
Sonora							
Aceituna							
Riego							
Perennes                 							
2012	15.00	15.00	0.00	235.98	15.73	2,128.31	502.24
2013	29.00	19.25	9.75	283.63	14.73	1,891.10	536.37
2014	34.00	34.00	0.00	508.94	14.97	1,596.43	812.49
2015	21.00	20.00	1.00	293.62	14.68	1,964.12	576.70
2016	65.00	58.00	7.00	469.00	8.09	3,831.34	1,796.90
2017	76.00	76.00	0.00	1,501.70	19.76	6,548.76	9,834.27
2018	39.00	39.00	0.00	908.74	23.30	7,800.75	7,088.89
2019	55.50	55.50	0.00	986.35	17.77	5,301.75	5,229.38
2020	63.67	63.67	0.00	1,276.31	20.05	6,550.43	8,360.38
2021	52.72	52.72	0.00	1,074.13	20.37	6,550.98	7,036.61
2022	23.00	23.00	0.00	302.00	13.13	10,890.46	3,288.92
2023	19.00	19.00	0.00	246.05	12.95	10,214.59	2,513.30
2024	17.00	17.00	0.00	220.08	12.95	11,441.00	2,517.94
Primavera-Verano         							
1981	1.00	1.00	0.00	12.00	12.00	3.50	0.04
1987	10.00	10.00	0.00	80.00	8.00	200.00	16.00
1988	26.00	26.00	0.00	234.00	9.00	650.00	152.10
1989	59.00	59.00	0.00	531.00	9.00	850.00	451.35
1990	27.00	27.00	0.00	298.00	11.04	700.00	208.60
1994	7.00	7.00	0.00	53.00	7.57	604.00	32.01
1995	2.00	2.00	0.00	10.00	5.00	1,000.00	10.00
2002	4.00	4.00	0.00	40.00	10.00	2,500.00	100.00
2003	7.00	7.00	0.00	74.90	10.70	1,000.00	74.90
2004	14.00	14.00	0.00	150.00	10.71	984.00	147.60
2005	25.00	25.00	0.00	360.00	14.40	1,100.00	396.00
2006	23.00	23.00	0.00	322.00	14.00	1,500.00	483.00
2007	15.00	15.00	0.00	180.00	12.00	1,400.00	252.00
2008	19.00	19.00	0.00	228.00	12.00	1,500.00	342.00
2010	20.00	20.00	0.00	300.00	15.00	1,850.00	555.00
2011	59.00	59.00	0.00	880.50	14.92	1,985.78	1,748.48
2012	66.00	66.00	0.00	963.60	14.60	1,884.36	1,815.76
2013	57.00	57.00	0.00	837.90	14.70	1,960.79	1,642.95
2014	23.00	23.00	0.00	338.60	14.72	1,977.34	669.53
2015	14.00	14.00	0.00	169.00	12.07	3,116.40	526.67
2016	22.00	22.00	0.00	213.50	9.70	5,450.82	1,163.75
2017	12.00	12.00	0.00	100.00	8.33	6,558.00	655.80
2018	12.00	12.00	0.00	232.00	19.33	9,560.89	2,218.13
2019	6.00	6.00	0.00	60.00	10.00	10,850.00	651.00
2020	11.20	11.20	0.00	139.05	12.42	8,989.63	1,250.01
2021	9.73	9.73	0.00	135.45	13.92	9,800.23	1,327.44
2022	8.00	8.00	0.00	80.02	10.00	10,716.90	857.57
2023	8.00	8.00	0.00	76.02	9.50	11,788.54	896.16
TOTAL	1,506.82	1,473.07	33.75	20,474.07	0.00	0.00	74,868.82
							
Sonora							
Agave							
Riego							
Perennes                 							
2005	8.00	0.00	0.00	0.00	0	0	0.00
