Anio,Idddr,Idmunicipio,Nommunicipio,Idciclo,Idmodalidad,Nomcultivo,Sembrada,Cosechada,Siniestrada,Volumenproduccion,Rendimiento,PMR,Valorproduccion
2021,139,4,Altar,3,1,Uva,72.0,72.0,0.0,1309.68,18.19,30583.97,40055213.83
2021,139,7,Atil,1,1,Avena forrajera en verde,7.0,7.0,0.0,125.02,17.86,690.24,86293.8
2021,139,7,Atil,1,1,Trigo grano,20.0,20.0,0.0,100.0,5.0,5790.0,579000.0
2021,139,7,Atil,2,1,Sorgo forrajero en verde,14.0,14.0,0.0,309.96,22.14,794.32,246207.43
2021,139,7,Atil,3,1,Alfalfa achicalada,40.0,40.0,0.0,745.2,18.63,2784.4,2074934.88
2021,139,46,Oquitoa,1,1,Avena forrajera en verde,6.0,6.0,0.0,97.98,16.33,690.0,67606.2
2021,139,46,Oquitoa,2,1,Sorgo forrajero en verde,8.0,8.0,0.0,155.04,19.38,794.84,123231.99
2021,139,46,Oquitoa,3,1,Alfalfa achicalada,10.0,10.0,0.0,185.0,18.5,2808.22,519520.7
2021,139,60,Sáric,1,1,Avena forrajera en verde,11.0,11.0,0.0,182.05,16.55,694.56,126444.65
2021,139,60,Sáric,2,1,Elote,13.5,13.5,0.0,120.02,8.89,5200.0,624104.0
2021,139,60,Sáric,2,1,Sorgo forrajero en verde,62.0,62.0,0.0,1280.3,20.65,791.95,1013933.59
2021,139,60,Sáric,3,1,Alfalfa achicalada,115.0,115.0,0.0,2162.0,18.8,2788.88,6029558.56
2021,139,60,Sáric,3,1,Nuez,6.0,6.0,0.0,10.38,1.73,93500.0,970530.0
2021,139,65,Tubutama,1,1,Avena forrajera en verde,34.0,34.0,0.0,563.04,16.56,690.0,388497.6
2021,139,65,Tubutama,2,1,Sorgo forrajero en verde,120.0,120.0,0.0,2790.0,23.25,793.12,2212804.8
2021,139,65,Tubutama,3,1,Alfalfa achicalada,45.0,45.0,0.0,837.0,18.6,2799.34,2343047.58
2021,139,65,Tubutama,3,1,Nuez,140.0,140.0,0.0,235.2,1.68,93274.89,21938254.13
2021,140,22,Cucurpe,1,1,Avena forrajera en verde,110.0,110.0,0.0,2310.0,21.0,837.32,1934209.2
2021,140,22,Cucurpe,1,1,Cebolla,12.0,12.0,0.0,480.0,40.0,3968.75,1905000.0
2021,140,22,Cucurpe,1,1,Lechuga,10.0,10.0,0.0,300.0,30.0,4250.0,1275000.0
2021,140,22,Cucurpe,2,1,Cebolla,6.0,6.0,0.0,180.0,30.0,3663.89,659500.2
2021,140,22,Cucurpe,2,1,Chile verde,2.0,2.0,0.0,33.0,16.5,9150.0,301950.0
2021,140,22,Cucurpe,2,1,Frijol,6.0,6.0,0.0,10.02,1.67,19200.0,192384.0
2021,140,22,Cucurpe,2,1,Sorgo forrajero en verde,120.0,120.0,0.0,2490.0,20.75,867.4,2159826.0
2021,140,22,Cucurpe,2,2,Sorgo forrajero en verde,70.0,70.0,0.0,532.0,7.6,842.06,447975.92
2021,140,22,Cucurpe,3,1,Alfalfa achicalada,210.0,210.0,0.0,2849.7,13.57,2943.65,8388519.41
2021,140,22,Cucurpe,3,1,Nuez,9.0,9.0,0.0,15.03,1.67,93500.0,1405305.0
2021,140,35,Imuris,1,1,Avena forrajera en verde,120.0,120.0,0.0,2520.0,21.0,824.53,2077815.6
2021,140,35,Imuris,1,1,Cebolla,32.0,32.0,0.0,882.03,27.56,4530.82,3996315.0
2021,140,35,Imuris,1,1,Lechuga,15.0,15.0,0.0,451.95,30.13,4126.77,1865093.7
2021,140,35,Imuris,1,1,Tomate rojo (jitomate),6.5,6.5,0.0,683.02,105.08,8500.0,5805670.0
2021,140,35,Imuris,2,1,Calabacita,5.0,5.0,0.0,100.0,20.0,6944.0,694400.0
2021,140,35,Imuris,2,1,Cebolla,5.0,5.0,0.0,74.0,14.8,8500.0,629000.0
2021,140,35,Imuris,2,1,Chile verde,5.0,5.0,0.0,90.0,18.0,10560.0,950400.0
2021,140,35,Imuris,2,1,Elote,5.0,5.0,0.0,45.0,9.0,4200.0,189000.0
2021,140,35,Imuris,2,1,Lechuga,3.0,3.0,0.0,75.0,25.0,4366.8,327510.0
2021,140,35,Imuris,2,1,Sorgo forrajero en verde,84.0,84.0,0.0,1873.2,22.3,850.0,1592220.0
2021,140,35,Imuris,2,1,Tomate rojo (jitomate),11.6,11.6,0.0,1419.96,122.41,8681.34,12327155.55
2021,140,35,Imuris,2,1,Zempoalxochitl,2.0,2.0,0.0,17.0,8.5,5450.0,92650.0
2021,140,35,Imuris,2,2,Maíz grano,5.0,5.0,0.0,9.0,1.8,6000.0,54000.0
2021,140,35,Imuris,2,2,Sorgo forrajero en verde,70.0,70.0,0.0,525.0,7.5,840.0,441000.0
2021,140,35,Imuris,3,1,Alfalfa achicalada,492.0,492.0,0.0,6671.52,13.56,2950.99,19687588.8
2021,140,35,Imuris,3,1,Espárrago,70.0,70.0,0.0,700.0,10.0,38637.14,27045998.0
2021,140,35,Imuris,3,1,Granada,3.0,3.0,0.0,56.01,18.67,13967.14,782299.51
2021,140,35,Imuris,3,1,Nopalitos,3.0,3.0,0.0,132.0,44.0,6500.0,858000.0
2021,140,35,Imuris,3,1,Pera,2.0,2.0,0.0,32.0,16.0,9440.0,302080.0
2021,140,36,Magdalena,1,1,Ajo,55.0,20.0,35.0,180.0,9.0,20000.0,3600000.0
2021,140,36,Magdalena,1,1,Avena forrajera en verde,145.0,145.0,0.0,3262.5,22.5,820.0,2675250.0
2021,140,36,Magdalena,1,1,Cebolla,18.0,18.0,0.0,423.0,23.5,5397.63,2283199.2
2021,140,36,Magdalena,1,1,Lechuga,10.0,10.0,0.0,315.0,31.5,4100.0,1291500.0
2021,140,36,Magdalena,1,1,Tomate rojo (jitomate),12.0,12.0,0.0,1380.0,115.0,8500.0,11730000.0
2021,140,36,Magdalena,2,1,Calabacita,5.0,5.0,0.0,92.0,18.4,7014.13,645299.96
2021,140,36,Magdalena,2,1,Chile verde,4.0,4.0,0.0,75.0,18.75,11652.0,873900.0
2021,140,36,Magdalena,2,1,Elote,5.0,5.0,0.0,50.0,10.0,4100.0,205000.0
2021,140,36,Magdalena,2,1,Frijol,3.0,3.0,0.0,5.49,1.83,19200.0,105408.0
2021,140,36,Magdalena,2,1,Papa,130.0,130.0,0.0,4950.4,38.08,8181.82,40503281.73
2021,140,36,Magdalena,2,1,Sorgo forrajero en verde,83.0,83.0,0.0,1150.38,13.86,870.0,1000830.6
2021,140,36,Magdalena,2,1,Tomate verde,15.0,15.0,0.0,430.0,28.67,6175.58,2655500.0
2021,140,36,Magdalena,2,2,Sorgo forrajero en verde,150.0,150.0,0.0,949.5,6.33,834.27,792139.37
2021,140,36,Magdalena,3,1,Alfalfa achicalada,462.0,462.0,0.0,6310.92,13.66,2948.99,18610839.97
2021,140,36,Magdalena,3,1,Durazno,2.0,2.0,0.0,31.0,15.5,14100.0,437100.0
2021,140,36,Magdalena,3,1,Granada,2.0,2.0,0.0,39.0,19.5,14250.0,555750.0
2021,140,36,Magdalena,3,1,Nopalitos,2.0,2.0,0.0,88.0,44.0,6500.0,572000.0
2021,140,36,Magdalena,3,1,Nuez,39.5,22.0,0.0,38.06,1.73,93236.84,3548594.13
2021,140,43,Nogales,1,1,Avena forrajera en verde,65.0,65.0,0.0,1350.05,20.77,820.0,1107041.0
2021,140,43,Nogales,2,1,Calabacita,3.0,3.0,0.0,60.0,20.0,6500.0,390000.0
2021,140,43,Nogales,2,1,Frijol,4.0,4.0,0.0,7.0,1.75,19300.0,135100.0
2021,140,43,Nogales,2,1,Lechuga,2.0,2.0,0.0,52.0,26.0,4461.54,232000.08
2021,140,43,Nogales,2,1,Sorgo forrajero en verde,125.0,125.0,0.0,2710.0,21.68,861.16,2333743.6
2021,140,43,Nogales,2,2,Sorgo forrajero en verde,70.0,70.0,0.0,585.9,8.37,850.0,498015.0
2021,140,43,Nogales,3,1,Alfalfa achicalada,95.0,95.0,0.0,1330.0,14.0,2949.06,3922249.8
2021,140,59,Santa Cruz,1,1,Avena forrajera en verde,70.0,70.0,0.0,1449.7,20.71,820.0,1188754.0
2021,140,59,Santa Cruz,2,1,Calabacita,6.0,6.0,0.0,114.0,19.0,6500.0,741000.0
2021,140,59,Santa Cruz,2,1,Cebolla,11.0,11.0,0.0,181.97,16.54,7379.39,1342827.0
2021,140,59,Santa Cruz,2,1,Elote,7.0,7.0,0.0,67.97,9.71,4470.59,303866.0
2021,140,59,Santa Cruz,2,1,Lechuga,9.0,9.0,0.0,260.01,28.89,4317.75,1122658.18
2021,140,59,Santa Cruz,2,1,Sorgo forrajero en verde,84.0,84.0,0.0,1749.72,20.83,864.17,1512055.53
2021,140,59,Santa Cruz,2,2,Sorgo forrajero en verde,60.0,60.0,0.0,460.2,7.67,850.0,391170.0
2021,140,59,Santa Cruz,3,1,Alfalfa achicalada,260.0,260.0,0.0,3606.2,13.87,2952.42,10647017.0
2021,140,16,Benjamín Hill,1,1,Avena forrajera en verde,40.0,40.0,0.0,904.0,22.6,830.0,750320.0
2021,140,16,Benjamín Hill,2,1,Sorgo forrajero en verde,84.0,84.0,0.0,1449.84,17.26,870.0,1261360.8
2021,140,16,Benjamín Hill,2,2,Sorgo forrajero en verde,30.0,30.0,0.0,219.9,7.33,850.0,186915.0
2021,140,16,Benjamín Hill,3,1,Alfalfa achicalada,36.0,36.0,0.0,504.0,14.0,2932.93,1478196.72
2021,140,16,Benjamín Hill,3,1,Nuez,199.58,199.58,0.0,357.25,1.79,93079.89,33252790.7
2021,140,58,Santa Ana,1,1,Ajo,3.0,3.0,0.0,23.4,7.8,23500.0,549900.0
2021,140,58,Santa Ana,1,1,Avena forrajera en verde,302.0,302.0,0.0,6713.46,22.23,827.63,5556260.9
2021,140,58,Santa Ana,1,1,Cebolla,11.0,11.0,0.0,275.04,25.0,4645.38,1277664.0
2021,140,58,Santa Ana,1,1,Lechuga,3.0,3.0,0.0,88.5,29.5,4350.0,384975.0
2021,140,58,Santa Ana,1,1,Pepino,20.0,20.0,0.0,1860.0,93.0,8100.0,15066000.0
2021,140,58,Santa Ana,2,1,Chile verde,3.0,3.0,0.0,54.99,18.33,10500.0,577395.0
2021,140,58,Santa Ana,2,1,Frijol,3.0,3.0,0.0,6.51,2.17,19200.0,124992.0
2021,140,58,Santa Ana,2,1,Sorgo forrajero en verde,507.0,507.0,0.0,10038.6,19.8,859.66,8629782.88
2021,140,58,Santa Ana,2,2,Sorgo forrajero en verde,45.0,45.0,0.0,295.2,6.56,850.0,250920.0
2021,140,58,Santa Ana,3,1,Alfalfa achicalada,630.0,630.0,0.0,8542.8,13.56,2942.63,25138299.56
2021,140,58,Santa Ana,3,1,Nopalitos,1.0,1.0,0.0,45.0,45.0,6053.33,272399.85
2021,140,58,Santa Ana,3,1,Nuez,23.0,6.7,0.0,11.99,1.79,93083.33,1116069.13
2021,140,64,Trincheras,1,1,Avena forrajera en verde,80.0,80.0,0.0,1850.4,23.13,832.28,1540050.91
2021,140,64,Trincheras,1,1,Cebolla,7.0,7.0,0.0,231.98,33.14,4100.0,951118.0
2021,140,64,Trincheras,1,1,Trigo grano,314.5,314.5,0.0,2484.55,7.9,5790.0,14385544.5
2021,140,64,Trincheras,2,1,Papa,644.0,644.0,0.0,26990.04,41.91,8947.64,241497161.5
2021,140,64,Trincheras,2,1,Sorgo forrajero en verde,130.0,130.0,0.0,2908.1,22.37,859.3,2498930.33
2021,140,64,Trincheras,2,1,Sorgo grano,17.0,17.0,0.0,70.04,4.12,5250.0,367710.0
2021,140,64,Trincheras,2,2,Sorgo forrajero en verde,35.0,35.0,0.0,240.1,6.86,850.0,204085.0
2021,140,64,Trincheras,3,1,Alfalfa achicalada,425.0,425.0,0.0,5950.0,14.0,2948.85,17545657.5
2021,140,64,Trincheras,3,1,Nuez,566.0,286.0,0.0,509.08,1.78,93500.0,47598980.0
2021,141,2,Agua Prieta,1,1,Ajo,15.0,15.0,0.0,112.05,7.47,24120.53,2702705.39
2021,141,2,Agua Prieta,1,1,Avena forrajera en verde,289.0,289.0,0.0,6560.3,22.7,835.48,5480999.44
2021,141,2,Agua Prieta,2,1,Chile verde,40.0,40.0,0.0,688.0,17.2,9378.93,6452703.84
2021,141,2,Agua Prieta,2,1,Frijol,25.0,25.0,0.0,29.0,1.16,19000.0,551000.0
2021,141,2,Agua Prieta,2,1,Maíz grano,90.0,90.0,0.0,404.1,4.49,6000.0,2424600.0
2021,141,2,Agua Prieta,2,1,Sorgo forrajero en verde,345.0,345.0,0.0,7848.75,22.75,865.24,6791052.45
2021,141,2,Agua Prieta,3,1,Alfalfa achicalada,210.0,210.0,0.0,2992.5,14.25,3037.15,9088671.38
2021,141,27,Fronteras,1,1,Ajo,21.0,21.0,0.0,160.02,7.62,23076.25,3692661.53
2021,141,27,Fronteras,1,1,Avena forrajera en verde,605.0,605.0,0.0,13612.5,22.5,850.0,11570625.0
2021,141,27,Fronteras,1,1,Trigo grano,95.0,95.0,0.0,502.55,5.29,5790.0,2909764.5
2021,141,27,Fronteras,2,1,Calabacita,30.0,30.0,0.0,450.0,15.0,5250.0,2362500.0
2021,141,27,Fronteras,2,1,Chile verde,70.0,70.0,0.0,1197.0,17.1,9199.54,11011849.38
2021,141,27,Fronteras,2,1,Frijol,35.0,35.0,0.0,46.9,1.34,19000.0,891100.0
2021,141,27,Fronteras,2,1,Maíz grano,295.0,295.0,0.0,1324.55,4.49,6000.0,7947300.0
2021,141,27,Fronteras,2,1,Sandía,60.0,60.0,0.0,2100.0,35.0,3553.33,7461993.0
2021,141,27,Fronteras,2,1,Sorgo forrajero en verde,750.0,750.0,0.0,17842.5,23.79,870.0,15522975.0
2021,141,27,Fronteras,2,1,Tomate rojo (jitomate),5.0,5.0,0.0,125.0,25.0,7200.0,900000.0
2021,141,27,Fronteras,2,1,Tomate verde,95.0,95.0,0.0,2090.0,22.0,6500.0,13585000.0
2021,141,27,Fronteras,3,1,Alfalfa achicalada,650.0,650.0,0.0,9152.0,14.08,3047.84,27893831.68
2021,141,27,Fronteras,3,1,Nuez,208.0,109.0,0.0,167.86,1.54,92607.14,15545034.52
2021,141,11,Bacoachi,1,1,Ajo,55.0,55.0,0.0,403.15,7.33,25214.64,10165282.12
2021,141,11,Bacoachi,1,1,Avena forrajera en verde,172.0,172.0,0.0,3859.68,22.44,848.73,3275826.21
2021,141,11,Bacoachi,1,1,Cebolla,16.0,16.0,0.0,355.04,22.19,4000.0,1420160.0
2021,141,11,Bacoachi,2,1,Calabacita,10.0,10.0,0.0,145.0,14.5,5400.0,783000.0
2021,141,11,Bacoachi,2,1,Chile verde,13.0,13.0,0.0,182.0,14.0,9300.0,1692600.0
2021,141,11,Bacoachi,2,1,Frijol,20.0,20.0,0.0,25.0,1.25,19000.0,475000.0
2021,141,11,Bacoachi,2,1,Maíz grano,45.0,45.0,0.0,210.15,4.67,6000.0,1260900.0
2021,141,11,Bacoachi,2,1,Sorgo forrajero en verde,250.0,250.0,0.0,5900.0,23.6,870.0,5133000.0
2021,141,11,Bacoachi,3,1,Alfalfa achicalada,190.0,190.0,0.0,2614.4,13.76,3038.63,7944194.27
2021,141,19,Cananea,1,1,Ajo,21.0,21.0,0.0,160.02,7.62,24925.0,3988498.5
2021,141,19,Cananea,1,1,Avena forrajera en verde,70.0,70.0,0.0,1540.0,22.0,847.27,1304795.8
2021,141,19,Cananea,2,1,Calabacita,15.0,15.0,0.0,213.0,14.2,5300.0,1128900.0
2021,141,19,Cananea,2,1,Cebolla,7.0,7.0,0.0,160.02,22.86,4750.0,760095.0
2021,141,19,Cananea,2,1,Papa,35.0,35.0,0.0,1019.9,29.14,7465.2,7613757.48
2021,141,19,Cananea,2,1,Sorgo forrajero en verde,90.0,90.0,0.0,2160.0,24.0,870.0,1879200.0
2021,141,19,Cananea,3,1,Alfalfa achicalada,200.0,200.0,0.0,2820.0,14.1,3057.04,8620852.8
2021,141,19,Cananea,3,1,Nuez,15.0,15.0,0.0,22.95,1.53,92847.83,2130857.7
2021,141,19,Cananea,3,1,Uva,34.0,25.0,0.0,386.0,15.44,5500.0,2123000.0
2021,141,39,Naco,1,1,Ajo,35.0,35.0,0.0,255.15,7.29,24435.29,6234664.24
2021,141,39,Naco,1,1,Avena forrajera en verde,60.0,60.0,0.0,1344.0,22.4,854.18,1148017.92
2021,141,39,Naco,2,1,Sandía,15.0,15.0,0.0,540.0,36.0,3500.0,1890000.0
2021,141,39,Naco,2,1,Sorgo forrajero en verde,50.0,50.0,0.0,1180.0,23.6,870.0,1026600.0
2021,141,39,Naco,3,1,Alfalfa achicalada,160.0,160.0,0.0,2160.0,13.5,3038.51,6563181.6
2021,141,39,Naco,3,1,Nuez,15.0,15.0,0.0,25.05,1.67,92900.0,2327145.0
2021,142,45,Opodepe,1,1,Avena forrajera en verde,205.0,205.0,0.0,8337.35,40.67,537.11,4478074.06
2021,142,45,Opodepe,1,1,Trigo grano,24.0,24.0,0.0,132.0,5.5,5790.0,764280.0
2021,142,45,Opodepe,2,1,Frijol,10.0,10.0,0.0,11.0,1.1,19850.0,218350.0
2021,142,45,Opodepe,2,1,Maíz grano,14.0,14.0,0.0,76.02,5.43,6000.0,456120.0
2021,142,45,Opodepe,2,1,Sorgo forrajero en verde,80.0,80.0,0.0,3900.0,48.75,791.33,3086187.0
2021,142,45,Opodepe,2,1,Sorgo grano,170.0,170.0,0.0,680.0,4.0,4791.0,3257880.0
2021,142,45,Opodepe,2,2,Maíz grano,10.0,10.0,0.0,16.5,1.65,6000.0,99000.0
2021,142,45,Opodepe,2,2,Sorgo forrajero en verde,120.0,120.0,0.0,2109.6,17.58,800.0,1687680.0
2021,142,45,Opodepe,2,2,Sorgo grano,10.0,10.0,0.0,17.0,1.7,5010.0,85170.0
2021,142,45,Opodepe,3,1,Alfalfa achicalada,138.0,138.0,0.0,1925.1,13.95,3530.36,6796296.04
2021,142,45,Opodepe,3,1,Nuez,186.5,136.5,0.0,170.63,1.25,94117.65,16059294.62
2021,142,50,Rayón,1,1,Avena forrajera en verde,185.0,185.0,0.0,7492.5,40.5,502.27,3763257.98
2021,142,50,Rayón,1,1,Trigo grano,110.0,110.0,0.0,605.0,5.5,5790.0,3502950.0
2021,142,50,Rayón,2,1,Frijol,15.0,15.0,0.0,18.0,1.2,19850.0,357300.0
2021,142,50,Rayón,2,1,Maíz grano,21.0,21.0,0.0,82.95,3.95,6000.0,497700.0
2021,142,50,Rayón,2,1,Sorgo forrajero en verde,175.0,175.0,0.0,7309.75,41.77,781.45,5712204.14
2021,142,50,Rayón,2,2,Maíz grano,10.0,10.0,0.0,23.0,2.3,6000.0,138000.0
2021,142,50,Rayón,2,2,Sorgo forrajero en verde,50.0,50.0,0.0,870.0,17.4,800.0,696000.0
2021,142,50,Rayón,2,2,Sorgo grano,12.0,12.0,0.0,21.0,1.75,5050.0,106050.0
2021,142,50,Rayón,3,1,Agave,12.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,142,50,Rayón,3,1,Alfalfa achicalada,360.0,360.0,0.0,5378.4,14.94,3549.03,19088102.95
2021,142,66,Ures,1,1,Ajo,60.0,60.0,0.0,439.8,7.33,22877.27,10061423.35
2021,142,66,Ures,1,1,Avena forrajera en verde,305.0,305.0,0.0,12349.45,40.49,518.42,6402201.87
2021,142,66,Ures,1,1,Cebolla,3.0,3.0,0.0,66.0,22.0,4150.0,273900.0
2021,142,66,Ures,1,1,Trigo grano,38.0,38.0,0.0,209.0,5.5,5790.0,1210110.0
2021,142,66,Ures,2,1,Calabacita,12.0,12.0,0.0,279.96,23.33,6000.0,1679760.0
2021,142,66,Ures,2,1,Chile verde,12.0,12.0,0.0,110.04,9.17,13000.0,1430520.0
2021,142,66,Ures,2,1,Frijol,10.0,10.0,0.0,12.0,1.2,19850.0,238200.0
2021,142,66,Ures,2,1,Maíz grano,30.0,30.0,0.0,129.9,4.33,6000.0,779400.0
2021,142,66,Ures,2,1,Sorgo forrajero en verde,520.0,520.0,0.0,21621.6,41.58,797.78,17249280.05
2021,142,66,Ures,2,1,Sorgo grano,30.0,30.0,0.0,111.9,3.73,5050.0,565095.0
2021,142,66,Ures,2,2,Maíz grano,15.0,15.0,0.0,27.0,1.8,6000.0,162000.0
2021,142,66,Ures,2,2,Sorgo forrajero en verde,180.0,180.0,0.0,3018.6,16.77,800.0,2414880.0
2021,142,66,Ures,2,2,Sorgo grano,80.0,80.0,0.0,142.4,1.78,5050.0,719120.0
2021,142,66,Ures,3,1,Agave,11.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,142,66,Ures,3,1,Alfalfa achicalada,583.0,583.0,0.0,8704.19,14.93,3604.96,31378256.78
2021,142,66,Ures,3,1,Nuez,247.0,211.0,0.0,274.3,1.3,94096.72,25810730.3
2021,142,66,Ures,3,1,Uva,15.0,15.0,0.0,70.05,4.67,5200.0,364260.0
2021,142,1,Aconchi,1,1,Ajo,7.0,7.0,0.0,52.01,7.43,23500.0,1222235.0
2021,142,1,Aconchi,1,1,Avena forrajera en verde,104.0,104.0,0.0,4368.0,42.0,554.1,2420308.8
2021,142,1,Aconchi,1,1,Trigo grano,7.0,7.0,0.0,38.01,5.43,5790.0,220077.9
2021,142,1,Aconchi,2,1,Chile verde,4.0,4.0,0.0,35.0,8.75,12750.0,446250.0
2021,142,1,Aconchi,2,1,Frijol,6.0,6.0,0.0,7.2,1.2,19800.0,142560.0
2021,142,1,Aconchi,2,1,Maíz grano,40.0,40.0,0.0,208.0,5.2,6000.0,1248000.0
2021,142,1,Aconchi,2,1,Sorgo forrajero en verde,145.0,145.0,0.0,7032.5,48.5,800.0,5626000.0
2021,142,1,Aconchi,2,1,Sorgo grano,5.0,5.0,0.0,23.0,4.6,4950.0,113850.0
2021,142,1,Aconchi,2,2,Maíz grano,5.0,5.0,0.0,8.0,1.6,6000.0,48000.0
2021,142,1,Aconchi,2,2,Sorgo forrajero en verde,24.0,24.0,0.0,370.08,15.42,800.0,296064.0
2021,142,1,Aconchi,2,2,Sorgo grano,5.0,5.0,0.0,8.0,1.6,5000.0,40000.0
2021,142,1,Aconchi,3,1,Alfalfa achicalada,173.0,173.0,0.0,2390.86,13.82,3523.07,8423167.14
2021,142,1,Aconchi,3,1,Nuez,25.0,25.0,0.0,33.0,1.32,92545.45,3053999.85
2021,142,6,Arizpe,1,1,Ajo,330.0,330.0,0.0,2772.0,8.4,22934.34,63573990.48
2021,142,6,Arizpe,1,1,Avena forrajera en verde,102.0,102.0,0.0,4313.58,42.29,534.35,2304961.47
2021,142,6,Arizpe,1,1,Cebolla,4.0,4.0,0.0,90.0,22.5,4100.0,369000.0
2021,142,6,Arizpe,2,1,Calabacita,5.0,5.0,0.0,100.0,20.0,6000.0,600000.0
2021,142,6,Arizpe,2,1,Chile verde,7.0,7.0,0.0,55.02,7.86,12900.0,709758.0
2021,142,6,Arizpe,2,1,Frijol,4.0,4.0,0.0,5.0,1.25,19500.0,97500.0
2021,142,6,Arizpe,2,1,Maíz grano,20.0,20.0,0.0,90.0,4.5,6000.0,540000.0
2021,142,6,Arizpe,2,1,Sorgo forrajero en verde,260.0,260.0,0.0,11830.0,45.5,798.4,9445072.0
