Anio,Idddr,Idmunicipio,Nommunicipio,Idciclo,Nommodalidad,Nomunidad,Nomcultivo,Sembrada,Cosechada,Siniestrada,Volumenproduccion,Rendimiento,PMR,Valorproduccion
2012,148,12,Bácum,1,Riego,Tonelada,Papa,230.0,230.0,0.0,7360.0,32.0,6000.0,44160000.0
2012,148,12,Bácum,1,Riego,Tonelada,Pepino,10.0,10.0,0.0,170.0,17.0,4000.0,680000.0
2012,148,12,Bácum,1,Riego,Tonelada,Sandía,10.0,10.0,0.0,300.0,30.0,2250.0,675000.0
2012,148,12,Bácum,1,Riego,Tonelada,Tomate rojo (jitomate),20.0,20.0,0.0,580.0,29.0,3150.0,1827000.0
2012,148,12,Bácum,1,Riego,Tonelada,Tomate verde,59.0,59.0,0.0,867.3,14.7,1738.99,1508226.03
2012,148,12,Bácum,1,Riego,Tonelada,Trigo grano,9545.0,9545.0,0.0,68185.2,7.14,3524.95,240349740.0
2012,148,12,Bácum,1,Riego,Tonelada,Zanahoria,150.0,150.0,0.0,3750.0,25.0,2500.0,9375000.0
2012,148,12,Bácum,2,Riego,Tonelada,Algodón hueso,415.0,415.0,0.0,1369.5,3.3,6120.0,8381340.0
2012,148,12,Bácum,2,Riego,Tonelada,Frijol,108.0,108.0,0.0,172.8,1.6,13500.0,2332800.0
2012,148,12,Bácum,2,Riego,Tonelada,Maíz grano,652.0,652.0,0.0,3716.4,5.7,3900.0,14493960.0
2012,148,12,Bácum,2,Riego,Tonelada,Sorgo grano,464.0,464.0,0.0,2059.6,4.44,3100.0,6384760.0
2012,148,12,Bácum,2,Riego,Tonelada,Soya,177.0,177.0,0.0,424.8,2.4,8700.0,3695760.0
2012,148,12,Bácum,3,Riego,Tonelada,Alfalfa achicalada,355.0,355.0,0.0,4792.5,13.5,2150.0,10303875.0
2012,148,12,Bácum,3,Riego,Tonelada,Espárrago,548.0,548.0,0.0,4658.0,8.5,29088.08,135492276.64
2012,148,12,Bácum,3,Riego,Tonelada,Naranja,50.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,148,18,Cajeme,1,Riego,Tonelada,Brócoli,75.0,75.0,0.0,1215.0,16.2,9650.0,11724750.0
2012,148,18,Cajeme,1,Riego,Tonelada,Calabacita,402.0,402.0,0.0,5628.0,14.0,4385.27,24680299.56
2012,148,18,Cajeme,1,Riego,Tonelada,Cártamo,2060.0,2060.0,0.0,6180.0,3.0,6600.0,40788000.0
2012,148,18,Cajeme,1,Riego,Tonelada,Cebolla,73.0,73.0,0.0,2109.7,28.9,5009.72,10569006.28
2012,148,18,Cajeme,1,Riego,Tonelada,Chile verde,247.0,247.0,0.0,6261.79,25.35,4947.55,30980533.37
2012,148,18,Cajeme,1,Riego,Tonelada,Frijol,309.0,309.0,0.0,494.4,1.6,16500.0,8157600.0
2012,148,18,Cajeme,1,Riego,Tonelada,Garbanzo grano,80.0,80.0,0.0,204.8,2.56,13500.0,2764800.0
2012,148,18,Cajeme,1,Riego,Tonelada,Maíz grano,3010.0,3010.0,0.0,18662.0,6.2,3900.0,72781800.0
2012,148,18,Cajeme,1,Riego,Tonelada,Papa,710.0,710.0,0.0,21300.0,30.0,5800.0,123540000.0
2012,148,18,Cajeme,1,Riego,Tonelada,Pepino,42.0,42.0,0.0,3770.0,89.76,4318.44,16280500.0
2012,148,18,Cajeme,1,Riego,Tonelada,Sandía,80.0,80.0,0.0,2360.0,29.5,2700.0,6372000.0
2012,148,18,Cajeme,1,Riego,Tonelada,Tomate rojo (jitomate),129.0,129.0,0.0,7116.94,55.17,3452.2,24569135.0
2012,148,18,Cajeme,1,Riego,Tonelada,Tomate verde,30.0,30.0,0.0,480.0,16.0,5400.0,2592000.0
2012,148,18,Cajeme,1,Riego,Tonelada,Trigo grano,23894.0,23894.0,0.0,167258.95,7.0,3522.24,589126162.4
2012,148,18,Cajeme,1,Riego,Tonelada,Zanahoria,150.0,150.0,0.0,4200.0,28.0,2480.0,10416000.0
2012,148,18,Cajeme,2,Riego,Tonelada,Algodón hueso,1188.0,1188.0,0.0,3801.6,3.2,6150.0,23379840.0
2012,148,18,Cajeme,2,Riego,Tonelada,Frijol,475.0,475.0,0.0,760.0,1.6,14000.0,10640000.0
2012,148,18,Cajeme,2,Riego,Tonelada,Maíz grano,1160.0,1160.0,0.0,6630.5,5.72,3900.0,25858950.0
2012,148,18,Cajeme,2,Riego,Tonelada,Sorgo grano,960.0,960.0,0.0,4320.0,4.5,3000.0,12960000.0
2012,148,18,Cajeme,2,Riego,Tonelada,Soya,402.0,402.0,0.0,1125.6,2.8,8700.0,9792720.0
2012,148,18,Cajeme,3,Riego,Tonelada,Alfalfa achicalada,595.0,595.0,0.0,7140.0,12.0,2100.0,14994000.0
2012,148,18,Cajeme,3,Riego,Tonelada,Espárrago,535.0,365.0,0.0,3029.5,8.3,29500.0,89370250.0
2012,148,18,Cajeme,3,Riego,Tonelada,Limón,10.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,148,18,Cajeme,3,Riego,Tonelada,Mandarina,53.0,40.0,0.0,640.0,16.0,2100.0,1344000.0
2012,148,18,Cajeme,3,Riego,Tonelada,Naranja,439.0,390.0,0.0,5850.0,15.0,1900.0,11115000.0
2012,148,18,Cajeme,3,Riego,Tonelada,Nopalitos,24.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,148,18,Cajeme,3,Riego,Tonelada,Nuez,130.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,148,18,Cajeme,3,Riego,Tonelada,Toronja (pomelo),68.0,37.0,0.0,777.0,21.0,2600.0,2020200.0
2012,148,72,San Ignacio Río Muerto,1,Riego,Tonelada,Calabacita,27.0,27.0,0.0,378.0,14.0,7870.0,2974860.0
2012,148,72,San Ignacio Río Muerto,1,Riego,Tonelada,Cártamo,275.0,275.0,0.0,756.25,2.75,6600.0,4991250.0
2012,148,72,San Ignacio Río Muerto,1,Riego,Tonelada,Maíz grano,425.0,425.0,0.0,2677.5,6.3,3900.0,10442250.0
2012,148,72,San Ignacio Río Muerto,1,Riego,Tonelada,Trigo grano,2366.0,2366.0,0.0,16798.6,7.1,3558.7,59781260.0
2012,148,72,San Ignacio Río Muerto,2,Riego,Tonelada,Algodón hueso,40.0,40.0,0.0,136.0,3.4,6200.0,843200.0
2012,148,72,San Ignacio Río Muerto,2,Riego,Tonelada,Maíz grano,140.0,140.0,0.0,756.0,5.4,3900.0,2948400.0
2012,148,72,San Ignacio Río Muerto,2,Riego,Tonelada,Sorgo grano,80.0,80.0,0.0,360.0,4.5,3150.0,1134000.0
2012,148,72,San Ignacio Río Muerto,2,Riego,Tonelada,Soya,20.0,20.0,0.0,54.0,2.7,8700.0,469800.0
2012,148,72,San Ignacio Río Muerto,3,Riego,Tonelada,Alfalfa achicalada,15.0,15.0,0.0,192.0,12.8,2000.0,384000.0
2012,148,72,San Ignacio Río Muerto,3,Riego,Tonelada,Nuez,16.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,148,12,Bácum,1,Riego,Tonelada,Garbanzo grano,850.0,850.0,0.0,2167.5,2.55,13500.0,29261250.0
2012,148,12,Bácum,1,Riego,Tonelada,Maíz grano,125.0,125.0,0.0,762.5,6.1,3900.0,2973750.0
2012,148,12,Bácum,1,Riego,Tonelada,Trigo grano,657.0,657.0,0.0,4467.6,6.8,3500.0,15636600.0
2012,148,12,Bácum,3,Riego,Tonelada,Alfalfa achicalada,21.0,21.0,0.0,294.0,14.0,2227.05,654752.7
2012,148,18,Cajeme,1,Riego,Tonelada,Calabacita,16.0,16.0,0.0,256.0,16.0,7870.0,2014720.0
2012,148,18,Cajeme,1,Riego,Tonelada,Cártamo,750.0,750.0,0.0,1837.5,2.45,6557.33,12049093.88
2012,148,18,Cajeme,1,Riego,Tonelada,Maíz grano,48.0,48.0,0.0,302.4,6.3,3900.0,1179360.0
2012,148,18,Cajeme,1,Riego,Tonelada,Trigo grano,3936.0,3936.0,0.0,27945.1,7.1,3547.41,99132650.0
2012,148,18,Cajeme,2,Riego,Tonelada,Sorgo grano,200.0,200.0,0.0,900.0,4.5,3000.0,2700000.0
2012,148,18,Cajeme,3,Riego,Tonelada,Alfalfa achicalada,144.0,144.0,0.0,1728.0,12.0,1950.0,3369600.0
2012,148,29,Guaymas,1,Riego,Tonelada,Cártamo,1450.0,1450.0,0.0,3527.5,2.43,6600.0,23281500.0
2012,148,29,Guaymas,1,Riego,Tonelada,Frijol,45.0,45.0,0.0,69.75,1.55,16000.0,1116000.0
2012,148,29,Guaymas,1,Riego,Tonelada,Garbanzo grano,1890.0,1890.0,0.0,4725.0,2.5,13500.0,63787500.0
2012,148,29,Guaymas,1,Riego,Tonelada,Maíz grano,580.0,580.0,0.0,3758.4,6.48,3900.0,14657760.0
2012,148,29,Guaymas,1,Riego,Tonelada,Trigo grano,13480.0,13480.0,0.0,96858.74,7.19,3576.7,346434690.6
2012,148,29,Guaymas,3,Riego,Tonelada,Alfalfa achicalada,1122.0,1122.0,0.0,15147.0,13.5,1910.0,28930770.0
2012,148,49,Quiriego,1,Temporal,Tonelada,Garbanzo grano,55.0,55.0,0.0,82.5,1.5,11000.0,907500.0
2012,148,49,Quiriego,1,Temporal,Tonelada,Maíz grano,25.0,25.0,0.0,50.0,2.0,2500.0,125000.0
2012,148,49,Quiriego,1,Temporal,Tonelada,Pastos y praderas,35.0,35.0,0.0,350.0,10.0,700.0,245000.0
2012,148,49,Quiriego,2,Temporal,Tonelada,Ajonjolí,50.0,50.0,0.0,40.0,0.8,15000.0,600000.0
2012,148,49,Quiriego,2,Temporal,Tonelada,Frijol,28.0,28.0,0.0,25.2,0.9,13000.0,327600.0
2012,148,49,Quiriego,2,Temporal,Tonelada,Sorgo grano,4050.0,4050.0,0.0,15390.0,3.8,2500.0,38475000.0
2012,148,51,Rosario,1,Temporal,Tonelada,Frijol,18.0,18.0,0.0,16.2,0.9,11000.0,178200.0
2012,148,51,Rosario,1,Temporal,Tonelada,Pastos y praderas,100.0,100.0,0.0,1000.0,10.0,700.0,700000.0
2012,148,51,Rosario,2,Temporal,Tonelada,Frijol,30.0,30.0,0.0,27.0,0.9,13500.0,364500.0
2012,148,51,Rosario,2,Temporal,Tonelada,Maíz grano,32.0,32.0,0.0,166.4,5.2,3900.0,648960.0
2012,148,51,Rosario,2,Temporal,Tonelada,Sorgo grano,5350.0,5350.0,0.0,19795.0,3.7,2500.0,49487500.0
2012,149,42,Navojoa,1,Riego,Tonelada,Ajo,4.0,4.0,0.0,27.56,6.89,15000.0,413400.0
2012,149,42,Navojoa,1,Riego,Tonelada,Calabacita,88.0,88.0,0.0,1391.29,15.81,7891.2,10978946.54
2012,149,42,Navojoa,1,Riego,Tonelada,Cártamo,17588.0,17588.0,0.0,36934.8,2.1,6500.0,240076200.0
2012,149,42,Navojoa,1,Riego,Tonelada,Cebolla,161.0,161.0,0.0,4831.61,30.01,3600.0,17393796.0
2012,149,42,Navojoa,1,Riego,Tonelada,Chícharo,23.0,23.0,0.0,158.7,6.9,3450.0,547515.0
2012,149,42,Navojoa,1,Riego,Tonelada,Chile verde,267.0,267.0,0.0,4618.4,17.3,6567.56,30331600.0
2012,149,42,Navojoa,1,Riego,Tonelada,Ejote,17.0,17.0,0.0,86.7,5.1,4500.0,390150.0
2012,149,42,Navojoa,1,Riego,Tonelada,Elote,258.0,258.0,0.0,2610.96,10.12,2200.0,5744112.0
2012,149,42,Navojoa,1,Riego,Tonelada,Frijol,658.0,658.0,0.0,1082.41,1.65,16080.0,17405152.8
2012,149,42,Navojoa,1,Riego,Tonelada,Garbanzo grano,819.0,819.0,0.0,1941.85,2.37,13200.0,25632420.0
2012,149,42,Navojoa,1,Riego,Tonelada,Hortalizas,17.0,17.0,0.0,206.55,12.15,2150.0,444082.5
2012,149,42,Navojoa,1,Riego,Tonelada,Maíz grano,439.0,439.0,0.0,3051.93,6.95,3800.0,11597334.0
2012,149,42,Navojoa,1,Riego,Tonelada,Papa,4117.0,4117.0,0.0,123510.0,30.0,6100.0,753411000.0
2012,149,42,Navojoa,1,Riego,Tonelada,Pepino,16.0,16.0,0.0,229.6,14.35,4500.0,1033200.0
2012,149,42,Navojoa,1,Riego,Tonelada,Sorgo grano,70.0,70.0,0.0,348.04,4.97,2500.0,870100.0
2012,149,42,Navojoa,1,Riego,Tonelada,Tomate rojo (jitomate),40.0,40.0,0.0,2062.5,51.56,4900.0,10106250.0
2012,149,42,Navojoa,1,Riego,Tonelada,Tomate verde,140.0,140.0,0.0,2018.8,14.42,4500.0,9084600.0
2012,149,42,Navojoa,1,Riego,Tonelada,Trigo grano,17497.0,17497.0,0.0,129440.87,7.4,3554.15,460051795.0
2012,149,42,Navojoa,1,Riego,Tonelada,Pastos y praderas,39.0,39.0,0.0,399.75,10.25,980.0,391755.0
2012,149,42,Navojoa,2,Riego,Tonelada,Algodón hueso,85.0,85.0,0.0,391.85,4.61,6200.0,2429470.0
2012,149,42,Navojoa,2,Riego,Tonelada,Sorgo grano,632.0,632.0,0.0,3678.24,5.82,3200.0,11770368.0
2012,149,42,Navojoa,3,Riego,Tonelada,Aguacate,15.0,15.0,0.0,204.0,13.6,12000.0,2448000.0
2012,149,42,Navojoa,3,Riego,Tonelada,Alfalfa achicalada,827.0,827.0,0.0,8253.46,9.98,2000.0,16506920.0
2012,149,42,Navojoa,3,Riego,Tonelada,Limón,9.0,9.0,0.0,85.05,9.45,6500.0,552825.0
2012,149,42,Navojoa,3,Riego,Tonelada,Mango,10.0,10.0,0.0,234.5,23.45,2800.0,656600.0
2012,149,42,Navojoa,3,Riego,Tonelada,Naranja,16.0,16.0,0.0,339.2,21.2,1900.0,644480.0
2012,149,26,Etchojoa,1,Riego,Tonelada,Calabacita,67.0,67.0,0.0,951.4,14.2,7890.0,7506546.0
2012,149,26,Etchojoa,1,Riego,Tonelada,Cártamo,9059.0,9059.0,0.0,20871.94,2.3,6500.0,135667610.0
2012,149,26,Etchojoa,1,Riego,Tonelada,Cebolla,1.0,1.0,0.0,30.15,30.15,3502.0,105585.3
2012,149,26,Etchojoa,1,Riego,Tonelada,Chile verde,71.0,71.0,0.0,1244.69,17.53,6615.93,8234785.0
2012,149,26,Etchojoa,1,Riego,Tonelada,Elote,48.0,48.0,0.0,480.0,10.0,1500.0,720000.0
2012,149,26,Etchojoa,1,Riego,Tonelada,Frijol,730.0,730.0,0.0,1379.7,1.89,16000.0,22075200.0
2012,149,26,Etchojoa,1,Riego,Tonelada,Garbanzo grano,175.0,175.0,0.0,385.0,2.2,13000.0,5005000.0
2012,149,26,Etchojoa,1,Riego,Tonelada,Maíz grano,1485.0,1485.0,0.0,10350.45,6.97,3800.0,39331710.0
2012,149,26,Etchojoa,1,Riego,Tonelada,Papa,95.0,95.0,0.0,2821.5,29.7,6500.0,18339750.0
2012,149,26,Etchojoa,1,Riego,Tonelada,Tomate rojo (jitomate),19.0,19.0,0.0,646.6,34.03,4969.69,3213400.0
2012,149,26,Etchojoa,1,Riego,Tonelada,Tomate verde,171.0,171.0,0.0,2462.4,14.4,4450.0,10957680.0
2012,149,26,Etchojoa,1,Riego,Tonelada,Trigo grano,13098.0,13098.0,0.0,91149.24,6.96,3563.31,324793050.0
2012,149,26,Etchojoa,1,Riego,Tonelada,Pastos y praderas,77.0,77.0,0.0,1374.45,17.85,970.0,1333216.5
2012,149,26,Etchojoa,2,Riego,Tonelada,Algodón hueso,98.0,98.0,0.0,441.0,4.5,6200.0,2734200.0
2012,149,26,Etchojoa,2,Riego,Tonelada,Sorgo grano,31.0,31.0,0.0,178.25,5.75,3100.0,552575.0
2012,149,26,Etchojoa,3,Riego,Tonelada,Aguacate,5.0,5.0,0.0,68.1,13.62,12000.0,817200.0
2012,149,26,Etchojoa,3,Riego,Tonelada,Alfalfa achicalada,550.0,550.0,0.0,5417.5,9.85,2200.0,11918500.0
2012,149,26,Etchojoa,3,Riego,Tonelada,Limón,5.0,5.0,0.0,45.5,9.1,6500.0,295750.0
2012,149,33,Huatabampo,1,Riego,Tonelada,Apio,59.0,59.0,0.0,2852.65,48.35,5000.0,14263250.0
2012,149,33,Huatabampo,1,Riego,Tonelada,Calabacita,165.0,165.0,0.0,2346.3,14.22,7890.0,18512307.0
2012,149,33,Huatabampo,1,Riego,Tonelada,Cártamo,8972.0,8972.0,0.0,20106.25,2.24,6500.0,130690625.0
2012,149,33,Huatabampo,1,Riego,Tonelada,Cebolla,32.0,32.0,0.0,960.0,30.0,3520.0,3379200.0
2012,149,33,Huatabampo,1,Riego,Tonelada,Chícharo,15.0,15.0,0.0,109.5,7.3,3500.0,383250.0
2012,149,33,Huatabampo,1,Riego,Tonelada,Chile verde,56.0,56.0,0.0,1292.25,23.08,6937.61,8965125.0
2012,149,33,Huatabampo,1,Riego,Tonelada,Col (repollo),64.0,64.0,0.0,1929.6,30.15,3250.0,6271200.0
2012,149,33,Huatabampo,1,Riego,Tonelada,Ejote,64.0,64.0,0.0,346.24,5.41,5000.0,1731200.0
2012,149,33,Huatabampo,1,Riego,Tonelada,Elote,116.0,116.0,0.0,1147.24,9.89,2550.0,2925462.0
2012,149,33,Huatabampo,1,Riego,Tonelada,Frijol,355.0,355.0,0.0,578.29,1.63,16050.0,9281554.5
2012,149,33,Huatabampo,1,Riego,Tonelada,Garbanzo grano,639.0,639.0,0.0,1504.21,2.35,13500.0,20306835.0
2012,149,33,Huatabampo,1,Riego,Tonelada,Hortalizas,11.0,11.0,0.0,133.1,12.1,2150.0,286165.0
2012,149,33,Huatabampo,1,Riego,Tonelada,Maíz grano,963.0,963.0,0.0,6791.08,7.05,3800.0,25806104.0
2012,149,33,Huatabampo,1,Riego,Tonelada,Papa,1720.0,1720.0,0.0,52030.0,30.25,5900.0,306977000.0
2012,149,33,Huatabampo,1,Riego,Tonelada,Pepino,2.0,2.0,0.0,29.1,14.55,4600.0,133860.0
2012,149,33,Huatabampo,1,Riego,Tonelada,Sandía,35.0,35.0,0.0,1256.85,35.91,1800.0,2262330.0
2012,149,33,Huatabampo,1,Riego,Tonelada,Tomate rojo (jitomate),89.8,89.8,0.0,3505.13,39.03,4310.74,15109695.0
2012,149,33,Huatabampo,1,Riego,Tonelada,Tomate verde,1101.0,1101.0,0.0,16263.97,14.77,4100.0,66682277.0
2012,149,33,Huatabampo,1,Riego,Tonelada,Trigo grano,18423.0,18423.0,0.0,119295.67,6.48,3563.8,425146170.0
2012,149,33,Huatabampo,1,Riego,Tonelada,Pastos y praderas,64.0,64.0,0.0,1286.4,20.1,980.0,1260672.0
2012,149,33,Huatabampo,2,Riego,Tonelada,Algodón hueso,90.0,90.0,0.0,409.5,4.55,6300.0,2579850.0
2012,149,33,Huatabampo,2,Riego,Tonelada,Sorgo grano,17.0,17.0,0.0,98.6,5.8,3050.0,300730.0
2012,149,33,Huatabampo,3,Riego,Tonelada,Aguacate,7.0,7.0,0.0,96.6,13.8,12000.0,1159200.0
2012,149,33,Huatabampo,3,Riego,Tonelada,Alfalfa achicalada,548.0,548.0,0.0,5441.64,9.93,2100.0,11427444.0
2012,149,33,Huatabampo,3,Riego,Tonelada,Limón,11.0,11.0,0.0,97.9,8.9,6500.0,636350.0
2012,149,33,Huatabampo,3,Riego,Tonelada,Naranja,8.0,8.0,0.0,169.6,21.2,1900.0,322240.0
2012,149,3,Alamos,2,Temporal,Tonelada,Ajonjolí,6000.0,6000.0,0.0,3000.0,0.5,17800.0,53400000.0
2012,149,3,Alamos,2,Temporal,Tonelada,Cacahuate,600.0,600.0,0.0,363.0,0.61,9600.0,3484800.0
2012,149,3,Alamos,2,Temporal,Tonelada,Calabaza,100.0,100.0,0.0,785.0,7.85,5500.0,4317500.0
2012,149,3,Alamos,2,Temporal,Tonelada,Frijol,1000.0,1000.0,0.0,710.0,0.71,11000.0,7810000.0
2012,149,3,Alamos,2,Temporal,Tonelada,Maíz grano,2000.0,2000.0,0.0,1040.0,0.52,3200.0,3328000.0
2012,149,3,Alamos,2,Temporal,Tonelada,Sorgo grano,13400.0,13400.0,0.0,7504.0,0.56,2950.0,22136800.0
2012,149,3,Alamos,2,Temporal,Tonelada,Pastos y praderas,200.0,200.0,0.0,1700.0,8.5,861.99,1465383.0
2012,149,3,Alamos,3,Riego,Tonelada,Naranja,6.0,6.0,0.0,127.8,21.3,1900.0,242820.0
2012,193,55,San Luis Río Colorado,1,Riego,Tonelada,Acelga,2.0,2.0,0.0,43.48,21.74,2500.0,108700.0
2012,193,55,San Luis Río Colorado,1,Riego,Tonelada,Apio,176.5,176.5,0.0,3477.05,19.7,4910.0,17072315.5
2012,193,55,San Luis Río Colorado,1,Riego,Tonelada,Avena forrajera en verde,88.3,88.3,0.0,1483.44,16.8,1150.0,1705956.0
2012,193,55,San Luis Río Colorado,1,Riego,Tonelada,Betabel,52.0,52.0,0.0,1014.0,19.5,8600.0,8720400.0
2012,193,55,San Luis Río Colorado,1,Riego,Tonelada,Brócoli,526.19,526.19,0.0,8945.23,17.0,10000.0,89452300.0
2012,193,55,San Luis Río Colorado,1,Riego,Tonelada,Cártamo,24.0,24.0,0.0,68.16,2.84,5800.0,395328.0
2012,193,55,San Luis Río Colorado,1,Riego,Tonelada,Cebolla,842.91,842.91,0.0,14141.31,16.78,8169.14,115522295.6
2012,193,55,San Luis Río Colorado,1,Riego,Tonelada,Chile verde,3.0,3.0,0.0,60.0,20.0,8000.0,480000.0
2012,193,55,San Luis Río Colorado,1,Riego,Tonelada,Cilantro,342.91,342.91,0.0,4526.41,13.2,4400.0,19916204.0
2012,193,55,San Luis Río Colorado,1,Riego,Tonelada,Col (repollo),121.3,121.3,0.0,4767.09,39.3,4200.0,20021778.0
2012,193,55,San Luis Río Colorado,1,Riego,Tonelada,Coliflor,43.5,43.5,0.0,870.0,20.0,6000.0,5220000.0
2012,193,55,San Luis Río Colorado,1,Riego,Tonelada,Espinaca,30.0,30.0,0.0,411.0,13.7,7000.0,2877000.0
2012,193,55,San Luis Río Colorado,1,Riego,Tonelada,Haba verde,2.0,2.0,0.0,14.0,7.0,4550.0,63700.0
2012,193,55,San Luis Río Colorado,1,Riego,Tonelada,Lechuga,81.47,81.47,0.0,1792.34,22.0,4250.0,7617445.0
2012,193,55,San Luis Río Colorado,1,Riego,Tonelada,Perejil,136.0,136.0,0.0,1904.0,14.0,4800.0,9139200.0
2012,193,55,San Luis Río Colorado,1,Riego,Tonelada,Poro (leek),69.4,69.4,0.0,1075.7,15.5,15650.0,16834705.0
2012,193,55,San Luis Río Colorado,1,Riego,Tonelada,Quelite,8.0,8.0,0.0,120.0,15.0,4500.0,540000.0
2012,193,55,San Luis Río Colorado,1,Riego,Tonelada,Rábano,109.51,109.51,0.0,2080.69,19.0,4468.0,9296522.92
2012,193,55,San Luis Río Colorado,1,Riego,Tonelada,Tomate verde,35.5,35.5,0.0,781.0,22.0,3800.0,2967800.0
2012,193,55,San Luis Río Colorado,1,Riego,Tonelada,Trigo grano,14544.7,14544.7,0.0,92228.14,6.34,3515.5,324227859.3
2012,193,55,San Luis Río Colorado,1,Riego,Tonelada,Varios,43.0,43.0,0.0,215.0,5.0,1000.0,215000.0
2012,193,55,San Luis Río Colorado,1,Riego,Tonelada,Zanahoria,153.7,153.7,0.0,3777.95,24.58,3000.0,11333838.0
2012,193,55,San Luis Río Colorado,1,Riego,Tonelada,Pastos y praderas,57.9,57.9,0.0,1158.0,20.0,985.0,1140630.0
2012,193,55,San Luis Río Colorado,2,Riego,Tonelada,Algodón hueso,5386.4,5386.4,0.0,26016.31,4.83,6993.99,181957811.98
2012,193,55,San Luis Río Colorado,2,Riego,Tonelada,Calabacita,4.0,4.0,0.0,71.04,17.76,4959.13,352296.6
2012,193,55,San Luis Río Colorado,2,Riego,Tonelada,Cebolla,413.0,413.0,0.0,5782.0,14.0,13000.0,75166000.0
2012,193,55,San Luis Río Colorado,2,Riego,Tonelada,Cilantro,21.4,21.4,0.0,256.8,12.0,5000.0,1284000.0
2012,193,55,San Luis Río Colorado,2,Riego,Tonelada,Elote,7.0,7.0,0.0,49.0,7.0,5000.0,245000.0
2012,193,55,San Luis Río Colorado,2,Riego,Tonelada,Maíz grano,175.95,175.95,0.0,1319.63,7.5,4653.33,6140673.87
2012,193,55,San Luis Río Colorado,2,Riego,Tonelada,Melón,44.0,44.0,0.0,1210.0,27.5,4500.0,5445000.0
2012,193,55,San Luis Río Colorado,2,Riego,Tonelada,Sandía,17.0,17.0,0.0,765.0,45.0,1800.0,1377000.0
2012,193,55,San Luis Río Colorado,2,Riego,Tonelada,Sorgo forrajero en verde,435.59,435.59,0.0,7405.03,17.0,950.0,7034778.5
2012,193,55,San Luis Río Colorado,2,Riego,Tonelada,Sorgo grano,905.29,905.29,0.0,4544.56,5.02,3900.0,17723767.62
2012,193,55,San Luis Río Colorado,2,Riego,Tonelada,Tomate rojo (jitomate),5.0,5.0,0.0,100.0,20.0,6500.0,650000.0
2012,193,55,San Luis Río Colorado,2,Riego,Tonelada,Tomate verde,8.0,8.0,0.0,240.0,30.0,4500.0,1080000.0
2012,193,55,San Luis Río Colorado,3,Riego,Tonelada,Alfalfa achicalada,4306.44,4306.44,0.0,77515.92,18.0,1610.0,124800631.2
2012,193,55,San Luis Río Colorado,3,Riego,Tonelada,Cítricos,15.0,15.0,0.0,150.0,10.0,2800.0,420000.0
2012,193,55,San Luis Río Colorado,3,Riego,Tonelada,Dátil,900.0,536.0,0.0,4288.0,8.0,26963.0,115617344.0
2012,193,55,San Luis Río Colorado,3,Riego,Tonelada,Espárrago,1338.0,1161.0,0.0,9636.3,8.3,31500.0,303543450.0
2012,193,55,San Luis Río Colorado,3,Riego,Tonelada,Granada,32.0,32.0,0.0,161.92,5.06,16000.0,2590720.0
2012,193,55,San Luis Río Colorado,3,Riego,Tonelada,Nopalitos,7.0,7.0,0.0,175.0,25.0,3000.0,525000.0
