Anio,Idddr,Idmunicipio,Nommunicipio,Idciclo,Nommodalidad,Nomunidad,Nomcultivo,Sembrada,Cosechada,Siniestrada,Volumenproduccion,Rendimiento,PMR,Valorproduccion
2015,140,35,Imuris,2,Riego,Tonelada,Calabaza,2.0,2.0,0.0,27.0,13.5,2100.0,56700.0
2015,140,35,Imuris,2,Riego,Tonelada,Chile verde,9.0,9.0,0.0,155.25,17.25,10100.0,1568025.0
2015,140,35,Imuris,2,Riego,Tonelada,Col (repollo),15.0,15.0,0.0,470.25,31.35,3699.1,1739501.78
2015,140,35,Imuris,2,Riego,Tonelada,Elote,18.0,18.0,0.0,236.7,13.15,2222.05,525959.24
2015,140,35,Imuris,2,Riego,Tonelada,Flores,9.0,9.0,0.0,90.0,10.0,4980.0,448200.0
2015,140,35,Imuris,2,Riego,Tonelada,Frijol,8.0,8.0,0.0,17.6,2.2,9439.46,166134.5
2015,140,35,Imuris,2,Riego,Tonelada,Hortalizas,15.0,15.0,0.0,141.75,9.45,7527.69,1067050.06
2015,140,35,Imuris,2,Riego,Tonelada,Pepino,3.6,3.6,0.0,508.43,141.23,6100.0,3101423.0
2015,140,35,Imuris,2,Riego,Tonelada,Sorgo forrajero en verde,217.0,217.0,0.0,3819.2,17.6,905.86,3459660.51
2015,140,35,Imuris,2,Riego,Tonelada,Tomate rojo (jitomate),26.4,26.4,0.0,8184.0,310.0,10003.23,81866434.32
2015,140,35,Imuris,2,Riego,Tonelada,Tomate verde,1.5,1.5,0.0,44.7,29.8,4434.56,198224.83
2015,140,35,Imuris,2,Temporal,Tonelada,Sorgo forrajero en verde,103.0,103.0,0.0,818.85,7.95,655.0,536346.75
2015,140,35,Imuris,3,Riego,Tonelada,Alfalfa achicalada,625.0,625.0,0.0,8750.0,14.0,2038.46,17836525.0
2015,140,35,Imuris,3,Riego,Tonelada,Chabacano,3.0,3.0,0.0,13.5,4.5,9750.0,131625.0
2015,140,35,Imuris,3,Riego,Tonelada,Ciruela,6.0,6.0,0.0,30.0,5.0,7500.0,225000.0
2015,140,35,Imuris,3,Riego,Tonelada,Membrillo,8.0,8.0,0.0,114.8,14.35,12300.0,1412040.0
2015,140,35,Imuris,3,Riego,Tonelada,Nopalitos,3.0,3.0,0.0,126.0,42.0,5000.0,630000.0
2015,140,35,Imuris,3,Riego,Tonelada,Pera,2.0,2.0,0.0,8.6,4.3,5500.0,47300.0
2015,140,35,Imuris,3,Riego,Tonelada,Persimonio,1.0,1.0,0.0,12.25,12.25,17215.0,210883.75
2015,140,36,Magdalena,1,Riego,Tonelada,Avena forrajera en verde,7.0,7.0,0.0,127.4,18.2,855.0,108927.0
2015,140,36,Magdalena,1,Riego,Tonelada,Cebada forrajera en verde,37.0,37.0,0.0,638.25,17.25,850.0,542512.5
2015,140,36,Magdalena,1,Riego,Tonelada,Cebolla,4.0,4.0,0.0,160.0,40.0,3000.0,480000.0
2015,140,36,Magdalena,1,Riego,Tonelada,Cilantro,24.0,24.0,0.0,228.24,9.51,8300.0,1894392.0
2015,140,36,Magdalena,1,Riego,Tonelada,Col (repollo),8.0,8.0,0.0,278.42,34.8,4000.0,1113680.0
2015,140,36,Magdalena,1,Riego,Tonelada,Pastos y praderas,90.0,90.0,0.0,1539.0,17.1,800.0,1231200.0
2015,140,36,Magdalena,1,Temporal,Tonelada,Avena forrajera en verde,35.0,35.0,0.0,285.95,8.17,759.0,217036.05
2015,140,36,Magdalena,1,Temporal,Tonelada,Trigo forrajero verde,30.0,30.0,0.0,210.0,7.0,780.0,163800.0
2015,140,36,Magdalena,2,Riego,Tonelada,Calabacita,2.0,2.0,0.0,43.98,21.99,4500.0,197910.0
2015,140,36,Magdalena,2,Riego,Tonelada,Calabaza,6.0,6.0,0.0,85.8,14.3,2250.0,193050.0
2015,140,36,Magdalena,2,Riego,Tonelada,Chile verde,8.0,8.0,0.0,146.8,18.35,8631.93,1267167.32
2015,140,36,Magdalena,2,Riego,Tonelada,Col (repollo),5.0,5.0,0.0,167.5,33.5,3559.33,596187.78
2015,140,36,Magdalena,2,Riego,Tonelada,Flores,7.0,7.0,0.0,92.75,13.25,5250.0,486937.5
2015,140,36,Magdalena,2,Riego,Tonelada,Hortalizas,14.0,14.0,0.0,136.5,9.75,6846.52,934549.98
2015,140,36,Magdalena,2,Riego,Tonelada,Maíz grano,37.0,37.0,0.0,120.25,3.25,3456.46,415639.32
2015,140,36,Magdalena,2,Riego,Tonelada,Pepino,3.0,3.0,0.0,220.32,73.44,4670.77,1029064.05
2015,140,36,Magdalena,2,Riego,Tonelada,Sorgo forrajero en verde,169.0,169.0,0.0,2746.25,16.25,882.89,2424636.66
2015,140,36,Magdalena,2,Riego,Tonelada,Tomate rojo (jitomate),13.0,13.0,0.0,4420.0,340.0,10247.06,45292005.2
2015,140,36,Magdalena,2,Riego,Tonelada,Tomate verde,25.0,25.0,0.0,795.0,31.8,4311.32,3427499.4
2015,140,36,Magdalena,2,Temporal,Tonelada,Frijol,2.0,2.0,0.0,1.5,0.75,8300.0,12450.0
2015,140,36,Magdalena,2,Temporal,Tonelada,Maíz grano,2.0,2.0,0.0,2.2,1.1,3150.0,6930.0
2015,140,36,Magdalena,2,Temporal,Tonelada,Sorgo forrajero en verde,115.0,115.0,0.0,948.75,8.25,565.0,536043.75
2015,140,36,Magdalena,3,Riego,Tonelada,Alfalfa achicalada,425.0,425.0,0.0,5780.0,13.6,2181.16,12607104.8
2015,140,36,Magdalena,3,Riego,Tonelada,Ciruela,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,140,36,Magdalena,3,Riego,Tonelada,Durazno,2.0,2.0,0.0,9.0,4.5,14325.0,128925.0
2015,140,36,Magdalena,3,Riego,Tonelada,Granada,5.0,5.0,0.0,70.45,14.09,13900.0,979255.0
2015,140,36,Magdalena,3,Riego,Tonelada,Manzana,7.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,140,36,Magdalena,3,Riego,Tonelada,Membrillo,15.0,15.0,0.0,202.35,13.49,12550.0,2539492.5
2015,140,36,Magdalena,3,Riego,Tonelada,Nopalitos,4.0,4.0,0.0,172.0,43.0,5500.0,946000.0
2015,140,36,Magdalena,3,Riego,Tonelada,Nuez,22.0,22.0,0.0,42.9,1.95,55200.0,2368080.0
2015,140,36,Magdalena,3,Riego,Tonelada,Persimonio,2.0,2.0,0.0,24.7,12.35,16550.0,408785.0
2015,140,36,Magdalena,3,Riego,Tonelada,Pastos y praderas,8.0,8.0,0.0,1544.0,193.0,855.0,1320120.0
2015,140,43,Nogales,1,Riego,Tonelada,Avena forrajera en verde,45.0,45.0,0.0,810.0,18.0,795.0,643950.0
2015,140,43,Nogales,1,Riego,Tonelada,Cebada forrajera en verde,35.0,35.0,0.0,659.75,18.85,795.0,524501.25
2015,140,43,Nogales,1,Riego,Tonelada,Pastos y praderas,65.0,65.0,0.0,1140.75,17.55,785.0,895488.75
2015,140,43,Nogales,2,Riego,Tonelada,Col (repollo),2.0,2.0,0.0,61.0,30.5,3800.0,231800.0
2015,140,43,Nogales,2,Riego,Tonelada,Hortalizas,10.5,10.5,0.0,97.13,9.25,9500.0,922735.0
2015,140,43,Nogales,2,Riego,Tonelada,Sorgo forrajero en verde,137.0,137.0,0.0,2342.7,17.1,909.89,2131599.3
2015,140,43,Nogales,2,Temporal,Tonelada,Sorgo forrajero en verde,18.0,18.0,0.0,114.3,6.35,625.0,71437.5
2015,140,43,Nogales,3,Riego,Tonelada,Alfalfa achicalada,115.0,115.0,0.0,1598.5,13.9,1883.71,3011110.44
2015,140,59,Santa Cruz,1,Riego,Tonelada,Avena forrajera en verde,75.0,75.0,0.0,1260.0,16.8,785.0,989100.0
2015,140,59,Santa Cruz,1,Riego,Tonelada,Cebada forrajera en verde,41.0,41.0,0.0,717.5,17.5,800.0,574000.0
2015,140,59,Santa Cruz,1,Riego,Tonelada,Cebolla,16.5,16.5,0.0,1237.5,75.0,3125.0,3867187.5
2015,140,59,Santa Cruz,1,Riego,Tonelada,Pastos y praderas,98.0,98.0,0.0,1675.8,17.1,815.0,1365777.0
2015,140,59,Santa Cruz,2,Riego,Tonelada,Cebolla,7.0,7.0,0.0,234.5,33.5,3150.0,738675.0
2015,140,59,Santa Cruz,2,Riego,Tonelada,Col (repollo),17.5,17.5,0.0,586.25,33.5,3337.12,1956386.6
2015,140,59,Santa Cruz,2,Riego,Tonelada,Hortalizas,6.5,6.5,0.0,66.63,10.25,8318.1,554235.0
2015,140,59,Santa Cruz,2,Riego,Tonelada,Lechuga,10.5,10.5,0.0,268.8,25.6,4200.37,1129059.46
2015,140,59,Santa Cruz,2,Riego,Tonelada,Sorgo forrajero en verde,70.0,70.0,0.0,1183.0,16.9,898.13,1062487.79
2015,140,59,Santa Cruz,3,Riego,Tonelada,Alfalfa achicalada,325.0,325.0,0.0,4761.25,14.65,1883.19,8966338.39
2015,140,16,Benjamín Hill,1,Riego,Tonelada,Avena forrajera en verde,56.0,56.0,0.0,952.0,17.0,810.0,771120.0
2015,140,16,Benjamín Hill,1,Riego,Tonelada,Pastos y praderas,52.0,52.0,0.0,928.2,17.85,795.0,737919.0
2015,140,16,Benjamín Hill,2,Riego,Tonelada,Sorgo forrajero en verde,15.0,15.0,0.0,258.75,17.25,879.0,227441.25
2015,140,16,Benjamín Hill,3,Riego,Tonelada,Alfalfa achicalada,35.0,35.0,0.0,511.0,14.6,1918.87,980542.57
2015,140,16,Benjamín Hill,3,Riego,Tonelada,Nuez,190.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,140,58,Santa Ana,1,Riego,Tonelada,Avena forrajera en verde,363.0,363.0,0.0,5808.0,16.0,745.0,4326960.0
2015,140,58,Santa Ana,1,Riego,Tonelada,Cebada forrajera en verde,25.0,25.0,0.0,456.25,18.25,815.0,371843.75
2015,140,58,Santa Ana,1,Riego,Tonelada,Papa,10.0,10.0,0.0,140.0,14.0,8000.0,1120000.0
2015,140,58,Santa Ana,1,Riego,Tonelada,Trigo forrajero verde,46.0,46.0,0.0,821.1,17.85,855.0,702040.5
2015,140,58,Santa Ana,1,Riego,Tonelada,Pastos y praderas,172.0,172.0,0.0,3061.6,17.8,755.0,2311508.0
2015,140,58,Santa Ana,1,Temporal,Tonelada,Avena forrajera en verde,17.0,17.0,0.0,142.46,8.38,750.0,106845.0
2015,140,58,Santa Ana,2,Riego,Tonelada,Chile verde,2.0,2.0,0.0,36.7,18.35,9950.0,365165.0
2015,140,58,Santa Ana,2,Riego,Tonelada,Col (repollo),1.0,1.0,0.0,33.1,33.1,3650.0,120815.0
2015,140,58,Santa Ana,2,Riego,Tonelada,Elote,1.0,1.0,0.0,10.5,10.5,4350.0,45675.0
2015,140,58,Santa Ana,2,Riego,Tonelada,Flores,1.0,1.0,0.0,9.35,9.35,4850.0,45347.5
2015,140,58,Santa Ana,2,Riego,Tonelada,Hortalizas,1.0,1.0,0.0,9.13,9.13,10146.63,92638.73
2015,140,58,Santa Ana,2,Riego,Tonelada,Maíz grano,8.0,8.0,0.0,24.8,3.1,3435.46,85199.41
2015,140,58,Santa Ana,2,Riego,Tonelada,Pepino,21.0,21.0,0.0,5191.68,247.22,7652.5,39729333.11
2015,140,58,Santa Ana,2,Riego,Tonelada,Sorgo forrajero en verde,507.0,507.0,0.0,9354.15,18.45,847.78,7930261.29
2015,140,58,Santa Ana,2,Riego,Tonelada,Tomate rojo (jitomate),16.0,16.0,0.0,3680.0,230.0,7464.13,27467998.4
2015,140,58,Santa Ana,2,Riego,Tonelada,Tomate verde,1.0,1.0,0.0,29.7,29.7,4126.48,122556.46
2015,140,58,Santa Ana,2,Temporal,Tonelada,Sorgo forrajero en verde,45.0,45.0,0.0,330.75,7.35,585.0,193488.75
2015,140,58,Santa Ana,3,Riego,Tonelada,Alfalfa achicalada,645.0,645.0,0.0,9126.75,14.15,1921.55,17537506.46
2015,140,58,Santa Ana,3,Riego,Tonelada,Nopalitos,3.0,1.0,0.0,44.2,44.2,5200.0,229840.0
2015,140,58,Santa Ana,3,Riego,Tonelada,Nuez,2.0,2.0,0.0,3.3,1.65,53200.0,175560.0
2015,140,58,Santa Ana,3,Riego,Tonelada,Pastos y praderas,24.0,24.0,0.0,838.0,34.92,898.71,753120.0
2015,140,64,Trincheras,1,Riego,Tonelada,Avena forrajera en verde,97.0,97.0,0.0,1673.25,17.25,800.0,1338600.0
2015,140,64,Trincheras,1,Riego,Tonelada,Cebada forrajera en verde,25.0,25.0,0.0,471.25,18.85,785.0,369931.25
2015,140,64,Trincheras,1,Riego,Tonelada,Cebolla,2.5,2.5,0.0,175.0,70.0,3150.0,551250.0
2015,140,64,Trincheras,1,Riego,Tonelada,Trigo forrajero verde,14.0,14.0,0.0,255.5,18.25,785.0,200567.5
2015,140,64,Trincheras,1,Riego,Tonelada,Trigo grano,661.44,651.44,10.0,3646.76,5.6,3236.6,11803103.42
2015,140,64,Trincheras,1,Riego,Tonelada,Pastos y praderas,185.0,185.0,0.0,3163.5,17.1,845.0,2673157.5
2015,140,64,Trincheras,1,Temporal,Tonelada,Avena forrajera en verde,35.0,35.0,0.0,292.25,8.35,755.0,220648.75
2015,140,64,Trincheras,2,Riego,Tonelada,Elote,6.0,6.0,0.0,99.0,16.5,1500.0,148500.0
2015,140,64,Trincheras,2,Riego,Tonelada,Maíz grano,7.5,7.5,0.0,21.0,2.8,3277.33,68823.93
2015,140,64,Trincheras,2,Riego,Tonelada,Sorgo forrajero en verde,270.0,270.0,0.0,4619.7,17.11,912.81,4216908.36
2015,140,64,Trincheras,2,Riego,Tonelada,Sorgo grano,100.0,100.0,0.0,350.0,3.5,2894.29,1013001.5
2015,140,64,Trincheras,2,Temporal,Tonelada,Sorgo forrajero en verde,8.0,8.0,0.0,66.0,8.25,655.0,43230.0
