Anio,Idddr,Idmunicipio,Nommunicipio,Idciclo,Idmodalidad,Nomcultivo,Sembrada,Cosechada,Siniestrada,Volumenproduccion,Rendimiento,PMR,Valorproduccion
2018,139,17,Caborca,2,1,Sorgo forrajero en verde,256.0,256.0,0.0,4352.0,17.0,665.0,2894080.0
2018,139,17,Caborca,3,1,Aceituna,1125.0,1125.0,0.0,9562.5,8.5,12487.75,119414109.4
2018,139,17,Caborca,3,1,Alfalfa achicalada,790.0,790.0,0.0,14290.0,18.09,2255.88,32236525.2
2018,139,17,Caborca,3,1,Chabacano,10.0,10.0,0.0,55.0,5.5,4778.0,262790.0
2018,139,17,Caborca,3,1,Dátil,9.0,9.0,0.0,92.7,10.3,40000.0,3708000.0
2018,139,17,Caborca,3,1,Durazno,68.6,68.6,0.0,686.0,10.0,6843.91,4694922.26
2018,139,17,Caborca,3,1,Espárrago,8115.5,8115.5,0.0,83466.95,10.28,37934.54,3166280262.0
2018,139,17,Caborca,3,1,Higo,5.0,5.0,0.0,10.0,2.0,2300.0,23000.0
2018,139,17,Caborca,3,1,Naranja,43.0,43.0,0.0,438.6,10.2,3355.17,1471578.59
2018,139,17,Caborca,3,1,Nuez,563.0,413.0,0.0,743.4,1.8,57119.93,42462955.96
2018,139,17,Caborca,3,1,Uva,7670.5,7670.5,0.0,100386.96,13.09,19706.0,1978225594.0
2018,139,17,Caborca,3,1,Pastos y praderas,253.2,253.2,0.0,5656.89,22.34,946.33,5353285.2
2018,139,47,Pitiquito,1,1,Avena forrajera en verde,10.0,10.0,0.0,180.0,18.0,480.0,86400.0
2018,139,47,Pitiquito,1,1,Cártamo,60.0,0.0,60.0,0.0,0.0,0.0,0.0
2018,139,47,Pitiquito,1,1,Trigo grano,246.0,246.0,0.0,1426.8,5.8,4029.89,5749847.05
2018,139,47,Pitiquito,1,1,Pastos y praderas,30.0,30.0,0.0,510.0,17.0,643.0,327930.0
2018,139,47,Pitiquito,2,1,Papa,346.0,346.0,0.0,14532.0,42.0,6872.21,99866955.72
2018,139,47,Pitiquito,2,1,Pepino,17.6,17.6,0.0,2046.39,116.27,8664.53,17731007.55
2018,139,47,Pitiquito,2,1,Sandía,40.0,40.0,0.0,1400.0,35.0,6515.89,9122246.0
2018,139,47,Pitiquito,2,1,Sorgo forrajero en verde,8.0,8.0,0.0,140.8,17.6,665.0,93632.0
2018,139,47,Pitiquito,2,1,Tomate rojo (jitomate),10.5,10.5,0.0,1008.0,96.0,7580.0,7640640.0
2018,139,47,Pitiquito,3,1,Alfalfa achicalada,320.0,320.0,0.0,5888.0,18.4,2257.05,13289510.4
2018,139,47,Pitiquito,3,1,Espárrago,605.0,605.0,0.0,6049.0,10.0,37949.36,229555706.7
2018,139,47,Pitiquito,3,1,Uva,30.0,30.0,0.0,611.0,20.37,20986.0,12822446.0
2018,139,47,Pitiquito,3,1,Pastos y praderas,18.5,18.5,0.0,396.66,21.44,938.88,372416.14
2018,139,4,Altar,1,1,Avena forrajera en verde,32.0,32.0,0.0,585.6,18.3,483.0,282844.8
2018,139,4,Altar,1,1,Cártamo,260.0,9.0,251.0,15.3,1.7,7400.0,113220.0
2018,139,4,Altar,1,1,Cebada forrajera en verde,30.0,30.0,0.0,565.0,18.83,483.0,272895.0
2018,139,4,Altar,1,1,Trigo grano,1201.0,1201.0,0.0,6485.4,5.4,4113.08,26674969.03
2018,139,4,Altar,1,1,Semilla de trigo grano,4.0,4.0,0.0,20.0,5.0,4580.0,91600.0
2018,139,4,Altar,1,1,Pastos y praderas,41.0,41.0,0.0,750.0,18.29,636.0,477000.0
2018,139,4,Altar,2,1,Melón,14.0,14.0,0.0,490.0,35.0,6515.0,3192350.0
2018,139,4,Altar,2,1,Papa,1520.18,1520.18,0.0,66887.92,44.0,6832.73,457027097.6
2018,139,4,Altar,2,1,Pepino,112.0,112.0,0.0,4052.91,36.19,7131.35,28902723.3
2018,139,4,Altar,2,1,Sandía,35.0,35.0,0.0,875.0,25.0,3820.0,3342500.0
2018,139,4,Altar,2,1,Sorgo forrajero en verde,29.0,29.0,0.0,504.6,17.4,667.0,336568.2
2018,139,4,Altar,3,1,Aceituna,12.0,12.0,0.0,98.4,8.2,12486.87,1228708.31
2018,139,4,Altar,3,1,Alfalfa achicalada,495.1,495.1,0.0,8793.0,17.76,2224.02,19555807.86
2018,139,4,Altar,3,1,Espárrago,1785.0,1785.0,0.0,16863.8,9.45,37894.66,639047914.9
2018,139,4,Altar,3,1,Nuez,1138.0,1138.0,0.0,1820.8,1.6,57865.31,105361156.5
2018,139,4,Altar,3,1,Uva,80.0,80.0,0.0,1360.0,17.0,19970.17,27159431.2
2018,139,4,Altar,3,1,Pastos y praderas,65.0,65.0,0.0,1300.0,20.0,941.07,1223385.0
2018,139,7,Atil,1,1,Avena forrajera en verde,7.0,7.0,0.0,140.0,20.0,466.5,65310.0
2018,139,7,Atil,1,1,Trigo grano,298.0,298.0,0.0,1192.0,4.0,4206.2,5013790.4
2018,139,7,Atil,1,1,Pastos y praderas,16.0,16.0,0.0,264.0,16.5,632.5,166980.0
2018,139,7,Atil,2,1,Sorgo forrajero en verde,100.0,100.0,0.0,1760.0,17.6,658.0,1158080.0
2018,139,46,Oquitoa,1,1,Avena forrajera en verde,16.0,8.0,8.0,144.0,18.0,468.5,67464.0
2018,139,46,Oquitoa,1,1,Cebada forrajera en verde,22.0,11.0,11.0,180.4,16.4,465.5,83976.2
2018,139,46,Oquitoa,1,1,Trigo grano,77.0,77.0,0.0,462.0,6.0,4046.52,1869492.24
2018,139,46,Oquitoa,1,1,Pastos y praderas,12.0,12.0,0.0,210.0,17.5,632.0,132720.0
2018,139,46,Oquitoa,2,1,Sorgo forrajero en verde,9.0,9.0,0.0,149.4,16.6,658.0,98305.2
2018,139,46,Oquitoa,3,1,Alfalfa achicalada,5.0,5.0,0.0,87.0,17.4,2120.7,184500.9
2018,139,60,Sáric,1,1,Avena forrajera en verde,20.0,20.0,0.0,330.0,16.5,459.0,151470.0
2018,139,60,Sáric,1,1,Col (repollo),3.0,0.0,3.0,0.0,0.0,0.0,0.0
2018,139,60,Sáric,1,1,Pastos y praderas,45.0,45.0,0.0,832.5,18.5,765.0,636862.5
2018,139,60,Sáric,1,2,Avena forrajera en verde,8.0,0.0,8.0,0.0,0.0,0.0,0.0
2018,139,60,Sáric,2,1,Maíz grano,8.0,8.0,0.0,32.0,4.0,3200.0,102400.0
2018,139,60,Sáric,2,1,Sorgo forrajero en verde,37.0,37.0,0.0,647.5,17.5,665.0,430587.5
2018,139,60,Sáric,3,1,Alfalfa achicalada,110.0,110.0,0.0,1998.0,18.16,2263.41,4522293.18
2018,139,60,Sáric,3,1,Nuez,20.0,20.0,0.0,36.0,1.8,57510.0,2070360.0
2018,139,60,Sáric,3,1,Pastos y praderas,20.0,20.0,0.0,410.0,20.5,940.0,385400.0
2018,139,65,Tubutama,1,1,Avena forrajera en verde,270.0,200.0,70.0,3600.0,18.0,432.0,1555200.0
2018,139,65,Tubutama,1,1,Cebada forrajera en verde,15.0,15.0,0.0,255.0,17.0,456.0,116280.0
2018,139,65,Tubutama,1,1,Trigo grano,20.0,20.0,0.0,80.0,4.0,4250.0,340000.0
2018,139,65,Tubutama,1,1,Pastos y praderas,200.0,200.0,0.0,3400.0,17.0,639.0,2172600.0
2018,139,65,Tubutama,1,2,Avena forrajera en verde,80.0,0.0,80.0,0.0,0.0,0.0,0.0
2018,139,65,Tubutama,2,1,Sorgo forrajero en verde,277.7,277.7,0.0,4720.9,17.0,650.0,3068585.0
2018,139,65,Tubutama,3,1,Alfalfa achicalada,39.0,39.0,0.0,677.0,17.36,2122.07,1436641.39
2018,139,65,Tubutama,3,1,Nuez,149.5,149.5,0.0,269.1,1.8,57708.32,15529308.91
2018,140,22,Cucurpe,1,1,Avena forrajera en verde,100.0,100.0,0.0,1980.0,19.8,735.89,1457062.2
2018,140,22,Cucurpe,1,1,Cebada forrajera en verde,50.0,50.0,0.0,1060.0,21.2,733.15,777139.0
2018,140,22,Cucurpe,1,1,Cebolla,14.0,14.0,0.0,567.0,40.5,2699.1,1530389.7
2018,140,22,Cucurpe,1,1,Cilantro,4.5,4.5,0.0,44.33,9.85,7049.75,312515.42
2018,140,22,Cucurpe,1,1,Lechuga,11.0,11.0,0.0,353.1,32.1,3178.67,1122388.38
2018,140,22,Cucurpe,1,1,Trigo forrajero verde,10.0,10.0,0.0,212.0,21.2,750.0,159000.0
2018,140,22,Cucurpe,1,1,Pastos y praderas,120.0,120.0,0.0,2604.0,21.7,737.83,1921309.32
2018,140,22,Cucurpe,1,2,Avena forrajera en verde,18.0,18.0,0.0,149.4,8.3,690.0,103086.0
2018,140,22,Cucurpe,1,2,Trigo forrajero verde,17.0,17.0,0.0,139.4,8.2,680.46,94856.12
2018,140,22,Cucurpe,2,1,Cebolla,2.0,2.0,0.0,68.2,34.1,3312.66,225923.41
2018,140,22,Cucurpe,2,1,Frijol,8.0,8.0,0.0,17.2,2.15,11260.32,193677.5
2018,140,22,Cucurpe,2,1,Sorgo forrajero en verde,20.0,20.0,0.0,369.0,18.45,836.07,308509.83
2018,140,22,Cucurpe,2,2,Sorgo forrajero en verde,80.0,80.0,0.0,630.0,7.88,845.28,532526.4
2018,140,22,Cucurpe,3,1,Alfalfa achicalada,212.0,212.0,0.0,2700.0,12.74,1837.15,4960305.0
2018,140,35,Imuris,1,1,Avena forrajera en verde,130.0,130.0,0.0,2535.0,19.5,738.36,1871742.6
2018,140,35,Imuris,1,1,Cebada forrajera en verde,130.0,130.0,0.0,2834.0,21.8,760.62,2155597.08
2018,140,35,Imuris,1,1,Cebolla,40.0,40.0,0.0,1162.5,29.06,2874.56,3341677.88
2018,140,35,Imuris,1,1,Cilantro,5.5,5.5,0.0,55.55,10.1,7160.0,397738.0
2018,140,35,Imuris,1,1,Col (repollo),53.0,53.0,0.0,1812.6,34.2,3344.63,6062476.34
2018,140,35,Imuris,1,1,Lechuga,20.0,20.0,0.0,664.0,33.2,3323.13,2206558.32
2018,140,35,Imuris,1,1,Quelite,6.5,6.5,0.0,63.7,9.8,3788.35,241317.9
2018,140,35,Imuris,1,1,Rábano,4.0,4.0,0.0,94.0,23.5,4900.0,460600.0
2018,140,35,Imuris,1,1,Tomate rojo (jitomate),22.0,22.0,0.0,2101.0,95.5,8636.5,18145286.5
2018,140,35,Imuris,1,1,Pastos y praderas,160.0,160.0,0.0,3760.0,23.5,772.14,2903246.4
2018,140,35,Imuris,1,2,Avena forrajera en verde,28.0,28.0,0.0,232.4,8.3,683.0,158729.2
2018,140,35,Imuris,1,2,Trigo forrajero verde,23.0,23.0,0.0,187.45,8.15,658.0,123342.1
2018,140,35,Imuris,2,1,Calabacita,25.0,25.0,0.0,465.79,18.63,6284.93,2927457.54
2018,140,35,Imuris,2,1,Cebolla,8.0,8.0,0.0,129.6,16.2,8194.44,1061999.42
2018,140,35,Imuris,2,1,Chile verde,12.0,12.0,0.0,201.6,16.8,8971.84,1808722.94
2018,140,35,Imuris,2,1,Col (repollo),15.0,15.0,0.0,397.5,26.5,3526.79,1401899.03
2018,140,35,Imuris,2,1,Elote,10.0,10.0,0.0,96.0,9.6,3061.46,293900.16
2018,140,35,Imuris,2,1,Lechuga,4.0,4.0,0.0,85.0,21.25,3748.91,318657.35
2018,140,35,Imuris,2,1,Sorgo forrajero en verde,120.0,120.0,0.0,2352.0,19.6,880.3,2070465.6
2018,140,35,Imuris,2,1,Tomate rojo (jitomate),25.0,25.0,0.0,3251.5,130.06,8390.8,27282686.2
2018,140,35,Imuris,2,1,Zempoalxochitl,6.0,6.0,0.0,63.06,10.51,5250.0,331065.0
2018,140,35,Imuris,2,2,Maíz grano,3.0,3.0,0.0,4.56,1.52,2794.55,12743.15
2018,140,35,Imuris,2,2,Sorgo forrajero en verde,85.0,85.0,0.0,699.55,8.23,817.0,571532.35
2018,140,35,Imuris,3,1,Alfalfa achicalada,484.0,484.0,0.0,6400.0,13.22,1868.24,11956736.0
2018,140,35,Imuris,3,1,Chabacano,3.0,3.0,0.0,21.0,7.0,8960.0,188160.0
2018,140,35,Imuris,3,1,Ciruela,6.0,6.0,0.0,76.8,12.8,9680.0,743424.0
2018,140,35,Imuris,3,1,Espárrago,70.0,70.0,0.0,756.0,10.8,45082.5,34082367.3
2018,140,35,Imuris,3,1,Granada,3.0,3.0,0.0,57.0,19.0,13629.97,776908.29
2018,140,35,Imuris,3,1,Membrillo,8.0,8.0,0.0,143.2,17.9,13940.67,1996303.94
2018,140,35,Imuris,3,1,Nopalitos,3.0,3.0,0.0,136.5,45.5,7292.85,995474.03
2018,140,35,Imuris,3,1,Pera,2.0,2.0,0.0,23.64,11.82,9982.02,235974.95
2018,140,35,Imuris,3,1,Persimonio,2.0,2.0,0.0,32.0,16.0,17435.6,557939.2
2018,140,36,Magdalena,1,1,Ajo,6.0,6.0,0.0,70.8,11.8,17100.0,1210680.0
2018,140,36,Magdalena,1,1,Avena forrajera en verde,160.0,160.0,0.0,3568.0,22.3,753.21,2687453.28
2018,140,36,Magdalena,1,1,Cebada forrajera en verde,120.0,120.0,0.0,2580.0,21.5,768.05,1981569.0
2018,140,36,Magdalena,1,1,Cebolla,16.0,16.0,0.0,470.0,29.38,2930.42,1377295.9
2018,140,36,Magdalena,1,1,Cilantro,5.0,5.0,0.0,50.0,10.0,7442.78,372139.0
2018,140,36,Magdalena,1,1,Col (repollo),15.0,15.0,0.0,522.0,34.8,3530.33,1842832.26
2018,140,36,Magdalena,1,1,Haba verde,2.5,2.5,0.0,8.0,3.2,8156.09,65248.72
2018,140,36,Magdalena,1,1,Lechuga,14.0,14.0,0.0,476.0,34.0,3415.99,1626011.24
2018,140,36,Magdalena,1,1,Rábano,2.5,2.5,0.0,58.75,23.5,5300.0,311375.0
2018,140,36,Magdalena,1,1,Tomate rojo (jitomate),13.0,13.0,0.0,2255.5,173.5,8258.97,18628106.84
2018,140,36,Magdalena,1,1,Trigo forrajero verde,9.0,9.0,0.0,178.2,19.8,781.38,139241.92
2018,140,36,Magdalena,1,1,Pastos y praderas,210.0,210.0,0.0,4683.0,22.3,790.93,3703925.19
2018,140,36,Magdalena,1,2,Avena forrajera en verde,40.0,40.0,0.0,332.0,8.3,698.0,231736.0
2018,140,36,Magdalena,1,2,Cebada forrajera en verde,24.0,24.0,0.0,196.8,8.2,690.0,135792.0
2018,140,36,Magdalena,1,2,Trigo forrajero verde,42.0,42.0,0.0,344.4,8.2,700.0,241080.0
2018,140,36,Magdalena,2,1,Calabacita,6.0,6.0,0.0,112.42,18.74,6297.84,708003.17
2018,140,36,Magdalena,2,1,Chile verde,6.0,6.0,0.0,106.8,17.8,8810.56,940967.81
2018,140,36,Magdalena,2,1,Cilantro,4.0,4.0,0.0,46.2,11.55,4302.69,198784.28
2018,140,36,Magdalena,2,1,Col (repollo),8.0,8.0,0.0,212.4,26.55,3536.22,751093.13
2018,140,36,Magdalena,2,1,Elote,30.0,30.0,0.0,288.0,9.6,3694.49,1064013.12
2018,140,36,Magdalena,2,1,Frijol,10.0,10.0,0.0,21.0,2.1,10856.63,227989.23
2018,140,36,Magdalena,2,1,Papa,42.0,42.0,0.0,1000.0,23.81,8310.0,8310000.0
2018,140,36,Magdalena,2,1,Sorgo forrajero en verde,115.0,115.0,0.0,2248.25,19.55,911.63,2049572.15
2018,140,36,Magdalena,2,1,Tomate rojo (jitomate),6.0,6.0,0.0,720.9,120.15,8905.02,6419628.92
2018,140,36,Magdalena,2,1,Tomate verde,22.0,22.0,0.0,706.2,32.1,4720.0,3333264.0
2018,140,36,Magdalena,2,1,Zempoalxochitl,5.0,3.5,1.5,37.31,10.66,5200.0,194012.0
2018,140,36,Magdalena,2,2,Sorgo forrajero en verde,95.0,95.0,0.0,812.25,8.55,805.8,654511.05
2018,140,36,Magdalena,3,1,Alfalfa achicalada,465.0,465.0,0.0,6000.0,12.9,1875.03,11250180.0
2018,140,36,Magdalena,3,1,Durazno,2.0,2.0,0.0,31.0,15.5,14065.27,436023.37
2018,140,36,Magdalena,3,1,Granada,2.0,2.0,0.0,38.0,19.0,13756.69,522754.22
2018,140,36,Magdalena,3,1,Membrillo,5.0,5.0,0.0,77.5,15.5,13879.41,1075654.28
2018,140,36,Magdalena,3,1,Nopalitos,2.0,2.0,0.0,101.0,50.5,7001.97,707198.97
2018,140,36,Magdalena,3,1,Nuez,22.0,22.0,0.0,36.13,1.64,51613.15,1864782.98
2018,140,36,Magdalena,3,1,Persimonio,2.0,2.0,0.0,22.0,11.0,17375.34,382257.48
2018,140,43,Nogales,1,1,Avena forrajera en verde,60.0,60.0,0.0,1368.0,22.8,765.95,1047819.6
2018,140,43,Nogales,1,1,Cebada forrajera en verde,45.0,45.0,0.0,1032.75,22.95,780.0,805545.0
2018,140,43,Nogales,1,1,Pastos y praderas,35.0,35.0,0.0,770.0,22.0,775.0,596750.0
2018,140,43,Nogales,1,2,Avena forrajera en verde,25.0,25.0,0.0,222.5,8.9,740.0,164650.0
2018,140,43,Nogales,1,2,Cebada forrajera en verde,18.0,18.0,0.0,147.6,8.2,730.86,107874.94
2018,140,43,Nogales,2,1,Calabacita,3.0,3.0,0.0,56.21,18.74,6465.25,363411.7
2018,140,43,Nogales,2,1,Col (repollo),4.5,4.5,0.0,121.95,27.1,3631.68,442883.38
2018,140,43,Nogales,2,1,Frijol,4.5,4.5,0.0,5.4,1.2,10514.03,56775.76
2018,140,43,Nogales,2,1,Lechuga,6.0,6.0,0.0,147.3,24.55,3918.64,577215.67
2018,140,43,Nogales,2,1,Sorgo forrajero en verde,90.0,90.0,0.0,1737.0,19.3,872.75,1515966.75
2018,140,43,Nogales,2,2,Sorgo forrajero en verde,25.0,25.0,0.0,190.0,7.6,805.04,152957.6
2018,140,43,Nogales,3,1,Alfalfa achicalada,105.0,105.0,0.0,1450.0,13.81,1909.18,2768311.0
2018,140,59,Santa Cruz,1,1,Avena forrajera en verde,68.0,68.0,0.0,1598.0,23.5,795.64,1271432.72
2018,140,59,Santa Cruz,1,1,Cebada forrajera en verde,60.0,60.0,0.0,1320.0,22.0,765.47,1010420.4
2018,140,59,Santa Cruz,1,1,Pastos y praderas,72.0,72.0,0.0,1656.0,23.0,726.27,1202703.12
2018,140,59,Santa Cruz,1,2,Cebada forrajera en verde,20.0,20.0,0.0,169.0,8.45,730.0,123370.0
2018,140,59,Santa Cruz,2,1,Calabacita,5.0,5.0,0.0,83.21,16.64,6504.19,541213.65
2018,140,59,Santa Cruz,2,1,Cebolla,7.0,7.0,0.0,141.0,20.14,4784.7,674643.4
2018,140,59,Santa Cruz,2,1,Col (repollo),15.0,15.0,0.0,417.0,27.8,3719.34,1550964.78
2018,140,59,Santa Cruz,2,1,Elote,10.0,10.0,0.0,95.0,9.5,4406.66,418632.7
2018,140,59,Santa Cruz,2,1,Lechuga,14.5,14.5,0.0,340.02,23.45,4656.03,1583143.32
2018,140,59,Santa Cruz,2,1,Sorgo forrajero en verde,75.0,75.0,0.0,1473.75,19.65,867.92,1279097.1
2018,140,59,Santa Cruz,2,2,Sorgo forrajero en verde,25.0,25.0,0.0,190.0,7.6,807.46,153417.4
2018,140,59,Santa Cruz,3,1,Alfalfa achicalada,270.0,270.0,0.0,3590.0,13.3,1913.49,6869429.1
2018,140,16,Benjamín Hill,1,1,Avena forrajera en verde,38.0,38.0,0.0,866.4,22.8,768.16,665533.82
2018,140,16,Benjamín Hill,1,1,Cebada forrajera en verde,7.0,7.0,0.0,176.4,25.2,780.0,137592.0
2018,140,16,Benjamín Hill,1,1,Trigo forrajero verde,9.0,9.0,0.0,190.8,21.2,755.0,144054.0
2018,140,16,Benjamín Hill,1,1,Pastos y praderas,22.0,22.0,0.0,503.8,22.9,730.32,367935.22
2018,140,16,Benjamín Hill,1,2,Avena forrajera en verde,10.0,10.0,0.0,89.0,8.9,690.0,61410.0
2018,140,16,Benjamín Hill,1,2,Trigo forrajero verde,7.0,7.0,0.0,84.7,12.1,728.0,61661.6
2018,140,16,Benjamín Hill,2,1,Elote,7.0,7.0,0.0,66.5,9.5,3206.68,213244.22
2018,140,16,Benjamín Hill,2,1,Sorgo forrajero en verde,75.0,75.0,0.0,1000.0,13.33,855.0,855000.0
2018,140,16,Benjamín Hill,2,2,Sorgo forrajero en verde,25.0,25.0,0.0,240.0,9.6,794.79,190749.6
2018,140,16,Benjamín Hill,3,1,Alfalfa achicalada,38.0,38.0,0.0,500.0,13.16,1813.26,906630.0
2018,140,16,Benjamín Hill,3,1,Nuez,199.58,100.0,0.0,290.0,2.9,47501.77,13775513.3
2018,140,58,Santa Ana,1,1,Ajo,1.5,1.5,0.0,16.8,11.2,17100.0,287280.0
2018,140,58,Santa Ana,1,1,Avena forrajera en verde,290.0,290.0,0.0,6090.0,21.0,775.29,4721516.1
2018,140,58,Santa Ana,1,1,Cebolla,3.5,3.5,0.0,97.1,27.74,2805.97,272460.0
2018,140,58,Santa Ana,1,1,Cilantro,1.0,1.0,0.0,9.85,9.85,7210.0,71018.5
2018,140,58,Santa Ana,1,1,Col (repollo),1.0,1.0,0.0,34.2,34.2,3460.0,118332.0
2018,140,58,Santa Ana,1,1,Lechuga,2.0,2.0,0.0,68.4,34.2,3500.0,239400.0
2018,140,58,Santa Ana,1,1,Papa,20.0,20.0,0.0,810.0,40.5,7315.78,5925781.8
2018,140,58,Santa Ana,1,1,Pepino,40.0,40.0,0.0,3841.13,96.03,7843.75,30128863.44
2018,140,58,Santa Ana,1,1,Rábano,1.5,1.5,0.0,19.65,13.1,4880.0,95892.0
2018,140,58,Santa Ana,1,1,Trigo forrajero verde,17.0,17.0,0.0,411.4,24.2,763.16,313964.02
2018,140,58,Santa Ana,1,1,Pastos y praderas,140.0,140.0,0.0,3402.0,24.3,770.5,2621241.0
2018,140,58,Santa Ana,1,2,Avena forrajera en verde,22.0,22.0,0.0,178.2,8.1,718.0,127947.6
2018,140,58,Santa Ana,1,2,Cebada forrajera en verde,8.0,8.0,0.0,65.2,8.15,725.0,47270.0
2018,140,58,Santa Ana,1,2,Trigo forrajero verde,13.0,13.0,0.0,110.5,8.5,730.0,80665.0
2018,140,58,Santa Ana,2,1,Chile verde,2.5,2.5,0.0,44.25,17.7,8737.22,386621.99
2018,140,58,Santa Ana,2,1,Col (repollo),4.0,4.0,0.0,107.6,26.9,3420.22,368015.67
2018,140,58,Santa Ana,2,1,Elote,8.0,8.0,0.0,82.0,10.25,4119.15,337770.3
2018,140,58,Santa Ana,2,1,Frijol,3.0,3.0,0.0,7.44,2.48,10302.1,76647.62
2018,140,58,Santa Ana,2,1,Papa,42.0,42.0,0.0,1900.0,45.24,8407.51,15974269.0
2018,140,58,Santa Ana,2,1,Pepino,45.0,45.0,0.0,4515.92,100.35,8611.0,38886587.12
2018,140,58,Santa Ana,2,1,Sorgo forrajero en verde,250.0,250.0,0.0,4812.5,19.25,891.32,4289477.5
2018,140,58,Santa Ana,2,2,Sorgo forrajero en verde,30.0,30.0,0.0,288.0,9.6,778.01,224066.88
2018,140,58,Santa Ana,3,1,Alfalfa achicalada,633.0,633.0,0.0,8300.0,13.11,1865.65,15484895.0
2018,140,58,Santa Ana,3,1,Nopalitos,1.0,1.0,0.0,50.5,50.5,6960.0,351480.0
2018,140,58,Santa Ana,3,1,Nuez,6.7,2.0,0.0,4.0,2.0,51046.75,204187.0
2018,140,58,Santa Ana,3,1,Pastos y praderas,24.0,24.0,0.0,933.0,38.88,982.25,916440.58
2018,140,64,Trincheras,1,1,Avena forrajera en verde,85.0,85.0,0.0,1870.0,22.0,752.23,1406670.1
2018,140,64,Trincheras,1,1,Cebada forrajera en verde,6.0,6.0,0.0,142.8,23.8,734.71,104916.59
2018,140,64,Trincheras,1,1,Cebolla,5.5,5.5,0.0,226.6,41.2,2721.2,616623.92
2018,140,64,Trincheras,1,1,Trigo forrajero verde,22.0,22.0,0.0,484.0,22.0,723.8,350319.2
2018,140,64,Trincheras,1,1,Trigo grano,547.0,547.0,0.0,3254.65,5.95,3800.0,12367670.0
2018,140,64,Trincheras,1,1,Pastos y praderas,76.0,76.0,0.0,1884.8,24.8,720.79,1358544.99
2018,140,64,Trincheras,1,2,Avena forrajera en verde,11.0,11.0,0.0,89.1,8.1,715.0,63706.5
2018,140,64,Trincheras,1,2,Trigo forrajero verde,9.0,9.0,0.0,73.35,8.15,730.0,53545.5
2018,140,64,Trincheras,2,1,Elote,6.5,6.5,0.0,65.0,10.0,3523.45,229024.25
2018,140,64,Trincheras,2,1,Papa,140.0,140.0,0.0,6328.0,45.2,8511.81,53862733.68
2018,140,64,Trincheras,2,1,Sorgo forrajero en verde,230.0,230.0,0.0,4496.5,19.55,895.31,4025761.42
2018,140,64,Trincheras,2,1,Sorgo grano,20.0,20.0,0.0,66.0,3.3,2084.85,137600.1
2018,140,64,Trincheras,2,2,Sorgo forrajero en verde,25.0,25.0,0.0,240.0,9.6,787.96,189110.4
2018,140,64,Trincheras,3,1,Aceituna,2.0,2.0,0.0,8.0,4.0,14375.75,115006.0
2018,140,64,Trincheras,3,1,Alfalfa achicalada,430.0,430.0,0.0,5900.0,13.72,1860.38,10976242.0
2018,140,64,Trincheras,3,1,Nuez,286.0,286.0,0.0,715.0,2.5,52316.48,37406283.2
2018,140,64,Trincheras,3,1,Pastos y praderas,60.0,60.0,0.0,2010.0,33.5,990.06,1990020.6
2018,140,64,Trincheras,3,2,Pastos y praderas,30.0,30.0,0.0,240.0,8.0,985.39,236493.6
