Anio,Idddr,Idmunicipio,Nommunicipio,Idciclo,Idmodalidad,Nomcultivo,Sembrada,Cosechada,Siniestrada,Volumenproduccion,Rendimiento,PMR,Valorproduccion
2006,139,70,General Plutarco Elías Calles,2,1,Algodón hueso,707.0,682.0,25.0,2182.4,3.2,3850.0,8402240.0
2006,139,70,General Plutarco Elías Calles,2,1,Calabacita,5.0,5.0,0.0,75.0,15.0,2000.0,150000.0
2006,139,70,General Plutarco Elías Calles,2,1,Maíz grano,15.0,15.0,0.0,37.5,2.5,1900.0,71250.0
2006,139,70,General Plutarco Elías Calles,2,1,Melón,8.0,8.0,0.0,80.0,10.0,2000.0,160000.0
2006,139,70,General Plutarco Elías Calles,2,1,Sandía,56.0,56.0,0.0,1400.0,25.0,1500.0,2100000.0
2006,139,70,General Plutarco Elías Calles,2,1,Sorgo forrajero en verde,120.0,120.0,0.0,3000.0,25.0,930.0,2790000.0
2006,139,70,General Plutarco Elías Calles,3,1,Alfalfa achicalada,1332.0,1332.0,0.0,20246.4,15.2,1050.0,21258720.0
2006,139,70,General Plutarco Elías Calles,3,1,Espárrago,45.0,45.0,0.0,225.0,5.0,30000.0,6750000.0
2006,139,17,Caborca,1,1,Avena forrajera en verde,25.0,25.0,0.0,500.0,20.0,900.0,450000.0
2006,139,17,Caborca,1,1,Cártamo,188.0,188.0,0.0,376.0,2.0,3000.0,1128000.0
2006,139,17,Caborca,1,1,Cebada forrajera en verde,28.0,28.0,0.0,588.0,21.0,950.0,558600.0
2006,139,17,Caborca,1,1,Melón,34.0,34.0,0.0,850.0,25.0,1010.0,858500.0
2006,139,17,Caborca,1,1,Sorgo forrajero en verde,40.0,40.0,0.0,880.0,22.0,925.0,814000.0
2006,139,17,Caborca,1,1,Trigo grano,1127.0,1127.0,0.0,7776.3,6.9,2000.0,15552600.0
2006,139,17,Caborca,1,1,Pastos y praderas,21.0,21.0,0.0,420.0,20.0,850.0,357000.0
2006,139,17,Caborca,2,1,Algodón hueso,220.0,220.0,0.0,548.0,2.49,3850.0,2109800.0
2006,139,17,Caborca,2,1,Calabacita,70.0,70.0,0.0,1470.0,21.0,6500.0,9555000.0
2006,139,17,Caborca,2,1,Chile verde,33.0,33.0,0.0,348.0,10.55,5818.97,2025000.0
2006,139,17,Caborca,2,1,Maíz grano,54.0,54.0,0.0,172.8,3.2,1900.0,328320.0
2006,139,17,Caborca,2,1,Melón,265.0,265.0,0.0,6430.0,24.26,3000.0,19290000.0
2006,139,17,Caborca,2,1,Papa,380.0,380.0,0.0,11400.0,30.0,9000.0,102600000.0
2006,139,17,Caborca,2,1,Pepino,20.0,20.0,0.0,380.0,19.0,3100.0,1178000.0
2006,139,17,Caborca,2,1,Sandía,120.0,120.0,0.0,3000.0,25.0,800.0,2400000.0
2006,139,17,Caborca,2,1,Sorgo forrajero en verde,150.0,150.0,0.0,3750.0,25.0,900.0,3375000.0
2006,139,17,Caborca,2,1,Tomate verde,5.0,5.0,0.0,100.0,20.0,3200.0,320000.0
2006,139,17,Caborca,3,1,Aceituna,1500.0,1500.0,0.0,5263.6,3.51,4900.0,25791640.0
2006,139,17,Caborca,3,1,Alfalfa achicalada,827.0,827.0,0.0,12901.2,15.6,1200.0,15481440.0
2006,139,17,Caborca,3,1,Chabacano,30.0,30.0,0.0,180.0,6.0,9000.0,1620000.0
2006,139,17,Caborca,3,1,Dátil,8.0,8.0,0.0,48.0,6.0,22500.0,1080000.0
2006,139,17,Caborca,3,1,Durazno,60.0,60.0,0.0,360.0,6.0,11100.0,3996000.0
2006,139,17,Caborca,3,1,Espárrago,5658.0,5658.0,0.0,22632.0,4.0,28000.0,633696000.0
2006,139,17,Caborca,3,1,Higo,7.0,7.0,0.0,38.5,5.5,15500.0,596750.0
2006,139,17,Caborca,3,1,Naranja,370.0,370.0,0.0,2960.0,8.0,1500.0,4440000.0
2006,139,17,Caborca,3,1,Nuez,140.0,140.0,0.0,154.0,1.1,18700.0,2879800.0
2006,139,17,Caborca,3,1,Uva,7300.0,7300.0,0.0,54450.0,7.46,13885.67,756075000.0
2006,139,47,Pitiquito,1,1,Avena forrajera en verde,28.0,28.0,0.0,560.0,20.0,900.0,504000.0
2006,139,47,Pitiquito,1,1,Cártamo,95.0,95.0,0.0,190.0,2.0,3300.0,627000.0
2006,139,47,Pitiquito,1,1,Trigo grano,394.0,394.0,0.0,2718.6,6.9,2000.0,5437200.0
2006,139,47,Pitiquito,1,1,Varios,45.0,45.0,0.0,450.0,10.0,950.0,427500.0
2006,139,47,Pitiquito,1,1,Pastos y praderas,20.0,20.0,0.0,400.0,20.0,850.0,340000.0
2006,139,47,Pitiquito,3,1,Aceituna,30.0,30.0,0.0,105.0,3.5,4900.0,514500.0
2006,139,47,Pitiquito,3,1,Alfalfa achicalada,156.0,156.0,0.0,2433.6,15.6,1200.0,2920320.0
2006,139,47,Pitiquito,3,1,Espárrago,152.0,152.0,0.0,669.0,4.4,28000.0,18732000.0
2006,139,47,Pitiquito,3,1,Uva,80.0,80.0,0.0,1080.0,13.5,1700.0,1836000.0
2006,139,4,Altar,1,1,Avena forrajera en verde,12.0,12.0,0.0,228.0,19.0,850.0,193800.0
2006,139,4,Altar,1,1,Cártamo,234.0,234.0,0.0,748.8,3.2,3300.0,2471040.0
2006,139,4,Altar,1,1,Cebada forrajera en verde,6.0,6.0,0.0,108.0,18.0,825.0,89100.0
2006,139,4,Altar,1,1,Trigo grano,1356.0,1356.0,0.0,9356.4,6.9,2000.0,18712800.0
2006,139,4,Altar,1,1,Varios,20.0,20.0,0.0,100.0,5.0,1000.0,100000.0
2006,139,4,Altar,1,1,Pastos y praderas,60.0,60.0,0.0,1080.0,18.0,900.0,972000.0
2006,139,4,Altar,2,1,Algodón hueso,182.0,182.0,0.0,440.05,2.42,3850.0,1694192.5
2006,139,4,Altar,2,1,Papa,500.0,500.0,0.0,15000.0,30.0,9000.0,135000000.0
2006,139,4,Altar,2,1,Pepino,30.0,30.0,0.0,510.0,17.0,1500.0,765000.0
2006,139,4,Altar,2,1,Sorgo forrajero en verde,28.5,28.5,0.0,712.5,25.0,860.0,612750.0
2006,139,4,Altar,2,1,Tomate verde,5.0,5.0,0.0,125.0,25.0,3600.0,450000.0
2006,139,4,Altar,3,1,Aceituna,35.0,35.0,0.0,122.5,3.5,4900.0,600250.0
2006,139,4,Altar,3,1,Alfalfa achicalada,308.5,308.5,0.0,4781.75,15.5,1200.0,5738100.0
2006,139,4,Altar,3,1,Chabacano,30.0,30.0,0.0,180.0,6.0,9000.0,1620000.0
2006,139,4,Altar,3,1,Durazno,20.0,20.0,0.0,130.0,6.5,11000.0,1430000.0
2006,139,4,Altar,3,1,Espárrago,50.0,50.0,0.0,220.0,4.4,28000.0,6160000.0
2006,139,4,Altar,3,1,Naranja,40.0,40.0,0.0,320.0,8.0,1500.0,480000.0
2006,139,4,Altar,3,1,Nuez,40.0,40.0,0.0,44.0,1.1,18700.0,822800.0
2006,139,4,Altar,3,1,Uva,30.0,30.0,0.0,360.0,12.0,5811.11,2092000.0
2006,139,7,Atil,1,1,Trigo forrajero verde,14.0,14.0,0.0,252.0,18.0,860.0,216720.0
2006,139,7,Atil,1,1,Trigo grano,37.0,37.0,0.0,214.6,5.8,2000.0,429200.0
2006,139,7,Atil,1,1,Pastos y praderas,6.0,6.0,0.0,108.0,18.0,900.0,97200.0
2006,139,7,Atil,2,1,Chile verde,10.0,10.0,0.0,100.0,10.0,5500.0,550000.0
2006,139,7,Atil,3,1,Alfalfa achicalada,40.0,40.0,0.0,620.0,15.5,1200.0,744000.0
2006,139,46,Oquitoa,3,1,Alfalfa achicalada,7.0,7.0,0.0,108.5,15.5,1200.0,130200.0
2006,139,60,Sáric,1,1,Varios,8.0,8.0,0.0,80.0,10.0,950.0,76000.0
2006,139,60,Sáric,1,1,Pastos y praderas,26.0,26.0,0.0,468.0,18.0,900.0,421200.0
2006,139,60,Sáric,2,1,Frijol,35.0,35.0,0.0,70.0,2.0,9500.0,665000.0
2006,139,60,Sáric,2,1,Maíz grano,23.0,23.0,0.0,69.0,3.0,1900.0,131100.0
2006,139,60,Sáric,2,1,Sorgo forrajero en verde,54.0,54.0,0.0,1350.0,25.0,860.0,1161000.0
2006,139,60,Sáric,3,1,Alfalfa achicalada,55.0,55.0,0.0,852.5,15.5,1200.0,1023000.0
2006,139,65,Tubutama,1,1,Avena forrajera en verde,79.0,79.0,0.0,1501.0,19.0,850.0,1275850.0
2006,139,65,Tubutama,1,1,Cebada forrajera en verde,10.0,10.0,0.0,180.0,18.0,825.0,148500.0
2006,139,65,Tubutama,1,1,Trigo forrajero verde,30.0,30.0,0.0,540.0,18.0,860.0,464400.0
2006,139,65,Tubutama,1,1,Trigo grano,64.0,64.0,0.0,371.2,5.8,2000.0,742400.0
2006,139,65,Tubutama,1,1,Pastos y praderas,43.0,43.0,0.0,774.0,18.0,900.0,696600.0
2006,139,65,Tubutama,2,1,Maíz grano,18.0,18.0,0.0,54.0,3.0,1900.0,102600.0
2006,139,65,Tubutama,2,1,Sorgo forrajero en verde,272.5,272.5,0.0,8175.0,30.0,860.0,7030500.0
2006,139,65,Tubutama,2,1,Varios,19.0,19.0,0.0,85.5,4.5,1050.0,89775.0
2006,139,65,Tubutama,3,1,Alfalfa achicalada,46.0,46.0,0.0,713.0,15.5,1200.0,855600.0
2006,140,22,Cucurpe,1,1,Avena forrajera en verde,1.0,1.0,0.0,22.0,22.0,600.0,13200.0
2006,140,22,Cucurpe,1,1,Cebada forrajera en verde,56.0,56.0,0.0,1400.0,25.0,600.0,840000.0
2006,140,22,Cucurpe,1,1,Cebolla,18.0,18.0,0.0,1116.0,62.0,2800.0,3124800.0
2006,140,22,Cucurpe,1,1,Hortalizas,3.0,3.0,0.0,25.5,8.5,3200.0,81600.0
2006,140,22,Cucurpe,1,1,Trigo forrajero verde,15.0,15.0,0.0,315.0,21.0,550.0,173250.0
2006,140,22,Cucurpe,1,1,Pastos y praderas,50.0,50.0,0.0,1500.0,30.0,800.0,1200000.0
2006,140,22,Cucurpe,2,1,Chile verde,2.0,2.0,0.0,19.0,9.5,6000.0,114000.0
2006,140,22,Cucurpe,2,1,Frijol,1.0,1.0,0.0,1.2,1.2,7500.0,9000.0
2006,140,22,Cucurpe,2,1,Maíz grano,10.0,10.0,0.0,40.0,4.0,2500.0,100000.0
2006,140,22,Cucurpe,2,1,Sorgo forrajero en verde,208.0,208.0,0.0,4992.0,24.0,650.0,3244800.0
2006,140,22,Cucurpe,2,2,Calabaza,15.0,15.0,0.0,180.0,12.0,3500.0,630000.0
2006,140,22,Cucurpe,2,2,Maíz grano,16.0,16.0,0.0,58.0,3.63,3000.0,174000.0
2006,140,22,Cucurpe,2,2,Sorgo forrajero en verde,252.0,252.0,0.0,1880.0,7.46,500.0,940000.0
2006,140,22,Cucurpe,3,1,Alfalfa achicalada,201.0,194.0,0.0,2560.8,13.2,1500.0,3841200.0
2006,140,22,Cucurpe,3,1,Nuez,14.0,0.0,0.0,0.0,0.0,0.0,0.0
2006,140,22,Cucurpe,3,1,Pastos y praderas,27.0,27.0,0.0,810.0,30.0,850.0,688500.0
2006,140,22,Cucurpe,3,2,Pastos y praderas,8.0,8.0,0.0,112.0,14.0,700.0,78400.0
2006,140,35,Imuris,1,1,Avena forrajera en verde,18.0,18.0,0.0,396.0,22.0,600.0,237600.0
2006,140,35,Imuris,1,1,Cebada forrajera en verde,27.0,27.0,0.0,675.0,25.0,600.0,405000.0
2006,140,35,Imuris,1,1,Cebolla,25.0,25.0,0.0,1550.0,62.0,2800.0,4340000.0
2006,140,35,Imuris,1,1,Col (repollo),5.0,5.0,0.0,135.0,27.0,2000.0,270000.0
2006,140,35,Imuris,1,1,Hortalizas,8.0,8.0,0.0,68.0,8.5,3200.0,217600.0
2006,140,35,Imuris,1,1,Lechuga,8.0,8.0,0.0,200.0,25.0,2300.0,460000.0
2006,140,35,Imuris,1,1,Trigo forrajero verde,6.0,6.0,0.0,126.0,21.0,550.0,69300.0
2006,140,35,Imuris,1,1,Pastos y praderas,109.0,109.0,0.0,3270.0,30.0,800.0,2616000.0
2006,140,35,Imuris,2,1,Calabacita,11.0,11.0,0.0,110.0,10.0,8000.0,880000.0
2006,140,35,Imuris,2,1,Chile verde,5.0,5.0,0.0,47.5,9.5,6000.0,285000.0
2006,140,35,Imuris,2,1,Col (repollo),22.0,22.0,0.0,660.0,30.0,4200.0,2772000.0
2006,140,35,Imuris,2,1,Flores,8.0,8.0,0.0,96.0,12.0,10500.0,1008000.0
2006,140,35,Imuris,2,1,Frijol,9.0,9.0,0.0,10.8,1.2,7500.0,81000.0
2006,140,35,Imuris,2,1,Hortalizas,26.0,26.0,0.0,221.0,8.5,2600.0,574600.0
2006,140,35,Imuris,2,1,Lechuga,34.0,34.0,0.0,1020.0,30.0,2800.0,2856000.0
2006,140,35,Imuris,2,1,Maíz grano,12.0,12.0,0.0,48.0,4.0,2500.0,120000.0
2006,140,35,Imuris,2,1,Papa,20.0,20.0,0.0,760.0,38.0,4200.0,3192000.0
2006,140,35,Imuris,2,1,Pepino,11.0,11.0,0.0,208.0,18.91,5014.42,1043000.0
2006,140,35,Imuris,2,1,Sorgo forrajero en verde,175.0,175.0,0.0,4200.0,24.0,650.0,2730000.0
2006,140,35,Imuris,2,1,Tomate rojo (jitomate),22.0,22.0,0.0,850.0,38.64,12500.0,10625000.0
2006,140,35,Imuris,2,2,Calabaza,3.0,3.0,0.0,36.0,12.0,3500.0,126000.0
2006,140,35,Imuris,2,2,Frijol,4.0,4.0,0.0,3.2,0.8,7500.0,24000.0
2006,140,35,Imuris,2,2,Maíz grano,8.0,8.0,0.0,28.0,3.5,3000.0,84000.0
2006,140,35,Imuris,2,2,Sorgo forrajero en verde,105.0,105.0,0.0,787.5,7.5,500.0,393750.0
2006,140,35,Imuris,3,1,Agave,8.0,0.0,0.0,0.0,0.0,0.0,0.0
2006,140,35,Imuris,3,1,Alfalfa achicalada,636.0,591.0,0.0,7801.2,13.2,1500.0,11701800.0
2006,140,35,Imuris,3,1,Membrillo,17.0,17.0,0.0,204.0,12.0,12000.0,2448000.0
2006,140,35,Imuris,3,1,Pera,1.0,1.0,0.0,12.0,12.0,8500.0,102000.0
2006,140,35,Imuris,3,1,Persimonio,1.0,1.0,0.0,8.5,8.5,9000.0,76500.0
2006,140,36,Magdalena,1,1,Avena forrajera en verde,50.0,50.0,0.0,1100.0,22.0,600.0,660000.0
2006,140,36,Magdalena,1,1,Cebada forrajera en verde,47.0,47.0,0.0,1175.0,25.0,600.0,705000.0
2006,140,36,Magdalena,1,1,Cebolla,54.0,54.0,0.0,3348.0,62.0,2800.0,9374400.0
2006,140,36,Magdalena,1,1,Col (repollo),8.0,8.0,0.0,216.0,27.0,2000.0,432000.0
2006,140,36,Magdalena,1,1,Hortalizas,14.0,14.0,0.0,119.0,8.5,3200.0,380800.0
2006,140,36,Magdalena,1,1,Lechuga,12.0,12.0,0.0,300.0,25.0,2300.0,690000.0
2006,140,36,Magdalena,1,1,Trigo forrajero verde,8.0,8.0,0.0,168.0,21.0,550.0,92400.0
2006,140,36,Magdalena,1,1,Pastos y praderas,200.0,200.0,0.0,6000.0,30.0,800.0,4800000.0
2006,140,36,Magdalena,2,1,Calabacita,31.0,31.0,0.0,310.0,10.0,8000.0,2480000.0
2006,140,36,Magdalena,2,1,Chile verde,22.0,22.0,0.0,209.0,9.5,6000.0,1254000.0
2006,140,36,Magdalena,2,1,Col (repollo),34.0,34.0,0.0,1020.0,30.0,2800.0,2856000.0
2006,140,36,Magdalena,2,1,Flores,14.0,14.0,0.0,168.0,12.0,10500.0,1764000.0
2006,140,36,Magdalena,2,1,Frijol,11.0,11.0,0.0,13.2,1.2,7500.0,99000.0
2006,140,36,Magdalena,2,1,Hortalizas,58.0,58.0,0.0,493.0,8.5,2600.0,1281800.0
2006,140,36,Magdalena,2,1,Lechuga,62.0,62.0,0.0,1860.0,30.0,2800.0,5208000.0
2006,140,36,Magdalena,2,1,Maíz grano,32.0,32.0,0.0,128.0,4.0,2500.0,320000.0
2006,140,36,Magdalena,2,1,Pepino,17.0,17.0,0.0,238.0,14.0,6000.0,1428000.0
2006,140,36,Magdalena,2,1,Sorgo forrajero en verde,360.0,360.0,0.0,8640.0,24.0,650.0,5616000.0
2006,140,36,Magdalena,2,1,Tomate rojo (jitomate),13.0,7.0,6.0,600.0,85.71,10500.0,6300000.0
2006,140,36,Magdalena,2,1,Tomate verde,35.0,35.0,0.0,437.5,12.5,6000.0,2625000.0
2006,140,36,Magdalena,2,2,Calabaza,5.0,5.0,0.0,60.0,12.0,3500.0,210000.0
2006,140,36,Magdalena,2,2,Frijol,6.0,6.0,0.0,4.8,0.8,7500.0,36000.0
2006,140,36,Magdalena,2,2,Maíz grano,5.0,5.0,0.0,17.5,3.5,3000.0,52500.0
2006,140,36,Magdalena,2,2,Sorgo forrajero en verde,118.0,118.0,0.0,885.0,7.5,500.0,442500.0
2006,140,36,Magdalena,3,1,Alfalfa achicalada,501.0,476.0,0.0,6283.0,13.2,1500.0,9424500.0
2006,140,36,Magdalena,3,1,Cereza,12.0,0.0,0.0,0.0,0.0,0.0,0.0
2006,140,36,Magdalena,3,1,Ciruela,8.0,0.0,0.0,0.0,0.0,0.0,0.0
2006,140,36,Magdalena,3,1,Durazno,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2006,140,36,Magdalena,3,1,Granada,20.0,20.0,0.0,160.0,8.0,12500.0,2000000.0
2006,140,36,Magdalena,3,1,Manzana,15.0,0.0,0.0,0.0,0.0,0.0,0.0
2006,140,36,Magdalena,3,1,Membrillo,50.0,50.0,0.0,600.0,12.0,12000.0,7200000.0
2006,140,36,Magdalena,3,1,Nuez,24.0,0.0,0.0,0.0,0.0,0.0,0.0
2006,140,36,Magdalena,3,1,Persimonio,2.0,2.0,0.0,17.0,8.5,9000.0,153000.0
2006,140,36,Magdalena,3,1,Pastos y praderas,4.0,4.0,0.0,120.0,30.0,850.0,102000.0
2006,140,36,Magdalena,3,2,Pastos y praderas,6.0,6.0,0.0,72.0,12.0,650.0,46800.0
2006,140,43,Nogales,1,1,Cebada forrajera en verde,12.0,12.0,0.0,300.0,25.0,600.0,180000.0
2006,140,43,Nogales,1,1,Pastos y praderas,40.0,40.0,0.0,1200.0,30.0,800.0,960000.0
2006,140,43,Nogales,2,1,Calabacita,1.0,1.0,0.0,10.0,10.0,8000.0,80000.0
2006,140,43,Nogales,2,1,Col (repollo),1.0,1.0,0.0,30.0,30.0,2800.0,84000.0
2006,140,43,Nogales,2,1,Maíz grano,4.0,4.0,0.0,16.0,4.0,2500.0,40000.0
2006,140,43,Nogales,2,1,Sorgo forrajero en verde,41.0,41.0,0.0,984.0,24.0,650.0,639600.0
2006,140,43,Nogales,3,1,Alfalfa achicalada,61.0,61.0,0.0,310.0,5.08,1500.0,465000.0
2006,140,59,Santa Cruz,1,1,Cebada forrajera en verde,70.0,70.0,0.0,1750.0,25.0,600.0,1050000.0
2006,140,59,Santa Cruz,2,1,Calabacita,20.0,20.0,0.0,200.0,10.0,8000.0,1600000.0
2006,140,59,Santa Cruz,2,1,Cebolla,10.0,10.0,0.0,450.0,45.0,2800.0,1260000.0
2006,140,59,Santa Cruz,2,1,Frijol,2.0,2.0,0.0,1.5,0.75,7500.0,11250.0
2006,140,59,Santa Cruz,2,1,Lechuga,10.0,10.0,0.0,280.0,28.0,2800.0,784000.0
2006,140,59,Santa Cruz,2,1,Maíz grano,10.0,10.0,0.0,40.0,4.0,2500.0,100000.0
2006,140,59,Santa Cruz,2,1,Pepino,10.0,10.0,0.0,140.0,14.0,6000.0,840000.0
2006,140,59,Santa Cruz,2,1,Sorgo forrajero en verde,23.0,23.0,0.0,552.0,24.0,650.0,358800.0
2006,140,59,Santa Cruz,3,1,Alfalfa achicalada,266.0,266.0,0.0,1035.0,3.89,1500.0,1552500.0
2006,140,16,Benjamín Hill,1,1,Avena forrajera en verde,6.0,6.0,0.0,150.0,25.0,600.0,90000.0
2006,140,16,Benjamín Hill,1,1,Cebada forrajera en verde,11.0,11.0,0.0,220.0,20.0,600.0,132000.0
2006,140,16,Benjamín Hill,1,1,Cebolla,8.0,8.0,0.0,56.0,7.0,1500.0,84000.0
2006,140,16,Benjamín Hill,1,1,Pastos y praderas,5.0,5.0,0.0,120.0,24.0,800.0,96000.0
2006,140,16,Benjamín Hill,2,1,Sorgo forrajero en verde,68.0,68.0,0.0,1428.0,21.0,650.0,928200.0
2006,140,16,Benjamín Hill,2,1,Tomate rojo (jitomate),3.0,0.0,3.0,0.0,0.0,0.0,0.0
2006,140,16,Benjamín Hill,3,1,Alfalfa achicalada,33.0,33.0,0.0,260.7,7.9,1500.0,391050.0
2006,140,16,Benjamín Hill,3,2,Pastos y praderas,40.0,40.0,0.0,480.0,12.0,700.0,336000.0
2006,140,58,Santa Ana,1,1,Avena forrajera en verde,342.0,342.0,0.0,8550.0,25.0,600.0,5130000.0
2006,140,58,Santa Ana,1,1,Cebolla,13.0,13.0,0.0,520.0,40.0,1000.0,520000.0
2006,140,58,Santa Ana,1,1,Col (repollo),4.0,4.0,0.0,48.0,12.0,1050.0,50400.0
2006,140,58,Santa Ana,1,1,Hortalizas,3.0,3.0,0.0,24.0,8.0,2600.0,62400.0
2006,140,58,Santa Ana,1,1,Lechuga,1.0,1.0,0.0,18.0,18.0,2500.0,45000.0
2006,140,58,Santa Ana,1,1,Trigo forrajero verde,6.0,6.0,0.0,108.0,18.0,550.0,59400.0
2006,140,58,Santa Ana,1,1,Pastos y praderas,154.0,154.0,0.0,3696.0,24.0,800.0,2956800.0
2006,140,58,Santa Ana,2,1,Chile verde,2.0,2.0,0.0,24.0,12.0,6000.0,144000.0
2006,140,58,Santa Ana,2,1,Flores,1.0,1.0,0.0,10.0,10.0,15000.0,150000.0
2006,140,58,Santa Ana,2,1,Frijol,5.0,5.0,0.0,5.0,1.0,12000.0,60000.0
2006,140,58,Santa Ana,2,1,Hortalizas,3.0,3.0,0.0,21.0,7.0,8500.0,178500.0
2006,140,58,Santa Ana,2,1,Maíz grano,19.0,19.0,0.0,76.0,4.0,2500.0,190000.0
2006,140,58,Santa Ana,2,1,Sorgo forrajero en verde,475.0,475.0,0.0,9975.0,21.0,650.0,6483750.0
2006,140,58,Santa Ana,2,1,Tomate rojo (jitomate),10.0,10.0,0.0,1590.0,159.0,10000.0,15900000.0
2006,140,58,Santa Ana,2,1,Tomate verde,45.0,45.0,0.0,1125.0,25.0,6000.0,6750000.0
2006,140,58,Santa Ana,3,1,Alfalfa achicalada,644.0,598.0,0.0,5083.0,8.5,1500.0,7624500.0
