Anio,Idddr,Idmunicipio,Nommunicipio,Idciclo,Idmodalidad,Nomcultivo,Sembrada,Cosechada,Siniestrada,Volumenproduccion,Rendimiento,PMR,Valorproduccion
2020,140,58,Santa Ana,2,1,Sorgo forrajero en verde,120.0,120.0,0.0,2076.0,17.3,856.05,1777159.8
2020,140,58,Santa Ana,2,2,Sorgo forrajero en verde,18.0,10.0,8.0,32.0,3.2,850.0,27200.0
2020,140,58,Santa Ana,3,1,Alfalfa achicalada,625.0,625.0,0.0,8310.0,13.3,2361.55,19624480.5
2020,140,58,Santa Ana,3,1,Nopalitos,1.0,1.0,0.0,50.3,50.3,6932.0,348679.6
2020,140,58,Santa Ana,3,1,Nuez,12.7,6.7,0.0,13.0,1.94,88000.0,1144000.0
2020,140,64,Trincheras,1,1,Avena forrajera en verde,85.0,85.0,0.0,1900.0,22.35,853.68,1621992.0
2020,140,64,Trincheras,1,1,Cebolla,8.0,8.0,0.0,305.0,38.13,4050.0,1235250.0
2020,140,64,Trincheras,1,1,Trigo grano,200.0,200.0,0.0,1150.0,5.75,4700.0,5405000.0
2020,140,64,Trincheras,1,2,Avena forrajera en verde,15.0,15.0,0.0,130.0,8.67,800.0,104000.0
2020,140,64,Trincheras,2,1,Elote,6.0,6.0,0.0,52.0,8.67,3850.0,200200.0
2020,140,64,Trincheras,2,1,Papa,140.0,140.0,0.0,6010.0,42.93,8250.0,49582500.0
2020,140,64,Trincheras,2,1,Sorgo forrajero en verde,195.0,195.0,0.0,3450.0,17.69,852.2,2940090.0
2020,140,64,Trincheras,2,1,Sorgo grano,10.0,10.0,0.0,38.0,3.8,4100.0,155800.0
2020,140,64,Trincheras,2,2,Sorgo forrajero en verde,15.0,0.0,15.0,0.0,0.0,0.0,0.0
2020,140,64,Trincheras,3,1,Alfalfa achicalada,430.0,430.0,0.0,5952.0,13.84,2423.42,14424195.84
2020,140,64,Trincheras,3,1,Nuez,286.0,286.0,0.0,510.0,1.78,70000.0,35700000.0
2020,141,2,Agua Prieta,1,1,Ajo,11.0,11.0,0.0,77.0,7.0,13811.69,1063500.13
2020,141,2,Agua Prieta,1,1,Avena forrajera en verde,205.0,205.0,0.0,4305.0,21.0,789.72,3399744.6
2020,141,2,Agua Prieta,2,1,Chile verde,55.0,55.0,0.0,940.0,17.09,9184.31,8633251.4
2020,141,2,Agua Prieta,2,1,Frijol,32.0,32.0,0.0,33.0,1.03,18600.0,613800.0
2020,141,2,Agua Prieta,2,1,Maíz grano,95.0,95.0,0.0,380.0,4.0,5100.0,1938000.0
2020,141,2,Agua Prieta,2,1,Sorgo forrajero en verde,305.0,305.0,0.0,6410.0,21.02,859.17,5507279.7
2020,141,2,Agua Prieta,3,1,Alfalfa achicalada,210.0,210.0,0.0,3005.0,14.31,2496.47,7501892.35
2020,141,27,Fronteras,1,1,Ajo,17.0,17.0,0.0,124.0,7.29,13626.29,1689659.96
2020,141,27,Fronteras,1,1,Avena forrajera en verde,470.0,470.0,0.0,9919.1,21.1,790.36,7839659.88
2020,141,27,Fronteras,1,1,Trigo grano,107.0,107.0,0.0,556.4,5.2,4700.0,2615080.0
2020,141,27,Fronteras,2,1,Calabacita,40.0,40.0,0.0,590.0,14.75,4750.85,2803001.5
2020,141,27,Fronteras,2,1,Chile verde,75.0,75.0,0.0,1210.0,16.13,8609.59,10417603.9
2020,141,27,Fronteras,2,1,Frijol,35.0,35.0,0.0,42.0,1.2,18000.0,756000.0
2020,141,27,Fronteras,2,1,Maíz grano,325.0,325.0,0.0,1510.0,4.65,5100.0,7701000.0
2020,141,27,Fronteras,2,1,Sandía,91.0,91.0,0.0,3220.0,35.38,2986.96,9618011.2
2020,141,27,Fronteras,2,1,Sorgo forrajero en verde,720.0,720.0,0.0,14450.0,20.07,852.6,12320070.0
2020,141,27,Fronteras,2,1,Tomate rojo (jitomate),5.0,5.0,0.0,115.0,23.0,6500.0,747500.0
2020,141,27,Fronteras,2,1,Tomate verde,105.0,105.0,0.0,2235.0,21.29,5550.0,12404250.0
2020,141,27,Fronteras,3,1,Alfalfa achicalada,520.0,520.0,0.0,7310.0,14.06,2607.45,19060459.5
2020,141,27,Fronteras,3,1,Nuez,208.0,109.0,0.0,192.0,1.76,86828.13,16671000.96
2020,141,11,Bacoachi,1,1,Ajo,48.0,48.0,0.0,350.0,7.29,12677.26,4437041.0
2020,141,11,Bacoachi,1,1,Avena forrajera en verde,155.0,155.0,0.0,2945.0,19.0,780.07,2297306.15
2020,141,11,Bacoachi,1,1,Cebolla,15.0,15.0,0.0,305.0,20.33,4500.0,1372500.0
2020,141,11,Bacoachi,2,1,Chile verde,15.0,15.0,0.0,210.0,14.0,6950.0,1459500.0
2020,141,11,Bacoachi,2,1,Frijol,27.0,27.0,0.0,34.0,1.26,18200.0,618800.0
2020,141,11,Bacoachi,2,1,Maíz grano,50.0,50.0,0.0,214.5,4.29,5100.0,1093950.0
2020,141,11,Bacoachi,2,1,Sorgo forrajero en verde,250.0,250.0,0.0,5395.0,21.58,855.27,4614181.65
2020,141,11,Bacoachi,3,1,Alfalfa achicalada,190.0,190.0,0.0,2610.0,13.74,2626.27,6854564.7
2020,141,19,Cananea,1,1,Ajo,13.5,13.5,0.0,95.9,7.1,12899.89,1237099.45
2020,141,19,Cananea,1,1,Avena forrajera en verde,75.0,75.0,0.0,1350.0,18.0,804.21,1085683.5
2020,141,19,Cananea,2,1,Calabacita,15.0,15.0,0.0,220.0,14.67,6350.0,1397000.0
2020,141,19,Cananea,2,1,Cebolla,10.0,10.0,0.0,190.0,19.0,4607.37,875400.3
2020,141,19,Cananea,2,1,Papa,41.0,41.0,0.0,1160.0,28.29,7094.16,8229225.6
2020,141,19,Cananea,2,1,Sorgo forrajero en verde,65.0,65.0,0.0,1450.0,22.31,850.0,1232500.0
2020,141,19,Cananea,3,1,Alfalfa achicalada,200.0,200.0,0.0,2810.0,14.05,2602.42,7312800.2
2020,141,19,Cananea,3,1,Nuez,15.0,15.0,0.0,26.0,1.73,88000.0,2288000.0
2020,141,19,Cananea,3,1,Uva,25.0,25.0,0.0,385.0,15.4,5300.0,2040500.0
2020,141,39,Naco,1,1,Ajo,20.0,20.0,0.0,150.0,7.5,13280.33,1992049.5
2020,141,39,Naco,1,1,Avena forrajera en verde,60.0,60.0,0.0,1125.0,18.75,793.47,892653.75
2020,141,39,Naco,2,1,Sandía,25.0,25.0,0.0,905.0,36.2,2820.0,2552100.0
2020,141,39,Naco,2,1,Sorgo forrajero en verde,40.0,40.0,0.0,975.0,24.38,845.0,823875.0
2020,141,39,Naco,3,1,Alfalfa achicalada,160.0,160.0,0.0,2110.0,13.19,2655.53,5603168.3
2020,141,39,Naco,3,1,Nuez,15.0,15.0,0.0,27.0,1.8,88000.0,2376000.0
2020,142,45,Opodepe,1,1,Avena forrajera en verde,182.0,170.0,12.0,7021.0,41.3,554.06,3890055.26
2020,142,45,Opodepe,1,1,Trigo grano,29.0,29.0,0.0,160.0,5.52,4520.0,723200.0
2020,142,45,Opodepe,2,1,Frijol,5.0,5.0,0.0,8.2,1.64,19580.0,160556.0
2020,142,45,Opodepe,2,1,Maíz grano,15.0,15.0,0.0,59.0,3.93,5178.81,305549.79
2020,142,45,Opodepe,2,1,Sorgo forrajero en verde,125.0,125.0,0.0,5005.0,40.04,738.31,3695241.55
2020,142,45,Opodepe,2,2,Maíz grano,6.0,0.0,6.0,0.0,0.0,0.0,0.0
2020,142,45,Opodepe,2,2,Sorgo forrajero en verde,75.0,0.0,75.0,0.0,0.0,0.0,0.0
2020,142,45,Opodepe,2,2,Sorgo grano,15.0,0.0,15.0,0.0,0.0,0.0,0.0
2020,142,45,Opodepe,3,1,Alfalfa achicalada,140.0,140.0,0.0,1955.0,13.96,3395.4,6638007.0
2020,142,45,Opodepe,3,1,Nuez,186.5,136.5,0.0,244.0,1.79,86735.66,21163501.04
2020,142,50,Rayón,1,1,Avena forrajera en verde,175.0,150.0,25.0,6300.0,42.0,422.66,2662758.0
2020,142,50,Rayón,1,1,Trigo grano,205.0,205.0,0.0,1168.0,5.7,4570.0,5337760.0
2020,142,50,Rayón,2,1,Frijol,10.0,10.0,0.0,15.0,1.5,19850.0,297750.0
2020,142,50,Rayón,2,1,Maíz grano,20.0,20.0,0.0,76.0,3.8,5150.0,391400.0
2020,142,50,Rayón,2,1,Sorgo forrajero en verde,170.0,170.0,0.0,6985.0,41.09,742.1,5183568.5
2020,142,50,Rayón,2,2,Maíz grano,11.0,0.0,11.0,0.0,0.0,0.0,0.0
2020,142,50,Rayón,2,2,Sorgo forrajero en verde,42.0,0.0,42.0,0.0,0.0,0.0,0.0
2020,142,50,Rayón,2,2,Sorgo grano,17.0,0.0,17.0,0.0,0.0,0.0,0.0
2020,142,50,Rayón,3,1,Agave,12.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,142,50,Rayón,3,1,Alfalfa achicalada,355.0,355.0,0.0,4985.0,14.04,3404.63,16972080.55
2020,142,66,Ures,1,1,Ajo,65.0,45.0,20.0,351.0,7.8,18500.0,6493500.0
2020,142,66,Ures,1,1,Avena forrajera en verde,310.0,233.0,77.0,9879.2,42.4,427.84,4226716.93
2020,142,66,Ures,1,1,Cebolla,2.0,2.0,0.0,40.0,20.0,3800.0,152000.0
2020,142,66,Ures,1,1,Trigo grano,91.0,91.0,0.0,520.0,5.71,4570.0,2376400.0
2020,142,66,Ures,2,1,Calabacita,12.0,12.0,0.0,280.0,23.33,5850.0,1638000.0
2020,142,66,Ures,2,1,Chile verde,10.0,10.0,0.0,80.0,8.0,12500.0,1000000.0
2020,142,66,Ures,2,1,Frijol,9.0,9.0,0.0,15.0,1.67,19500.0,292500.0
2020,142,66,Ures,2,1,Maíz grano,125.0,125.0,0.0,492.0,3.94,5159.76,2538601.92
2020,142,66,Ures,2,1,Sorgo forrajero en verde,380.0,380.0,0.0,16625.0,43.75,761.65,12662431.25
2020,142,66,Ures,2,1,Sorgo grano,30.0,30.0,0.0,101.0,3.37,4700.0,474700.0
2020,142,66,Ures,2,2,Maíz grano,15.0,0.0,15.0,0.0,0.0,0.0,0.0
2020,142,66,Ures,2,2,Sorgo forrajero en verde,166.0,0.0,166.0,0.0,0.0,0.0,0.0
2020,142,66,Ures,2,2,Sorgo grano,90.0,0.0,90.0,0.0,0.0,0.0,0.0
2020,142,66,Ures,3,1,Agave,11.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,142,66,Ures,3,1,Alfalfa achicalada,585.0,585.0,0.0,8737.25,14.94,3433.03,29995241.37
2020,142,66,Ures,3,1,Nuez,247.0,211.0,0.0,370.0,1.75,86513.51,32009998.7
2020,142,66,Ures,3,1,Uva,15.0,15.0,0.0,20.0,1.33,4100.0,82000.0
2020,142,1,Aconchi,1,1,Ajo,4.0,4.0,0.0,27.1,6.78,19000.0,514900.0
2020,142,1,Aconchi,1,1,Avena forrajera en verde,98.0,98.0,0.0,4018.0,41.0,420.0,1687560.0
2020,142,1,Aconchi,2,1,Chile verde,4.0,4.0,0.0,32.0,8.0,12500.0,400000.0
2020,142,1,Aconchi,2,1,Frijol,6.0,6.0,0.0,9.0,1.5,19500.0,175500.0
2020,142,1,Aconchi,2,1,Maíz grano,35.0,35.0,0.0,135.0,3.86,5248.15,708500.25
