Anio,Idddr,Idmunicipio,Nommunicipio,Idciclo,Idmodalidad,Idcultivo,Nomcultivo,Sembrada,Cosechada,Siniestrada,Volumenproduccion,Rendimiento,PMR,Valorproduccion
2024,139,47,Pitiquito,3,1,5000000,Aceituna,12.0,12.0,0.0,95.04,7.92,16000.0,1520640.0
2024,139,47,Pitiquito,3,1,5160000,Alfalfa,230.0,230.0,0.0,21654.5,18.83,3037.93,13156971.04
2024,139,47,Pitiquito,3,1,6020000,Chabacano,8.0,8.0,0.0,45.04,5.63,12500.0,563000.0
2024,139,47,Pitiquito,3,1,6650000,Espárrago,103.0,103.0,0.0,1071.2,10.4,40200.0,43062240.0
2024,139,47,Pitiquito,3,1,6650000,Espárrago,886.0,886.0,0.0,9480.2,10.7,42300.0,401012460.0
2024,139,47,Pitiquito,3,1,7960000,Nuez,60.0,20.0,0.0,34.0,1.7,90520.83,3077708.22
2024,139,47,Pitiquito,3,1,7960000,Nuez,89.0,89.0,0.0,151.3,1.7,91346.4,13820710.32
2024,139,47,Pitiquito,3,1,9130000,Uva,60.0,60.0,0.0,1099.8,18.33,33705.75,37069583.85
2024,139,4,Altar,1,1,5490000,Avena forrajera en verde,50.0,50.0,0.0,1050.0,21.0,822.5,863625.0
2024,139,4,Altar,1,1,5900000,Cebada forrajera en verde,30.0,30.0,0.0,680.1,22.67,820.0,557682.0
2024,139,4,Altar,1,1,5940000,Cebolla,6.0,6.0,0.0,210.0,35.0,6100.0,1281000.0
2024,139,4,Altar,1,1,6320000,Col de bruselas,65.0,65.0,0.0,1040.0,16.0,11661.54,12128001.6
2024,139,4,Altar,1,1,9050000,Trigo grano,80.0,80.0,0.0,480.0,6.0,7213.06,3462268.8
2024,139,4,Altar,1,1,15050000,Pastos y praderas,60.0,60.0,0.0,1300.2,21.67,910.0,1183182.0
2024,139,4,Altar,2,1,7670000,Melón,40.0,40.0,0.0,1220.0,30.5,7549.18,9209999.6
2024,139,4,Altar,2,1,8100000,Papa,2790.0,2790.0,0.0,124210.8,44.52,8469.05,1051947476.0
2024,139,4,Altar,2,1,8210000,Pepino,20.0,20.0,0.0,2050.0,102.5,8500.0,17425000.0
2024,139,4,Altar,2,1,8210000,Pepino,55.0,55.0,0.0,6500.0,118.18,8178.51,53160315.0
2024,139,4,Altar,2,1,8710000,Sandía,5.0,5.0,0.0,252.0,50.4,5500.0,1386000.0
2024,139,4,Altar,3,1,5000000,Aceituna,7.0,7.0,0.0,56.98,8.14,15947.37,908681.14
2024,139,4,Altar,3,1,5000000,Aceituna,10.9,10.9,0.0,87.96,8.07,15999.45,1407360.0
2024,139,4,Altar,3,1,5160000,Alfalfa,330.0,330.0,0.0,31020.0,18.8,3038.17,18848806.68
2024,139,4,Altar,3,1,6020000,Chabacano,42.0,42.0,0.0,252.84,6.02,12569.77,3178140.65
2024,139,4,Altar,3,1,6490000,Dátil,1.4,1.4,0.0,11.34,8.1,61900.0,701946.0
2024,139,4,Altar,3,1,6650000,Espárrago,110.0,110.0,0.0,1067.0,9.7,40400.0,43106800.0
2024,139,4,Altar,3,1,6650000,Espárrago,1880.0,1880.0,0.0,19495.6,10.37,42800.0,834411680.0
2024,139,4,Altar,3,1,7850000,Naranja,35.0,35.0,0.0,800.1,22.86,7659.38,6128269.94
2024,139,4,Altar,3,1,7960000,Nuez,838.0,838.0,0.0,1508.4,1.8,89918.06,135632401.7
2024,139,4,Altar,3,1,9130000,Uva,72.0,72.0,0.0,1314.72,18.26,33709.96,44319158.61
2024,139,4,Altar,3,1,15050000,Pastos y praderas,25.0,25.0,0.0,550.0,22.0,960.0,528000.0
2024,139,7,Atil,1,1,5490000,Avena forrajera en verde,20.0,20.0,0.0,400.0,20.0,845.0,338000.0
2024,139,7,Atil,1,1,9050000,Trigo grano,15.0,15.0,0.0,85.5,5.7,7241.13,619116.62
2024,139,7,Atil,1,1,15050000,Pastos y praderas,30.0,30.0,0.0,630.0,21.0,910.0,573300.0
2024,139,7,Atil,2,1,8790000,Sorgo forrajero en verde,5.0,5.0,0.0,106.0,21.2,850.0,90100.0
2024,139,7,Atil,3,1,5160000,Alfalfa,40.0,40.0,0.0,3700.0,18.5,2982.87,2207323.8
2024,139,46,Oquitoa,1,1,5490000,Avena forrajera en verde,18.0,18.0,0.0,378.0,21.0,842.22,318359.16
2024,139,46,Oquitoa,1,1,5900000,Cebada forrajera en verde,20.0,20.0,0.0,400.0,20.0,900.0,360000.0
2024,139,46,Oquitoa,1,1,9050000,Trigo grano,6.0,6.0,0.0,33.6,5.6,7706.08,258924.29
2024,139,46,Oquitoa,1,1,15050000,Pastos y praderas,20.0,20.0,0.0,410.0,20.5,915.0,375150.0
2024,139,46,Oquitoa,1,1,15050000,Pastos y praderas,14.0,14.0,0.0,287.0,20.5,895.3,256951.1
2024,139,46,Oquitoa,2,1,8790000,Sorgo forrajero en verde,5.0,5.0,0.0,105.0,21.0,850.0,89250.0
2024,139,46,Oquitoa,3,1,5160000,Alfalfa,10.0,10.0,0.0,920.0,18.4,2981.71,548634.64
2024,139,60,Sáric,1,1,5490000,Avena forrajera en verde,20.0,20.0,0.0,440.0,22.0,855.75,376530.0
2024,139,60,Sáric,1,1,15050000,Pastos y praderas,24.0,24.0,0.0,516.0,21.5,920.0,474720.0
2024,139,60,Sáric,2,1,8790000,Sorgo forrajero en verde,9.0,9.0,0.0,185.04,20.56,850.0,157284.0
2024,139,60,Sáric,3,1,5160000,Alfalfa,85.0,85.0,0.0,8113.25,19.09,3038.48,4930389.57
2024,139,60,Sáric,3,1,7960000,Nuez,6.0,6.0,0.0,10.5,1.75,90645.0,951772.5
2024,139,60,Sáric,3,1,15050000,Pastos y praderas,20.0,20.0,0.0,410.0,20.5,980.0,401800.0
2024,139,65,Tubutama,1,1,5490000,Avena forrajera en verde,86.0,86.0,0.0,1750.1,20.35,848.06,1484189.81
2024,139,65,Tubutama,1,1,5900000,Cebada forrajera en verde,22.0,22.0,0.0,449.9,20.45,910.0,409409.0
2024,139,65,Tubutama,1,1,15050000,Pastos y praderas,25.0,25.0,0.0,525.0,21.0,920.0,483000.0
2024,139,65,Tubutama,2,1,8790000,Sorgo forrajero en verde,14.0,14.0,0.0,329.98,23.57,850.0,280483.0
2024,139,65,Tubutama,2,1,15050000,Pastos y praderas,18.0,18.0,0.0,414.0,23.0,920.0,380880.0
2024,139,65,Tubutama,3,1,5160000,Alfalfa,45.0,45.0,0.0,4275.0,19.0,3030.32,2590923.6
2024,139,65,Tubutama,3,1,7150000,Higo,3.5,3.5,0.0,28.0,8.0,40300.0,1128400.0
2024,139,65,Tubutama,3,1,7960000,Nuez,140.0,140.0,0.0,252.0,1.8,90139.38,22715123.76
2024,140,22,Cucurpe,1,1,5490000,Avena forrajera en verde,90.0,90.0,0.0,2300.4,25.56,890.0,2047356.0
2024,140,22,Cucurpe,1,1,5900000,Cebada forrajera en verde,50.0,50.0,0.0,1220.0,24.4,910.0,1110200.0
2024,140,22,Cucurpe,1,1,5940000,Cebolla,2.0,2.0,0.0,62.5,31.25,5450.0,340625.0
2024,140,22,Cucurpe,1,1,6190000,Cilantro,3.0,3.0,0.0,33.0,11.0,10100.0,333300.0
2024,140,22,Cucurpe,1,1,7330000,Lechuga,4.0,4.0,0.0,100.0,25.0,6850.0,685000.0
2024,140,22,Cucurpe,1,1,15050000,Pastos y praderas,120.0,120.0,0.0,3050.4,25.42,885.0,2699604.0
2024,140,22,Cucurpe,1,2,5490000,Avena forrajera en verde,5.0,5.0,0.0,27.0,5.4,850.0,22950.0
2024,140,22,Cucurpe,1,2,9040000,Trigo forrajero verde,5.0,5.0,0.0,32.0,6.4,885.0,28320.0
2024,140,22,Cucurpe,2,1,8790000,Sorgo forrajero en verde,31.0,31.0,0.0,770.04,24.84,920.0,708436.8
2024,140,22,Cucurpe,2,2,8790000,Sorgo forrajero en verde,5.0,5.0,0.0,40.0,8.0,920.0,36800.0
2024,140,22,Cucurpe,3,1,5160000,Alfalfa,140.0,140.0,0.0,9898.0,14.14,3746.18,7415937.93
2024,140,22,Cucurpe,3,1,7960000,Nuez,9.0,9.0,0.0,17.01,1.89,82000.0,1394820.0
2024,140,35,Imuris,1,1,5490000,Avena forrajera en verde,95.0,95.0,0.0,2520.35,26.53,893.44,2251781.5
2024,140,35,Imuris,1,1,5740000,Calabacita,1.0,1.0,0.0,18.0,18.0,7000.0,126000.0
2024,140,35,Imuris,1,1,5900000,Cebada forrajera en verde,95.0,95.0,0.0,2299.95,24.21,915.0,2104454.25
2024,140,35,Imuris,1,1,5940000,Cebolla,8.0,8.0,0.0,108.0,13.5,10277.78,1110000.24
2024,140,35,Imuris,1,1,6120000,Chile verde,2.0,2.0,0.0,185.0,92.5,13435.14,2485500.9
2024,140,35,Imuris,1,1,6190000,Cilantro,3.0,3.0,0.0,33.99,11.33,10100.0,343299.0
2024,140,35,Imuris,1,1,6310000,Col (repollo),4.0,4.0,0.0,150.0,37.5,4750.0,712500.0
2024,140,35,Imuris,1,1,8210000,Pepino,8.0,8.0,0.0,1340.0,167.5,8950.0,11993000.0
2024,140,35,Imuris,1,1,8490000,Rábano,1.0,1.0,0.0,12.0,12.0,9800.0,117600.0
2024,140,35,Imuris,1,1,8970000,Tomate rojo (jitomate),11.6,11.6,0.0,1152.0,99.31,9078.13,10458005.76
2024,140,35,Imuris,1,1,15050000,Pastos y praderas,115.0,115.0,0.0,2949.75,25.65,890.0,2625277.5
2024,140,35,Imuris,1,2,5490000,Avena forrajera en verde,6.0,6.0,0.0,34.02,5.67,850.0,28917.0
2024,140,35,Imuris,1,2,9040000,Trigo forrajero verde,5.0,5.0,0.0,28.0,5.6,885.0,24780.0
2024,140,35,Imuris,2,1,6120000,Chile verde,3.85,3.85,0.0,80.0,20.78,10850.0,868000.0
2024,140,35,Imuris,2,1,6310000,Col (repollo),7.0,7.0,0.0,280.0,40.0,6000.0,1680000.0
2024,140,35,Imuris,2,1,8210000,Pepino,1.0,1.0,0.0,82.0,82.0,8200.0,672400.0
2024,140,35,Imuris,2,1,8210000,Pepino,30.7,30.7,0.0,3659.07,119.19,8756.74,32041524.63
2024,140,35,Imuris,2,1,8790000,Sorgo forrajero en verde,30.0,30.0,0.0,699.9,23.33,940.0,657906.0
2024,140,35,Imuris,2,2,8790000,Sorgo forrajero en verde,10.0,10.0,0.0,60.0,6.0,849.82,50989.2
2024,140,35,Imuris,3,1,5160000,Alfalfa,330.0,330.0,0.0,23380.5,14.17,3504.37,16386784.56
2024,140,35,Imuris,3,1,6020000,Chabacano,1.8,1.8,0.0,13.0,7.22,12700.0,165100.0
2024,140,35,Imuris,3,1,6220000,Ciruela,3.7,3.7,0.0,46.99,12.7,12900.0,606171.0
2024,140,35,Imuris,3,1,6650000,Espárrago,88.5,88.5,0.0,915.09,10.34,43100.0,39440379.0
2024,140,35,Imuris,3,1,7010000,Granada,3.0,3.0,0.0,50.01,16.67,16000.0,800160.0
2024,140,35,Imuris,3,1,7690000,Membrillo,0.78,0.78,0.0,14.0,17.95,14700.0,205800.0
2024,140,35,Imuris,3,1,7920000,Nopalitos,3.0,3.0,0.0,75.0,25.0,4510.0,338250.0
2024,140,35,Imuris,3,1,8230000,Pera,2.0,2.0,0.0,33.0,16.5,12500.0,412500.0
2024,140,35,Imuris,3,1,8260000,Persimonio,2.0,0.0,0.0,0.0,,,0.0
2024,140,36,Magdalena,1,1,5070000,Ajo,8.0,8.0,0.0,72.0,9.0,30825.0,2219400.0
2024,140,36,Magdalena,1,1,5490000,Avena forrajera en verde,110.0,110.0,0.0,2830.3,25.73,895.0,2533118.5
2024,140,36,Magdalena,1,1,5900000,Cebada forrajera en verde,65.0,65.0,0.0,1619.8,24.92,915.0,1482117.0
2024,140,36,Magdalena,1,1,5940000,Cebolla,3.0,3.0,0.0,95.01,31.67,5800.0,551058.0
2024,140,36,Magdalena,1,1,5940000,Cebolla,5.0,5.0,0.0,60.0,12.0,10200.0,612000.0
2024,140,36,Magdalena,1,1,6190000,Cilantro,3.0,3.0,0.0,33.99,11.33,10050.0,341599.5
2024,140,36,Magdalena,1,1,6310000,Col (repollo),6.0,6.0,0.0,247.98,41.33,6100.0,1512678.0
2024,140,36,Magdalena,1,1,7330000,Lechuga,5.0,5.0,0.0,140.0,28.0,6720.0,940800.0
2024,140,36,Magdalena,1,1,8490000,Rábano,3.0,3.0,0.0,36.0,12.0,9850.0,354600.0
2024,140,36,Magdalena,1,1,8970000,Tomate rojo (jitomate),10.0,10.0,0.0,1120.0,112.0,8650.0,9688000.0
2024,140,36,Magdalena,1,1,9040000,Trigo forrajero verde,8.0,8.0,0.0,185.04,23.13,915.0,169311.6
2024,140,36,Magdalena,1,1,15050000,Pastos y praderas,190.0,190.0,0.0,4799.4,25.26,890.0,4271466.0
2024,140,36,Magdalena,1,2,5490000,Avena forrajera en verde,6.0,6.0,0.0,33.0,5.5,873.48,28824.84
2024,140,36,Magdalena,1,2,9040000,Trigo forrajero verde,6.0,6.0,0.0,34.98,5.83,890.0,31132.2
2024,140,36,Magdalena,2,1,5740000,Calabacita,4.0,4.0,0.0,80.0,20.0,7000.0,560000.0
2024,140,36,Magdalena,2,1,6120000,Chile verde,4.0,4.0,0.0,75.0,18.75,10800.0,810000.0
2024,140,36,Magdalena,2,1,6310000,Col (repollo),4.0,4.0,0.0,150.0,37.5,6000.0,900000.0
2024,140,36,Magdalena,2,1,6610000,Elote,16.0,16.0,0.0,180.0,11.25,5000.0,900000.0
2024,140,36,Magdalena,2,1,7330000,Lechuga,3.0,3.0,0.0,84.99,28.33,7800.0,662922.0
2024,140,36,Magdalena,2,1,8210000,Pepino,10.0,10.0,0.0,1200.0,120.0,8171.87,9806244.0
2024,140,36,Magdalena,2,1,8210000,Pepino,10.0,10.0,0.0,1480.0,148.0,8300.0,12284000.0
2024,140,36,Magdalena,2,1,8790000,Sorgo forrajero en verde,83.0,83.0,0.0,1949.67,23.49,924.62,1802703.88
2024,140,36,Magdalena,2,1,8970000,Tomate rojo (jitomate),13.0,13.0,0.0,1399.97,107.69,9339.29,13074725.82
2024,140,36,Magdalena,2,1,9320000,Zempoalxochitl,2.0,2.0,0.0,22.5,11.25,6500.0,146250.0
2024,140,36,Magdalena,2,2,8790000,Sorgo forrajero en verde,13.0,13.0,0.0,85.02,6.54,910.0,77368.2
2024,140,36,Magdalena,3,1,5160000,Alfalfa,350.0,350.0,0.0,24832.5,14.19,3442.76,17098467.54
2024,140,36,Magdalena,3,1,6020000,Chabacano,7.11,7.11,0.0,40.03,5.63,12600.22,504378.0
2024,140,36,Magdalena,3,1,6530000,Durazno,2.0,2.0,0.0,30.0,15.0,15000.0,450000.0
2024,140,36,Magdalena,3,1,7010000,Granada,2.0,2.0,0.0,35.0,17.5,16000.0,560000.0
2024,140,36,Magdalena,3,1,7690000,Membrillo,14.96,14.96,0.0,168.0,11.23,14619.05,2456000.4
2024,140,36,Magdalena,3,1,7920000,Nopalitos,2.0,2.0,0.0,44.0,22.0,4661.36,205099.84
2024,140,36,Magdalena,3,1,7960000,Nuez,87.67,37.0,0.0,75.11,2.03,81093.33,6090920.02
2024,140,36,Magdalena,3,1,8260000,Persimonio,2.0,0.0,0.0,0.0,,,0.0
2024,140,36,Magdalena,3,1,15050000,Pastos y praderas,10.0,10.0,0.0,242.0,24.2,980.0,237160.0
2024,140,43,Nogales,1,1,5490000,Avena forrajera en verde,55.0,55.0,0.0,1379.95,25.09,890.0,1228155.5
2024,140,43,Nogales,1,1,5900000,Cebada forrajera en verde,29.0,29.0,0.0,729.93,25.17,915.0,667885.95
2024,140,43,Nogales,1,1,15050000,Pastos y praderas,40.0,40.0,0.0,1010.0,25.25,894.85,903798.5
2024,140,43,Nogales,1,2,5490000,Avena forrajera en verde,7.0,7.0,0.0,44.03,6.29,835.0,36765.05
2024,140,43,Nogales,2,1,5740000,Calabacita,3.0,3.0,0.0,60.0,20.0,7100.0,426000.0
2024,140,43,Nogales,2,1,6310000,Col (repollo),5.0,5.0,0.0,185.0,37.0,6120.0,1132200.0
2024,140,43,Nogales,2,1,8790000,Sorgo forrajero en verde,17.0,17.0,0.0,400.01,23.53,940.0,376009.4
2024,140,43,Nogales,3,1,5160000,Alfalfa,55.0,55.0,0.0,3949.0,14.36,3559.49,2811285.2
2024,140,43,Nogales,3,1,7960000,Nuez,2.71,2.71,0.0,5.01,1.85,81942.75,410820.0
2024,140,59,Santa Cruz,1,1,5490000,Avena forrajera en verde,62.0,62.0,0.0,1484.9,23.95,885.0,1314136.5
2024,140,59,Santa Cruz,1,1,5900000,Cebada forrajera en verde,30.0,30.0,0.0,759.9,25.33,915.0,695308.5
2024,140,59,Santa Cruz,1,1,15050000,Pastos y praderas,62.0,62.0,0.0,1569.84,25.32,897.01,1408162.18
2024,140,59,Santa Cruz,1,2,5490000,Avena forrajera en verde,10.0,10.0,0.0,68.0,6.8,865.0,58820.0
2024,140,59,Santa Cruz,2,1,5740000,Calabacita,3.0,3.0,0.0,60.0,20.0,7100.0,426000.0
2024,140,59,Santa Cruz,2,1,5760000,Calabaza,3.0,3.0,0.0,90.0,30.0,8500.0,765000.0
2024,140,59,Santa Cruz,2,1,5940000,Cebolla,3.0,3.0,0.0,33.0,11.0,10000.0,330000.0
2024,140,59,Santa Cruz,2,1,7170000,Hortalizas,7.0,7.0,0.0,105.0,15.0,9142.86,960000.3
2024,140,59,Santa Cruz,2,1,7330000,Lechuga,3.0,3.0,0.0,87.99,29.33,5500.0,483945.0
2024,140,59,Santa Cruz,2,1,8790000,Sorgo forrajero en verde,18.0,18.0,0.0,415.08,23.06,940.0,390175.2
2024,140,59,Santa Cruz,3,1,5160000,Alfalfa,150.0,150.0,0.0,10702.5,14.27,3154.01,6751158.41
2024,140,59,Santa Cruz,3,1,7960000,Nuez,4.22,4.22,0.0,8.02,1.9,83020.7,665660.0
2024,140,16,Benjamín Hill,1,1,5490000,Avena forrajera en verde,55.0,55.0,0.0,1399.75,25.45,895.0,1252776.25
2024,140,16,Benjamín Hill,1,1,5900000,Cebada forrajera en verde,10.0,10.0,0.0,255.0,25.5,920.0,234600.0
2024,140,16,Benjamín Hill,1,1,9040000,Trigo forrajero verde,6.0,6.0,0.0,150.0,25.0,920.0,138000.0
2024,140,16,Benjamín Hill,1,1,15050000,Pastos y praderas,80.0,80.0,0.0,1950.4,24.38,895.0,1745608.0
2024,140,16,Benjamín Hill,1,2,5490000,Avena forrajera en verde,4.0,4.0,0.0,19.0,4.75,840.0,15960.0
2024,140,16,Benjamín Hill,1,2,9040000,Trigo forrajero verde,5.0,5.0,0.0,31.0,6.2,115.0,3565.0
2024,140,16,Benjamín Hill,2,1,8790000,Sorgo forrajero en verde,68.0,68.0,0.0,1580.32,23.24,930.0,1469697.6
2024,140,16,Benjamín Hill,3,1,5160000,Alfalfa,64.0,64.0,0.0,4576.0,14.3,3716.82,3401633.66
2024,140,16,Benjamín Hill,3,1,7960000,Nuez,539.0,310.0,0.0,499.1,1.61,81712.0,40782459.2
2024,140,16,Benjamín Hill,3,1,15050000,Pastos y praderas,30.0,30.0,0.0,699.9,23.33,980.0,685902.0
2024,140,58,Santa Ana,1,1,5070000,Ajo,5.0,5.0,0.0,42.0,8.4,32800.0,1377600.0
2024,140,58,Santa Ana,1,1,5490000,Avena forrajera en verde,195.0,195.0,0.0,4900.35,25.13,897.81,4399583.23
2024,140,58,Santa Ana,1,1,5900000,Cebada forrajera en verde,25.0,25.0,0.0,640.0,25.6,920.0,588800.0
2024,140,58,Santa Ana,1,1,5940000,Cebolla,3.0,3.0,0.0,33.0,11.0,11300.0,372900.0
2024,140,58,Santa Ana,1,1,6190000,Cilantro,2.0,2.0,0.0,24.0,12.0,11200.0,268800.0
2024,140,58,Santa Ana,1,1,6310000,Col (repollo),4.0,4.0,0.0,148.0,37.0,5400.0,799200.0
2024,140,58,Santa Ana,1,1,7330000,Lechuga,3.0,3.0,0.0,84.99,28.33,6700.0,569433.0
2024,140,58,Santa Ana,1,1,8210000,Pepino,20.0,20.0,0.0,2435.0,121.75,7895.97,19226686.95
2024,140,58,Santa Ana,1,1,8490000,Rábano,2.0,2.0,0.0,25.0,12.5,11200.0,280000.0
2024,140,58,Santa Ana,1,1,9040000,Trigo forrajero verde,12.0,12.0,0.0,315.0,26.25,920.0,289800.0
2024,140,58,Santa Ana,1,1,15050000,Pastos y praderas,120.0,120.0,0.0,3045.6,25.38,897.11,2732238.22
2024,140,58,Santa Ana,1,2,5490000,Avena forrajera en verde,15.0,15.0,0.0,72.0,4.8,850.0,61200.0
2024,140,58,Santa Ana,2,1,7490000,Maíz grano,3.0,3.0,0.0,17.01,5.67,5500.0,93555.0
2024,140,58,Santa Ana,2,1,8790000,Sorgo forrajero en verde,450.0,450.0,0.0,10350.0,23.0,930.0,9625500.0
2024,140,58,Santa Ana,2,1,8970000,Tomate rojo (jitomate),45.0,45.0,0.0,4400.1,97.78,8409.09,37000836.91
2024,140,58,Santa Ana,3,1,5160000,Alfalfa,450.0,450.0,0.0,32107.5,14.27,3723.99,23913601.79
2024,140,58,Santa Ana,3,1,7150000,Higo,1.23,1.23,0.0,8.0,6.5,50000.0,400000.0
2024,140,58,Santa Ana,3,1,7920000,Nopalitos,1.0,1.0,0.0,32.96,32.96,3460.26,114050.16
2024,140,58,Santa Ana,3,1,7960000,Nuez,121.64,45.0,0.0,76.05,1.69,82388.16,6265619.57
2024,140,58,Santa Ana,3,1,15050000,Pastos y praderas,30.0,30.0,0.0,699.9,23.33,980.0,685902.0
2024,140,64,Trincheras,1,1,5490000,Avena forrajera en verde,95.0,95.0,0.0,2399.7,25.26,899.25,2157930.23
2024,140,64,Trincheras,1,1,5900000,Cebada forrajera en verde,15.0,15.0,0.0,385.05,25.67,920.0,354246.0
2024,140,64,Trincheras,1,1,9040000,Trigo forrajero verde,30.0,30.0,0.0,758.1,25.27,919.75,697262.48
2024,140,64,Trincheras,1,1,9050000,Trigo grano,86.0,86.0,0.0,662.2,7.7,7491.25,4960705.75
2024,140,64,Trincheras,1,1,15050000,Pastos y praderas,38.0,38.0,0.0,975.08,25.66,895.0,872696.6
2024,140,64,Trincheras,1,2,5490000,Avena forrajera en verde,8.0,8.0,0.0,48.0,6.0,840.0,40320.0
2024,140,64,Trincheras,1,2,9040000,Trigo forrajero verde,8.0,8.0,0.0,50.0,6.25,910.0,45500.0
2024,140,64,Trincheras,2,1,8100000,Papa,498.0,498.0,0.0,20497.68,41.16,12150.0,249046812.0
2024,140,64,Trincheras,2,1,8790000,Sorgo forrajero en verde,112.0,112.0,0.0,2580.48,23.04,930.0,2399846.4
2024,140,64,Trincheras,3,1,5000000,Aceituna,1.0,1.0,0.0,6.8,6.8,17200.0,116960.0
2024,140,64,Trincheras,3,1,5160000,Alfalfa,340.0,340.0,0.0,24344.0,14.32,3708.73,18057064.62
2024,140,64,Trincheras,3,1,6650000,Espárrago,38.0,38.0,0.0,345.04,9.08,42500.0,14664200.0
2024,140,64,Trincheras,3,1,7960000,Nuez,605.0,305.0,0.0,549.0,1.8,82818.18,45467180.82
2024,140,64,Trincheras,3,1,15050000,Pastos y praderas,39.0,39.0,0.0,950.04,24.36,980.0,931039.2
2024,140,64,Trincheras,3,2,15050000,Pastos y praderas,19.5,19.5,0.0,249.99,12.82,980.0,244990.2
2024,141,2,Agua Prieta,1,1,5070000,Ajo,14.0,14.0,0.0,114.94,8.21,30295.65,3482182.01
2024,141,2,Agua Prieta,1,1,5490000,Avena forrajera en verde,250.0,250.0,0.0,6600.0,26.4,890.0,5874000.0
2024,141,2,Agua Prieta,1,1,5900000,Cebada forrajera en verde,95.0,95.0,0.0,2109.95,22.21,900.0,1898955.0
2024,141,2,Agua Prieta,1,1,15050000,Pastos y praderas,280.0,280.0,0.0,6661.2,23.79,890.0,5928468.0
2024,141,2,Agua Prieta,2,1,6120000,Chile verde,10.0,10.0,0.0,120.0,12.0,9850.0,1182000.0
2024,141,2,Agua Prieta,2,1,6840000,Frijol,7.0,7.0,0.0,5.67,0.81,21105.26,119666.82
2024,141,2,Agua Prieta,2,1,7490000,Maíz grano,33.0,33.0,0.0,282.15,8.55,7500.0,2116125.0
2024,141,2,Agua Prieta,2,1,8790000,Sorgo forrajero en verde,205.0,205.0,0.0,3989.3,19.46,920.0,3670156.0
2024,141,2,Agua Prieta,2,2,8790000,Sorgo forrajero en verde,10.0,10.0,0.0,70.0,7.0,800.0,56000.0
2024,141,2,Agua Prieta,3,1,5160000,Alfalfa,200.0,200.0,0.0,14790.0,14.79,3847.79,11381762.82
2024,141,2,Agua Prieta,3,1,15050000,Pastos y praderas,210.0,210.0,0.0,3500.7,16.67,910.0,3185637.0
2024,141,27,Fronteras,1,1,5070000,Ajo,6.0,6.0,0.0,49.02,8.17,29236.73,1433184.5
2024,141,27,Fronteras,1,1,5070000,Ajo,2.0,2.0,0.0,15.0,7.5,27500.0,412500.0
2024,141,27,Fronteras,1,1,5070000,Ajo,7.0,7.0,0.0,63.0,9.0,31363.49,1975899.87
2024,141,27,Fronteras,1,1,5490000,Avena forrajera en verde,475.0,475.0,0.0,11851.25,24.95,880.0,10429100.0
2024,141,27,Fronteras,1,1,5900000,Cebada forrajera en verde,150.0,150.0,0.0,3580.5,23.87,910.0,3258255.0
2024,141,27,Fronteras,1,1,15050000,Pastos y praderas,335.0,335.0,0.0,8358.25,24.95,890.0,7438842.5
2024,141,27,Fronteras,2,1,5740000,Calabacita,8.0,8.0,0.0,110.0,13.75,9849.27,1083420.0
2024,141,27,Fronteras,2,1,6120000,Chile verde,60.0,60.0,0.0,900.0,15.0,9826.67,8844003.0
2024,141,27,Fronteras,2,1,6840000,Frijol,6.0,6.0,0.0,4.98,0.83,20500.0,102090.0
2024,141,27,Fronteras,2,1,8710000,Sandía,5.0,5.0,0.0,150.0,30.0,5500.0,825000.0
2024,141,27,Fronteras,2,1,8790000,Sorgo forrajero en verde,325.0,325.0,0.0,6500.0,20.0,920.0,5980000.0
2024,141,27,Fronteras,2,1,8970000,Tomate rojo (jitomate),3.0,3.0,0.0,90.0,30.0,9200.0,828000.0
2024,141,27,Fronteras,2,1,8980000,Tomate verde,160.0,160.0,0.0,2249.6,14.06,7800.0,17546880.0
2024,141,27,Fronteras,2,2,8790000,Sorgo forrajero en verde,60.0,60.0,0.0,409.8,6.83,800.0,327840.0
2024,141,27,Fronteras,3,1,5160000,Alfalfa,580.0,580.0,0.0,42253.0,14.57,3628.79,30665452.77
2024,141,27,Fronteras,3,1,7960000,Nuez,210.0,115.0,0.0,164.45,1.43,78400.0,12892880.0
2024,141,27,Fronteras,3,1,15050000,Pastos y praderas,285.0,285.0,0.0,4448.85,15.61,910.0,4048453.5
2024,141,11,Bacoachi,1,1,5070000,Ajo,6.0,6.0,0.0,49.98,8.33,30048.0,1501799.04
2024,141,11,Bacoachi,1,1,5070000,Ajo,8.0,8.0,0.0,63.04,7.88,28857.14,1819154.11
2024,141,11,Bacoachi,1,1,5070000,Ajo,25.0,25.0,0.0,220.0,8.8,31804.09,6996899.8
2024,141,11,Bacoachi,1,1,5490000,Avena forrajera en verde,180.0,180.0,0.0,4494.6,24.97,889.47,3997811.86
2024,141,11,Bacoachi,1,1,5900000,Cebada forrajera en verde,120.0,120.0,0.0,829.2,6.91,1294.54,1073436.0
2024,141,11,Bacoachi,1,1,5940000,Cebolla,10.0,10.0,0.0,105.0,10.5,13580.95,1425999.75
2024,141,11,Bacoachi,1,1,6190000,Cilantro,2.0,2.0,0.0,24.0,12.0,13500.0,324000.0
2024,141,11,Bacoachi,1,1,8490000,Rábano,3.0,3.0,0.0,36.0,12.0,12800.0,460800.0
2024,141,11,Bacoachi,1,1,15050000,Pastos y praderas,122.0,122.0,0.0,3080.5,25.25,890.0,2741645.0
