Anio,Idddr,Idmunicipio,Nommunicipio,Idciclo,Idmodalidad,Nomcultivo,Sembrada,Cosechada,Siniestrada,Volumenproduccion,Rendimiento,PMR,Valorproduccion
2016,139,4,Altar,2,1,Melón,20.0,20.0,0.0,800.0,40.0,6500.0,5200000.0
2016,139,4,Altar,2,1,Papa,576.2,576.2,0.0,23336.1,40.5,5619.75,131143048.0
2016,139,4,Altar,2,1,Pepino,18.0,18.0,0.0,2441.74,135.65,8800.0,21487312.0
2016,139,4,Altar,2,1,Sorgo forrajero en verde,47.5,47.5,0.0,950.0,20.0,735.26,698497.0
2016,139,4,Altar,3,1,Aceituna,12.0,12.0,0.0,96.0,8.0,12000.0,1152000.0
2016,139,4,Altar,3,1,Alfalfa achicalada,480.0,480.0,0.0,6250.0,13.02,2267.01,14168812.5
2016,139,4,Altar,3,1,Chabacano,18.0,18.0,0.0,108.0,6.0,6300.0,680400.0
2016,139,4,Altar,3,1,Dátil,2.0,2.0,0.0,20.0,10.0,33475.0,669500.0
2016,139,4,Altar,3,1,Espárrago,395.0,395.0,0.0,3505.0,8.87,35674.04,125037500.0
2016,139,4,Altar,3,1,Nuez,535.0,535.0,0.0,767.73,1.44,58110.22,44612959.2
2016,139,4,Altar,3,1,Uva,98.0,98.0,0.0,1470.0,15.0,16642.86,24465004.2
2016,139,4,Altar,3,1,Pastos y praderas,130.0,130.0,0.0,2860.0,22.0,430.0,1229800.0
2016,139,7,Atil,1,1,Avena forrajera en verde,16.0,16.0,0.0,336.0,21.0,887.2,298099.2
2016,139,7,Atil,1,1,Cártamo,110.0,110.0,0.0,275.0,2.5,6300.0,1732500.0
2016,139,7,Atil,1,1,Trigo grano,232.0,232.0,0.0,1276.0,5.5,3750.0,4785000.0
2016,139,7,Atil,1,1,Pastos y praderas,25.0,25.0,0.0,575.0,23.0,908.14,522180.5
2016,139,7,Atil,2,1,Pepino,15.0,15.0,0.0,1586.44,105.76,8580.0,13611655.2
2016,139,7,Atil,2,1,Sorgo forrajero en verde,43.0,43.0,0.0,946.0,22.0,943.02,892096.92
2016,139,7,Atil,3,1,Alfalfa achicalada,20.0,20.0,0.0,250.0,12.5,2233.16,558290.0
2016,139,7,Atil,3,1,Espárrago,25.0,25.0,0.0,230.0,9.2,38082.07,8758876.1
2016,139,7,Atil,3,1,Nuez,8.0,8.0,0.0,13.03,1.63,58000.0,755740.0
2016,139,7,Atil,3,1,Pastos y praderas,30.0,30.0,0.0,600.0,20.0,732.5,439500.0
2016,139,46,Oquitoa,1,1,Avena forrajera en verde,10.0,10.0,0.0,205.0,20.5,901.16,184737.8
2016,139,46,Oquitoa,1,1,Cártamo,48.0,48.0,0.0,120.0,2.5,6300.0,756000.0
2016,139,46,Oquitoa,1,1,Cebada forrajera en verde,14.0,14.0,0.0,259.0,18.5,576.3,149261.7
2016,139,46,Oquitoa,1,1,Trigo grano,20.0,20.0,0.0,116.0,5.8,3750.0,435000.0
2016,139,46,Oquitoa,1,1,Pastos y praderas,10.0,10.0,0.0,225.0,22.5,922.32,207522.0
2016,139,46,Oquitoa,2,1,Sorgo forrajero en verde,9.5,9.5,0.0,224.77,23.66,950.0,213531.5
2016,139,46,Oquitoa,3,1,Alfalfa achicalada,50.0,50.0,0.0,670.0,13.4,2277.16,1525697.2
2016,139,60,Sáric,1,1,Avena forrajera en verde,40.0,40.0,0.0,550.0,13.75,920.0,506000.0
2016,139,60,Sáric,1,1,Trigo grano,10.0,10.0,0.0,60.0,6.0,3800.0,228000.0
2016,139,60,Sáric,1,1,Pastos y praderas,30.0,30.0,0.0,705.0,23.5,905.22,638180.1
2016,139,60,Sáric,2,1,Sorgo forrajero en verde,39.0,39.0,0.0,858.0,22.0,944.45,810338.1
2016,139,60,Sáric,3,1,Alfalfa achicalada,70.0,70.0,0.0,882.0,12.6,2254.01,1988036.82
2016,139,60,Sáric,3,1,Pastos y praderas,30.0,30.0,0.0,600.0,20.0,756.46,453876.0
2016,139,65,Tubutama,1,1,Avena forrajera en verde,217.0,217.0,0.0,4991.0,23.0,906.06,4522145.46
2016,139,65,Tubutama,1,1,Cebada forrajera en verde,10.0,10.0,0.0,240.0,24.0,586.4,140736.0
2016,139,65,Tubutama,1,1,Pastos y praderas,177.0,177.0,0.0,4248.0,24.0,903.51,3838110.48
2016,139,65,Tubutama,2,1,Sorgo forrajero en verde,395.0,395.0,0.0,8492.5,21.5,932.5,7919256.25
2016,139,65,Tubutama,3,1,Alfalfa achicalada,41.0,41.0,0.0,520.0,12.68,2213.79,1151170.8
2016,140,22,Cucurpe,1,1,Avena forrajera en verde,44.0,44.0,0.0,825.0,18.75,694.42,572896.5
2016,140,22,Cucurpe,1,1,Cebada forrajera en verde,24.0,24.0,0.0,425.0,17.71,715.06,303900.5
2016,140,22,Cucurpe,1,1,Pastos y praderas,60.0,60.0,0.0,1050.0,17.5,716.38,752199.0
2016,140,22,Cucurpe,2,1,Cebolla,3.5,3.5,0.0,119.0,34.0,2981.52,354800.88
2016,140,22,Cucurpe,2,1,Chile verde,4.0,4.0,0.0,62.0,15.5,8782.46,544512.52
2016,140,22,Cucurpe,2,1,Frijol,2.0,2.0,0.0,4.0,2.0,8285.0,33140.0
2016,140,22,Cucurpe,2,1,Sorgo forrajero en verde,60.0,60.0,0.0,1092.0,18.2,788.13,860637.96
2016,140,22,Cucurpe,2,2,Sorgo forrajero en verde,40.0,40.0,0.0,368.4,9.21,688.24,253547.62
2016,140,22,Cucurpe,3,1,Alfalfa achicalada,180.0,180.0,0.0,2196.0,12.2,1718.77,3774418.92
2016,140,35,Imuris,1,1,Avena forrajera en verde,64.0,64.0,0.0,1110.4,17.35,688.27,764255.01
2016,140,35,Imuris,1,1,Cebada forrajera en verde,61.0,61.0,0.0,1118.13,18.33,752.18,841035.02
2016,140,35,Imuris,1,1,Cebolla,10.0,10.0,0.0,350.0,35.0,2817.14,985999.0
2016,140,35,Imuris,1,1,Cilantro,15.0,15.0,0.0,150.0,10.0,3098.66,464799.0
2016,140,35,Imuris,1,1,Col (repollo),8.0,8.0,0.0,262.4,32.8,1590.7,417399.68
2016,140,35,Imuris,1,1,Haba verde,3.0,3.0,0.0,6.0,2.0,2800.0,16800.0
2016,140,35,Imuris,1,1,Lechuga,4.0,4.0,0.0,112.0,28.0,1640.18,183700.16
2016,140,35,Imuris,1,1,Pepino,2.5,2.5,0.0,344.88,137.95,4252.5,1466602.2
2016,140,35,Imuris,1,1,Tomate rojo (jitomate),26.0,26.0,0.0,2340.0,90.0,8012.82,18749998.8
2016,140,35,Imuris,1,1,Pastos y praderas,55.0,55.0,0.0,1031.25,18.75,750.0,773437.5
2016,140,35,Imuris,1,2,Avena forrajera en verde,13.0,13.0,0.0,105.95,8.15,700.0,74165.0
2016,140,35,Imuris,1,2,Trigo forrajero verde,8.0,8.0,0.0,63.49,7.94,745.0,47300.05
2016,140,35,Imuris,2,1,Calabacita,26.0,26.0,0.0,586.92,22.57,6029.67,3538933.92
2016,140,35,Imuris,2,1,Cebolla,3.0,3.0,0.0,48.0,16.0,8618.75,413700.0
2016,140,35,Imuris,2,1,Chile verde,9.0,9.0,0.0,158.94,17.66,9348.01,1485772.71
2016,140,35,Imuris,2,1,Col (repollo),16.0,16.0,0.0,420.8,26.3,3320.48,1397257.98
2016,140,35,Imuris,2,1,Lechuga,3.0,3.0,0.0,65.1,21.7,4097.77,266764.83
2016,140,35,Imuris,2,1,Maíz grano,3.0,3.0,0.0,6.0,2.0,3860.0,23160.0
2016,140,35,Imuris,2,1,Sorgo forrajero en verde,105.0,105.0,0.0,2047.5,19.5,789.2,1615887.0
2016,140,35,Imuris,2,2,Sorgo forrajero en verde,70.0,70.0,0.0,665.0,9.5,680.83,452751.95
2016,140,35,Imuris,3,1,Alfalfa achicalada,630.0,630.0,0.0,8316.0,13.2,1739.17,14462937.72
2016,140,35,Imuris,3,1,Chabacano,3.0,3.0,0.0,19.5,6.5,12150.0,236925.0
2016,140,35,Imuris,3,1,Ciruela,6.0,6.0,0.0,75.0,12.5,8900.0,667500.0
2016,140,35,Imuris,3,1,Espárrago,70.0,70.0,0.0,343.0,4.9,49892.86,17113250.0
2016,140,35,Imuris,3,1,Granada,3.0,3.0,0.0,55.5,18.5,12800.0,710400.0
2016,140,35,Imuris,3,1,Membrillo,8.0,8.0,0.0,140.0,17.5,11650.0,1631000.0
2016,140,35,Imuris,3,1,Nopalitos,3.0,3.0,0.0,135.0,45.0,4600.0,621000.0
2016,140,35,Imuris,3,1,Pera,2.0,2.0,0.0,21.3,10.65,9800.0,208740.0
2016,140,35,Imuris,3,1,Persimonio,2.0,2.0,0.0,31.0,15.5,16500.0,511500.0
2016,140,36,Magdalena,1,1,Avena forrajera en verde,77.0,77.0,0.0,1424.5,18.5,705.95,1005625.78
2016,140,36,Magdalena,1,1,Cebada forrajera en verde,80.0,80.0,0.0,1544.0,19.3,730.88,1128478.72
2016,140,36,Magdalena,1,1,Cebolla,7.0,7.0,0.0,175.0,25.0,3917.67,685592.25
2016,140,36,Magdalena,1,1,Cilantro,7.0,7.0,0.0,73.5,10.5,2521.43,185325.11
2016,140,36,Magdalena,1,1,Col (repollo),6.0,6.0,0.0,192.0,32.0,2524.25,484656.0
2016,140,36,Magdalena,1,1,Lechuga,3.0,3.0,0.0,85.5,28.5,2828.68,241852.14
2016,140,36,Magdalena,1,1,Pepino,3.5,3.5,0.0,382.24,109.21,4373.31,1671654.01
2016,140,36,Magdalena,1,1,Tomate rojo (jitomate),9.5,9.5,0.0,760.0,80.0,7747.37,5888001.2
2016,140,36,Magdalena,1,1,Pastos y praderas,62.0,62.0,0.0,1147.0,18.5,745.0,854515.0
2016,140,36,Magdalena,1,2,Avena forrajera en verde,15.0,15.0,0.0,112.5,7.5,730.0,82125.0
2016,140,36,Magdalena,1,2,Trigo forrajero verde,40.0,40.0,0.0,284.0,7.1,790.0,224360.0
2016,140,36,Magdalena,2,1,Calabacita,4.0,4.0,0.0,91.01,22.75,5154.03,469068.27
2016,140,36,Magdalena,2,1,Calabaza,12.0,12.0,0.0,185.28,15.44,2360.0,437260.8
2016,140,36,Magdalena,2,1,Chile verde,3.0,3.0,0.0,53.2,17.73,7917.2,421195.04
2016,140,36,Magdalena,2,1,Cilantro,1.0,1.0,0.0,11.5,11.5,3500.0,40250.0
2016,140,36,Magdalena,2,1,Col (repollo),11.0,11.0,0.0,291.5,26.5,3247.79,946730.79
2016,140,36,Magdalena,2,1,Frijol,2.0,2.0,0.0,4.0,2.0,9100.0,36400.0
2016,140,36,Magdalena,2,1,Maíz grano,6.0,6.0,0.0,12.6,2.1,3500.0,44100.0
2016,140,36,Magdalena,2,1,Papa,40.0,40.0,0.0,985.2,24.63,8560.0,8433312.0
2016,140,36,Magdalena,2,1,Sandía,2.0,2.0,0.0,60.0,30.0,4190.0,251400.0
2016,140,36,Magdalena,2,1,Sorgo forrajero en verde,100.0,100.0,0.0,1921.0,19.21,853.13,1638862.73
2016,140,36,Magdalena,2,1,Tomate verde,25.0,25.0,0.0,852.75,34.11,5320.0,4536630.0
2016,140,36,Magdalena,2,2,Sorgo forrajero en verde,85.0,85.0,0.0,820.25,9.65,696.83,571574.81
2016,140,36,Magdalena,3,1,Alfalfa achicalada,425.0,425.0,0.0,5312.5,12.5,1671.12,8877825.0
2016,140,36,Magdalena,3,1,Durazno,2.0,2.0,0.0,25.2,12.6,13850.0,349020.0
2016,140,36,Magdalena,3,1,Granada,2.0,2.0,0.0,37.0,18.5,12900.0,477300.0
2016,140,36,Magdalena,3,1,Membrillo,8.0,8.0,0.0,116.0,14.5,11800.0,1368800.0
2016,140,36,Magdalena,3,1,Nopalitos,3.0,3.0,0.0,150.0,50.0,4853.33,727999.5
2016,140,36,Magdalena,3,1,Nuez,30.0,22.0,0.0,35.2,1.6,45166.67,1589866.78
2016,140,36,Magdalena,3,1,Persimonio,2.0,2.0,0.0,20.0,10.0,16200.0,324000.0
2016,140,43,Nogales,1,1,Avena forrajera en verde,40.0,40.0,0.0,746.0,18.65,780.0,581880.0
2016,140,43,Nogales,1,1,Cebada forrajera en verde,30.0,30.0,0.0,570.0,19.0,785.0,447450.0
2016,140,43,Nogales,1,1,Pastos y praderas,58.0,58.0,0.0,1015.0,17.5,780.0,791700.0
2016,140,43,Nogales,1,2,Avena forrajera en verde,11.0,11.0,0.0,93.5,8.5,751.07,70225.05
2016,140,43,Nogales,2,1,Calabacita,3.5,3.5,0.0,79.64,22.75,6111.4,486711.9
2016,140,43,Nogales,2,1,Col (repollo),4.0,4.0,0.0,108.0,27.0,3500.28,378030.24
2016,140,43,Nogales,2,1,Lechuga,1.5,1.5,0.0,35.25,23.5,4134.75,145749.94
2016,140,43,Nogales,2,1,Sorgo forrajero en verde,105.0,105.0,0.0,2016.0,19.2,816.65,1646366.4
2016,140,43,Nogales,2,2,Sorgo forrajero en verde,10.0,10.0,0.0,78.6,7.86,607.2,47725.92
2016,140,43,Nogales,3,1,Alfalfa achicalada,121.0,121.0,0.0,1645.6,13.6,1782.11,2932640.22
2016,140,59,Santa Cruz,1,1,Avena forrajera en verde,66.0,66.0,0.0,1221.0,18.5,780.0,952380.0
2016,140,59,Santa Cruz,1,1,Cebada forrajera en verde,40.0,40.0,0.0,738.0,18.45,790.0,583020.0
2016,140,59,Santa Cruz,1,1,Pastos y praderas,85.0,85.0,0.0,1657.5,19.5,750.0,1243125.0
2016,140,59,Santa Cruz,2,1,Cebolla,4.5,4.5,0.0,95.25,21.17,4672.92,445095.32
2016,140,59,Santa Cruz,2,1,Col (repollo),8.5,8.5,0.0,233.75,27.5,3299.62,771286.18
2016,140,59,Santa Cruz,2,1,Lechuga,11.5,11.5,0.0,270.25,23.5,4112.1,1111295.03
2016,140,59,Santa Cruz,2,1,Sorgo forrajero en verde,55.0,55.0,0.0,1072.5,19.5,827.5,887493.75
2016,140,59,Santa Cruz,3,1,Alfalfa achicalada,328.0,328.0,0.0,4264.0,13.0,1852.5,7899060.0
2016,140,16,Benjamín Hill,1,1,Avena forrajera en verde,23.0,23.0,0.0,448.5,19.5,757.89,339913.67
2016,140,16,Benjamín Hill,1,1,Pastos y praderas,8.0,8.0,0.0,150.0,18.75,710.0,106500.0
2016,140,16,Benjamín Hill,1,2,Trigo forrajero verde,5.0,5.0,0.0,40.0,8.0,735.0,29400.0
2016,140,16,Benjamín Hill,2,1,Sorgo forrajero en verde,84.0,52.0,32.0,676.0,13.0,822.6,556077.6
2016,140,16,Benjamín Hill,2,2,Sorgo forrajero en verde,20.0,20.0,0.0,190.0,9.5,755.0,143450.0
2016,140,16,Benjamín Hill,3,1,Alfalfa achicalada,35.0,35.0,0.0,420.0,12.0,1681.6,706272.0
2016,140,16,Benjamín Hill,3,1,Nuez,190.0,100.0,0.0,250.0,2.5,52500.0,13125000.0
2016,140,58,Santa Ana,1,1,Avena forrajera en verde,374.0,374.0,0.0,6937.7,18.55,788.2,5468295.14
2016,140,58,Santa Ana,1,1,Cebada forrajera en verde,12.0,12.0,0.0,210.0,17.5,729.17,153125.7
2016,140,58,Santa Ana,1,1,Col (repollo),1.0,1.0,0.0,31.0,31.0,2151.61,66699.91
2016,140,58,Santa Ana,1,1,Lechuga,2.0,2.0,0.0,60.0,30.0,3042.38,182542.8
2016,140,58,Santa Ana,1,1,Trigo forrajero verde,5.0,5.0,0.0,90.0,18.0,816.28,73465.2
2016,140,58,Santa Ana,1,1,Pastos y praderas,186.0,186.0,0.0,3627.0,19.5,785.21,2847956.67
2016,140,58,Santa Ana,1,2,Avena forrajera en verde,8.0,8.0,0.0,62.4,7.8,735.0,45864.0
2016,140,58,Santa Ana,1,2,Trigo forrajero verde,6.0,6.0,0.0,48.6,8.1,760.0,36936.0
2016,140,58,Santa Ana,2,1,Chile verde,3.0,3.0,0.0,52.5,17.5,8015.71,420824.78
2016,140,58,Santa Ana,2,1,Col (repollo),4.0,4.0,0.0,106.0,26.5,2824.06,299350.36
2016,140,58,Santa Ana,2,1,Frijol,4.0,0.0,4.0,0.0,0.0,0.0,0.0
2016,140,58,Santa Ana,2,1,Papa,40.0,40.0,0.0,1800.0,45.0,7500.0,13500000.0
2016,140,58,Santa Ana,2,1,Pepino,38.0,38.0,0.0,4281.09,112.66,8185.41,35042476.9
2016,140,58,Santa Ana,2,1,Sorgo forrajero en verde,494.0,494.0,0.0,9484.8,19.2,809.98,7682498.3
2016,140,58,Santa Ana,2,1,Tomate verde,19.0,19.0,0.0,296.4,15.6,5100.0,1511640.0
2016,140,58,Santa Ana,2,2,Sorgo forrajero en verde,6.0,6.0,0.0,57.0,9.5,789.47,44999.79
2016,140,58,Santa Ana,3,1,Alfalfa achicalada,400.0,400.0,0.0,4800.0,12.0,1653.67,7937616.0
2016,140,58,Santa Ana,3,1,Nopalitos,3.0,3.0,0.0,150.0,50.0,4736.67,710500.5
2016,140,58,Santa Ana,3,1,Nuez,2.0,2.0,0.0,3.0,1.5,55000.0,165000.0
2016,140,58,Santa Ana,3,1,Pastos y praderas,24.0,24.0,0.0,852.0,35.5,540.9,460844.0
2016,140,64,Trincheras,1,1,Avena forrajera en verde,81.0,81.0,0.0,1579.5,19.5,751.57,1187104.82
2016,140,64,Trincheras,1,1,Cebada forrajera en verde,7.0,7.0,0.0,129.5,18.5,719.05,93116.98
2016,140,64,Trincheras,1,1,Papa,150.0,150.0,0.0,6000.0,40.0,5355.83,32134980.0
2016,140,64,Trincheras,1,1,Trigo forrajero verde,10.0,10.0,0.0,210.0,21.0,755.15,158581.5
2016,140,64,Trincheras,1,1,Trigo grano,531.7,531.7,0.0,3190.2,6.0,3286.87,10485772.67
2016,140,64,Trincheras,1,1,Pastos y praderas,65.0,65.0,0.0,1267.5,19.5,743.18,941980.65
2016,140,64,Trincheras,1,2,Avena forrajera en verde,3.0,3.0,0.0,22.2,7.4,700.0,15540.0
2016,140,64,Trincheras,1,2,Trigo forrajero verde,10.0,10.0,0.0,82.5,8.25,745.0,61462.5
2016,140,64,Trincheras,2,1,Papa,70.0,70.0,0.0,3150.0,45.0,7500.0,23625000.0
2016,140,64,Trincheras,2,1,Sorgo forrajero en verde,340.0,340.0,0.0,6664.0,19.6,813.87,5423629.68
2016,140,64,Trincheras,2,1,Tomate verde,5.0,5.0,0.0,80.0,16.0,5000.0,400000.0
2016,140,64,Trincheras,3,1,Aceituna,2.0,2.0,0.0,7.0,3.5,13000.0,91000.0
2016,140,64,Trincheras,3,1,Alfalfa achicalada,350.0,350.0,0.0,4567.5,13.05,1754.08,8011760.4
2016,140,64,Trincheras,3,1,Nuez,286.0,286.0,0.0,443.3,1.55,51000.0,22608300.0
2016,140,64,Trincheras,3,1,Pastos y praderas,60.0,60.0,0.0,1980.0,33.0,557.0,1102860.0
2016,140,64,Trincheras,3,2,Pastos y praderas,30.0,30.0,0.0,225.0,7.5,710.0,159750.0
2016,141,2,Agua Prieta,1,1,Ajo,10.0,10.0,0.0,65.0,6.5,19500.0,1267500.0
2016,141,2,Agua Prieta,1,1,Avena forrajera en verde,450.0,450.0,0.0,9450.0,21.0,950.0,8977500.0
2016,141,2,Agua Prieta,1,1,Cebada forrajera en verde,350.0,350.0,0.0,9100.0,26.0,535.0,4868500.0
2016,141,2,Agua Prieta,1,1,Pastos y praderas,360.0,360.0,0.0,6840.0,19.0,960.0,6566400.0
2016,141,2,Agua Prieta,2,1,Chile verde,45.0,45.0,0.0,472.5,10.5,8452.8,3993948.0
2016,141,2,Agua Prieta,2,1,Frijol,25.0,25.0,0.0,18.75,0.75,11408.0,213900.0
2016,141,2,Agua Prieta,2,1,Maíz grano,95.0,95.0,0.0,389.5,4.1,3700.0,1441150.0
2016,141,2,Agua Prieta,2,1,Sorgo forrajero en verde,260.0,260.0,0.0,4810.0,18.5,831.68,4000380.8
2016,141,2,Agua Prieta,3,1,Alfalfa achicalada,220.0,220.0,0.0,2464.0,11.2,1957.7,4823772.8
2016,141,2,Agua Prieta,3,1,Pastos y praderas,210.0,210.0,0.0,2398.0,11.42,450.0,1079100.0
2016,141,27,Fronteras,1,1,Ajo,10.0,10.0,0.0,70.0,7.0,19000.0,1330000.0
2016,141,27,Fronteras,1,1,Avena forrajera en verde,730.0,730.0,0.0,15695.0,21.5,980.0,15381100.0
2016,141,27,Fronteras,1,1,Cebada forrajera en verde,360.0,360.0,0.0,9900.0,27.5,495.0,4900500.0
2016,141,27,Fronteras,1,1,Trigo grano,167.0,167.0,0.0,768.2,4.6,3702.93,2844590.83
2016,141,27,Fronteras,1,1,Pastos y praderas,470.0,470.0,0.0,9870.0,21.0,871.0,8596770.0
2016,141,27,Fronteras,2,1,Calabacita,15.0,15.0,0.0,220.5,14.7,5207.52,1148258.16
2016,141,27,Fronteras,2,1,Chile verde,170.0,170.0,0.0,2176.0,12.8,8201.12,17845637.12
2016,141,27,Fronteras,2,1,Frijol,30.0,30.0,0.0,21.9,0.73,10200.0,223380.0
2016,141,27,Fronteras,2,1,Maíz grano,560.0,560.0,0.0,2408.0,4.3,3500.0,8428000.0
2016,141,27,Fronteras,2,1,Sandía,50.0,50.0,0.0,1400.0,28.0,2478.57,3469998.0
2016,141,27,Fronteras,2,1,Sorgo forrajero en verde,700.0,700.0,0.0,14000.0,20.0,848.91,11884740.0
2016,141,27,Fronteras,2,1,Tomate rojo (jitomate),5.0,5.0,0.0,47.5,9.5,6270.53,297850.18
2016,141,27,Fronteras,2,1,Tomate verde,120.0,120.0,0.0,2559.6,21.33,5942.21,15209680.72
2016,141,27,Fronteras,3,1,Alfalfa achicalada,532.0,532.0,0.0,6756.4,12.7,2020.08,13648468.51
2016,141,27,Fronteras,3,1,Nuez,95.0,95.0,0.0,218.5,2.3,84350.0,18430475.0
2016,141,27,Fronteras,3,1,Pastos y praderas,403.0,403.0,0.0,4150.9,10.3,428.58,1778992.72
2016,141,11,Bacoachi,1,1,Ajo,30.0,30.0,0.0,225.0,7.5,20000.0,4500000.0
2016,141,11,Bacoachi,1,1,Avena forrajera en verde,220.0,220.0,0.0,3520.0,16.0,960.0,3379200.0
2016,141,11,Bacoachi,1,1,Cebada forrajera en verde,260.0,260.0,0.0,4810.0,18.5,495.0,2380950.0
2016,141,11,Bacoachi,1,1,Cebolla,20.0,20.0,0.0,270.0,13.5,7700.0,2079000.0
