Anio,Idddr,Idmunicipio,Nommunicipio,Idciclo,Idmodalidad,Idcultivo,Nomcultivo,Sembrada,Cosechada,Siniestrada,Volumenproduccion,Rendimiento,PMR,Valorproduccion
2008,139,55,San Luis Río Colorado,2,1,7670000,Melón,58.0,58.0,0.0,1450.15,25.0,4350.0,6308152.5
2008,139,55,San Luis Río Colorado,2,1,8710000,Sandía,22.0,20.0,2.0,560.25,28.01,1400.0,784350.0
2008,139,55,San Luis Río Colorado,2,1,8790000,Sorgo forrajero en verde,114.0,114.0,0.0,2296.62,20.15,980.0,2250687.6
2008,139,55,San Luis Río Colorado,2,1,8810000,Sorgo grano,2532.0,2532.0,0.0,13012.93,5.14,2650.0,34484264.5
2008,139,55,San Luis Río Colorado,2,1,8970000,Tomate rojo (jitomate),4.0,4.0,0.0,62.18,15.55,2310.0,143635.8
2008,139,55,San Luis Río Colorado,2,1,8980000,Tomate verde,65.0,65.0,0.0,429.92,6.61,4000.0,1719680.0
2008,139,55,San Luis Río Colorado,2,1,9160000,Varios,21.0,21.0,0.0,321.43,15.31,3950.0,1269648.5
2008,139,55,San Luis Río Colorado,2,1,15050000,Pastos y praderas,162.0,162.0,0.0,2067.52,12.76,800.0,1654016.0
2008,139,55,San Luis Río Colorado,3,1,5160000,Alfalfa achicalada,4200.0,4200.0,0.0,85428.0,20.34,1300.0,111056400.0
2008,139,55,San Luis Río Colorado,3,1,6490000,Dátil,232.0,232.0,0.0,1438.98,6.2,50000.0,71949000.0
2008,139,55,San Luis Río Colorado,3,1,6650000,Espárrago,660.0,660.0,0.0,2414.28,3.66,34947.0,84371843.16
2008,139,55,San Luis Río Colorado,3,1,6870000,Frutales varios,7.0,7.0,0.0,104.28,14.9,3000.0,312840.0
2008,139,55,San Luis Río Colorado,3,1,7850000,Naranja,24.0,24.0,0.0,147.64,6.15,1200.0,177168.0
2008,139,70,General Plutarco Elías Calles,1,1,9050000,Trigo grano,886.0,881.0,5.0,4196.8,4.76,4950.0,20774160.0
2008,139,70,General Plutarco Elías Calles,1,1,15050000,Pastos y praderas,48.0,48.0,0.0,886.04,18.46,915.0,810726.6
2008,139,70,General Plutarco Elías Calles,2,1,5190000,Algodón hueso,623.0,617.0,6.0,1611.2,2.61,5680.0,9151616.0
2008,139,70,General Plutarco Elías Calles,2,1,7490000,Maíz grano,9.0,9.0,0.0,41.84,4.65,3600.0,150624.0
2008,139,70,General Plutarco Elías Calles,2,1,7670000,Melón,1.0,1.0,0.0,12.46,12.46,4500.0,56070.0
2008,139,70,General Plutarco Elías Calles,2,1,8210000,Pepino,20.0,20.0,0.0,365.55,18.28,7520.0,2748936.0
2008,139,70,General Plutarco Elías Calles,2,1,8710000,Sandía,4.0,4.0,0.0,49.54,12.39,1850.0,91649.0
2008,139,70,General Plutarco Elías Calles,2,1,8790000,Sorgo forrajero en verde,30.0,30.0,0.0,582.76,19.43,980.0,571104.8
2008,139,70,General Plutarco Elías Calles,2,1,9160000,Varios,12.0,12.0,0.0,142.37,11.86,4500.0,640665.0
2008,139,70,General Plutarco Elías Calles,3,1,5160000,Alfalfa achicalada,1400.0,1400.0,0.0,26493.6,18.92,1400.0,37091040.0
2008,139,17,Caborca,1,1,5490000,Avena forrajera en verde,70.0,70.0,0.0,1325.94,18.94,955.0,1266272.7
2008,139,17,Caborca,1,1,5870000,Cártamo,381.0,381.0,0.0,754.6,1.98,5600.0,4225760.0
2008,139,17,Caborca,1,1,9050000,Trigo grano,2346.0,2346.0,0.0,15262.0,6.51,5250.0,80125500.0
2008,139,17,Caborca,1,1,15050000,Pastos y praderas,229.0,229.0,0.0,4293.8,18.75,930.91,3997121.25
2008,139,17,Caborca,2,1,6120000,Chile verde,20.0,20.0,0.0,357.08,17.85,5250.0,1874670.0
2008,139,17,Caborca,2,1,7170000,Hortalizas,10.0,10.0,0.0,131.83,13.18,3520.0,464041.6
2008,139,17,Caborca,2,1,7670000,Melón,810.0,810.0,0.0,20784.08,25.66,3348.24,69590175.0
2008,139,17,Caborca,2,1,8100000,Papa,188.0,188.0,0.0,6607.82,35.15,5520.0,36475166.4
2008,139,17,Caborca,2,1,8710000,Sandía,56.0,56.0,0.0,1281.01,22.88,1950.0,2497969.5
2008,139,17,Caborca,2,1,8790000,Sorgo forrajero en verde,119.0,119.0,0.0,2521.02,21.19,990.0,2495809.8
2008,139,17,Caborca,2,1,8810000,Sorgo grano,70.0,70.0,0.0,393.81,5.63,2800.0,1102668.0
2008,139,17,Caborca,2,1,8970000,Tomate rojo (jitomate),1.0,1.0,0.0,18.26,18.26,4200.0,76692.0
2008,139,17,Caborca,2,1,8980000,Tomate verde,25.0,25.0,0.0,241.43,9.66,6550.0,1581366.5
2008,139,17,Caborca,2,1,9160000,Varios,11.0,11.0,0.0,166.43,15.13,2350.0,391110.5
2008,139,17,Caborca,2,1,15050000,Pastos y praderas,117.0,117.0,0.0,2443.36,20.88,955.0,2333408.8
2008,139,17,Caborca,3,1,5000000,Aceituna,2016.0,2016.0,0.0,11624.42,5.77,6060.0,70443985.2
2008,139,17,Caborca,3,1,5160000,Alfalfa achicalada,1082.0,1082.0,0.0,23452.35,21.68,1500.0,35178525.0
2008,139,17,Caborca,3,1,6020000,Chabacano,16.0,16.0,0.0,105.6,6.6,9250.0,976800.0
2008,139,17,Caborca,3,1,6490000,Dátil,8.0,8.0,0.0,47.63,5.95,42000.0,2000460.0
2008,139,17,Caborca,3,1,6530000,Durazno,85.0,85.0,0.0,536.78,6.32,11500.0,6172970.0
2008,139,17,Caborca,3,1,6650000,Espárrago,4710.0,4710.0,0.0,22061.0,4.68,34947.0,770965767.0
2008,139,17,Caborca,3,1,7150000,Higo,7.0,7.0,0.0,39.08,5.58,22000.0,859760.0
2008,139,17,Caborca,3,1,7850000,Naranja,207.0,207.0,0.0,1616.67,7.81,1250.0,2020837.5
2008,139,17,Caborca,3,1,7960000,Nuez,145.0,145.0,0.0,189.29,1.31,25000.0,4732250.0
2008,139,17,Caborca,3,1,9130000,Uva,7675.0,7675.0,0.0,64137.55,8.36,8468.62,543156725.5
2008,139,47,Pitiquito,1,1,5490000,Avena forrajera en verde,18.0,18.0,0.0,262.55,14.59,955.0,250735.25
2008,139,47,Pitiquito,1,1,5870000,Cártamo,112.0,112.0,0.0,224.2,2.0,5600.0,1255520.0
2008,139,47,Pitiquito,1,1,9050000,Trigo grano,533.0,533.0,0.0,3411.2,6.4,5250.0,17908800.0
2008,139,47,Pitiquito,1,1,15050000,Pastos y praderas,31.0,31.0,0.0,601.43,19.4,955.0,574365.65
2008,139,47,Pitiquito,2,1,8710000,Sandía,1.0,1.0,0.0,18.54,18.54,1950.0,36153.0
2008,139,47,Pitiquito,2,1,8790000,Sorgo forrajero en verde,51.0,51.0,0.0,1063.55,20.85,980.0,1042279.0
2008,139,47,Pitiquito,2,1,9160000,Varios,60.0,40.0,20.0,38.0,0.95,2800.0,106400.0
2008,139,47,Pitiquito,2,1,15050000,Pastos y praderas,40.0,40.0,0.0,834.84,20.87,900.0,751356.0
2008,139,47,Pitiquito,3,1,5160000,Alfalfa achicalada,220.0,220.0,0.0,4316.84,19.62,1500.0,6475260.0
2008,139,47,Pitiquito,3,1,6650000,Espárrago,290.0,290.0,0.0,1189.42,4.1,34947.0,41566660.74
2008,139,47,Pitiquito,3,1,9130000,Uva,95.0,95.0,0.0,1503.45,15.83,4784.03,7192548.0
2008,139,4,Altar,1,1,5490000,Avena forrajera en verde,7.0,7.0,0.0,115.17,16.45,925.0,106532.25
2008,139,4,Altar,1,1,5870000,Cártamo,283.0,283.0,0.0,911.2,3.22,5600.0,5102720.0
2008,139,4,Altar,1,1,5900000,Cebada forrajera en verde,25.0,25.0,0.0,466.25,18.65,920.0,428950.0
2008,139,4,Altar,1,1,9050000,Trigo grano,1585.0,1585.0,0.0,9350.75,5.9,5250.0,49091437.5
2008,139,4,Altar,1,1,15050000,Pastos y praderas,220.0,220.0,0.0,3930.9,17.87,896.63,3524579.1
2008,139,4,Altar,2,1,5940000,Cebolla,10.0,10.0,0.0,365.7,36.57,4450.0,1627365.0
2008,139,4,Altar,2,1,7170000,Hortalizas,77.0,77.0,0.0,975.51,12.67,3250.0,3170407.5
2008,139,4,Altar,2,1,7670000,Melón,62.0,62.0,0.0,1527.68,24.64,3250.0,4964960.0
2008,139,4,Altar,2,1,8100000,Papa,602.0,602.0,0.0,21224.56,35.26,5520.0,117159571.2
2008,139,4,Altar,2,1,8210000,Pepino,100.0,100.0,0.0,2913.49,29.13,8413.0,24511191.37
2008,139,4,Altar,2,1,8710000,Sandía,62.0,62.0,0.0,1226.73,19.79,1955.0,2398257.15
2008,139,4,Altar,2,1,8790000,Sorgo forrajero en verde,32.0,32.0,0.0,615.36,19.23,990.0,609206.4
2008,139,4,Altar,2,1,8810000,Sorgo grano,35.0,35.0,0.0,169.58,4.85,2800.0,474824.0
2008,139,4,Altar,2,1,8970000,Tomate rojo (jitomate),2.0,2.0,0.0,24.75,12.38,2250.0,55687.5
2008,139,4,Altar,2,1,15050000,Pastos y praderas,7.0,7.0,0.0,101.71,14.53,930.0,94590.3
2008,139,4,Altar,3,1,5000000,Aceituna,80.0,80.0,0.0,308.54,3.86,6060.0,1869752.4
2008,139,4,Altar,3,1,5160000,Alfalfa achicalada,453.0,453.0,0.0,9173.25,20.25,1500.0,13759875.0
2008,139,4,Altar,3,1,6020000,Chabacano,22.0,22.0,0.0,137.41,6.25,9250.0,1271042.5
2008,139,4,Altar,3,1,6530000,Durazno,20.0,0.0,0.0,0.0,0.0,0.0,0.0
2008,139,4,Altar,3,1,6650000,Espárrago,350.0,350.0,0.0,1570.27,4.49,34947.0,54876225.69
2008,139,4,Altar,3,1,7850000,Naranja,40.0,40.0,0.0,282.48,7.06,1200.0,338976.0
2008,139,4,Altar,3,1,7960000,Nuez,110.0,110.0,0.0,169.74,1.54,25000.0,4243500.0
2008,139,4,Altar,3,1,9130000,Uva,72.0,72.0,0.0,1166.57,16.2,8027.31,9364417.76
2008,139,7,Atil,1,1,5490000,Avena forrajera en verde,42.0,42.0,0.0,825.09,19.65,925.0,763208.25
2008,139,7,Atil,1,1,9050000,Trigo grano,57.0,57.0,0.0,298.54,5.24,5125.0,1530017.5
2008,139,7,Atil,1,1,15050000,Pastos y praderas,56.0,56.0,0.0,1050.42,18.76,925.0,971638.5
2008,139,7,Atil,2,1,6120000,Chile verde,10.0,10.0,0.0,178.64,17.86,5120.0,914636.8
2008,139,7,Atil,2,1,8710000,Sandía,2.0,2.0,0.0,19.6,9.8,1900.0,37240.0
2008,139,7,Atil,2,1,8790000,Sorgo forrajero en verde,26.0,26.0,0.0,499.72,19.22,980.0,489725.6
2008,139,7,Atil,3,1,5160000,Alfalfa achicalada,93.0,93.0,0.0,1733.71,18.64,1400.0,2427194.0
2008,139,7,Atil,3,1,7960000,Nuez,5.0,5.0,0.0,6.77,1.35,25000.0,169250.0
2008,139,46,Oquitoa,1,1,9050000,Trigo grano,20.0,20.0,0.0,102.38,5.12,5125.0,524697.5
2008,139,46,Oquitoa,1,1,15050000,Pastos y praderas,80.0,80.0,0.0,1500.48,18.76,925.0,1387944.0
2008,139,46,Oquitoa,2,1,8710000,Sandía,3.0,3.0,0.0,59.76,19.92,1950.0,116532.0
2008,139,46,Oquitoa,2,1,8790000,Sorgo forrajero en verde,31.0,31.0,0.0,589.41,19.01,985.0,580568.85
2008,139,46,Oquitoa,3,1,5160000,Alfalfa achicalada,15.0,15.0,0.0,275.25,18.35,1400.0,385350.0
2008,139,60,Sáric,1,1,5490000,Avena forrajera en verde,36.0,36.0,0.0,705.6,19.6,925.0,652680.0
2008,139,60,Sáric,1,1,5900000,Cebada forrajera en verde,4.0,4.0,0.0,72.41,18.1,920.0,66617.2
2008,139,60,Sáric,1,1,9050000,Trigo grano,113.0,113.0,0.0,584.6,5.17,5120.0,2993152.0
2008,139,60,Sáric,1,1,15050000,Pastos y praderas,155.0,155.0,0.0,2879.17,18.58,923.86,2659947.25
2008,139,60,Sáric,2,1,5740000,Calabacita,8.0,3.0,5.0,55.54,18.51,6000.0,333240.0
2008,139,60,Sáric,2,1,6840000,Frijol,25.0,25.0,0.0,31.6,1.26,12000.0,379200.0
2008,139,60,Sáric,2,1,8790000,Sorgo forrajero en verde,64.0,64.0,0.0,1229.44,19.21,970.0,1192556.8
2008,139,60,Sáric,2,1,8980000,Tomate verde,6.0,6.0,0.0,69.75,11.63,6500.0,453375.0
2008,139,60,Sáric,2,1,9160000,Varios,20.0,20.0,0.0,302.76,15.14,2340.0,708458.4
2008,139,60,Sáric,2,1,15050000,Pastos y praderas,20.0,20.0,0.0,290.42,14.52,930.0,270090.6
2008,139,60,Sáric,3,1,5160000,Alfalfa achicalada,88.0,88.0,0.0,1615.24,18.36,1450.0,2342098.0
2008,139,65,Tubutama,1,1,5490000,Avena forrajera en verde,175.0,175.0,0.0,3473.11,19.85,925.0,3212626.75
2008,139,65,Tubutama,1,1,5900000,Cebada forrajera en verde,21.0,21.0,0.0,394.25,18.77,920.0,362710.0
2008,139,65,Tubutama,1,1,9040000,Trigo forrajero verde,81.0,81.0,0.0,1284.98,15.86,910.0,1169331.8
2008,139,65,Tubutama,1,1,9050000,Trigo grano,34.0,34.0,0.0,163.24,4.8,5125.0,836605.0
2008,139,65,Tubutama,1,1,15050000,Pastos y praderas,242.0,242.0,0.0,4574.65,18.9,925.0,4231551.25
2008,139,65,Tubutama,2,1,6840000,Frijol,2.0,2.0,0.0,2.58,1.29,12000.0,30960.0
2008,139,65,Tubutama,2,1,7490000,Maíz grano,9.0,9.0,0.0,43.78,4.86,2650.0,116017.0
2008,139,65,Tubutama,2,1,8180000,Pastos y praderas achicalado,7.0,7.0,0.0,101.71,14.53,930.0,94590.3
2008,139,65,Tubutama,2,1,8790000,Sorgo forrajero en verde,428.0,428.0,0.0,8246.27,19.27,990.0,8163807.3
2008,139,65,Tubutama,2,1,9160000,Varios,2.5,2.5,0.0,37.84,15.14,2340.0,88545.6
2008,139,65,Tubutama,3,1,5160000,Alfalfa achicalada,91.0,91.0,0.0,1697.15,18.65,1450.0,2460867.5
2008,140,22,Cucurpe,1,1,5490000,Avena forrajera en verde,8.0,8.0,0.0,192.0,24.0,500.0,96000.0
2008,140,22,Cucurpe,1,1,5900000,Cebada forrajera en verde,58.0,58.0,0.0,1392.0,24.0,500.0,696000.0
2008,140,22,Cucurpe,1,1,7170000,Hortalizas,6.0,6.0,0.0,54.0,9.0,2500.0,135000.0
2008,140,22,Cucurpe,1,1,9040000,Trigo forrajero verde,8.0,8.0,0.0,168.0,21.0,500.0,84000.0
2008,140,22,Cucurpe,1,1,15050000,Pastos y praderas,150.0,123.0,27.0,3690.0,30.0,500.0,1845000.0
2008,140,22,Cucurpe,1,2,9040000,Trigo forrajero verde,20.0,20.0,0.0,420.0,21.0,500.0,210000.0
2008,140,22,Cucurpe,2,1,6840000,Frijol,2.0,2.0,0.0,2.0,1.0,10000.0,20000.0
2008,140,22,Cucurpe,2,1,7490000,Maíz grano,12.0,12.0,0.0,48.0,4.0,5000.0,240000.0
2008,140,22,Cucurpe,2,1,8790000,Sorgo forrajero en verde,280.0,280.0,0.0,11200.0,40.0,500.0,5600000.0
2008,140,22,Cucurpe,2,2,8790000,Sorgo forrajero en verde,170.0,170.0,0.0,1020.0,6.0,500.0,510000.0
2008,140,22,Cucurpe,3,1,5160000,Alfalfa achicalada,200.0,200.0,0.0,2520.0,12.6,1800.0,4536000.0
2008,140,22,Cucurpe,3,1,7960000,Nuez,14.0,0.0,0.0,0.0,0.0,0.0,0.0
2008,140,35,Imuris,1,1,5490000,Avena forrajera en verde,50.0,50.0,0.0,1200.0,24.0,500.0,600000.0
2008,140,35,Imuris,1,1,5900000,Cebada forrajera en verde,32.0,32.0,0.0,768.0,24.0,500.0,384000.0
2008,140,35,Imuris,1,1,5940000,Cebolla,20.0,20.0,0.0,900.0,45.0,3500.0,3150000.0
2008,140,35,Imuris,1,1,7170000,Hortalizas,24.0,24.0,0.0,216.0,9.0,2500.0,540000.0
2008,140,35,Imuris,1,1,9040000,Trigo forrajero verde,12.0,12.0,0.0,252.0,21.0,500.0,126000.0
2008,140,35,Imuris,1,1,15050000,Pastos y praderas,180.0,180.0,0.0,5400.0,30.0,500.0,2700000.0
2008,140,35,Imuris,2,1,5740000,Calabacita,39.0,39.0,0.0,468.0,12.0,3500.0,1638000.0
2008,140,35,Imuris,2,1,6120000,Chile verde,14.0,14.0,0.0,140.0,10.0,8000.0,1120000.0
2008,140,35,Imuris,2,1,6310000,Col (repollo),39.0,39.0,0.0,1170.0,30.0,2000.0,2340000.0
2008,140,35,Imuris,2,1,6750000,Flores,12.0,12.0,0.0,120.0,10.0,6500.0,780000.0
2008,140,35,Imuris,2,1,7170000,Hortalizas,57.0,57.0,0.0,513.0,9.0,3000.0,1539000.0
2008,140,35,Imuris,2,1,7330000,Lechuga,69.0,69.0,0.0,2208.0,32.0,2500.0,5520000.0
2008,140,35,Imuris,2,1,7490000,Maíz grano,16.0,16.0,0.0,64.0,4.0,5000.0,320000.0
2008,140,35,Imuris,2,1,8210000,Pepino,20.0,20.0,0.0,300.0,15.0,5000.0,1500000.0
2008,140,35,Imuris,2,1,8790000,Sorgo forrajero en verde,312.0,312.0,0.0,12480.0,40.0,500.0,6240000.0
2008,140,35,Imuris,2,1,8970000,Tomate rojo (jitomate),16.0,16.0,0.0,6080.0,380.0,9500.0,57760000.0
2008,140,35,Imuris,2,1,8980000,Tomate verde,30.0,30.0,0.0,660.0,22.0,8000.0,5280000.0
2008,140,35,Imuris,2,2,8790000,Sorgo forrajero en verde,145.0,145.0,0.0,870.0,6.0,500.0,435000.0
2008,140,35,Imuris,3,1,5160000,Alfalfa achicalada,591.0,591.0,0.0,7446.6,12.6,1800.0,13403880.0
2008,140,35,Imuris,3,1,7690000,Membrillo,17.0,17.0,0.0,306.0,18.0,10000.0,3060000.0
2008,140,35,Imuris,3,1,8260000,Persimonio,1.0,1.0,0.0,1.0,1.0,12000.0,12000.0
2008,140,36,Magdalena,1,1,5490000,Avena forrajera en verde,78.0,78.0,0.0,1872.0,24.0,500.0,936000.0
2008,140,36,Magdalena,1,1,5900000,Cebada forrajera en verde,80.0,80.0,0.0,1920.0,24.0,500.0,960000.0
2008,140,36,Magdalena,1,1,5940000,Cebolla,39.0,39.0,0.0,1950.0,50.0,3500.0,6825000.0
2008,140,36,Magdalena,1,1,6310000,Col (repollo),3.0,3.0,0.0,84.0,28.0,2500.0,210000.0
2008,140,36,Magdalena,1,1,7170000,Hortalizas,28.0,28.0,0.0,252.0,9.0,2500.0,630000.0
2008,140,36,Magdalena,1,1,7330000,Lechuga,3.0,3.0,0.0,78.0,26.0,4000.0,312000.0
2008,140,36,Magdalena,1,1,9040000,Trigo forrajero verde,10.0,10.0,0.0,210.0,21.0,500.0,105000.0
2008,140,36,Magdalena,1,1,15050000,Pastos y praderas,293.0,293.0,0.0,8790.0,30.0,500.0,4395000.0
2008,140,36,Magdalena,1,2,5490000,Avena forrajera en verde,40.0,40.0,0.0,960.0,24.0,500.0,480000.0
2008,140,36,Magdalena,1,2,5900000,Cebada forrajera en verde,25.0,25.0,0.0,600.0,24.0,500.0,300000.0
2008,140,36,Magdalena,1,2,9040000,Trigo forrajero verde,20.0,20.0,0.0,420.0,21.0,500.0,210000.0
2008,140,36,Magdalena,2,1,5740000,Calabacita,29.0,29.0,0.0,348.0,12.0,3500.0,1218000.0
2008,140,36,Magdalena,2,1,6120000,Chile verde,15.0,15.0,0.0,150.0,10.0,8000.0,1200000.0
2008,140,36,Magdalena,2,1,6310000,Col (repollo),40.0,40.0,0.0,1200.0,30.0,2000.0,2400000.0
2008,140,36,Magdalena,2,1,6750000,Flores,16.0,16.0,0.0,160.0,10.0,6500.0,1040000.0
2008,140,36,Magdalena,2,1,7170000,Hortalizas,69.0,69.0,0.0,621.0,9.0,3000.0,1863000.0
2008,140,36,Magdalena,2,1,7330000,Lechuga,72.0,72.0,0.0,2304.0,32.0,2500.0,5760000.0
2008,140,36,Magdalena,2,1,7490000,Maíz grano,30.0,30.0,0.0,120.0,4.0,5000.0,600000.0
2008,140,36,Magdalena,2,1,8210000,Pepino,29.0,29.0,0.0,1590.0,54.83,5792.45,9210000.0
2008,140,36,Magdalena,2,1,8790000,Sorgo forrajero en verde,498.0,498.0,0.0,19920.0,40.0,500.0,9960000.0
2008,140,36,Magdalena,2,1,8970000,Tomate rojo (jitomate),6.0,6.0,0.0,2280.0,380.0,9500.0,21660000.0
2008,140,36,Magdalena,2,1,8980000,Tomate verde,25.0,25.0,0.0,550.0,22.0,8000.0,4400000.0
2008,140,36,Magdalena,2,2,5760000,Calabaza,5.0,5.0,0.0,75.0,15.0,5000.0,375000.0
2008,140,36,Magdalena,2,2,8790000,Sorgo forrajero en verde,155.0,155.0,0.0,930.0,6.0,500.0,465000.0
2008,140,36,Magdalena,3,1,5160000,Alfalfa achicalada,476.0,476.0,0.0,5997.6,12.6,1800.0,10795680.0
2008,140,36,Magdalena,3,1,6010000,Cereza,12.0,0.0,0.0,0.0,0.0,0.0,0.0
2008,140,36,Magdalena,3,1,6220000,Ciruela,8.0,0.0,0.0,0.0,0.0,0.0,0.0
2008,140,36,Magdalena,3,1,6530000,Durazno,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2008,140,36,Magdalena,3,1,7010000,Granada,10.0,10.0,0.0,150.0,15.0,12000.0,1800000.0
2008,140,36,Magdalena,3,1,7580000,Manzana,15.0,0.0,0.0,0.0,0.0,0.0,0.0
2008,140,36,Magdalena,3,1,7690000,Membrillo,38.0,38.0,0.0,684.0,18.0,10000.0,6840000.0
2008,140,36,Magdalena,3,1,7960000,Nuez,22.0,22.0,0.0,22.0,1.0,25000.0,550000.0
2008,140,36,Magdalena,3,1,8260000,Persimonio,2.0,2.0,0.0,14.0,7.0,12000.0,168000.0
2008,140,43,Nogales,1,1,5490000,Avena forrajera en verde,30.0,30.0,0.0,720.0,24.0,500.0,360000.0
2008,140,43,Nogales,1,1,5900000,Cebada forrajera en verde,25.0,25.0,0.0,600.0,24.0,500.0,300000.0
2008,140,43,Nogales,1,1,15050000,Pastos y praderas,20.0,20.0,0.0,600.0,30.0,500.0,300000.0
2008,140,43,Nogales,2,1,5740000,Calabacita,2.0,2.0,0.0,16.0,8.0,9500.0,152000.0
2008,140,43,Nogales,2,1,6840000,Frijol,1.0,1.0,0.0,1.0,1.0,8000.0,8000.0
2008,140,43,Nogales,2,1,7170000,Hortalizas,2.0,2.0,0.0,14.0,7.0,2800.0,39200.0
2008,140,43,Nogales,2,1,7490000,Maíz grano,15.0,15.0,0.0,60.0,4.0,5000.0,300000.0
2008,140,43,Nogales,2,1,8790000,Sorgo forrajero en verde,70.0,70.0,0.0,2800.0,40.0,500.0,1400000.0
2008,140,43,Nogales,3,1,5160000,Alfalfa achicalada,70.0,70.0,0.0,882.0,12.6,1800.0,1587600.0
2008,140,59,Santa Cruz,1,1,5070000,Ajo,3.0,3.0,0.0,19.5,6.5,7500.0,146250.0
2008,140,59,Santa Cruz,1,1,5490000,Avena forrajera en verde,15.0,15.0,0.0,360.0,24.0,500.0,180000.0
2008,140,59,Santa Cruz,1,1,5900000,Cebada forrajera en verde,55.0,55.0,0.0,1320.0,24.0,500.0,660000.0
2008,140,59,Santa Cruz,1,1,15050000,Pastos y praderas,20.0,20.0,0.0,600.0,30.0,500.0,300000.0
2008,140,59,Santa Cruz,2,1,5740000,Calabacita,10.0,10.0,0.0,80.0,8.0,9500.0,760000.0
2008,140,59,Santa Cruz,2,1,5940000,Cebolla,10.0,10.0,0.0,150.0,15.0,15000.0,2250000.0
2008,140,59,Santa Cruz,2,1,6310000,Col (repollo),20.0,20.0,0.0,500.0,25.0,2000.0,1000000.0
2008,140,59,Santa Cruz,2,1,6840000,Frijol,5.0,5.0,0.0,5.0,1.0,8000.0,40000.0
2008,140,59,Santa Cruz,2,1,7170000,Hortalizas,12.0,12.0,0.0,84.0,7.0,2800.0,235200.0
2008,140,59,Santa Cruz,2,1,7330000,Lechuga,14.0,14.0,0.0,120.0,8.57,2800.0,336000.0
2008,140,59,Santa Cruz,2,1,7490000,Maíz grano,20.0,20.0,0.0,80.0,4.0,5000.0,400000.0
2008,140,59,Santa Cruz,2,1,8210000,Pepino,8.0,8.0,0.0,96.0,12.0,6500.0,624000.0
