Anio,Idddr,Idmunicipio,Nommunicipio,Idciclo,Nommodalidad,Nomunidad,Nomcultivo,Sembrada,Cosechada,Siniestrada,Volumenproduccion,Rendimiento,PMR,Valorproduccion
2019,139,46,Oquitoa,2,Riego,Tonelada,Sorgo forrajero en verde,4.5,4.5,0.0,72.5,16.11,663.0,48067.5
2019,139,46,Oquitoa,3,Riego,Tonelada,Alfalfa achicalada,10.6,10.6,0.0,196.1,18.5,2191.96,429843.36
2019,139,60,Sáric,1,Riego,Tonelada,Avena forrajera en verde,12.0,12.0,0.0,200.4,16.7,490.0,98196.0
2019,139,60,Sáric,1,Riego,Tonelada,Pastos y praderas,73.5,73.5,0.0,1528.8,20.8,766.1,1171213.68
2019,139,60,Sáric,2,Riego,Tonelada,Maíz grano,8.0,8.0,0.0,33.6,4.2,4530.0,152208.0
2019,139,60,Sáric,2,Riego,Tonelada,Sorgo forrajero en verde,35.0,35.0,0.0,605.5,17.3,666.0,403263.0
2019,139,60,Sáric,3,Riego,Tonelada,Alfalfa achicalada,110.0,110.0,0.0,2090.0,19.0,2274.05,4752764.5
2019,139,60,Sáric,3,Riego,Tonelada,Nuez,20.0,20.0,0.0,36.0,1.8,57353.33,2064719.88
2019,139,60,Sáric,3,Riego,Tonelada,Pastos y praderas,20.0,20.0,0.0,346.0,17.3,945.0,326970.0
2019,139,65,Tubutama,1,Riego,Tonelada,Avena forrajera en verde,52.0,52.0,0.0,899.6,17.3,434.3,390696.28
2019,139,65,Tubutama,1,Riego,Tonelada,Cebada forrajera en verde,18.0,18.0,0.0,304.2,16.9,426.0,129589.2
2019,139,65,Tubutama,1,Riego,Tonelada,Pastos y praderas,153.0,153.0,0.0,2616.2,17.1,639.5,1673059.9
2019,139,65,Tubutama,2,Riego,Tonelada,Sorgo forrajero en verde,90.0,90.0,0.0,1467.0,16.3,663.0,972621.0
2019,139,65,Tubutama,3,Riego,Tonelada,Alfalfa achicalada,39.0,39.0,0.0,702.0,18.0,2191.78,1538629.56
2019,139,65,Tubutama,3,Riego,Tonelada,Nuez,140.0,140.0,0.0,252.0,1.8,57391.42,14462637.84
2019,140,22,Cucurpe,1,Riego,Tonelada,Avena forrajera en verde,110.0,110.0,0.0,2200.0,20.0,745.33,1639726.0
2019,140,22,Cucurpe,1,Riego,Tonelada,Cebada forrajera en verde,60.0,60.0,0.0,1290.0,21.5,774.33,998885.7
2019,140,22,Cucurpe,1,Riego,Tonelada,Cebolla,9.0,9.0,0.0,355.0,39.44,4500.0,1597500.0
2019,140,22,Cucurpe,1,Riego,Tonelada,Cilantro,3.0,3.0,0.0,31.0,10.33,8000.0,248000.0
2019,140,22,Cucurpe,1,Riego,Tonelada,Lechuga,12.5,12.5,0.0,393.75,31.5,3745.24,1474688.25
2019,140,22,Cucurpe,1,Riego,Tonelada,Trigo forrajero verde,10.0,10.0,0.0,200.0,20.0,800.0,160000.0
2019,140,22,Cucurpe,1,Riego,Tonelada,Pastos y praderas,130.0,130.0,0.0,2860.0,22.0,762.71,2181350.6
2019,140,22,Cucurpe,1,Temporal,Tonelada,Avena forrajera en verde,20.0,20.0,0.0,165.0,8.25,741.82,122400.3
2019,140,22,Cucurpe,1,Temporal,Tonelada,Trigo forrajero verde,15.0,15.0,0.0,125.0,8.33,780.0,97500.0
2019,140,22,Cucurpe,2,Riego,Tonelada,Cebolla,3.5,3.5,0.0,116.9,33.4,3563.56,416580.16
2019,140,22,Cucurpe,2,Riego,Tonelada,Frijol,9.0,9.0,0.0,18.9,2.1,14105.29,266589.98
2019,140,22,Cucurpe,2,Riego,Tonelada,Sorgo forrajero en verde,22.0,22.0,0.0,409.2,18.6,810.39,331611.59
2019,140,22,Cucurpe,2,Temporal,Tonelada,Sorgo forrajero en verde,75.0,75.0,0.0,587.25,7.83,785.48,461273.13
2019,140,22,Cucurpe,3,Riego,Tonelada,Alfalfa achicalada,180.0,180.0,0.0,2400.0,13.33,1502.89,3606936.0
2019,140,35,Imuris,1,Riego,Tonelada,Avena forrajera en verde,125.0,125.0,0.0,2475.0,19.8,749.36,1854666.0
2019,140,35,Imuris,1,Riego,Tonelada,Cebada forrajera en verde,150.0,150.0,0.0,3300.0,22.0,793.69,2619177.0
2019,140,35,Imuris,1,Riego,Tonelada,Cebolla,35.0,35.0,0.0,1050.0,30.0,4220.0,4431000.0
2019,140,35,Imuris,1,Riego,Tonelada,Cilantro,3.0,3.0,0.0,31.5,10.5,7000.0,220500.0
2019,140,35,Imuris,1,Riego,Tonelada,Col (repollo),45.0,45.0,0.0,1552.5,34.5,3485.51,5411254.28
2019,140,35,Imuris,1,Riego,Tonelada,Lechuga,22.0,22.0,0.0,710.6,32.3,3566.49,2534347.79
2019,140,35,Imuris,1,Riego,Tonelada,Quelite,3.0,3.0,0.0,33.0,11.0,3850.0,127050.0
2019,140,35,Imuris,1,Riego,Tonelada,Rábano,3.0,3.0,0.0,38.4,12.8,5200.0,199680.0
2019,140,35,Imuris,1,Riego,Tonelada,Tomate rojo (jitomate),25.0,25.0,0.0,2450.0,98.0,8177.55,20034997.5
2019,140,35,Imuris,1,Riego,Tonelada,Pastos y praderas,160.0,160.0,0.0,3680.0,23.0,760.96,2800332.8
2019,140,35,Imuris,1,Temporal,Tonelada,Avena forrajera en verde,30.0,30.0,0.0,240.0,8.0,723.75,173700.0
2019,140,35,Imuris,1,Temporal,Tonelada,Trigo forrajero verde,20.0,20.0,0.0,166.0,8.3,750.0,124500.0
2019,140,35,Imuris,2,Riego,Tonelada,Calabacita,20.0,20.0,0.0,440.8,22.04,6047.14,2665579.31
2019,140,35,Imuris,2,Riego,Tonelada,Cebolla,6.0,6.0,0.0,108.0,18.0,7555.56,816000.48
2019,140,35,Imuris,2,Riego,Tonelada,Chile verde,9.0,9.0,0.0,148.5,16.5,8252.53,1225500.71
2019,140,35,Imuris,2,Riego,Tonelada,Col (repollo),16.0,16.0,0.0,412.8,25.8,3499.42,1444560.58
2019,140,35,Imuris,2,Riego,Tonelada,Elote,12.0,12.0,0.0,117.6,9.8,3022.96,355500.1
2019,140,35,Imuris,2,Riego,Tonelada,Lechuga,3.0,3.0,0.0,66.0,22.0,3636.36,239999.76
2019,140,35,Imuris,2,Riego,Tonelada,Sorgo forrajero en verde,110.0,110.0,0.0,2090.0,19.0,824.0,1722160.0
2019,140,35,Imuris,2,Riego,Tonelada,Tomate rojo (jitomate),22.0,22.0,0.0,2882.0,131.0,8499.65,24495991.3
2019,140,35,Imuris,2,Temporal,Tonelada,Maíz grano,5.0,5.0,0.0,10.5,2.1,3000.0,31500.0
2019,140,35,Imuris,2,Temporal,Tonelada,Sorgo forrajero en verde,80.0,80.0,0.0,648.0,8.1,765.68,496160.64
2019,140,35,Imuris,3,Riego,Tonelada,Alfalfa achicalada,490.0,490.0,0.0,6430.0,13.12,2200.96,14152181.9
2019,140,35,Imuris,3,Riego,Tonelada,Chabacano,3.0,3.0,0.0,21.3,7.1,9100.0,193830.0
2019,140,35,Imuris,3,Riego,Tonelada,Ciruela,6.0,6.0,0.0,75.0,12.5,9900.0,742500.0
2019,140,35,Imuris,3,Riego,Tonelada,Espárrago,70.0,70.0,0.0,595.0,8.5,30000.0,17850000.0
2019,140,35,Imuris,3,Riego,Tonelada,Granada,3.0,3.0,0.0,57.6,19.2,13475.17,776169.79
2019,140,35,Imuris,3,Riego,Tonelada,Membrillo,8.0,8.0,0.0,140.0,17.5,13471.18,1885965.2
2019,140,35,Imuris,3,Riego,Tonelada,Nopalitos,3.0,3.0,0.0,136.5,45.5,6942.12,947599.38
2019,140,35,Imuris,3,Riego,Tonelada,Pera,2.0,2.0,0.0,30.6,15.3,9025.0,276165.0
2019,140,35,Imuris,3,Riego,Tonelada,Persimonio,2.0,2.0,0.0,31.6,15.8,15600.0,492960.0
2019,140,36,Magdalena,1,Riego,Tonelada,Ajo,7.0,7.0,0.0,78.4,11.2,15000.0,1176000.0
2019,140,36,Magdalena,1,Riego,Tonelada,Avena forrajera en verde,160.0,160.0,0.0,3550.0,22.19,775.21,2751995.5
2019,140,36,Magdalena,1,Riego,Tonelada,Cebada forrajera en verde,130.0,130.0,0.0,2860.0,22.0,774.78,2215870.8
2019,140,36,Magdalena,1,Riego,Tonelada,Cebolla,12.0,12.0,0.0,360.0,30.0,4500.0,1620000.0
2019,140,36,Magdalena,1,Riego,Tonelada,Cilantro,4.0,4.0,0.0,41.0,10.25,6000.0,246000.0
2019,140,36,Magdalena,1,Riego,Tonelada,Col (repollo),13.5,13.5,0.0,463.5,34.33,3720.06,1724247.81
2019,140,36,Magdalena,1,Riego,Tonelada,Haba verde,3.0,3.0,0.0,10.5,3.5,9000.0,94500.0
2019,140,36,Magdalena,1,Riego,Tonelada,Lechuga,12.0,12.0,0.0,405.6,33.8,3701.7,1501409.52
2019,140,36,Magdalena,1,Riego,Tonelada,Rábano,1.5,1.5,0.0,18.75,12.5,6000.0,112500.0
2019,140,36,Magdalena,1,Riego,Tonelada,Tomate rojo (jitomate),15.0,15.0,0.0,2550.0,170.0,8182.35,20864992.5
2019,140,36,Magdalena,1,Riego,Tonelada,Trigo forrajero verde,10.0,10.0,0.0,185.0,18.5,810.0,149850.0
2019,140,36,Magdalena,1,Riego,Tonelada,Pastos y praderas,200.0,200.0,0.0,4580.0,22.9,803.49,3679984.2
2019,140,36,Magdalena,1,Temporal,Tonelada,Avena forrajera en verde,45.0,45.0,0.0,364.5,8.1,721.05,262822.73
2019,140,36,Magdalena,1,Temporal,Tonelada,Cebada forrajera en verde,22.0,22.0,0.0,182.6,8.3,744.86,136011.44
2019,140,36,Magdalena,1,Temporal,Tonelada,Trigo forrajero verde,40.0,40.0,0.0,320.0,8.0,751.25,240400.0
2019,140,36,Magdalena,2,Riego,Tonelada,Calabacita,8.0,8.0,0.0,177.33,22.17,6345.45,1125238.65
2019,140,36,Magdalena,2,Riego,Tonelada,Chile verde,6.5,6.5,0.0,117.0,18.0,8237.69,963809.73
2019,140,36,Magdalena,2,Riego,Tonelada,Cilantro,3.0,3.0,0.0,35.1,11.7,4311.97,151350.15
2019,140,36,Magdalena,2,Riego,Tonelada,Col (repollo),9.0,9.0,0.0,234.0,26.0,3750.0,877500.0
2019,140,36,Magdalena,2,Riego,Tonelada,Elote,25.0,25.0,0.0,237.5,9.5,3364.95,799175.63
2019,140,36,Magdalena,2,Riego,Tonelada,Frijol,8.0,8.0,0.0,15.2,1.9,13986.84,212599.97
2019,140,36,Magdalena,2,Riego,Tonelada,Papa,38.0,38.0,0.0,957.22,25.19,8000.0,7657760.0
2019,140,36,Magdalena,2,Riego,Tonelada,Sorgo forrajero en verde,110.0,110.0,0.0,2112.0,19.2,858.81,1813806.72
2019,140,36,Magdalena,2,Riego,Tonelada,Tomate rojo (jitomate),8.0,8.0,0.0,770.0,96.25,8468.83,6521000.5
2019,140,36,Magdalena,2,Riego,Tonelada,Tomate verde,28.5,28.5,0.0,908.0,31.86,4419.82,4013200.0
2019,140,36,Magdalena,2,Temporal,Tonelada,Sorgo forrajero en verde,95.0,95.0,0.0,800.0,8.42,802.48,641984.0
2019,140,36,Magdalena,3,Riego,Tonelada,Alfalfa achicalada,460.0,460.0,0.0,6050.0,13.15,2122.09,12838641.0
2019,140,36,Magdalena,3,Riego,Tonelada,Durazno,2.0,2.0,0.0,32.0,16.0,13200.0,422400.0
2019,140,36,Magdalena,3,Riego,Tonelada,Granada,2.0,2.0,0.0,38.4,19.2,14078.13,540600.19
2019,140,36,Magdalena,3,Riego,Tonelada,Membrillo,5.0,5.0,0.0,78.0,15.6,13198.07,1029449.46
2019,140,36,Magdalena,3,Riego,Tonelada,Nopalitos,2.0,2.0,0.0,99.4,49.7,6500.0,646100.0
2019,140,36,Magdalena,3,Riego,Tonelada,Nuez,39.5,22.0,0.0,38.0,1.73,60000.0,2280000.0
2019,140,36,Magdalena,3,Riego,Tonelada,Persimonio,2.0,2.0,0.0,22.4,11.2,15892.85,355999.84
2019,140,43,Nogales,1,Riego,Tonelada,Avena forrajera en verde,65.0,65.0,0.0,1495.0,23.0,808.78,1209126.1
2019,140,43,Nogales,1,Riego,Tonelada,Cebada forrajera en verde,50.0,50.0,0.0,1100.0,22.0,760.0,836000.0
2019,140,43,Nogales,1,Riego,Tonelada,Pastos y praderas,40.0,40.0,0.0,900.0,22.5,810.0,729000.0
2019,140,43,Nogales,1,Temporal,Tonelada,Avena forrajera en verde,22.0,22.0,0.0,180.4,8.2,753.03,135846.61
2019,140,43,Nogales,1,Temporal,Tonelada,Cebada forrajera en verde,15.0,15.0,0.0,129.0,8.6,768.02,99074.58
2019,140,43,Nogales,2,Riego,Tonelada,Calabacita,3.5,3.5,0.0,79.34,22.67,6271.43,497575.26
2019,140,43,Nogales,2,Riego,Tonelada,Col (repollo),5.0,5.0,0.0,134.0,26.8,3597.01,481999.34
2019,140,43,Nogales,2,Riego,Tonelada,Frijol,5.0,5.0,0.0,6.25,1.25,14181.6,88635.0
2019,140,43,Nogales,2,Riego,Tonelada,Lechuga,5.0,5.0,0.0,121.5,24.3,3631.11,441179.87
2019,140,43,Nogales,2,Riego,Tonelada,Sorgo forrajero en verde,95.0,95.0,0.0,1852.5,19.5,832.85,1542854.63
2019,140,43,Nogales,2,Temporal,Tonelada,Sorgo forrajero en verde,30.0,30.0,0.0,240.0,8.0,767.13,184111.2
2019,140,43,Nogales,3,Riego,Tonelada,Alfalfa achicalada,90.0,90.0,0.0,1161.0,12.9,2295.63,2665223.79
2019,140,59,Santa Cruz,1,Riego,Tonelada,Avena forrajera en verde,70.0,70.0,0.0,1610.0,23.0,804.5,1295245.0
2019,140,59,Santa Cruz,1,Riego,Tonelada,Cebada forrajera en verde,55.0,55.0,0.0,1341.0,24.38,794.55,1065491.55
2019,140,59,Santa Cruz,1,Riego,Tonelada,Pastos y praderas,65.0,65.0,0.0,1430.0,22.0,783.57,1120505.1
2019,140,59,Santa Cruz,1,Temporal,Tonelada,Cebada forrajera en verde,20.0,20.0,0.0,162.0,8.1,790.0,127980.0
2019,140,59,Santa Cruz,2,Riego,Tonelada,Calabacita,3.5,3.5,0.0,71.41,20.4,6000.0,428460.0
2019,140,59,Santa Cruz,2,Riego,Tonelada,Cebolla,6.0,6.0,0.0,125.4,20.9,4325.9,542467.5
2019,140,59,Santa Cruz,2,Riego,Tonelada,Col (repollo),10.0,10.0,0.0,260.0,26.0,3419.23,888999.8
2019,140,59,Santa Cruz,2,Riego,Tonelada,Elote,10.0,10.0,0.0,97.0,9.7,3954.64,383600.08
2019,140,59,Santa Cruz,2,Riego,Tonelada,Lechuga,12.0,12.0,0.0,300.0,25.0,4200.0,1260000.0
2019,140,59,Santa Cruz,2,Riego,Tonelada,Sorgo forrajero en verde,70.0,70.0,0.0,1365.0,19.5,852.66,1163880.9
2019,140,59,Santa Cruz,2,Temporal,Tonelada,Sorgo forrajero en verde,30.0,30.0,0.0,237.0,7.9,807.3,191330.1
2019,140,59,Santa Cruz,3,Riego,Tonelada,Alfalfa achicalada,250.0,250.0,0.0,3080.0,12.32,2237.69,6892085.2
2019,140,16,Benjamín Hill,1,Riego,Tonelada,Avena forrajera en verde,40.0,40.0,0.0,850.0,21.25,782.29,664946.5
2019,140,16,Benjamín Hill,1,Riego,Tonelada,Cebada forrajera en verde,10.0,10.0,0.0,240.0,24.0,735.0,176400.0
2019,140,16,Benjamín Hill,1,Riego,Tonelada,Trigo forrajero verde,10.0,10.0,0.0,195.0,19.5,730.0,142350.0
2019,140,16,Benjamín Hill,1,Riego,Tonelada,Pastos y praderas,23.0,23.0,0.0,510.6,22.2,764.7,390455.82
2019,140,16,Benjamín Hill,1,Temporal,Tonelada,Avena forrajera en verde,12.0,12.0,0.0,99.6,8.3,720.0,71712.0
2019,140,16,Benjamín Hill,2,Riego,Tonelada,Elote,8.0,8.0,0.0,77.6,9.7,3146.91,244200.22
2019,140,16,Benjamín Hill,2,Riego,Tonelada,Sorgo forrajero en verde,80.0,80.0,0.0,1064.0,13.3,791.76,842432.64
2019,140,16,Benjamín Hill,2,Temporal,Tonelada,Sorgo forrajero en verde,30.0,30.0,0.0,282.0,9.4,758.09,213781.38
2019,140,16,Benjamín Hill,3,Riego,Tonelada,Alfalfa achicalada,30.0,30.0,0.0,405.0,13.5,2088.64,845898.6
2019,140,16,Benjamín Hill,3,Riego,Tonelada,Nuez,199.58,199.58,0.0,520.0,2.61,61874.99,32174994.8
2019,140,58,Santa Ana,1,Riego,Tonelada,Ajo,2.0,2.0,0.0,22.0,11.0,16500.0,363000.0
2019,140,58,Santa Ana,1,Riego,Tonelada,Avena forrajera en verde,300.0,300.0,0.0,6450.0,21.5,789.65,5093242.5
2019,140,58,Santa Ana,1,Riego,Tonelada,Cebolla,11.0,11.0,0.0,321.0,29.18,3832.71,1230300.0
2019,140,58,Santa Ana,1,Riego,Tonelada,Col (repollo),1.5,1.5,0.0,50.5,33.67,3500.0,176750.0
2019,140,58,Santa Ana,1,Riego,Tonelada,Lechuga,3.5,3.5,0.0,115.5,33.0,3200.0,369600.0
2019,140,58,Santa Ana,1,Riego,Tonelada,Pepino,45.0,45.0,0.0,6421.25,142.69,7500.0,48159375.0
2019,140,58,Santa Ana,1,Riego,Tonelada,Rábano,2.0,2.0,0.0,25.2,12.6,4500.0,113400.0
2019,140,58,Santa Ana,1,Riego,Tonelada,Trigo forrajero verde,15.0,15.0,0.0,345.0,23.0,755.0,260475.0
2019,140,58,Santa Ana,1,Riego,Tonelada,Pastos y praderas,150.0,150.0,0.0,3675.0,24.5,803.15,2951576.25
2019,140,58,Santa Ana,1,Temporal,Tonelada,Avena forrajera en verde,20.0,20.0,0.0,166.0,8.3,810.0,134460.0
2019,140,58,Santa Ana,1,Temporal,Tonelada,Cebada forrajera en verde,10.0,10.0,0.0,80.0,8.0,735.0,58800.0
2019,140,58,Santa Ana,1,Temporal,Tonelada,Trigo forrajero verde,9.0,9.0,0.0,74.0,8.22,760.0,56240.0
2019,140,58,Santa Ana,2,Riego,Tonelada,Chile verde,3.0,3.0,0.0,51.9,17.3,8100.0,420390.0
2019,140,58,Santa Ana,2,Riego,Tonelada,Col (repollo),3.0,3.0,0.0,81.6,27.2,3653.19,298100.3
2019,140,58,Santa Ana,2,Riego,Tonelada,Elote,10.0,10.0,0.0,98.0,9.8,3844.39,376750.22
2019,140,58,Santa Ana,2,Riego,Tonelada,Frijol,5.0,5.0,0.0,11.0,2.2,14521.82,159740.02
2019,140,58,Santa Ana,2,Riego,Tonelada,Papa,35.0,35.0,0.0,1557.5,44.5,8000.0,12460000.0
2019,140,58,Santa Ana,2,Riego,Tonelada,Pepino,40.0,40.0,0.0,5882.51,147.06,8273.64,48669770.04
2019,140,58,Santa Ana,2,Riego,Tonelada,Sorgo forrajero en verde,200.0,200.0,0.0,3800.0,19.0,841.38,3197244.0
2019,140,58,Santa Ana,2,Temporal,Tonelada,Sorgo forrajero en verde,25.0,25.0,0.0,233.75,9.35,799.44,186869.1
2019,140,58,Santa Ana,3,Riego,Tonelada,Alfalfa achicalada,620.0,620.0,0.0,8260.0,13.32,2112.57,17449796.9
