DATE,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_LW_DWN,PRECTOTCORR,WS2M,T2M_MAX,T2M_MIN,RH2M
20140101,15.21,23.82,0.0,1.57,26.97,7.78,24.41
20140102,15.16,24.27,0.0,2.74,28.75,11.32,23.46
20140103,15.04,24.96,0.0,2.45,27.9,10.65,30.78
20140104,12.53,27.21,0.0,1.83,24.29,12.01,35.09
20140105,9.33,27.14,0.0,1.29,22.18,11.27,35.05
20140106,15.26,24.72,0.0,3.16,26.64,9.92,20.59
20140107,15.5,23.78,0.0,2.83,25.95,7.36,24.45
20140108,14.81,24.45,0.0,1.76,23.58,8.27,20.73
20140109,6.52,26.39,0.0,1.7,21.86,6.97,28.76
20140110,15.81,23.45,0.0,1.67,24.77,7.21,40.92
20140111,15.72,24.36,0.0,2.11,29.33,9.41,23.06
20140112,15.45,24.54,0.0,2.18,26.28,9.32,25.22
20140113,16.52,23.03,0.0,2.57,28.01,9.7,21.21
20140114,16.61,22.73,0.0,4.94,28.16,8.91,15.14
20140115,16.84,22.63,0.0,3.73,30.39,11.49,15.02
20140116,16.94,22.97,0.0,2.85,29.83,10.39,16.03
20140117,16.72,23.17,0.0,2.76,28.8,11.46,13.28
20140118,15.91,24.64,0.0,1.98,28.93,9.66,17.06
20140119,13.78,26.61,0.0,2.57,28.19,12.35,17.51
20140120,16.14,25.27,0.0,1.43,29.51,11.12,15.74
20140121,14.42,28.23,0.0,2.86,30.33,13.87,16.34
20140122,15.12,28.89,0.0,1.86,29.27,12.7,17.89
20140123,13.47,27.68,0.0,1.86,27.56,14.84,21.05
20140124,7.1,30.07,0.0,1.36,24.95,15.13,33.14
20140125,16.12,28.07,0.0,2.19,28.42,13.82,47.87
20140126,16.65,27.01,0.0,2.28,28.69,12.47,41.96
20140127,11.81,28.48,0.0,1.84,25.08,13.38,33.88
20140128,17.03,25.25,0.0,1.56,26.92,10.07,30.44
20140129,17.45,24.95,0.0,1.87,28.5,10.09,16.31
20140130,17.58,25.12,0.0,2.34,28.35,10.55,17.01
20140131,14.03,26.59,0.0,2.63,24.52,10.3,39.0
20140201,15.89,25.29,0.0,2.41,21.62,8.02,54.99
20140202,18.2,22.79,0.0,1.47,21.33,4.99,28.87
20140203,18.19,23.36,0.0,2.89,19.44,8.51,31.91
20140204,18.43,22.96,0.0,1.25,20.04,5.46,48.09
20140205,16.95,24.31,0.0,2.1,23.08,8.22,30.28
20140206,18.1,23.92,0.0,1.81,22.84,6.28,35.44
20140207,18.5,24.14,0.0,1.49,23.69,7.29,30.15
20140208,18.51,25.4,0.0,2.3,29.33,8.22,23.22
20140209,18.8,27.12,0.0,3.04,33.23,13.43,23.86
20140210,19.34,25.76,0.0,2.65,32.58,12.77,22.82
20140211,19.68,25.0,0.0,2.27,28.97,12.05,28.55
20140212,19.65,25.13,0.0,2.1,30.37,12.04,17.27
20140213,19.74,26.23,0.0,2.95,34.59,13.83,12.84
20140214,19.54,27.33,0.0,1.64,35.44,14.17,14.14
20140215,16.78,28.36,0.0,2.14,34.29,14.3,14.38
20140216,20.08,26.49,0.0,1.73,33.3,13.44,17.54
20140217,17.6,27.67,0.0,2.16,32.26,13.83,19.24
20140218,20.66,25.88,0.0,2.09,32.91,13.29,18.12
20140219,19.35,26.03,0.0,2.16,28.17,11.68,20.94
20140220,19.6,26.96,0.0,1.38,31.67,11.14,16.62
20140221,17.84,28.03,0.0,1.79,30.07,12.22,11.74
20140222,19.43,27.38,0.0,1.89,28.38,14.67,17.1
20140223,12.69,29.03,0.0,1.82,24.1,14.05,35.84
20140224,17.1,28.41,0.0,2.23,28.09,12.87,40.36
20140225,10.03,29.69,0.0,1.74,25.59,15.73,41.5
20140226,21.49,26.33,0.0,2.18,29.73,13.0,36.26
20140227,21.4,26.22,0.0,2.37,30.52,12.6,31.94
20140228,21.96,27.0,0.0,3.01,30.04,12.55,32.45
20140301,11.28,30.39,1.94,3.61,23.25,13.29,61.96
20140302,21.97,26.7,1.16,1.79,25.95,11.31,51.84
20140303,21.97,26.13,0.0,2.15,27.05,13.45,30.62
