DATE,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_LW_DWN,PRECTOTCORR,WS2M,T2M_MAX,T2M_MIN,RH2M
20200101,14.52,24.13,0.01,1.23,15.86,4.47,74.78
20200102,10.62,25.34,1.89,1.92,12.95,1.8,76.66
20200103,15.62,21.02,0.0,1.6,15.27,-1.75,62.67
20200104,14.72,21.87,0.0,1.54,21.34,0.63,50.29
20200105,15.46,23.38,0.0,1.17,23.51,6.52,44.67
20200106,15.61,23.41,0.0,2.31,21.97,4.78,52.08
20200107,15.14,23.04,0.0,1.75,22.87,2.03,44.82
20200108,13.15,25.26,0.0,1.83,17.93,6.82,54.52
20200109,15.47,22.21,0.0,2.61,16.18,2.76,64.93
20200110,13.82,23.8,0.05,2.0,12.5,0.77,72.73
20200111,16.09,21.08,0.0,1.25,17.26,-2.43,52.42
20200112,14.62,23.6,0.0,1.33,19.13,5.22,40.56
20200113,15.99,22.91,0.0,1.45,20.34,4.98,40.93
20200114,14.56,25.38,0.0,1.36,20.3,7.13,40.0
20200115,6.17,27.83,0.0,0.98,18.21,11.34,44.6
20200116,4.85,29.07,0.12,1.15,18.84,7.22,63.04
20200117,16.09,24.25,0.0,1.32,19.81,7.03,61.79
20200118,15.9,23.35,0.0,1.56,22.94,3.48,57.68
20200119,16.0,26.0,0.0,1.51,24.22,7.95,54.34
20200120,13.94,26.97,0.0,1.77,23.71,9.04,61.37
20200121,3.27,27.97,9.98,1.24,12.82,8.25,78.03
20200122,13.34,26.82,0.78,0.92,17.1,7.57,77.06
20200123,16.35,24.39,0.0,1.26,20.41,4.4,68.62
20200124,15.96,25.62,0.0,1.09,20.24,5.75,57.93
20200125,15.97,25.52,0.0,1.28,20.22,9.95,60.88
20200126,16.63,24.78,0.0,1.34,20.43,7.46,66.99
20200127,15.53,24.95,0.0,1.58,18.9,5.57,66.16
20200128,17.89,22.45,0.0,1.77,19.61,1.82,53.32
20200129,17.19,22.82,0.01,1.76,17.96,3.15,46.02
20200130,17.35,23.16,0.04,0.98,16.8,4.9,52.72
20200131,18.22,22.2,0.0,2.61,17.76,1.54,54.05
20200201,17.86,23.99,0.0,1.98,24.42,1.36,47.55
20200202,16.58,25.85,0.0,1.72,21.23,5.7,49.18
20200203,10.41,28.52,3.92,3.21,16.49,6.69,80.83
20200204,7.46,27.58,8.73,3.38,9.94,0.3,78.73
20200205,18.89,19.32,0.03,1.44,9.76,-3.78,55.36
20200206,18.94,20.88,0.0,1.36,15.0,-1.77,45.57
20200207,16.76,22.66,0.0,1.36,19.82,2.32,47.67
20200208,19.02,23.39,0.0,1.6,21.55,6.49,48.43
