DATE,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_LW_DWN,PRECTOTCORR,WS2M,T2M_MAX,T2M_MIN,RH2M
20070101,13.12,21.94,0.0,1.9,18.49,5.85,28.13
20070102,14.0,21.98,0.0,2.74,21.32,4.76,35.29
20070103,13.67,23.25,0.0,3.03,21.85,6.61,39.3
20070104,14.43,22.6,0.0,1.94,21.52,7.76,35.59
20070105,7.34,24.56,0.44,2.97,13.99,3.74,64.63
20070106,14.84,20.28,0.0,3.84,17.62,2.64,33.2
20070107,14.95,21.54,0.0,3.97,22.98,4.4,21.78
20070108,14.83,23.06,0.0,3.8,28.71,6.07,18.7
20070109,13.89,24.37,0.0,3.25,28.64,10.36,19.32
20070110,7.95,26.74,0.36,1.78,19.61,11.31,26.44
20070111,13.49,25.52,0.07,2.77,21.51,9.76,52.6
20070112,7.65,25.76,0.07,3.55,16.02,5.84,77.44
20070113,8.23,24.54,0.0,2.49,13.66,0.86,54.99
20070114,15.49,17.46,0.0,2.5,11.05,-4.43,20.89
20070115,15.74,18.49,0.0,3.13,14.25,-2.27,19.75
20070116,15.89,19.4,0.0,2.72,17.76,0.3,31.77
20070117,14.72,20.37,0.0,1.57,17.24,-0.07,30.89
20070118,11.63,22.77,0.0,1.91,14.22,4.29,37.11
20070119,12.36,23.79,2.98,2.24,12.58,3.52,61.39
20070120,13.66,22.42,0.07,1.31,13.21,1.84,63.05
20070121,10.44,22.72,2.85,2.32,14.09,1.5,55.53
20070122,12.57,20.84,0.06,2.28,10.64,0.37,48.73
20070123,16.24,20.18,0.0,2.43,16.54,0.47,47.68
20070124,16.42,20.74,0.0,3.64,19.7,2.71,34.81
20070125,14.98,22.46,0.0,5.04,17.43,5.49,45.35
20070126,16.09,21.78,0.0,1.94,18.13,3.84,55.97
20070127,16.65,21.18,0.0,1.88,20.31,3.51,43.69
20070128,14.36,23.27,0.0,1.84,21.67,6.0,30.58
20070129,15.73,23.83,0.01,1.66,22.63,5.95,32.83
20070130,5.51,26.82,2.37,2.78,15.59,6.89,67.17
20070131,10.7,24.61,2.74,2.67,12.56,5.44,77.8
20070201,9.52,25.44,0.0,2.38,15.12,1.9,71.51
20070202,17.41,20.51,0.0,2.65,17.87,1.72,57.32
20070203,18.22,20.32,0.0,4.01,22.37,3.44,29.93
20070204,17.55,22.59,0.0,3.28,28.15,7.42,20.74
20070205,18.33,22.53,0.0,2.5,28.06,9.73,19.87
