DATE,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_LW_DWN,PRECTOTCORR,WS2M,T2M_MAX,T2M_MIN,RH2M
20180101,13.44,24.27,0.0,1.25,22.86,10.63,30.97
20180102,13.26,23.58,0.0,1.73,23.28,9.15,31.28
20180103,10.74,25.24,0.0,2.99,22.21,7.68,31.38
20180104,11.92,25.09,0.0,2.15,18.84,9.29,38.06
20180105,14.37,22.84,0.0,1.13,23.67,6.63,36.08
20180106,13.64,24.46,0.0,1.86,23.5,9.04,33.07
20180107,12.64,26.04,0.0,1.74,22.18,9.58,42.94
20180108,11.29,25.92,0.0,1.71,22.9,10.95,44.11
20180109,7.83,26.81,3.52,3.7,19.24,9.77,53.24
20180110,9.1,24.99,0.25,3.03,13.58,3.69,75.59
20180111,15.21,20.99,0.0,2.58,17.18,1.91,60.12
20180112,15.15,21.91,0.0,2.37,22.72,3.29,35.42
20180113,15.59,21.16,0.0,3.54,22.04,6.04,33.11
20180114,14.22,22.49,0.0,1.54,23.39,4.37,30.8
20180115,14.73,21.45,0.0,1.69,21.98,7.5,30.05
20180116,14.05,23.21,0.0,3.76,17.43,3.74,33.61
20180117,15.43,21.18,0.0,3.82,20.79,2.55,38.38
20180118,15.68,20.75,0.0,2.69,20.32,2.83,36.36
20180119,15.59,22.08,0.0,2.23,21.19,5.32,31.09
20180120,12.38,23.35,0.5,3.97,17.29,0.57,53.24
20180121,16.79,17.92,0.0,2.43,10.81,-3.0,48.7
20180122,14.95,19.83,0.0,2.83,14.87,-1.78,27.29
20180123,16.8,19.09,0.0,3.82,16.61,0.17,23.52
20180124,16.9,19.72,0.0,5.9,17.98,1.89,22.25
20180125,16.36,21.03,0.0,2.81,20.23,1.89,28.72
20180126,16.95,20.38,0.0,2.56,18.32,4.49,25.46
20180127,17.05,20.27,0.0,2.85,19.87,1.26,26.17
20180128,17.15,20.41,0.0,5.83,20.04,4.74,23.64
20180129,17.33,20.71,0.0,5.79,22.55,5.8,24.33
20180130,17.58,21.78,0.0,2.67,25.28,5.93,24.67
20180131,17.62,21.53,0.0,1.66,24.81,7.68,17.29
20180201,16.8,22.76,0.0,1.55,24.25,10.0,15.04
20180202,12.99,27.16,0.02,1.21,21.31,9.28,27.0
20180203,16.62,24.84,0.02,2.01,22.79,10.33,42.42
20180204,18.14,22.18,0.0,1.36,24.56,8.58,22.55
20180205,18.25,22.28,0.0,1.99,24.08,11.07,21.63
20180206,16.99,22.68,0.0,2.39,22.12,9.28,24.78
20180207,18.69,21.43,0.0,2.18,22.47,4.25,27.92
20180208,18.69,21.8,0.0,2.27,25.83,4.91,25.44
20180209,18.8,22.02,0.0,2.16,24.81,10.97,17.84
20180210,18.18,22.36,0.0,3.72,21.87,6.13,22.87
20180211,17.9,23.18,0.0,2.55,19.86,5.11,47.9
20180212,17.79,22.58,0.0,3.99,17.15,3.54,63.73
20180213,16.19,24.22,0.0,2.58,18.46,4.76,60.21
20180214,4.58,28.23,15.01,2.19,15.6,8.44,68.7
20180215,5.82,28.22,32.02,2.37,13.47,9.87,93.02
20180216,4.77,28.34,16.32,1.63,13.88,8.07,89.31
20180217,15.41,25.91,0.09,1.36,19.96,5.92,69.28
20180218,10.81,27.71,9.18,3.46,18.16,6.64,75.8
20180219,12.99,27.06,5.83,5.72,14.3,5.68,79.25
20180220,12.52,24.02,0.11,2.91,12.52,1.97,58.59
20180221,20.0,21.36,0.0,2.38,12.98,-0.37,43.77
20180222,21.28,19.2,0.0,1.75,12.42,-0.76,37.84
20180223,21.63,19.11,0.0,2.52,14.98,0.02,38.54
20180224,22.36,18.21,0.0,2.08,13.61,-4.7,41.21
20180225,22.18,19.03,0.0,1.76,16.81,-0.95,26.65
20180226,21.87,19.52,0.0,2.6,19.37,-0.62,31.4
20180227,20.96,21.85,2.26,4.51,15.24,0.13,51.6
20180228,15.69,23.23,4.43,3.24,8.47,0.17,63.44
20180301,22.77,19.76,0.0,2.26,20.26,-2.98,37.58
20180302,23.2,20.35,0.0,1.98,22.39,3.72,28.11
20180303,23.45,19.98,0.0,2.66,20.39,4.63,32.93
20180304,23.13,21.07,0.0,2.48,18.8,3.35,44.19
20180305,23.23,20.77,0.0,1.93,20.55,2.54,42.46
20180306,20.06,22.14,0.0,2.57,19.81,4.2,33.63
20180307,21.75,23.57,0.0,2.27,23.89,3.27,28.73
20180308,17.09,26.43,0.0,1.44,22.03,11.14,31.64
20180309,21.89,24.62,0.0,2.22,24.53,10.58,34.74
20180310,11.98,27.39,0.04,2.37,23.91,10.87,43.95
20180311,16.22,27.54,0.0,1.67,22.26,10.43,57.11
20180312,19.59,25.88,0.0,2.52,24.64,9.27,47.24
20180313,21.93,26.67,0.0,2.06,26.41,9.52,43.72
20180314,15.88,26.89,0.0,2.6,23.77,9.51,45.53
20180315,24.81,21.66,0.0,3.21,18.07,5.31,58.24
20180316,21.49,24.03,0.0,2.98,20.09,4.73,46.68
20180317,24.01,22.38,0.0,3.16,18.26,4.02,58.58
20180318,22.29,21.9,0.0,2.73,16.72,1.71,58.74
20180319,23.28,21.91,0.0,2.19,20.37,1.47,34.12
20180320,25.34,22.43,0.0,2.06,24.09,3.22,29.36
20180321,22.96,25.98,0.0,1.98,27.68,10.82,29.89
20180322,20.77,27.35,0.0,2.38,29.58,11.92,33.73
20180323,24.61,25.95,0.0,2.83,25.98,11.87,34.29
20180324,13.69,27.37,0.62,3.6,23.9,11.33,50.94
20180325,22.65,24.33,0.0,3.1,22.34,8.84,42.2
20180326,20.78,23.96,0.03,3.39,17.7,4.34,43.22
20180327,22.4,22.02,0.03,2.05,16.78,3.01,38.08
20180328,26.84,21.27,0.0,2.49,20.27,3.43,29.04
20180329,25.95,23.58,0.0,1.93,25.64,4.64,28.11
20180330,26.33,24.16,0.0,1.74,27.31,7.76,26.92
20180331,22.77,27.09,0.0,2.1,28.72,9.91,26.1
20180401,18.3,26.61,0.0,2.2,24.9,11.18,26.04
20180402,26.63,23.08,0.0,3.47,24.76,8.98,29.43
20180403,27.6,23.51,0.0,2.76,25.4,6.68,32.81
20180404,27.27,24.68,0.0,2.04,28.03,10.46,26.41
20180405,26.44,25.5,0.0,2.16,28.5,12.09,25.48
20180406,24.75,26.9,0.0,2.82,28.1,12.43,26.87
20180407,24.65,27.17,0.0,2.34,28.9,12.41,31.94
20180408,27.26,26.94,0.0,3.0,28.85,11.25,38.51
20180409,26.48,26.35,0.0,1.61,29.72,13.12,28.18
