DATE,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_LW_DWN,PRECTOTCORR,WS2M,T2M_MAX,T2M_MIN,RH2M
20210101,13.48,24.02,0.45,1.17,14.42,3.2,50.02
20210102,15.23,22.16,0.0,1.77,19.46,1.96,35.69
20210103,15.33,22.83,0.0,1.52,23.6,3.18,26.2
20210104,15.24,23.77,0.0,1.4,25.86,6.7,23.49
20210105,12.92,24.66,0.0,1.23,24.01,9.14,27.3
20210106,15.9,22.84,0.0,2.14,25.86,6.9,23.8
20210107,14.95,22.79,0.0,1.73,26.24,5.95,17.89
20210108,15.49,23.2,0.0,1.46,25.07,7.34,17.66
20210109,15.98,22.08,0.0,2.2,22.97,7.18,19.69
20210110,16.21,21.15,0.0,2.63,20.23,2.84,23.53
20210111,10.04,23.65,0.0,2.61,17.99,2.29,32.38
20210112,16.25,21.63,0.0,2.99,21.48,1.82,28.72
20210113,16.34,22.14,0.0,2.9,26.05,2.18,16.42
20210114,15.79,24.9,0.0,2.05,28.65,6.35,18.24
20210115,16.53,23.33,0.0,3.24,27.96,9.38,18.35
20210116,16.45,23.26,0.0,2.12,29.75,7.29,15.62
20210117,16.72,23.14,0.0,1.71,28.85,8.76,16.17
20210118,16.45,23.61,0.0,2.23,27.05,9.66,17.32
20210119,10.92,27.56,0.02,3.69,23.58,8.28,30.16
20210120,5.16,30.02,18.29,3.03,21.53,9.1,74.17
20210121,9.71,28.73,21.44,2.84,16.06,9.23,87.22
20210122,15.29,24.72,0.01,1.51,20.18,7.02,70.77
20210123,14.76,24.85,0.0,2.23,19.5,6.92,67.31
20210124,11.0,25.86,0.45,2.68,13.08,4.75,78.76
20210125,11.3,26.19,3.31,3.3,12.87,2.75,81.33
20210126,12.75,23.66,0.28,2.86,11.62,1.49,73.55
20210127,17.37,22.79,0.0,2.16,21.77,0.09,47.04
20210128,15.57,26.21,0.0,2.39,23.83,9.04,38.16
20210129,10.61,26.09,0.0,2.04,18.79,7.25,55.3
20210130,17.86,23.48,0.0,1.25,21.27,5.4,61.0
20210131,17.03,24.94,0.0,1.71,26.99,6.22,42.96
20210201,15.48,27.99,0.0,1.87,26.84,10.32,37.46
20210202,16.02,27.57,0.0,1.62,27.92,12.2,39.07
20210203,14.67,27.95,0.0,1.43,27.43,11.48,45.45
20210204,17.44,26.06,0.0,1.83,26.56,10.42,44.01
20210205,19.41,22.7,0.0,1.53,25.08,6.3,39.95
20210206,19.43,23.35,0.0,1.4,25.25,5.91,31.97
20210207,19.62,22.87,0.0,1.62,25.35,7.14,34.22
20210208,19.64,22.83,0.0,1.65,23.5,6.44,33.64
20210209,19.47,23.18,0.0,1.94,25.55,7.59,34.31
20210210,17.41,24.76,0.0,2.4,23.16,8.38,46.2
20210211,19.39,24.8,0.0,1.17,24.04,7.42,54.9
20210212,15.05,26.1,0.0,2.2,22.35,8.74,50.2
20210213,16.47,25.59,0.0,2.0,20.49,7.08,52.83
20210214,16.96,25.29,3.39,2.88,17.21,6.29,59.86
20210215,16.87,23.62,0.0,1.45,19.22,3.6,44.05
20210216,17.96,25.46,0.0,3.25,18.79,3.9,60.6
20210217,17.39,25.28,0.88,2.15,18.43,6.44,71.7
20210218,21.52,21.65,0.01,2.86,19.29,2.04,41.73
20210219,21.17,23.94,0.0,2.65,27.78,3.12,31.47
20210220,21.0,24.78,0.0,2.43,27.54,8.62,33.65
20210221,22.34,22.05,0.0,1.8,23.85,7.52,34.67
20210222,22.34,23.09,0.0,2.42,28.41,4.61,21.95
20210223,22.1,24.22,0.0,1.92,29.05,7.23,26.56
20210224,21.32,24.22,0.0,2.0,27.69,9.44,25.76
20210225,22.0,24.19,0.0,2.0,27.39,10.41,24.74
20210226,16.26,24.88,0.0,1.36,22.63,7.8,27.84
20210227,11.7,25.18,0.0,1.84,21.39,8.42,24.24
20210228,23.34,21.45,0.0,2.72,23.5,4.04,21.58
20210301,23.33,21.23,0.0,3.64,25.12,1.81,19.59
20210302,23.33,22.91,0.0,2.88,28.09,4.46,19.45
20210303,21.14,25.71,0.0,2.88,27.4,11.08,24.9
20210304,21.57,25.1,0.0,1.53,26.42,9.67,33.0
20210305,23.84,24.62,0.0,2.19,30.04,12.12,20.21
20210306,23.87,24.0,0.0,2.08,30.05,9.3,21.69
20210307,22.56,25.59,0.0,1.69,31.46,10.42,20.75
20210308,18.42,27.58,0.0,1.41,25.21,13.77,23.53
20210309,13.69,28.8,0.0,2.08,24.65,13.71,23.29
20210310,23.23,23.65,0.0,2.53,25.2,10.82,26.01
20210311,24.21,23.81,0.0,2.18,23.68,9.88,24.59
20210312,24.47,23.78,0.0,2.64,21.83,6.84,36.8
20210313,23.82,22.74,0.0,2.34,17.73,3.64,44.8
20210314,25.16,22.4,0.0,2.28,23.49,2.76,29.16
20210315,21.57,25.38,0.0,2.41,26.99,6.02,17.8
20210316,25.36,23.28,0.0,2.7,22.19,5.97,33.14
