DATE,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_LW_DWN,PRECTOTCORR,WS2M,T2M_MAX,T2M_MIN,RH2M
20170101,7.93,27.01,5.32,3.02,15.0,6.67,79.61
20170102,13.6,25.34,0.0,1.97,18.71,4.84,70.45
20170103,12.94,28.14,0.0,1.39,24.4,9.06,46.7
20170104,13.67,27.4,0.0,1.82,24.5,12.36,45.44
20170105,14.96,25.39,0.0,2.24,26.21,11.21,46.43
20170106,15.02,25.33,0.0,3.03,24.44,10.54,50.04
20170107,14.78,25.31,0.0,3.12,27.25,9.85,36.19
20170108,14.65,28.18,0.0,3.23,31.49,14.56,35.33
20170109,10.42,28.07,0.0,1.9,27.53,13.66,48.15
20170110,13.29,26.48,0.0,1.76,26.85,12.33,40.72
20170111,15.7,24.74,0.0,1.77,23.98,11.74,43.39
20170112,14.04,26.65,0.0,2.07,22.3,9.12,46.32
20170113,9.75,28.38,0.0,1.9,21.72,10.03,48.72
20170114,7.52,28.73,14.59,3.08,17.12,8.02,82.14
20170115,9.45,27.3,0.3,1.76,15.79,7.48,75.6
20170116,12.01,26.79,0.06,1.79,18.71,7.16,66.02
20170117,14.96,25.49,0.0,2.21,20.39,9.22,56.92
20170118,16.23,24.02,0.0,2.12,20.87,8.01,55.14
20170119,12.09,26.06,0.0,1.77,19.74,7.61,55.43
20170120,7.15,28.62,5.39,3.84,15.45,7.84,87.73
20170121,12.0,27.72,12.03,4.87,16.77,7.75,75.8
20170122,16.48,24.14,0.0,1.88,21.01,6.07,58.11
20170123,16.24,25.56,0.01,3.03,23.07,9.54,51.38
20170124,15.82,24.15,0.0,2.3,17.15,6.48,66.25
20170125,17.49,22.31,0.0,3.46,18.64,4.77,41.81
20170126,17.71,22.04,0.0,4.28,20.73,4.93,33.27
20170127,17.86,22.05,0.0,5.57,17.64,4.3,36.36
20170128,18.36,21.68,0.0,7.01,21.08,4.32,27.07
20170129,18.43,22.58,0.0,4.28,26.5,7.34,23.29
20170130,17.91,23.93,0.0,3.42,27.13,8.27,29.46
20170131,17.36,25.18,0.0,1.64,27.17,10.18,36.57
20170201,17.95,25.86,0.0,1.76,27.33,10.05,36.89
20170202,17.9,25.67,0.0,2.07,27.78,10.58,36.08
20170203,17.53,25.66,0.0,2.13,28.73,10.56,35.7
20170204,17.99,25.79,0.0,1.92,28.35,13.74,36.35
20170205,18.65,25.21,0.0,2.02,25.93,11.32,38.9
20170206,15.62,26.51,0.0,2.06,26.13,10.41,37.61
20170207,18.22,26.72,0.0,3.59,27.19,11.38,46.42
20170208,18.57,27.38,0.0,4.45,31.77,12.95,47.08
20170209,17.83,28.37,0.0,2.85,33.1,16.52,35.58
20170210,19.21,27.09,0.0,2.13,31.15,14.23,37.25
20170211,18.54,27.22,0.0,2.26,29.27,13.3,43.94
20170212,15.36,28.41,0.38,2.81,25.8,11.78,57.15
20170213,13.09,29.88,1.11,1.71,20.82,10.76,69.57
20170214,15.54,27.88,1.78,2.22,22.52,11.16,61.17
20170215,17.91,28.44,0.17,3.15,24.86,12.61,45.05
20170216,19.66,26.82,0.0,2.47,25.39,10.44,41.27
20170217,16.72,27.71,0.64,3.98,22.97,10.63,68.77
20170218,2.79,29.64,20.3,5.71,15.55,10.2,80.87
20170219,12.66,28.06,5.09,2.04,16.45,8.42,74.59
20170220,20.41,25.74,0.0,1.9,24.06,7.3,61.26
20170221,20.8,26.98,0.0,3.93,32.1,12.46,42.0
20170222,21.17,26.95,0.0,3.02,32.78,13.75,37.43
20170223,22.12,23.85,0.0,3.32,24.66,9.32,41.15
20170224,22.26,23.3,0.0,3.37,24.16,6.83,31.69
20170225,22.18,23.56,0.0,2.9,25.77,7.9,27.72
20170226,18.16,26.67,0.0,2.12,21.75,11.12,36.51
20170227,13.89,28.46,0.0,1.95,24.3,9.92,45.78
20170228,21.33,26.82,0.0,2.64,22.77,10.37,63.25
20170301,22.55,25.46,0.0,2.94,27.34,9.71,46.05
20170302,18.61,27.62,0.0,3.12,28.66,11.66,32.36
20170303,13.04,28.98,0.0,2.07,26.31,14.24,40.3
20170304,22.57,26.07,0.0,2.49,27.44,10.51,46.01
20170305,20.87,27.7,0.0,2.86,26.26,12.44,49.76
20170306,23.44,25.33,0.0,3.01,26.67,10.27,45.25
20170307,23.94,24.82,0.0,2.9,31.06,10.42,27.28
20170308,22.51,27.17,0.0,2.4,32.94,13.75,25.66
20170309,22.18,27.37,0.0,2.1,31.31,11.37,35.52
20170310,22.76,28.98,0.0,1.96,35.22,16.18,31.11
20170311,22.91,28.42,0.0,2.56,34.69,14.24,33.73
20170312,21.2,29.12,0.0,2.4,33.32,14.02,33.69
20170313,24.39,27.16,0.0,2.45,34.57,16.42,25.93
20170314,24.63,27.41,0.0,2.61,36.35,16.97,22.45
20170315,22.08,30.3,0.0,2.21,36.51,18.84,21.2
20170316,24.31,29.18,0.0,2.21,36.95,19.12,22.66
20170317,24.39,29.06,0.0,2.36,36.66,19.02,21.77
20170318,24.66,28.89,0.0,2.05,37.09,18.55,21.97
20170319,24.51,28.99,0.0,2.21,36.06,17.17,24.95
20170320,25.09,28.08,0.0,2.29,34.92,17.68,25.3
20170321,25.44,27.0,0.0,2.53,32.26,17.09,28.27
20170322,25.29,27.68,0.0,2.59,32.82,18.39,26.78
20170323,26.01,25.92,0.0,4.73,24.62,12.92,42.98
20170324,26.6,24.9,0.0,3.62,30.86,11.54,22.65
20170325,26.64,25.62,0.0,3.0,32.97,13.87,20.53
20170326,26.12,26.48,0.0,2.47,28.44,12.69,33.19
20170327,25.95,26.71,0.0,2.47,28.3,13.49,33.64
20170328,26.57,25.59,0.0,2.74,27.95,11.32,38.49
20170329,27.34,25.38,0.0,3.46,31.52,13.58,19.89
20170330,27.25,26.0,0.0,3.2,30.87,13.47,19.72
20170331,26.94,25.66,0.0,3.6,23.88,11.24,45.7
20170401,26.88,25.24,0.0,2.76,26.36,9.2,27.83
20170402,27.21,25.79,0.0,2.53,28.28,10.88,34.13
20170403,25.31,27.48,0.0,2.64,27.24,13.25,31.17
20170404,27.55,26.72,0.0,1.96,30.86,11.27,37.5
20170405,28.25,26.3,0.0,3.37,34.93,15.5,10.56
20170406,28.17,27.29,0.0,3.14,35.03,17.51,14.12
20170407,28.24,27.13,0.0,2.27,35.02,15.72,13.87
20170408,27.92,27.34,0.0,2.96,36.24,18.76,10.42
20170409,27.97,26.74,0.0,3.29,33.94,14.8,13.32
20170410,28.48,25.97,0.0,2.48,33.76,13.95,12.08
20170411,28.98,26.25,0.0,2.64,34.02,15.27,10.15
20170412,28.61,26.89,0.0,2.6,35.15,15.14,12.81
20170413,28.38,27.01,0.0,2.78,35.35,15.83,16.15
20170414,27.61,27.34,0.0,2.85,32.33,16.82,27.78
20170415,29.17,26.06,0.0,2.51,32.43,15.63,21.8
20170416,24.35,28.16,0.0,2.43,31.94,15.13,12.85
20170417,28.03,27.7,0.0,2.3,36.74,15.63,13.76
20170418,29.15,28.01,0.0,3.48,37.84,18.6,13.72
20170419,29.14,28.33,0.0,4.84,38.55,20.98,17.96
20170420,30.02,27.08,0.0,3.55,37.94,18.07,15.2
20170421,30.44,27.04,0.0,3.7,38.64,20.11,9.94
20170422,30.32,27.02,0.0,2.88,38.48,17.7,11.18
20170423,29.75,27.8,0.0,3.0,36.83,19.31,13.17
20170424,29.68,28.29,0.0,3.58,33.03,14.81,29.28
20170425,27.61,29.59,0.0,3.18,31.01,13.8,49.1
20170426,29.37,28.62,0.0,1.93,33.8,15.56,31.16
20170427,28.83,30.09,0.0,3.38,31.33,15.04,39.63
20170428,26.42,30.96,0.0,4.51,28.89,16.38,49.59
20170429,31.06,25.72,0.0,3.43,30.31,16.42,27.59
20170430,30.78,26.25,0.0,3.51,33.48,14.35,11.18
20170501,30.9,27.06,0.0,3.19,35.16,15.82,11.13
20170502,30.95,27.02,0.0,2.7,34.99,16.68,10.22
20170503,30.62,27.85,0.0,2.73,36.83,16.55,10.76
20170504,30.06,29.25,0.0,2.72,41.32,18.47,11.83
20170505,29.5,30.09,0.0,2.88,37.73,18.06,20.2
20170506,29.74,28.87,0.0,3.94,30.92,17.57,36.73
20170507,22.92,29.61,0.0,3.7,26.14,14.46,45.15
20170508,17.57,29.06,0.97,3.38,21.4,10.76,44.64
20170509,22.61,28.84,0.52,3.38,22.14,12.2,53.97
20170510,28.04,28.74,0.0,2.44,27.36,11.89,44.09
20170511,30.7,28.54,0.0,2.83,35.24,14.85,25.87
