DATE,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_LW_DWN,PRECTOTCORR,WS2M,T2M_MAX,T2M_MIN,RH2M
20130101,15.39,21.28,0.0,3.25,20.07,5.61,40.98
20130102,15.34,22.44,0.0,2.0,22.16,4.39,34.91
20130103,14.41,23.77,0.0,1.76,20.71,5.21,46.15
20130104,15.26,22.89,0.0,2.09,22.12,6.97,48.3
20130105,15.79,21.9,0.0,3.07,24.46,5.94,35.23
20130106,12.02,24.66,0.0,2.76,22.09,5.5,36.23
20130107,15.44,22.33,0.0,2.77,19.59,5.73,41.38
20130108,14.76,23.96,0.0,2.1,20.6,4.98,49.97
20130109,15.22,23.52,0.0,1.77,23.89,6.02,37.76
20130110,13.18,25.51,0.0,2.19,21.41,7.26,45.94
20130111,11.66,24.62,0.0,2.94,17.98,4.9,47.77
20130112,14.81,20.65,0.0,2.35,15.43,2.27,40.63
20130113,16.49,19.35,0.0,2.4,15.73,1.47,29.3
20130114,16.42,19.35,0.0,3.43,15.04,1.21,27.23
20130115,16.47,18.61,0.0,3.76,16.51,-1.41,22.04
20130116,16.94,20.88,0.0,3.7,24.54,2.9,16.7
20130117,16.26,23.23,0.0,3.04,26.84,4.81,22.36
20130118,14.6,26.4,0.0,2.31,28.95,10.23,25.25
20130119,15.56,26.19,0.0,1.77,28.46,10.57,40.36
20130120,15.0,26.76,0.0,1.77,29.42,13.51,32.25
20130121,12.87,27.96,0.0,1.96,29.77,13.72,30.09
20130122,16.35,26.89,0.12,1.64,31.55,13.97,35.09
20130123,14.46,27.96,0.0,1.98,31.0,13.63,32.02
20130124,9.53,30.83,0.0,1.58,28.36,15.6,30.88
20130125,10.89,31.73,12.66,1.39,28.44,17.47,51.88
20130126,9.26,31.03,4.34,2.04,22.62,16.07,73.86
20130127,11.98,28.35,0.07,1.63,23.65,13.07,69.79
20130128,8.08,27.26,0.01,2.31,19.66,8.36,70.32
20130129,18.02,22.08,0.0,2.31,19.23,6.24,53.65
20130130,17.71,22.37,0.0,3.6,21.68,6.3,33.87
20130131,13.38,25.33,0.0,2.69,25.38,6.44,38.01
20130201,17.87,24.02,0.0,1.53,27.36,9.0,40.1
20130202,14.22,27.59,0.0,2.1,28.64,11.81,33.84
20130203,7.84,29.92,0.0,1.85,25.7,13.89,38.61
20130204,11.95,28.45,0.0,1.68,24.96,12.37,42.06
20130205,18.49,24.64,0.0,1.71,25.39,10.89,47.73
20130206,18.46,25.17,0.0,1.53,24.49,12.17,48.92
20130207,18.95,23.59,0.0,1.43,26.45,10.24,41.55
20130208,18.47,23.97,0.0,2.12,23.97,9.69,44.18
20130209,18.49,23.72,0.0,2.61,19.38,6.74,58.47
20130210,19.52,22.35,0.0,2.24,20.48,5.97,36.38
20130211,15.45,24.1,0.0,2.27,18.43,5.97,50.83
20130212,20.29,21.09,0.0,3.35,20.45,4.38,44.0
20130213,20.61,21.24,0.0,2.75,23.1,3.59,29.38
20130214,20.63,22.69,0.0,2.23,26.79,6.1,29.14
20130215,16.64,25.28,0.0,3.56,26.65,9.55,25.41
20130216,20.67,23.78,0.0,3.45,28.92,9.97,22.07
20130217,20.75,23.29,0.0,2.09,26.49,8.87,27.14
20130218,19.92,24.07,0.0,1.84,25.35,7.42,31.74
20130219,6.29,27.36,0.01,1.57,20.04,9.76,38.46
20130220,12.12,25.63,6.42,3.18,18.52,6.71,70.64
20130221,21.58,21.45,0.0,1.73,20.48,4.76,52.28
20130222,21.64,22.32,0.0,2.08,22.56,4.84,46.37
20130223,21.72,22.56,0.0,2.53,25.9,7.0,35.0
20130224,22.12,21.39,0.0,3.11,23.81,6.05,38.51
20130225,22.7,20.78,0.0,3.88,23.0,4.41,22.71
20130226,20.53,24.37,0.0,2.52,25.24,6.9,23.17
20130227,19.61,23.85,0.0,3.35,26.37,6.78,23.45
20130228,22.8,22.04,0.0,3.97,28.56,7.65,16.58
20130301,23.65,22.34,0.0,4.17,31.26,8.21,14.15
20130302,23.27,24.13,0.0,3.34,34.35,12.08,17.23
20130303,23.26,25.48,0.0,2.42,33.64,12.57,15.43
20130304,18.57,27.51,0.0,2.48,29.88,10.83,25.23
20130305,21.39,26.76,0.0,1.91,28.58,13.98,26.03
20130306,21.72,26.74,0.0,1.91,31.36,13.58,29.65
20130307,17.09,27.25,0.0,1.76,30.65,13.57,34.34
20130308,14.07,28.8,0.48,3.6,23.2,11.23,60.56
20130309,22.4,23.54,0.0,2.88,21.91,7.9,48.59
20130310,24.11,23.41,0.0,3.38,25.68,8.46,31.89
20130311,25.0,23.55,0.0,3.24,31.0,11.26,19.62
20130312,24.89,24.69,0.0,2.48,33.42,12.12,17.04
20130313,24.67,25.82,0.0,2.2,35.01,12.14,17.81
20130314,24.97,26.25,0.0,2.41,37.46,14.5,16.38
20130315,24.73,26.38,0.0,2.23,34.73,13.86,19.23
20130316,25.08,25.6,0.0,2.49,34.48,14.69,20.32
20130317,25.18,25.35,0.0,2.22,30.49,12.08,37.32
20130318,25.15,25.35,0.0,2.31,30.51,11.94,45.05
20130319,22.07,27.72,0.0,2.08,33.1,13.91,26.81
20130320,24.57,27.99,0.0,2.6,35.37,15.96,20.44
20130321,22.84,28.21,0.0,2.76,34.97,17.36,19.23
20130322,25.53,25.54,0.0,2.88,29.43,12.61,43.8
20130323,26.26,25.05,0.0,1.92,28.94,12.3,43.56
20130324,26.59,24.46,0.0,2.33,32.32,12.86,23.35
20130325,26.65,24.98,0.0,1.89,33.56,13.41,15.33
20130326,26.73,24.93,0.0,2.11,33.11,12.32,20.49
20130327,24.98,27.56,0.0,2.17,31.48,15.7,24.53
20130328,24.17,27.94,0.0,2.69,32.67,13.92,28.12
20130329,25.82,27.34,0.0,2.17,31.88,17.45,25.7
20130330,22.21,29.05,0.0,2.52,31.34,16.92,18.28
20130331,26.52,26.45,0.0,2.82,34.69,15.9,20.73
20130401,27.44,26.22,0.0,3.11,32.91,14.15,37.78
20130402,27.66,25.26,0.0,2.56,32.3,14.04,31.74
20130403,27.99,25.58,0.0,2.07,34.97,13.73,19.85
20130404,26.27,28.15,0.0,2.49,34.86,15.91,17.52
20130405,27.37,27.54,0.0,2.3,35.23,18.22,20.47
20130406,27.73,26.97,0.0,2.49,32.04,15.09,38.02
20130407,27.56,27.19,0.0,3.0,32.02,14.33,47.01
20130408,26.49,27.18,0.0,4.16,27.8,14.09,57.56
20130409,23.11,27.25,0.0,2.98,25.32,11.01,43.81
20130410,28.9,24.25,0.05,3.15,28.01,10.79,26.51
20130411,28.84,25.18,0.0,2.66,33.18,12.74,16.84
20130412,27.53,26.42,0.0,3.11,30.1,12.66,36.7
20130413,28.54,26.05,0.0,2.24,31.82,13.59,33.96
20130414,28.57,26.39,0.0,3.29,30.64,14.07,56.06
20130415,28.77,26.0,0.0,2.5,30.44,14.65,51.64
20130416,28.53,26.57,0.0,2.78,28.85,14.53,55.96
20130417,25.98,26.51,0.0,2.92,28.6,11.29,41.73
20130418,30.65,23.39,0.0,4.28,31.19,13.38,10.04
20130419,30.91,23.92,0.0,4.29,35.2,13.89,7.76
20130420,30.04,25.41,0.0,2.47,35.65,13.79,6.93
20130421,30.28,25.45,0.0,2.34,34.64,14.33,20.76
20130422,29.46,26.14,0.0,2.55,34.52,14.76,27.07
20130423,30.05,25.78,0.0,2.43,33.15,14.83,36.42
20130424,29.34,27.02,0.0,3.36,33.68,14.44,31.63
20130425,29.0,27.17,0.0,2.76,32.24,16.24,34.49
20130426,30.53,25.64,0.0,2.23,34.25,15.82,20.07
20130427,30.48,26.87,0.0,2.07,34.94,16.93,22.39
20130428,30.0,28.07,0.0,2.68,37.45,17.31,18.35
20130429,29.77,27.8,0.0,2.49,38.06,15.45,24.56
20130430,30.12,27.19,0.0,2.73,35.48,16.49,39.71
20130501,30.52,26.89,0.0,2.47,34.04,15.95,42.28
20130502,30.85,27.28,0.0,3.02,41.74,17.78,15.74
20130503,25.22,30.55,0.0,4.3,37.58,22.2,20.74
20130504,29.05,28.5,0.0,3.75,35.03,18.56,41.44
20130505,29.27,28.82,0.0,3.47,32.94,17.05,42.61
20130506,28.98,28.75,0.0,2.51,32.34,19.24,32.39
20130507,29.5,28.0,0.0,2.87,30.63,16.45,36.3
20130508,27.27,28.69,0.0,2.8,31.15,15.83,37.07
20130509,30.32,26.51,0.0,2.65,29.99,13.9,40.11
20130510,28.91,27.71,0.0,2.29,31.63,15.21,33.51
20130511,25.86,30.7,0.0,2.47,36.69,17.99,25.44
20130512,28.35,30.63,0.0,3.22,38.13,22.08,22.58
20130513,24.96,32.12,0.01,3.31,38.81,22.85,20.68
20130514,27.65,31.21,0.15,2.57,36.96,23.26,29.25
20130515,30.3,29.52,0.0,3.2,37.24,19.84,39.09
20130516,31.25,28.16,0.0,2.63,37.51,18.72,35.89
20130517,31.28,27.42,0.0,2.94,34.83,17.9,32.91
20130518,31.18,27.71,0.0,2.78,35.23,17.87,36.75
20130519,31.62,27.64,0.0,2.57,35.73,18.68,28.97
20130520,31.62,27.86,0.0,2.61,37.47,17.0,31.25
20130521,31.9,27.51,0.0,2.45,38.31,20.22,21.05
20130522,27.64,29.97,0.0,2.36,37.14,20.93,28.21
20130523,28.81,29.67,0.0,2.53,34.88,20.29,41.0
20130524,31.48,27.91,0.0,2.75,37.06,18.11,30.95
20130525,31.54,27.53,0.0,2.84,37.21,17.36,25.51
20130526,31.67,27.5,0.0,2.62,35.87,18.91,21.63
20130527,29.83,28.18,0.0,2.74,36.13,19.19,20.25
20130528,31.31,28.38,0.0,2.81,34.28,18.76,36.35
20130529,30.71,29.64,0.0,3.31,35.24,18.72,48.55
20130530,30.82,30.19,0.0,3.19,37.04,19.54,44.84
20130531,31.26,29.89,0.0,2.4,38.65,19.93,42.02
20130601,31.7,30.14,0.0,2.51,40.69,22.17,19.57
20130602,30.95,30.57,0.0,2.94,40.83,21.07,27.16
20130603,30.85,30.87,0.0,3.04,40.27,21.19,39.3
20130604,30.94,30.42,0.0,2.62,39.09,22.72,24.85
20130605,32.27,28.85,0.0,2.95,41.26,23.0,14.18
20130606,32.47,28.6,0.0,2.48,40.7,23.03,12.57
20130607,31.64,29.47,0.0,2.45,40.9,21.96,28.72
20130608,30.13,31.45,0.0,3.72,38.92,21.08,49.4
20130609,30.06,32.6,0.0,2.69,39.57,22.24,50.44
20130610,30.24,31.76,0.0,3.21,39.64,23.33,41.69
20130611,29.6,32.17,0.0,3.01,41.24,24.28,28.62
20130612,29.75,32.69,0.0,3.12,40.26,23.0,44.58
