DATE,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_LW_DWN,PRECTOTCORR,WS2M,T2M_MAX,T2M_MIN,RH2M
20060101,14.59,23.8,0.0,2.2,20.22,3.74,36.46
20060102,14.5,23.77,0.0,2.09,22.54,6.78,33.02
20060103,12.11,26.0,0.0,1.01,19.93,7.3,38.86
20060104,15.54,22.06,0.0,2.19,21.94,0.78,24.56
20060105,15.36,22.08,0.0,5.06,16.91,4.25,24.16
20060106,15.62,21.96,0.0,3.86,22.2,2.14,27.42
20060107,13.23,25.49,0.0,2.11,22.17,2.63,24.46
20060108,15.4,22.85,0.0,1.72,21.39,6.28,34.71
20060109,15.66,21.17,0.0,2.07,18.56,2.76,17.08
20060110,15.91,20.28,0.0,2.55,19.4,-0.86,16.5
20060111,13.02,22.11,0.0,1.48,16.7,1.28,18.98
20060112,15.64,20.78,0.0,1.74,19.85,3.68,16.47
20060113,15.1,23.14,0.0,2.95,20.04,1.63,24.42
20060114,11.69,26.61,0.0,2.25,20.09,6.2,22.51
20060115,14.93,23.42,0.0,3.61,16.01,1.75,38.4
20060116,15.97,19.11,0.0,2.89,8.52,-3.42,51.18
20060117,16.55,19.5,0.0,2.06,14.44,-4.8,23.21
20060118,14.86,22.87,0.0,1.75,19.39,0.47,15.33
20060119,14.54,21.44,0.0,3.67,16.05,-0.21,28.28
20060120,17.04,19.33,0.0,2.02,13.1,-4.12,42.27
20060121,16.45,19.79,0.0,2.1,15.4,-2.98,29.36
20060122,17.24,19.04,0.0,1.4,16.71,-3.46,28.68
20060123,14.29,22.04,0.0,3.53,15.72,-2.28,37.7
20060124,12.81,24.26,0.24,3.92,18.46,2.96,48.29
20060125,15.35,22.72,0.98,3.22,18.69,3.18,44.18
20060126,16.87,20.72,0.0,1.74,18.83,-1.41,22.42
20060127,17.52,19.81,0.0,2.8,17.81,0.62,15.66
20060128,17.32,20.56,0.0,1.67,14.51,-2.17,36.75
20060129,16.88,22.48,0.0,1.99,19.25,0.81,29.83
20060130,17.55,22.62,0.0,1.34,21.49,0.35,32.04
20060131,17.2,22.37,0.0,3.69,19.36,2.75,32.66
20060201,14.38,22.12,0.0,1.96,18.09,0.76,41.13
20060202,17.69,22.58,0.0,2.14,22.32,3.76,24.52
20060203,17.56,23.27,0.0,2.22,20.95,2.56,27.19
20060204,18.81,22.06,0.0,2.41,22.53,2.0,18.21
20060205,14.89,25.14,0.0,2.06,22.93,7.76,13.49
20060206,18.35,20.93,0.0,4.38,16.92,2.88,17.3
20060207,13.25,25.51,0.0,3.33,17.04,0.8,18.5
20060208,15.05,25.71,0.0,2.84,22.69,2.69,18.51
20060209,9.08,28.68,1.1,2.07,17.39,5.54,45.4
20060210,18.91,22.62,0.0,2.43,19.82,2.4,54.13
20060211,20.22,20.75,0.0,3.44,16.71,0.75,38.58
20060212,20.49,20.76,0.0,3.53,20.71,-1.07,24.24
20060213,18.51,22.66,0.0,2.12,24.09,-1.85,17.57
20060214,16.89,23.77,0.0,3.21,19.97,7.98,13.32
20060215,20.5,21.13,0.0,4.97,19.98,2.49,24.72
20060216,19.55,22.92,0.0,3.06,20.46,1.02,40.49
20060217,5.22,27.5,1.75,2.82,15.55,5.98,49.03
20060218,12.05,26.63,0.84,3.41,19.44,5.7,64.65
20060219,19.11,23.49,0.02,3.08,18.54,4.7,45.94
20060220,18.37,22.55,0.0,2.69,18.63,0.51,23.72
20060221,13.07,25.56,0.0,2.8,17.96,2.9,26.37
20060222,20.79,21.48,0.0,2.18,15.62,1.8,29.05
20060223,19.07,23.19,0.02,2.41,19.14,1.98,27.54
20060224,21.52,21.85,0.0,2.74,19.67,3.94,36.27
20060225,20.45,22.07,0.0,1.39,21.46,1.1,14.88
20060226,19.29,24.47,0.0,2.08,21.35,2.61,21.9
20060227,21.45,23.73,0.0,1.6,25.57,6.98,16.23
20060228,15.93,27.58,0.0,1.97,26.22,10.63,20.9
20060301,14.88,28.01,0.0,2.07,19.23,9.18,48.5
20060302,22.48,24.48,0.0,2.6,23.6,8.23,48.04
20060303,16.89,25.45,0.0,3.11,21.17,5.62,35.14
20060304,22.52,22.09,0.0,3.09,21.53,2.96,27.72
20060305,22.18,22.97,0.0,1.94,24.45,3.39,9.92
20060306,21.03,25.12,0.0,2.47,25.78,4.43,8.6
20060307,8.05,27.72,0.61,2.35,15.0,6.13,44.7
20060308,22.7,22.15,0.0,3.87,15.57,1.44,46.42
