DATE,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_LW_DWN,PRECTOTCORR,WS2M,T2M_MAX,T2M_MIN,RH2M
20140101,15.61,24.5,0.0,2.27,27.67,12.11,33.39
20140102,15.49,25.13,0.0,2.47,29.53,11.72,31.58
20140103,15.37,26.06,0.0,1.98,28.38,12.8,35.95
20140104,12.48,27.7,0.0,1.72,24.65,14.96,49.1
20140105,7.29,28.62,0.0,1.1,23.22,15.42,59.44
20140106,14.36,26.21,0.0,2.91,28.21,13.85,34.0
20140107,15.91,24.4,0.0,2.21,27.42,11.32,33.89
20140108,15.3,24.7,0.0,1.56,25.11,11.6,30.27
20140109,8.54,27.62,0.0,1.4,22.06,12.59,28.91
20140110,16.19,24.32,0.0,2.27,27.06,13.98,35.07
20140111,16.2,24.94,0.0,3.12,30.83,12.13,34.67
20140112,16.13,24.78,0.0,1.77,25.13,10.45,46.4
20140113,16.74,24.23,0.0,3.02,29.67,12.34,33.88
20140114,16.97,23.76,0.0,3.72,29.58,11.64,20.51
20140115,17.2,23.59,0.0,3.29,28.87,11.16,29.62
20140116,17.32,23.88,0.0,2.65,30.41,12.13,25.15
20140117,17.02,24.22,0.0,2.31,29.35,11.73,27.4
20140118,15.16,25.78,0.0,2.2,29.94,12.43,28.22
20140119,13.49,26.53,0.0,1.69,27.96,14.02,27.41
20140120,16.17,26.19,0.0,2.05,28.91,14.48,29.5
20140121,11.73,29.77,0.0,2.27,29.27,13.82,36.2
20140122,15.11,28.88,0.0,1.94,29.31,17.1,30.55
20140123,14.54,28.36,0.0,1.54,27.02,15.76,47.37
20140124,5.54,31.15,0.0,1.3,27.53,17.76,35.64
20140125,16.5,28.49,0.0,3.02,30.07,17.09,44.28
20140126,16.9,27.63,0.0,3.28,29.23,15.11,47.47
20140127,9.8,29.25,0.0,2.07,24.38,16.65,49.11
20140128,17.36,25.9,0.0,2.3,27.91,14.33,47.39
20140129,17.73,25.59,0.0,2.01,29.3,12.23,33.48
20140130,18.04,25.35,0.0,2.01,27.51,11.95,37.89
20140131,13.83,27.21,0.0,1.91,25.38,12.65,59.28
20140201,16.85,25.89,0.0,2.48,23.04,12.11,66.76
20140202,18.57,23.83,0.0,2.09,23.33,9.45,46.12
20140203,18.31,24.67,0.0,2.52,22.01,11.86,44.87
20140204,18.77,24.39,0.0,1.93,23.01,10.53,55.54
20140205,18.55,24.97,0.0,2.36,24.34,12.0,46.41
20140206,18.93,24.35,0.0,1.81,23.61,11.08,53.11
20140207,18.98,24.62,0.0,2.42,26.05,9.74,50.81
20140208,19.03,25.63,0.0,3.36,30.29,11.36,27.09
20140209,19.12,27.25,0.0,3.78,34.19,15.0,27.13
20140210,19.81,26.54,0.0,3.37,33.48,15.8,28.29
20140211,20.06,25.73,0.0,2.67,30.15,14.73,36.68
20140212,19.94,26.01,0.0,2.45,31.1,13.28,33.64
20140213,20.11,26.87,0.0,2.65,34.42,14.55,25.02
20140214,20.12,28.2,0.0,2.55,34.96,16.35,25.78
20140215,16.65,29.49,0.0,1.51,29.62,14.86,39.52
20140216,20.43,26.93,0.0,1.55,31.91,17.87,27.91
20140217,20.14,27.27,0.0,1.74,31.75,18.19,27.04
20140218,20.99,26.49,0.0,1.94,32.06,17.36,28.77
20140219,21.28,25.77,0.0,2.16,28.63,16.45,36.39
20140220,19.32,27.81,0.0,2.17,30.73,14.63,42.92
20140221,19.03,28.37,0.0,1.65,30.29,15.11,40.03
20140222,19.93,27.95,0.0,1.62,29.19,16.43,38.57
