DATE,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_LW_DWN,PRECTOTCORR,WS2M,T2M_MAX,T2M_MIN,RH2M
20220101,10.07,24.15,0.55,3.55,13.23,1.22,75.23
20220102,15.48,19.11,0.0,3.55,19.25,-1.64,39.19
20220103,14.21,21.58,0.0,2.3,21.64,1.31,35.99
20220104,14.98,21.54,0.0,1.48,22.4,4.21,35.02
20220105,15.15,22.23,0.0,1.44,22.12,3.97,30.97
20220106,15.21,22.15,0.0,1.47,24.55,4.15,36.12
20220107,15.14,22.54,0.0,1.91,22.28,7.7,39.94
20220108,14.51,23.3,0.0,2.31,18.85,5.75,59.45
20220109,8.27,26.4,0.0,1.56,18.19,7.26,62.97
20220110,15.0,22.96,0.0,3.43,21.8,5.91,48.29
20220111,8.83,24.36,0.0,2.44,19.86,5.61,48.34
20220112,12.42,23.5,0.0,1.6,21.61,5.07,42.27
20220113,14.02,23.93,0.0,1.37,24.21,4.91,34.71
20220114,13.54,26.43,0.0,2.02,25.24,8.01,39.68
20220115,11.94,24.87,0.0,3.18,22.37,8.28,35.5
20220116,14.92,24.74,0.0,1.83,23.66,7.42,42.65
20220117,11.95,25.9,0.0,1.99,22.6,9.76,49.84
20220118,10.75,26.03,0.58,1.87,19.52,9.55,72.39
20220119,14.64,23.78,0.05,1.26,19.39,8.39,65.13
20220120,15.34,22.27,0.0,2.8,19.02,4.56,57.16
20220121,16.43,20.28,0.0,2.05,20.53,1.96,46.54
20220122,14.13,22.2,0.0,2.51,17.61,4.33,53.84
20220123,10.85,23.59,0.25,1.07,14.04,5.89,63.27
20220124,16.66,21.29,0.0,1.7,19.85,2.35,49.29
20220125,16.91,21.06,0.0,1.87,19.9,3.44,42.86
20220126,15.62,21.44,0.0,1.26,20.37,4.72,38.81
20220127,17.04,21.1,0.0,1.83,21.13,5.89,30.5
20220128,15.47,22.12,0.0,3.53,21.05,3.68,35.76
20220129,17.06,22.68,0.0,2.26,22.86,3.85,42.19
20220130,17.62,21.53,0.0,1.86,20.41,6.42,42.18
20220131,17.07,22.19,0.0,1.45,21.48,2.84,42.28
20220201,7.41,25.35,0.0,2.17,18.83,6.49,41.09
20220202,11.99,23.81,0.66,3.12,13.84,0.79,58.24
20220203,18.73,17.98,0.0,2.04,12.84,-3.8,39.94
20220204,18.7,18.81,0.0,5.16,17.78,-1.89,35.4
20220205,18.58,20.91,0.0,2.39,21.02,-1.14,34.25
20220206,18.29,21.59,0.0,1.69,20.02,1.82,37.65
20220207,19.31,20.1,0.0,3.73,20.1,2.9,32.83
20220208,19.53,20.51,0.0,2.02,23.79,1.0,32.21
20220209,19.49,21.27,0.0,2.08,23.03,3.46,28.51
20220210,19.69,21.15,0.0,2.42,23.68,3.14,29.54
20220211,19.69,21.8,0.0,1.85,25.33,3.71,30.93
20220212,19.99,21.73,0.0,2.83,25.72,4.98,34.6
20220213,20.45,21.23,0.0,2.36,27.22,3.97,30.72
20220214,19.53,23.21,0.0,1.88,27.58,3.82,24.17
20220215,20.43,20.92,0.0,3.28,23.52,7.33,24.23
20220216,12.71,22.83,0.93,3.12,12.5,2.6,58.87
20220217,19.68,20.77,0.0,2.02,18.01,0.23,48.28
20220218,21.34,19.95,0.0,3.11,22.42,1.42,33.01
20220219,21.22,21.14,0.0,1.53,25.16,2.43,25.22
20220220,20.06,22.18,0.0,2.56,22.71,6.96,24.35
20220221,15.14,24.03,0.0,3.37,16.74,4.28,54.65
20220222,20.49,21.68,0.0,2.77,20.35,3.44,57.24
20220223,21.07,22.01,0.01,3.36,18.51,4.38,61.85
20220224,22.18,20.56,0.0,1.29,17.87,0.87,49.65
20220225,22.13,20.88,0.0,1.8,19.4,5.05,27.43
20220226,22.84,20.08,0.0,1.72,23.85,4.91,24.18
20220227,22.01,22.61,0.0,2.19,27.68,4.23,23.63
20220228,15.27,26.65,0.0,1.61,26.61,7.84,21.75
20220301,21.76,23.58,0.0,1.88,27.5,10.22,20.52
20220302,21.1,24.53,0.0,1.25,28.17,8.23,20.44
20220303,11.31,28.2,0.01,1.35,21.64,12.69,43.58
20220304,23.18,22.1,0.0,3.94,23.47,7.11,45.18
20220305,23.42,21.91,0.0,2.53,23.03,4.68,41.46
20220306,24.07,20.22,0.0,2.07,20.6,3.51,33.5
20220307,22.98,20.83,0.0,1.87,20.9,3.83,24.95
