DATE,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_LW_DWN,PRECTOTCORR,WS2M,T2M_MAX,T2M_MIN,RH2M
20150101,11.39,28.89,0.57,1.66,20.95,13.15,60.29
20150102,16.05,23.49,0.41,2.75,18.16,8.27,43.46
20150103,16.35,22.27,0.0,2.19,21.92,7.61,33.58
20150104,16.63,23.77,0.0,2.25,28.72,7.86,27.54
20150105,15.97,27.23,0.0,2.29,30.62,11.78,29.95
20150106,11.86,29.98,0.02,1.73,30.07,16.83,37.64
20150107,7.47,30.64,0.02,1.16,26.59,16.9,53.31
20150108,14.37,29.12,0.01,1.41,29.45,17.07,48.77
20150109,9.87,30.5,0.08,1.09,25.49,16.2,41.97
20150110,15.64,26.11,0.0,1.41,26.86,13.8,34.86
20150111,15.84,26.39,0.0,1.72,27.11,13.57,38.65
20150112,16.32,26.12,0.0,1.75,27.82,14.85,42.35
20150113,13.8,27.94,0.0,1.52,25.79,14.61,49.44
20150114,13.71,28.1,0.0,1.66,24.05,15.8,52.04
20150115,15.92,27.74,0.0,1.58,27.39,14.76,41.63
20150116,9.55,29.61,0.07,1.72,28.89,16.26,43.32
20150117,6.53,30.73,0.54,1.17,26.49,17.3,47.5
20150118,15.54,29.99,0.12,1.65,30.34,16.21,44.72
20150119,16.56,28.66,0.01,1.83,31.45,15.96,45.96
20150120,17.13,27.4,0.04,1.2,30.54,16.88,42.56
20150121,10.1,27.55,0.0,1.8,25.7,14.54,52.46
20150122,17.69,25.41,0.0,1.92,26.29,13.74,43.39
20150123,12.37,26.71,0.0,1.73,25.69,11.36,29.46
20150124,8.55,28.63,0.01,1.22,22.82,13.65,37.69
20150125,8.59,30.68,0.13,1.5,27.28,15.69,49.66
20150126,7.06,31.92,0.17,2.12,28.0,17.73,59.6
20150127,14.79,30.69,0.0,2.0,30.88,18.24,58.76
20150128,17.28,30.06,0.0,2.5,32.95,17.26,49.61
20150129,7.83,31.95,0.24,2.93,24.81,18.82,49.55
20150130,3.11,31.61,9.35,2.07,22.26,16.49,76.21
20150131,7.93,30.93,21.57,2.4,20.52,14.71,80.38
20150201,17.49,27.7,0.55,1.55,24.25,12.31,69.12
20150202,16.54,28.6,1.28,1.53,27.28,11.27,59.59
20150203,18.3,27.14,0.26,1.58,26.12,12.85,66.71
20150204,18.95,27.1,0.0,1.84,30.02,13.48,58.11
20150205,17.95,28.07,0.0,1.54,30.71,13.41,51.47
20150206,19.29,27.28,0.0,1.85,33.3,14.19,46.02
20150207,19.89,26.69,0.0,1.63,32.45,16.3,46.27
