DATE,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_LW_DWN,PRECTOTCORR,WS2M,T2M_MAX,T2M_MIN,RH2M
20230101,7.57,27.87,0.11,3.27,20.1,11.38,77.04
20230102,12.07,25.09,0.0,1.67,18.93,8.79,64.74
20230103,10.36,25.83,0.0,1.15,19.16,7.99,61.82
20230104,15.12,23.95,0.0,1.47,24.81,7.69,50.98
20230105,14.68,24.75,0.0,1.94,27.91,10.51,37.75
20230106,15.4,23.82,0.0,1.96,26.36,10.12,46.43
20230107,15.53,24.08,0.0,1.41,23.51,10.3,45.09
20230108,15.21,24.16,0.0,1.84,24.16,9.67,39.67
20230109,15.72,23.98,0.0,1.17,24.58,10.04,35.55
20230110,10.92,24.91,0.0,1.73,22.76,9.77,34.09
20230111,14.54,25.27,0.0,2.46,27.3,10.78,36.33
20230112,15.64,25.04,0.0,1.75,27.18,10.72,39.5
20230113,15.79,25.25,0.0,2.06,28.17,10.9,36.35
20230114,15.54,25.47,0.0,1.75,27.34,12.03,36.76
20230115,7.3,27.82,0.0,2.52,20.64,11.33,70.24
20230116,5.68,30.16,2.61,2.8,21.67,12.28,79.26
20230117,10.96,27.22,6.49,3.02,19.9,9.43,70.36
20230118,15.83,22.95,0.0,1.53,19.79,7.39,59.57
20230119,14.47,24.58,0.0,2.27,22.81,8.03,41.57
20230120,16.7,22.07,0.0,2.1,21.13,7.69,42.96
20230121,17.44,20.95,0.0,2.77,21.82,5.55,39.5
20230122,17.3,21.31,0.0,2.51,22.52,6.6,37.56
20230123,13.5,22.65,0.0,2.84,17.76,4.49,57.38
20230124,17.21,20.57,0.0,2.31,19.12,2.76,43.0
20230125,17.4,21.96,0.0,3.33,23.27,4.97,37.47
20230126,17.74,22.24,0.0,3.73,23.07,6.23,32.85
20230127,12.84,23.59,0.0,2.52,21.8,6.09,39.41
20230128,10.31,26.1,0.0,1.33,21.58,8.81,40.16
20230129,17.51,22.81,0.0,2.56,22.73,6.34,45.44
20230130,17.9,22.7,0.0,1.91,21.94,5.74,55.1
20230131,16.79,23.88,0.01,1.95,20.38,6.49,70.74
20230201,12.51,25.33,0.17,1.41,17.06,8.4,66.06
20230202,18.23,23.45,0.0,2.17,24.81,5.85,52.53
20230203,18.36,23.97,0.0,3.19,27.97,8.81,33.7
20230204,18.62,24.34,0.0,1.62,28.28,10.58,34.83
20230205,18.75,24.57,0.0,1.76,28.52,12.02,31.14
20230206,16.85,24.29,0.0,3.09,24.36,10.43,35.76
20230207,19.54,21.4,0.0,3.46,23.84,6.88,30.33
20230208,19.66,21.99,0.0,3.93,26.47,7.56,26.58
20230209,19.67,23.04,0.0,3.04,29.58,8.89,23.93
