DATE,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_LW_DWN,PRECTOTCORR,WS2M,T2M_MAX,T2M_MIN,RH2M
20230101,12.88,27.49,0.02,3.25,21.73,10.7,64.45
20230102,9.59,28.22,0.01,2.5,19.76,9.06,63.76
20230103,12.3,25.51,0.0,1.16,19.9,7.43,50.31
20230104,15.85,23.78,0.0,1.23,26.36,7.51,33.36
20230105,14.59,24.67,0.0,1.47,30.05,11.18,22.22
20230106,15.99,24.72,0.0,1.57,29.27,12.4,25.61
20230107,14.39,26.08,0.0,1.57,26.45,12.19,28.88
20230108,15.2,26.27,0.0,1.92,27.82,11.19,33.24
20230109,16.02,25.64,0.0,1.38,29.59,12.01,31.35
20230110,12.75,25.6,0.0,1.79,30.73,11.52,22.78
20230111,16.1,24.88,0.0,1.96,28.85,13.46,20.63
20230112,16.13,25.06,0.0,1.54,30.6,11.7,21.7
20230113,16.37,25.11,0.0,2.01,31.63,11.09,22.35
20230114,15.95,25.87,0.0,1.94,30.73,14.1,18.66
20230115,10.54,26.68,0.0,2.3,23.37,11.27,43.99
20230116,11.97,27.92,0.81,1.85,22.68,11.16,70.84
20230117,4.3,28.26,13.04,2.63,17.38,7.91,77.73
20230118,16.3,23.03,0.0,1.45,19.73,6.01,50.62
20230119,12.86,24.53,0.0,1.78,22.71,8.11,36.13
20230120,17.38,22.33,0.0,1.82,22.85,8.16,34.88
20230121,15.95,21.63,0.0,2.19,21.98,5.77,33.58
20230122,18.16,21.23,0.0,2.09,24.58,4.66,26.88
20230123,13.21,24.43,0.0,3.07,16.2,3.28,50.75
20230124,16.37,20.45,0.0,2.66,17.77,1.22,35.19
20230125,17.73,22.82,0.0,2.7,23.56,3.85,29.94
20230126,17.89,22.8,0.0,2.5,24.15,7.88,26.5
20230127,14.58,23.77,0.0,1.68,22.03,5.68,26.21
20230128,9.23,27.6,0.0,1.54,19.89,9.07,28.92
20230129,17.85,24.23,0.0,2.81,23.22,6.16,44.0
20230130,15.23,25.17,0.0,2.22,20.18,7.38,54.24
20230131,17.9,23.75,0.0,1.8,22.17,6.93,58.6
20230201,11.88,26.78,0.28,1.86,18.62,6.83,62.24
20230202,18.75,23.57,0.0,2.88,25.08,5.35,50.33
20230203,18.94,24.38,0.0,2.36,29.65,8.73,27.72
20230204,19.16,25.04,0.0,1.54,30.73,10.07,28.29
20230205,19.4,25.11,0.0,1.82,32.17,12.68,24.71
20230206,16.56,25.17,0.0,2.47,27.16,9.95,25.78
20230207,20.14,21.65,0.0,2.89,22.35,6.41,26.11
20230208,20.54,21.6,0.0,3.28,26.69,5.91,19.02
20230209,19.56,23.13,0.0,2.6,28.89,8.34,18.35
20230210,19.95,23.72,0.0,2.47,31.04,8.38,15.33
20230211,9.25,28.87,0.0,1.98,26.97,11.42,19.62
20230212,17.48,27.49,0.0,2.76,26.62,11.99,25.69
20230213,13.45,27.29,0.48,2.99,18.18,6.96,57.0
20230214,16.81,24.42,0.01,2.25,20.18,7.25,62.46
20230215,18.78,25.28,0.0,2.39,21.12,7.85,57.08
20230216,21.28,22.68,0.0,1.88,23.87,6.04,26.1
20230217,13.81,26.59,0.0,2.15,25.7,7.54,22.71
20230218,16.69,29.37,0.22,2.66,28.85,10.81,41.71
20230219,5.82,30.89,1.27,2.07,21.83,14.78,58.7
20230220,10.21,30.67,1.5,1.51,24.36,13.85,48.89
20230221,8.37,29.38,4.33,3.16,18.14,9.01,70.7
20230222,19.16,26.64,0.03,3.38,20.14,8.92,70.72
20230223,21.64,24.57,0.0,2.29,22.8,8.11,61.85
20230224,16.25,25.55,0.0,1.47,25.51,8.16,41.53
20230225,11.01,29.11,0.0,1.88,26.47,13.38,32.76
20230226,22.19,25.26,0.0,2.27,23.43,9.88,46.26
20230227,20.13,24.66,0.0,1.77,26.82,8.25,32.29
20230228,20.72,25.84,0.0,1.83,27.47,9.52,26.05
20230301,10.93,27.52,0.0,2.26,21.49,9.64,40.33
20230302,22.67,23.32,1.34,2.93,18.69,7.59,52.32
20230303,24.11,22.15,0.0,2.29,25.88,4.94,27.76
20230304,24.19,22.87,0.0,2.17,27.35,8.19,23.31
20230305,23.97,24.08,0.0,2.0,29.23,9.63,23.8
20230306,23.44,26.01,0.0,1.88,31.88,13.38,23.88
20230307,15.1,28.47,0.0,1.55,32.09,15.72,25.08
20230308,22.62,27.79,0.0,2.15,33.15,14.99,21.86
20230309,22.88,27.33,0.0,1.58,33.5,17.53,18.72
20230310,24.26,26.71,0.0,2.01,34.94,15.31,16.32
20230311,23.53,28.43,0.0,2.46,34.95,16.37,24.95
20230312,22.76,29.34,0.0,2.7,34.2,18.18,29.22
20230313,24.68,26.38,0.0,2.72,33.97,14.92,23.78
20230314,24.95,26.45,0.0,2.14,34.04,14.76,22.67
20230315,19.65,28.0,0.0,1.66,28.77,15.6,27.05
20230316,8.75,31.21,0.31,1.87,27.32,15.72,44.01
20230317,9.62,31.05,4.09,1.38,21.67,14.39,54.35
20230318,17.54,30.05,1.22,1.05,26.41,12.0,54.2
20230319,20.89,29.46,0.0,2.73,28.19,15.17,43.49
20230320,21.37,28.74,0.0,3.02,28.57,13.13,45.92
20230321,20.45,28.8,0.0,3.67,27.1,13.8,53.54
20230322,24.63,27.89,0.0,2.45,29.48,13.38,52.63
20230323,22.99,26.78,0.0,3.0,26.41,12.5,38.22
20230324,27.1,23.05,0.0,2.44,25.74,8.71,29.4
20230325,26.49,23.89,0.0,2.35,28.72,8.92,22.67
20230326,27.14,23.97,0.0,2.01,29.73,10.34,20.45
20230327,22.84,25.95,0.0,1.58,30.76,11.08,16.17
20230328,25.71,25.94,0.0,2.09,33.85,15.19,14.2
20230329,27.07,25.63,0.0,2.25,33.59,13.45,14.93
20230330,26.21,26.23,0.0,2.84,29.49,13.77,26.41
20230331,27.94,24.29,0.0,1.98,31.46,10.21,20.3
20230401,27.01,26.42,0.0,2.43,34.79,13.25,14.27
20230402,28.27,24.92,0.0,2.13,34.6,12.56,13.98
20230403,26.09,25.49,0.0,2.72,33.0,14.26,14.82
20230404,28.35,23.71,0.0,2.72,27.6,10.86,26.96
20230405,25.63,24.12,0.0,2.39,30.99,9.31,9.56
20230406,28.91,24.11,0.0,2.29,32.43,11.11,12.41
20230407,28.72,25.01,0.0,2.18,32.94,13.96,14.58
20230408,28.72,25.12,0.0,2.07,34.56,13.11,12.17
20230409,29.1,25.09,0.0,2.02,36.28,15.01,10.82
20230410,28.76,26.69,0.0,2.1,39.62,16.27,11.5
20230411,26.04,28.77,0.0,2.47,38.09,18.59,13.55
20230412,28.16,28.01,0.0,2.92,34.97,17.87,17.77
20230413,26.89,27.82,0.0,3.7,32.24,16.06,27.46
20230414,28.51,26.11,0.0,2.9,29.5,13.44,36.23
20230415,28.94,26.64,0.0,1.93,33.34,13.15,23.58
20230416,29.02,27.15,0.0,2.08,37.2,14.94,17.55
20230417,28.9,27.28,0.0,2.62,34.98,17.26,18.67
20230418,27.62,27.91,0.0,2.94,33.19,15.38,22.95
20230419,29.25,26.78,0.0,2.41,34.9,16.13,18.54
20230420,29.92,25.79,0.0,2.27,35.98,15.93,13.91
20230421,30.55,25.86,0.0,2.6,38.19,15.44,10.14
20230422,30.42,26.06,0.0,2.31,38.17,17.28,10.29
20230423,29.98,26.42,0.0,3.15,35.95,15.67,13.59
20230424,30.02,26.52,0.0,3.25,33.74,14.93,25.85
20230425,29.7,27.1,0.0,3.07,33.8,15.54,24.04
20230426,29.82,27.03,0.0,2.26,34.84,15.64,25.18
20230427,30.0,27.39,0.0,2.3,36.27,15.97,20.65
20230428,29.72,28.03,0.0,2.19,36.76,16.2,22.71
20230429,29.76,28.73,0.0,2.05,40.81,17.27,19.16
20230430,26.02,31.3,0.0,2.91,38.26,19.81,22.87
20230501,25.41,31.14,0.0,4.24,33.61,20.9,35.46
20230502,29.1,29.21,0.0,3.69,32.78,17.63,46.2
20230503,14.83,31.5,0.0,3.43,30.67,17.93,43.56
20230504,29.22,28.81,0.0,2.59,32.66,15.65,33.19
20230505,30.76,26.42,0.0,2.45,34.07,16.03,20.41
20230506,30.33,26.51,0.0,2.45,34.98,15.34,16.15
20230507,31.62,26.06,0.0,2.54,36.83,16.76,13.23
20230508,31.34,26.89,0.0,2.48,37.33,17.37,15.55
20230509,29.02,28.19,0.0,2.39,36.85,17.68,18.94
20230510,31.12,26.44,0.0,2.93,33.71,16.19,21.12
20230511,31.49,25.98,0.0,2.29,35.25,15.65,16.5
20230512,30.46,27.17,0.0,2.02,35.35,17.21,18.91
20230513,30.76,27.6,0.0,2.61,35.26,16.29,21.58
20230514,30.45,28.65,0.0,2.76,36.05,17.41,22.79
20230515,28.41,30.64,4.47,2.34,35.77,19.36,31.06
20230516,28.8,31.22,0.23,2.84,38.26,19.74,30.56
20230517,22.1,32.61,1.4,2.1,31.33,20.61,35.9
20230518,27.37,31.46,0.99,3.35,33.59,18.39,46.91
20230519,30.41,28.78,0.01,3.0,34.86,16.3,40.59
20230520,30.35,28.83,0.0,2.52,36.45,18.11,31.3
20230521,30.83,29.28,0.0,2.75,37.83,18.43,24.41
20230522,30.92,29.65,0.0,2.81,38.98,20.51,18.96
20230523,31.02,28.91,0.0,2.93,37.66,19.49,20.18
20230524,31.16,29.5,0.0,2.61,38.18,22.15,19.72
20230525,30.04,30.05,0.0,2.68,36.97,19.36,21.43
20230526,20.5,32.57,0.0,2.38,37.52,20.91,25.08
20230527,16.64,34.24,0.0,2.42,38.63,22.28,20.24
20230528,29.93,30.14,0.0,2.48,37.3,20.78,22.16
20230529,30.74,29.99,0.0,3.0,36.5,18.73,34.78
20230530,30.76,29.98,0.0,3.1,36.24,19.15,34.08
20230531,31.33,28.87,0.0,2.92,35.91,18.92,28.02
20230601,28.7,29.51,0.0,2.87,33.78,19.04,30.16
20230602,31.66,28.68,0.0,2.34,35.62,18.03,29.91
20230603,31.96,28.49,0.0,2.2,37.83,18.19,23.3
20230604,30.69,29.84,0.0,2.49,39.2,19.88,25.54
20230605,30.54,30.18,0.0,2.56,38.49,20.17,22.3
20230606,19.05,32.04,0.0,2.64,34.51,21.52,26.14
20230607,29.78,30.33,0.0,2.86,35.87,18.21,35.91
20230608,29.0,30.75,0.0,2.57,35.53,20.46,29.16
20230609,27.62,30.97,0.0,2.05,40.14,21.07,22.03
20230610,31.01,30.33,0.0,2.78,39.84,20.74,19.48
20230611,31.05,29.73,0.0,2.85,36.53,19.73,26.47
20230612,30.57,29.07,0.0,2.43,37.7,19.16,19.86
20230613,25.98,30.57,0.0,2.15,38.2,19.98,17.63
20230614,28.33,31.23,0.0,2.07,39.33,22.42,16.9
20230615,30.1,31.31,0.0,2.23,41.84,24.13,13.32
20230616,28.33,33.18,0.0,2.59,44.34,24.68,12.81
20230617,23.28,34.42,0.0,2.22,40.95,26.6,14.52
20230618,27.32,33.63,0.0,2.14,41.73,25.5,20.24
20230619,24.48,35.05,0.0,2.99,43.03,25.91,15.83
20230620,29.08,34.07,0.0,3.67,40.93,28.26,20.08
20230621,28.93,34.41,0.0,3.64,44.38,28.08,16.41
20230622,29.43,33.21,0.0,3.06,44.79,26.96,12.91
20230623,29.91,33.23,0.0,3.02,45.65,26.74,11.47
