DATE,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_LW_DWN,PRECTOTCORR,WS2M,T2M_MAX,T2M_MIN,RH2M
20130101,13.56,21.66,0.0,2.25,14.31,-0.38,49.59
20130102,15.03,21.33,0.0,3.21,19.35,1.45,37.8
20130103,12.25,23.34,0.24,2.75,17.57,3.5,48.0
20130104,14.76,22.18,0.03,2.61,17.19,2.46,53.3
20130105,15.32,21.85,0.0,2.12,20.76,2.24,40.41
20130106,10.84,23.9,0.0,2.37,18.32,3.76,40.01
20130107,13.92,22.61,0.0,2.06,15.18,1.76,46.04
20130108,14.85,22.73,0.36,1.92,17.64,2.01,47.01
20130109,14.57,22.94,0.0,2.43,22.09,3.21,38.08
20130110,11.16,25.5,0.0,3.22,19.88,5.61,54.43
20130111,14.89,22.08,0.0,2.54,11.21,-0.41,55.73
20130112,13.5,20.87,0.0,2.13,9.7,-1.53,40.74
20130113,16.05,18.95,0.0,2.31,10.99,-3.46,36.82
20130114,15.62,18.83,0.0,2.9,8.47,-4.3,32.78
20130115,16.33,18.62,0.0,3.17,11.12,-5.07,33.52
20130116,16.41,20.71,0.26,4.34,19.05,-1.87,26.97
20130117,15.94,23.78,0.0,3.45,23.7,4.24,26.1
20130118,13.57,25.91,0.0,2.27,24.71,5.94,34.3
20130119,15.4,25.29,0.0,1.42,25.41,9.48,42.16
20130120,13.8,25.87,0.0,1.8,24.69,8.89,43.61
20130121,15.4,25.69,0.19,1.33,25.19,11.6,41.29
20130122,16.0,26.48,0.01,1.89,27.38,10.23,37.05
20130123,13.86,27.68,0.0,2.33,27.09,10.47,38.98
20130124,7.9,31.19,0.0,1.45,23.09,12.54,46.3
20130125,8.65,30.65,2.4,1.62,24.37,13.61,56.68
20130126,10.66,30.74,17.54,3.45,18.5,10.26,83.59
20130127,10.92,28.85,0.4,2.11,20.09,8.71,77.47
20130128,9.61,27.84,2.73,2.72,13.29,3.78,79.54
20130129,17.42,22.11,0.01,3.02,13.4,1.57,58.62
20130130,17.38,22.27,0.0,2.51,17.89,0.23,40.48
20130131,13.02,25.39,0.0,2.95,22.76,3.97,37.85
20130201,16.5,24.67,0.02,1.77,24.02,5.01,37.34
20130202,15.22,27.12,0.0,1.85,25.98,8.32,34.16
20130203,8.89,29.36,0.0,1.5,21.28,10.77,38.56
20130204,12.45,27.34,0.0,1.51,21.28,9.77,46.04
20130205,18.21,24.36,0.0,1.5,21.83,6.69,54.42
20130206,18.08,25.16,0.0,1.76,21.82,8.7,50.91
20130207,18.46,24.03,0.0,1.43,22.76,5.8,45.16
20130208,15.85,24.81,0.0,2.78,20.62,5.84,47.27
20130209,15.67,23.83,0.29,2.74,13.15,3.08,67.77
20130210,19.41,21.12,0.0,1.85,15.82,-0.04,45.31
20130211,11.27,24.77,0.24,2.84,13.94,1.44,56.72
20130212,19.73,20.93,0.26,2.41,14.94,-1.55,54.44
20130213,20.05,20.97,0.12,2.65,19.28,-0.48,36.77
20130214,20.11,22.85,0.0,2.21,22.0,3.33,34.56
20130215,13.99,25.8,0.0,4.52,19.86,7.63,32.48
20130216,21.06,22.51,0.0,4.25,25.51,6.45,24.45
20130217,19.72,23.21,0.0,2.27,23.66,6.61,26.69
20130218,15.11,24.96,0.0,2.18,19.7,4.7,32.42
20130219,15.88,24.94,0.03,3.61,17.99,5.24,47.77
20130220,9.91,25.56,6.12,4.4,12.22,2.1,77.77
20130221,20.81,21.54,0.0,1.6,15.92,-0.56,57.45
20130222,21.08,22.06,0.0,2.06,17.01,2.35,51.57
20130223,21.77,21.85,0.0,2.38,21.81,2.25,35.82
20130224,22.12,20.36,0.0,3.58,15.64,1.1,33.3
20130225,22.69,20.29,0.0,2.53,18.43,-1.57,33.54
20130226,22.18,22.65,0.0,2.41,21.2,2.52,28.42
20130227,20.68,23.14,0.0,3.32,21.62,3.62,25.17
20130228,23.12,21.67,0.0,3.66,23.21,3.21,22.19
20130301,23.14,22.81,0.0,3.14,26.09,4.26,22.85
20130302,23.03,24.46,0.0,2.22,30.41,8.7,24.78
20130303,22.84,25.88,0.0,2.25,28.97,12.53,19.49
20130304,21.57,26.92,0.0,2.77,23.82,11.31,29.27
20130305,18.8,27.47,0.0,2.36,25.67,8.73,30.71
20130306,22.3,25.67,0.0,1.81,29.0,12.27,30.04
20130307,21.44,26.03,0.0,2.64,26.76,8.67,34.66
20130308,16.7,27.55,2.89,4.54,17.77,5.68,55.48
20130309,19.32,24.42,0.03,2.51,16.46,4.84,57.49
20130310,23.72,23.58,0.0,2.98,20.87,3.98,42.54
20130311,24.45,23.68,0.0,2.66,26.32,5.6,24.49
20130312,24.43,24.61,0.0,1.98,30.17,8.47,20.22
20130313,24.23,25.93,0.0,2.27,32.78,11.68,18.89
20130314,24.74,25.86,0.0,2.31,34.53,13.61,16.86
20130315,24.78,25.88,0.0,2.59,34.42,13.69,15.12
20130316,24.38,25.63,0.0,2.87,31.78,14.02,16.98
20130317,24.87,25.25,0.0,2.85,30.22,10.4,24.35
20130318,24.91,25.56,0.0,2.29,29.43,9.72,30.92
20130319,18.4,28.05,0.0,2.52,28.89,12.07,26.83
20130320,21.99,28.94,0.0,2.24,31.6,12.39,24.25
20130321,19.73,28.66,0.0,2.73,28.61,14.17,26.51
20130322,25.19,25.71,0.0,3.8,27.15,11.91,27.29
20130323,25.73,24.71,0.0,2.09,27.91,10.13,25.07
20130324,26.52,23.89,0.0,2.22,27.13,10.71,20.94
20130325,26.47,24.76,0.0,1.91,29.5,9.66,15.26
20130326,26.05,25.73,0.0,2.86,30.61,11.86,13.39
20130327,23.18,27.25,0.0,3.05,27.89,13.16,19.36
20130328,24.76,27.01,0.0,2.96,29.35,11.21,23.56
20130329,25.79,27.07,0.0,2.25,28.58,13.18,26.61
20130330,18.16,29.32,0.0,2.69,28.81,14.4,21.28
20130331,26.54,25.91,0.0,2.51,31.49,10.9,23.54
20130401,26.83,26.36,0.0,2.46,30.22,12.97,26.81
20130402,27.47,24.92,0.0,2.74,29.05,10.89,24.64
20130403,27.75,25.42,0.0,2.28,30.4,11.1,18.72
20130404,23.57,28.88,0.0,2.75,33.47,12.97,15.61
20130405,27.02,27.31,0.0,2.46,32.63,17.64,17.46
20130406,27.46,26.92,0.0,2.52,31.82,12.57,24.79
20130407,27.48,26.89,0.0,2.89,31.24,12.77,27.94
20130408,27.27,26.49,0.07,6.0,26.44,11.5,46.04
20130409,19.45,26.48,1.95,3.3,19.46,8.21,44.64
20130410,28.66,24.2,0.15,2.63,22.48,6.69,28.2
20130411,28.62,24.89,0.0,2.32,29.14,7.69,19.35
20130412,24.92,26.65,0.0,2.48,26.27,12.2,19.38
20130413,28.26,26.11,0.0,1.88,29.35,10.78,23.75
20130414,28.39,26.31,0.0,3.62,29.09,10.1,32.58
20130415,28.46,25.98,0.0,3.93,29.87,10.47,43.3
20130416,29.01,25.42,0.0,3.89,28.71,10.68,38.81
20130417,28.94,24.42,0.0,3.2,22.91,7.71,37.9
20130418,30.6,22.92,0.0,3.66,25.93,6.08,10.96
20130419,31.08,23.21,0.0,3.88,30.47,10.44,7.52
20130420,30.11,26.17,0.0,2.16,33.01,12.91,6.51
20130421,30.35,25.63,0.0,2.26,33.45,13.64,8.96
20130422,30.16,25.84,0.0,2.69,34.15,13.49,12.94
20130423,29.69,26.27,0.0,3.08,32.63,12.14,22.77
20130424,28.43,27.55,0.0,3.74,31.65,12.73,23.15
20130425,29.55,26.26,0.0,3.23,29.14,14.19,29.06
20130426,30.36,25.72,0.0,2.24,32.34,11.21,20.57
20130427,30.08,27.16,0.0,2.32,34.39,13.09,14.69
20130428,29.92,27.88,0.0,2.72,37.04,15.4,11.95
20130429,29.71,27.31,0.0,2.3,36.31,17.32,10.64
20130430,30.31,26.99,0.0,3.23,34.42,15.57,12.19
20130501,30.5,26.6,0.0,3.1,33.0,13.39,23.16
20130502,30.69,27.01,0.0,4.23,35.73,15.56,17.39
