DATE,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_LW_DWN,PRECTOTCORR,WS2M,T2M_MAX,T2M_MIN,RH2M
20240101,13.73,23.11,0.01,2.74,19.1,4.98,47.31
20240102,13.07,24.28,0.15,1.04,17.9,5.14,66.91
20240103,14.3,23.52,0.0,2.24,20.68,5.83,48.04
20240104,11.39,23.27,0.19,2.37,14.35,3.08,67.13
20240105,14.64,20.53,0.0,2.18,15.76,1.23,50.4
20240106,14.95,20.1,0.0,1.99,17.39,0.82,36.8
20240107,14.3,21.26,0.72,3.45,15.24,0.79,44.86
20240108,15.86,17.48,0.0,2.49,10.1,-1.92,37.2
20240109,15.62,19.4,0.0,2.69,16.9,-1.56,27.52
20240110,15.75,20.57,0.0,1.99,19.79,3.92,27.24
20240111,9.23,22.33,0.06,3.1,15.81,1.37,65.96
20240112,15.99,19.32,0.0,2.45,19.31,-0.49,26.14
20240113,15.66,22.09,0.0,1.65,22.38,3.53,20.05
20240114,15.64,23.05,0.0,1.83,24.27,6.65,24.82
20240115,15.95,22.15,0.0,1.84,22.59,6.27,33.19
20240116,12.93,23.17,0.0,1.77,24.41,5.78,29.36
20240117,15.54,23.38,0.0,1.82,25.74,7.92,23.48
20240118,14.65,24.37,0.0,1.81,25.87,7.6,23.51
20240119,12.77,25.52,0.0,1.61,25.65,8.35,22.66
20240120,11.02,26.26,0.47,2.14,24.4,10.07,25.03
20240121,8.65,26.95,1.39,1.81,19.17,9.01,55.46
20240122,6.24,27.27,7.95,2.18,13.95,6.97,89.94
20240123,8.39,28.47,18.6,2.8,15.62,7.27,84.31
20240124,10.42,26.72,0.73,1.45,17.27,6.87,76.16
20240125,15.29,23.49,0.0,1.72,20.38,5.46,63.54
20240126,16.88,21.86,0.0,2.55,20.39,4.71,57.06
20240127,16.85,22.85,0.0,3.45,23.25,6.38,36.12
20240128,14.42,24.61,0.0,2.71,25.63,8.14,34.18
20240129,15.98,25.65,0.0,2.0,26.93,9.03,36.87
20240130,7.89,27.72,0.49,2.18,21.61,10.66,54.46
20240131,16.56,25.54,0.0,2.0,24.85,8.71,57.55
20240201,16.57,25.34,0.06,3.33,21.69,9.36,61.82
20240202,11.42,26.7,2.96,3.74,15.92,5.27,70.94
20240203,16.49,22.87,0.07,1.76,16.74,4.96,64.53
20240204,18.14,22.36,0.0,1.31,21.26,3.86,43.21
20240205,17.97,23.26,0.0,1.72,24.92,5.92,34.75
20240206,3.94,28.05,5.3,2.89,15.88,9.58,58.07
20240207,12.86,25.04,1.57,2.96,13.03,5.79,77.44
20240208,18.48,22.2,0.0,2.07,17.6,2.95,65.94
20240209,17.94,23.55,0.09,2.0,17.77,3.11,65.02
20240210,4.99,25.34,8.44,2.87,10.53,1.86,84.41
20240211,19.29,19.89,0.0,2.26,15.86,-0.89,57.67
20240212,19.92,19.99,0.0,1.95,22.15,0.84,32.99
20240213,19.95,20.91,0.0,2.13,21.86,2.88,31.44
20240214,19.93,21.72,0.0,1.77,22.72,5.44,34.01
20240215,17.75,22.86,0.0,1.76,23.98,5.31,32.74
20240216,20.01,22.32,0.0,1.94,24.11,6.89,33.85
20240217,19.6,23.71,0.0,1.84,24.86,6.37,40.11
20240218,19.96,23.95,0.0,1.94,25.29,8.31,38.43
20240219,19.73,23.31,0.0,1.85,24.55,8.11,35.19
20240220,21.38,22.3,0.0,2.27,28.7,6.61,29.5
20240221,20.39,22.88,0.0,2.46,20.86,6.14,50.61
20240222,20.74,23.62,0.0,1.66,23.75,6.04,54.15
20240223,13.96,26.42,0.0,2.0,25.82,10.71,39.94
20240224,19.87,25.3,0.0,1.94,28.61,8.94,33.61
20240225,17.44,27.56,0.0,2.1,30.38,13.69,31.22
20240226,14.68,28.53,0.0,2.49,27.08,14.57,35.67
20240227,8.73,27.6,0.15,1.8,19.61,11.01,57.26
20240228,13.7,27.63,2.62,2.44,18.52,8.81,72.47
20240229,21.65,23.46,0.0,1.59,23.56,4.91,60.5
20240301,22.8,22.62,0.0,1.74,26.11,7.31,38.96
20240302,21.89,23.6,0.0,2.21,24.32,9.43,32.02
20240303,22.96,22.77,0.0,2.16,24.46,8.2,42.06
20240304,22.98,23.32,0.0,1.93,23.64,8.1,46.59
20240305,18.39,24.84,0.0,1.58,24.67,10.62,35.99
20240306,11.76,26.76,0.0,1.88,21.35,10.24,38.05
20240307,18.23,24.85,0.0,2.86,18.33,6.49,63.23
20240308,17.22,25.04,0.0,1.58,18.69,5.85,58.63
20240309,22.41,23.54,0.0,1.49,23.22,5.72,46.43
20240310,23.7,23.07,0.0,2.26,25.73,8.62,31.36
20240311,21.83,24.08,0.0,2.02,24.33,7.68,32.16
20240312,24.06,23.14,0.0,2.34,25.88,9.0,30.72
20240313,21.01,25.13,0.0,2.49,25.19,8.91,39.45
20240314,23.62,23.76,0.0,3.13,21.97,8.14,47.31
20240315,13.89,26.89,0.03,3.96,17.13,7.49,65.18
20240316,23.03,23.56,0.0,1.85,20.61,7.96,52.45
20240317,24.75,22.26,0.0,2.12,22.95,5.24,38.14
20240318,24.89,22.5,0.0,2.28,24.47,6.61,33.45
20240319,24.91,23.23,0.0,2.3,25.15,9.11,28.5
20240320,14.85,28.11,0.01,1.39,21.61,11.44,39.13
20240321,23.96,24.65,0.0,1.55,26.09,9.11,35.34
20240322,22.55,25.39,0.0,1.71,27.29,10.25,27.85
20240323,13.0,27.95,0.0,3.13,25.35,12.45,25.38
20240324,16.92,27.35,3.06,5.34,17.42,8.22,56.43
20240325,17.87,26.09,6.11,3.05,16.15,6.52,62.72
20240326,18.57,25.21,0.0,2.67,18.71,4.73,59.31
20240327,26.5,22.52,0.0,2.08,25.11,4.99,41.02
20240328,25.0,25.03,0.0,2.24,29.81,8.17,25.92
20240329,24.57,25.62,0.0,2.57,27.07,12.16,28.44
20240330,15.45,27.24,0.0,4.06,24.09,10.29,46.78
20240331,10.0,28.5,8.09,3.85,16.06,10.27,75.57
20240401,14.44,27.71,6.44,3.39,14.06,5.97,77.32
20240402,23.66,24.94,0.1,2.02,20.55,5.01,58.2
20240403,27.78,23.23,0.0,2.18,28.21,7.36,34.09
20240404,28.03,23.59,0.0,2.97,29.55,9.6,26.37
20240405,25.34,24.92,0.0,4.53,24.71,8.72,52.31
20240406,28.78,21.56,0.0,2.63,21.52,4.24,44.72
20240407,27.27,22.35,0.0,2.39,25.0,4.6,26.17
20240408,26.3,23.53,0.0,3.16,22.04,7.71,32.13
20240409,26.46,24.18,0.02,2.34,23.47,5.33,42.9
20240410,28.55,23.63,0.0,2.02,29.76,8.7,30.09
20240411,28.71,24.6,0.0,2.54,32.51,11.32,21.96
20240412,28.06,24.78,0.0,4.0,28.3,12.78,28.37
20240413,26.97,24.83,0.0,2.92,27.99,9.48,34.61
20240414,24.48,25.61,0.0,2.46,30.29,10.24,24.88
20240415,29.82,23.15,0.0,2.92,28.99,10.03,28.07
20240416,29.78,24.02,0.0,2.34,31.63,10.1,21.0
20240417,29.92,24.43,0.0,1.99,33.67,13.83,16.73
20240418,28.43,25.88,0.0,2.43,33.78,13.96,16.76
20240419,28.72,26.23,0.0,2.95,32.96,16.36,16.84
20240420,29.21,25.37,0.0,2.58,31.77,12.26,20.63
20240421,26.73,26.8,0.0,1.92,30.74,15.89,18.33
20240422,29.38,25.92,0.0,2.9,33.03,14.41,20.82
20240423,29.64,26.12,0.0,2.98,32.36,14.28,28.36
20240424,22.28,27.47,0.0,3.01,31.13,13.82,22.88
20240425,30.18,24.1,0.0,3.36,28.05,11.33,31.5
20240426,30.0,24.61,0.0,3.79,26.56,11.21,33.48
20240427,28.52,24.8,0.0,3.01,26.53,9.99,39.54
20240428,30.23,24.5,0.0,1.8,30.51,10.21,25.26
20240429,30.46,24.78,0.0,2.07,33.36,12.54,17.55
20240430,30.41,25.24,0.0,2.78,32.79,13.88,19.8
20240501,30.44,25.02,0.0,3.39,30.46,12.75,26.01
20240502,30.62,25.16,0.0,3.03,30.25,11.66,28.2
20240503,30.55,25.4,0.0,3.0,31.38,12.51,23.62
20240504,30.83,24.85,0.0,2.81,31.14,13.9,18.63
20240505,30.69,24.99,0.0,3.33,32.1,13.84,18.83
20240506,30.98,24.95,0.0,2.51,31.39,13.63,22.15
20240507,31.29,24.76,0.0,3.01,31.84,14.5,14.41
20240508,31.1,25.03,0.0,3.52,31.09,12.58,19.83
20240509,31.47,24.61,0.0,3.07,31.05,13.93,19.96
20240510,30.92,25.02,0.0,2.39,32.56,12.57,16.4
20240511,31.42,25.05,0.0,2.89,33.89,14.04,15.65
20240512,31.22,25.24,0.0,2.31,33.13,14.76,17.33
20240513,30.55,26.2,0.0,2.45,32.67,14.98,18.43
20240514,30.75,26.49,0.0,3.14,32.94,15.55,18.42
20240515,30.15,27.21,0.0,2.93,32.18,16.52,20.38
20240516,29.13,26.74,0.0,2.31,33.04,15.05,17.15
20240517,29.63,28.03,0.0,2.66,35.97,16.13,18.4
20240518,31.3,27.41,0.0,2.66,36.55,17.49,16.24
20240519,32.1,26.61,0.0,2.76,37.2,20.66,12.56
20240520,30.39,27.93,0.0,2.97,38.11,18.92,16.09
20240521,31.96,26.56,0.0,3.06,35.02,19.34,19.3
20240522,33.06,24.24,0.0,3.08,34.78,16.38,10.48
20240523,32.97,24.47,0.0,3.36,33.8,13.73,12.7
20240524,32.32,25.71,0.0,2.96,35.23,14.71,20.29
20240525,31.94,25.77,0.0,3.07,35.3,15.83,16.73
20240526,32.52,25.53,0.0,2.99,36.42,15.56,14.8
20240527,32.52,26.17,0.0,2.67,38.71,18.2,11.47
20240528,32.66,26.34,0.0,3.14,38.57,20.76,9.46
20240529,33.07,25.16,0.0,2.89,36.38,17.74,9.86
20240530,32.91,25.71,0.0,2.39,36.77,16.78,10.99
20240531,32.31,26.67,0.0,2.85,37.55,18.43,12.26
20240601,32.45,26.31,0.0,2.87,37.61,17.73,12.29
20240602,30.17,27.47,0.0,2.97,35.3,17.36,17.02
20240603,32.53,26.53,0.0,3.36,35.93,16.96,18.37
20240604,30.34,28.69,0.0,2.91,36.25,16.59,23.51
20240605,30.55,29.3,0.0,1.93,38.77,21.07,18.8
20240606,24.9,31.54,0.0,2.36,40.95,21.42,16.19
20240607,24.55,31.0,0.0,2.17,41.04,25.14,11.75
20240608,27.12,30.34,0.0,3.29,35.69,21.19,24.12
20240609,31.53,28.0,0.0,3.17,36.32,19.95,19.11
20240610,31.93,26.86,0.0,2.36,37.28,17.48,16.41
20240611,31.89,28.25,0.0,2.27,42.21,19.7,11.66
20240612,31.08,30.08,0.0,3.68,43.48,22.08,11.51
20240613,19.39,35.55,0.0,3.46,42.67,25.6,10.71
20240614,32.15,28.64,0.0,2.99,42.08,22.77,10.17
20240615,32.46,27.86,0.0,2.34,40.45,21.98,14.1
20240616,31.98,28.97,0.0,2.63,38.84,22.85,22.56
20240617,32.44,27.99,0.0,4.04,38.17,19.42,22.69
20240618,32.21,28.23,0.0,3.43,36.02,17.81,25.47
20240619,32.43,28.7,0.0,2.61,38.54,18.91,20.61
20240620,30.19,32.09,0.0,2.98,42.95,21.75,14.22
20240621,15.62,35.9,0.11,3.49,36.21,25.74,40.99
20240622,16.8,36.94,1.36,2.31,35.9,24.52,57.47
20240623,23.57,35.52,3.62,2.06,34.65,23.11,59.38
20240624,22.9,36.27,2.59,2.45,37.3,24.2,50.04
20240625,26.09,35.17,3.54,2.3,35.06,23.24,49.93
20240626,27.29,34.47,9.65,2.39,33.74,21.61,57.85
20240627,26.41,35.12,0.58,2.57,37.44,22.9,45.86
20240628,25.99,34.53,10.64,2.0,32.26,22.18,65.02
20240629,25.14,35.19,1.12,2.04,37.44,21.84,56.7
20240630,25.01,34.44,2.85,2.01,30.15,21.59,66.4
20240701,28.16,34.6,0.27,2.22,36.57,22.42,50.49
20240702,27.92,34.65,2.69,2.53,38.71,23.04,50.3
20240703,26.09,34.99,13.57,1.76,31.61,23.87,69.24
20240704,20.27,36.18,0.2,1.66,34.23,22.61,65.12
20240705,27.35,35.32,1.62,1.86,37.85,23.1,54.86
20240706,28.89,34.11,1.14,2.12,38.34,24.57,48.91
20240707,30.07,32.8,0.0,2.43,39.88,22.56,46.04
20240708,30.19,31.88,0.01,2.32,39.64,21.14,42.82
20240709,27.98,33.8,0.39,2.35,40.06,22.04,41.89
20240710,28.3,34.74,2.09,2.01,39.85,23.81,46.47
20240711,26.58,34.79,3.86,2.25,39.98,24.03,49.17
20240712,27.67,33.29,0.25,2.19,38.63,22.45,43.93
20240713,28.46,33.27,0.83,2.91,37.23,22.12,49.75
20240714,26.58,34.22,0.01,2.03,28.94,23.25,67.47
20240715,19.67,34.77,7.24,1.74,32.46,22.84,62.36
20240716,28.58,33.96,5.04,1.62,33.29,22.45,58.2
20240717,28.43,33.57,0.81,1.44,35.7,22.29,49.37
20240718,27.19,35.36,0.23,2.13,39.12,24.62,43.2
20240719,23.23,35.77,0.39,1.63,38.97,23.51,45.52
20240720,24.91,35.09,1.66,1.87,38.14,24.04,45.55
20240721,25.37,35.16,8.46,1.69,31.36,23.05,70.71
20240722,23.83,35.05,3.61,1.56,32.42,23.87,63.6
20240723,27.05,33.69,0.01,1.09,38.8,22.8,46.71
20240724,27.4,33.78,0.0,1.24,38.49,22.86,46.12
20240725,25.62,35.17,0.0,1.46,38.75,23.6,52.75
20240726,22.16,35.89,0.93,1.91,32.46,25.44,55.77
20240727,22.91,34.78,3.3,2.05,33.66,22.24,58.01
20240728,19.85,34.95,2.54,2.11,36.82,22.35,47.93
20240729,24.39,34.79,11.53,1.65,35.15,22.25,57.05
20240730,28.17,33.66,0.11,1.9,34.33,22.74,58.06
20240731,15.68,34.54,4.88,1.95,34.65,22.98,62.23
20240801,25.87,34.51,1.62,1.22,32.84,22.52,65.23
20240802,27.78,34.85,0.01,1.36,38.23,23.12,48.57
20240803,26.05,35.09,0.05,1.83,40.83,24.97,41.64
20240804,25.76,34.33,1.45,1.54,35.19,23.28,52.44
20240805,22.31,35.46,7.32,2.1,36.9,23.83,59.55
20240806,16.75,35.31,10.1,1.84,32.73,22.96,68.45
20240807,22.41,34.12,0.12,1.4,32.04,22.07,66.83
20240808,24.21,34.58,3.63,1.23,33.97,21.89,52.99
20240809,25.25,34.87,2.87,1.51,35.73,22.76,53.98
20240810,21.45,35.51,3.51,2.04,37.27,23.24,52.03
20240811,24.49,34.12,4.91,1.77,32.84,22.35,65.51
20240812,24.73,35.0,0.75,1.23,36.51,21.93,52.15
20240813,25.41,34.28,0.68,1.52,35.23,23.18,56.35
20240814,24.3,34.6,0.1,1.52,34.67,23.67,54.54
20240815,25.25,35.04,6.18,1.44,36.77,23.4,59.41
20240816,26.61,34.66,3.71,1.54,33.88,23.76,62.96
20240817,25.3,34.72,8.85,1.29,31.9,24.14,65.88
20240818,26.02,34.19,5.16,1.33,32.45,23.25,66.35
20240819,22.47,35.64,5.58,1.33,36.9,24.12,57.07
20240820,25.51,34.64,1.16,1.9,34.69,22.86,66.2
20240821,18.9,35.11,0.71,1.15,34.51,22.74,58.88
20240822,25.27,33.95,0.37,1.57,34.96,22.56,54.02
20240823,23.54,34.35,3.69,1.96,36.03,23.75,50.65
20240824,26.36,32.3,3.05,1.38,29.97,22.34,71.28
20240825,23.2,34.22,0.77,1.36,37.47,21.3,47.24
20240826,20.93,33.39,0.19,1.15,36.16,23.18,39.49
20240827,21.13,33.71,1.64,1.63,36.64,22.54,46.8
20240828,23.56,33.85,1.0,1.15,37.32,21.99,49.29
20240829,22.92,32.9,0.84,1.28,36.27,22.83,50.47
20240830,25.33,32.05,0.21,1.82,38.1,23.58,39.26
20240831,23.42,32.63,3.33,1.62,37.77,21.57,39.9
20240901,22.74,32.88,3.45,1.32,35.16,19.9,56.06
20240902,24.43,32.39,0.0,2.02,35.34,21.55,50.6
20240903,24.95,32.61,0.0,1.41,36.27,22.42,45.5
20240904,25.43,32.31,0.0,1.18,37.39,22.19,44.65
