DATE,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_LW_DWN,PRECTOTCORR,WS2M,T2M_MAX,T2M_MIN,RH2M
20070101,10.94,23.57,0.0,1.9,18.49,5.85,28.13
20070102,14.28,23.52,0.0,2.74,21.32,4.76,35.29
20070103,14.17,24.28,0.0,3.03,21.85,6.61,39.3
20070104,14.75,23.9,0.0,1.94,21.52,7.76,35.59
20070105,8.25,25.68,0.44,2.97,13.99,3.74,64.63
20070106,15.15,21.73,0.0,3.84,17.62,2.64,33.2
20070107,15.28,22.82,0.0,3.97,22.98,4.4,21.78
20070108,15.2,24.25,0.0,3.8,28.71,6.07,18.7
20070109,13.17,25.84,0.0,3.25,28.64,10.36,19.32
20070110,5.16,28.1,0.36,1.78,19.61,11.31,26.44
20070111,13.85,27.35,0.07,2.77,21.51,9.76,52.6
20070112,9.72,26.64,0.07,3.55,16.02,5.84,77.44
20070113,11.21,24.98,0.0,2.49,13.66,0.86,54.99
20070114,16.27,18.84,0.0,2.5,11.05,-4.43,20.89
20070115,15.89,19.96,0.0,3.13,14.25,-2.27,19.75
20070116,16.26,20.38,0.0,2.72,17.76,0.3,31.77
20070117,12.13,22.6,0.0,1.57,17.24,-0.07,30.89
20070118,11.55,24.63,0.0,1.91,14.22,4.29,37.11
20070119,11.88,24.89,2.98,2.24,12.58,3.52,61.39
20070120,14.99,22.8,0.07,1.31,13.21,1.84,63.05
20070121,14.74,23.34,2.85,2.32,14.09,1.5,55.53
20070122,12.43,21.95,0.06,2.28,10.64,0.37,48.73
20070123,16.63,21.2,0.0,2.43,16.54,0.47,47.68
20070124,16.67,21.97,0.0,3.64,19.7,2.71,34.81
20070125,14.44,24.47,0.0,5.04,17.43,5.49,45.35
20070126,16.49,23.12,0.0,1.94,18.13,3.84,55.97
20070127,16.97,22.53,0.0,1.88,20.31,3.51,43.69
20070128,14.37,24.35,0.0,1.84,21.67,6.0,30.58
20070129,15.37,25.46,0.01,1.66,22.63,5.95,32.83
20070130,7.22,28.12,2.37,2.78,15.59,6.89,67.17
20070131,10.1,25.62,2.74,2.67,12.56,5.44,77.8
20070201,11.88,25.28,0.0,2.38,15.12,1.9,71.51
20070202,17.96,21.92,0.0,2.65,17.87,1.72,57.32
20070203,18.32,21.77,0.0,4.01,22.37,3.44,29.93
20070204,18.33,23.26,0.0,3.28,28.15,7.42,20.74
20070205,18.68,23.5,0.0,2.5,28.06,9.73,19.87
20070206,17.93,24.92,0.0,1.98,28.82,9.09,19.64
20070207,17.55,25.87,0.0,1.75,26.83,10.58,17.78
20070208,16.71,25.49,0.0,1.79,27.33,10.37,22.8
20070209,17.73,26.36,0.0,1.44,26.51,14.2,28.67
20070210,15.86,28.1,0.0,2.15,27.88,11.33,38.54
20070211,11.86,27.38,0.0,2.77,20.73,10.05,58.09
20070212,19.13,24.09,0.0,2.0,22.01,6.26,51.94
20070213,13.86,25.4,0.8,2.9,16.61,6.23,63.42
20070214,15.24,24.29,0.08,2.29,15.19,5.71,59.18
20070215,20.22,22.28,0.0,3.3,20.83,3.77,39.93
20070216,19.87,23.8,0.0,3.76,25.03,5.57,27.2
20070217,17.98,26.44,0.0,3.43,27.85,10.28,25.94
20070218,17.66,26.61,0.0,3.89,26.12,10.94,24.92
20070219,14.04,26.98,0.05,3.87,17.35,6.56,58.23
20070220,20.42,23.31,0.0,1.73,19.91,4.57,57.21
20070221,21.2,23.49,0.0,2.43,25.05,6.88,31.38
20070222,20.75,24.34,0.0,2.52,25.34,8.72,24.97
20070223,18.17,23.97,0.0,3.63,17.25,4.98,58.92
20070224,22.28,20.7,0.0,3.0,18.35,1.86,25.46
20070225,22.19,21.97,0.0,2.26,23.94,2.79,17.75
20070226,21.77,23.24,0.0,2.33,24.95,6.32,24.15
20070227,21.77,24.45,0.0,2.53,24.6,9.36,26.51
20070228,21.24,23.31,0.0,3.9,16.6,4.42,47.86
20070301,23.17,20.85,0.0,2.44,18.63,1.37,23.68
20070302,20.35,22.9,0.0,3.49,19.81,2.1,18.65
20070303,22.6,22.4,0.0,4.89,21.9,5.67,14.2
20070304,20.82,23.55,0.0,6.43,25.0,5.31,11.86
20070305,20.08,26.06,0.0,2.85,25.97,9.26,10.32
20070306,22.88,24.82,0.0,2.01,30.3,9.46,12.88
20070307,20.57,26.89,0.01,2.05,31.19,13.83,9.63
20070308,23.09,25.85,0.0,2.53,29.79,12.6,20.29
20070309,22.7,26.36,0.0,1.71,29.07,12.54,23.01
20070310,23.31,25.42,0.0,1.76,30.76,14.38,15.68
20070311,22.37,25.98,0.0,2.62,31.45,12.03,14.1
20070312,23.98,25.17,0.0,2.81,32.03,14.35,16.09
20070313,24.19,25.51,0.0,1.96,31.29,14.99,13.78
20070314,24.4,25.85,0.0,2.05,32.82,12.34,15.61
20070315,25.01,25.14,0.0,1.73,34.59,13.36,11.66
20070316,23.24,27.35,0.0,2.37,37.33,15.34,9.45
20070317,20.15,29.33,0.0,2.94,34.27,18.17,16.62
20070318,22.24,26.74,0.0,2.63,31.98,13.36,16.49
20070319,25.27,25.19,0.0,2.71,30.63,11.88,22.59
20070320,23.5,27.25,0.0,2.33,31.52,11.58,17.82
20070321,8.04,29.56,1.51,2.96,20.9,11.54,50.44
20070322,14.86,29.25,11.04,3.2,21.44,9.6,69.62
20070323,16.77,27.14,3.97,1.24,14.49,7.88,70.55
20070324,22.81,25.63,0.0,1.68,23.19,6.21,47.68
20070325,25.32,25.78,0.01,2.26,27.47,9.65,40.59
20070326,23.44,26.84,0.0,2.18,27.6,10.79,42.88
20070327,24.85,26.27,0.0,4.2,25.91,9.17,41.53
20070328,27.52,21.6,0.0,3.05,19.7,3.75,33.21
20070329,27.21,22.6,0.0,3.0,22.36,4.62,28.24
20070330,27.34,23.3,0.0,2.97,23.24,7.31,32.06
20070331,26.47,24.74,0.0,2.97,29.62,8.55,26.78
20070401,27.08,25.5,0.0,2.15,32.19,11.23,21.07
20070402,27.41,25.39,0.0,2.79,31.84,11.28,22.41
20070403,27.12,26.45,0.0,2.42,32.12,12.52,23.41
20070404,27.49,25.87,0.0,2.31,33.14,12.82,19.16
20070405,25.85,27.54,0.0,2.36,34.63,17.18,14.73
20070406,27.78,25.94,0.0,3.57,31.24,14.12,17.02
20070407,25.65,26.91,0.0,2.72,31.34,11.88,28.11
20070408,24.89,28.19,0.0,4.13,27.54,14.98,40.12
20070409,24.88,28.07,0.0,3.9,28.21,12.51,53.37
20070410,27.58,26.6,0.0,2.63,29.0,10.95,45.54
20070411,27.71,26.61,0.0,2.95,29.44,12.7,37.12
20070412,28.42,25.47,0.24,4.27,25.01,10.14,48.32
20070413,25.72,25.51,0.01,2.81,23.68,6.83,34.11
20070414,28.84,25.26,0.01,1.89,29.2,10.1,23.68
20070415,28.86,24.06,0.0,3.71,24.19,9.68,29.08
20070416,27.52,25.22,0.0,2.94,21.2,8.13,33.68
20070417,28.78,25.2,0.0,2.41,27.5,7.29,29.97
20070418,28.49,26.76,0.0,2.73,30.66,12.57,23.25
