DATE,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_LW_DWN,PRECTOTCORR,WS2M,T2M_MAX,T2M_MIN,RH2M
20180101,13.85,26.64,0.0,1.71,27.61,12.77,29.31
20180102,12.8,26.16,0.0,1.68,28.65,15.13,24.11
20180103,9.02,28.65,0.0,3.27,29.2,13.8,25.39
20180104,12.68,28.48,0.0,2.26,26.7,15.24,30.2
20180105,14.68,25.35,0.0,1.68,29.11,12.13,34.27
20180106,13.95,27.7,0.0,1.85,29.09,15.13,26.79
20180107,11.44,29.01,0.0,1.81,27.67,14.47,34.24
20180108,11.53,28.67,0.0,1.69,28.21,15.67,35.39
20180109,8.96,29.24,3.52,4.17,24.03,12.73,53.86
20180110,13.32,25.48,0.02,2.27,19.62,9.27,68.42
20180111,15.44,23.79,0.0,2.54,22.95,7.71,50.87
20180112,15.07,25.49,0.0,2.58,28.58,8.87,29.45
20180113,15.29,26.58,0.0,2.69,29.52,11.33,25.91
20180114,13.37,26.12,0.0,2.04,29.08,11.73,25.42
20180115,15.51,24.29,0.0,1.91,26.34,12.09,28.64
20180116,13.68,26.17,0.0,1.28,27.21,13.01,25.46
20180117,15.66,24.22,0.0,2.78,27.88,9.84,25.29
20180118,16.08,23.84,0.0,2.41,26.99,9.63,26.07
20180119,16.09,24.25,0.0,2.64,26.87,9.67,25.14
20180120,13.75,24.86,0.03,3.39,19.42,6.87,49.5
20180121,16.6,20.67,0.0,2.74,16.52,3.38,36.28
20180122,16.61,21.54,0.0,2.92,20.35,2.4,19.28
20180123,17.04,22.13,0.0,2.43,23.55,4.19,17.16
20180124,17.0,23.67,0.0,4.06,27.12,8.23,15.79
20180125,16.91,23.79,0.0,3.21,25.93,8.59,21.67
20180126,17.03,22.77,0.0,2.34,22.89,7.6,32.76
20180127,17.21,23.08,0.0,1.97,25.8,6.75,20.62
20180128,17.24,24.21,0.0,3.31,29.92,7.81,17.3
20180129,17.19,25.26,0.0,4.02,32.08,13.41,15.26
20180130,17.41,25.64,0.0,3.24,30.61,13.17,20.74
20180131,17.3,25.15,0.0,1.81,29.42,13.34,15.0
20180201,15.42,27.38,0.0,1.9,29.93,10.52,16.05
20180202,12.69,30.68,0.0,1.41,27.46,14.56,31.81
20180203,15.07,29.27,0.0,2.32,28.53,15.16,39.26
20180204,18.19,25.28,0.0,1.77,29.34,13.63,20.37
20180205,18.14,25.43,0.0,1.99,29.39,14.27,18.68
20180206,15.99,26.38,0.0,2.17,28.55,12.33,22.1
20180207,18.74,25.01,0.0,1.68,28.72,12.07,20.02
20180208,18.96,24.46,0.0,2.26,30.76,11.45,17.88
20180209,19.07,23.98,0.0,1.89,30.22,15.52,14.94
20180210,18.93,24.49,0.0,3.65,26.67,10.07,26.97
20180211,18.48,25.67,0.0,2.03,25.04,8.85,60.9
20180212,17.06,25.86,0.0,3.81,21.01,9.16,60.94
20180213,17.26,26.85,0.0,2.47,23.15,10.75,60.22
20180214,4.05,30.34,10.98,1.81,20.41,12.62,61.48
20180215,4.55,30.79,28.55,1.95,16.98,13.08,91.35
20180216,5.35,30.31,14.54,1.84,19.57,12.16,82.73
20180217,16.56,27.52,0.04,1.45,24.39,10.76,63.44
20180218,11.4,29.86,7.61,2.71,23.75,10.57,61.12
20180219,15.68,26.93,3.66,4.04,19.08,8.23,75.96
20180220,19.32,23.31,0.01,2.3,15.02,3.15,52.8
20180221,21.15,21.52,0.0,1.8,17.07,3.57,42.86
20180222,21.4,21.29,0.0,1.4,16.75,5.15,42.48
20180223,21.65,21.52,0.0,2.23,18.62,5.27,45.5
20180224,22.4,20.55,0.0,2.95,17.73,1.52,40.02
20180225,22.48,21.19,0.0,2.43,20.1,1.46,32.55
20180226,21.9,22.01,0.0,1.73,23.65,6.15,29.64
20180227,20.79,24.2,3.47,3.88,18.71,4.66,58.8
20180228,18.32,24.99,4.6,2.54,15.43,4.45,61.82
20180301,21.44,21.98,0.0,1.98,21.82,2.34,41.51
20180302,23.22,22.43,0.0,1.41,26.43,6.46,33.52
20180303,22.38,22.65,0.0,2.23,24.54,8.26,36.5
20180304,22.9,24.1,0.0,2.33,21.89,8.31,48.04
20180305,23.31,23.35,0.0,2.46,22.98,7.71,38.09
20180306,22.15,24.49,0.0,1.49,27.15,8.5,34.03
20180307,21.64,25.96,0.0,2.09,26.75,8.42,31.27
20180308,14.79,28.88,0.0,1.7,26.93,11.71,32.42
20180309,21.08,27.58,0.0,1.9,28.19,13.02,30.14
20180310,11.61,29.6,0.01,2.45,28.38,11.62,39.1
20180311,21.59,29.02,0.0,2.26,27.81,15.19,49.69
20180312,21.36,28.64,0.0,2.17,29.17,15.2,46.59
20180313,22.12,29.52,0.0,2.3,30.04,14.04,42.21
20180314,14.82,29.39,0.0,2.44,28.08,14.08,42.45
20180315,24.92,24.17,0.0,2.75,22.69,11.15,60.0
20180316,16.54,27.49,0.0,2.91,22.76,8.8,54.13
20180317,23.19,24.93,0.0,2.52,21.67,6.74,61.9
20180318,24.01,24.63,0.0,2.31,21.36,7.68,58.94
20180319,25.13,24.25,0.0,2.11,24.28,6.82,36.56
20180320,25.12,24.8,0.0,1.81,27.94,9.94,28.31
20180321,23.83,27.6,0.0,1.92,31.43,13.14,29.73
20180322,21.95,29.8,0.0,2.49,34.85,16.97,30.15
20180323,24.4,29.39,0.0,2.25,30.75,16.09,34.94
20180324,11.55,29.66,0.4,2.49,27.32,13.82,47.2
20180325,20.22,27.15,0.0,2.26,24.79,11.99,42.93
20180326,22.38,25.42,0.0,2.66,21.88,8.82,49.31
20180327,25.76,23.22,0.0,2.06,21.7,8.81,38.53
20180328,25.92,23.68,0.0,2.13,25.88,7.92,30.57
20180329,26.7,25.74,0.0,2.06,30.68,9.26,28.08
20180330,26.8,27.22,0.0,1.73,32.7,11.84,26.63
20180331,23.52,29.67,0.0,2.22,32.98,13.64,25.79
20180401,20.32,28.34,0.0,2.76,30.35,14.9,27.52
20180402,27.1,25.73,0.0,3.11,29.5,11.35,35.22
20180403,27.34,26.18,0.0,2.94,29.96,11.01,42.09
20180404,27.41,27.02,0.0,2.32,32.39,12.58,29.48
20180405,26.55,27.62,0.0,1.93,33.09,16.38,25.77
20180406,24.36,29.07,0.0,2.61,33.64,14.82,27.08
20180407,25.03,29.45,0.0,2.93,34.73,16.04,27.61
20180408,27.16,29.25,0.0,2.8,34.59,16.7,35.87
20180409,26.19,29.52,0.0,2.0,34.58,17.95,33.25
20180410,27.98,27.88,0.0,2.03,36.87,16.34,19.8
20180411,28.18,27.58,0.0,2.51,36.56,19.45,18.35
20180412,27.64,27.02,0.0,4.3,31.56,15.53,28.39
20180413,29.23,22.92,0.0,4.45,25.53,11.05,16.13
20180414,29.67,23.27,0.0,3.72,29.22,9.8,11.03
20180415,29.38,25.1,0.0,2.49,35.13,12.3,9.89
20180416,25.1,27.09,0.0,4.0,32.31,13.69,12.83
20180417,29.28,25.32,0.0,2.98,28.38,12.05,32.14
20180418,29.54,25.35,0.0,2.05,31.63,11.31,13.66
20180419,28.98,24.95,0.0,3.4,29.94,13.98,16.58
20180420,29.9,24.56,0.0,3.11,27.73,9.29,25.33
20180421,24.82,28.33,0.0,2.23,31.53,13.44,18.42
20180422,29.06,27.15,0.0,2.65,33.52,15.17,15.76
20180423,29.43,27.27,0.0,2.07,35.39,15.3,15.67
20180424,25.01,30.29,0.0,2.27,36.8,18.31,18.42
20180425,28.58,29.57,0.0,2.47,36.41,19.01,19.08
20180426,24.67,30.86,0.0,2.01,35.11,19.01,23.01
20180427,28.77,28.84,0.0,1.96,36.9,17.94,28.6
20180428,29.46,28.02,0.0,2.69,36.07,18.57,24.16
20180429,30.49,26.45,0.0,3.93,34.01,14.91,24.56
20180430,29.59,27.24,0.0,3.49,31.26,13.29,39.26
20180501,22.0,28.61,0.0,4.3,24.48,12.58,50.44
20180502,28.8,26.58,0.01,3.48,22.64,11.06,49.84
20180503,30.59,25.31,0.0,2.49,28.94,10.01,30.47
20180504,30.96,26.94,0.0,2.55,35.69,13.42,13.37
20180505,30.64,28.08,0.0,3.3,39.62,18.72,10.43
20180506,29.75,29.42,0.0,3.09,40.2,19.85,13.02
20180507,29.32,29.15,0.0,2.84,38.89,20.13,11.77
20180508,31.03,27.57,0.0,3.09,39.74,18.74,9.71
20180509,30.75,28.58,0.0,2.78,38.45,18.57,10.48
20180510,30.24,29.32,0.0,3.46,38.55,18.37,13.37
20180511,30.39,29.03,0.0,5.1,35.9,18.48,28.82
20180512,30.81,26.96,0.0,3.94,31.54,14.22,35.36
20180513,27.91,28.44,0.0,2.81,30.63,13.91,36.2
20180514,30.76,27.75,0.0,3.06,34.53,17.39,23.9
20180515,30.9,28.27,0.0,2.8,36.91,17.34,17.98
20180516,30.61,28.3,0.0,2.34,38.15,20.62,12.82
20180517,31.86,27.05,0.0,3.25,35.06,15.24,23.72
20180518,31.91,26.48,0.0,2.76,33.15,13.83,33.36
20180519,32.18,26.14,0.0,2.64,34.96,15.12,18.28
20180520,31.69,27.23,0.0,3.09,35.16,14.97,18.36
20180521,31.59,27.55,0.0,3.91,34.18,15.14,27.17
20180522,31.02,27.46,0.0,3.44,32.44,14.07,36.01
20180523,31.64,27.14,0.0,2.96,33.78,14.86,26.81
20180524,31.94,27.2,0.0,2.57,35.4,16.26,24.8
20180525,30.77,29.19,0.0,2.81,37.44,17.84,24.09
20180526,29.51,28.88,0.0,3.17,33.27,19.47,25.47
