DATE,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_LW_DWN,PRECTOTCORR,WS2M,T2M_MAX,T2M_MIN,RH2M
20030101,15.05,20.7,0.0,2.56,16.81,0.03,36.44
20030102,15.16,21.01,0.0,3.84,20.81,0.83,34.02
20030103,15.01,22.0,0.0,3.2,22.66,2.42,38.52
20030104,14.67,22.87,0.0,2.05,23.37,2.91,34.27
20030105,14.91,22.98,0.0,1.54,23.45,3.76,35.59
20030106,9.64,25.24,0.0,3.08,19.91,4.28,41.71
20030107,12.89,26.82,0.01,3.63,21.34,7.99,60.38
20030108,6.88,29.21,0.06,2.04,18.19,9.18,78.03
20030109,14.64,23.47,0.01,1.77,19.94,8.94,63.75
20030110,15.22,22.4,0.0,1.53,20.7,5.61,53.02
20030111,15.15,22.12,0.0,1.78,20.23,5.56,51.32
20030112,15.62,21.71,0.0,2.01,19.77,1.35,53.24
20030113,15.76,22.39,0.0,2.33,23.13,3.1,39.94
20030114,15.87,22.65,0.0,1.52,25.03,4.42,30.45
20030115,15.51,23.12,0.0,1.41,24.92,6.52,29.59
20030116,16.07,22.26,0.0,3.07,23.95,5.17,31.31
20030117,15.76,22.98,0.0,2.53,24.03,3.22,34.01
20030118,16.02,22.12,0.0,1.91,22.48,4.03,33.22
20030119,14.82,23.68,0.0,1.6,21.36,6.03,30.88
20030120,9.79,26.63,0.25,2.16,20.53,7.37,46.04
20030121,15.87,22.64,0.0,1.26,17.4,3.67,59.18
20030122,16.74,22.08,0.0,2.66,19.65,2.37,56.79
20030123,15.6,23.27,0.0,2.93,24.67,4.77,35.87
20030124,16.03,24.27,0.0,2.11,24.68,4.91,37.78
20030125,14.83,23.2,0.0,1.76,22.12,6.71,38.36
20030126,17.19,22.1,0.0,3.49,22.18,5.01,39.93
20030127,17.84,21.04,0.0,1.95,26.22,2.96,33.26
20030128,17.4,21.87,0.0,2.0,23.87,8.23,22.69
20030129,17.16,22.72,0.0,1.61,23.64,7.14,25.58
20030130,17.78,22.6,0.0,2.23,24.63,4.58,28.04
20030131,17.73,22.78,0.0,2.7,26.82,6.21,26.48
20030201,17.49,23.47,0.0,2.19,26.34,7.33,30.79
20030202,16.75,23.26,0.0,3.59,23.25,5.57,32.63
20030203,18.53,20.49,0.0,1.3,19.15,-0.41,27.67
20030204,17.16,23.28,0.17,1.73,19.75,5.9,22.98
20030205,9.36,25.74,2.21,3.28,16.03,3.85,43.67
20030206,18.27,21.09,0.02,1.92,16.34,1.67,61.93
20030207,11.16,25.6,2.02,1.67,14.11,5.84,61.11
20030208,9.41,26.25,1.74,2.89,12.79,3.43,74.4
20030209,18.18,21.06,0.68,1.16,15.91,0.39,53.86
20030210,14.34,24.17,0.07,1.93,19.07,1.21,33.35
20030211,11.75,27.32,0.03,1.68,20.05,10.62,37.75
20030212,8.09,28.44,0.48,1.68,21.35,9.85,54.23
20030213,9.58,28.15,7.19,3.75,14.73,7.77,84.62
20030214,11.06,28.18,9.75,1.63,11.56,7.49,88.09
