DATE,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_LW_DWN,PRECTOTCORR,WS2M,T2M_MAX,T2M_MIN,RH2M
20220101,14.26,22.07,2.04,3.67,13.33,3.17,59.19
20220102,14.78,20.35,0.0,2.91,18.65,-0.3,36.94
20220103,14.15,21.63,0.0,1.75,20.42,4.56,29.9
20220104,14.63,22.07,0.0,1.37,21.06,7.71,27.17
20220105,14.43,23.18,0.0,1.93,22.27,5.66,31.23
20220106,13.24,24.62,0.0,2.07,24.39,8.34,37.1
20220107,14.21,24.14,0.0,2.37,22.62,8.28,47.85
20220108,9.8,25.76,0.0,2.86,18.01,8.34,76.23
20220109,12.05,25.52,0.0,1.52,22.13,7.35,58.87
20220110,13.78,24.69,0.0,4.05,24.85,9.66,42.85
20220111,10.01,25.44,0.0,3.33,21.13,8.85,43.08
20220112,11.59,25.6,0.0,2.34,22.48,8.94,40.69
20220113,12.53,26.57,0.0,1.33,22.04,8.22,36.1
20220114,9.22,28.71,0.0,1.83,24.52,11.97,28.96
20220115,8.1,26.98,0.0,3.46,23.09,10.53,31.05
20220116,14.16,25.58,0.0,1.78,23.82,9.43,32.39
20220117,14.63,25.61,0.0,1.96,22.82,11.35,46.13
20220118,12.62,26.37,0.15,2.36,20.62,9.79,73.64
20220119,13.86,25.24,0.0,1.78,20.51,7.79,65.5
20220120,15.53,23.81,0.0,2.24,21.72,8.56,42.6
20220121,15.55,22.76,0.0,2.24,21.27,7.36,42.7
20220122,12.3,24.64,0.03,1.1,18.41,9.09,40.78
20220123,15.14,23.53,0.13,1.27,19.74,7.94,46.59
20220124,16.03,23.0,0.05,1.59,21.23,9.59,35.6
20220125,16.08,22.72,0.06,1.69,21.65,6.68,35.73
20220126,14.82,23.03,0.0,1.29,19.17,6.67,36.0
20220127,16.48,22.02,0.0,2.37,19.5,3.98,35.59
20220128,14.0,24.24,0.0,3.8,22.44,6.32,29.8
20220129,16.54,23.29,0.0,2.11,22.82,6.14,33.91
20220130,16.81,23.19,0.0,1.51,20.72,9.1,31.42
20220131,15.2,24.16,0.0,1.56,22.45,6.7,31.81
20220201,10.61,27.05,0.0,2.6,20.08,8.06,42.71
20220202,17.08,22.67,0.0,3.21,16.12,1.94,50.45
20220203,18.04,19.76,0.0,2.26,14.41,-0.41,29.28
20220204,18.16,20.33,0.0,4.23,19.62,1.86,24.44
20220205,18.2,21.61,0.0,2.89,21.76,2.59,26.27
20220206,18.31,22.09,0.0,2.53,22.2,4.96,24.77
20220207,18.39,22.36,0.0,3.64,23.82,6.82,25.99
20220208,18.67,22.71,0.0,3.89,23.77,7.07,25.93
20220209,18.7,24.06,0.0,2.82,26.25,8.86,23.73
20220210,18.72,24.02,0.0,2.4,27.44,9.51,22.02
20220211,19.14,23.72,0.0,2.01,27.5,10.5,24.38
20220212,19.33,24.4,0.0,2.59,29.99,11.0,20.74
20220213,19.97,22.46,0.0,2.3,30.36,10.93,21.67
20220214,19.67,23.95,0.0,2.04,29.42,10.63,18.61
20220215,19.52,23.06,0.03,4.83,23.36,9.55,34.88
20220216,16.65,24.43,2.27,2.44,14.6,6.3,61.35
20220217,19.89,22.09,0.0,2.07,18.81,5.8,42.96
20220218,20.7,21.6,0.0,3.41,22.51,5.16,24.64
20220219,20.53,22.85,0.0,2.17,27.04,7.84,19.94
20220220,18.77,23.65,0.0,2.94,23.32,8.89,23.51
20220221,18.6,24.41,0.0,4.08,18.59,7.5,60.06
20220222,19.61,23.7,0.0,3.78,19.81,8.64,66.87
20220223,11.78,26.41,4.51,4.48,14.65,4.94,71.62
20220224,21.26,21.61,0.0,2.52,15.71,1.31,43.49
20220225,21.38,21.47,0.09,2.23,18.55,2.16,34.58
20220226,22.02,21.52,0.0,2.34,20.49,3.3,29.51
20220227,19.82,24.41,0.0,3.45,24.39,6.72,22.81
20220228,18.19,26.05,0.0,2.07,25.39,10.75,24.41
20220301,21.52,25.55,0.0,1.89,28.41,9.84,22.14
20220302,20.5,26.49,0.0,1.56,30.81,10.29,21.56
20220303,20.81,25.99,0.0,3.68,28.27,11.84,20.9
20220304,20.61,24.53,0.01,4.82,19.83,9.37,56.57
20220305,22.27,23.82,0.0,3.11,21.33,7.2,59.92
20220306,23.06,21.83,0.0,1.99,19.04,4.69,45.46
20220307,23.04,22.18,0.0,2.9,20.77,4.74,26.86
20220308,23.68,21.3,0.0,2.28,20.15,3.36,23.83
20220309,23.62,22.06,0.0,1.85,21.54,5.92,18.22
20220310,22.86,23.58,0.0,4.08,22.06,6.78,33.27
20220311,24.24,21.54,0.0,3.13,20.86,2.84,19.62
20220312,23.83,22.9,0.0,2.78,27.37,6.42,12.13
20220313,24.06,23.72,0.0,2.05,26.78,9.17,14.89
