								
Aconchi							
Ajo							
Riego							
Otoño-Invierno           							
2012	145.00	145.00	0.00	5,510.00	38.00	420.00	2,314.20
2013	132.00	132.00	0.00	4,963.20	37.60	384.00	1,905.87
2014	126.00	126.00	0.00	4,662.00	37.00	378.49	1,764.52
2015	100.00	100.00	0.00	3,960.00	39.60	382.51	1,514.74
2016	125.00	125.00	0.00	5,150.00	41.20	404.11	2,081.17
2017	120.00	120.00	0.00	4,920.00	41.00	410.00	2,017.20
2018	105.00	105.00	0.00	4,389.00	41.80	422.00	1,852.16
2019	104.00	104.00	0.00	4,222.40	40.60	430.00	1,815.63
2022	80.00	80.00	0.00	3,250.00	40.63	650.00	2,112.50
2023	45.00	45.00	0.00	1,949.85	43.33	677.65	1,321.32
2024	40.00	40.00	0.00	1,720.00	43.00	715.70	1,231.00
Temporal							
Otoño-Invierno           							
2007	12.00	12.00	0.00	96.00	8.00	350.00	33.60
TOTAL	2,094.00	2,094.00	0.00	75,131.85	0.00	0.00	32,132.48
							
Aconchi							
Cebada forrajera seca							
Riego							
Otoño-Invierno           							
2003	70.00	70.00	0.00	350.00	5.00	1,200.00	420.00
TOTAL	70.00	70.00	0.00	350.00	0.00	0.00	420.00
							
Aconchi							
Cebolla							
Riego							
Otoño-Invierno           							
2003	10.00	10.00	0.00	300.00	30.00	1,500.00	450.00
2004	18.00	18.00	0.00	540.00	30.00	1,500.00	810.00
2005	3.00	3.00	0.00	75.00	25.00	3,500.00	262.50
2007	4.00	4.00	0.00	80.00	20.00	3,500.00	280.00
2008	4.00	4.00	0.00	80.00	20.00	3,000.00	240.00
2009	4.00	4.00	0.00	100.00	25.00	2,000.00	200.00
2010	4.00	4.00	0.00	80.00	20.00	3,250.00	260.00
2011	4.00	4.00	0.00	72.00	18.00	3,500.00	252.00
2012	7.00	7.00	0.00	154.00	22.00	3,450.00	531.30
2013	4.00	4.00	0.00	92.00	23.00	2,100.00	193.20
2014	4.00	4.00	0.00	82.40	20.60	2,120.00	174.69
2015	4.00	4.00	0.00	76.00	19.00	2,140.00	162.64
2017	2.00	2.00	0.00	43.00	21.50	4,050.00	174.15
Primavera-Verano         							
2006	7.00	7.00	0.00	126.00	18.00	3,000.00	378.00
2007	9.00	9.00	0.00	180.00	20.00	3,000.00	540.00
2008	8.00	8.00	0.00	160.00	20.00	3,000.00	480.00
2009	5.00	4.00	1.00	80.00	20.00	3,000.00	240.00
