,Anio,Idestado,Nomestado,Idddr,Nomddr,Idcader,Nomcader,Idmunicipio,Nommunicipio,Idciclo,Nomcicloproductivo,Idmodalidad,Nommodalidad,Idunidadmedida,Nomunidad,Idcultivo,Nomcultivo,Sembrada,Cosechada,Siniestrada,Volumenproduccion,Rendimiento,Precio,Valorproduccion
28923,2013,26,Sonora,139,Caborca,2,Caborca,17,Caborca,3,Perennes,1,Riego,200201,Tonelada,9130000,Uva,8115.0,7815.0,0.0,68827.0,8.81,23699.53,1631167639.54
28924,2013,26,Sonora,139,Caborca,2,Caborca,17,Caborca,3,Perennes,1,Riego,200201,Tonelada,15050000,Pastos y praderas,271.0,271.0,0.0,6078.0,22.43,946.8,5754636.9
28925,2013,26,Sonora,139,Caborca,2,Caborca,47,Pitiquito,1,Otoño-Invierno,1,Riego,200201,Tonelada,5490000,Avena forrajera en verde,16.0,16.0,0.0,338.4,21.15,925.0,313020.0
28926,2013,26,Sonora,139,Caborca,2,Caborca,47,Pitiquito,1,Otoño-Invierno,1,Riego,200201,Tonelada,8210000,Pepino,9.0,9.0,0.0,1008.0,112.0,6600.0,6652800.0
28927,2013,26,Sonora,139,Caborca,2,Caborca,47,Pitiquito,1,Otoño-Invierno,1,Riego,200201,Tonelada,9050000,Trigo grano,439.0,439.0,0.0,2467.18,5.62,3780.0,9325940.4
28928,2013,26,Sonora,139,Caborca,2,Caborca,47,Pitiquito,1,Otoño-Invierno,1,Riego,200201,Tonelada,15050000,Pastos y praderas,44.0,44.0,0.0,974.6,22.15,945.0,920997.0
28929,2013,26,Sonora,139,Caborca,2,Caborca,47,Pitiquito,2,Primavera-Verano,1,Riego,200201,Tonelada,5740000,Calabacita,30.0,30.0,0.0,690.0,23.0,7000.0,4830000.0
28930,2013,26,Sonora,139,Caborca,2,Caborca,47,Pitiquito,2,Primavera-Verano,1,Riego,200201,Tonelada,8210000,Pepino,9.0,9.0,0.0,1098.0,122.0,5850.0,6423300.0
28931,2013,26,Sonora,139,Caborca,2,Caborca,47,Pitiquito,2,Primavera-Verano,1,Riego,200201,Tonelada,8790000,Sorgo forrajero en verde,22.0,22.0,0.0,748.0,34.0,880.0,658240.0
28932,2013,26,Sonora,139,Caborca,2,Caborca,47,Pitiquito,3,Perennes,1,Riego,200201,Tonelada,5000000,Aceituna,12.0,12.0,0.0,102.0,8.5,7820.0,797640.0
28933,2013,26,Sonora,139,Caborca,2,Caborca,47,Pitiquito,3,Perennes,1,Riego,200201,Tonelada,5160000,Alfalfa achicalada,290.0,290.0,0.0,4814.0,16.6,2795.17,13455948.38
28934,2013,26,Sonora,139,Caborca,2,Caborca,47,Pitiquito,3,Perennes,1,Riego,200201,Tonelada,6650000,Espárrago,395.0,395.0,0.0,3002.0,7.6,37000.0,111074000.0
28935,2013,26,Sonora,139,Caborca,2,Caborca,47,Pitiquito,3,Perennes,1,Riego,200201,Tonelada,9130000,Uva,33.0,33.0,0.0,396.0,12.0,30000.0,11880000.0
28936,2013,26,Sonora,139,Caborca,2,Caborca,47,Pitiquito,3,Perennes,1,Riego,200201,Tonelada,15050000,Pastos y praderas,84.0,84.0,0.0,1932.0,23.0,941.66,1819287.12
28937,2013,26,Sonora,139,Caborca,3,Atil,4,Altar,1,Otoño-Invierno,1,Riego,200201,Tonelada,5490000,Avena forrajera en verde,106.0,106.0,0.0,2067.0,19.5,960.0,1984320.0
28938,2013,26,Sonora,139,Caborca,3,Atil,4,Altar,1,Otoño-Invierno,1,Riego,200201,Tonelada,5870000,Cártamo,210.0,210.0,0.0,592.2,2.82,5640.0,3340008.0
28939,2013,26,Sonora,139,Caborca,3,Atil,4,Altar,1,Otoño-Invierno,1,Riego,200201,Tonelada,5900000,Cebada forrajera en verde,26.0,26.0,0.0,499.2,19.2,925.0,461760.0
28940,2013,26,Sonora,139,Caborca,3,Atil,4,Altar,1,Otoño-Invierno,1,Riego,200201,Tonelada,6840000,Frijol,10.0,10.0,0.0,28.5,2.85,15100.0,430350.0
28941,2013,26,Sonora,139,Caborca,3,Atil,4,Altar,1,Otoño-Invierno,1,Riego,200201,Tonelada,8100000,Papa,62.0,62.0,0.0,2170.0,35.0,4050.0,8788500.0
28942,2013,26,Sonora,139,Caborca,3,Atil,4,Altar,1,Otoño-Invierno,1,Riego,200201,Tonelada,9050000,Trigo grano,1400.0,1400.0,0.0,7714.0,5.51,3760.0,29004640.0
28943,2013,26,Sonora,139,Caborca,3,Atil,4,Altar,1,Otoño-Invierno,1,Riego,200201,Tonelada,15050000,Pastos y praderas,43.0,43.0,0.0,868.6,20.2,930.0,807798.0
28944,2013,26,Sonora,139,Caborca,3,Atil,4,Altar,2,Primavera-Verano,1,Riego,200201,Tonelada,8100000,Papa,1198.0,1198.0,0.0,45524.0,38.0,6000.0,273144000.0
28945,2013,26,Sonora,139,Caborca,3,Atil,4,Altar,2,Primavera-Verano,1,Riego,200201,Tonelada,8210000,Pepino,16.0,16.0,0.0,2080.0,130.0,6000.0,12480000.0
28946,2013,26,Sonora,139,Caborca,3,Atil,4,Altar,2,Primavera-Verano,1,Riego,200201,Tonelada,8710000,Sandía,57.0,57.0,0.0,1767.0,31.0,2500.0,4417500.0
28947,2013,26,Sonora,139,Caborca,3,Atil,4,Altar,2,Primavera-Verano,1,Riego,200201,Tonelada,8790000,Sorgo forrajero en verde,102.0,102.0,0.0,3468.0,34.0,920.0,3190560.0
28948,2013,26,Sonora,139,Caborca,3,Atil,4,Altar,2,Primavera-Verano,1,Riego,200201,Tonelada,15050000,Pastos y praderas,73.0,73.0,0.0,1752.0,24.0,890.0,1559280.0
28949,2013,26,Sonora,139,Caborca,3,Atil,4,Altar,3,Perennes,1,Riego,200201,Tonelada,5000000,Aceituna,30.0,30.0,0.0,228.0,7.6,7800.0,1778400.0
28950,2013,26,Sonora,139,Caborca,3,Atil,4,Altar,3,Perennes,1,Riego,200201,Tonelada,5160000,Alfalfa achicalada,275.0,275.0,0.0,4537.5,16.5,2850.0,12931875.0
28951,2013,26,Sonora,139,Caborca,3,Atil,4,Altar,3,Perennes,1,Riego,200201,Tonelada,6020000,Chabacano,5.0,5.0,0.0,33.0,6.6,9500.0,313500.0
28952,2013,26,Sonora,139,Caborca,3,Atil,4,Altar,3,Perennes,1,Riego,200201,Tonelada,6490000,Dátil,1.5,1.5,0.0,8.7,5.8,40200.0,349740.0
28953,2013,26,Sonora,139,Caborca,3,Atil,4,Altar,3,Perennes,1,Riego,200201,Tonelada,6650000,Espárrago,190.0,190.0,0.0,1482.0,7.8,38000.0,56316000.0
28954,2013,26,Sonora,139,Caborca,3,Atil,4,Altar,3,Perennes,1,Riego,200201,Tonelada,7960000,Nuez,100.0,100.0,0.0,170.0,1.7,45000.0,7650000.0
28955,2013,26,Sonora,139,Caborca,3,Atil,4,Altar,3,Perennes,1,Riego,200201,Tonelada,9130000,Uva,15.0,15.0,0.0,225.0,15.0,32000.0,7200000.0
28956,2013,26,Sonora,139,Caborca,3,Atil,4,Altar,3,Perennes,1,Riego,200201,Tonelada,15050000,Pastos y praderas,24.0,24.0,0.0,504.0,21.0,915.71,461517.84
28957,2013,26,Sonora,139,Caborca,3,Atil,7,Atil,1,Otoño-Invierno,1,Riego,200201,Tonelada,5490000,Avena forrajera en verde,3.0,3.0,0.0,57.0,19.0,915.0,52155.0
28958,2013,26,Sonora,139,Caborca,3,Atil,7,Atil,1,Otoño-Invierno,1,Riego,200201,Tonelada,9050000,Trigo grano,367.0,367.0,0.0,2044.19,5.57,3775.0,7716817.25
28959,2013,26,Sonora,139,Caborca,3,Atil,7,Atil,1,Otoño-Invierno,1,Riego,200201,Tonelada,15050000,Pastos y praderas,79.0,79.0,0.0,1722.2,21.8,940.0,1618868.0
28960,2013,26,Sonora,139,Caborca,3,Atil,7,Atil,2,Primavera-Verano,1,Riego,200201,Tonelada,8790000,Sorgo forrajero en verde,68.0,68.0,0.0,2380.0,35.0,900.0,2142000.0
28961,2013,26,Sonora,139,Caborca,3,Atil,7,Atil,3,Perennes,1,Riego,200201,Tonelada,5160000,Alfalfa achicalada,20.0,20.0,0.0,338.0,16.9,2780.0,939640.0
28962,2013,26,Sonora,139,Caborca,3,Atil,7,Atil,3,Perennes,1,Riego,200201,Tonelada,6650000,Espárrago,25.0,25.0,0.0,195.0,7.8,36000.0,7020000.0
28963,2013,26,Sonora,139,Caborca,3,Atil,7,Atil,3,Perennes,1,Riego,200201,Tonelada,15050000,Pastos y praderas,3.0,3.0,0.0,66.0,22.0,900.91,59460.06
28964,2013,26,Sonora,139,Caborca,3,Atil,46,Oquitoa,1,Otoño-Invierno,1,Riego,200201,Tonelada,5490000,Avena forrajera en verde,13.0,13.0,0.0,249.6,19.2,960.0,239616.0
28965,2013,26,Sonora,139,Caborca,3,Atil,46,Oquitoa,1,Otoño-Invierno,1,Riego,200201,Tonelada,9050000,Trigo grano,72.0,72.0,0.0,403.2,5.6,3800.0,1532160.0
28966,2013,26,Sonora,139,Caborca,3,Atil,46,Oquitoa,1,Otoño-Invierno,1,Riego,200201,Tonelada,15050000,Pastos y praderas,2.0,2.0,0.0,40.0,20.0,915.0,36600.0
28967,2013,26,Sonora,139,Caborca,3,Atil,46,Oquitoa,2,Primavera-Verano,1,Riego,200201,Tonelada,8790000,Sorgo forrajero en verde,43.0,43.0,0.0,1483.5,34.5,910.0,1349985.0
28968,2013,26,Sonora,139,Caborca,3,Atil,60,Sáric,1,Otoño-Invierno,1,Riego,200201,Tonelada,5490000,Avena forrajera en verde,80.0,80.0,0.0,1584.0,19.8,930.0,1473120.0
28969,2013,26,Sonora,139,Caborca,3,Atil,60,Sáric,1,Otoño-Invierno,1,Riego,200201,Tonelada,9050000,Trigo grano,19.0,19.0,0.0,106.02,5.58,3780.0,400755.6
28970,2013,26,Sonora,139,Caborca,3,Atil,60,Sáric,1,Otoño-Invierno,1,Riego,200201,Tonelada,15050000,Pastos y praderas,27.0,27.0,0.0,589.95,21.85,915.0,539804.25
28971,2013,26,Sonora,139,Caborca,3,Atil,60,Sáric,2,Primavera-Verano,1,Riego,200201,Tonelada,5740000,Calabacita,8.0,8.0,0.0,192.0,24.0,7150.0,1372800.0
28972,2013,26,Sonora,139,Caborca,3,Atil,60,Sáric,2,Primavera-Verano,1,Riego,200201,Tonelada,6840000,Frijol,73.0,73.0,0.0,189.8,2.6,20000.0,3796000.0
28973,2013,26,Sonora,139,Caborca,3,Atil,60,Sáric,2,Primavera-Verano,1,Riego,200201,Tonelada,7490000,Maíz grano,67.0,67.0,0.0,402.0,6.0,4000.0,1608000.0
28974,2013,26,Sonora,139,Caborca,3,Atil,60,Sáric,2,Primavera-Verano,1,Riego,200201,Tonelada,8790000,Sorgo forrajero en verde,81.0,81.0,0.0,2754.0,34.0,925.0,2547450.0
28975,2013,26,Sonora,139,Caborca,3,Atil,60,Sáric,2,Primavera-Verano,1,Riego,200201,Tonelada,15050000,Pastos y praderas,14.0,14.0,0.0,322.0,23.0,930.0,299460.0
28976,2013,26,Sonora,139,Caborca,3,Atil,60,Sáric,3,Perennes,1,Riego,200201,Tonelada,5160000,Alfalfa achicalada,70.0,70.0,0.0,1190.0,17.0,2830.0,3367700.0
28977,2013,26,Sonora,139,Caborca,3,Atil,60,Sáric,3,Perennes,1,Riego,200201,Tonelada,15050000,Pastos y praderas,20.0,20.0,0.0,440.0,22.0,940.0,413600.0
28978,2013,26,Sonora,139,Caborca,3,Atil,65,Tubutama,1,Otoño-Invierno,1,Riego,200201,Tonelada,5490000,Avena forrajera en verde,547.0,547.0,0.0,10940.0,20.0,940.0,10283600.0
28979,2013,26,Sonora,139,Caborca,3,Atil,65,Tubutama,1,Otoño-Invierno,1,Riego,200201,Tonelada,5900000,Cebada forrajera en verde,40.0,40.0,0.0,776.0,19.4,950.0,737200.0
28980,2013,26,Sonora,139,Caborca,3,Atil,65,Tubutama,1,Otoño-Invierno,1,Riego,200201,Tonelada,8790000,Sorgo forrajero en verde,2.0,2.0,0.0,46.0,23.0,900.0,41400.0
28981,2013,26,Sonora,139,Caborca,3,Atil,65,Tubutama,1,Otoño-Invierno,1,Riego,200201,Tonelada,9050000,Trigo grano,17.0,17.0,0.0,94.18,5.54,3740.0,352233.2
28982,2013,26,Sonora,139,Caborca,3,Atil,65,Tubutama,1,Otoño-Invierno,1,Riego,200201,Tonelada,15050000,Pastos y praderas,158.0,158.0,0.0,3491.8,22.1,930.0,3247374.0
28983,2013,26,Sonora,139,Caborca,3,Atil,65,Tubutama,2,Primavera-Verano,1,Riego,200201,Tonelada,8790000,Sorgo forrajero en verde,710.0,710.0,0.0,23430.0,33.0,915.0,21438450.0
28984,2013,26,Sonora,139,Caborca,3,Atil,65,Tubutama,2,Primavera-Verano,1,Riego,200201,Tonelada,15050000,Pastos y praderas,33.0,33.0,0.0,693.0,21.0,910.0,630630.0
28985,2013,26,Sonora,139,Caborca,3,Atil,65,Tubutama,2,Primavera-Verano,2,Temporal,200201,Tonelada,8790000,Sorgo forrajero en verde,246.0,246.0,0.0,2460.0,10.0,850.0,2091000.0
28986,2013,26,Sonora,139,Caborca,3,Atil,65,Tubutama,3,Perennes,1,Riego,200201,Tonelada,5160000,Alfalfa achicalada,37.0,37.0,0.0,643.8,17.4,2800.0,1802640.0
28987,2013,26,Sonora,140,Magdalena,1,Magdalena,22,Cucurpe,1,Otoño-Invierno,1,Riego,200201,Tonelada,5490000,Avena forrajera en verde,27.0,27.0,0.0,494.1,18.3,825.0,407632.5
28988,2013,26,Sonora,140,Magdalena,1,Magdalena,22,Cucurpe,1,Otoño-Invierno,1,Riego,200201,Tonelada,5900000,Cebada forrajera en verde,21.0,21.0,0.0,381.15,18.15,850.0,323977.5
28989,2013,26,Sonora,140,Magdalena,1,Magdalena,22,Cucurpe,1,Otoño-Invierno,1,Riego,200201,Tonelada,7170000,Hortalizas,3.0,3.0,0.0,25.5,8.5,5200.0,132600.0
28990,2013,26,Sonora,140,Magdalena,1,Magdalena,22,Cucurpe,1,Otoño-Invierno,1,Riego,200201,Tonelada,15050000,Pastos y praderas,18.0,18.0,0.0,320.4,17.8,865.0,277146.0
28991,2013,26,Sonora,140,Magdalena,1,Magdalena,22,Cucurpe,1,Otoño-Invierno,2,Temporal,200201,Tonelada,5490000,Avena forrajera en verde,10.0,10.0,0.0,82.5,8.25,812.0,66990.0
28992,2013,26,Sonora,140,Magdalena,1,Magdalena,22,Cucurpe,2,Primavera-Verano,1,Riego,200201,Tonelada,6610000,Elote,20.0,20.0,0.0,190.4,9.52,4925.0,937720.0
28993,2013,26,Sonora,140,Magdalena,1,Magdalena,22,Cucurpe,2,Primavera-Verano,1,Riego,200201,Tonelada,6840000,Frijol,6.0,6.0,0.0,8.16,1.36,14560.0,118809.6
28994,2013,26,Sonora,140,Magdalena,1,Magdalena,22,Cucurpe,2,Primavera-Verano,1,Riego,200201,Tonelada,7170000,Hortalizas,5.0,5.0,0.0,42.5,8.5,7200.0,306000.0
28995,2013,26,Sonora,140,Magdalena,1,Magdalena,22,Cucurpe,2,Primavera-Verano,1,Riego,200201,Tonelada,8790000,Sorgo forrajero en verde,303.0,303.0,0.0,5308.56,17.52,815.0,4326476.4
28996,2013,26,Sonora,140,Magdalena,1,Magdalena,22,Cucurpe,2,Primavera-Verano,2,Temporal,200201,Tonelada,8790000,Sorgo forrajero en verde,32.0,32.0,0.0,251.2,7.85,785.0,197192.0
28997,2013,26,Sonora,140,Magdalena,1,Magdalena,22,Cucurpe,3,Perennes,1,Riego,200201,Tonelada,5160000,Alfalfa achicalada,235.0,235.0,0.0,3191.3,13.58,1499.82,4786375.57
28998,2013,26,Sonora,140,Magdalena,1,Magdalena,22,Cucurpe,3,Perennes,1,Riego,200201,Tonelada,7960000,Nuez,14.0,14.0,0.0,22.75,1.63,56000.0,1274000.0
28999,2013,26,Sonora,140,Magdalena,1,Magdalena,35,Imuris,1,Otoño-Invierno,1,Riego,200201,Tonelada,5070000,Ajo,10.0,10.0,0.0,102.0,10.2,22000.0,2244000.0
29000,2013,26,Sonora,140,Magdalena,1,Magdalena,35,Imuris,1,Otoño-Invierno,1,Riego,200201,Tonelada,5490000,Avena forrajera en verde,30.0,30.0,0.0,549.0,18.3,823.38,452035.62
29001,2013,26,Sonora,140,Magdalena,1,Magdalena,35,Imuris,1,Otoño-Invierno,1,Riego,200201,Tonelada,5900000,Cebada forrajera en verde,64.0,64.0,0.0,1164.8,18.2,804.17,936697.22
29002,2013,26,Sonora,140,Magdalena,1,Magdalena,35,Imuris,1,Otoño-Invierno,1,Riego,200201,Tonelada,5940000,Cebolla,43.0,43.0,0.0,1505.0,35.0,2018.6,3037993.0
29003,2013,26,Sonora,140,Magdalena,1,Magdalena,35,Imuris,1,Otoño-Invierno,1,Riego,200201,Tonelada,6310000,Col (repollo),9.0,9.0,0.0,270.0,30.0,2800.0,756000.0
29004,2013,26,Sonora,140,Magdalena,1,Magdalena,35,Imuris,1,Otoño-Invierno,1,Riego,200201,Tonelada,7170000,Hortalizas,19.0,19.0,0.0,158.65,8.35,4650.0,737722.5
29005,2013,26,Sonora,140,Magdalena,1,Magdalena,35,Imuris,1,Otoño-Invierno,1,Riego,200201,Tonelada,7330000,Lechuga,7.0,7.0,0.0,204.4,29.2,3500.0,715400.0
29006,2013,26,Sonora,140,Magdalena,1,Magdalena,35,Imuris,1,Otoño-Invierno,1,Riego,200201,Tonelada,8210000,Pepino,3.6,3.6,0.0,243.0,67.5,7700.0,1871100.0
29007,2013,26,Sonora,140,Magdalena,1,Magdalena,35,Imuris,1,Otoño-Invierno,1,Riego,200201,Tonelada,8970000,Tomate rojo (jitomate),22.0,22.0,0.0,7832.0,356.0,4250.0,33286000.0
29008,2013,26,Sonora,140,Magdalena,1,Magdalena,35,Imuris,1,Otoño-Invierno,1,Riego,200201,Tonelada,15050000,Pastos y praderas,43.0,43.0,0.0,786.9,18.3,815.0,641323.5
29009,2013,26,Sonora,140,Magdalena,1,Magdalena,35,Imuris,1,Otoño-Invierno,2,Temporal,200201,Tonelada,5490000,Avena forrajera en verde,25.0,25.0,0.0,205.0,8.2,785.0,160925.0
29010,2013,26,Sonora,140,Magdalena,1,Magdalena,35,Imuris,1,Otoño-Invierno,2,Temporal,200201,Tonelada,9040000,Trigo forrajero verde,12.0,12.0,0.0,95.4,7.95,794.0,75747.6
29011,2013,26,Sonora,140,Magdalena,1,Magdalena,35,Imuris,2,Primavera-Verano,1,Riego,200201,Tonelada,5740000,Calabacita,12.5,12.5,0.0,215.63,17.25,3990.0,860363.7
29012,2013,26,Sonora,140,Magdalena,1,Magdalena,35,Imuris,2,Primavera-Verano,1,Riego,200201,Tonelada,6120000,Chile verde,7.0,7.0,0.0,66.66,9.52,4650.0,309969.0
29013,2013,26,Sonora,140,Magdalena,1,Magdalena,35,Imuris,2,Primavera-Verano,1,Riego,200201,Tonelada,6310000,Col (repollo),6.0,6.0,0.0,199.44,33.24,6325.0,1261458.0
29014,2013,26,Sonora,140,Magdalena,1,Magdalena,35,Imuris,2,Primavera-Verano,1,Riego,200201,Tonelada,6610000,Elote,10.0,10.0,0.0,96.5,9.65,4950.0,477675.0
29015,2013,26,Sonora,140,Magdalena,1,Magdalena,35,Imuris,2,Primavera-Verano,1,Riego,200201,Tonelada,6750000,Flores,7.0,7.0,0.0,67.55,9.65,5850.0,395167.5
29016,2013,26,Sonora,140,Magdalena,1,Magdalena,35,Imuris,2,Primavera-Verano,1,Riego,200201,Tonelada,6840000,Frijol,6.0,6.0,0.0,7.92,1.32,13965.0,110602.8
29017,2013,26,Sonora,140,Magdalena,1,Magdalena,35,Imuris,2,Primavera-Verano,1,Riego,200201,Tonelada,7170000,Hortalizas,9.0,9.0,0.0,80.1,8.9,6750.0,540675.0
29018,2013,26,Sonora,140,Magdalena,1,Magdalena,35,Imuris,2,Primavera-Verano,1,Riego,200201,Tonelada,7330000,Lechuga,3.0,3.0,0.0,87.75,29.25,2890.0,253597.5
29019,2013,26,Sonora,140,Magdalena,1,Magdalena,35,Imuris,2,Primavera-Verano,1,Riego,200201,Tonelada,8210000,Pepino,3.5,3.5,0.0,553.0,158.0,8625.0,4769625.0
29020,2013,26,Sonora,140,Magdalena,1,Magdalena,35,Imuris,2,Primavera-Verano,1,Riego,200201,Tonelada,8790000,Sorgo forrajero en verde,52.0,52.0,0.0,959.4,18.45,895.0,858663.0
29021,2013,26,Sonora,140,Magdalena,1,Magdalena,35,Imuris,2,Primavera-Verano,2,Temporal,200201,Tonelada,8790000,Sorgo forrajero en verde,108.0,108.0,0.0,891.0,8.25,815.0,726165.0
29022,2013,26,Sonora,140,Magdalena,1,Magdalena,35,Imuris,3,Perennes,1,Riego,200201,Tonelada,5160000,Alfalfa achicalada,694.0,694.0,0.0,9729.88,14.02,1286.65,12518950.1
29023,2013,26,Sonora,140,Magdalena,1,Magdalena,35,Imuris,3,Perennes,1,Riego,200201,Tonelada,7690000,Membrillo,17.0,17.0,0.0,276.25,16.25,10500.0,2900625.0
29024,2013,26,Sonora,140,Magdalena,1,Magdalena,35,Imuris,3,Perennes,1,Riego,200201,Tonelada,7920000,Nopalitos,3.0,3.0,0.0,114.0,38.0,7000.0,798000.0
29025,2013,26,Sonora,140,Magdalena,1,Magdalena,35,Imuris,3,Perennes,1,Riego,200201,Tonelada,8260000,Persimonio,1.0,1.0,0.0,9.5,9.5,16000.0,152000.0
29026,2013,26,Sonora,140,Magdalena,1,Magdalena,36,Magdalena,1,Otoño-Invierno,1,Riego,200201,Tonelada,5070000,Ajo,4.0,4.0,0.0,40.8,10.2,23500.0,958800.0
