,Anio,Idestado,Nomestado,Idddr,Nomddr,Idcader,Nomcader,Idmunicipio,Nommunicipio,Idciclo,Nomcicloproductivo,Idmodalidad,Nommodalidad,Idunidadmedida,Nomunidad,Idcultivo,Nomcultivo,Sembrada,Cosechada,Siniestrada,Volumenproduccion,Rendimiento,Preciomediorural,Valorproduccion
29974,2022,26,Sonora,142,Ures,2,Banámichi,1,Aconchi,1,Otoño-Invierno,1,Riego,200201,Tonelada,5070000,Ajo,7.0,7.0,0.0,55,7.86,29500.0,1622500.0
29975,2022,26,Sonora,142,Ures,2,Banámichi,6,Arizpe,1,Otoño-Invierno,1,Riego,200201,Tonelada,5070000,Ajo,315.0,315.0,0.0,2650,8.41,30000.0,79500000.0
29976,2022,26,Sonora,142,Ures,2,Banámichi,13,Banámichi,1,Otoño-Invierno,1,Riego,200201,Tonelada,5070000,Ajo,10.0,10.0,0.0,85,8.5,30364.71,2581000.35
29977,2022,26,Sonora,142,Ures,2,Banámichi,14,Baviácora,1,Otoño-Invierno,1,Riego,200201,Tonelada,5070000,Ajo,4.0,4.0,0.0,31,7.75,28500.0,883500.0
29978,2022,26,Sonora,142,Ures,2,Banámichi,34,Huépac,1,Otoño-Invierno,1,Riego,200201,Tonelada,5070000,Ajo,13.0,13.0,0.0,101,7.77,28600.0,2888600.0
29979,2022,26,Sonora,142,Ures,2,Banámichi,53,San Felipe de Jesús,1,Otoño-Invierno,1,Riego,200201,Tonelada,5070000,Ajo,5.0,5.0,0.0,39,7.8,29500.0,1150500.0
29980,2022,26,Sonora,143,Moctezuma,1,Moctezuma,23,Cumpas,1,Otoño-Invierno,1,Riego,200201,Tonelada,5070000,Ajo,5.0,5.0,0.0,31,6.2,27500.0,852500.0
29981,2022,26,Sonora,143,Moctezuma,1,Moctezuma,38,Moctezuma,1,Otoño-Invierno,1,Riego,200201,Tonelada,5070000,Ajo,4.0,4.0,0.0,24,6.0,27000.0,648000.0
29982,2022,26,Sonora,143,Moctezuma,4,Bavispe,15,Bavispe,1,Otoño-Invierno,1,Riego,200201,Tonelada,5070000,Ajo,3.0,3.0,0.0,18,6.0,27000.0,486000.0
29983,2022,26,Sonora,144,Hermosillo,1,Carbó,30,Hermosillo,1,Otoño-Invierno,1,Riego,200201,Tonelada,5070000,Ajo,118.5,118.5,0.0,930,7.85,27405.91,25487496.3
29984,2022,26,Sonora,144,Hermosillo,1,Carbó,56,San Miguel de Horcasitas,1,Otoño-Invierno,1,Riego,200201,Tonelada,5070000,Ajo,2.0,2.0,0.0,15,7.5,27500.0,412500.0
29985,2022,26,Sonora,146,Sahuaripa,1,Arivechi,52,Sahuaripa,1,Otoño-Invierno,1,Riego,200201,Tonelada,5070000,Ajo,1.5,1.5,0.0,10.2,6.8,27000.0,275400.0
29986,2022,26,Sonora,148,Cajeme,1,Cd. Obregón,18,Cajeme,1,Otoño-Invierno,1,Riego,200201,Tonelada,5070000,Ajo,5.0,5.0,0.0,35,7.0,22000.0,770000.0
29987,2022,26,Sonora,193,San Luis Río Colorado,1,San Luis Río Colorado,55,San Luis Río Colorado,1,Otoño-Invierno,1,Riego,200201,Tonelada,5070000,Ajo,1.0,1.0,0.0,9.5,9.5,28500.0,270750.0
29988,2022,26,Sonora,148,Cajeme,2,Villa Juárez,71,Benito Juárez,2,Primavera-Verano,1,Riego,200201,Tonelada,5080000,Ajonjolí,300.0,300.0,0.0,510,1.7,22205.88,11324998.8
29989,2022,26,Sonora,148,Cajeme,3,Bácum,12,Bácum,2,Primavera-Verano,1,Riego,200201,Tonelada,5080000,Ajonjolí,200.0,200.0,0.0,340,1.7,22352.94,7599999.6
29990,2022,26,Sonora,148,Cajeme,3,Bácum,18,Cajeme,2,Primavera-Verano,1,Riego,200201,Tonelada,5080000,Ajonjolí,500.0,500.0,0.0,800,1.6,22200.0,17760000.0
29991,2022,26,Sonora,148,Cajeme,6,Rosario,49,Quiriego,2,Primavera-Verano,2,Temporal,200201,Tonelada,5080000,Ajonjolí,20.0,20.0,0.0,8,0.4,22000.0,176000.0
29992,2022,26,Sonora,149,Navojoa,1,Navojoa,42,Navojoa,2,Primavera-Verano,1,Riego,200201,Tonelada,5080000,Ajonjolí,106.0,106.0,0.0,180.2,1.7,22358.49,4028999.9
29993,2022,26,Sonora,149,Navojoa,4,Álamos,3,Alamos,2,Primavera-Verano,2,Temporal,200201,Tonelada,5080000,Ajonjolí,1800.0,1800.0,0.0,720,0.4,22500.0,16200000.0
29994,2022,26,Sonora,139,Caborca,1,Sonoyta,70,General Plutarco Elías Calles,3,Perennes,1,Riego,200201,Tonelada,5160000,Alfalfa achicalada,722.0,722.0,0.0,14042.9,19.45,2929.01,41131794.53
29995,2022,26,Sonora,139,Caborca,2,Caborca,17,Caborca,3,Perennes,1,Riego,200201,Tonelada,5160000,Alfalfa achicalada,790.0,790.0,0.0,15310.2,19.38,2918.48,44682512.5
29996,2022,26,Sonora,139,Caborca,2,Caborca,47,Pitiquito,3,Perennes,1,Riego,200201,Tonelada,5160000,Alfalfa achicalada,320.0,320.0,0.0,6262.4,19.57,2918.32,18275687.17
29997,2022,26,Sonora,139,Caborca,3,Atil,4,Altar,3,Perennes,1,Riego,200201,Tonelada,5160000,Alfalfa achicalada,480.0,480.0,0.0,9360,19.5,2873.69,26897738.4
29998,2022,26,Sonora,139,Caborca,3,Atil,7,Atil,3,Perennes,1,Riego,200201,Tonelada,5160000,Alfalfa achicalada,40.0,40.0,0.0,740,18.5,2893.17,2140945.8
29999,2022,26,Sonora,139,Caborca,3,Atil,46,Oquitoa,3,Perennes,1,Riego,200201,Tonelada,5160000,Alfalfa achicalada,10.0,10.0,0.0,190.6,19.06,2907.55,554179.03
30000,2022,26,Sonora,139,Caborca,3,Atil,60,Sáric,3,Perennes,1,Riego,200201,Tonelada,5160000,Alfalfa achicalada,110.0,110.0,0.0,2152.7,19.57,2916.07,6277423.89
30001,2022,26,Sonora,139,Caborca,3,Atil,65,Tubutama,3,Perennes,1,Riego,200201,Tonelada,5160000,Alfalfa achicalada,50.0,50.0,0.0,925,18.5,2905.6,2687680.0
30002,2022,26,Sonora,140,Magdalena,1,Magdalena,22,Cucurpe,3,Perennes,1,Riego,200201,Tonelada,5160000,Alfalfa achicalada,460.0,460.0,0.0,6394,13.9,2966.03,18964795.82
30003,2022,26,Sonora,140,Magdalena,1,Magdalena,35,Imuris,3,Perennes,1,Riego,200201,Tonelada,5160000,Alfalfa achicalada,482.0,482.0,0.0,13226.08,27.44,4582.98,60614860.12
30004,2022,26,Sonora,140,Magdalena,1,Magdalena,36,Magdalena,3,Perennes,1,Riego,200201,Tonelada,5160000,Alfalfa achicalada,220.0,220.0,0.0,5951,27.05,4448.94,26475641.94
30005,2022,26,Sonora,140,Magdalena,2,Nogales,43,Nogales,3,Perennes,1,Riego,200201,Tonelada,5160000,Alfalfa achicalada,100.0,100.0,0.0,2738,27.38,4671.45,12790430.1
30006,2022,26,Sonora,140,Magdalena,2,Nogales,59,Santa Cruz,3,Perennes,1,Riego,200201,Tonelada,5160000,Alfalfa achicalada,260.0,260.0,0.0,3692,14.2,2984.29,11017998.68
30007,2022,26,Sonora,140,Magdalena,3,Santa Ana,16,Benjamín Hill,3,Perennes,1,Riego,200201,Tonelada,5160000,Alfalfa achicalada,40.0,40.0,0.0,1107.2,27.68,4425.11,4899481.79
30008,2022,26,Sonora,140,Magdalena,3,Santa Ana,58,Santa Ana,3,Perennes,1,Riego,200201,Tonelada,5160000,Alfalfa achicalada,650.0,650.0,0.0,17901,27.54,4461.61,79867280.61
30009,2022,26,Sonora,140,Magdalena,3,Santa Ana,64,Trincheras,3,Perennes,1,Riego,200201,Tonelada,5160000,Alfalfa achicalada,430.0,430.0,0.0,11816.4,27.48,4420.82,52238177.45
30010,2022,26,Sonora,141,Agua Prieta,1,Agua Prieta,2,Agua Prieta,3,Perennes,1,Riego,200201,Tonelada,5160000,Alfalfa achicalada,210.0,210.0,0.0,6012.3,28.63,4786.61,28778535.3
30011,2022,26,Sonora,141,Agua Prieta,1,Agua Prieta,27,Fronteras,3,Perennes,1,Riego,200201,Tonelada,5160000,Alfalfa achicalada,650.0,650.0,0.0,18544.5,28.53,4709.87,87342184.22
30012,2022,26,Sonora,141,Agua Prieta,2,Cananea,11,Bacoachi,3,Perennes,1,Riego,200201,Tonelada,5160000,Alfalfa achicalada,190.0,190.0,0.0,2717,14.3,3088.33,8390992.61
30013,2022,26,Sonora,141,Agua Prieta,2,Cananea,19,Cananea,3,Perennes,1,Riego,200201,Tonelada,5160000,Alfalfa achicalada,200.0,200.0,0.0,5872,29.36,4760.05,27951013.6
30014,2022,26,Sonora,141,Agua Prieta,2,Cananea,39,Naco,3,Perennes,1,Riego,200201,Tonelada,5160000,Alfalfa achicalada,160.0,160.0,0.0,4515.2,28.22,4733.56,21372970.11
30015,2022,26,Sonora,142,Ures,1,Ures,45,Opodepe,3,Perennes,1,Riego,200201,Tonelada,5160000,Alfalfa achicalada,150.0,150.0,0.0,4758,31.72,6843.29,32560373.82
30016,2022,26,Sonora,142,Ures,1,Ures,50,Rayón,3,Perennes,1,Riego,200201,Tonelada,5160000,Alfalfa achicalada,360.0,360.0,0.0,11458.8,31.83,6887.95,78927641.46
30017,2022,26,Sonora,142,Ures,1,Ures,66,Ures,3,Perennes,1,Riego,200201,Tonelada,5160000,Alfalfa achicalada,590.0,590.0,0.0,19706,33.4,7095.75,139828849.5
30018,2022,26,Sonora,142,Ures,2,Banámichi,1,Aconchi,3,Perennes,1,Riego,200201,Tonelada,5160000,Alfalfa achicalada,180.0,180.0,0.0,2484,13.8,3426.34,8511028.56
30019,2022,26,Sonora,142,Ures,2,Banámichi,6,Arizpe,3,Perennes,1,Riego,200201,Tonelada,5160000,Alfalfa achicalada,283.0,283.0,0.0,3877,13.7,3420.72,13262131.44
30020,2022,26,Sonora,142,Ures,2,Banámichi,13,Banámichi,3,Perennes,1,Riego,200201,Tonelada,5160000,Alfalfa achicalada,143.0,143.0,0.0,1950,13.64,3438.94,6705933.0
30021,2022,26,Sonora,142,Ures,2,Banámichi,14,Baviácora,3,Perennes,1,Riego,200201,Tonelada,5160000,Alfalfa achicalada,238.0,238.0,0.0,3213,13.5,3437.88,11045908.44
30022,2022,26,Sonora,142,Ures,2,Banámichi,34,Huépac,3,Perennes,1,Riego,200201,Tonelada,5160000,Alfalfa achicalada,200.0,200.0,0.0,2765,13.83,3433.93,9494816.45
30023,2022,26,Sonora,142,Ures,2,Banámichi,53,San Felipe de Jesús,3,Perennes,1,Riego,200201,Tonelada,5160000,Alfalfa achicalada,110.0,110.0,0.0,1490,13.55,3437.31,5121591.9
30024,2022,26,Sonora,143,Moctezuma,1,Moctezuma,23,Cumpas,3,Perennes,1,Riego,200201,Tonelada,5160000,Alfalfa achicalada,210.0,210.0,0.0,3038.7,14.47,2820.59,8570926.83
30025,2022,26,Sonora,143,Moctezuma,1,Moctezuma,38,Moctezuma,3,Perennes,1,Riego,200201,Tonelada,5160000,Alfalfa achicalada,215.0,215.0,0.0,3100.3,14.42,2855.87,8854053.76
30026,2022,26,Sonora,143,Moctezuma,1,Moctezuma,63,Tepache,3,Perennes,1,Riego,200201,Tonelada,5160000,Alfalfa achicalada,25.0,25.0,0.0,350,14.0,2851.86,998151.0
30027,2022,26,Sonora,143,Moctezuma,2,Huásabas,28,Granados,3,Perennes,1,Riego,200201,Tonelada,5160000,Alfalfa achicalada,130.0,130.0,0.0,1874.6,14.42,2832.45,5309710.77
30028,2022,26,Sonora,143,Moctezuma,2,Huásabas,32,Huásabas,3,Perennes,1,Riego,200201,Tonelada,5160000,Alfalfa achicalada,150.0,150.0,0.0,2241,14.94,2831.08,6344450.28
30029,2022,26,Sonora,143,Moctezuma,2,Huásabas,67,Villa Hidalgo,3,Perennes,1,Riego,200201,Tonelada,5160000,Alfalfa achicalada,160.0,160.0,0.0,2390.4,14.94,2638.74,6307644.1
30030,2022,26,Sonora,143,Moctezuma,3,Bacadéhuachi,8,Bacadéhuachi,3,Perennes,1,Riego,200201,Tonelada,5160000,Alfalfa achicalada,10.0,10.0,0.0,140,14.0,2816.07,394249.8
30031,2022,26,Sonora,143,Moctezuma,3,Bacadéhuachi,40,Nácori Chico,3,Perennes,1,Riego,200201,Tonelada,5160000,Alfalfa achicalada,25.0,25.0,0.0,360.5,14.42,2863.93,1032446.77
30032,2022,26,Sonora,143,Moctezuma,4,Bavispe,10,Bacerac,3,Perennes,1,Riego,200201,Tonelada,5160000,Alfalfa achicalada,110.0,110.0,0.0,1530.1,13.91,2804.59,4291303.16
30033,2022,26,Sonora,143,Moctezuma,4,Bavispe,15,Bavispe,3,Perennes,1,Riego,200201,Tonelada,5160000,Alfalfa achicalada,220.0,220.0,0.0,3062.4,13.92,2847.26,8719449.02
30034,2022,26,Sonora,143,Moctezuma,4,Bavispe,31,Huachinera,3,Perennes,1,Riego,200201,Tonelada,5160000,Alfalfa achicalada,33.0,33.0,0.0,475.86,14.42,2848.86,1355658.52
30035,2022,26,Sonora,144,Hermosillo,1,Carbó,20,Carbó,3,Perennes,1,Riego,200201,Tonelada,5160000,Alfalfa achicalada,330.0,330.0,0.0,17994.9,54.53,10137.6,182425098.2
30036,2022,26,Sonora,144,Hermosillo,1,Carbó,30,Hermosillo,3,Perennes,1,Riego,200201,Tonelada,5160000,Alfalfa achicalada,1350.0,1350.0,0.0,72022.5,53.35,10290.77,741166982.3
30037,2022,26,Sonora,144,Hermosillo,1,Carbó,56,San Miguel de Horcasitas,3,Perennes,1,Riego,200201,Tonelada,5160000,Alfalfa achicalada,360.0,360.0,0.0,19411.2,53.92,10008.01,194267483.7
30038,2022,26,Sonora,145,Mazatán,1,Villa Pesqueira,37,Mazatán,3,Perennes,1,Riego,200201,Tonelada,5160000,Alfalfa achicalada,45.0,45.0,0.0,750,16.67,3150.0,2362500.0
30039,2022,26,Sonora,145,Mazatán,1,Villa Pesqueira,57,San Pedro de La Cueva,3,Perennes,1,Riego,200201,Tonelada,5160000,Alfalfa achicalada,130.0,130.0,0.0,3896.1,29.97,6146.44,23947144.88
30040,2022,26,Sonora,145,Mazatán,1,Villa Pesqueira,68,Villa Pesqueira,3,Perennes,1,Riego,200201,Tonelada,5160000,Alfalfa achicalada,15.0,15.0,0.0,225,15.0,2789.33,627599.25
30041,2022,26,Sonora,145,Mazatán,2,La Colorada,21,La Colorada,3,Perennes,1,Riego,200201,Tonelada,5160000,Alfalfa achicalada,635.0,635.0,0.0,9842.5,15.5,3248.33,31971688.03
30042,2022,26,Sonora,145,Mazatán,2,La Colorada,62,Suaqui Grande,3,Perennes,1,Riego,200201,Tonelada,5160000,Alfalfa achicalada,80.0,80.0,0.0,1270,15.88,3181.57,4040593.9
30043,2022,26,Sonora,145,Mazatán,3,Soyopa,44,Onavas,3,Perennes,1,Riego,200201,Tonelada,5160000,Alfalfa achicalada,25.0,25.0,0.0,387.5,15.5,3076.24,1192043.0
30044,2022,26,Sonora,145,Mazatán,3,Soyopa,61,Soyopa,3,Perennes,1,Riego,200201,Tonelada,5160000,Alfalfa achicalada,23.0,23.0,0.0,368,16.0,3088.95,1136733.6
30045,2022,26,Sonora,146,Sahuaripa,1,Arivechi,5,Arivechi,3,Perennes,1,Riego,200201,Tonelada,5160000,Alfalfa achicalada,80.0,80.0,0.0,3188.8,39.86,6451.87,20573723.06
30046,2022,26,Sonora,146,Sahuaripa,1,Arivechi,52,Sahuaripa,3,Perennes,1,Riego,200201,Tonelada,5160000,Alfalfa achicalada,320.0,320.0,0.0,12227.2,38.21,6769.61,82773375.39
30047,2022,26,Sonora,146,Sahuaripa,2,Bacanora,9,Bacanora,3,Perennes,1,Riego,200201,Tonelada,5160000,Alfalfa achicalada,60.0,60.0,0.0,1532.4,25.54,4462.7,6838641.48
30048,2022,26,Sonora,147,Guaymas,1,Guaymas D.D.R.,25,Empalme,3,Perennes,1,Riego,200201,Tonelada,5160000,Alfalfa achicalada,110.0,110.0,0.0,4864.2,44.22,4722.51,22971233.14
30049,2022,26,Sonora,147,Guaymas,1,Guaymas D.D.R.,29,Guaymas,3,Perennes,1,Riego,200201,Tonelada,5160000,Alfalfa achicalada,120.0,120.0,0.0,5216.4,43.47,4783.54,24952858.06
30050,2022,26,Sonora,148,Cajeme,1,Cd. Obregón,18,Cajeme,3,Perennes,1,Riego,200201,Tonelada,5160000,Alfalfa achicalada,1050.0,1050.0,0.0,17325,16.5,3430.59,59434971.75
30051,2022,26,Sonora,148,Cajeme,1,Cd. Obregón,42,Navojoa,3,Perennes,1,Riego,200201,Tonelada,5160000,Alfalfa achicalada,100.0,100.0,0.0,1560,15.6,3177.24,4956494.4
30052,2022,26,Sonora,148,Cajeme,2,Villa Juárez,18,Cajeme,3,Perennes,1,Riego,200201,Tonelada,5160000,Alfalfa achicalada,10.0,10.0,0.0,191.6,19.16,3109.99,595874.08
30053,2022,26,Sonora,148,Cajeme,2,Villa Juárez,26,Etchojoa,3,Perennes,1,Riego,200201,Tonelada,5160000,Alfalfa achicalada,150.0,150.0,0.0,2766,18.44,3085.88,8535544.08
30054,2022,26,Sonora,148,Cajeme,2,Villa Juárez,42,Navojoa,3,Perennes,1,Riego,200201,Tonelada,5160000,Alfalfa achicalada,50.0,50.0,0.0,873,17.46,3102.08,2708115.84
30055,2022,26,Sonora,148,Cajeme,2,Villa Juárez,71,Benito Juárez,3,Perennes,1,Riego,200201,Tonelada,5160000,Alfalfa achicalada,390.0,390.0,0.0,7433.4,19.06,3072.35,22838006.49
30056,2022,26,Sonora,148,Cajeme,3,Bácum,12,Bácum,3,Perennes,1,Riego,200201,Tonelada,5160000,Alfalfa achicalada,760.0,760.0,0.0,25353.6,33.36,6957.96,176409334.7
30057,2022,26,Sonora,148,Cajeme,3,Bácum,18,Cajeme,3,Perennes,1,Riego,200201,Tonelada,5160000,Alfalfa achicalada,520.0,520.0,0.0,16900,32.5,6973.46,117851474.0
30058,2022,26,Sonora,148,Cajeme,3,Bácum,72,San Ignacio Río Muerto,3,Perennes,1,Riego,200201,Tonelada,5160000,Alfalfa achicalada,1900.0,1900.0,0.0,60268,31.72,6744.22,406460651.0
30059,2022,26,Sonora,148,Cajeme,4,Pueblo Yaqui,12,Bácum,3,Perennes,1,Riego,200201,Tonelada,5160000,Alfalfa achicalada,250.0,250.0,0.0,4377.5,17.51,3169.3,13873610.75
30060,2022,26,Sonora,148,Cajeme,4,Pueblo Yaqui,18,Cajeme,3,Perennes,1,Riego,200201,Tonelada,5160000,Alfalfa achicalada,800.0,800.0,0.0,14088,17.61,3152.14,44407348.32
30061,2022,26,Sonora,148,Cajeme,4,Pueblo Yaqui,72,San Ignacio Río Muerto,3,Perennes,1,Riego,200201,Tonelada,5160000,Alfalfa achicalada,150.0,150.0,0.0,2650.5,17.67,3324.83,8812461.92
30062,2022,26,Sonora,148,Cajeme,5,Vicam,12,Bácum,3,Perennes,1,Riego,200201,Tonelada,5160000,Alfalfa achicalada,20.0,20.0,0.0,348.2,17.41,3506.15,1220841.43
30063,2022,26,Sonora,148,Cajeme,5,Vicam,18,Cajeme,3,Perennes,1,Riego,200201,Tonelada,5160000,Alfalfa achicalada,50.0,50.0,0.0,869,17.38,3516.92,3056203.48
30064,2022,26,Sonora,148,Cajeme,5,Vicam,29,Guaymas,3,Perennes,1,Riego,200201,Tonelada,5160000,Alfalfa achicalada,350.0,350.0,0.0,5988.5,17.11,3482.93,20857526.31
30065,2022,26,Sonora,149,Navojoa,1,Navojoa,42,Navojoa,3,Perennes,1,Riego,200201,Tonelada,5160000,Alfalfa achicalada,620.0,620.0,0.0,8432,13.6,2409.94,20320614.08
30066,2022,26,Sonora,149,Navojoa,2,Etchojoa,26,Etchojoa,3,Perennes,1,Riego,200201,Tonelada,5160000,Alfalfa achicalada,300.0,300.0,0.0,4050,13.5,2426.67,9828013.5
30067,2022,26,Sonora,149,Navojoa,3,Huatabampo,33,Huatabampo,3,Perennes,1,Riego,200201,Tonelada,5160000,Alfalfa achicalada,810.0,810.0,0.0,11178,13.8,2400.72,26835248.16
30068,2022,26,Sonora,193,San Luis Río Colorado,1,San Luis Río Colorado,55,San Luis Río Colorado,3,Perennes,1,Riego,200201,Tonelada,5160000,Alfalfa achicalada,4476.0,4476.0,0.0,154735.32,34.57,6291.45,973509529.0
30069,2022,26,Sonora,139,Caborca,1,Sonoyta,70,General Plutarco Elías Calles,2,Primavera-Verano,1,Riego,200201,Tonelada,5190000,Algodón hueso,17.5,17.5,0.0,71.93,4.11,15200.0,1093336.0
30070,2022,26,Sonora,193,San Luis Río Colorado,1,San Luis Río Colorado,55,San Luis Río Colorado,2,Primavera-Verano,1,Riego,200201,Tonelada,5190000,Algodón hueso,4107.0,4107.0,0.0,18481.5,4.5,15404.34,284695309.7
30071,2022,26,Sonora,148,Cajeme,2,Villa Juárez,71,Benito Juárez,1,Otoño-Invierno,1,Riego,200201,Tonelada,5370000,Apio,15.0,15.0,0.0,900,60.0,7500.0,6750000.0
30072,2022,26,Sonora,149,Navojoa,3,Huatabampo,33,Huatabampo,1,Otoño-Invierno,1,Riego,200201,Tonelada,5370000,Apio,85.0,85.0,0.0,5100,60.0,7500.0,38250000.0
30073,2022,26,Sonora,193,San Luis Río Colorado,1,San Luis Río Colorado,55,San Luis Río Colorado,1,Otoño-Invierno,1,Riego,200201,Tonelada,5370000,Apio,50.0,50.0,0.0,3050,61.0,6890.0,21014500.0
30074,2022,26,Sonora,144,Hermosillo,1,Carbó,30,Hermosillo,3,Perennes,1,Riego,200201,Tonelada,5650000,Arándano,12.0,12.0,0.0,98.88,8.24,42100.0,4162848.0
