,Anio,Idestado,Nomestado,Idddr,Nomddr,Idcader,Nomcader,Idmunicipio,Nommunicipio,Idciclo,Nomcicloproductivo,Idmodalidad,Nommodalidad,Idunidadmedida,Nomunidad,Idcultivo,Nomcultivo,Sembrada,Cosechada,Siniestrada,Volumenproduccion,Rendimiento,Precio,Valorproduccion
28306,2004,26,Sonora,139,Caborca,1,Sonoyta,70,General Plutarco Elías Calles,2,Primavera-Verano,1,Riego,200201,Tonelada,8790000,Sorgo forrajero en verde,105.0,105.0,0.0,1600.0,15.24,500.0,800000.0
28307,2004,26,Sonora,139,Caborca,1,Sonoyta,70,General Plutarco Elías Calles,3,Perennes,1,Riego,200201,Tonelada,5000000,Aceituna,10.0,10.0,0.0,20.0,2.0,5400.0,108000.0
28308,2004,26,Sonora,139,Caborca,1,Sonoyta,70,General Plutarco Elías Calles,3,Perennes,1,Riego,200201,Tonelada,5160000,Alfalfa achicalada,875.0,875.0,0.0,15750.0,18.0,1000.0,15750000.0
28309,2004,26,Sonora,139,Caborca,1,Sonoyta,70,General Plutarco Elías Calles,3,Perennes,1,Riego,200201,Tonelada,6650000,Espárrago,40.0,40.0,0.0,104.0,2.6,25000.0,2600000.0
28310,2004,26,Sonora,139,Caborca,2,Caborca,17,Caborca,1,Otoño-Invierno,1,Riego,200201,Tonelada,5490000,Avena forrajera en verde,49.0,49.0,0.0,735.0,15.0,500.0,367500.0
28311,2004,26,Sonora,139,Caborca,2,Caborca,17,Caborca,1,Otoño-Invierno,1,Riego,200201,Tonelada,5900000,Cebada forrajera en verde,26.0,26.0,0.0,390.0,15.0,680.0,265200.0
28312,2004,26,Sonora,139,Caborca,2,Caborca,17,Caborca,1,Otoño-Invierno,1,Riego,200201,Tonelada,7170000,Hortalizas,30.0,30.0,0.0,225.0,7.5,1500.0,337500.0
28313,2004,26,Sonora,139,Caborca,2,Caborca,17,Caborca,1,Otoño-Invierno,1,Riego,200201,Tonelada,8100000,Papa,212.0,212.0,0.0,6360.0,30.0,2230.0,14182800.0
28314,2004,26,Sonora,139,Caborca,2,Caborca,17,Caborca,1,Otoño-Invierno,1,Riego,200201,Tonelada,8790000,Sorgo forrajero en verde,20.0,20.0,0.0,240.0,12.0,450.0,108000.0
28315,2004,26,Sonora,139,Caborca,2,Caborca,17,Caborca,1,Otoño-Invierno,1,Riego,200201,Tonelada,8970000,Tomate rojo (jitomate),30.0,30.0,0.0,660.0,22.0,1000.0,660000.0
28316,2004,26,Sonora,139,Caborca,2,Caborca,17,Caborca,1,Otoño-Invierno,1,Riego,200201,Tonelada,9050000,Trigo grano,2060.0,2060.0,0.0,10711.9,5.2,1400.0,14996660.0
28317,2004,26,Sonora,139,Caborca,2,Caborca,17,Caborca,1,Otoño-Invierno,1,Riego,200201,Tonelada,15050000,Pastos y praderas,60.0,60.0,0.0,2520.0,42.0,550.0,1386000.0
28318,2004,26,Sonora,139,Caborca,2,Caborca,17,Caborca,2,Primavera-Verano,1,Riego,200201,Tonelada,5190000,Algodón hueso,401.0,401.0,0.0,1243.0,3.1,4550.0,5655650.0
28319,2004,26,Sonora,139,Caborca,2,Caborca,17,Caborca,2,Primavera-Verano,1,Riego,200201,Tonelada,5740000,Calabacita,6.0,6.0,0.0,84.0,14.0,6366.0,534744.0
28320,2004,26,Sonora,139,Caborca,2,Caborca,17,Caborca,2,Primavera-Verano,1,Riego,200201,Tonelada,6120000,Chile verde,3.0,3.0,0.0,20.0,6.67,5000.0,100000.0
28321,2004,26,Sonora,139,Caborca,2,Caborca,17,Caborca,2,Primavera-Verano,1,Riego,200201,Tonelada,7490000,Maíz grano,5.0,5.0,0.0,17.5,3.5,1800.0,31500.0
28322,2004,26,Sonora,139,Caborca,2,Caborca,17,Caborca,2,Primavera-Verano,1,Riego,200201,Tonelada,7670000,Melón,150.0,150.0,0.0,3000.0,20.0,1620.0,4860000.0
28323,2004,26,Sonora,139,Caborca,2,Caborca,17,Caborca,2,Primavera-Verano,1,Riego,200201,Tonelada,8170000,Pastos y praderas seco,20.0,20.0,0.0,80.0,4.0,754.0,60320.0
28324,2004,26,Sonora,139,Caborca,2,Caborca,17,Caborca,2,Primavera-Verano,1,Riego,200201,Tonelada,8710000,Sandía,30.0,30.0,0.0,672.0,22.4,1945.0,1307040.0
28325,2004,26,Sonora,139,Caborca,2,Caborca,17,Caborca,2,Primavera-Verano,1,Riego,200201,Tonelada,8970000,Tomate rojo (jitomate),50.0,50.0,0.0,1250.0,25.0,800.0,1000000.0
28326,2004,26,Sonora,139,Caborca,2,Caborca,17,Caborca,2,Primavera-Verano,1,Riego,200201,Tonelada,9160000,Varios,10.0,10.0,0.0,100.0,10.0,4632.0,463200.0
28327,2004,26,Sonora,139,Caborca,2,Caborca,17,Caborca,3,Perennes,1,Riego,200201,Tonelada,5000000,Aceituna,2210.0,2210.0,0.0,5238.0,2.37,5400.0,28285200.0
28328,2004,26,Sonora,139,Caborca,2,Caborca,17,Caborca,3,Perennes,1,Riego,200201,Tonelada,5160000,Alfalfa achicalada,500.0,500.0,0.0,9500.0,19.0,1000.0,9500000.0
28329,2004,26,Sonora,139,Caborca,2,Caborca,17,Caborca,3,Perennes,1,Riego,200201,Tonelada,6020000,Chabacano,30.0,30.0,0.0,180.0,6.0,1125.0,202500.0
28330,2004,26,Sonora,139,Caborca,2,Caborca,17,Caborca,3,Perennes,1,Riego,200201,Tonelada,6490000,Dátil,8.0,8.0,0.0,28.0,3.5,25000.0,700000.0
28331,2004,26,Sonora,139,Caborca,2,Caborca,17,Caborca,3,Perennes,1,Riego,200201,Tonelada,6530000,Durazno,67.0,67.0,0.0,368.0,5.49,12000.0,4416000.0
28332,2004,26,Sonora,139,Caborca,2,Caborca,17,Caborca,3,Perennes,1,Riego,200201,Tonelada,6650000,Espárrago,5700.0,5700.0,0.0,26775.0,4.7,25000.0,669375000.0
28333,2004,26,Sonora,139,Caborca,2,Caborca,17,Caborca,3,Perennes,1,Riego,200201,Tonelada,7150000,Higo,2.0,2.0,0.0,10.0,5.0,6000.0,60000.0
28334,2004,26,Sonora,139,Caborca,2,Caborca,17,Caborca,3,Perennes,1,Riego,200201,Tonelada,7850000,Naranja,450.0,450.0,0.0,5400.0,12.0,500.0,2700000.0
28335,2004,26,Sonora,139,Caborca,2,Caborca,17,Caborca,3,Perennes,1,Riego,200201,Tonelada,7960000,Nuez,145.0,145.0,0.0,218.0,1.5,19000.0,4142000.0
28336,2004,26,Sonora,139,Caborca,2,Caborca,17,Caborca,3,Perennes,1,Riego,200201,Tonelada,9130000,Uva,9649.0,9649.0,0.0,69898.0,7.24,5069.86,354373000.0
28337,2004,26,Sonora,139,Caborca,2,Caborca,47,Pitiquito,1,Otoño-Invierno,1,Riego,200201,Tonelada,5870000,Cártamo,60.0,60.0,0.0,210.0,3.5,3300.0,693000.0
28338,2004,26,Sonora,139,Caborca,2,Caborca,47,Pitiquito,1,Otoño-Invierno,1,Riego,200201,Tonelada,8100000,Papa,150.0,150.0,0.0,4500.0,30.0,2230.0,10035000.0
28339,2004,26,Sonora,139,Caborca,2,Caborca,47,Pitiquito,1,Otoño-Invierno,1,Riego,200201,Tonelada,9050000,Trigo grano,450.0,450.0,0.0,2340.0,5.2,1400.0,3276000.0
28340,2004,26,Sonora,139,Caborca,2,Caborca,47,Pitiquito,1,Otoño-Invierno,1,Riego,200201,Tonelada,15050000,Pastos y praderas,50.0,50.0,0.0,2100.0,42.0,550.0,1155000.0
28341,2004,26,Sonora,139,Caborca,2,Caborca,47,Pitiquito,2,Primavera-Verano,1,Riego,200201,Tonelada,5190000,Algodón hueso,90.0,90.0,0.0,279.0,3.1,4550.0,1269450.0
28342,2004,26,Sonora,139,Caborca,2,Caborca,47,Pitiquito,2,Primavera-Verano,1,Riego,200201,Tonelada,6120000,Chile verde,8.0,8.0,0.0,80.0,10.0,5000.0,400000.0
28343,2004,26,Sonora,139,Caborca,2,Caborca,47,Pitiquito,2,Primavera-Verano,1,Riego,200201,Tonelada,8170000,Pastos y praderas seco,20.0,20.0,0.0,80.0,4.0,754.0,60320.0
28344,2004,26,Sonora,139,Caborca,2,Caborca,47,Pitiquito,2,Primavera-Verano,1,Riego,200201,Tonelada,8210000,Pepino,15.0,15.0,0.0,300.0,20.0,3000.0,900000.0
28345,2004,26,Sonora,139,Caborca,2,Caborca,47,Pitiquito,2,Primavera-Verano,1,Riego,200201,Tonelada,8790000,Sorgo forrajero en verde,30.0,30.0,0.0,320.0,10.67,500.0,160000.0
28346,2004,26,Sonora,139,Caborca,2,Caborca,47,Pitiquito,2,Primavera-Verano,1,Riego,200201,Tonelada,8980000,Tomate verde,20.0,20.0,0.0,240.0,12.0,3500.0,840000.0
28347,2004,26,Sonora,139,Caborca,2,Caborca,47,Pitiquito,3,Perennes,1,Riego,200201,Tonelada,5000000,Aceituna,150.0,150.0,0.0,356.0,2.37,5400.0,1922400.0
28348,2004,26,Sonora,139,Caborca,2,Caborca,47,Pitiquito,3,Perennes,1,Riego,200201,Tonelada,5160000,Alfalfa achicalada,150.0,150.0,0.0,2850.0,19.0,1000.0,2850000.0
28349,2004,26,Sonora,139,Caborca,2,Caborca,47,Pitiquito,3,Perennes,1,Riego,200201,Tonelada,6650000,Espárrago,250.0,250.0,0.0,1125.0,4.5,25000.0,28125000.0
28350,2004,26,Sonora,139,Caborca,2,Caborca,47,Pitiquito,3,Perennes,1,Riego,200201,Tonelada,9130000,Uva,270.0,270.0,0.0,2433.0,9.01,3765.1,9160500.0
28351,2004,26,Sonora,139,Caborca,3,Atil,4,Altar,1,Otoño-Invierno,1,Riego,200201,Tonelada,5490000,Avena forrajera en verde,7.0,7.0,0.0,101.0,14.43,500.0,50500.0
28352,2004,26,Sonora,139,Caborca,3,Atil,4,Altar,1,Otoño-Invierno,1,Riego,200201,Tonelada,5870000,Cártamo,50.0,50.0,0.0,100.0,2.0,3300.0,330000.0
28353,2004,26,Sonora,139,Caborca,3,Atil,4,Altar,1,Otoño-Invierno,1,Riego,200201,Tonelada,8100000,Papa,600.0,600.0,0.0,18600.0,31.0,2230.0,41478000.0
28354,2004,26,Sonora,139,Caborca,3,Atil,4,Altar,1,Otoño-Invierno,1,Riego,200201,Tonelada,8210000,Pepino,20.0,20.0,0.0,400.0,20.0,950.0,380000.0
28355,2004,26,Sonora,139,Caborca,3,Atil,4,Altar,1,Otoño-Invierno,1,Riego,200201,Tonelada,9050000,Trigo grano,340.99,340.99,0.0,1739.1,5.1,1400.0,2434740.0
28356,2004,26,Sonora,139,Caborca,3,Atil,4,Altar,1,Otoño-Invierno,1,Riego,200201,Tonelada,15050000,Pastos y praderas,75.0,75.0,0.0,2176.0,29.01,625.0,1360000.0
28357,2004,26,Sonora,139,Caborca,3,Atil,4,Altar,2,Primavera-Verano,1,Riego,200201,Tonelada,5190000,Algodón hueso,311.0,154.0,157.0,477.0,3.1,4550.0,2170350.0
28358,2004,26,Sonora,139,Caborca,3,Atil,4,Altar,2,Primavera-Verano,1,Riego,200201,Tonelada,8210000,Pepino,30.0,30.0,0.0,540.0,18.0,3000.0,1620000.0
28359,2004,26,Sonora,139,Caborca,3,Atil,4,Altar,2,Primavera-Verano,1,Riego,200201,Tonelada,8790000,Sorgo forrajero en verde,30.0,30.0,0.0,480.0,16.0,500.0,240000.0
28360,2004,26,Sonora,139,Caborca,3,Atil,4,Altar,3,Perennes,1,Riego,200201,Tonelada,5000000,Aceituna,150.0,150.0,0.0,300.0,2.0,5400.0,1620000.0
28361,2004,26,Sonora,139,Caborca,3,Atil,4,Altar,3,Perennes,1,Riego,200201,Tonelada,5160000,Alfalfa achicalada,210.0,210.0,0.0,1050.0,5.0,1000.0,1050000.0
28362,2004,26,Sonora,139,Caborca,3,Atil,4,Altar,3,Perennes,1,Riego,200201,Tonelada,6020000,Chabacano,50.0,50.0,0.0,300.0,6.0,1125.0,337500.0
28363,2004,26,Sonora,139,Caborca,3,Atil,4,Altar,3,Perennes,1,Riego,200201,Tonelada,6230000,Cítricos,20.0,20.0,0.0,220.0,11.0,500.0,110000.0
28364,2004,26,Sonora,139,Caborca,3,Atil,4,Altar,3,Perennes,1,Riego,200201,Tonelada,6530000,Durazno,33.0,33.0,0.0,181.0,5.48,12000.0,2172000.0
28365,2004,26,Sonora,139,Caborca,3,Atil,4,Altar,3,Perennes,1,Riego,200201,Tonelada,6650000,Espárrago,50.0,50.0,0.0,225.0,4.5,25000.0,5625000.0
28366,2004,26,Sonora,139,Caborca,3,Atil,4,Altar,3,Perennes,1,Riego,200201,Tonelada,7850000,Naranja,20.0,20.0,0.0,220.0,11.0,500.0,110000.0
28367,2004,26,Sonora,139,Caborca,3,Atil,4,Altar,3,Perennes,1,Riego,200201,Tonelada,7960000,Nuez,60.0,60.0,0.0,84.0,1.4,19000.0,1596000.0
28368,2004,26,Sonora,139,Caborca,3,Atil,4,Altar,3,Perennes,1,Riego,200201,Tonelada,9130000,Uva,70.0,70.0,0.0,700.0,10.0,1300.0,910000.0
28369,2004,26,Sonora,139,Caborca,3,Atil,7,Atil,1,Otoño-Invierno,1,Riego,200201,Tonelada,5490000,Avena forrajera en verde,3.0,3.0,0.0,44.0,14.67,500.0,22000.0
28370,2004,26,Sonora,139,Caborca,3,Atil,7,Atil,1,Otoño-Invierno,1,Riego,200201,Tonelada,15050000,Pastos y praderas,6.0,6.0,0.0,174.0,29.0,625.0,108750.0
28371,2004,26,Sonora,139,Caborca,3,Atil,7,Atil,2,Primavera-Verano,1,Riego,200201,Tonelada,5190000,Algodón hueso,4.0,4.0,0.0,12.0,3.0,4550.0,54600.0
28372,2004,26,Sonora,139,Caborca,3,Atil,7,Atil,2,Primavera-Verano,1,Riego,200201,Tonelada,7490000,Maíz grano,2.0,2.0,0.0,7.0,3.5,1800.0,12600.0
28373,2004,26,Sonora,139,Caborca,3,Atil,7,Atil,2,Primavera-Verano,1,Riego,200201,Tonelada,7670000,Melón,7.0,7.0,0.0,84.0,12.0,1620.0,136080.0
28374,2004,26,Sonora,139,Caborca,3,Atil,7,Atil,2,Primavera-Verano,1,Riego,200201,Tonelada,8790000,Sorgo forrajero en verde,11.0,11.0,0.0,176.0,16.0,500.0,88000.0
28375,2004,26,Sonora,139,Caborca,3,Atil,7,Atil,3,Perennes,1,Riego,200201,Tonelada,5160000,Alfalfa achicalada,10.0,10.0,0.0,185.0,18.5,1000.0,185000.0
28376,2004,26,Sonora,139,Caborca,3,Atil,46,Oquitoa,3,Perennes,1,Riego,200201,Tonelada,5160000,Alfalfa achicalada,15.0,15.0,0.0,300.0,20.0,1000.0,300000.0
28377,2004,26,Sonora,139,Caborca,3,Atil,60,Sáric,1,Otoño-Invierno,1,Riego,200201,Tonelada,5490000,Avena forrajera en verde,4.0,4.0,0.0,58.0,14.5,500.0,29000.0
28378,2004,26,Sonora,139,Caborca,3,Atil,60,Sáric,1,Otoño-Invierno,1,Riego,200201,Tonelada,9030000,Trigo forrajero seco,20.0,20.0,0.0,80.0,4.0,1050.0,84000.0
28379,2004,26,Sonora,139,Caborca,3,Atil,60,Sáric,1,Otoño-Invierno,1,Riego,200201,Tonelada,9050000,Trigo grano,90.0,90.0,0.0,459.0,5.1,1400.0,642600.0
28380,2004,26,Sonora,139,Caborca,3,Atil,60,Sáric,1,Otoño-Invierno,1,Riego,200201,Tonelada,15050000,Pastos y praderas,80.0,80.0,0.0,2320.0,29.0,625.0,1450000.0
28381,2004,26,Sonora,139,Caborca,3,Atil,60,Sáric,2,Primavera-Verano,1,Riego,200201,Tonelada,5740000,Calabacita,5.0,5.0,0.0,65.0,13.0,6366.0,413790.0
28382,2004,26,Sonora,139,Caborca,3,Atil,60,Sáric,2,Primavera-Verano,1,Riego,200201,Tonelada,8790000,Sorgo forrajero en verde,8.0,8.0,0.0,128.0,16.0,500.0,64000.0
28383,2004,26,Sonora,139,Caborca,3,Atil,60,Sáric,2,Primavera-Verano,1,Riego,200201,Tonelada,8980000,Tomate verde,70.0,70.0,0.0,910.0,13.0,3500.0,3185000.0
28384,2004,26,Sonora,139,Caborca,3,Atil,60,Sáric,3,Perennes,1,Riego,200201,Tonelada,5160000,Alfalfa achicalada,45.0,45.0,0.0,900.0,20.0,1000.0,900000.0
28385,2004,26,Sonora,139,Caborca,3,Atil,65,Tubutama,1,Otoño-Invierno,1,Riego,200201,Tonelada,5490000,Avena forrajera en verde,122.0,122.0,0.0,1769.0,14.5,500.0,884500.0
28386,2004,26,Sonora,139,Caborca,3,Atil,65,Tubutama,1,Otoño-Invierno,1,Riego,200201,Tonelada,9030000,Trigo forrajero seco,149.0,149.0,0.0,596.0,4.0,1050.0,625800.0
28387,2004,26,Sonora,139,Caborca,3,Atil,65,Tubutama,1,Otoño-Invierno,1,Riego,200201,Tonelada,9050000,Trigo grano,79.0,79.0,0.0,402.9,5.1,1400.0,564060.0
