,Anio,Idestado,Nomestado,Idddr,Nomddr,Idcader,Nomcader,Idmunicipio,Nommunicipio,Idciclo,Nomcicloproductivo,Idmodalidad,Nommodalidad,Idunidadmedida,Nomunidad,Idcultivo,Nomcultivo Sin Um,Sembrada,Cosechada,Siniestrada,Volumenproduccion,Rendimiento,Precio,Valorproduccion
29388,2017,26,Sonora,139,Caborca,2,Caborca,17,Caborca,1,Otoño-Invierno,1,Riego,200201,Tonelada,7670000,Melón,55.0,55.0,0.0,1705.0,31.0,5157.82,8794083.1
29389,2017,26,Sonora,139,Caborca,2,Caborca,17,Caborca,1,Otoño-Invierno,1,Riego,200201,Tonelada,9050000,Trigo grano,1244.5,1244.5,0.0,5849.15,4.7,3543.88,20728685.7
29390,2017,26,Sonora,139,Caborca,2,Caborca,17,Caborca,1,Otoño-Invierno,1,Riego,200201,Tonelada,9060000,Semilla de trigo grano,33.0,33.0,0.0,92.67,2.81,6800.0,630156.0
29391,2017,26,Sonora,139,Caborca,2,Caborca,17,Caborca,1,Otoño-Invierno,1,Riego,200201,Tonelada,15050000,Pastos y praderas,40.0,40.0,0.0,720.0,18.0,636.64,458380.8
29392,2017,26,Sonora,139,Caborca,2,Caborca,17,Caborca,2,Primavera-Verano,1,Riego,200201,Tonelada,7670000,Melón,117.5,117.5,0.0,4171.25,35.5,6237.13,26016628.51
29393,2017,26,Sonora,139,Caborca,2,Caborca,17,Caborca,2,Primavera-Verano,1,Riego,200201,Tonelada,8100000,Papa,1901.65,1901.65,0.0,77967.65,41.0,5752.7,448524500.2
29394,2017,26,Sonora,139,Caborca,2,Caborca,17,Caborca,2,Primavera-Verano,1,Riego,200201,Tonelada,8210000,Pepino,12.0,12.0,0.0,1682.4,140.2,8211.38,13814825.71
29395,2017,26,Sonora,139,Caborca,2,Caborca,17,Caborca,2,Primavera-Verano,1,Riego,200201,Tonelada,8790000,Sorgo forrajero en verde,132.35,132.35,0.0,2779.35,21.0,688.44,1913415.71
29396,2017,26,Sonora,139,Caborca,2,Caborca,17,Caborca,2,Primavera-Verano,1,Riego,200201,Tonelada,8810000,Sorgo grano,16.0,16.0,0.0,83.2,5.2,3751.76,312146.43
29397,2017,26,Sonora,139,Caborca,2,Caborca,17,Caborca,3,Perennes,1,Riego,200201,Tonelada,5000000,Aceituna,1090.0,1090.0,0.0,8883.5,8.15,12140.83,107853063.3
29398,2017,26,Sonora,139,Caborca,2,Caborca,17,Caborca,3,Perennes,1,Riego,200201,Tonelada,5160000,Alfalfa achicalada,512.0,512.0,0.0,9344.0,18.25,2236.21,20895146.24
29399,2017,26,Sonora,139,Caborca,2,Caborca,17,Caborca,3,Perennes,1,Riego,200201,Tonelada,6020000,Chabacano,5.0,5.0,0.0,27.0,5.4,4850.0,130950.0
29400,2017,26,Sonora,139,Caborca,2,Caborca,17,Caborca,3,Perennes,1,Riego,200201,Tonelada,6490000,Dátil,11.0,8.0,0.0,76.0,9.5,58507.5,4446570.0
29401,2017,26,Sonora,139,Caborca,2,Caborca,17,Caborca,3,Perennes,1,Riego,200201,Tonelada,6530000,Durazno,68.0,68.0,0.0,646.0,9.5,7271.1,4697130.6
29402,2017,26,Sonora,139,Caborca,2,Caborca,17,Caborca,3,Perennes,1,Riego,200201,Tonelada,6650000,Espárrago,8021.0,8021.0,0.0,86755.2,10.82,38085.26,3304094683.5
29403,2017,26,Sonora,139,Caborca,2,Caborca,17,Caborca,3,Perennes,1,Riego,200201,Tonelada,7150000,Higo,5.0,5.0,0.0,24.0,4.8,4437.5,106500.0
29404,2017,26,Sonora,139,Caborca,2,Caborca,17,Caborca,3,Perennes,1,Riego,200201,Tonelada,7850000,Naranja,61.0,61.0,0.0,536.8,8.8,3862.52,2073400.74
29405,2017,26,Sonora,139,Caborca,2,Caborca,17,Caborca,3,Perennes,1,Riego,200201,Tonelada,7960000,Nuez,312.0,312.0,0.0,546.0,1.75,52535.43,28684344.78
29406,2017,26,Sonora,139,Caborca,2,Caborca,17,Caborca,3,Perennes,1,Riego,200201,Tonelada,9130000,Uva,7828.0,7392.0,0.0,98303.5,13.3,15812.33,1554407417.6
29407,2017,26,Sonora,139,Caborca,2,Caborca,17,Caborca,3,Perennes,1,Riego,200201,Tonelada,15050000,Pastos y praderas,285.0,285.0,0.0,6085.5,21.35,943.62,5742414.27
29408,2017,26,Sonora,139,Caborca,2,Caborca,47,Pitiquito,1,Otoño-Invierno,1,Riego,200201,Tonelada,5490000,Avena forrajera en verde,8.0,8.0,0.0,164.0,20.5,678.13,111213.32
29409,2017,26,Sonora,139,Caborca,2,Caborca,47,Pitiquito,1,Otoño-Invierno,1,Riego,200201,Tonelada,5870000,Cártamo,12.0,12.0,0.0,18.0,1.5,6445.0,116010.0
29410,2017,26,Sonora,139,Caborca,2,Caborca,47,Pitiquito,1,Otoño-Invierno,1,Riego,200201,Tonelada,5900000,Cebada forrajera en verde,6.0,6.0,0.0,108.0,18.0,466.37,50367.96
29411,2017,26,Sonora,139,Caborca,2,Caborca,47,Pitiquito,1,Otoño-Invierno,1,Riego,200201,Tonelada,9050000,Trigo grano,80.0,80.0,0.0,488.0,6.1,3372.78,1645916.64
29412,2017,26,Sonora,139,Caborca,2,Caborca,47,Pitiquito,1,Otoño-Invierno,1,Riego,200201,Tonelada,15050000,Pastos y praderas,13.0,13.0,0.0,234.0,18.0,639.77,149706.18
29413,2017,26,Sonora,139,Caborca,2,Caborca,47,Pitiquito,2,Primavera-Verano,1,Riego,200201,Tonelada,8100000,Papa,269.5,269.5,0.0,11103.4,41.2,5661.78,62865008.05
29414,2017,26,Sonora,139,Caborca,2,Caborca,47,Pitiquito,2,Primavera-Verano,1,Riego,200201,Tonelada,8210000,Pepino,8.8,8.8,0.0,1213.37,137.88,8160.52,9901730.15
29415,2017,26,Sonora,139,Caborca,2,Caborca,47,Pitiquito,2,Primavera-Verano,1,Riego,200201,Tonelada,8710000,Sandía,25.0,25.0,0.0,812.5,32.5,4406.67,3580419.38
29416,2017,26,Sonora,139,Caborca,2,Caborca,47,Pitiquito,3,Perennes,1,Riego,200201,Tonelada,5160000,Alfalfa achicalada,169.0,169.0,0.0,3168.75,18.75,2242.64,7106365.5
29417,2017,26,Sonora,139,Caborca,2,Caborca,47,Pitiquito,3,Perennes,1,Riego,200201,Tonelada,6650000,Espárrago,240.0,240.0,0.0,2387.2,9.95,37031.79,88402296.5
29418,2017,26,Sonora,139,Caborca,2,Caborca,47,Pitiquito,3,Perennes,1,Riego,200201,Tonelada,9130000,Uva,28.0,28.0,0.0,560.0,20.0,17276.79,9675002.4
29419,2017,26,Sonora,139,Caborca,2,Caborca,47,Pitiquito,3,Perennes,1,Riego,200201,Tonelada,15050000,Pastos y praderas,16.0,16.0,0.0,336.0,21.0,935.77,314418.72
29420,2017,26,Sonora,139,Caborca,3,Atil,4,Altar,1,Otoño-Invierno,1,Riego,200201,Tonelada,5490000,Avena forrajera en verde,25.0,25.0,0.0,507.5,20.3,777.18,394418.85
29421,2017,26,Sonora,139,Caborca,3,Atil,4,Altar,1,Otoño-Invierno,1,Riego,200201,Tonelada,5870000,Cártamo,239.0,239.0,0.0,430.2,1.8,6421.33,2762456.17
29422,2017,26,Sonora,139,Caborca,3,Atil,4,Altar,1,Otoño-Invierno,1,Riego,200201,Tonelada,5900000,Cebada forrajera en verde,29.0,29.0,0.0,652.5,22.5,479.79,313062.98
29423,2017,26,Sonora,139,Caborca,3,Atil,4,Altar,1,Otoño-Invierno,1,Riego,200201,Tonelada,7670000,Melón,5.0,5.0,0.0,167.5,33.5,6250.0,1046875.0
29424,2017,26,Sonora,139,Caborca,3,Atil,4,Altar,1,Otoño-Invierno,1,Riego,200201,Tonelada,8210000,Pepino,17.0,17.0,0.0,2166.73,127.45,8128.85,17613023.16
29425,2017,26,Sonora,139,Caborca,3,Atil,4,Altar,1,Otoño-Invierno,1,Riego,200201,Tonelada,9050000,Trigo grano,1475.8,1475.8,0.0,7231.42,4.9,3607.85,26089878.65
29426,2017,26,Sonora,139,Caborca,3,Atil,4,Altar,1,Otoño-Invierno,1,Riego,200201,Tonelada,15050000,Pastos y praderas,32.0,32.0,0.0,608.0,19.0,633.01,384870.08
29427,2017,26,Sonora,139,Caborca,3,Atil,4,Altar,1,Otoño-Invierno,2,Temporal,200201,Tonelada,5490000,Avena forrajera en verde,7.0,0.0,7.0,0.0,0.0,0.0,0.0
29428,2017,26,Sonora,139,Caborca,3,Atil,4,Altar,2,Primavera-Verano,1,Riego,200201,Tonelada,7670000,Melón,14.0,14.0,0.0,497.0,35.5,6252.86,3107671.42
29429,2017,26,Sonora,139,Caborca,3,Atil,4,Altar,2,Primavera-Verano,1,Riego,200201,Tonelada,8100000,Papa,1383.35,1383.35,0.0,56717.35,41.0,5852.24,331923544.4
29430,2017,26,Sonora,139,Caborca,3,Atil,4,Altar,2,Primavera-Verano,1,Riego,200201,Tonelada,8210000,Pepino,80.0,80.0,0.0,3290.64,41.13,6350.0,20895564.0
29431,2017,26,Sonora,139,Caborca,3,Atil,4,Altar,2,Primavera-Verano,1,Riego,200201,Tonelada,8790000,Sorgo forrajero en verde,2.0,2.0,0.0,41.0,20.5,643.65,26389.65
29432,2017,26,Sonora,139,Caborca,3,Atil,4,Altar,3,Perennes,1,Riego,200201,Tonelada,5000000,Aceituna,12.0,12.0,0.0,99.0,8.25,12037.5,1191712.5
29433,2017,26,Sonora,139,Caborca,3,Atil,4,Altar,3,Perennes,1,Riego,200201,Tonelada,5160000,Alfalfa achicalada,353.0,353.0,0.0,4313.66,12.22,2198.98,9485652.07
29434,2017,26,Sonora,139,Caborca,3,Atil,4,Altar,3,Perennes,1,Riego,200201,Tonelada,6020000,Chabacano,13.0,13.0,0.0,79.3,6.1,5850.0,463905.0
29435,2017,26,Sonora,139,Caborca,3,Atil,4,Altar,3,Perennes,1,Riego,200201,Tonelada,6650000,Espárrago,1036.0,830.0,0.0,7757.5,9.35,37843.39,293570060.5
29436,2017,26,Sonora,139,Caborca,3,Atil,4,Altar,3,Perennes,1,Riego,200201,Tonelada,7960000,Nuez,1118.0,765.0,0.0,1338.75,1.75,52413.25,70168238.44
29437,2017,26,Sonora,139,Caborca,3,Atil,4,Altar,3,Perennes,1,Riego,200201,Tonelada,9130000,Uva,78.0,78.0,0.0,1248.0,16.0,17580.23,21940127.04
29438,2017,26,Sonora,139,Caborca,3,Atil,4,Altar,3,Perennes,1,Riego,200201,Tonelada,15050000,Pastos y praderas,30.0,30.0,0.0,645.0,21.5,650.0,419250.0
29439,2017,26,Sonora,139,Caborca,3,Atil,7,Atil,1,Otoño-Invierno,1,Riego,200201,Tonelada,5490000,Avena forrajera en verde,6.0,6.0,0.0,127.5,21.25,765.0,97537.5
29440,2017,26,Sonora,139,Caborca,3,Atil,7,Atil,1,Otoño-Invierno,1,Riego,200201,Tonelada,5870000,Cártamo,35.0,35.0,0.0,66.5,1.9,6298.16,418827.64
29441,2017,26,Sonora,139,Caborca,3,Atil,7,Atil,1,Otoño-Invierno,1,Riego,200201,Tonelada,9050000,Trigo grano,348.0,348.0,0.0,1600.8,4.6,3768.92,6033287.14
29442,2017,26,Sonora,139,Caborca,3,Atil,7,Atil,1,Otoño-Invierno,1,Riego,200201,Tonelada,15050000,Pastos y praderas,48.0,48.0,0.0,864.0,18.0,629.28,543697.92
29443,2017,26,Sonora,139,Caborca,3,Atil,7,Atil,2,Primavera-Verano,1,Riego,200201,Tonelada,8790000,Sorgo forrajero en verde,76.0,76.0,0.0,1596.0,21.0,643.53,1027073.88
29444,2017,26,Sonora,139,Caborca,3,Atil,46,Oquitoa,1,Otoño-Invierno,1,Riego,200201,Tonelada,5490000,Avena forrajera en verde,14.0,14.0,0.0,266.0,19.0,765.32,203575.12
29445,2017,26,Sonora,139,Caborca,3,Atil,46,Oquitoa,1,Otoño-Invierno,1,Riego,200201,Tonelada,5870000,Cártamo,15.0,15.0,0.0,27.3,1.82,6299.89,171987.0
29446,2017,26,Sonora,139,Caborca,3,Atil,46,Oquitoa,1,Otoño-Invierno,1,Riego,200201,Tonelada,5900000,Cebada forrajera en verde,19.2,19.2,0.0,326.4,17.0,463.68,151345.15
29447,2017,26,Sonora,139,Caborca,3,Atil,46,Oquitoa,1,Otoño-Invierno,1,Riego,200201,Tonelada,9050000,Trigo grano,92.0,92.0,0.0,441.6,4.8,3797.0,1676755.2
29448,2017,26,Sonora,139,Caborca,3,Atil,46,Oquitoa,1,Otoño-Invierno,1,Riego,200201,Tonelada,15050000,Pastos y praderas,15.0,15.0,0.0,270.0,18.0,628.58,169716.6
29449,2017,26,Sonora,139,Caborca,3,Atil,46,Oquitoa,1,Otoño-Invierno,2,Temporal,200201,Tonelada,5490000,Avena forrajera en verde,1.0,0.0,1.0,0.0,0.0,0.0,0.0
29450,2017,26,Sonora,139,Caborca,3,Atil,46,Oquitoa,2,Primavera-Verano,1,Riego,200201,Tonelada,8790000,Sorgo forrajero en verde,2.0,2.0,0.0,40.0,20.0,641.17,25646.8
29451,2017,26,Sonora,139,Caborca,3,Atil,46,Oquitoa,3,Perennes,1,Riego,200201,Tonelada,5160000,Alfalfa achicalada,10.0,10.0,0.0,124.0,12.4,2215.26,274692.24
29452,2017,26,Sonora,139,Caborca,3,Atil,60,Sáric,1,Otoño-Invierno,1,Riego,200201,Tonelada,5490000,Avena forrajera en verde,12.0,12.0,0.0,192.0,16.0,757.33,145407.36
29453,2017,26,Sonora,139,Caborca,3,Atil,60,Sáric,1,Otoño-Invierno,1,Riego,200201,Tonelada,6310000,Col (repollo),3.0,3.0,0.0,102.0,34.0,5650.0,576300.0
29454,2017,26,Sonora,139,Caborca,3,Atil,60,Sáric,1,Otoño-Invierno,1,Riego,200201,Tonelada,9050000,Trigo grano,25.0,25.0,0.0,137.5,5.5,3826.83,526189.13
29455,2017,26,Sonora,139,Caborca,3,Atil,60,Sáric,1,Otoño-Invierno,1,Riego,200201,Tonelada,15050000,Pastos y praderas,37.5,37.5,0.0,675.0,18.0,778.41,525426.75
29456,2017,26,Sonora,139,Caborca,3,Atil,60,Sáric,1,Otoño-Invierno,2,Temporal,200201,Tonelada,5490000,Avena forrajera en verde,10.0,0.0,10.0,0.0,0.0,0.0,0.0
29457,2017,26,Sonora,139,Caborca,3,Atil,60,Sáric,2,Primavera-Verano,1,Riego,200201,Tonelada,7490000,Maíz grano,6.0,6.0,0.0,30.0,5.0,4691.67,140750.1
29458,2017,26,Sonora,139,Caborca,3,Atil,60,Sáric,2,Primavera-Verano,1,Riego,200201,Tonelada,8790000,Sorgo forrajero en verde,15.0,15.0,0.0,315.0,21.0,646.21,203556.15
29459,2017,26,Sonora,139,Caborca,3,Atil,60,Sáric,3,Perennes,1,Riego,200201,Tonelada,5160000,Alfalfa achicalada,70.0,70.0,0.0,865.2,12.36,2263.35,1958250.42
29460,2017,26,Sonora,139,Caborca,3,Atil,60,Sáric,3,Perennes,1,Riego,200201,Tonelada,7960000,Nuez,20.0,20.0,0.0,34.0,1.7,52514.71,1785500.14
29461,2017,26,Sonora,139,Caborca,3,Atil,65,Tubutama,1,Otoño-Invierno,1,Riego,200201,Tonelada,5490000,Avena forrajera en verde,266.9,266.9,0.0,5338.0,20.0,727.34,3882540.92
29462,2017,26,Sonora,139,Caborca,3,Atil,65,Tubutama,1,Otoño-Invierno,1,Riego,200201,Tonelada,5900000,Cebada forrajera en verde,9.0,9.0,0.0,162.0,18.0,452.67,73332.54
29463,2017,26,Sonora,139,Caborca,3,Atil,65,Tubutama,1,Otoño-Invierno,1,Riego,200201,Tonelada,9050000,Trigo grano,46.0,46.0,0.0,197.8,4.3,3804.96,752621.09
29464,2017,26,Sonora,139,Caborca,3,Atil,65,Tubutama,1,Otoño-Invierno,1,Riego,200201,Tonelada,15050000,Pastos y praderas,173.5,173.5,0.0,3123.0,18.0,637.57,1991131.11
29465,2017,26,Sonora,139,Caborca,3,Atil,65,Tubutama,1,Otoño-Invierno,2,Temporal,200201,Tonelada,5490000,Avena forrajera en verde,102.0,0.0,102.0,0.0,0.0,0.0,0.0
29466,2017,26,Sonora,139,Caborca,3,Atil,65,Tubutama,2,Primavera-Verano,1,Riego,200201,Tonelada,8790000,Sorgo forrajero en verde,8.0,8.0,0.0,168.0,21.0,643.59,108123.12
29467,2017,26,Sonora,139,Caborca,3,Atil,65,Tubutama,3,Perennes,1,Riego,200201,Tonelada,5160000,Alfalfa achicalada,45.0,45.0,0.0,552.6,12.28,2165.38,1196588.99
29468,2017,26,Sonora,139,Caborca,3,Atil,65,Tubutama,3,Perennes,1,Riego,200201,Tonelada,7960000,Nuez,140.0,140.0,0.0,245.0,1.75,52518.0,12866910.0
29469,2017,26,Sonora,140,Magdalena,1,Magdalena,22,Cucurpe,1,Otoño-Invierno,1,Riego,200201,Tonelada,5490000,Avena forrajera en verde,110.0,110.0,0.0,2145.0,19.5,672.66,1442855.7
29470,2017,26,Sonora,140,Magdalena,1,Magdalena,22,Cucurpe,1,Otoño-Invierno,1,Riego,200201,Tonelada,5900000,Cebada forrajera en verde,90.0,90.0,0.0,1890.0,21.0,718.0,1357020.0
29471,2017,26,Sonora,140,Magdalena,1,Magdalena,22,Cucurpe,1,Otoño-Invierno,1,Riego,200201,Tonelada,5940000,Cebolla,15.0,15.0,0.0,600.0,40.0,2560.0,1536000.0
29472,2017,26,Sonora,140,Magdalena,1,Magdalena,22,Cucurpe,1,Otoño-Invierno,1,Riego,200201,Tonelada,6190000,Cilantro,5.0,5.0,0.0,99.0,19.8,7320.0,724680.0
29473,2017,26,Sonora,140,Magdalena,1,Magdalena,22,Cucurpe,1,Otoño-Invierno,1,Riego,200201,Tonelada,7330000,Lechuga,10.0,10.0,0.0,320.0,32.0,3200.0,1024000.0
29474,2017,26,Sonora,140,Magdalena,1,Magdalena,22,Cucurpe,1,Otoño-Invierno,1,Riego,200201,Tonelada,9040000,Trigo forrajero verde,15.0,15.0,0.0,315.0,21.0,746.0,234990.0
29475,2017,26,Sonora,140,Magdalena,1,Magdalena,22,Cucurpe,1,Otoño-Invierno,1,Riego,200201,Tonelada,15050000,Pastos y praderas,150.0,150.0,0.0,3015.0,20.1,728.0,2194920.0
29476,2017,26,Sonora,140,Magdalena,1,Magdalena,22,Cucurpe,1,Otoño-Invierno,2,Temporal,200201,Tonelada,5490000,Avena forrajera en verde,20.0,20.0,0.0,162.0,8.1,710.0,115020.0
29477,2017,26,Sonora,140,Magdalena,1,Magdalena,22,Cucurpe,1,Otoño-Invierno,2,Temporal,200201,Tonelada,9040000,Trigo forrajero verde,15.0,15.0,0.0,120.0,8.0,722.0,86640.0
29478,2017,26,Sonora,140,Magdalena,1,Magdalena,22,Cucurpe,2,Primavera-Verano,1,Riego,200201,Tonelada,5940000,Cebolla,2.0,2.0,0.0,68.1,34.05,3250.0,221325.0
29479,2017,26,Sonora,140,Magdalena,1,Magdalena,22,Cucurpe,2,Primavera-Verano,1,Riego,200201,Tonelada,6120000,Chile verde,2.0,2.0,0.0,31.02,15.51,7925.84,245859.56
29480,2017,26,Sonora,140,Magdalena,1,Magdalena,22,Cucurpe,2,Primavera-Verano,1,Riego,200201,Tonelada,6840000,Frijol,4.0,4.0,0.0,8.4,2.1,9914.29,83280.04
29481,2017,26,Sonora,140,Magdalena,1,Magdalena,22,Cucurpe,2,Primavera-Verano,1,Riego,200201,Tonelada,8790000,Sorgo forrajero en verde,50.0,50.0,0.0,910.5,18.21,843.71,768197.96
29482,2017,26,Sonora,140,Magdalena,1,Magdalena,22,Cucurpe,2,Primavera-Verano,2,Temporal,200201,Tonelada,8790000,Sorgo forrajero en verde,42.0,42.0,0.0,357.0,8.5,816.85,291615.45
29483,2017,26,Sonora,140,Magdalena,1,Magdalena,22,Cucurpe,3,Perennes,1,Riego,200201,Tonelada,5160000,Alfalfa achicalada,210.0,210.0,0.0,2572.5,12.25,1939.71,4989903.98
29484,2017,26,Sonora,140,Magdalena,1,Magdalena,35,Imuris,1,Otoño-Invierno,1,Riego,200201,Tonelada,5490000,Avena forrajera en verde,128.0,128.0,0.0,2432.0,19.0,722.92,1758141.44
29485,2017,26,Sonora,140,Magdalena,1,Magdalena,35,Imuris,1,Otoño-Invierno,1,Riego,200201,Tonelada,5900000,Cebada forrajera en verde,110.0,110.0,0.0,2365.0,21.5,758.0,1792670.0
29486,2017,26,Sonora,140,Magdalena,1,Magdalena,35,Imuris,1,Otoño-Invierno,1,Riego,200201,Tonelada,5940000,Cebolla,47.0,47.0,0.0,1517.6,32.29,2706.09,4106760.0
29487,2017,26,Sonora,140,Magdalena,1,Magdalena,35,Imuris,1,Otoño-Invierno,1,Riego,200201,Tonelada,6190000,Cilantro,5.0,5.0,0.0,102.75,20.55,7410.0,761377.5
29488,2017,26,Sonora,140,Magdalena,1,Magdalena,35,Imuris,1,Otoño-Invierno,1,Riego,200201,Tonelada,6310000,Col (repollo),50.0,50.0,0.0,1700.0,34.0,3116.09,5297353.0
29489,2017,26,Sonora,140,Magdalena,1,Magdalena,35,Imuris,1,Otoño-Invierno,1,Riego,200201,Tonelada,7330000,Lechuga,25.0,25.0,0.0,825.0,33.0,3486.0,2875950.0
29490,2017,26,Sonora,140,Magdalena,1,Magdalena,35,Imuris,1,Otoño-Invierno,1,Riego,200201,Tonelada,8460000,Quelite,6.0,6.0,0.0,57.6,9.6,3800.0,218880.0
29491,2017,26,Sonora,140,Magdalena,1,Magdalena,35,Imuris,1,Otoño-Invierno,1,Riego,200201,Tonelada,8490000,Rábano,3.0,3.0,0.0,69.0,23.0,5100.0,351900.0
29492,2017,26,Sonora,140,Magdalena,1,Magdalena,35,Imuris,1,Otoño-Invierno,1,Riego,200201,Tonelada,8970000,Tomate rojo (jitomate),22.0,22.0,0.0,2090.0,95.0,8393.59,17542603.1
29493,2017,26,Sonora,140,Magdalena,1,Magdalena,35,Imuris,1,Otoño-Invierno,1,Riego,200201,Tonelada,15050000,Pastos y praderas,140.0,140.0,0.0,3248.0,23.2,761.0,2471728.0
29494,2017,26,Sonora,140,Magdalena,1,Magdalena,35,Imuris,1,Otoño-Invierno,2,Temporal,200201,Tonelada,5490000,Avena forrajera en verde,30.0,30.0,0.0,246.0,8.2,698.0,171708.0
29495,2017,26,Sonora,140,Magdalena,1,Magdalena,35,Imuris,1,Otoño-Invierno,2,Temporal,200201,Tonelada,9040000,Trigo forrajero verde,20.0,20.0,0.0,159.0,7.95,712.0,113208.0
29496,2017,26,Sonora,140,Magdalena,1,Magdalena,35,Imuris,2,Primavera-Verano,1,Riego,200201,Tonelada,5740000,Calabacita,20.0,20.0,0.0,404.89,20.24,6144.14,2487700.84
29497,2017,26,Sonora,140,Magdalena,1,Magdalena,35,Imuris,2,Primavera-Verano,1,Riego,200201,Tonelada,5940000,Cebolla,3.5,3.5,0.0,56.18,16.05,8459.81,475272.13
29498,2017,26,Sonora,140,Magdalena,1,Magdalena,35,Imuris,2,Primavera-Verano,1,Riego,200201,Tonelada,6120000,Chile verde,7.0,7.0,0.0,115.57,16.51,7029.54,812403.94
29499,2017,26,Sonora,140,Magdalena,1,Magdalena,35,Imuris,2,Primavera-Verano,1,Riego,200201,Tonelada,6310000,Col (repollo),10.0,10.0,0.0,263.3,26.33,3190.18,839974.39
29500,2017,26,Sonora,140,Magdalena,1,Magdalena,35,Imuris,2,Primavera-Verano,1,Riego,200201,Tonelada,6610000,Elote,8.0,8.0,0.0,76.16,9.52,3272.23,249213.04
29501,2017,26,Sonora,140,Magdalena,1,Magdalena,35,Imuris,2,Primavera-Verano,1,Riego,200201,Tonelada,7330000,Lechuga,3.5,3.5,0.0,76.13,21.75,3553.2,270505.12
29502,2017,26,Sonora,140,Magdalena,1,Magdalena,35,Imuris,2,Primavera-Verano,1,Riego,200201,Tonelada,8790000,Sorgo forrajero en verde,95.0,95.0,0.0,1854.4,19.52,752.62,1395658.53
29503,2017,26,Sonora,140,Magdalena,1,Magdalena,35,Imuris,2,Primavera-Verano,1,Riego,200201,Tonelada,8970000,Tomate rojo (jitomate),25.0,25.0,0.0,3251.25,130.05,8440.5,27442175.63
29504,2017,26,Sonora,140,Magdalena,1,Magdalena,35,Imuris,2,Primavera-Verano,2,Temporal,200201,Tonelada,7490000,Maíz grano,3.0,3.0,0.0,4.53,1.51,3359.21,15217.22
29505,2017,26,Sonora,140,Magdalena,1,Magdalena,35,Imuris,2,Primavera-Verano,2,Temporal,200201,Tonelada,8790000,Sorgo forrajero en verde,75.0,75.0,0.0,615.0,8.2,704.12,433033.8
29506,2017,26,Sonora,140,Magdalena,1,Magdalena,35,Imuris,3,Perennes,1,Riego,200201,Tonelada,5160000,Alfalfa achicalada,480.0,480.0,0.0,6384.0,13.3,1941.06,12391727.04
29507,2017,26,Sonora,140,Magdalena,1,Magdalena,35,Imuris,3,Perennes,1,Riego,200201,Tonelada,6020000,Chabacano,3.0,3.0,0.0,20.4,6.8,18350.0,374340.0
29508,2017,26,Sonora,140,Magdalena,1,Magdalena,35,Imuris,3,Perennes,1,Riego,200201,Tonelada,6220000,Ciruela,6.0,6.0,0.0,75.6,12.6,9780.0,739368.0
29509,2017,26,Sonora,140,Magdalena,1,Magdalena,35,Imuris,3,Perennes,1,Riego,200201,Tonelada,6650000,Espárrago,70.0,70.0,0.0,735.0,10.5,43666.17,32094631.8
