,Anio,Idestado,Nomestado,Idddr,Nomddr,Idcader,Nomcader,Idmunicipio,Nommunicipio,Idciclo,Nomcicloproductivo,Idmodalidad,Nommodalidad,Idunidadmedida,Nomunidad,Idcultivo,Nomcultivo,Sembrada,Cosechada,Siniestrada,Volumenproduccion,Rendimiento,Precio,Valorproduccion
28302,2012,26,Sonora,139,Caborca,1,Sonoyta,70,General Plutarco Elías Calles,1,Otoño-Invierno,1,Riego,200201,Tonelada,5490000,Avena forrajera en verde,15.0,15.0,0.0,277.5,18.5,950.0,263625.0
28303,2012,26,Sonora,139,Caborca,1,Sonoyta,70,General Plutarco Elías Calles,1,Otoño-Invierno,1,Riego,200201,Tonelada,9050000,Trigo grano,853.0,853.0,0.0,4239.1,4.97,3750.0,15896625.0
28304,2012,26,Sonora,139,Caborca,1,Sonoyta,70,General Plutarco Elías Calles,1,Otoño-Invierno,1,Riego,200201,Tonelada,15050000,Pastos y praderas,25.0,25.0,0.0,465.0,18.6,950.0,441750.0
28305,2012,26,Sonora,139,Caborca,1,Sonoyta,70,General Plutarco Elías Calles,2,Primavera-Verano,1,Riego,200201,Tonelada,5190000,Algodón hueso,1364.5,1364.5,0.0,3820.6,2.8,6179.19,23608213.31
28306,2012,26,Sonora,139,Caborca,1,Sonoyta,70,General Plutarco Elías Calles,2,Primavera-Verano,1,Riego,200201,Tonelada,7490000,Maíz grano,5.0,5.0,0.0,30.0,6.0,4200.0,126000.0
28307,2012,26,Sonora,139,Caborca,1,Sonoyta,70,General Plutarco Elías Calles,2,Primavera-Verano,1,Riego,200201,Tonelada,8790000,Sorgo forrajero en verde,5.0,5.0,0.0,114.0,22.8,950.0,108300.0
28308,2012,26,Sonora,139,Caborca,1,Sonoyta,70,General Plutarco Elías Calles,3,Perennes,1,Riego,200201,Tonelada,5160000,Alfalfa achicalada,1525.0,1525.0,0.0,18300.0,12.0,1905.0,34861500.0
28309,2012,26,Sonora,139,Caborca,1,Sonoyta,70,General Plutarco Elías Calles,3,Perennes,1,Riego,200201,Tonelada,6650000,Espárrago,45.0,45.0,0.0,369.0,8.2,30100.0,11106900.0
28310,2012,26,Sonora,139,Caborca,2,Caborca,17,Caborca,1,Otoño-Invierno,1,Riego,200201,Tonelada,5490000,Avena forrajera en verde,53.0,53.0,0.0,999.05,18.85,950.0,949097.5
28311,2012,26,Sonora,139,Caborca,2,Caborca,17,Caborca,1,Otoño-Invierno,1,Riego,200201,Tonelada,5870000,Cártamo,217.0,217.0,0.0,494.76,2.28,5600.0,2770656.0
28312,2012,26,Sonora,139,Caborca,2,Caborca,17,Caborca,1,Otoño-Invierno,1,Riego,200201,Tonelada,8100000,Papa,91.0,91.0,0.0,2912.0,32.0,6803.6,19812083.2
28313,2012,26,Sonora,139,Caborca,2,Caborca,17,Caborca,1,Otoño-Invierno,1,Riego,200201,Tonelada,9050000,Trigo grano,1685.0,1685.0,0.0,10025.75,5.95,3750.0,37596562.5
28314,2012,26,Sonora,139,Caborca,2,Caborca,17,Caborca,1,Otoño-Invierno,1,Riego,200201,Tonelada,15050000,Pastos y praderas,111.0,111.0,0.0,2086.8,18.8,986.77,2059191.64
28315,2012,26,Sonora,139,Caborca,2,Caborca,17,Caborca,2,Primavera-Verano,1,Riego,200201,Tonelada,5740000,Calabacita,37.0,37.0,0.0,888.0,24.0,7100.0,6304800.0
28316,2012,26,Sonora,139,Caborca,2,Caborca,17,Caborca,2,Primavera-Verano,1,Riego,200201,Tonelada,6600000,Ejote,10.0,10.0,0.0,90.0,9.0,7300.0,657000.0
