,Anio,Idestado,Nomestado,Idddr,Nomddr,Idcader,Nomcader,Idmunicipio,Nommunicipio,Idciclo,Nomcicloproductivo,Idmodalidad,Nommodalidad,Idunidadmedida,Nomunidad,Idcultivo,Nomcultivo,Sembrada,Cosechada,Siniestrada,Volumenproduccion,Rendimiento,Preciomediorural,Valorproduccion
33205,2024,26,Sonora,139,Caborca,2,Caborca,17,Caborca,2,Primavera-Verano,1,Riego,200201,Tonelada,8790000,Sorgo forrajero en verde,45.0,45.0,0.0,1049.85,23.33,853.0,895522.05
33206,2024,26,Sonora,139,Caborca,2,Caborca,17,Caborca,2,Primavera-Verano,1,Riego,200201,Tonelada,8980000,Tomate verde,8.0,8.0,0.0,158.0,19.75,6700.0,1058600.0
33207,2024,26,Sonora,139,Caborca,2,Caborca,17,Caborca,3,Perennes,1,Riego,200201,Tonelada,5000000,Aceituna,2061.0,2061.0,0.0,18404.73,8.93,15200.0,279751896.0
33208,2024,26,Sonora,139,Caborca,2,Caborca,17,Caborca,3,Perennes,1,Riego,200201,Tonelada,5160000,Alfalfa,520.0,520.0,0.0,49192.0,18.92,3097.03,30469819.95
33209,2024,26,Sonora,139,Caborca,2,Caborca,17,Caborca,3,Perennes,1,Riego,200201,Tonelada,6020000,Chabacano,24.0,24.0,0.0,150.0,6.25,12800.0,1920000.0
33210,2024,26,Sonora,139,Caborca,2,Caborca,17,Caborca,3,Perennes,1,Riego,200201,Tonelada,6490000,Dátil,12.0,12.0,0.0,98.4,8.2,67500.0,6642000.0
33211,2024,26,Sonora,139,Caborca,2,Caborca,17,Caborca,3,Perennes,1,Riego,200201,Tonelada,6530000,Durazno,122.0,122.0,0.0,1679.94,13.77,9390.77,15775930.15
33212,2024,26,Sonora,139,Caborca,2,Caborca,17,Caborca,3,Perennes,1,Riego,200201,Tonelada,6650000,Espárrago,435.0,435.0,0.0,4437.0,10.2,40500.0,179698500.0
33213,2024,26,Sonora,139,Caborca,2,Caborca,17,Caborca,3,Perennes,1,Riego,200201,Tonelada,6650000,Espárrago,8400.0,8400.0,0.0,79968.0,9.52,43400.0,3470611200.0
33214,2024,26,Sonora,139,Caborca,2,Caborca,17,Caborca,3,Perennes,1,Riego,200201,Tonelada,7150000,Higo,30.0,30.0,0.0,225.0,7.5,42648.89,9596000.25
33215,2024,26,Sonora,139,Caborca,2,Caborca,17,Caborca,3,Perennes,1,Riego,200201,Tonelada,7850000,Naranja,93.0,93.0,0.0,2024.61,21.77,7500.0,15184575.0
33216,2024,26,Sonora,139,Caborca,2,Caborca,17,Caborca,3,Perennes,1,Riego,200201,Tonelada,7960000,Nuez,563.0,563.0,0.0,1002.14,1.78,90180.92,90373907.17
33217,2024,26,Sonora,139,Caborca,2,Caborca,17,Caborca,3,Perennes,1,Riego,200201,Tonelada,9130000,Uva,4194.0,4194.0,0.0,77505.12,18.48,33188.44,2572274025.0
33218,2024,26,Sonora,139,Caborca,2,Caborca,17,Caborca,3,Perennes,1,Riego,200201,Tonelada,9130000,Uva,15.0,15.0,0.0,274.95,18.33,4009.09,1102299.3
33219,2024,26,Sonora,139,Caborca,2,Caborca,17,Caborca,3,Perennes,1,Riego,200201,Tonelada,9130000,Uva,3547.0,3547.0,0.0,18444.4,5.2,16364.13,301826559.4
33220,2024,26,Sonora,139,Caborca,2,Caborca,17,Caborca,3,Perennes,1,Riego,200201,Tonelada,15050000,Pastos y praderas,145.0,145.0,0.0,2668.0,18.4,980.0,2614640.0
33221,2024,26,Sonora,139,Caborca,2,Caborca,47,Pitiquito,1,Otoño-Invierno,1,Riego,200201,Tonelada,5490000,Avena forrajera en verde,25.0,25.0,0.0,560.0,22.4,853.39,477898.4
33222,2024,26,Sonora,139,Caborca,2,Caborca,47,Pitiquito,1,Otoño-Invierno,1,Riego,200201,Tonelada,9050000,Trigo grano,25.0,25.0,0.0,147.5,5.9,7292.48,1075640.8
33223,2024,26,Sonora,139,Caborca,2,Caborca,47,Pitiquito,1,Otoño-Invierno,1,Riego,200201,Tonelada,15050000,Pastos y praderas,28.0,28.0,0.0,630.0,22.5,920.0,579600.0
33224,2024,26,Sonora,139,Caborca,2,Caborca,47,Pitiquito,2,Primavera-Verano,1,Riego,200201,Tonelada,6320000,Col de bruselas,30.0,30.0,0.0,450.0,15.0,11850.0,5332500.0
33225,2024,26,Sonora,139,Caborca,2,Caborca,47,Pitiquito,2,Primavera-Verano,1,Riego,200201,Tonelada,8100000,Papa,250.0,250.0,0.0,11052.5,44.21,8350.0,92288375.0
33226,2024,26,Sonora,139,Caborca,2,Caborca,47,Pitiquito,2,Primavera-Verano,1,Riego,200201,Tonelada,8790000,Sorgo forrajero en verde,8.0,8.0,0.0,180.0,22.5,855.0,153900.0
33227,2024,26,Sonora,139,Caborca,2,Caborca,47,Pitiquito,3,Perennes,1,Riego,200201,Tonelada,5000000,Aceituna,12.0,12.0,0.0,95.04,7.92,16000.0,1520640.0
33228,2024,26,Sonora,139,Caborca,2,Caborca,47,Pitiquito,3,Perennes,1,Riego,200201,Tonelada,5160000,Alfalfa,230.0,230.0,0.0,21654.5,18.83,3037.93,13156971.04
33229,2024,26,Sonora,139,Caborca,2,Caborca,47,Pitiquito,3,Perennes,1,Riego,200201,Tonelada,6020000,Chabacano,8.0,8.0,0.0,45.04,5.63,12500.0,563000.0
33230,2024,26,Sonora,139,Caborca,2,Caborca,47,Pitiquito,3,Perennes,1,Riego,200201,Tonelada,6650000,Espárrago,103.0,103.0,0.0,1071.2,10.4,40200.0,43062240.0
33231,2024,26,Sonora,139,Caborca,2,Caborca,47,Pitiquito,3,Perennes,1,Riego,200201,Tonelada,6650000,Espárrago,886.0,886.0,0.0,9480.2,10.7,42300.0,401012460.0
33232,2024,26,Sonora,139,Caborca,2,Caborca,47,Pitiquito,3,Perennes,1,Riego,200201,Tonelada,7960000,Nuez,60.0,20.0,0.0,34.0,1.7,90520.83,3077708.22
33233,2024,26,Sonora,139,Caborca,2,Caborca,47,Pitiquito,3,Perennes,1,Riego,200201,Tonelada,7960000,Nuez,89.0,89.0,0.0,151.3,1.7,91346.4,13820710.32
33234,2024,26,Sonora,139,Caborca,2,Caborca,47,Pitiquito,3,Perennes,1,Riego,200201,Tonelada,9130000,Uva,60.0,60.0,0.0,1099.8,18.33,33705.75,37069583.85
33235,2024,26,Sonora,139,Caborca,3,Atil,4,Altar,1,Otoño-Invierno,1,Riego,200201,Tonelada,5490000,Avena forrajera en verde,50.0,50.0,0.0,1050.0,21.0,822.5,863625.0
33236,2024,26,Sonora,139,Caborca,3,Atil,4,Altar,1,Otoño-Invierno,1,Riego,200201,Tonelada,5900000,Cebada forrajera en verde,30.0,30.0,0.0,680.1,22.67,820.0,557682.0
33237,2024,26,Sonora,139,Caborca,3,Atil,4,Altar,1,Otoño-Invierno,1,Riego,200201,Tonelada,5940000,Cebolla,6.0,6.0,0.0,210.0,35.0,6100.0,1281000.0
33238,2024,26,Sonora,139,Caborca,3,Atil,4,Altar,1,Otoño-Invierno,1,Riego,200201,Tonelada,6320000,Col de bruselas,65.0,65.0,0.0,1040.0,16.0,11661.54,12128001.6
33239,2024,26,Sonora,139,Caborca,3,Atil,4,Altar,1,Otoño-Invierno,1,Riego,200201,Tonelada,9050000,Trigo grano,80.0,80.0,0.0,480.0,6.0,7213.06,3462268.8
33240,2024,26,Sonora,139,Caborca,3,Atil,4,Altar,1,Otoño-Invierno,1,Riego,200201,Tonelada,15050000,Pastos y praderas,60.0,60.0,0.0,1300.2,21.67,910.0,1183182.0
33241,2024,26,Sonora,139,Caborca,3,Atil,4,Altar,2,Primavera-Verano,1,Riego,200201,Tonelada,7670000,Melón,40.0,40.0,0.0,1220.0,30.5,7549.18,9209999.6
33242,2024,26,Sonora,139,Caborca,3,Atil,4,Altar,2,Primavera-Verano,1,Riego,200201,Tonelada,8100000,Papa,2790.0,2790.0,0.0,124210.8,44.52,8469.05,1051947476.0
33243,2024,26,Sonora,139,Caborca,3,Atil,4,Altar,2,Primavera-Verano,1,Riego,200201,Tonelada,8210000,Pepino,20.0,20.0,0.0,2050.0,102.5,8500.0,17425000.0
33244,2024,26,Sonora,139,Caborca,3,Atil,4,Altar,2,Primavera-Verano,1,Riego,200201,Tonelada,8210000,Pepino,55.0,55.0,0.0,6500.0,118.18,8178.51,53160315.0
33245,2024,26,Sonora,139,Caborca,3,Atil,4,Altar,2,Primavera-Verano,1,Riego,200201,Tonelada,8710000,Sandía,5.0,5.0,0.0,252.0,50.4,5500.0,1386000.0
33246,2024,26,Sonora,139,Caborca,3,Atil,4,Altar,3,Perennes,1,Riego,200201,Tonelada,5000000,Aceituna,7.0,7.0,0.0,56.98,8.14,15947.37,908681.14
33247,2024,26,Sonora,139,Caborca,3,Atil,4,Altar,3,Perennes,1,Riego,200201,Tonelada,5000000,Aceituna,10.9,10.9,0.0,87.96,8.07,15999.45,1407360.0
33248,2024,26,Sonora,139,Caborca,3,Atil,4,Altar,3,Perennes,1,Riego,200201,Tonelada,5160000,Alfalfa,330.0,330.0,0.0,31020.0,18.8,3038.17,18848806.68
33249,2024,26,Sonora,139,Caborca,3,Atil,4,Altar,3,Perennes,1,Riego,200201,Tonelada,6020000,Chabacano,42.0,42.0,0.0,252.84,6.02,12569.77,3178140.65
33250,2024,26,Sonora,139,Caborca,3,Atil,4,Altar,3,Perennes,1,Riego,200201,Tonelada,6490000,Dátil,1.4,1.4,0.0,11.34,8.1,61900.0,701946.0
33251,2024,26,Sonora,139,Caborca,3,Atil,4,Altar,3,Perennes,1,Riego,200201,Tonelada,6650000,Espárrago,110.0,110.0,0.0,1067.0,9.7,40400.0,43106800.0
33252,2024,26,Sonora,139,Caborca,3,Atil,4,Altar,3,Perennes,1,Riego,200201,Tonelada,6650000,Espárrago,1880.0,1880.0,0.0,19495.6,10.37,42800.0,834411680.0
33253,2024,26,Sonora,139,Caborca,3,Atil,4,Altar,3,Perennes,1,Riego,200201,Tonelada,7850000,Naranja,35.0,35.0,0.0,800.1,22.86,7659.38,6128269.94
33254,2024,26,Sonora,139,Caborca,3,Atil,4,Altar,3,Perennes,1,Riego,200201,Tonelada,7960000,Nuez,838.0,838.0,0.0,1508.4,1.8,89918.06,135632401.7
33255,2024,26,Sonora,139,Caborca,3,Atil,4,Altar,3,Perennes,1,Riego,200201,Tonelada,9130000,Uva,72.0,72.0,0.0,1314.72,18.26,33709.96,44319158.61
33256,2024,26,Sonora,139,Caborca,3,Atil,4,Altar,3,Perennes,1,Riego,200201,Tonelada,15050000,Pastos y praderas,25.0,25.0,0.0,550.0,22.0,960.0,528000.0
33257,2024,26,Sonora,139,Caborca,3,Atil,7,Atil,1,Otoño-Invierno,1,Riego,200201,Tonelada,5490000,Avena forrajera en verde,20.0,20.0,0.0,400.0,20.0,845.0,338000.0
33258,2024,26,Sonora,139,Caborca,3,Atil,7,Atil,1,Otoño-Invierno,1,Riego,200201,Tonelada,9050000,Trigo grano,15.0,15.0,0.0,85.5,5.7,7241.13,619116.62
33259,2024,26,Sonora,139,Caborca,3,Atil,7,Atil,1,Otoño-Invierno,1,Riego,200201,Tonelada,15050000,Pastos y praderas,30.0,30.0,0.0,630.0,21.0,910.0,573300.0
33260,2024,26,Sonora,139,Caborca,3,Atil,7,Atil,2,Primavera-Verano,1,Riego,200201,Tonelada,8790000,Sorgo forrajero en verde,5.0,5.0,0.0,106.0,21.2,850.0,90100.0
33261,2024,26,Sonora,139,Caborca,3,Atil,7,Atil,3,Perennes,1,Riego,200201,Tonelada,5160000,Alfalfa,40.0,40.0,0.0,3700.0,18.5,2982.87,2207323.8
33262,2024,26,Sonora,139,Caborca,3,Atil,46,Oquitoa,1,Otoño-Invierno,1,Riego,200201,Tonelada,5490000,Avena forrajera en verde,18.0,18.0,0.0,378.0,21.0,842.22,318359.16
33263,2024,26,Sonora,139,Caborca,3,Atil,46,Oquitoa,1,Otoño-Invierno,1,Riego,200201,Tonelada,5900000,Cebada forrajera en verde,20.0,20.0,0.0,400.0,20.0,900.0,360000.0
33264,2024,26,Sonora,139,Caborca,3,Atil,46,Oquitoa,1,Otoño-Invierno,1,Riego,200201,Tonelada,9050000,Trigo grano,6.0,6.0,0.0,33.6,5.6,7706.08,258924.29
33265,2024,26,Sonora,139,Caborca,3,Atil,46,Oquitoa,1,Otoño-Invierno,1,Riego,200201,Tonelada,15050000,Pastos y praderas,20.0,20.0,0.0,410.0,20.5,915.0,375150.0
33266,2024,26,Sonora,139,Caborca,3,Atil,46,Oquitoa,1,Otoño-Invierno,1,Riego,200201,Tonelada,15050000,Pastos y praderas,14.0,14.0,0.0,287.0,20.5,895.3,256951.1
33267,2024,26,Sonora,139,Caborca,3,Atil,46,Oquitoa,2,Primavera-Verano,1,Riego,200201,Tonelada,8790000,Sorgo forrajero en verde,5.0,5.0,0.0,105.0,21.0,850.0,89250.0
33268,2024,26,Sonora,139,Caborca,3,Atil,46,Oquitoa,3,Perennes,1,Riego,200201,Tonelada,5160000,Alfalfa,10.0,10.0,0.0,920.0,18.4,2981.71,548634.64
33269,2024,26,Sonora,139,Caborca,3,Atil,60,Sáric,1,Otoño-Invierno,1,Riego,200201,Tonelada,5490000,Avena forrajera en verde,20.0,20.0,0.0,440.0,22.0,855.75,376530.0
33270,2024,26,Sonora,139,Caborca,3,Atil,60,Sáric,1,Otoño-Invierno,1,Riego,200201,Tonelada,15050000,Pastos y praderas,24.0,24.0,0.0,516.0,21.5,920.0,474720.0
33271,2024,26,Sonora,139,Caborca,3,Atil,60,Sáric,2,Primavera-Verano,1,Riego,200201,Tonelada,8790000,Sorgo forrajero en verde,9.0,9.0,0.0,185.04,20.56,850.0,157284.0
33272,2024,26,Sonora,139,Caborca,3,Atil,60,Sáric,3,Perennes,1,Riego,200201,Tonelada,5160000,Alfalfa,85.0,85.0,0.0,8113.25,19.09,3038.48,4930389.57
33273,2024,26,Sonora,139,Caborca,3,Atil,60,Sáric,3,Perennes,1,Riego,200201,Tonelada,7960000,Nuez,6.0,6.0,0.0,10.5,1.75,90645.0,951772.5
33274,2024,26,Sonora,139,Caborca,3,Atil,60,Sáric,3,Perennes,1,Riego,200201,Tonelada,15050000,Pastos y praderas,20.0,20.0,0.0,410.0,20.5,980.0,401800.0
33275,2024,26,Sonora,139,Caborca,3,Atil,65,Tubutama,1,Otoño-Invierno,1,Riego,200201,Tonelada,5490000,Avena forrajera en verde,86.0,86.0,0.0,1750.1,20.35,848.06,1484189.81
33276,2024,26,Sonora,139,Caborca,3,Atil,65,Tubutama,1,Otoño-Invierno,1,Riego,200201,Tonelada,5900000,Cebada forrajera en verde,22.0,22.0,0.0,449.9,20.45,910.0,409409.0
33277,2024,26,Sonora,139,Caborca,3,Atil,65,Tubutama,1,Otoño-Invierno,1,Riego,200201,Tonelada,15050000,Pastos y praderas,25.0,25.0,0.0,525.0,21.0,920.0,483000.0
33278,2024,26,Sonora,139,Caborca,3,Atil,65,Tubutama,2,Primavera-Verano,1,Riego,200201,Tonelada,8790000,Sorgo forrajero en verde,14.0,14.0,0.0,329.98,23.57,850.0,280483.0
33279,2024,26,Sonora,139,Caborca,3,Atil,65,Tubutama,2,Primavera-Verano,1,Riego,200201,Tonelada,15050000,Pastos y praderas,18.0,18.0,0.0,414.0,23.0,920.0,380880.0
33280,2024,26,Sonora,139,Caborca,3,Atil,65,Tubutama,3,Perennes,1,Riego,200201,Tonelada,5160000,Alfalfa,45.0,45.0,0.0,4275.0,19.0,3030.32,2590923.6
33281,2024,26,Sonora,139,Caborca,3,Atil,65,Tubutama,3,Perennes,1,Riego,200201,Tonelada,7150000,Higo,3.5,3.5,0.0,28.0,8.0,40300.0,1128400.0
33282,2024,26,Sonora,139,Caborca,3,Atil,65,Tubutama,3,Perennes,1,Riego,200201,Tonelada,7960000,Nuez,140.0,140.0,0.0,252.0,1.8,90139.38,22715123.76
33283,2024,26,Sonora,140,Magdalena,1,Magdalena,22,Cucurpe,1,Otoño-Invierno,1,Riego,200201,Tonelada,5490000,Avena forrajera en verde,90.0,90.0,0.0,2300.4,25.56,890.0,2047356.0
33284,2024,26,Sonora,140,Magdalena,1,Magdalena,22,Cucurpe,1,Otoño-Invierno,1,Riego,200201,Tonelada,5900000,Cebada forrajera en verde,50.0,50.0,0.0,1220.0,24.4,910.0,1110200.0
33285,2024,26,Sonora,140,Magdalena,1,Magdalena,22,Cucurpe,1,Otoño-Invierno,1,Riego,200201,Tonelada,5940000,Cebolla,2.0,2.0,0.0,62.5,31.25,5450.0,340625.0
33286,2024,26,Sonora,140,Magdalena,1,Magdalena,22,Cucurpe,1,Otoño-Invierno,1,Riego,200201,Tonelada,6190000,Cilantro,3.0,3.0,0.0,33.0,11.0,10100.0,333300.0
33287,2024,26,Sonora,140,Magdalena,1,Magdalena,22,Cucurpe,1,Otoño-Invierno,1,Riego,200201,Tonelada,7330000,Lechuga,4.0,4.0,0.0,100.0,25.0,6850.0,685000.0
33288,2024,26,Sonora,140,Magdalena,1,Magdalena,22,Cucurpe,1,Otoño-Invierno,1,Riego,200201,Tonelada,15050000,Pastos y praderas,120.0,120.0,0.0,3050.4,25.42,885.0,2699604.0
33289,2024,26,Sonora,140,Magdalena,1,Magdalena,22,Cucurpe,1,Otoño-Invierno,2,Temporal,200201,Tonelada,5490000,Avena forrajera en verde,5.0,5.0,0.0,27.0,5.4,850.0,22950.0
33290,2024,26,Sonora,140,Magdalena,1,Magdalena,22,Cucurpe,1,Otoño-Invierno,2,Temporal,200201,Tonelada,9040000,Trigo forrajero verde,5.0,5.0,0.0,32.0,6.4,885.0,28320.0
33291,2024,26,Sonora,140,Magdalena,1,Magdalena,22,Cucurpe,2,Primavera-Verano,1,Riego,200201,Tonelada,8790000,Sorgo forrajero en verde,31.0,31.0,0.0,770.04,24.84,920.0,708436.8
33292,2024,26,Sonora,140,Magdalena,1,Magdalena,22,Cucurpe,2,Primavera-Verano,2,Temporal,200201,Tonelada,8790000,Sorgo forrajero en verde,5.0,5.0,0.0,40.0,8.0,920.0,36800.0
33293,2024,26,Sonora,140,Magdalena,1,Magdalena,22,Cucurpe,3,Perennes,1,Riego,200201,Tonelada,5160000,Alfalfa,140.0,140.0,0.0,9898.0,14.14,3746.18,7415937.93
33294,2024,26,Sonora,140,Magdalena,1,Magdalena,22,Cucurpe,3,Perennes,1,Riego,200201,Tonelada,7960000,Nuez,9.0,9.0,0.0,17.01,1.89,82000.0,1394820.0
33295,2024,26,Sonora,140,Magdalena,1,Magdalena,35,Imuris,1,Otoño-Invierno,1,Riego,200201,Tonelada,5490000,Avena forrajera en verde,95.0,95.0,0.0,2520.35,26.53,893.44,2251781.5
33296,2024,26,Sonora,140,Magdalena,1,Magdalena,35,Imuris,1,Otoño-Invierno,1,Riego,200201,Tonelada,5740000,Calabacita,1.0,1.0,0.0,18.0,18.0,7000.0,126000.0
33297,2024,26,Sonora,140,Magdalena,1,Magdalena,35,Imuris,1,Otoño-Invierno,1,Riego,200201,Tonelada,5900000,Cebada forrajera en verde,95.0,95.0,0.0,2299.95,24.21,915.0,2104454.25
33298,2024,26,Sonora,140,Magdalena,1,Magdalena,35,Imuris,1,Otoño-Invierno,1,Riego,200201,Tonelada,5940000,Cebolla,8.0,8.0,0.0,108.0,13.5,10277.78,1110000.24
33299,2024,26,Sonora,140,Magdalena,1,Magdalena,35,Imuris,1,Otoño-Invierno,1,Riego,200201,Tonelada,6120000,Chile verde,2.0,2.0,0.0,185.0,92.5,13435.14,2485500.9
33300,2024,26,Sonora,140,Magdalena,1,Magdalena,35,Imuris,1,Otoño-Invierno,1,Riego,200201,Tonelada,6190000,Cilantro,3.0,3.0,0.0,33.99,11.33,10100.0,343299.0
33301,2024,26,Sonora,140,Magdalena,1,Magdalena,35,Imuris,1,Otoño-Invierno,1,Riego,200201,Tonelada,6310000,Col (repollo),4.0,4.0,0.0,150.0,37.5,4750.0,712500.0
33302,2024,26,Sonora,140,Magdalena,1,Magdalena,35,Imuris,1,Otoño-Invierno,1,Riego,200201,Tonelada,8210000,Pepino,8.0,8.0,0.0,1340.0,167.5,8950.0,11993000.0
33303,2024,26,Sonora,140,Magdalena,1,Magdalena,35,Imuris,1,Otoño-Invierno,1,Riego,200201,Tonelada,8490000,Rábano,1.0,1.0,0.0,12.0,12.0,9800.0,117600.0
33304,2024,26,Sonora,140,Magdalena,1,Magdalena,35,Imuris,1,Otoño-Invierno,1,Riego,200201,Tonelada,8970000,Tomate rojo (jitomate),11.6,11.6,0.0,1152.0,99.31,9078.13,10458005.76
33305,2024,26,Sonora,140,Magdalena,1,Magdalena,35,Imuris,1,Otoño-Invierno,1,Riego,200201,Tonelada,15050000,Pastos y praderas,115.0,115.0,0.0,2949.75,25.65,890.0,2625277.5
33306,2024,26,Sonora,140,Magdalena,1,Magdalena,35,Imuris,1,Otoño-Invierno,2,Temporal,200201,Tonelada,5490000,Avena forrajera en verde,6.0,6.0,0.0,34.02,5.67,850.0,28917.0
33307,2024,26,Sonora,140,Magdalena,1,Magdalena,35,Imuris,1,Otoño-Invierno,2,Temporal,200201,Tonelada,9040000,Trigo forrajero verde,5.0,5.0,0.0,28.0,5.6,885.0,24780.0
33308,2024,26,Sonora,140,Magdalena,1,Magdalena,35,Imuris,2,Primavera-Verano,1,Riego,200201,Tonelada,6120000,Chile verde,3.85,3.85,0.0,80.0,20.78,10850.0,868000.0
33309,2024,26,Sonora,140,Magdalena,1,Magdalena,35,Imuris,2,Primavera-Verano,1,Riego,200201,Tonelada,6310000,Col (repollo),7.0,7.0,0.0,280.0,40.0,6000.0,1680000.0
33310,2024,26,Sonora,140,Magdalena,1,Magdalena,35,Imuris,2,Primavera-Verano,1,Riego,200201,Tonelada,8210000,Pepino,1.0,1.0,0.0,82.0,82.0,8200.0,672400.0
33311,2024,26,Sonora,140,Magdalena,1,Magdalena,35,Imuris,2,Primavera-Verano,1,Riego,200201,Tonelada,8210000,Pepino,30.7,30.7,0.0,3659.07,119.19,8756.74,32041524.63
33312,2024,26,Sonora,140,Magdalena,1,Magdalena,35,Imuris,2,Primavera-Verano,1,Riego,200201,Tonelada,8790000,Sorgo forrajero en verde,30.0,30.0,0.0,699.9,23.33,940.0,657906.0
33313,2024,26,Sonora,140,Magdalena,1,Magdalena,35,Imuris,2,Primavera-Verano,2,Temporal,200201,Tonelada,8790000,Sorgo forrajero en verde,10.0,10.0,0.0,60.0,6.0,849.82,50989.2
33314,2024,26,Sonora,140,Magdalena,1,Magdalena,35,Imuris,3,Perennes,1,Riego,200201,Tonelada,5160000,Alfalfa,330.0,330.0,0.0,23380.5,14.17,3504.37,16386784.56
