,Anio,Idestado,Nomestado,Idddr,Nomddr,Idcader,Nomcader,Idmunicipio,Nommunicipio,Idciclo,Nomcicloproductivo,Idmodalidad,Nommodalidad,Idunidadmedida,Nomunidad,Idcultivo,Nomcultivo Sin Um,Sembrada,Cosechada,Siniestrada,Volumenproduccion,Rendimiento,Precio,Valorproduccion
29608,2015,26,Sonora,139,Caborca,3,Atil,4,Altar,3,Perennes,1,Riego,200201,Tonelada,6650000,Espárrago,395.0,395.0,0.0,3871.0,9.8,33612.24,130112981.0
29609,2015,26,Sonora,139,Caborca,3,Atil,4,Altar,3,Perennes,1,Riego,200201,Tonelada,7960000,Nuez,1106.9,531.55,0.0,797.33,1.5,47500.0,37873175.0
29610,2015,26,Sonora,139,Caborca,3,Atil,4,Altar,3,Perennes,1,Riego,200201,Tonelada,9130000,Uva,15.0,15.0,0.0,270.0,18.0,17592.59,4749999.3
29611,2015,26,Sonora,139,Caborca,3,Atil,4,Altar,3,Perennes,1,Riego,200201,Tonelada,15050000,Pastos y praderas,130.0,130.0,0.0,3250.0,25.0,896.31,2913007.5
29612,2015,26,Sonora,139,Caborca,3,Atil,7,Atil,1,Otoño-Invierno,1,Riego,200201,Tonelada,5870000,Cártamo,10.0,10.0,0.0,30.0,3.0,6200.0,186000.0
29613,2015,26,Sonora,139,Caborca,3,Atil,7,Atil,1,Otoño-Invierno,1,Riego,200201,Tonelada,9050000,Trigo grano,439.0,439.0,0.0,2107.2,4.8,3400.0,7164480.0
29614,2015,26,Sonora,139,Caborca,3,Atil,7,Atil,1,Otoño-Invierno,1,Riego,200201,Tonelada,15050000,Pastos y praderas,92.0,92.0,0.0,2116.0,23.0,900.0,1904400.0
29615,2015,26,Sonora,139,Caborca,3,Atil,7,Atil,2,Primavera-Verano,1,Riego,200201,Tonelada,6120000,Chile verde,8.0,8.0,0.0,64.0,8.0,10000.0,640000.0
29616,2015,26,Sonora,139,Caborca,3,Atil,7,Atil,2,Primavera-Verano,1,Riego,200201,Tonelada,7490000,Maíz grano,3.0,3.0,0.0,16.5,5.5,3500.0,57750.0
29617,2015,26,Sonora,139,Caborca,3,Atil,7,Atil,2,Primavera-Verano,1,Riego,200201,Tonelada,8710000,Sandía,5.0,5.0,0.0,100.0,20.0,2100.0,210000.0
29618,2015,26,Sonora,139,Caborca,3,Atil,7,Atil,3,Perennes,1,Riego,200201,Tonelada,5160000,Alfalfa achicalada,20.0,20.0,0.0,278.0,13.9,2825.0,785350.0
29619,2015,26,Sonora,139,Caborca,3,Atil,7,Atil,3,Perennes,1,Riego,200201,Tonelada,6650000,Espárrago,25.0,25.0,0.0,243.0,9.72,33411.53,8119001.79
29620,2015,26,Sonora,139,Caborca,3,Atil,7,Atil,3,Perennes,1,Riego,200201,Tonelada,15050000,Pastos y praderas,30.0,30.0,0.0,840.0,28.0,907.02,761896.8
29621,2015,26,Sonora,139,Caborca,3,Atil,46,Oquitoa,1,Otoño-Invierno,1,Riego,200201,Tonelada,5490000,Avena forrajera en verde,3.0,3.0,0.0,63.0,21.0,930.0,58590.0
29622,2015,26,Sonora,139,Caborca,3,Atil,46,Oquitoa,1,Otoño-Invierno,1,Riego,200201,Tonelada,5940000,Cebolla,5.0,5.0,0.0,85.0,17.0,5200.0,442000.0
29623,2015,26,Sonora,139,Caborca,3,Atil,46,Oquitoa,1,Otoño-Invierno,1,Riego,200201,Tonelada,9050000,Trigo grano,85.0,85.0,0.0,443.7,5.22,3400.0,1508580.0
29624,2015,26,Sonora,139,Caborca,3,Atil,46,Oquitoa,2,Primavera-Verano,1,Riego,200201,Tonelada,8790000,Sorgo forrajero en verde,15.0,15.0,0.0,375.0,25.0,920.0,345000.0
29625,2015,26,Sonora,139,Caborca,3,Atil,46,Oquitoa,2,Primavera-Verano,1,Riego,200201,Tonelada,9160000,Varios,7.0,7.0,0.0,161.0,23.0,895.9,144239.9
29626,2015,26,Sonora,139,Caborca,3,Atil,60,Sáric,1,Otoño-Invierno,1,Riego,200201,Tonelada,5490000,Avena forrajera en verde,28.0,28.0,0.0,563.36,20.12,934.93,526702.16
29627,2015,26,Sonora,139,Caborca,3,Atil,60,Sáric,1,Otoño-Invierno,1,Riego,200201,Tonelada,9050000,Trigo grano,53.0,53.0,0.0,282.49,5.33,3400.0,960466.0
29628,2015,26,Sonora,139,Caborca,3,Atil,60,Sáric,1,Otoño-Invierno,1,Riego,200201,Tonelada,15050000,Pastos y praderas,36.0,36.0,0.0,828.0,23.0,910.0,753480.0
29629,2015,26,Sonora,139,Caborca,3,Atil,60,Sáric,2,Primavera-Verano,1,Riego,200201,Tonelada,6840000,Frijol,13.0,13.0,0.0,32.5,2.5,8000.0,260000.0
29630,2015,26,Sonora,139,Caborca,3,Atil,60,Sáric,2,Primavera-Verano,1,Riego,200201,Tonelada,7490000,Maíz grano,46.0,46.0,0.0,253.0,5.5,3500.0,885500.0
29631,2015,26,Sonora,139,Caborca,3,Atil,60,Sáric,2,Primavera-Verano,1,Riego,200201,Tonelada,8790000,Sorgo forrajero en verde,100.0,100.0,0.0,2800.0,28.0,909.0,2545200.0
29632,2015,26,Sonora,139,Caborca,3,Atil,60,Sáric,2,Primavera-Verano,1,Riego,200201,Tonelada,8980000,Tomate verde,24.0,24.0,0.0,168.0,7.0,8000.0,1344000.0
29633,2015,26,Sonora,139,Caborca,3,Atil,60,Sáric,3,Perennes,1,Riego,200201,Tonelada,5160000,Alfalfa achicalada,70.0,70.0,0.0,980.0,14.0,2838.0,2781240.0
29634,2015,26,Sonora,139,Caborca,3,Atil,60,Sáric,3,Perennes,1,Riego,200201,Tonelada,15050000,Pastos y praderas,20.0,20.0,0.0,500.0,25.0,902.8,451400.0
29635,2015,26,Sonora,139,Caborca,3,Atil,65,Tubutama,1,Otoño-Invierno,1,Riego,200201,Tonelada,5490000,Avena forrajera en verde,242.0,242.0,0.0,5324.0,22.0,910.0,4844840.0
29636,2015,26,Sonora,139,Caborca,3,Atil,65,Tubutama,1,Otoño-Invierno,1,Riego,200201,Tonelada,5900000,Cebada forrajera en verde,10.0,10.0,0.0,194.3,19.43,920.0,178756.0
29637,2015,26,Sonora,139,Caborca,3,Atil,65,Tubutama,1,Otoño-Invierno,1,Riego,200201,Tonelada,9050000,Trigo grano,8.0,8.0,0.0,38.4,4.8,3400.0,130560.0
29638,2015,26,Sonora,139,Caborca,3,Atil,65,Tubutama,1,Otoño-Invierno,1,Riego,200201,Tonelada,15050000,Pastos y praderas,237.0,237.0,0.0,5688.0,24.0,870.0,4948560.0
29639,2015,26,Sonora,139,Caborca,3,Atil,65,Tubutama,2,Primavera-Verano,1,Riego,200201,Tonelada,8790000,Sorgo forrajero en verde,500.0,500.0,0.0,14500.0,29.0,893.48,12955460.0
29640,2015,26,Sonora,139,Caborca,3,Atil,65,Tubutama,3,Perennes,1,Riego,200201,Tonelada,5160000,Alfalfa achicalada,37.0,37.0,0.0,525.4,14.2,2835.0,1489509.0
29641,2015,26,Sonora,140,Magdalena,1,Magdalena,22,Cucurpe,1,Otoño-Invierno,1,Riego,200201,Tonelada,5490000,Avena forrajera en verde,71.0,69.0,2.0,1186.8,17.2,776.96,922096.13
29642,2015,26,Sonora,140,Magdalena,1,Magdalena,22,Cucurpe,1,Otoño-Invierno,1,Riego,200201,Tonelada,5900000,Cebada forrajera en verde,39.0,39.0,0.0,657.15,16.85,720.0,473148.0
29643,2015,26,Sonora,140,Magdalena,1,Magdalena,22,Cucurpe,1,Otoño-Invierno,1,Riego,200201,Tonelada,5940000,Cebolla,2.0,2.0,0.0,140.0,70.0,3100.0,434000.0
29644,2015,26,Sonora,140,Magdalena,1,Magdalena,22,Cucurpe,1,Otoño-Invierno,1,Riego,200201,Tonelada,15050000,Pastos y praderas,95.0,95.0,0.0,1638.75,17.25,750.0,1229062.5
29645,2015,26,Sonora,140,Magdalena,1,Magdalena,22,Cucurpe,2,Primavera-Verano,1,Riego,200201,Tonelada,5940000,Cebolla,3.0,3.0,0.0,105.0,35.0,3150.0,330750.0
29646,2015,26,Sonora,140,Magdalena,1,Magdalena,22,Cucurpe,2,Primavera-Verano,1,Riego,200201,Tonelada,6310000,Col (repollo),2.5,2.5,0.0,75.0,30.0,3500.0,262500.0
29647,2015,26,Sonora,140,Magdalena,1,Magdalena,22,Cucurpe,2,Primavera-Verano,1,Riego,200201,Tonelada,6840000,Frijol,6.0,6.0,0.0,15.0,2.5,9513.73,142705.95
29648,2015,26,Sonora,140,Magdalena,1,Magdalena,22,Cucurpe,2,Primavera-Verano,1,Riego,200201,Tonelada,8790000,Sorgo forrajero en verde,170.0,170.0,0.0,3145.0,18.5,927.41,2916704.45
29649,2015,26,Sonora,140,Magdalena,1,Magdalena,22,Cucurpe,2,Primavera-Verano,2,Temporal,200201,Tonelada,8790000,Sorgo forrajero en verde,90.0,90.0,0.0,733.5,8.15,685.0,502447.5
29650,2015,26,Sonora,140,Magdalena,1,Magdalena,22,Cucurpe,3,Perennes,1,Riego,200201,Tonelada,5160000,Alfalfa achicalada,175.0,175.0,0.0,2485.0,14.2,2160.24,5368196.4
29651,2015,26,Sonora,140,Magdalena,1,Magdalena,22,Cucurpe,3,Perennes,1,Riego,200201,Tonelada,7960000,Nuez,14.0,0.0,0.0,0.0,0.0,0.0,0.0
29652,2015,26,Sonora,140,Magdalena,1,Magdalena,35,Imuris,1,Otoño-Invierno,1,Riego,200201,Tonelada,5490000,Avena forrajera en verde,45.0,45.0,0.0,810.0,18.0,795.0,643950.0
29653,2015,26,Sonora,140,Magdalena,1,Magdalena,35,Imuris,1,Otoño-Invierno,1,Riego,200201,Tonelada,5900000,Cebada forrajera en verde,52.5,52.5,0.0,950.25,18.1,849.52,807256.38
29654,2015,26,Sonora,140,Magdalena,1,Magdalena,35,Imuris,1,Otoño-Invierno,1,Riego,200201,Tonelada,5940000,Cebolla,20.0,20.0,0.0,820.0,41.0,3000.0,2460000.0
29655,2015,26,Sonora,140,Magdalena,1,Magdalena,35,Imuris,1,Otoño-Invierno,1,Riego,200201,Tonelada,6190000,Cilantro,22.0,22.0,0.0,209.22,9.51,8350.0,1746987.0
29656,2015,26,Sonora,140,Magdalena,1,Magdalena,35,Imuris,1,Otoño-Invierno,1,Riego,200201,Tonelada,6310000,Col (repollo),12.0,12.0,0.0,417.64,34.8,3500.0,1461740.0
29657,2015,26,Sonora,140,Magdalena,1,Magdalena,35,Imuris,1,Otoño-Invierno,1,Riego,200201,Tonelada,15050000,Pastos y praderas,75.0,75.0,0.0,1338.75,17.85,855.0,1144631.25
29658,2015,26,Sonora,140,Magdalena,1,Magdalena,35,Imuris,1,Otoño-Invierno,2,Temporal,200201,Tonelada,9040000,Trigo forrajero verde,25.0,25.0,0.0,183.75,7.35,755.0,138731.25
29659,2015,26,Sonora,140,Magdalena,1,Magdalena,35,Imuris,2,Primavera-Verano,1,Riego,200201,Tonelada,5610000,Berenjena,3.0,3.0,0.0,135.0,45.0,7000.0,945000.0
29660,2015,26,Sonora,140,Magdalena,1,Magdalena,35,Imuris,2,Primavera-Verano,1,Riego,200201,Tonelada,5740000,Calabacita,7.0,7.0,0.0,154.78,22.11,5441.43,842224.54
29661,2015,26,Sonora,140,Magdalena,1,Magdalena,35,Imuris,2,Primavera-Verano,1,Riego,200201,Tonelada,5760000,Calabaza,2.0,2.0,0.0,27.0,13.5,2100.0,56700.0
29662,2015,26,Sonora,140,Magdalena,1,Magdalena,35,Imuris,2,Primavera-Verano,1,Riego,200201,Tonelada,6120000,Chile verde,9.0,9.0,0.0,155.25,17.25,10100.0,1568025.0
29663,2015,26,Sonora,140,Magdalena,1,Magdalena,35,Imuris,2,Primavera-Verano,1,Riego,200201,Tonelada,6310000,Col (repollo),15.0,15.0,0.0,470.25,31.35,3699.1,1739501.78
29664,2015,26,Sonora,140,Magdalena,1,Magdalena,35,Imuris,2,Primavera-Verano,1,Riego,200201,Tonelada,6610000,Elote,18.0,18.0,0.0,236.7,13.15,2222.05,525959.24
29665,2015,26,Sonora,140,Magdalena,1,Magdalena,35,Imuris,2,Primavera-Verano,1,Riego,200201,Tonelada,6750000,Flores,9.0,9.0,0.0,90.0,10.0,4980.0,448200.0
29666,2015,26,Sonora,140,Magdalena,1,Magdalena,35,Imuris,2,Primavera-Verano,1,Riego,200201,Tonelada,6840000,Frijol,8.0,8.0,0.0,17.6,2.2,9439.46,166134.5
29667,2015,26,Sonora,140,Magdalena,1,Magdalena,35,Imuris,2,Primavera-Verano,1,Riego,200201,Tonelada,7170000,Hortalizas,15.0,15.0,0.0,141.75,9.45,7527.69,1067050.06
29668,2015,26,Sonora,140,Magdalena,1,Magdalena,35,Imuris,2,Primavera-Verano,1,Riego,200201,Tonelada,8210000,Pepino,3.6,3.6,0.0,508.43,141.23,6100.0,3101423.0
29669,2015,26,Sonora,140,Magdalena,1,Magdalena,35,Imuris,2,Primavera-Verano,1,Riego,200201,Tonelada,8790000,Sorgo forrajero en verde,217.0,217.0,0.0,3819.2,17.6,905.86,3459660.51
29670,2015,26,Sonora,140,Magdalena,1,Magdalena,35,Imuris,2,Primavera-Verano,1,Riego,200201,Tonelada,8970000,Tomate rojo (jitomate),26.4,26.4,0.0,8184.0,310.0,10003.23,81866434.32
29671,2015,26,Sonora,140,Magdalena,1,Magdalena,35,Imuris,2,Primavera-Verano,1,Riego,200201,Tonelada,8980000,Tomate verde,1.5,1.5,0.0,44.7,29.8,4434.56,198224.83
29672,2015,26,Sonora,140,Magdalena,1,Magdalena,35,Imuris,2,Primavera-Verano,2,Temporal,200201,Tonelada,8790000,Sorgo forrajero en verde,103.0,103.0,0.0,818.85,7.95,655.0,536346.75
29673,2015,26,Sonora,140,Magdalena,1,Magdalena,35,Imuris,3,Perennes,1,Riego,200201,Tonelada,5160000,Alfalfa achicalada,625.0,625.0,0.0,8750.0,14.0,2038.46,17836525.0
29674,2015,26,Sonora,140,Magdalena,1,Magdalena,35,Imuris,3,Perennes,1,Riego,200201,Tonelada,6020000,Chabacano,3.0,3.0,0.0,13.5,4.5,9750.0,131625.0
29675,2015,26,Sonora,140,Magdalena,1,Magdalena,35,Imuris,3,Perennes,1,Riego,200201,Tonelada,6220000,Ciruela,6.0,6.0,0.0,30.0,5.0,7500.0,225000.0
29676,2015,26,Sonora,140,Magdalena,1,Magdalena,35,Imuris,3,Perennes,1,Riego,200201,Tonelada,7690000,Membrillo,8.0,8.0,0.0,114.8,14.35,12300.0,1412040.0
29677,2015,26,Sonora,140,Magdalena,1,Magdalena,35,Imuris,3,Perennes,1,Riego,200201,Tonelada,7920000,Nopalitos,3.0,3.0,0.0,126.0,42.0,5000.0,630000.0
29678,2015,26,Sonora,140,Magdalena,1,Magdalena,35,Imuris,3,Perennes,1,Riego,200201,Tonelada,8230000,Pera,2.0,2.0,0.0,8.6,4.3,5500.0,47300.0
29679,2015,26,Sonora,140,Magdalena,1,Magdalena,35,Imuris,3,Perennes,1,Riego,200201,Tonelada,8260000,Persimonio,1.0,1.0,0.0,12.25,12.25,17215.0,210883.75
29680,2015,26,Sonora,140,Magdalena,1,Magdalena,36,Magdalena,1,Otoño-Invierno,1,Riego,200201,Tonelada,5490000,Avena forrajera en verde,7.0,7.0,0.0,127.4,18.2,855.0,108927.0
29681,2015,26,Sonora,140,Magdalena,1,Magdalena,36,Magdalena,1,Otoño-Invierno,1,Riego,200201,Tonelada,5900000,Cebada forrajera en verde,37.0,37.0,0.0,638.25,17.25,850.0,542512.5
29682,2015,26,Sonora,140,Magdalena,1,Magdalena,36,Magdalena,1,Otoño-Invierno,1,Riego,200201,Tonelada,5940000,Cebolla,4.0,4.0,0.0,160.0,40.0,3000.0,480000.0
29683,2015,26,Sonora,140,Magdalena,1,Magdalena,36,Magdalena,1,Otoño-Invierno,1,Riego,200201,Tonelada,6190000,Cilantro,24.0,24.0,0.0,228.24,9.51,8300.0,1894392.0
29684,2015,26,Sonora,140,Magdalena,1,Magdalena,36,Magdalena,1,Otoño-Invierno,1,Riego,200201,Tonelada,6310000,Col (repollo),8.0,8.0,0.0,278.42,34.8,4000.0,1113680.0
