,Anio,Idestado,Nomestado,Idddr,Nomddr,Idcader,Nomcader,Idmunicipio,Nommunicipio,Idciclo,Nomcicloproductivo,Idmodalidad,Nommodalidad,Idunidadmedida,Nomunidad,Idcultivo,Nomcultivo Sin Um,Sembrada,Cosechada,Siniestrada,Volumenproduccion,Rendimiento,Precio,Valorproduccion
29265,2019,26,Sonora,139,Caborca,2,Caborca,17,Caborca,1,Otoño-Invierno,1,Riego,200201,Tonelada,15050000,Pastos y praderas,30.0,30.0,0.0,516.0,17.2,641.24,330879.84
29266,2019,26,Sonora,139,Caborca,2,Caborca,17,Caborca,2,Primavera-Verano,1,Riego,200201,Tonelada,5760000,Calabaza,9.0,9.0,0.0,306.0,34.0,9591.37,2934959.22
29267,2019,26,Sonora,139,Caborca,2,Caborca,17,Caborca,2,Primavera-Verano,1,Riego,200201,Tonelada,6120000,Chile verde,30.0,30.0,0.0,615.0,20.5,7476.83,4598250.45
29268,2019,26,Sonora,139,Caborca,2,Caborca,17,Caborca,2,Primavera-Verano,1,Riego,200201,Tonelada,7670000,Melón,92.0,92.0,0.0,3063.3,33.3,6846.16,20971841.93
29269,2019,26,Sonora,139,Caborca,2,Caborca,17,Caborca,2,Primavera-Verano,1,Riego,200201,Tonelada,8100000,Papa,3051.0,3051.0,0.0,129667.5,42.5,6860.32,889560543.6
29270,2019,26,Sonora,139,Caborca,2,Caborca,17,Caborca,2,Primavera-Verano,1,Riego,200201,Tonelada,8710000,Sandía,45.0,45.0,0.0,1440.0,32.0,6350.0,9144000.0
29271,2019,26,Sonora,139,Caborca,2,Caborca,17,Caborca,2,Primavera-Verano,1,Riego,200201,Tonelada,8790000,Sorgo forrajero en verde,46.0,46.0,0.0,782.0,17.0,665.5,520421.0
29272,2019,26,Sonora,139,Caborca,2,Caborca,17,Caborca,3,Perennes,1,Riego,200201,Tonelada,5000000,Aceituna,1211.0,1211.0,0.0,11505.0,9.5,11600.0,133458000.0
29273,2019,26,Sonora,139,Caborca,2,Caborca,17,Caborca,3,Perennes,1,Riego,200201,Tonelada,5160000,Alfalfa achicalada,790.0,790.0,0.0,14870.0,18.82,2293.67,34106872.9
29274,2019,26,Sonora,139,Caborca,2,Caborca,17,Caborca,3,Perennes,1,Riego,200201,Tonelada,6020000,Chabacano,10.0,10.0,0.0,45.0,4.5,4780.0,215100.0
29275,2019,26,Sonora,139,Caborca,2,Caborca,17,Caborca,3,Perennes,1,Riego,200201,Tonelada,6490000,Dátil,12.0,12.0,0.0,120.0,10.0,53325.0,6399000.0
29276,2019,26,Sonora,139,Caborca,2,Caborca,17,Caborca,3,Perennes,1,Riego,200201,Tonelada,6530000,Durazno,122.0,122.0,0.0,1318.0,10.8,7730.45,10188733.1
29277,2019,26,Sonora,139,Caborca,2,Caborca,17,Caborca,3,Perennes,1,Riego,200201,Tonelada,6650000,Espárrago,8116.0,8116.0,0.0,79000.0,9.73,36822.82,2909002480.0
29278,2019,26,Sonora,139,Caborca,2,Caborca,17,Caborca,3,Perennes,1,Riego,200201,Tonelada,7850000,Naranja,45.0,45.0,0.0,450.0,10.0,3967.74,1785483.0
29279,2019,26,Sonora,139,Caborca,2,Caborca,17,Caborca,3,Perennes,1,Riego,200201,Tonelada,7960000,Nuez,563.0,563.0,0.0,1013.4,1.8,57354.71,58123263.11
29280,2019,26,Sonora,139,Caborca,2,Caborca,17,Caborca,3,Perennes,1,Riego,200201,Tonelada,9130000,Uva,7670.5,7670.5,0.0,91527.0,11.93,22567.67,2065551492.0
29281,2019,26,Sonora,139,Caborca,2,Caborca,17,Caborca,3,Perennes,1,Riego,200201,Tonelada,15050000,Pastos y praderas,145.0,145.0,0.0,2508.5,17.3,947.0,2375549.5
29282,2019,26,Sonora,139,Caborca,2,Caborca,47,Pitiquito,1,Otoño-Invierno,1,Riego,200201,Tonelada,5490000,Avena forrajera en verde,10.0,10.0,0.0,160.0,16.0,483.0,77280.0
29283,2019,26,Sonora,139,Caborca,2,Caborca,47,Pitiquito,1,Otoño-Invierno,1,Riego,200201,Tonelada,9050000,Trigo grano,180.0,100.0,80.0,560.0,5.6,3886.9,2176664.0
29284,2019,26,Sonora,139,Caborca,2,Caborca,47,Pitiquito,1,Otoño-Invierno,1,Riego,200201,Tonelada,15050000,Pastos y praderas,10.6,10.6,0.0,178.08,16.8,645.0,114861.6
29285,2019,26,Sonora,139,Caborca,2,Caborca,47,Pitiquito,2,Primavera-Verano,1,Riego,200201,Tonelada,8100000,Papa,134.0,134.0,0.0,5649.44,42.16,6860.0,38755158.4
29286,2019,26,Sonora,139,Caborca,2,Caborca,47,Pitiquito,2,Primavera-Verano,1,Riego,200201,Tonelada,8210000,Pepino,17.4,17.4,0.0,2483.32,142.72,7609.54,18896922.87
29287,2019,26,Sonora,139,Caborca,2,Caborca,47,Pitiquito,2,Primavera-Verano,1,Riego,200201,Tonelada,8710000,Sandía,30.0,30.0,0.0,1038.0,34.6,6500.0,6747000.0
29288,2019,26,Sonora,139,Caborca,2,Caborca,47,Pitiquito,2,Primavera-Verano,1,Riego,200201,Tonelada,8790000,Sorgo forrajero en verde,3.0,3.0,0.0,51.6,17.2,665.5,34339.8
29289,2019,26,Sonora,139,Caborca,2,Caborca,47,Pitiquito,2,Primavera-Verano,1,Riego,200201,Tonelada,8970000,Tomate rojo (jitomate),21.0,21.0,0.0,2005.5,95.5,7405.24,14851200.0
29290,2019,26,Sonora,139,Caborca,2,Caborca,47,Pitiquito,3,Perennes,1,Riego,200201,Tonelada,5000000,Aceituna,12.0,12.0,0.0,102.0,8.5,11600.0,1183200.0
29291,2019,26,Sonora,139,Caborca,2,Caborca,47,Pitiquito,3,Perennes,1,Riego,200201,Tonelada,5160000,Alfalfa achicalada,325.0,325.0,0.0,6175.0,19.0,2289.97,14140564.75
29292,2019,26,Sonora,139,Caborca,2,Caborca,47,Pitiquito,3,Perennes,1,Riego,200201,Tonelada,6020000,Chabacano,8.0,8.0,0.0,32.0,4.0,4760.0,152320.0
29293,2019,26,Sonora,139,Caborca,2,Caborca,47,Pitiquito,3,Perennes,1,Riego,200201,Tonelada,6650000,Espárrago,850.0,700.0,0.0,6780.3,9.69,33240.61,225381297.4
29294,2019,26,Sonora,139,Caborca,2,Caborca,47,Pitiquito,3,Perennes,1,Riego,200201,Tonelada,7960000,Nuez,100.0,100.0,0.0,156.0,1.56,56606.28,8830579.6
29295,2019,26,Sonora,139,Caborca,2,Caborca,47,Pitiquito,3,Perennes,1,Riego,200201,Tonelada,9130000,Uva,60.0,60.0,0.0,1080.0,18.0,23761.25,25662150.0
29296,2019,26,Sonora,139,Caborca,2,Caborca,47,Pitiquito,3,Perennes,1,Riego,200201,Tonelada,15050000,Pastos y praderas,64.0,64.0,0.0,1081.6,16.9,938.99,1015611.58
29297,2019,26,Sonora,139,Caborca,3,Atil,4,Altar,1,Otoño-Invierno,1,Riego,200201,Tonelada,5490000,Avena forrajera en verde,49.6,49.6,0.0,843.2,17.0,485.12,409053.18
29298,2019,26,Sonora,139,Caborca,3,Atil,4,Altar,1,Otoño-Invierno,1,Riego,200201,Tonelada,5900000,Cebada forrajera en verde,13.0,13.0,0.0,208.0,16.0,484.0,100672.0
29299,2019,26,Sonora,139,Caborca,3,Atil,4,Altar,1,Otoño-Invierno,1,Riego,200201,Tonelada,9050000,Trigo grano,752.7,752.7,0.0,3838.77,5.1,3914.66,15027479.37
29300,2019,26,Sonora,139,Caborca,3,Atil,4,Altar,1,Otoño-Invierno,1,Riego,200201,Tonelada,15050000,Pastos y praderas,83.0,83.0,0.0,1427.5,17.2,636.5,908603.75
29301,2019,26,Sonora,139,Caborca,3,Atil,4,Altar,2,Primavera-Verano,1,Riego,200201,Tonelada,5760000,Calabaza,95.0,95.0,0.0,1940.0,20.42,7386.3,14329425.0
29302,2019,26,Sonora,139,Caborca,3,Atil,4,Altar,2,Primavera-Verano,1,Riego,200201,Tonelada,8100000,Papa,1524.8,1524.8,0.0,67700.0,44.4,6885.33,466136841.0
29303,2019,26,Sonora,139,Caborca,3,Atil,4,Altar,2,Primavera-Verano,1,Riego,200201,Tonelada,8210000,Pepino,122.0,122.0,0.0,5760.2,47.21,6526.29,37592746.43
29304,2019,26,Sonora,139,Caborca,3,Atil,4,Altar,2,Primavera-Verano,1,Riego,200201,Tonelada,8790000,Sorgo forrajero en verde,32.0,32.0,0.0,534.4,16.7,665.0,355376.0
29305,2019,26,Sonora,139,Caborca,3,Atil,4,Altar,2,Primavera-Verano,1,Riego,200201,Tonelada,8980000,Tomate verde,47.5,47.5,0.0,893.0,18.8,4842.26,4324138.18
29306,2019,26,Sonora,139,Caborca,3,Atil,4,Altar,3,Perennes,1,Riego,200201,Tonelada,5160000,Alfalfa achicalada,515.1,515.1,0.0,9750.0,18.93,2231.72,21759270.0
29307,2019,26,Sonora,139,Caborca,3,Atil,4,Altar,3,Perennes,1,Riego,200201,Tonelada,6650000,Espárrago,1785.0,1785.0,0.0,16400.0,9.19,34227.49,561330758.0
29308,2019,26,Sonora,139,Caborca,3,Atil,4,Altar,3,Perennes,1,Riego,200201,Tonelada,7960000,Nuez,1138.0,1138.0,0.0,2048.4,1.8,57411.11,117600917.72
29309,2019,26,Sonora,139,Caborca,3,Atil,4,Altar,3,Perennes,1,Riego,200201,Tonelada,9130000,Uva,72.0,72.0,0.0,1260.0,17.5,23711.09,29875973.4
29310,2019,26,Sonora,139,Caborca,3,Atil,4,Altar,3,Perennes,1,Riego,200201,Tonelada,15050000,Pastos y praderas,25.0,25.0,0.0,425.0,17.0,943.0,400775.0
29311,2019,26,Sonora,139,Caborca,3,Atil,7,Atil,1,Otoño-Invierno,1,Riego,200201,Tonelada,5490000,Avena forrajera en verde,3.0,3.0,0.0,48.0,16.0,468.0,22464.0
29312,2019,26,Sonora,139,Caborca,3,Atil,7,Atil,1,Otoño-Invierno,1,Riego,200201,Tonelada,9050000,Trigo grano,135.0,135.0,0.0,783.0,5.8,3925.0,3073275.0
29313,2019,26,Sonora,139,Caborca,3,Atil,7,Atil,1,Otoño-Invierno,1,Riego,200201,Tonelada,15050000,Pastos y praderas,10.0,10.0,0.0,169.0,16.9,633.0,106977.0
29314,2019,26,Sonora,139,Caborca,3,Atil,7,Atil,2,Primavera-Verano,1,Riego,200201,Tonelada,8790000,Sorgo forrajero en verde,40.0,40.0,0.0,672.0,16.8,663.0,445536.0
29315,2019,26,Sonora,139,Caborca,3,Atil,46,Oquitoa,1,Otoño-Invierno,1,Riego,200201,Tonelada,5490000,Avena forrajera en verde,3.0,3.0,0.0,48.0,16.0,469.8,22550.4
29316,2019,26,Sonora,139,Caborca,3,Atil,46,Oquitoa,1,Otoño-Invierno,1,Riego,200201,Tonelada,5900000,Cebada forrajera en verde,10.0,10.0,0.0,166.0,16.6,465.0,77190.0
29317,2019,26,Sonora,139,Caborca,3,Atil,46,Oquitoa,1,Otoño-Invierno,1,Riego,200201,Tonelada,15050000,Pastos y praderas,9.6,9.6,0.0,158.4,16.5,632.5,100188.0
29318,2019,26,Sonora,139,Caborca,3,Atil,46,Oquitoa,2,Primavera-Verano,1,Riego,200201,Tonelada,8790000,Sorgo forrajero en verde,4.5,4.5,0.0,72.5,16.11,663.0,48067.5
29319,2019,26,Sonora,139,Caborca,3,Atil,46,Oquitoa,3,Perennes,1,Riego,200201,Tonelada,5160000,Alfalfa achicalada,10.6,10.6,0.0,196.1,18.5,2191.96,429843.36
29320,2019,26,Sonora,139,Caborca,3,Atil,60,Sáric,1,Otoño-Invierno,1,Riego,200201,Tonelada,5490000,Avena forrajera en verde,12.0,12.0,0.0,200.4,16.7,490.0,98196.0
29321,2019,26,Sonora,139,Caborca,3,Atil,60,Sáric,1,Otoño-Invierno,1,Riego,200201,Tonelada,15050000,Pastos y praderas,73.5,73.5,0.0,1528.8,20.8,766.1,1171213.68
29322,2019,26,Sonora,139,Caborca,3,Atil,60,Sáric,2,Primavera-Verano,1,Riego,200201,Tonelada,7490000,Maíz grano,8.0,8.0,0.0,33.6,4.2,4530.0,152208.0
29323,2019,26,Sonora,139,Caborca,3,Atil,60,Sáric,2,Primavera-Verano,1,Riego,200201,Tonelada,8790000,Sorgo forrajero en verde,35.0,35.0,0.0,605.5,17.3,666.0,403263.0
29324,2019,26,Sonora,139,Caborca,3,Atil,60,Sáric,3,Perennes,1,Riego,200201,Tonelada,5160000,Alfalfa achicalada,110.0,110.0,0.0,2090.0,19.0,2274.05,4752764.5
29325,2019,26,Sonora,139,Caborca,3,Atil,60,Sáric,3,Perennes,1,Riego,200201,Tonelada,7960000,Nuez,20.0,20.0,0.0,36.0,1.8,57353.33,2064719.88
29326,2019,26,Sonora,139,Caborca,3,Atil,60,Sáric,3,Perennes,1,Riego,200201,Tonelada,15050000,Pastos y praderas,20.0,20.0,0.0,346.0,17.3,945.0,326970.0
29327,2019,26,Sonora,139,Caborca,3,Atil,65,Tubutama,1,Otoño-Invierno,1,Riego,200201,Tonelada,5490000,Avena forrajera en verde,52.0,52.0,0.0,899.6,17.3,434.3,390696.28
29328,2019,26,Sonora,139,Caborca,3,Atil,65,Tubutama,1,Otoño-Invierno,1,Riego,200201,Tonelada,5900000,Cebada forrajera en verde,18.0,18.0,0.0,304.2,16.9,426.0,129589.2
29329,2019,26,Sonora,139,Caborca,3,Atil,65,Tubutama,1,Otoño-Invierno,1,Riego,200201,Tonelada,15050000,Pastos y praderas,153.0,153.0,0.0,2616.2,17.1,639.5,1673059.9
29330,2019,26,Sonora,139,Caborca,3,Atil,65,Tubutama,2,Primavera-Verano,1,Riego,200201,Tonelada,8790000,Sorgo forrajero en verde,90.0,90.0,0.0,1467.0,16.3,663.0,972621.0
29331,2019,26,Sonora,139,Caborca,3,Atil,65,Tubutama,3,Perennes,1,Riego,200201,Tonelada,5160000,Alfalfa achicalada,39.0,39.0,0.0,702.0,18.0,2191.78,1538629.56
29332,2019,26,Sonora,139,Caborca,3,Atil,65,Tubutama,3,Perennes,1,Riego,200201,Tonelada,7960000,Nuez,140.0,140.0,0.0,252.0,1.8,57391.42,14462637.84
29333,2019,26,Sonora,140,Magdalena,1,Magdalena,22,Cucurpe,1,Otoño-Invierno,1,Riego,200201,Tonelada,5490000,Avena forrajera en verde,110.0,110.0,0.0,2200.0,20.0,745.33,1639726.0
29334,2019,26,Sonora,140,Magdalena,1,Magdalena,22,Cucurpe,1,Otoño-Invierno,1,Riego,200201,Tonelada,5900000,Cebada forrajera en verde,60.0,60.0,0.0,1290.0,21.5,774.33,998885.7
29335,2019,26,Sonora,140,Magdalena,1,Magdalena,22,Cucurpe,1,Otoño-Invierno,1,Riego,200201,Tonelada,5940000,Cebolla,9.0,9.0,0.0,355.0,39.44,4500.0,1597500.0
29336,2019,26,Sonora,140,Magdalena,1,Magdalena,22,Cucurpe,1,Otoño-Invierno,1,Riego,200201,Tonelada,6190000,Cilantro,3.0,3.0,0.0,31.0,10.33,8000.0,248000.0
29337,2019,26,Sonora,140,Magdalena,1,Magdalena,22,Cucurpe,1,Otoño-Invierno,1,Riego,200201,Tonelada,7330000,Lechuga,12.5,12.5,0.0,393.75,31.5,3745.24,1474688.25
29338,2019,26,Sonora,140,Magdalena,1,Magdalena,22,Cucurpe,1,Otoño-Invierno,1,Riego,200201,Tonelada,9040000,Trigo forrajero verde,10.0,10.0,0.0,200.0,20.0,800.0,160000.0
29339,2019,26,Sonora,140,Magdalena,1,Magdalena,22,Cucurpe,1,Otoño-Invierno,1,Riego,200201,Tonelada,15050000,Pastos y praderas,130.0,130.0,0.0,2860.0,22.0,762.71,2181350.6
29340,2019,26,Sonora,140,Magdalena,1,Magdalena,22,Cucurpe,1,Otoño-Invierno,2,Temporal,200201,Tonelada,5490000,Avena forrajera en verde,20.0,20.0,0.0,165.0,8.25,741.82,122400.3
29341,2019,26,Sonora,140,Magdalena,1,Magdalena,22,Cucurpe,1,Otoño-Invierno,2,Temporal,200201,Tonelada,9040000,Trigo forrajero verde,15.0,15.0,0.0,125.0,8.33,780.0,97500.0
29342,2019,26,Sonora,140,Magdalena,1,Magdalena,22,Cucurpe,2,Primavera-Verano,1,Riego,200201,Tonelada,5940000,Cebolla,3.5,3.5,0.0,116.9,33.4,3563.56,416580.16
29343,2019,26,Sonora,140,Magdalena,1,Magdalena,22,Cucurpe,2,Primavera-Verano,1,Riego,200201,Tonelada,6840000,Frijol,9.0,9.0,0.0,18.9,2.1,14105.29,266589.98
29344,2019,26,Sonora,140,Magdalena,1,Magdalena,22,Cucurpe,2,Primavera-Verano,1,Riego,200201,Tonelada,8790000,Sorgo forrajero en verde,22.0,22.0,0.0,409.2,18.6,810.39,331611.59
29345,2019,26,Sonora,140,Magdalena,1,Magdalena,22,Cucurpe,2,Primavera-Verano,2,Temporal,200201,Tonelada,8790000,Sorgo forrajero en verde,75.0,75.0,0.0,587.25,7.83,785.48,461273.13
29346,2019,26,Sonora,140,Magdalena,1,Magdalena,22,Cucurpe,3,Perennes,1,Riego,200201,Tonelada,5160000,Alfalfa achicalada,180.0,180.0,0.0,2400.0,13.33,1502.89,3606936.0
29347,2019,26,Sonora,140,Magdalena,1,Magdalena,35,Imuris,1,Otoño-Invierno,1,Riego,200201,Tonelada,5490000,Avena forrajera en verde,125.0,125.0,0.0,2475.0,19.8,749.36,1854666.0
29348,2019,26,Sonora,140,Magdalena,1,Magdalena,35,Imuris,1,Otoño-Invierno,1,Riego,200201,Tonelada,5900000,Cebada forrajera en verde,150.0,150.0,0.0,3300.0,22.0,793.69,2619177.0
29349,2019,26,Sonora,140,Magdalena,1,Magdalena,35,Imuris,1,Otoño-Invierno,1,Riego,200201,Tonelada,5940000,Cebolla,35.0,35.0,0.0,1050.0,30.0,4220.0,4431000.0
29350,2019,26,Sonora,140,Magdalena,1,Magdalena,35,Imuris,1,Otoño-Invierno,1,Riego,200201,Tonelada,6190000,Cilantro,3.0,3.0,0.0,31.5,10.5,7000.0,220500.0
29351,2019,26,Sonora,140,Magdalena,1,Magdalena,35,Imuris,1,Otoño-Invierno,1,Riego,200201,Tonelada,6310000,Col (repollo),45.0,45.0,0.0,1552.5,34.5,3485.51,5411254.28
29352,2019,26,Sonora,140,Magdalena,1,Magdalena,35,Imuris,1,Otoño-Invierno,1,Riego,200201,Tonelada,7330000,Lechuga,22.0,22.0,0.0,710.6,32.3,3566.49,2534347.79
29353,2019,26,Sonora,140,Magdalena,1,Magdalena,35,Imuris,1,Otoño-Invierno,1,Riego,200201,Tonelada,8460000,Quelite,3.0,3.0,0.0,33.0,11.0,3850.0,127050.0
29354,2019,26,Sonora,140,Magdalena,1,Magdalena,35,Imuris,1,Otoño-Invierno,1,Riego,200201,Tonelada,8490000,Rábano,3.0,3.0,0.0,38.4,12.8,5200.0,199680.0
29355,2019,26,Sonora,140,Magdalena,1,Magdalena,35,Imuris,1,Otoño-Invierno,1,Riego,200201,Tonelada,8970000,Tomate rojo (jitomate),25.0,25.0,0.0,2450.0,98.0,8177.55,20034997.5
29356,2019,26,Sonora,140,Magdalena,1,Magdalena,35,Imuris,1,Otoño-Invierno,1,Riego,200201,Tonelada,15050000,Pastos y praderas,160.0,160.0,0.0,3680.0,23.0,760.96,2800332.8
29357,2019,26,Sonora,140,Magdalena,1,Magdalena,35,Imuris,1,Otoño-Invierno,2,Temporal,200201,Tonelada,5490000,Avena forrajera en verde,30.0,30.0,0.0,240.0,8.0,723.75,173700.0
29358,2019,26,Sonora,140,Magdalena,1,Magdalena,35,Imuris,1,Otoño-Invierno,2,Temporal,200201,Tonelada,9040000,Trigo forrajero verde,20.0,20.0,0.0,166.0,8.3,750.0,124500.0
29359,2019,26,Sonora,140,Magdalena,1,Magdalena,35,Imuris,2,Primavera-Verano,1,Riego,200201,Tonelada,5740000,Calabacita,20.0,20.0,0.0,440.8,22.04,6047.14,2665579.31
29360,2019,26,Sonora,140,Magdalena,1,Magdalena,35,Imuris,2,Primavera-Verano,1,Riego,200201,Tonelada,5940000,Cebolla,6.0,6.0,0.0,108.0,18.0,7555.56,816000.48
29361,2019,26,Sonora,140,Magdalena,1,Magdalena,35,Imuris,2,Primavera-Verano,1,Riego,200201,Tonelada,6120000,Chile verde,9.0,9.0,0.0,148.5,16.5,8252.53,1225500.71
29362,2019,26,Sonora,140,Magdalena,1,Magdalena,35,Imuris,2,Primavera-Verano,1,Riego,200201,Tonelada,6310000,Col (repollo),16.0,16.0,0.0,412.8,25.8,3499.42,1444560.58
29363,2019,26,Sonora,140,Magdalena,1,Magdalena,35,Imuris,2,Primavera-Verano,1,Riego,200201,Tonelada,6610000,Elote,12.0,12.0,0.0,117.6,9.8,3022.96,355500.1
29364,2019,26,Sonora,140,Magdalena,1,Magdalena,35,Imuris,2,Primavera-Verano,1,Riego,200201,Tonelada,7330000,Lechuga,3.0,3.0,0.0,66.0,22.0,3636.36,239999.76
29365,2019,26,Sonora,140,Magdalena,1,Magdalena,35,Imuris,2,Primavera-Verano,1,Riego,200201,Tonelada,8790000,Sorgo forrajero en verde,110.0,110.0,0.0,2090.0,19.0,824.0,1722160.0
29366,2019,26,Sonora,140,Magdalena,1,Magdalena,35,Imuris,2,Primavera-Verano,1,Riego,200201,Tonelada,8970000,Tomate rojo (jitomate),22.0,22.0,0.0,2882.0,131.0,8499.65,24495991.3
29367,2019,26,Sonora,140,Magdalena,1,Magdalena,35,Imuris,2,Primavera-Verano,2,Temporal,200201,Tonelada,7490000,Maíz grano,5.0,5.0,0.0,10.5,2.1,3000.0,31500.0
29368,2019,26,Sonora,140,Magdalena,1,Magdalena,35,Imuris,2,Primavera-Verano,2,Temporal,200201,Tonelada,8790000,Sorgo forrajero en verde,80.0,80.0,0.0,648.0,8.1,765.68,496160.64
29369,2019,26,Sonora,140,Magdalena,1,Magdalena,35,Imuris,3,Perennes,1,Riego,200201,Tonelada,5160000,Alfalfa achicalada,490.0,490.0,0.0,6430.0,13.12,2200.96,14152181.9
29370,2019,26,Sonora,140,Magdalena,1,Magdalena,35,Imuris,3,Perennes,1,Riego,200201,Tonelada,6020000,Chabacano,3.0,3.0,0.0,21.3,7.1,9100.0,193830.0
29371,2019,26,Sonora,140,Magdalena,1,Magdalena,35,Imuris,3,Perennes,1,Riego,200201,Tonelada,6220000,Ciruela,6.0,6.0,0.0,75.0,12.5,9900.0,742500.0
29372,2019,26,Sonora,140,Magdalena,1,Magdalena,35,Imuris,3,Perennes,1,Riego,200201,Tonelada,6650000,Espárrago,70.0,70.0,0.0,595.0,8.5,30000.0,17850000.0
29373,2019,26,Sonora,140,Magdalena,1,Magdalena,35,Imuris,3,Perennes,1,Riego,200201,Tonelada,7010000,Granada,3.0,3.0,0.0,57.6,19.2,13475.17,776169.79
29374,2019,26,Sonora,140,Magdalena,1,Magdalena,35,Imuris,3,Perennes,1,Riego,200201,Tonelada,7690000,Membrillo,8.0,8.0,0.0,140.0,17.5,13471.18,1885965.2
29375,2019,26,Sonora,140,Magdalena,1,Magdalena,35,Imuris,3,Perennes,1,Riego,200201,Tonelada,7920000,Nopalitos,3.0,3.0,0.0,136.5,45.5,6942.12,947599.38
29376,2019,26,Sonora,140,Magdalena,1,Magdalena,35,Imuris,3,Perennes,1,Riego,200201,Tonelada,8230000,Pera,2.0,2.0,0.0,30.6,15.3,9025.0,276165.0
29377,2019,26,Sonora,140,Magdalena,1,Magdalena,35,Imuris,3,Perennes,1,Riego,200201,Tonelada,8260000,Persimonio,2.0,2.0,0.0,31.6,15.8,15600.0,492960.0
29378,2019,26,Sonora,140,Magdalena,1,Magdalena,36,Magdalena,1,Otoño-Invierno,1,Riego,200201,Tonelada,5070000,Ajo,7.0,7.0,0.0,78.4,11.2,15000.0,1176000.0
29379,2019,26,Sonora,140,Magdalena,1,Magdalena,36,Magdalena,1,Otoño-Invierno,1,Riego,200201,Tonelada,5490000,Avena forrajera en verde,160.0,160.0,0.0,3550.0,22.19,775.21,2751995.5
29380,2019,26,Sonora,140,Magdalena,1,Magdalena,36,Magdalena,1,Otoño-Invierno,1,Riego,200201,Tonelada,5900000,Cebada forrajera en verde,130.0,130.0,0.0,2860.0,22.0,774.78,2215870.8
29381,2019,26,Sonora,140,Magdalena,1,Magdalena,36,Magdalena,1,Otoño-Invierno,1,Riego,200201,Tonelada,5940000,Cebolla,12.0,12.0,0.0,360.0,30.0,4500.0,1620000.0
29382,2019,26,Sonora,140,Magdalena,1,Magdalena,36,Magdalena,1,Otoño-Invierno,1,Riego,200201,Tonelada,6190000,Cilantro,4.0,4.0,0.0,41.0,10.25,6000.0,246000.0
