Estado,Municipio,IdMunicipio,DDR,IdDDR,Cultivo,Anio,AnioFin,Lat,Lon,Z_m,ET0_total_mm,ET0_mean_mm_d,ET0_min_mm_d,ET0_max_mm_d,Tmean_ciclo_mean_C,Tmean_ciclo_min_C,Tmean_ciclo_max_C,Tmax_ciclo_mean_C,Tmax_ciclo_min_C,Tmax_ciclo_max_C,Tmin_ciclo_mean_C,Tmin_ciclo_min_C,Tmin_ciclo_max_C,RH_mean_pct,RH_min_pct,RH_max_pct,Rs_mean_MJ_m2_d,Rs_min_MJ_m2_d,Rs_max_MJ_m2_d,Ws_mean_m_s,Ws_min_m_s,Ws_max_m_s,Ptot_total_mm,Ptot_mean_mm_d,Ptot_min_mm_d,Ptot_max_mm_d,Pef_total_mm,Pef_mean_mm_d,Pef_min_mm_d,Pef_max_mm_d,Rn_mean_MJ_m2_d,Rn_min_MJ_m2_d,Rn_max_MJ_m2_d,ratio_Ptot_ET0,dias_lluvia_ge_1mm,dias_lluvia_ge_5mm,dias_estres_calor,dias_riesgo_helada,ETc_total_mm,ETc_mean_mm_d,ETc_min_mm_d,ETc_max_mm_d,ETverde_total_mm,ETverde_mean_mm_d,ETverde_min_mm_d,ETverde_max_mm_d,ETazul_total_mm,ETazul_mean_mm_d,ETazul_min_mm_d,ETazul_max_mm_d,UACverde_m3_ha,UACazul_m3_ha,UACtotal_m3_ha,deficit_hidrico_mm,frac_verde,frac_azul,Rend_t_ha,SupSembradaTotal_ha,SupCosechadaTotal_ha,VolumenTotal_t,PMR,Valorproduccion,HHverde_m3_ton,HHazul_m3_ton,HHtotal_m3_ton
Sonora,Cumpas,23,Moctezuma,143,Ajo,2010,2011,30.068554,-109.845443,884.0,513.3522950190155,4.277935791825129,0.9174253748042165,8.64002050737086,13.372666666666666,5.619999999999999,23.445,21.429250000000003,10.41,31.8,5.316083333333334,-2.08,15.09,46.071999999999996,22.13,91.62,19.61991666666667,3.57,29.78,2.479,1.19,7.65,127.07000000000002,1.058916666666667,0.0,31.12,101.656,0.8471333333333334,0.0,24.896,10.995127003053039,3.5495320271816775,17.719174355402483,0.24752981769623356,16,8,0,62,494.0167156597918,4.116805963831599,0.8487721900009594,8.64002050737086,29.084228439342382,0.2423685703278532,0.0,2.677560641023772,464.93248722044945,3.8744373935037455,0.0,8.64002050737086,290.8422843934238,4649.324872204495,4940.167156597919,392.3607156597918,0.05887296424878758,0.9411270357512124,6.01,15.0,15.0,90.09,10000.0,900900.0,48.39305896729182,773.5981484533269,821.9912074206187
Sonora,Cumpas,23,Moctezuma,143,Ajo,2011,2012,30.068554,-109.845443,884.0,1024.3983691078938,4.83206777881082,1.31275870290754,10.186019245151666,16.34495283018868,-4.755,27.18,24.935471698113208,-0.64,35.43,7.754433962264152,-8.87,19.54,33.25169811320755,10.11,79.35,19.32528301886793,5.03,31.13,2.2891981132075467,1.02,8.6,27.6,0.13018867924528302,0.0,6.41,22.080000000000002,0.10415094339622642,0.0,5.128,9.902671220195495,3.9244492452105373,17.402068044680618,0.026942643440594015,8,2,2,58,891.679835840597,4.2060369615122495,1.31275870290754,7.374177677876624,17.120435786018636,0.0807567725755596,0.0,2.943677083111095,874.5594000545784,4.12528018893669,0.0,7.374177677876624,0.0,0.0,0.0,869.5998358405969,0.019200205160946587,0.9807997948390536,5.7,22.0,22.0,125.4,17980.0,2254692.0,0.0,0.0,0.0
Sonora,Cumpas,23,Moctezuma,143,Ajo,2012,2013,30.068554,-109.845443,884.0,959.1907880393917,4.503243136335172,0.916344023494759,9.205044248263116,15.573591549295774,2.335,26.82,23.912394366197184,7.39,37.68,7.234788732394365,-2.86,21.11,38.06619718309859,9.54,90.88,18.680140845070422,2.5,30.98,2.2328169014084507,0.96,6.42,124.64,0.5851643192488263,0.0,42.76,99.712,0.46813145539906104,0.0,34.208,9.770898837458489,3.05007449161272,17.7888957733336,0.1299428659597191,13,8,7,76,824.5476937834078,3.8711159332554357,0.916344023494759,6.978808925938422,21.95057932076264,0.10305436300827531,0.0,2.4434880948286453,802.5971144626452,3.7680615702471605,0.0,6.978808925938422,0.0,0.0,0.0,724.8356937834078,0.02662135797147547,0.9733786420285246,5.5,21.0,21.0,115.5,15000.0,1732500.0,0.0,0.0,0.0
Sonora,Cumpas,23,Moctezuma,143,Ajo,2013,2014,30.068554,-109.845443,884.0,979.2119308814231,4.618924202270864,1.2721241558016259,9.225146957757374,16.279575471698116,1.5400000000000005,26.155,24.604575471698112,8.55,34.82,7.954575471698113,-5.47,17.9,34.53933962264151,5.49,85.59,18.556462264150944,3.81,30.95,2.1841037735849054,1.03,5.58,51.5,0.2429245283018868,0.0,14.72,41.2,0.19433962264150945,0.0,11.776000000000002,9.650984892323967,3.578900770957401,17.255521513176824,0.052593313434858825,9,3,0,68,845.951306162126,3.990336349821349,1.2721241558016259,6.6098562429430565,18.67031229879921,0.0880675108433925,0.0,2.577626117561452,827.2809938633269,3.902268838977957,0.0,6.6098562429430565,0.0,0.0,0.0,804.751306162126,0.022070197377555743,0.9779298026224443,4.35,24.0,24.0,104.4,9500.0,991800.0,0.0,0.0,0.0
Sonora,Cumpas,23,Moctezuma,143,Ajo,2014,2015,30.068554,-109.845443,884.0,988.7688431864794,4.664003977294715,1.1264101679765512,9.832315148488382,17.03483490566038,5.2,24.450000000000003,25.17207547169811,9.1,35.17,8.897594339622643,0.12,17.33,35.96910377358491,7.0,87.4,18.33603773584906,4.78,31.15,2.1947169811320757,1.04,4.72,46.45,0.21910377358490568,0.0,8.26,37.160000000000004,0.17528301886792455,0.0,6.6080000000000005,9.59465855886488,3.819867240087765,17.390002074476474,0.04697761293762737,10,3,1,41,859.0287348554896,4.052022334224008,1.1264101679765512,6.882620603941867,22.556326753728065,0.10639776770626445,0.0,2.984,836.4724081017615,3.945624566517743,0.0,6.882620603941867,0.0,0.0,0.0,821.8687348554896,0.026257942067005026,0.973742057932995,5.5,20.0,20.0,110.0,10000.0,1100000.0,0.0,0.0,0.0
Sonora,Cumpas,23,Moctezuma,143,Ajo,2015,2016,30.068554,-109.845443,884.0,876.5213288956206,4.134534570262361,1.032934573632998,8.418201446165176,16.79455188679245,4.92,24.785000000000004,24.467169811320755,10.82,33.38,9.121933962264151,-3.23,19.44,46.92990566037736,23.94,88.75,17.700943396226414,2.65,30.95,2.095990566037736,0.89,5.39,166.06,0.7833018867924528,0.0,28.23,132.848,0.6266415094339624,0.0,22.584000000000003,9.733056408376973,3.170656392097105,17.86181176912492,0.1894534616849866,20,11,0,30,764.5790593069748,3.6065049967310134,1.032934573632998,6.60781005735388,43.19816618631417,0.20376493484110456,0.0,4.731669917459339,721.3808931206606,3.402740061889909,0.0,6.60781005735388,0.0,0.0,0.0,631.7310593069749,0.056499279780784985,0.9435007202192149,5.65,10.0,10.0,56.5,9600.0,542400.0,0.0,0.0,0.0
Sonora,Cumpas,23,Moctezuma,143,Ajo,2016,2017,30.068554,-109.845443,884.0,928.0141631754489,4.356874005518539,1.280335239596531,8.660087402847712,16.096901408450705,2.5650000000000004,26.725,24.231032863849762,8.83,35.08,7.962769953051644,-4.08,19.53,41.907887323943655,11.38,85.46,18.4062441314554,3.73,31.01,2.1806572769953054,0.82,4.72,122.83,0.5766666666666667,0.0,14.24,98.26400000000001,0.4613333333333334,0.0,11.392000000000001,9.82144932699312,3.5836606711329995,17.932760712720018,0.1323578937413027,24,8,1,54,806.8641857020402,3.7880947685541795,1.280335239596531,6.135615891433718,44.26686930926189,0.2078256775082718,0.0,3.06542264429617,762.5973163927783,3.5802690910459076,0.0,6.135615891433718,0.0,0.0,0.0,708.6001857020402,0.054862850642882315,0.9451371493571177,5.8,8.0,8.0,46.4,9001.72,417679.81,0.0,0.0,0.0
Sonora,Cumpas,23,Moctezuma,143,Ajo,2017,2018,30.068554,-109.845443,884.0,990.0373369000656,4.669987438207857,1.0911445544151808,9.803705936223931,18.048349056603772,6.875,27.055,26.10311320754717,11.05,36.32,9.993584905660379,-1.12,19.09,38.79641509433962,9.13,87.27,18.38896226415094,2.63,31.33,2.1554716981132076,0.87,5.64,101.87,0.4805188679245283,0.0,18.33,81.49600000000001,0.3844150943396227,0.0,14.664,9.740090244399722,3.146333690611586,17.684134830491764,0.10289510930867324,13,7,6,32,853.6288610328286,4.026551231286927,1.0911445544151808,6.862594155356751,23.364861359985056,0.11021161018860876,0.0,2.456,830.2639996728437,3.9163396210983197,0.0,6.862594155356751,0.0,0.0,0.0,772.1328610328286,0.027371217664448787,0.9726287823355515,6.8,3.0,3.0,20.4,15176.47,309599.99,0.0,0.0,0.0
Sonora,Cumpas,23,Moctezuma,143,Ajo,2018,2019,30.068554,-109.845443,884.0,1037.1427779633784,4.892182914921596,0.9463548718813181,9.323738705252516,18.74540094339623,6.38,29.005,26.858490566037737,11.35,37.38,10.632311320754718,-1.94,21.32,33.47056603773585,6.94,89.17,18.13910377358491,3.39,30.45,2.183490566037736,1.0,5.6,73.32000000000001,0.34584905660377363,0.0,34.7,58.656000000000006,0.2766792452830189,0.0,27.760000000000005,9.457491020267343,3.386833397535165,17.466731646822026,0.07069422027310202,10,3,12,27,899.6742458696897,4.243746442781555,0.9463548718813181,7.306083405235443,19.097701217380852,0.09008349630840025,0.0,2.446718039821591,880.5765446523088,4.153662946473155,0.0,7.306083405235443,0.0,0.0,0.0,841.0182458696897,0.021227351238580407,0.9787726487614196,6.15,10.0,10.0,61.5,13147.96,808599.84,0.0,0.0,0.0
Sonora,Cumpas,23,Moctezuma,143,Ajo,2019,2020,30.068554,-109.845443,884.0,818.9938283557339,3.863178435640254,0.8629683691503961,8.89062195484466,15.401132075471699,4.015,25.25,22.77117924528302,7.92,34.73,8.031084905660377,-3.81,19.52,48.8263679245283,21.93,90.38,17.105141509433963,3.15,30.5,2.061037735849057,0.79,6.27,221.2,1.0433962264150942,0.0,41.51,176.96,0.8347169811320755,0.0,33.208,9.496289368811054,3.328243216933881,18.13880163022887,0.27008750535287396,26,12,0,50,708.6377117699594,3.342630715896035,0.8629683691503961,6.223435368391262,43.01829535163024,0.2029164875076898,0.0,3.916600726897596,665.6194164183293,3.1397142283883457,0.0,6.223435368391262,0.0,0.0,0.0,531.6777117699594,0.06070562522587706,0.939294374774123,6.25,8.0,8.0,50.0,13000.0,650000.0,0.0,0.0,0.0
Sonora,Cumpas,23,Moctezuma,143,Ajo,2020,2021,30.068554,-109.845443,884.0,772.5281543544083,3.6268927434479266,0.7198088917516315,8.73469760972881,15.302159624413147,2.8,26.965,22.438544600938968,9.25,37.1,8.165774647887323,-4.93,19.46,55.320845070422536,26.76,95.56,17.11422535211268,2.6,30.1,2.042676056338028,0.82,5.81,379.57,1.782018779342723,0.0,88.3,227.742,1.0692112676056338,0.0,52.98,9.658725573099137,3.028699031241448,17.78001346100992,0.4913348437342088,29,17,3,56,664.921241917129,3.12169597144192,0.7198088917516315,6.443837009228704,43.87888570723585,0.20600415824993357,0.0,2.240992574484253,621.0423562098932,2.915691813191987,0.0,6.443837009228704,0.0,0.0,0.0,437.17924191712905,0.06599110231570042,0.9340088976842997,5.6,5.0,5.0,28.0,14500.0,406000.0,0.0,0.0,0.0
Sonora,Cumpas,23,Moctezuma,143,Ajo,2021,2022,30.068554,-109.845443,884.0,1030.742803631633,4.8619943567529855,1.2979022847144905,9.31379606899145,16.81507075471698,3.18,27.795,25.382924528301885,7.41,37.79,8.247216981132075,-2.8,19.79,31.058301886792453,10.52,87.81,18.728584905660377,7.39,30.11,2.2977830188679245,1.05,5.24,80.12,0.37792452830188683,0.0,23.0,64.096,0.30233962264150943,0.0,18.400000000000002,9.53116026038332,4.739382365205973,17.481260420104746,0.07773035108051388,8,3,16,66,895.4895957924797,4.2240075273230175,1.2979022847144905,6.519657248294015,15.872475792179847,0.07487016883103702,0.0,2.7716198629524516,879.6171200002998,4.14913735849198,0.0,6.519657248294015,0.0,0.0,0.0,831.3935957924797,0.017724913686052616,0.9822750863139473,6.0,6.0,6.0,36.0,19500.0,702000.0,0.0,0.0,0.0
Sonora,Cumpas,23,Moctezuma,143,Ajo,2022,2023,30.068554,-109.845443,884.0,991.9367842952728,4.678947095732418,1.170403076565865,11.119675260141324,16.931745283018866,4.52,26.049999999999997,25.31641509433962,12.5,38.33,8.547075471698113,-3.8,17.75,36.25584905660377,5.54,88.39,18.75391509433962,2.88,31.48,2.1858490566037734,1.07,5.16,74.59,0.3518396226415095,0.0,35.99,59.67200000000001,0.2814716981132076,0.0,28.792,9.798312063953249,3.1899689042154327,17.20859492018351,0.07519632418208273,8,4,4,55,856.8241788363048,4.04162348507691,1.170403076565865,7.783772682098927,15.554482686143528,0.07337020134973363,0.0,2.918210450598131,841.2696961501613,3.968253283727176,0.0,7.783772682098927,0.0,0.0,0.0,797.1521788363048,0.018153645835798937,0.9818463541642011,6.2,5.0,5.0,31.0,27500.0,852500.0,0.0,0.0,0.0
Sonora,Cumpas,23,Moctezuma,143,Ajo,2023,2024,30.068554,-109.845443,884.0,878.2164872634477,4.142530600299281,1.0110093018751365,8.94311403751265,15.215542452830187,4.0200000000000005,25.169999999999998,23.12301886792453,10.21,36.62,7.308066037735848,-3.74,18.31,43.574622641509436,12.98,85.23,17.886273584905663,2.51,30.51,2.1769811320754715,1.01,5.03,89.51,0.4222169811320755,0.0,17.77,71.608,0.3377735849056604,0.0,14.216000000000001,9.625921484282653,3.09026546556668,17.479844581179467,0.1019224773141258,16,4,3,71,759.4497231573866,3.5823100148933333,1.0110093018751365,6.260179826258855,30.924680178148876,0.1458711329157966,0.0,2.4960000000000004,728.5250429792377,3.436438881977536,0.0,6.260179826258855,0.0,0.0,0.0,687.8417231573867,0.04071985180214506,0.9592801481978549,6.0,7.0,7.0,42.0,30000.0,1260000.0,0.0,0.0,0.0
Sonora,Cumpas,23,Moctezuma,143,Calabacita,2011,2012,30.068554,-109.845443,884.0,843.2979346970686,8.784353486427799,4.1602429147765205,11.47918113157742,24.28046875,12.195,32.93,33.73145833333333,18.62,43.01,14.829479166666665,4.07,23.06,21.844375,6.37,67.27,29.437187499999997,19.01,33.08,2.820520833333333,1.55,6.67,44.86,0.46729166666666666,0.0,9.62,35.888000000000005,0.3738333333333334,0.0,7.696,16.95728670441595,11.521056433659506,19.430030450318284,0.05319590876991144,7,4,39,2,697.654768286219,7.267237169648115,2.0801214573882603,10.905222074998548,31.228267537021157,0.32529445351063707,0.0,6.464146339218384,666.4265007491979,6.941942716137478,0.0,10.905222074998548,312.28267537021156,6664.265007491978,6976.54768286219,661.766768286219,0.044761777538958186,0.9552382224610418,2.3,1.0,1.0,2.3,5150.0,11845.0,135.7750762479181,2897.506524996513,3033.281601244431
Sonora,Cumpas,23,Moctezuma,143,Calabacita,2012,2013,30.068554,-109.845443,884.0,821.1323973988829,8.55346247290503,4.69585095825736,11.061246744973168,24.65244791666667,13.16,31.55,33.945,20.45,41.31,15.359895833333333,2.56,23.37,23.086875000000003,6.43,74.58,29.399270833333333,19.74,33.05,2.5738541666666666,1.25,4.49,78.08000000000001,0.8133333333333335,0.0,11.67,62.464000000000006,0.6506666666666667,0.0,9.336,16.999969798747536,12.384519692311759,19.039973738279333,0.09508819801451697,15,9,46,2,680.506057615489,7.08860476682801,2.8973028086819834,10.50818440772451,53.84725432145924,0.560908899181867,0.0,7.519739330452388,626.6588032940298,6.527695867646144,0.0,10.50818440772451,538.4725432145924,6266.588032940298,6805.06057615489,618.0420576154889,0.07912825127544261,0.9208717487245575,10.0,1.0,1.0,10.0,6000.0,60000.0,53.84725432145924,626.6588032940298,680.506057615489
Sonora,Cumpas,23,Moctezuma,143,Calabacita,2013,2014,30.068554,-109.845443,884.0,834.777117466456,8.695594973608918,4.590868297257212,11.368651600566485,24.710781249999997,13.78,32.86,33.81260416666667,19.95,45.09,15.608958333333334,4.6,24.56,23.156041666666667,5.49,65.56,29.4628125,17.76,32.77,2.7396875,1.62,5.58,33.040000000000006,0.34416666666666673,0.0,14.8,26.432000000000002,0.2753333333333334,0.0,11.840000000000002,17.08475278422499,11.413979696167946,19.35659382185355,0.039579427021521896,5,2,34,1,691.2340052559504,7.200354221416149,2.295434148628606,10.80021902053816,19.60847915746416,0.204254991223585,0.0,5.016479157464156,671.6255260984863,6.9960992301925655,0.0,10.80021902053816,196.0847915746416,6716.255260984863,6912.340052559504,664.8020052559503,0.028367353180495693,0.9716326468195043,10.5,1.0,1.0,10.5,6550.0,68775.0,18.674742054727773,639.6433581890345,658.3181002437623
Sonora,Cumpas,23,Moctezuma,143,Chile verde,2010,2011,30.068554,-109.845443,884.0,1268.801992052007,7.009955757193409,2.677560641023772,10.776296476379184,22.911049723756904,8.525,32.894999999999996,30.910276243093918,16.02,41.29,14.911823204419889,0.19,25.36,38.96331491712707,10.11,89.62,26.54243093922652,10.33,32.87,2.3422099447513816,0.87,5.28,296.21,1.6365193370165745,0.0,30.23,177.726,0.9819116022099448,0.0,18.137999999999998,16.02485371252509,7.7875257854420195,19.784910038648686,0.23345644305061794,41,18,54,15,1264.7286354405726,6.98745102453355,1.606536384614263,11.315111300198144,125.70999284970667,0.6945303472359484,0.0,6.823603836277476,1139.018642590866,6.292920677297602,0.0,11.315111300198144,1257.0999284970667,11390.18642590866,12647.286354405725,1087.0026354405727,0.09939681076795985,0.9006031892320402,8.0,4.0,4.0,32.0,9000.0,288000.0,157.13749106213334,1423.7733032385825,1580.9107943007157
Sonora,Cumpas,23,Moctezuma,143,Chile verde,2011,2012,30.068554,-109.845443,884.0,1353.4156860831226,7.477434729741009,3.5043998791449416,11.47918113157742,24.040165745856356,12.195,32.93,32.451270718232045,18.62,43.01,15.629060773480663,4.07,23.98,33.608895027624314,6.37,87.85,26.772099447513813,16.51,33.08,2.3515469613259667,0.88,6.67,264.68,1.4623204419889504,0.0,19.8,158.80800000000002,0.8773922651933703,0.0,11.88,15.862303817659193,10.41997205526662,19.430030450318284,0.19556445423357105,39,20,55,3,1334.5546884421133,7.373230322884604,2.6995414890811045,12.053140188156291,132.39257274816862,0.7314506781666774,0.0,7.508966599509154,1202.1621156939445,6.641779644717926,0.0,12.053140188156291,1323.9257274816862,12021.621156939445,13345.546884421132,1175.7466884421133,0.09920355748232133,0.9007964425176785,3.0,4.0,4.0,12.0,8000.0,96000.0,441.3085758272287,4007.2070523131483,4448.515628140377
