Estado,Municipio,IdMunicipio,DDR,IdDDR,Cultivo,Anio,AnioFin,Lat,Lon,Z_m,ET0_total_mm,ET0_mean_mm_d,ET0_min_mm_d,ET0_max_mm_d,Tmean_ciclo_mean_C,Tmean_ciclo_min_C,Tmean_ciclo_max_C,Tmax_ciclo_mean_C,Tmax_ciclo_min_C,Tmax_ciclo_max_C,Tmin_ciclo_mean_C,Tmin_ciclo_min_C,Tmin_ciclo_max_C,RH_mean_pct,RH_min_pct,RH_max_pct,Rs_mean_MJ_m2_d,Rs_min_MJ_m2_d,Rs_max_MJ_m2_d,Ws_mean_m_s,Ws_min_m_s,Ws_max_m_s,Ptot_total_mm,Ptot_mean_mm_d,Ptot_min_mm_d,Ptot_max_mm_d,Pef_total_mm,Pef_mean_mm_d,Pef_min_mm_d,Pef_max_mm_d,Rn_mean_MJ_m2_d,Rn_min_MJ_m2_d,Rn_max_MJ_m2_d,ratio_Ptot_ET0,dias_lluvia_ge_1mm,dias_lluvia_ge_5mm,dias_estres_calor,dias_riesgo_helada,ETc_total_mm,ETc_mean_mm_d,ETc_min_mm_d,ETc_max_mm_d,ETverde_total_mm,ETverde_mean_mm_d,ETverde_min_mm_d,ETverde_max_mm_d,ETazul_total_mm,ETazul_mean_mm_d,ETazul_min_mm_d,ETazul_max_mm_d,UACverde_m3_ha,UACazul_m3_ha,UACtotal_m3_ha,deficit_hidrico_mm,frac_verde,frac_azul,Rend_t_ha,SupSembradaTotal_ha,SupCosechadaTotal_ha,VolumenTotal_t,PMR,Valorproduccion,HHverde_m3_ton,HHazul_m3_ton,HHtotal_m3_ton
Sonora,Quiriego,49,Cajeme,148,Elote,2015,2016,27.591748,-109.374314,273.0,766.4911256532422,6.968101142302202,1.5045381055355287,10.472738020234653,25.51168181818182,16.29,33.51,33.202999999999996,19.25,42.67,17.820363636363634,8.87,25.66,40.05027272727272,20.66,88.15,24.67109090909091,5.79,31.42,2.1586363636363637,1.09,4.1,78.76,0.7160000000000001,0.0,25.48,63.008,0.5728,0.0,20.384,15.268884785127039,4.965618467591443,19.608001866742573,0.10275396200168238,11,5,35,0,778.5447330667034,7.077679391515486,0.6018152422142116,10.996374921246385,37.21643401521135,0.33833121832010316,0.0,5.696000000000001,741.328299051492,6.739348173195381,0.0,10.996374921246385,372.1643401521135,7413.282990514919,7785.4473306670325,715.5367330667034,0.04780256346814532,0.9521974365318545,9.0,8.0,8.0,72.0,3400.0,244800.0,41.35159335023483,823.6981100572133,865.0497034074481
Sonora,Quiriego,49,Cajeme,148,Melón,2010,2011,27.591748,-109.374314,273.0,1035.2098076083066,7.9023649435748595,2.749738985789457,10.269132014738958,26.22908396946565,15.829999999999998,34.965,34.57022900763359,21.5,44.09,17.88793893129771,7.18,27.62,32.31786259541984,12.84,66.28,27.30412213740458,7.16,31.64,2.3376335877862595,1.37,3.74,23.590000000000003,0.18007633587786262,0.0,6.57,18.872,0.14406106870229007,0.0,5.256,16.331035498520702,5.724962044176319,19.51257067866296,0.022787651185899288,6,1,62,0,768.2693152813004,5.864651261689316,1.3748694928947285,8.521413747065292,17.54133402378663,0.13390331315867657,0.0,5.102464530891899,750.7279812575136,5.730747948530639,0.0,8.521413747065292,175.4133402378663,7507.279812575136,7682.693152813003,749.3973152813004,0.02283227206251743,0.9771677279374825,18.0,8.0,8.0,144.0,3000.0,432000.0,9.74518556877035,417.0711006986187,426.81628626738905
Sonora,Quiriego,49,Cajeme,148,Sandía,2010,2011,27.591748,-109.374314,273.0,913.6037208432036,8.305488371301852,4.8265403936750895,10.269132014738958,28.193681818181815,17.83,34.965,36.201454545454546,23.24,44.09,20.18590909090909,10.54,27.62,34.069909090909086,12.84,64.37,27.951181818181823,15.5,31.64,2.3712727272727276,1.63,3.74,41.18,0.37436363636363634,0.0,6.57,32.944,0.29949090909090914,0.0,5.256,17.15058717858197,11.159219336912159,19.51257067866296,0.04507424724802262,13,1,69,0,764.0288411509318,6.945716737735744,2.0652443582740205,10.025192643606227,32.65990529525632,0.29690822995687566,0.0,5.256,731.3689358556755,6.648808507778869,0.0,10.025192643606227,326.5990529525632,7313.689358556756,7640.288411509319,731.0848411509319,0.04274695343445084,0.9572530465655492,38.0,20.0,20.0,760.0,900.0,684000.0,8.594711919804295,192.4655094357041,201.0602213555084
Sonora,Quiriego,49,Cajeme,148,Sandía,2013,2014,27.591748,-109.374314,273.0,926.0095551138224,8.418268682852931,3.628988303115029,11.656982393671111,28.653136363636367,19.78,35.285,36.594181818181816,27.18,44.43,20.712090909090907,11.61,26.67,35.25363636363636,10.47,82.84,27.925727272727272,14.15,31.48,2.404727272727273,1.04,3.99,111.99000000000001,1.0180909090909092,0.0,22.47,89.59199999999998,0.8144727272727271,0.0,17.976,17.14445837824178,10.387318230563766,19.304182826769836,0.12093827691252551,19,10,76,0,779.9510469527337,7.09046406320667,2.490459340980241,11.656982393671111,60.83061471653971,0.5530055883321792,0.0,5.04,719.120432236194,6.537458474874491,0.0,11.656982393671111,608.3061471653971,7191.20432236194,7799.510469527338,690.3590469527337,0.07799286244207856,0.9220071375579215,27.0,30.0,30.0,810.0,1900.0,1539000.0,22.529857302422116,266.34090082822,288.8707581306421
Sonora,Quiriego,49,Cajeme,148,Tomate verde,2010,2011,27.591748,-109.374314,273.0,771.4983523604947,5.672782002650696,1.5300192579979812,9.899323211362583,20.70378676470588,13.275,31.225,28.704264705882352,15.67,40.33,12.703308823529412,4.41,22.46,39.203823529411764,12.84,87.19,22.09125,5.01,31.05,2.09,1.19,5.2,80.13000000000001,0.5891911764705883,0.0,32.35,64.104,0.4713529411764706,0.0,25.880000000000003,12.449081418597888,4.187355818429568,18.075840662596722,0.10386282712702154,11,4,13,1,732.6879488369082,5.387411388506678,0.9180115547987887,9.38552384435666,21.25818357732941,0.15631017336271627,0.0,2.8160000000000003,711.4297652595789,5.231101215143962,0.0,9.38552384435666,212.58183577329413,7114.297652595788,7326.8794883690825,668.5839488369081,0.029013966465635636,0.9709860335343645,18.0,10.0,10.0,180.0,1100.0,198000.0,17.00654686186353,569.143812207663,586.1503590695265
Sonora,Quiriego,49,Cajeme,148,Avena forrajera en verde,2011,2012,27.591748,-109.374314,273.0,791.9756050389216,5.044430605343449,1.779581227812578,8.163075007601767,20.69563694267516,2.795,28.009999999999998,29.06923566878981,8.83,37.22,12.322038216560511,-3.24,20.62,30.075987261146498,11.04,80.84,19.026496815286627,9.17,27.36,1.8126114649681528,1.19,2.72,3.31,0.0210828025477707,0.0,1.46,2.6479999999999997,0.01686624203821656,0.0,1.168,9.504753775675951,5.403970761663352,15.365603091000922,0.004179421662662615,1,0,13,5,728.9271678697576,4.642848202992086,1.1123905414193314,7.346767506841591,2.6479999999999997,0.01686624203821656,0.0,1.168,726.2791678697575,4.62598196095387,0.8785184119844647,7.346767506841591,0.0,0.0,0.0,726.2791678697575,0.0036327360492525037,0.9963672639507475,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sonora,Quiriego,49,Cajeme,148,Avena forrajera en verde,2013,2014,27.591748,-109.374314,273.0,757.4009045392227,4.824209583052373,1.989271203992509,8.575978791378699,21.05847133757962,10.455,28.244999999999997,29.01859872611465,17.33,38.59,13.098343949044587,1.87,19.82,33.39407643312102,9.29,71.98,17.408025477707003,5.37,28.12,1.8107643312101909,1.13,3.02,24.04,0.15312101910828024,0.0,7.13,19.232,0.1224968152866242,0.0,5.704000000000001,9.07455450613415,4.298762697623419,15.936643791762295,0.0317401258117392,5,1,12,5,700.0551765452755,4.458950169078188,0.7379274954446412,7.718380912240829,16.167231076427456,0.10297599411737234,0.0,3.6151798982944325,683.8879454688481,4.355974174960816,0.0,7.718380912240829,0.0,0.0,0.0,680.8231765452755,0.02309422402418569,0.9769057759758144,5.8,8.0,8.0,46.4,620.0,28768.0,0.0,0.0,0.0
Sonora,Quiriego,49,Cajeme,148,Maíz grano,2010,2011,27.591748,-109.374314,273.0,1255.3030032421705,7.3409532353343305,3.1640030753847195,10.269132014738958,28.70915204678363,17.83,34.965,35.583450292397664,23.24,44.09,21.834853801169594,10.54,27.62,46.60181286549708,12.84,88.08,26.043976608187137,11.13,31.64,2.0254970760233917,0.74,3.74,325.56,1.903859649122807,0.0,26.52,195.33599999999998,1.1423157894736842,0.0,15.911999999999999,16.555385811327188,8.453288606088222,19.51257067866296,0.2593477424646881,52,18,97,0,1142.3908918782374,6.680648490516008,1.504787285860316,12.322958417686749,122.74640045299627,0.7178152073274635,0.0,5.481766934717399,1019.6444914252414,5.962833283188546,0.0,12.310958417686749,1227.4640045299627,10196.444914252414,11423.908918782376,947.0548918782374,0.10744693548036383,0.8925530645196365,0.8,28.0,28.0,22.4,2000.0,44800.0,1534.3300056624532,12745.556142815516,14279.88614847797
Sonora,Quiriego,49,Cajeme,148,Maíz grano,2011,2012,27.591748,-109.374314,273.0,1281.5218515376196,7.494279833553331,3.0352967479273825,11.947782076790272,29.08459064327485,18.61,35.62,36.276959064327485,25.95,45.5,21.89222222222222,10.39,27.09,44.71128654970761,5.0,86.04,26.154853801169594,13.01,32.16,1.9539766081871344,0.73,3.47,376.11,2.1994736842105262,0.0,35.47,225.66600000000005,1.319684210526316,0.0,21.282,16.472269608963327,9.56732843238415,19.461533814258686,0.29348699715789367,53,26,109,0,1149.1283082837774,6.720048586454839,1.7858982748478387,14.337338492148326,148.79066128075385,0.8701208262032389,0.0,8.975803986329947,1000.3376470030234,5.8499277602515996,0.0,14.313338492148327,1487.9066128075385,10003.376470030234,11491.283082837774,923.4623082837774,0.12948132963756906,0.8705186703624308,0.0,10.0,0.0,0.0,0.0,0.0,1487.9066128075385,10003.376470030234,11491.283082837774
Sonora,Quiriego,49,Cajeme,148,Maíz grano,2012,2013,27.591748,-109.374314,273.0,1243.591325532844,7.272463892004935,3.2509150393009594,10.848383866310664,28.714707602339182,19.43,34.755,35.47169590643275,27.79,43.88,21.957719298245618,10.4,26.71,46.88426900584795,11.63,90.08,25.538596491228073,12.41,32.25,1.9303508771929827,0.7,3.47,409.86999999999995,2.3969005847953215,0.0,22.25,245.92199999999997,1.4381403508771928,0.0,13.35,16.12254237956971,9.196936086676526,19.341849397486023,0.329585766308222,70,26,88,0,1112.6901192107691,6.5069597614664865,1.9195970596014096,13.018060639572797,173.6764145178481,1.0156515468880005,0.0,6.8340000000000005,939.0137046929211,5.491308214578486,0.0,13.018060639572797,1736.764145178481,9390.13704692921,11126.90119210769,866.7681192107691,0.1560869567539943,0.8439130432460058,2.0,25.0,25.0,50.0,2500.0,125000.0,868.3820725892405,4695.068523464605,5563.450596053845
