Anio,Idestado,Nomestado,Idciclo,Idmodalidad,Nomcultivo,Cosechada,Siniestrada,Volumenproduccion,Rendimiento,PMR,Valorproduccion
1999,1,Aguascalientes,2,1,Chile seco,1676.0,0.0,2956.0,1.76,31681.0,93649036.0
1999,1,Aguascalientes,2,1,Chile verde,397.0,0.0,2923.7,7.36,3364.82,9837724.23
1999,1,Aguascalientes,2,1,Cilantro,24.0,0.0,224.3,9.35,1260.0,282618.0
1999,1,Aguascalientes,2,1,Col (repollo),86.0,0.0,3388.0,39.4,1180.0,3997840.0
1999,1,Aguascalientes,2,1,Coliflor,47.0,0.0,584.6,12.44,1860.0,1087356.0
1999,1,Aguascalientes,2,1,Ejote,24.0,0.0,178.8,7.45,2420.0,432696.0
1999,1,Aguascalientes,2,1,Elote,110.0,0.0,1739.1,15.81,650.0,1130415.0
1999,1,Aguascalientes,2,1,Espinaca,7.0,0.0,130.0,18.57,2050.0,266500.0
1999,1,Aguascalientes,2,1,Frijol,1950.0,0.0,3809.2,1.95,5620.0,21407704.0
1999,1,Aguascalientes,2,1,Haba verde,1.0,0.0,1.5,1.5,5986.0,8979.0
1999,1,Aguascalientes,2,1,Lechuga,96.0,0.0,1867.0,19.45,1968.0,3674256.0
1999,1,Aguascalientes,2,1,Maíz forrajero en verde,9829.0,0.0,443930.6,45.17,247.0,109650858.2
1999,1,Aguascalientes,2,1,Maíz grano,6757.0,73.0,33480.0,4.95,1440.0,48211200.0
1999,1,Aguascalientes,2,1,Papa,443.0,0.0,9215.8,20.8,2986.0,27518378.8
1999,1,Aguascalientes,2,1,Pepino,22.0,0.0,640.0,29.09,1740.0,1113600.0
1999,1,Aguascalientes,2,1,Rábano,1.0,0.0,5.5,5.5,1586.0,8723.0
1999,1,Aguascalientes,2,1,Sandía,3.0,2.0,90.0,30.0,1200.0,108000.0
1999,1,Aguascalientes,2,1,Sorgo forrajero en verde,224.0,0.0,9414.0,42.03,206.0,1939284.0
1999,1,Aguascalientes,2,1,Sorgo grano,350.0,0.0,2119.0,6.05,1271.0,2693249.0
1999,1,Aguascalientes,2,1,Tomate rojo (jitomate),514.0,0.0,14434.0,28.08,2382.0,34381788.0
1999,1,Aguascalientes,2,1,Tomate verde,733.0,0.0,13014.7,17.76,2012.0,26185576.4
1999,1,Aguascalientes,2,1,Zanahoria,32.0,5.0,567.0,17.72,2063.0,1169721.0
1999,1,Aguascalientes,2,2,Avena forrajera en verde,121.0,115.0,795.0,6.57,290.0,230550.0
1999,1,Aguascalientes,2,2,Cacahuate,13.0,0.0,11.7,0.9,4248.0,49701.6
1999,1,Aguascalientes,2,2,Cebada grano,25.0,45.0,19.0,0.76,1544.0,29336.0
1999,1,Aguascalientes,2,2,Frijol,2530.0,14307.0,669.0,0.26,4978.0,3330282.0
1999,1,Aguascalientes,2,2,Maíz forrajero en verde,17234.0,8296.0,62002.0,3.6,260.0,16120520.0
1999,1,Aguascalientes,2,2,Maíz grano,11103.0,54441.0,4177.0,0.38,1410.0,5889570.0
1999,1,Aguascalientes,2,2,Sorgo forrajero en verde,665.0,15.0,8208.0,12.34,310.0,2544480.0
1999,1,Aguascalientes,2,2,Sorgo grano,38.0,22.0,10.0,0.26,1313.0,13130.0
1999,1,Aguascalientes,2,2,Trigo grano,20.0,75.0,13.8,0.69,1415.0,19527.0
1999,1,Aguascalientes,3,1,Aguacate,2.0,0.0,6.0,3.0,4500.0,27000.0
1999,1,Aguascalientes,3,1,Alfalfa verde,7208.0,0.0,674644.2,93.6,364.0,245570488.8
1999,1,Aguascalientes,3,1,Chabacano,7.0,0.0,39.0,5.57,5000.0,195000.0
1999,1,Aguascalientes,3,1,Ciruela,6.0,0.0,30.0,5.0,4400.0,132000.0
1999,1,Aguascalientes,3,1,Durazno,338.0,0.0,2737.6,8.1,6020.0,16480352.0
1999,1,Aguascalientes,3,1,Espárrago,6.0,0.0,48.0,8.0,6048.0,290304.0
1999,1,Aguascalientes,3,1,Fresa,41.0,0.0,364.8,8.9,3300.0,1203840.0
1999,1,Aguascalientes,3,1,Guayaba,6006.0,0.0,87953.6,14.64,4355.7,383099495.52
1999,1,Aguascalientes,3,1,Lima,9.0,0.0,84.0,9.33,4410.0,370440.0
1999,1,Aguascalientes,3,1,Limón,4.0,0.0,45.0,11.25,2500.0,112500.0
1999,1,Aguascalientes,3,1,Manzana,8.0,0.0,49.0,6.13,4050.0,198450.0
1999,1,Aguascalientes,3,1,Membrillo,8.0,0.0,56.0,7.0,2500.0,140000.0
1999,1,Aguascalientes,3,1,Naranja,2.0,0.0,16.0,8.0,1500.0,24000.0
1999,1,Aguascalientes,3,1,Nopal forrajero,11.0,0.0,336.0,30.55,470.0,157920.0
1999,1,Aguascalientes,3,1,Nopalitos,223.0,0.0,4723.0,21.18,1753.5,8281780.5
1999,1,Aguascalientes,3,1,Nuez,144.0,0.0,187.2,1.3,20500.0,3837600.0
1999,1,Aguascalientes,3,1,Persimonio,1.0,0.0,5.0,5.0,20000.0,100000.0
1999,1,Aguascalientes,3,1,Tuna,15.0,0.0,15.0,1.0,2500.0,37500.0
1999,1,Aguascalientes,3,1,Uva,592.0,0.0,6653.5,11.24,3260.0,21690410.0
1999,1,Aguascalientes,3,1,Pastos y praderas,1454.0,0.0,123454.9,84.91,312.0,38517928.8
1999,1,Aguascalientes,3,2,Nopal forrajero,724.0,0.0,12795.0,17.67,860.0,11003700.0
1999,1,Aguascalientes,3,2,Tuna,0.0,0.0,0.0,0.0,0.0,0.0
1999,1,Aguascalientes,3,2,Maguey pulquero,235.0,0.0,11970.0,50.94,598.54,7164476.0
1999,2,Baja California,1,1,Acelga,16.0,0.0,136.0,8.5,1857.06,252560.0
1999,2,Baja California,1,1,Ajo,605.0,4.0,4632.0,7.66,9434.18,43699125.0
1999,2,Baja California,1,1,Alcachofa,99.0,22.0,2053.0,20.74,5037.73,10342459.69
1999,2,Baja California,1,1,Apio,522.0,78.0,10837.0,20.76,4186.73,45371585.44
1999,2,Baja California,1,1,Semilla de apio,15.0,0.0,7.5,0.5,9600.0,72000.0
1999,2,Baja California,1,1,Avena forrajera en verde,755.0,18.0,16498.0,21.85,601.67,9926299.82
1999,2,Baja California,1,1,Betabel,84.0,0.0,2430.0,28.93,4804.39,11674678.5
1999,2,Baja California,1,1,Boi choi,1.0,0.0,6.0,6.0,3222.2,19333.2
1999,2,Baja California,1,1,Brócoli,745.0,5.0,9434.0,12.66,4060.5,38306721.3
1999,2,Baja California,1,1,Semilla de brócoli,30.0,0.0,6.0,0.2,31300.0,187800.0
1999,2,Baja California,1,1,Cacahuate,0.0,10.0,0.0,0.0,0.0,0.0
1999,2,Baja California,1,1,Calabacita,160.0,115.0,2110.0,13.19,4111.35,8674946.86
1999,2,Baja California,1,1,Cártamo,4972.0,68.0,11098.0,2.23,2300.0,25525400.0
1999,2,Baja California,1,1,Cebada forrajera en verde,151.0,0.0,2024.9,13.41,390.0,789711.0
1999,2,Baja California,1,1,Cebada grano,907.0,0.0,3069.0,3.38,1330.05,4081920.0
1999,2,Baja California,1,1,Cebolla,4955.0,8.0,71734.0,14.48,4675.72,335408288.52
1999,2,Baja California,1,1,Chícharo,362.0,4.0,2751.0,7.6,7782.47,21409571.09
1999,2,Baja California,1,1,Chile verde,3.0,0.0,27.0,9.0,3700.0,99900.0
1999,2,Baja California,1,1,Cilantro,625.0,2.0,3784.0,6.05,4241.8,16050972.9
1999,2,Baja California,1,1,Col (repollo),234.0,0.0,6039.0,25.81,1987.78,12004225.1
1999,2,Baja California,1,1,Col de bruselas,149.0,0.0,3411.0,22.89,5411.16,18457466.76
1999,2,Baja California,1,1,Coliflor,68.0,0.0,938.0,13.79,3698.7,3469380.0
1999,2,Baja California,1,1,Semilla de coliflor,25.0,0.0,10.0,0.4,13068.0,130680.0
1999,2,Baja California,1,1,Ejote,56.0,0.0,406.0,7.25,5681.1,2306526.6
1999,2,Baja California,1,1,Espinaca,114.0,0.0,815.0,7.15,5177.21,4219427.02
1999,2,Baja California,1,1,Flores,22.0,6.0,132.0,6.0,4840.9,638998.8
1999,2,Baja California,1,1,Semilla de flores,46.0,0.0,18.4,0.4,12116.0,222934.4
1999,2,Baja California,1,1,Fresa,566.0,68.0,32922.0,58.17,6170.2,203135324.4
1999,2,Baja California,1,1,Gai lan (kay laan),45.0,0.0,495.0,11.0,2750.0,1361250.0
1999,2,Baja California,1,1,Haba verde,90.0,1.0,1119.0,12.43,3524.59,3944016.21
1999,2,Baja California,1,1,Kale,24.0,0.0,240.0,10.0,3750.0,900000.0
1999,2,Baja California,1,1,Kohlrabi,35.0,0.0,592.0,16.91,2803.2,1659494.4
1999,2,Baja California,1,1,Lechuga,1325.0,0.0,30351.0,22.91,3483.16,105717315.0
1999,2,Baja California,1,1,Melón,71.0,0.0,1136.0,16.0,3750.0,4260000.0
1999,2,Baja California,1,1,Mostaza,33.0,0.0,76.0,2.3,8592.8,653052.8
1999,2,Baja California,1,1,Napa,15.0,0.0,315.0,21.0,2661.5,838372.5
1999,2,Baja California,1,1,Pepino,517.0,70.0,12356.0,23.9,3093.8,38226992.8
1999,2,Baja California,1,1,Perejil,68.0,0.0,539.0,7.93,4009.28,2161000.0
1999,2,Baja California,1,1,Poro (leek),132.0,0.0,2447.0,18.54,6414.67,15696707.2
1999,2,Baja California,1,1,Quelite,79.0,0.0,454.0,5.75,1824.01,828100.54
1999,2,Baja California,1,1,Rábano,858.0,2.0,6726.0,7.84,3622.09,24362166.0
1999,2,Baja California,1,1,Rapini,55.0,0.0,941.6,17.12,4412.8,4155092.48
1999,2,Baja California,1,1,Sandía,8.0,0.0,160.0,20.0,2700.0,432000.0
1999,2,Baja California,1,1,Tomate rojo (jitomate),1942.0,0.0,109658.0,56.47,4511.92,494768619.9
1999,2,Baja California,1,1,Tomate verde,79.0,0.0,711.0,9.0,4143.17,2945791.26
1999,2,Baja California,1,1,Trébol,5.0,0.0,55.0,11.0,325.0,17875.0
1999,2,Baja California,1,1,Trigo grano,50728.0,364.0,339864.0,6.7,1368.51,465106641.12
1999,2,Baja California,1,1,Varios,1097.0,0.0,8616.0,7.85,15708.0,135340128.0
1999,2,Baja California,1,1,Verdolaga,8.0,0.0,88.0,11.0,1475.0,129800.0
1999,2,Baja California,1,1,Zanahoria,235.0,2.0,5532.0,23.54,2526.47,13976429.67
1999,2,Baja California,1,1,Pastos y praderas,5688.0,0.0,248218.5,43.64,358.14,88896432.73
1999,2,Baja California,1,2,Avena forrajera en verde,592.0,21.0,1243.0,2.1,418.0,519574.0
1999,2,Baja California,1,2,Cebada grano,12737.0,788.0,10190.0,0.8,1300.0,13247000.0
1999,2,Baja California,1,2,Maíz grano,0.0,4.0,0.0,0.0,0.0,0.0
1999,2,Baja California,1,2,Trigo grano,14796.0,693.0,11541.0,0.78,1270.0,14657070.0
1999,2,Baja California,1,2,Pastos y praderas,8.0,0.0,15.04,1.88,490.0,7369.6
1999,2,Baja California,2,1,Acelga,12.0,0.0,120.0,10.0,2030.0,243600.0
1999,2,Baja California,2,1,Ajo,51.0,0.0,491.4,9.64,6494.51,3191400.0
1999,2,Baja California,2,1,Albahaca,0.5,5.0,0.68,1.36,2092.5,1422.9
1999,2,Baja California,2,1,Alcachofa,157.0,0.0,3923.43,24.99,3420.4,13419699.97
1999,2,Baja California,2,1,Algodón hueso,35115.0,195.0,118640.0,3.38,4057.42,481372308.8
1999,2,Baja California,2,1,Apio,106.0,0.0,3370.6,31.8,3529.8,11897557.03
1999,2,Baja California,2,1,Berenjena,0.5,0.0,17.0,34.0,2400.0,40800.0
1999,2,Baja California,2,1,Semilla de berenjena,2.0,0.0,0.04,0.02,1246200.0,49848.0
1999,2,Baja California,2,1,Betabel,50.0,0.0,1592.5,31.85,6065.21,9658846.93
1999,2,Baja California,2,1,Brócoli,44.0,0.0,674.62,15.33,4089.49,2758854.81
1999,2,Baja California,2,1,Cacahuate,31.0,0.0,85.0,2.74,4500.0,382500.0
1999,2,Baja California,2,1,Calabacita,369.0,1.0,4782.16,12.96,2762.16,13209106.71
1999,2,Baja California,2,1,Semilla de calabacita,116.0,0.0,52.2,0.45,288300.0,15049260.0
1999,2,Baja California,2,1,Calabaza,1.0,0.0,12.0,12.0,2000.0,24000.0
1999,2,Baja California,2,1,Cebada grano,10.0,0.0,40.0,4.0,1700.0,68000.0
1999,2,Baja California,2,1,Cebolla,3716.0,81.0,86635.12,23.31,2962.03,256615929.95
1999,2,Baja California,2,1,Chícharo,76.0,0.0,815.48,10.73,6877.21,5608227.21
1999,2,Baja California,2,1,Chile verde,410.5,1.0,6772.46,16.5,5966.07,40404980.12
1999,2,Baja California,2,1,Semilla de chile verde,78.0,0.0,27.9,0.36,345766.66,9646889.81
1999,2,Baja California,2,1,Cilantro,261.0,0.0,1833.32,7.02,3690.52,6765895.59
1999,2,Baja California,2,1,Col (repollo),37.0,0.0,1119.99,30.27,2632.14,2947970.48
1999,2,Baja California,2,1,Col de bruselas,8.0,0.0,120.0,15.0,4000.0,480000.0
1999,2,Baja California,2,1,Ejote,67.0,0.0,370.46,5.53,3907.36,1447520.77
1999,2,Baja California,2,1,Elote,22.0,0.0,168.96,7.68,2696.67,455629.36
1999,2,Baja California,2,1,Espinaca,9.0,0.0,90.0,10.0,2100.0,189000.0
1999,2,Baja California,2,1,Flores,79.0,0.0,460.57,5.83,15862.59,7305833.08
1999,2,Baja California,2,1,Semilla de flores,131.0,0.0,54.4,0.42,1135147.06,61752000.06
1999,2,Baja California,2,1,Frijol,40.0,0.0,46.01,1.15,4509.88,207499.58
1999,2,Baja California,2,1,Girasol,0.0,4.0,0.0,0.0,0.0,0.0
1999,2,Baja California,2,1,Gladiola,22.0,0.0,50.0,2.27,3970.0,198500.0
1999,2,Baja California,2,1,Lechuga,69.0,0.0,1444.86,20.94,4390.73,6343990.15
1999,2,Baja California,2,1,Maíz forrajero en verde,333.0,0.0,6554.3,19.68,423.71,2777153.0
1999,2,Baja California,2,1,Maíz grano,2001.0,50.0,6805.86,3.4,1765.76,12017482.84
1999,2,Baja California,2,1,Melón,314.0,0.0,5003.88,15.94,3570.37,17865712.06
1999,2,Baja California,2,1,Semilla de melón,102.0,0.0,8.16,0.08,1023000.0,8347680.0
1999,2,Baja California,2,1,Papa,298.0,1.0,8582.4,28.8,3080.81,26440743.74
1999,2,Baja California,2,1,Semilla de papa,24.1,0.0,336.19,13.95,5773.38,1940952.62
1999,2,Baja California,2,1,Pepino,1078.25,0.0,26714.49,24.78,4220.84,112757632.39
1999,2,Baja California,2,1,Semilla de pepino,37.0,0.0,3.13,0.08,3634428.12,11375760.02
1999,2,Baja California,2,1,Poro (leek),72.0,0.0,2057.04,28.57,4245.66,8733492.45
1999,2,Baja California,2,1,Quelite,6.0,0.0,45.0,7.5,2280.0,102600.0
1999,2,Baja California,2,1,Rábano,187.0,0.0,2007.31,10.73,2714.42,5448691.77
1999,2,Baja California,2,1,Rapini,16.0,0.0,141.0,8.81,8979.86,1266160.0
1999,2,Baja California,2,1,Romero,0.0,0.25,0.0,0.0,0.0,0.0
1999,2,Baja California,2,1,Salvia,0.5,0.0,0.68,1.36,20925.0,14229.0
1999,2,Baja California,2,1,Sandía,527.0,40.0,14380.64,27.29,2582.07,37131825.92
1999,2,Baja California,2,1,Semilla de sandía,240.0,0.0,21.6,0.09,1227600.0,26516160.0
1999,2,Baja California,2,1,Sorgo escobero,240.0,0.0,1020.0,4.25,6500.0,6630000.0
1999,2,Baja California,2,1,Sorgo forrajero en verde,7143.0,0.0,234271.5,32.8,241.43,56559650.0
1999,2,Baja California,2,1,Sorgo grano,6797.0,0.0,30338.0,4.46,910.0,27607580.0
1999,2,Baja California,2,1,Semilla de tomate rojo (jitomate),159.0,0.0,56.65,0.36,330935.53,18747497.77
1999,2,Baja California,2,1,Tomate rojo (jitomate),7623.75,76.0,336544.68,44.14,4159.38,1399816815.69
1999,2,Baja California,2,1,Tomate verde,532.0,4.0,5810.4,10.92,4286.99,24909152.21
1999,2,Baja California,2,1,Tomillo,0.0,1.5,0.0,0.0,0.0,0.0
1999,2,Baja California,2,1,Trigo grano,20.0,0.0,120.0,6.0,1060.0,127200.0
1999,2,Baja California,2,1,Varios,643.5,1.0,3729.72,5.8,2093.8,7809301.89
1999,2,Baja California,2,1,Verdolaga,6.0,0.0,66.0,11.0,1960.0,129360.0
1999,2,Baja California,2,1,Zanahoria,41.0,0.0,902.0,22.0,4902.44,4422000.88
1999,2,Baja California,2,1,Pastos y praderas,101.0,0.0,2010.0,19.9,628.11,1262500.0
1999,2,Baja California,2,2,Avena forrajera en verde,30.0,0.0,90.0,3.0,305.89,27530.1
1999,2,Baja California,2,2,Avena grano,16.0,0.0,24.0,1.5,1300.0,31200.0
1999,2,Baja California,2,2,Cebada forrajera en verde,883.0,0.0,2366.51,2.68,777.0,1838778.27
1999,2,Baja California,2,2,Frijol,432.5,18.0,139.0,0.32,4489.21,624000.19
1999,2,Baja California,2,2,Maíz forrajero en verde,806.0,0.0,8838.0,10.97,328.45,2902800.0
1999,2,Baja California,2,2,Maíz grano,96.5,4.0,42.2,0.44,1765.76,74515.07
1999,2,Baja California,2,2,Sandía,10.0,50.0,300.0,30.0,2400.0,720000.0
1999,2,Baja California,2,2,Trigo forrajero verde,150.0,0.0,285.0,1.9,275.0,78375.0
1999,2,Baja California,3,1,Aceituna,1523.0,0.0,4369.01,2.87,4078.28,17818064.27
1999,2,Baja California,3,1,Aguacate,10.0,0.0,19.3,1.93,6146.45,118626.49
1999,2,Baja California,3,1,Alfalfa verde,22793.0,0.0,1741314.52,76.4,338.93,590176507.76
1999,2,Baja California,3,1,Algarrobo,10.0,0.0,25.0,2.5,3000.0,75000.0
1999,2,Baja California,3,1,Almendra,7.0,0.0,4.2,0.6,7050.5,29612.1
1999,2,Baja California,3,1,Chabacano,8.0,0.0,7.2,0.9,5134.33,36967.18
1999,2,Baja California,3,1,Chayote,8.0,0.0,60.0,7.5,2650.0,159000.0
1999,2,Baja California,3,1,Ciruela,24.0,0.0,44.88,1.87,5084.67,228199.99
1999,2,Baja California,3,1,Dátil,90.0,0.0,586.0,6.51,20100.0,11778600.0
1999,2,Baja California,3,1,Durazno,10.0,0.0,20.0,2.0,6000.0,120000.0
1999,2,Baja California,3,1,Espárrago,1944.0,0.0,6766.0,3.48,25785.0,174461286.53
1999,2,Baja California,3,1,Eucalipto,50.0,0.0,536.46,10.73,3365.41,1805405.41
1999,2,Baja California,3,1,Flor cera,15.0,0.0,90.0,6.0,9350.0,841500.0
1999,2,Baja California,3,1,Flores,160.0,0.0,1808.0,11.3,7945.05,14364650.4
1999,2,Baja California,3,1,Semilla de flores,5.0,0.0,1.0,0.2,330000.0,330000.0
1999,2,Baja California,3,1,Frutales varios,0.0,0.0,0.0,0.0,0.0,0.0
1999,2,Baja California,3,1,Higo,6.0,0.0,8.0,1.33,24300.0,194400.0
1999,2,Baja California,3,1,Jojoba,0.0,0.0,0.0,0.0,0.0,0.0
1999,2,Baja California,3,1,Limón,243.0,0.0,3805.81,15.66,2257.74,8592520.21
1999,2,Baja California,3,1,Mandarina,12.0,0.0,131.35,10.95,1520.16,199673.32
1999,2,Baja California,3,1,Manzana,70.0,0.0,241.06,3.44,4833.24,1165101.12
1999,2,Baja California,3,1,Membrillo,7.0,0.0,30.0,4.29,3400.0,102000.0
1999,2,Baja California,3,1,Naranja,350.0,0.0,6052.25,17.29,1558.71,9433721.75
1999,2,Baja California,3,1,Nectarina,0.0,0.0,0.0,0.0,0.0,0.0
1999,2,Baja California,3,1,Nopalitos,305.0,0.0,5751.25,18.86,1556.54,8952076.43
1999,2,Baja California,3,1,Nuez,23.0,0.0,39.56,1.72,20407.98,807339.69
1999,2,Baja California,3,1,Pera,2.0,0.0,7.0,3.5,5000.0,35000.0
1999,2,Baja California,3,1,Pistache,0.0,0.0,0.0,0.0,0.0,0.0
1999,2,Baja California,3,1,Toronja (pomelo),17.0,0.0,390.49,22.97,1422.97,555654.5
1999,2,Baja California,3,1,Uva,3968.0,0.0,41000.0,10.33,3079.92,126276782.04
1999,2,Baja California,3,1,Semilla de pastos y praderas,1134.0,0.0,568.0,0.5,24522.0,13928496.0
1999,2,Baja California,3,1,Pastos y praderas,2057.0,0.0,11530.0,5.61,603.99,6963980.0
1999,2,Baja California,3,1,Palma de ornato,17.0,0.0,8500.0,500.0,340.0,2890000.0
1999,2,Baja California,3,2,Aceituna,437.0,0.0,353.97,0.81,3150.0,1115005.5
1999,2,Baja California,3,2,Algarrobo,60.0,0.0,53.0,0.88,3000.0,159000.0
1999,2,Baja California,3,2,Durazno,1.0,0.0,7.0,7.0,2980.0,20860.0
1999,2,Baja California,3,2,Limón,10.0,0.0,40.0,4.0,2650.0,106000.0
1999,2,Baja California,3,2,Membrillo,2.0,0.0,3.0,1.5,3450.0,10350.0
1999,2,Baja California,3,2,Nopalitos,7.0,0.0,31.5,4.5,2800.0,88200.0
1999,2,Baja California,3,2,Uva,1081.0,0.0,1729.6,1.6,2812.0,4863635.2
1999,3,Baja California Sur,1,1,Ajo,91.8,2.0,377.0,4.11,9100.73,3430975.04
1999,3,Baja California Sur,1,1,Albahaca,188.0,0.0,790.0,4.2,17861.6,14110666.3
1999,3,Baja California Sur,1,1,Avena forrajera en verde,22.0,5.0,484.0,22.0,350.0,169400.0
1999,3,Baja California Sur,1,1,Berenjena,22.0,0.0,324.0,14.73,8775.57,2843286.0
1999,3,Baja California Sur,1,1,Betabel,3.0,0.0,20.0,6.67,5900.0,118000.0
1999,3,Baja California Sur,1,1,Calabacita,90.0,2.0,594.0,6.6,2550.81,1515178.84
1999,3,Baja California Sur,1,1,Cártamo,2711.0,169.0,3289.0,1.21,1193.5,3925421.5
1999,3,Baja California Sur,1,1,Cebada forrajera en verde,0.6,0.0,9.0,15.0,410.0,3690.0
1999,3,Baja California Sur,1,1,Cebolla,124.0,62.0,1916.0,15.45,3285.56,6295127.11
1999,3,Baja California Sur,1,1,Chícharo,25.0,0.0,111.0,4.44,17852.09,1981581.87
1999,3,Baja California Sur,1,1,Chile verde,1125.0,12.2,27088.0,24.08,4158.21,112637531.28
1999,3,Baja California Sur,1,1,Chives,6.0,2.0,11.4,1.9,12000.0,136800.0
1999,3,Baja California Sur,1,1,Cilantro,3.0,0.0,3.0,1.0,5500.0,16500.0
1999,3,Baja California Sur,1,1,Col (repollo),2.0,0.0,18.0,9.0,2000.0,36000.0
1999,3,Baja California Sur,1,1,Ejote,48.0,0.0,176.97,3.69,4651.28,823137.6
1999,3,Baja California Sur,1,1,Eneldo,2.5,3.5,1.09,0.44,12000.0,13080.0
1999,3,Baja California Sur,1,1,Fresa,72.0,0.0,3248.0,45.11,4616.96,14995885.52
1999,3,Baja California Sur,1,1,Frijol,428.5,22.0,452.3,1.06,6393.85,2891937.8
1999,3,Baja California Sur,1,1,Garbanzo grano,3208.0,71.0,4766.0,1.49,4500.0,21447000.0
1999,3,Baja California Sur,1,1,Hortalizas,76.2,23.8,430.5,5.65,4145.1,1784465.26
1999,3,Baja California Sur,1,1,Jícama,5.0,1.0,100.0,20.0,2000.0,200000.0
1999,3,Baja California Sur,1,1,Lechuga,13.0,0.0,168.0,12.92,4368.0,733824.0
1999,3,Baja California Sur,1,1,Maíz forrajero en verde,5.0,0.0,225.0,45.0,650.0,146250.0
1999,3,Baja California Sur,1,1,Maíz grano,6019.0,171.0,32926.0,5.47,1319.22,43436738.34
1999,3,Baja California Sur,1,1,Mejorana,3.0,2.0,1.92,0.64,7500.0,14400.0
1999,3,Baja California Sur,1,1,Melón,266.0,5.0,6567.0,24.69,4283.69,28130963.21
1999,3,Baja California Sur,1,1,Menta,4.0,1.0,3.82,0.96,7000.0,26740.0
1999,3,Baja California Sur,1,1,Nabo,8.0,2.0,320.0,40.0,2200.0,704000.0
1999,3,Baja California Sur,1,1,Napa,35.0,8.0,595.0,17.0,4366.39,2598000.0
1999,3,Baja California Sur,1,1,Orégano,6.0,0.0,12.0,2.0,10625.0,127500.0
1999,3,Baja California Sur,1,1,Papa,43.0,0.0,1154.0,26.84,3038.99,3507000.0
1999,3,Baja California Sur,1,1,Pepino,40.5,4.5,320.74,7.92,3076.51,986759.38
1999,3,Baja California Sur,1,1,Rábano,4.0,2.0,81.0,20.25,2827.16,229000.0
1999,3,Baja California Sur,1,1,Romero,6.0,3.0,20.8,3.47,8538.46,177600.0
1999,3,Baja California Sur,1,1,Sage,1.0,2.0,7.0,7.0,12000.0,84000.0
1999,3,Baja California Sur,1,1,Salvia,7.0,0.0,21.0,3.0,12809.52,269000.0
1999,3,Baja California Sur,1,1,Sandía,31.5,0.0,577.0,18.32,2227.04,1285000.45
1999,3,Baja California Sur,1,1,Sorgo escobero,35.0,0.0,55.0,1.57,5818.18,319999.8
1999,3,Baja California Sur,1,1,Sorgo forrajero en verde,73.0,0.0,2500.0,34.25,465.6,1164000.0
1999,3,Baja California Sur,1,1,Sorgo grano,324.0,65.0,1275.0,3.94,1206.27,1538000.0
1999,3,Baja California Sur,1,1,Tarragón,4.0,4.0,12.22,3.06,5126.02,62640.0
1999,3,Baja California Sur,1,1,Tomate rojo (jitomate),615.0,7.0,16592.7,26.98,4585.4,76084127.43
1999,3,Baja California Sur,1,1,Tomate verde,107.5,11.5,780.6,7.26,5424.71,4234528.62
1999,3,Baja California Sur,1,1,Tomillo,5.0,1.0,10.51,2.1,12000.0,126120.0
