Anio,Idestado,Nomestado,Idciclo,Idmodalidad,Idcultivo,Nomcultivo,Cosechada,Siniestrada,Volumenproduccion,Rendimiento,PMR,Valorproduccion
1998,1,Aguascalientes,2,1,5940000,Cebolla,61.0,0.0,1102.0,18.07,1844.0,2032088.0
1998,1,Aguascalientes,2,1,6070000,Chícharo,13.0,0.0,69.0,5.31,2720.0,187680.0
1998,1,Aguascalientes,2,1,6120000,Chile verde,1588.0,0.0,12446.0,7.84,5347.82,66558996.0
1998,1,Aguascalientes,2,1,6310000,Col (repollo),110.0,0.0,5127.0,46.61,1250.0,6408750.0
1998,1,Aguascalientes,2,1,6330000,Coliflor,48.0,0.0,563.0,11.73,2799.0,1575837.0
1998,1,Aguascalientes,2,1,6600000,Ejote,32.0,0.0,234.0,7.31,2863.0,669942.0
1998,1,Aguascalientes,2,1,6610000,Elote,315.0,0.0,5309.0,16.85,729.0,3870261.0
1998,1,Aguascalientes,2,1,6840000,Frijol,2447.0,0.0,4788.78,1.96,5455.0,26122794.9
1998,1,Aguascalientes,2,1,7330000,Lechuga,139.0,0.0,2526.0,18.17,1988.0,5021688.0
1998,1,Aguascalientes,2,1,7470000,Maíz forrajero en verde,10518.0,0.0,483203.0,45.94,225.0,108720675.0
1998,1,Aguascalientes,2,1,7490000,Maíz grano,11195.0,1976.0,65077.0,5.81,1399.0,91042723.0
1998,1,Aguascalientes,2,1,8100000,Papa,337.0,0.0,8369.0,24.83,3206.0,26831014.0
1998,1,Aguascalientes,2,1,8210000,Pepino,42.0,0.0,1450.0,34.52,1844.0,2673800.0
1998,1,Aguascalientes,2,1,8490000,Rábano,1.0,0.0,6.0,6.0,1600.0,9600.0
1998,1,Aguascalientes,2,1,8790000,Sorgo forrajero en verde,191.0,0.0,6728.0,35.23,210.0,1412880.0
1998,1,Aguascalientes,2,1,8810000,Sorgo grano,354.0,0.0,2030.0,5.73,1220.0,2476600.0
1998,1,Aguascalientes,2,1,8970000,Tomate rojo (jitomate),580.0,0.0,17963.0,30.97,4475.0,80384425.0
1998,1,Aguascalientes,2,1,8980000,Tomate verde,402.0,0.0,7451.0,18.53,2152.0,16034552.0
1998,1,Aguascalientes,2,1,9270000,Zanahoria,41.0,0.0,590.0,14.39,1686.0,994740.0
1998,1,Aguascalientes,2,2,5490000,Avena forrajera en verde,167.0,9.0,1085.0,6.5,195.0,211575.0
1998,1,Aguascalientes,2,2,5690000,Cacahuate,10.0,0.0,5.0,0.5,5950.0,29750.0
1998,1,Aguascalientes,2,2,5920000,Cebada grano,89.0,0.0,43.0,0.48,1700.0,73100.0
1998,1,Aguascalientes,2,2,6840000,Frijol,14290.0,708.0,3215.0,0.22,5150.0,16557250.0
1998,1,Aguascalientes,2,2,7470000,Maíz forrajero en verde,14206.0,425.0,265226.0,18.67,185.0,49066810.0
1998,1,Aguascalientes,2,2,7490000,Maíz grano,60414.0,13005.0,26417.0,0.44,1370.0,36191290.0
1998,1,Aguascalientes,2,2,8790000,Sorgo forrajero en verde,450.0,0.0,6120.0,13.6,170.0,1040400.0
1998,1,Aguascalientes,2,2,8810000,Sorgo grano,35.0,0.0,19.0,0.54,1220.0,23180.0
1998,1,Aguascalientes,2,2,9050000,Trigo grano,35.0,30.0,15.0,0.43,1830.0,27450.0
1998,1,Aguascalientes,3,1,5170000,Alfalfa verde,9176.0,0.0,693192.0,75.54,282.0,195480144.0
1998,1,Aguascalientes,3,1,6020000,Chabacano,7.0,0.0,31.0,4.43,2150.0,66650.0
1998,1,Aguascalientes,3,1,6220000,Ciruela,6.0,0.0,44.0,7.33,3000.0,132000.0
1998,1,Aguascalientes,3,1,6530000,Durazno,312.0,0.0,4347.0,13.93,6000.0,26082000.0
1998,1,Aguascalientes,3,1,6820000,Fresa,37.0,0.0,548.0,14.81,3000.0,1644000.0
1998,1,Aguascalientes,3,1,7060000,Guayaba,3392.0,0.0,48221.0,14.22,4500.0,216994500.0
1998,1,Aguascalientes,3,1,7380000,Lima,4.0,0.0,20.0,5.0,4400.0,88000.0
1998,1,Aguascalientes,3,1,7580000,Manzana,13.0,0.0,118.0,9.08,4000.0,472000.0
1998,1,Aguascalientes,3,1,7690000,Membrillo,8.0,0.0,71.0,8.88,2500.0,177500.0
1998,1,Aguascalientes,3,1,7910000,Nopal forrajero,11.0,0.0,366.0,33.27,480.0,175680.0
1998,1,Aguascalientes,3,1,7920000,Nopalitos,91.0,0.0,1237.0,13.59,1751.0,2165987.0
1998,1,Aguascalientes,3,1,7960000,Nuez,144.0,0.0,185.0,1.28,19599.0,3625815.0
1998,1,Aguascalientes,3,1,8260000,Persimonio,2.0,0.0,22.0,11.0,10000.0,220000.0
1998,1,Aguascalientes,3,1,9120000,Tuna,15.0,0.0,65.0,4.33,800.0,52000.0
1998,1,Aguascalientes,3,1,9130000,Uva,582.0,0.0,6627.0,11.39,2210.0,14645670.0
1998,1,Aguascalientes,3,1,15050000,Pastos y praderas,2246.0,0.0,84286.0,37.53,401.78,33864068.0
1998,1,Aguascalientes,3,2,7910000,Nopal forrajero,43.0,0.0,998.0,23.21,446.0,445108.0
1998,1,Aguascalientes,3,2,9120000,Tuna,1576.0,0.0,2796.0,1.77,942.0,2633832.0
1998,1,Aguascalientes,3,2,15050000,Pastos y praderas,12.0,0.0,150.0,12.5,296.67,44500.0
1998,1,Aguascalientes,3,2,7450000,Maguey pulquero,0.0,0.0,0.0,0.0,0.0,0.0
1998,2,Baja California,1,1,5010000,Acelga,10.0,0.0,109.0,10.9,1243.42,135532.78
1998,2,Baja California,1,1,5070000,Ajo,387.0,0.0,3187.0,8.24,7793.79,24838800.0
1998,2,Baja California,1,1,5130000,Alcachofa,100.0,0.0,1235.0,12.35,3520.0,4347200.0
1998,2,Baja California,1,1,5370000,Apio,627.0,0.0,23771.0,37.91,3081.18,73242797.56
1998,2,Baja California,1,1,5380000,Semilla de apio,13.0,0.0,2.02,0.16,11312.5,22851.25
1998,2,Baja California,1,1,5490000,Avena forrajera en verde,1312.0,0.0,28309.0,21.58,655.67,18561490.0
1998,2,Baja California,1,1,5510000,Avena grano,6.0,0.0,24.0,4.0,1000.0,24000.0
1998,2,Baja California,1,1,5640000,Betabel,116.0,1.0,3205.0,27.63,3127.55,10023808.54
1998,2,Baja California,1,1,5660000,Boi choi,2.0,0.0,12.0,6.0,3142.0,37704.0
1998,2,Baja California,1,1,5670000,Brócoli,294.0,0.0,3661.0,12.45,4664.26,17075842.05
1998,2,Baja California,1,1,5680000,Semilla de brócoli,36.0,0.0,9.0,0.25,33406.0,300654.0
1998,2,Baja California,1,1,5740000,Calabacita,288.0,7.0,3710.0,12.88,3567.84,13236676.46
1998,2,Baja California,1,1,5870000,Cártamo,648.0,0.0,1719.0,2.65,2050.0,3523950.0
1998,2,Baja California,1,1,5900000,Cebada forrajera en verde,94.0,0.0,1309.0,13.93,218.87,286501.6
1998,2,Baja California,1,1,5920000,Cebada grano,1189.0,0.0,4696.0,3.95,1238.3,5815068.16
1998,2,Baja California,1,1,5940000,Cebolla,4402.0,4.0,61105.0,13.88,4096.48,250315173.35
1998,2,Baja California,1,1,6070000,Chícharo,128.0,0.0,1155.0,9.02,6350.0,7334250.0
1998,2,Baja California,1,1,6120000,Chile verde,162.0,0.0,2626.0,16.21,2514.22,6602341.72
1998,2,Baja California,1,1,6190000,Cilantro,602.0,12.0,3861.0,6.41,3077.16,11880902.88
1998,2,Baja California,1,1,6310000,Col (repollo),162.0,0.0,3839.0,23.7,1574.31,6043775.4
1998,2,Baja California,1,1,6320000,Col de bruselas,358.0,0.0,14320.0,40.0,3500.0,50120000.0
1998,2,Baja California,1,1,6330000,Coliflor,34.0,1.0,428.0,12.59,3387.85,1450000.0
1998,2,Baja California,1,1,6340000,Semilla de coliflor,25.0,0.0,7.0,0.28,11250.0,78750.0
1998,2,Baja California,1,1,6670000,Espinaca,62.0,0.0,580.0,9.35,4279.88,2482329.6
1998,2,Baja California,1,1,6750000,Flores,5.0,0.0,120.0,24.0,2500.0,300000.0
1998,2,Baja California,1,1,6790000,Semilla de flores,40.0,0.0,2.0,0.05,10250.0,20500.0
1998,2,Baja California,1,1,6820000,Fresa,506.0,0.0,26292.0,51.96,3403.85,89494024.2
1998,2,Baja California,1,1,6880000,Gai lan (kay laan),10.0,0.0,100.0,10.0,2700.0,270000.0
1998,2,Baja California,1,1,7110000,Haba verde,54.0,4.0,745.0,13.8,2600.0,1937000.0
1998,2,Baja California,1,1,7270000,Kale,42.0,0.0,545.0,12.98,3411.53,1859284.6
1998,2,Baja California,1,1,7330000,Lechuga,981.0,2.0,23745.0,24.2,2367.23,56209844.8
1998,2,Baja California,1,1,7760000,Mostaza,32.0,0.0,80.0,2.5,8586.0,686880.0
1998,2,Baja California,1,1,7780000,Nabo,25.0,0.0,178.0,7.12,1430.0,254540.0
1998,2,Baja California,1,1,7840000,Napa,33.0,0.0,729.0,22.09,2100.0,1530900.0
1998,2,Baja California,1,1,8210000,Pepino,383.0,0.0,7071.0,18.46,1571.63,11113020.0
1998,2,Baja California,1,1,8240000,Perejil,104.0,0.0,976.0,9.38,2148.01,2096456.0
1998,2,Baja California,1,1,8440000,Poro (leek),176.0,0.0,3752.0,21.32,5752.46,21583242.3
1998,2,Baja California,1,1,8460000,Quelite,50.0,0.0,319.0,6.38,1718.65,548250.0
1998,2,Baja California,1,1,8490000,Rábano,1015.0,8.0,8424.0,8.3,4741.34,39941040.0
1998,2,Baja California,1,1,8520000,Rapini,139.0,0.0,3269.0,23.52,4982.89,16289078.75
1998,2,Baja California,1,1,8710000,Sandía,24.0,0.0,576.0,24.0,1900.0,1094400.0
1998,2,Baja California,1,1,8970000,Tomate rojo (jitomate),2617.0,75.0,114825.0,43.88,5474.79,628642761.75
1998,2,Baja California,1,1,8980000,Tomate verde,6.0,0.0,63.0,10.5,3000.0,189000.0
1998,2,Baja California,1,1,9050000,Trigo grano,55043.0,533.0,393227.2,7.14,1373.0,539901268.83
1998,2,Baja California,1,1,9170000,Verdolaga,2.0,0.0,20.0,10.0,1100.0,22000.0
1998,2,Baja California,1,1,9270000,Zanahoria,301.0,0.0,7534.0,25.03,2097.83,15805036.82
1998,2,Baja California,1,1,15050000,Pastos y praderas,6727.0,0.0,272829.0,40.56,192.83,52610046.0
1998,2,Baja California,1,2,5490000,Avena forrajera en verde,2431.0,70.0,16398.0,6.75,226.46,3713504.44
1998,2,Baja California,1,2,5510000,Avena grano,302.0,0.0,393.0,1.3,1300.0,510900.0
1998,2,Baja California,1,2,5900000,Cebada forrajera en verde,16423.0,0.0,97563.0,5.94,292.72,28558579.95
1998,2,Baja California,1,2,5920000,Cebada grano,8714.0,630.0,14814.0,1.7,1305.0,19332270.0
1998,2,Baja California,1,2,5980000,Centeno forrajero en verde,300.0,0.0,750.0,2.5,650.0,487500.0
1998,2,Baja California,1,2,8790000,Sorgo forrajero en verde,13.0,0.0,33.8,2.6,650.0,21970.0
1998,2,Baja California,1,2,9040000,Trigo forrajero verde,484.0,0.0,1050.0,2.17,650.0,682500.0
1998,2,Baja California,1,2,9050000,Trigo grano,27740.0,70.0,74898.0,2.7,1240.0,92873520.0
1998,2,Baja California,1,2,15050000,Pastos y praderas,73.0,0.0,998.5,13.68,128.22,128028.0
1998,2,Baja California,2,1,5010000,Acelga,20.0,0.0,229.0,11.45,2023.42,463363.18
1998,2,Baja California,2,1,5130000,Alcachofa,62.0,0.0,1261.0,20.34,5245.26,6614272.86
1998,2,Baja California,2,1,5190000,Algodón hueso,54127.0,360.0,171848.0,3.17,4257.42,731629112.16
1998,2,Baja California,2,1,5370000,Apio,208.0,0.0,6180.1,29.71,2642.37,16330110.84
1998,2,Baja California,2,1,5620000,Semilla de berenjena,4.0,0.0,1.0,0.25,1396825.1,1396825.1
1998,2,Baja California,2,1,5640000,Betabel,88.0,0.0,2721.0,30.92,3929.59,10692414.39
1998,2,Baja California,2,1,5670000,Brócoli,59.0,0.0,1138.0,19.29,2839.71,3231589.98
1998,2,Baja California,2,1,5740000,Calabacita,596.0,0.0,7501.0,12.59,2148.92,16119048.92
1998,2,Baja California,2,1,5750000,Semilla de calabacita,17.0,0.0,7.0,0.41,507936.55,3555555.85
1998,2,Baja California,2,1,5940000,Cebolla,2813.0,27.0,61743.0,21.95,3363.38,207665246.87
1998,2,Baja California,2,1,6070000,Chícharo,66.0,0.0,650.0,9.85,4545.11,2954321.5
1998,2,Baja California,2,1,6120000,Chile verde,628.0,0.0,13070.0,20.81,4154.81,54303366.7
1998,2,Baja California,2,1,6140000,Semilla de chile verde,58.0,0.0,20.0,0.34,5158730.22,103174604.4
1998,2,Baja California,2,1,6190000,Cilantro,210.0,0.0,3098.0,14.75,3467.45,10742160.1
1998,2,Baja California,2,1,6310000,Col (repollo),98.0,0.0,3010.0,30.71,1323.0,3982230.0
1998,2,Baja California,2,1,6330000,Coliflor,7.0,0.0,110.0,15.71,2965.0,326150.0
1998,2,Baja California,2,1,6600000,Ejote,72.0,0.0,486.0,6.75,4052.16,1969349.76
1998,2,Baja California,2,1,6610000,Elote,92.0,0.0,904.0,9.83,1893.92,1712103.68
1998,2,Baja California,2,1,6670000,Espinaca,9.0,0.0,99.0,11.0,2718.33,269114.67
1998,2,Baja California,2,1,6750000,Flores,96.0,0.0,662.0,6.9,8805.9,5829505.0
1998,2,Baja California,2,1,6790000,Semilla de flores,15.0,0.0,1.0,0.07,2539628.51,2539628.51
1998,2,Baja California,2,1,6840000,Frijol,15.0,0.0,16.0,1.07,7476.0,119616.0
1998,2,Baja California,2,1,6880000,Gai lan (kay laan),18.0,0.0,121.0,6.72,8400.0,1016400.0
1998,2,Baja California,2,1,7100000,Haba grano,0.0,30.0,0.0,0.0,0.0,0.0
1998,2,Baja California,2,1,7270000,Kale,23.0,0.0,402.0,17.48,5997.19,2410870.38
1998,2,Baja California,2,1,7320000,Kohlrabi,1.0,0.0,22.0,22.0,1900.0,41800.0
1998,2,Baja California,2,1,7330000,Lechuga,50.0,0.0,1095.0,21.9,2180.72,2387888.4
1998,2,Baja California,2,1,7470000,Maíz forrajero en verde,128.0,0.0,2315.0,18.09,307.41,711654.15
1998,2,Baja California,2,1,7490000,Maíz grano,2073.0,5.0,7577.0,3.66,1276.0,9668252.0
1998,2,Baja California,2,1,7670000,Melón,579.0,0.0,11143.0,19.25,2673.62,29792147.66
1998,2,Baja California,2,1,7680000,Semilla de melón,52.0,0.0,9.0,0.17,1269841.12,11428570.08
1998,2,Baja California,2,1,8100000,Papa,238.0,18.0,7295.0,30.65,3400.0,24803000.0
1998,2,Baja California,2,1,8110000,Semilla de papa,55.0,0.0,1367.03,24.86,4500.0,6151635.0
1998,2,Baja California,2,1,8210000,Pepino,829.0,0.0,18046.0,21.77,1613.83,29123176.18
1998,2,Baja California,2,1,8220000,Semilla de pepino,13.0,0.0,2.0,0.15,1523809.55,3047619.1
1998,2,Baja California,2,1,8240000,Perejil,24.0,0.0,504.0,21.0,2360.0,1189440.0
1998,2,Baja California,2,1,8440000,Poro (leek),73.0,0.0,2254.0,30.88,4660.8,10505443.2
1998,2,Baja California,2,1,8460000,Quelite,7.0,0.0,84.0,12.0,2048.0,172032.0
1998,2,Baja California,2,1,8490000,Rábano,140.0,0.0,2336.0,16.69,2614.22,6106817.92
1998,2,Baja California,2,1,8520000,Rapini,62.0,0.0,817.0,13.18,4149.94,3390500.98
1998,2,Baja California,2,1,8710000,Sandía,542.0,0.0,17443.0,32.18,2141.09,37347032.87
1998,2,Baja California,2,1,8770000,Sorgo escobero,85.0,0.0,336.0,3.95,6150.0,2066400.0
1998,2,Baja California,2,1,8790000,Sorgo forrajero en verde,4839.0,0.0,156023.0,32.24,216.69,33808353.91
1998,2,Baja California,2,1,8810000,Sorgo grano,6481.0,0.0,28101.0,4.34,1150.0,32316150.0
1998,2,Baja California,2,1,8960000,Semilla de tomate rojo (jitomate),50.0,0.0,9.0,0.18,298412.67,2685714.0
1998,2,Baja California,2,1,8970000,Tomate rojo (jitomate),8497.0,4.0,347874.0,40.94,5036.68,1752128657.46
1998,2,Baja California,2,1,8980000,Tomate verde,523.0,0.0,7034.0,13.45,3571.11,25119187.74
1998,2,Baja California,2,1,9170000,Verdolaga,6.0,0.0,72.0,12.0,1850.0,133200.0
1998,2,Baja California,2,1,9270000,Zanahoria,77.0,0.0,1676.0,21.77,3772.17,6322156.92
1998,2,Baja California,2,1,15050000,Pastos y praderas,46.0,0.0,1104.0,24.0,565.0,623760.0
1998,2,Baja California,2,2,5900000,Cebada forrajera en verde,460.0,0.0,1840.0,4.0,350.0,644000.0
1998,2,Baja California,2,2,5920000,Cebada grano,1554.0,0.0,2331.0,1.5,1600.0,3729600.0
1998,2,Baja California,2,2,6840000,Frijol,464.0,0.0,223.0,0.48,6000.0,1338000.0
1998,2,Baja California,2,2,7470000,Maíz forrajero en verde,34.0,0.0,436.02,12.82,435.64,189947.75
1998,2,Baja California,2,2,7490000,Maíz grano,1013.0,8.0,887.0,0.88,1413.77,1254013.99
1998,2,Baja California,2,2,8710000,Sandía,8.0,0.0,220.0,27.5,1000.0,220000.0
1998,2,Baja California,2,2,9040000,Trigo forrajero verde,450.0,0.0,3375.0,7.5,350.0,1181250.0
1998,2,Baja California,2,2,9050000,Trigo grano,150.0,0.0,105.0,0.7,1250.0,131250.0
1998,2,Baja California,3,1,5000000,Aceituna,1992.0,0.0,10150.0,5.1,4263.04,43269893.84
1998,2,Baja California,3,1,5060000,Aguacate,22.0,0.0,83.0,3.77,4850.02,402552.0
1998,2,Baja California,3,1,5170000,Alfalfa verde,24007.0,0.0,1901344.0,79.2,178.26,338933581.4
1998,2,Baja California,3,1,5180000,Algarrobo,10.0,0.0,15.0,1.5,2500.0,37500.0
1998,2,Baja California,3,1,5260000,Almendra,7.0,0.0,6.1,0.87,6900.0,42090.0
1998,2,Baja California,3,1,6020000,Chabacano,8.0,0.0,24.0,3.0,2600.0,62400.0
1998,2,Baja California,3,1,6050000,Chayote,9.0,0.0,63.0,7.0,2795.0,176085.0
1998,2,Baja California,3,1,6220000,Ciruela,24.0,0.0,108.0,4.5,5000.0,540000.0
1998,2,Baja California,3,1,6490000,Dátil,266.0,0.0,1629.0,6.12,19700.0,32091300.0
1998,2,Baja California,3,1,6530000,Durazno,15.0,0.0,63.0,4.2,4832.91,304473.33
1998,2,Baja California,3,1,6650000,Espárrago,2597.0,0.0,9051.0,3.49,25772.0,233262372.0
1998,2,Baja California,3,1,6690000,Eucalipto,42.0,0.0,805.0,19.17,1539.38,1239200.9
1998,2,Baja California,3,1,6700000,Flor cera,15.0,0.0,90.0,6.0,9300.0,837000.0
1998,2,Baja California,3,1,6750000,Flores,178.0,0.0,1107.0,6.22,10642.23,11780945.0
1998,2,Baja California,3,1,6790000,Semilla de flores,0.0,0.0,0.0,0.0,0.0,0.0
1998,2,Baja California,3,1,7150000,Higo,16.0,0.0,20.0,1.25,30000.0,600000.0
1998,2,Baja California,3,1,7260000,Jojoba,0.0,0.0,0.0,0.0,0.0,0.0
1998,2,Baja California,3,1,7390000,Limón,232.0,0.0,3807.0,16.41,1594.22,6069195.54
1998,2,Baja California,3,1,7550000,Mandarina,12.0,0.0,145.0,12.08,1316.55,190899.75
1998,2,Baja California,3,1,7580000,Manzana,72.0,0.0,363.0,5.04,4871.99,1768532.37
1998,2,Baja California,3,1,7690000,Membrillo,5.0,0.0,18.0,3.6,2900.0,52200.0
1998,2,Baja California,3,1,7850000,Naranja,347.0,0.0,5730.0,16.51,1548.59,8873420.7
1998,2,Baja California,3,1,7880000,Nectarina,0.0,0.0,0.0,0.0,0.0,0.0
1998,2,Baja California,3,1,7920000,Nopalitos,216.0,0.0,6263.0,29.0,1503.41,9415856.83
1998,2,Baja California,3,1,7960000,Nuez,23.0,0.0,23.0,1.0,20000.0,460000.0
1998,2,Baja California,3,1,8230000,Pera,3.0,0.0,12.0,4.0,5000.0,60000.0
1998,2,Baja California,3,1,8330000,Pistache,0.0,0.0,0.0,0.0,0.0,0.0
1998,2,Baja California,3,1,9000000,Toronja (pomelo),20.0,0.0,466.0,23.3,1224.7,570710.2
1998,2,Baja California,3,1,9130000,Uva,4306.0,0.0,46483.0,10.79,4562.07,212058852.92
1998,2,Baja California,3,1,9250000,Semilla de pastos y praderas,1280.0,0.0,698.0,0.55,24514.0,17110772.0
1998,2,Baja California,3,1,15050000,Pastos y praderas,2061.0,0.0,71279.0,34.58,255.04,18178970.0
1998,2,Baja California,3,1,8060000,Palma de ornato,14.0,0.0,7420.0,530.0,340.0,2522800.0
1998,2,Baja California,3,2,5000000,Aceituna,1304.0,0.0,3390.0,2.6,3000.0,10170000.0
1998,2,Baja California,3,2,5180000,Algarrobo,60.0,0.0,60.0,1.0,2500.0,150000.0
1998,2,Baja California,3,2,6530000,Durazno,1.0,0.0,4.0,4.0,2600.0,10400.0
1998,2,Baja California,3,2,7390000,Limón,10.0,0.0,50.0,5.0,2500.0,125000.0
1998,2,Baja California,3,2,7690000,Membrillo,0.0,0.0,0.0,0.0,0.0,0.0
1998,2,Baja California,3,2,7920000,Nopalitos,42.0,0.0,210.0,5.0,1500.0,315000.0
1998,2,Baja California,3,2,9130000,Uva,1073.0,0.0,3004.0,2.8,2865.0,8606460.0
1998,3,Baja California Sur,1,1,5070000,Ajo,83.25,0.0,345.14,4.15,10086.34,3481200.74
1998,3,Baja California Sur,1,1,5110000,Albahaca,187.0,1.0,773.0,4.13,12861.6,9942013.58
1998,3,Baja California Sur,1,1,5190000,Algodón hueso,63.0,12.0,196.0,3.11,6100.0,1195600.0
1998,3,Baja California Sur,1,1,5610000,Berenjena,23.0,0.0,565.2,24.57,6397.07,3615621.75
1998,3,Baja California Sur,1,1,5640000,Betabel,2.0,0.0,8.0,4.0,3250.0,26000.0
1998,3,Baja California Sur,1,1,5690000,Cacahuate,140.0,111.0,115.0,0.82,3000.0,345000.0
1998,3,Baja California Sur,1,1,5740000,Calabacita,62.0,1.0,525.8,8.48,3344.2,1758380.08
1998,3,Baja California Sur,1,1,5790000,Camote,4.0,0.0,28.0,7.0,2500.0,70000.0
1998,3,Baja California Sur,1,1,5870000,Cártamo,3310.0,402.0,3168.0,0.96,2311.0,7321248.0
1998,3,Baja California Sur,1,1,5940000,Cebolla,55.0,4.0,950.0,17.27,5559.47,5281495.02
1998,3,Baja California Sur,1,1,6070000,Chícharo,32.0,0.0,141.0,4.41,20034.39,2824848.3
1998,3,Baja California Sur,1,1,6120000,Chile verde,1204.0,30.0,24951.9,20.72,5435.85,135634779.6
1998,3,Baja California Sur,1,1,6170000,Chives,2.0,0.0,2.2,1.1,12809.22,28180.28
1998,3,Baja California Sur,1,1,6190000,Cilantro,3.0,0.0,6.0,2.0,4000.0,24000.0
1998,3,Baja California Sur,1,1,6200000,Semilla de cilantro,15.0,0.0,27.0,1.8,10000.0,270000.0
1998,3,Baja California Sur,1,1,6310000,Col (repollo),4.0,0.0,51.0,12.75,1823.53,93000.0
1998,3,Baja California Sur,1,1,6600000,Ejote,26.0,0.0,128.0,4.92,4500.0,576000.0
1998,3,Baja California Sur,1,1,6820000,Fresa,50.0,6.0,2658.0,53.16,3965.56,10540471.53
1998,3,Baja California Sur,1,1,6840000,Frijol,389.0,125.0,368.0,0.95,7589.05,2792771.98
1998,3,Baja California Sur,1,1,6900000,Garbanzo grano,2925.0,201.0,3606.0,1.23,4500.0,16227000.0
1998,3,Baja California Sur,1,1,7170000,Hortalizas,70.0,15.0,551.56,7.88,4339.33,2393400.8
1998,3,Baja California Sur,1,1,7330000,Lechuga,5.0,0.0,34.0,6.8,5000.0,170000.0
1998,3,Baja California Sur,1,1,7470000,Maíz forrajero en verde,49.0,0.0,1685.0,34.39,469.73,791500.0
1998,3,Baja California Sur,1,1,7490000,Maíz grano,7083.0,130.0,30477.0,4.3,1311.05,39956898.78
1998,3,Baja California Sur,1,1,7670000,Melón,422.0,56.0,5433.11,12.87,2720.0,14778072.09
1998,3,Baja California Sur,1,1,7700000,Menta,4.0,0.0,17.54,4.39,8927.11,156581.52
1998,3,Baja California Sur,1,1,7780000,Nabo,2.0,0.0,40.0,20.0,3000.0,120000.0
1998,3,Baja California Sur,1,1,7840000,Napa,9.0,4.0,170.0,18.89,3470.59,590000.0
1998,3,Baja California Sur,1,1,8010000,Orégano,2.0,0.0,5.17,2.59,12809.22,66223.67
1998,3,Baja California Sur,1,1,8100000,Papa,28.0,0.0,843.0,30.11,3500.0,2950500.0
1998,3,Baja California Sur,1,1,8210000,Pepino,77.0,0.0,774.0,10.05,2533.84,1961190.0
1998,3,Baja California Sur,1,1,8490000,Rábano,9.0,0.0,120.0,13.33,1905.0,228600.0
1998,3,Baja California Sur,1,1,8590000,Romero,2.0,0.0,6.67,3.34,9925.13,66200.62
1998,3,Baja California Sur,1,1,8700000,Salvia,6.0,0.0,17.32,2.89,12108.39,209717.39
1998,3,Baja California Sur,1,1,8710000,Sandía,106.0,0.0,2012.0,18.98,2952.12,5939662.39
1998,3,Baja California Sur,1,1,8770000,Sorgo escobero,64.0,0.0,86.0,1.34,2732.56,235000.0
