Anio,Idestado,Nomestado,Idciclo,Idmodalidad,Nomcultivo,Cosechada,Siniestrada,Volumenproduccion,Rendimiento,PMR,Valorproduccion
1991,2,Baja California,1,1,Melón,308.0,0.0,3850.0,12.5,400.0,1540000.0
1991,2,Baja California,1,1,Mostaza,39.0,0.0,24.0,0.62,4302.25,103254.0
1991,2,Baja California,1,1,Nabo,16.0,0.0,320.0,20.0,770.0,246400.0
1991,2,Baja California,1,1,Napa,12.0,1.0,264.0,22.0,800.0,211200.0
1991,2,Baja California,1,1,Pepino,94.0,20.0,2372.0,25.23,795.07,1885899.0
1991,2,Baja California,1,1,Perejil,53.0,5.0,276.0,5.21,450.0,124200.0
1991,2,Baja California,1,1,Quelite,78.0,0.0,630.0,8.08,714.22,449960.0
1991,2,Baja California,1,1,Rábano,672.0,9.0,4809.0,7.16,1906.89,9170248.0
1991,2,Baja California,1,1,Rapini,120.0,0.0,1020.0,8.5,980.0,999600.0
1991,2,Baja California,1,1,Tomate rojo (jitomate),470.0,0.0,18482.0,39.32,1031.07,19056236.0
1991,2,Baja California,1,1,Tomate verde,68.0,0.0,722.0,10.62,1294.46,934600.0
1991,2,Baja California,1,1,Trigo grano,60623.0,2172.0,329103.0,5.43,593.7,195388451.0
1991,2,Baja California,1,1,Zanahoria,273.0,0.0,8101.0,29.67,633.19,5129432.0
1991,2,Baja California,1,2,Avena forrajera en verde,448.0,8.0,1245.0,2.78,271.75,338330.0
1991,2,Baja California,1,2,Avena grano,373.0,0.0,580.0,1.55,516.98,299850.0
1991,2,Baja California,1,2,Cebada forrajera en verde,10290.0,196.0,23384.0,2.27,180.15,4212628.0
1991,2,Baja California,1,2,Cebada grano,414.0,6.0,874.0,2.11,467.27,408395.0
1991,2,Baja California,1,2,Centeno forrajero en verde,636.0,0.0,1951.0,3.07,514.24,1003282.0
1991,2,Baja California,1,2,Maíz grano,0.0,26.0,0.0,0.0,0.0,0.0
1991,2,Baja California,1,2,Trigo grano,153.0,0.0,142.0,0.93,421.01,59784.0
1991,2,Baja California,2,1,Ajonjolí,3680.0,3304.0,3043.0,0.83,2190.47,6665598.0
1991,2,Baja California,2,1,Algodón hueso,34947.0,328.0,124975.0,3.58,2183.16,272840955.0
1991,2,Baja California,2,1,Apio,81.0,0.0,1161.0,14.33,725.59,842415.0
1991,2,Baja California,2,1,Avena forrajera en verde,38.0,0.0,304.0,8.0,284.0,86336.0
1991,2,Baja California,2,1,Betabel,39.0,0.0,466.0,11.95,886.18,412960.0
1991,2,Baja California,2,1,Brócoli,158.0,2.0,1544.0,9.77,969.3,1496601.0
1991,2,Baja California,2,1,Calabacita,623.0,47.0,6795.0,10.91,859.65,5841349.0
1991,2,Baja California,2,1,Calabaza,65.0,0.0,483.0,7.43,283.23,136800.0
1991,2,Baja California,2,1,Cebada forrajera en verde,301.0,4.0,1969.0,6.54,218.02,429289.0
1991,2,Baja California,2,1,Cebolla,2755.0,131.0,37725.0,13.69,1502.52,56682646.0
1991,2,Baja California,2,1,Chayote,8.0,0.0,80.0,10.0,1000.0,80000.0
1991,2,Baja California,2,1,Chícharo,31.0,10.0,106.0,3.42,1600.47,169650.0
1991,2,Baja California,2,1,Chile verde,759.0,33.0,10079.0,13.28,2085.09,21015622.0
1991,2,Baja California,2,1,Cilantro,259.0,2.0,2014.0,7.78,2235.73,4502752.0
1991,2,Baja California,2,1,Col (repollo),117.0,1.0,1773.0,15.15,680.3,1206175.0
1991,2,Baja California,2,1,Ejote,35.0,0.0,221.0,6.31,1946.94,430273.0
1991,2,Baja California,2,1,Elote,1601.0,0.0,7911.0,4.94,1091.23,8632752.0
1991,2,Baja California,2,1,Espinaca,6.0,0.0,60.0,10.0,1435.0,86100.0
1991,2,Baja California,2,1,Flores,2.0,1.0,16.0,8.0,2827.81,45245.0
1991,2,Baja California,2,1,Frijol,162.0,112.0,117.0,0.72,2339.34,273703.0
1991,2,Baja California,2,1,Lechuga,168.0,36.0,2218.0,13.2,960.16,2129635.0
1991,2,Baja California,2,1,Maíz forrajero en verde,759.0,0.0,24843.0,32.73,120.74,2999617.0
1991,2,Baja California,2,1,Maíz grano,631.0,24.0,1895.0,3.0,752.33,1425658.0
1991,2,Baja California,2,1,Melón,1275.0,1349.0,16950.0,13.29,364.0,6169834.0
1991,2,Baja California,2,1,Papa,984.0,83.0,25034.0,25.44,1185.93,29688597.0
1991,2,Baja California,2,1,Pepino,298.0,19.0,8794.0,29.51,820.95,7219434.0
1991,2,Baja California,2,1,Perejil,17.0,0.0,127.0,7.47,533.86,67800.0
1991,2,Baja California,2,1,Quelite,68.0,0.0,442.0,6.5,785.0,346970.0
1991,2,Baja California,2,1,Rábano,151.0,1.0,1376.0,9.11,2416.65,3325308.0
1991,2,Baja California,2,1,Rapini,9.0,0.0,56.0,6.22,990.0,55440.0
1991,2,Baja California,2,1,Sandía,450.0,140.0,8765.0,19.48,460.89,4039736.0
1991,2,Baja California,2,1,Sorgo escobero,86.0,0.0,112.0,1.3,465.0,52080.0
1991,2,Baja California,2,1,Sorgo forrajero en verde,4705.0,32.0,39647.0,8.43,206.15,8173269.0
1991,2,Baja California,2,1,Sorgo grano,1532.0,25.0,4911.0,3.21,419.72,2061269.0
1991,2,Baja California,2,1,Tomate rojo (jitomate),4238.0,268.0,137565.0,32.46,749.0,103036185.0
1991,2,Baja California,2,1,Tomate verde,204.0,31.0,2899.0,14.21,1479.24,4288317.0
1991,2,Baja California,2,1,Trigo grano,10.0,0.0,15.0,1.5,590.0,8850.0
1991,2,Baja California,2,1,Verdolaga,13.0,0.0,158.0,12.15,2089.87,330200.0
1991,2,Baja California,2,1,Zanahoria,63.0,0.0,1690.0,26.83,836.91,1414381.0
1991,2,Baja California,2,2,Avena forrajera en verde,4.0,0.0,45.0,11.25,70.0,3150.0
1991,2,Baja California,2,2,Cebada forrajera en verde,180.0,37.0,704.0,3.91,154.36,108666.0
1991,2,Baja California,2,2,Frijol,228.0,264.0,142.0,0.62,2683.08,380998.0
1991,2,Baja California,2,2,Maíz grano,229.0,408.0,117.0,0.51,626.64,73317.0
1991,2,Baja California,2,2,Trigo grano,20.0,0.0,20.0,1.0,450.0,9000.0
1991,2,Baja California,3,1,Aceituna,1787.0,0.0,6293.0,3.52,1169.8,7361563.0
1991,2,Baja California,3,1,Aguacate,7.0,0.0,18.0,2.57,2300.0,41400.0
1991,2,Baja California,3,1,Alfalfa verde,20661.0,0.0,1078212.0,52.19,71.2,76773007.0
1991,2,Baja California,3,1,Algarrobo,10.0,0.0,35.0,3.5,1250.0,43750.0
1991,2,Baja California,3,1,Almendra,11.0,0.0,13.0,1.18,2403.0,31239.0
1991,2,Baja California,3,1,Chabacano,0.0,0.0,0.0,0.0,0.0,0.0
1991,2,Baja California,3,1,Ciruela,6.0,0.0,11.0,1.83,1689.73,18587.0
1991,2,Baja California,3,1,Dátil,37.0,0.0,204.0,5.51,7000.0,1428000.0
1991,2,Baja California,3,1,Durazno,8.0,0.0,18.0,2.25,1891.67,34050.0
1991,2,Baja California,3,1,Espárrago,3091.0,0.0,9811.0,3.17,4189.35,41101752.0
1991,2,Baja California,3,1,Flores,50.0,0.0,524.0,10.48,7833.53,4104771.0
1991,2,Baja California,3,1,Frambuesa,0.0,0.0,0.0,0.0,0.0,0.0
1991,2,Baja California,3,1,Higo,17.0,0.0,51.0,3.0,517.47,26391.0
1991,2,Baja California,3,1,Jojoba,10.0,0.0,3.0,0.3,11000.0,33000.0
1991,2,Baja California,3,1,Limón,144.0,0.0,2138.0,14.85,775.15,1657271.0
1991,2,Baja California,3,1,Mandarina,13.0,0.0,160.0,12.31,645.0,103200.0
1991,2,Baja California,3,1,Manzana,52.0,0.0,158.0,3.04,1711.18,270366.0
1991,2,Baja California,3,1,Membrillo,2.0,0.0,2.0,1.0,1950.0,3900.0
1991,2,Baja California,3,1,Naranja,199.0,0.0,2594.0,13.04,843.2,2187256.0
1991,2,Baja California,3,1,Nopalitos,33.0,0.0,483.0,14.64,655.88,316792.0
1991,2,Baja California,3,1,Nuez,23.0,0.0,60.0,2.61,3175.6,190536.0
1991,2,Baja California,3,1,Pera,9.0,0.0,25.0,2.78,800.0,20000.0
1991,2,Baja California,3,1,Pistache,21.0,0.0,15.0,0.71,7000.0,105000.0
1991,2,Baja California,3,1,Toronja (pomelo),28.0,0.0,448.0,16.0,700.0,313600.0
1991,2,Baja California,3,1,Uva,5062.0,0.0,37907.0,7.49,1700.0,64441900.0
1991,2,Baja California,3,1,Pastos y praderas,354.0,0.0,10353.0,29.25,65.39,676961.0
1991,2,Baja California,3,2,Aceituna,491.0,0.0,707.0,1.44,648.73,458652.0
1991,2,Baja California,3,2,Algarrobo,60.0,0.0,24.0,0.4,2576.71,61841.0
1991,2,Baja California,3,2,Limón,0.0,0.0,0.0,0.0,0.0,0.0
1991,2,Baja California,3,2,Membrillo,0.0,0.0,0.0,0.0,0.0,0.0
1991,2,Baja California,3,2,Nopalitos,40.0,0.0,365.0,9.13,618.01,225574.0
1991,2,Baja California,3,2,Uva,924.0,0.0,1498.0,1.62,711.68,1066092.0
1991,3,Baja California Sur,1,1,Ajo,31.0,0.0,185.0,5.97,3212.97,594400.0
1991,3,Baja California Sur,1,1,Albahaca,10.0,0.0,80.0,8.0,1800.0,144000.0
1991,3,Baja California Sur,1,1,Algodón hueso,533.0,0.0,2146.0,4.03,1867.18,4006967.0
1991,3,Baja California Sur,1,1,Berenjena,4.0,5.0,60.0,15.0,850.0,51000.0
1991,3,Baja California Sur,1,1,Calabacita,97.0,16.0,906.0,9.34,1254.35,1136437.0
1991,3,Baja California Sur,1,1,Calabaza,0.0,5.0,0.0,0.0,0.0,0.0
1991,3,Baja California Sur,1,1,Cártamo,280.0,144.0,224.0,0.8,665.0,148960.0
1991,3,Baja California Sur,1,1,Cebolla,37.0,4.0,788.0,21.3,1578.3,1243700.0
1991,3,Baja California Sur,1,1,Chícharo,10.0,2.0,90.0,9.0,4000.0,360000.0
1991,3,Baja California Sur,1,1,Chile verde,494.0,60.0,11827.0,23.94,2006.18,23727055.0
1991,3,Baja California Sur,1,1,Cilantro,7.0,0.0,11.0,1.57,3000.0,33000.0
1991,3,Baja California Sur,1,1,Ejote,19.0,0.0,108.0,5.68,2030.27,219269.0
1991,3,Baja California Sur,1,1,Fresa,8.0,0.0,44.0,5.5,1854.55,81600.0
1991,3,Baja California Sur,1,1,Frijol,219.0,40.0,243.0,1.11,2878.76,699538.0
1991,3,Baja California Sur,1,1,Garbanzo grano,6502.0,400.0,7415.0,1.14,1512.77,11217182.0
1991,3,Baja California Sur,1,1,Haba grano,9.0,8.0,19.0,2.11,1105.26,21000.0
1991,3,Baja California Sur,1,1,Hortalizas,81.0,1.0,440.0,5.43,10282.33,4524224.0
1991,3,Baja California Sur,1,1,Lechuga,9.0,0.0,34.0,3.78,1482.35,50400.0
1991,3,Baja California Sur,1,1,Maíz forrajero en verde,43.0,3.0,875.0,20.35,9.63,8423.0
1991,3,Baja California Sur,1,1,Maíz grano,564.0,66.0,1481.0,2.63,798.24,1182192.0
1991,3,Baja California Sur,1,1,Melón,150.0,34.0,2180.0,14.53,879.82,1918016.0
1991,3,Baja California Sur,1,1,Papa,20.0,1.0,300.0,15.0,1100.0,330000.0
1991,3,Baja California Sur,1,1,Pepino,52.0,2.0,546.0,10.5,1523.5,831829.0
1991,3,Baja California Sur,1,1,Rábano,3.0,0.0,65.0,21.67,2000.0,130000.0
1991,3,Baja California Sur,1,1,Sandía,44.0,9.0,1562.0,35.5,840.54,1312920.0
1991,3,Baja California Sur,1,1,Sorgo escobero,20.0,0.0,50.0,2.5,200.0,10000.0
1991,3,Baja California Sur,1,1,Sorgo forrajero en verde,28.0,1.0,506.0,18.07,179.35,90750.0
1991,3,Baja California Sur,1,1,Sorgo grano,69.0,56.0,195.0,2.83,335.0,65325.0
1991,3,Baja California Sur,1,1,Tomate rojo (jitomate),290.0,10.0,7634.0,26.32,1469.77,11220224.0
1991,3,Baja California Sur,1,1,Tomate verde,20.0,1.0,129.0,6.45,1989.88,256695.0
1991,3,Baja California Sur,1,1,Trigo grano,14936.0,53.0,68619.0,4.59,565.84,38827032.0
1991,3,Baja California Sur,2,1,Algodón hueso,2806.0,68.0,8830.0,3.15,1867.81,16492799.0
1991,3,Baja California Sur,2,1,Calabacita,10.0,0.0,47.0,4.7,985.17,46303.0
1991,3,Baja California Sur,2,1,Camote,3.0,0.0,30.0,10.0,1060.0,31800.0
1991,3,Baja California Sur,2,1,Cebolla,3.0,0.0,22.0,7.33,1390.91,30600.0
1991,3,Baja California Sur,2,1,Chícharo,15.0,0.0,130.0,8.67,2500.0,325000.0
1991,3,Baja California Sur,2,1,Chile verde,448.0,49.0,7243.0,16.17,1189.41,8614882.0
1991,3,Baja California Sur,2,1,Col (repollo),2.0,1.0,28.0,14.0,457.14,12800.0
1991,3,Baja California Sur,2,1,Fresa,4.0,0.0,12.0,3.0,8000.0,96000.0
1991,3,Baja California Sur,2,1,Frijol,3655.0,599.0,3971.0,1.09,2862.29,11366146.0
1991,3,Baja California Sur,2,1,Haba grano,10.0,0.0,20.0,2.0,1600.0,32000.0
1991,3,Baja California Sur,2,1,Hortalizas,27.0,2.0,131.0,4.85,7945.6,1040873.0
1991,3,Baja California Sur,2,1,Maíz forrajero en verde,24.0,13.0,235.0,9.79,164.35,38623.0
1991,3,Baja California Sur,2,1,Maíz grano,21098.0,495.0,76362.0,3.62,715.92,54669312.0
1991,3,Baja California Sur,2,1,Melón,88.0,64.0,678.0,7.7,1175.18,796770.0
1991,3,Baja California Sur,2,1,Napa,5.0,0.0,90.0,18.0,1500.0,135000.0
1991,3,Baja California Sur,2,1,Papa,77.0,0.0,1850.0,24.03,1500.0,2775000.0
1991,3,Baja California Sur,2,1,Pepino,54.0,11.0,571.0,10.57,1100.0,628100.0
1991,3,Baja California Sur,2,1,Sandía,705.0,101.0,12605.0,17.88,441.05,5559435.0
1991,3,Baja California Sur,2,1,Sorgo escobero,20.0,0.0,50.0,2.5,220.0,11000.0
1991,3,Baja California Sur,2,1,Sorgo forrajero en verde,39.0,0.0,694.0,17.79,14.64,10157.0
1991,3,Baja California Sur,2,1,Sorgo grano,453.0,48.0,1820.0,4.02,392.26,713919.0
1991,3,Baja California Sur,2,1,Tomate rojo (jitomate),756.0,67.0,21251.0,28.11,988.49,21006370.0
1991,3,Baja California Sur,2,1,Tomate verde,149.0,45.0,1711.0,11.48,1055.47,1805906.0
1991,3,Baja California Sur,3,1,Aceituna,6.0,0.0,3.0,0.5,5000.0,15000.0
1991,3,Baja California Sur,3,1,Aguacate,241.0,0.0,1030.0,4.27,1735.46,1787521.0
1991,3,Baja California Sur,3,1,Alfalfa verde,2790.0,0.0,235925.0,84.56,73.77,17404456.0
1991,3,Baja California Sur,3,1,Almendra,2.0,0.0,1.0,0.5,700.0,700.0
1991,3,Baja California Sur,3,1,Chabacano,0.0,0.0,0.0,0.0,0.0,0.0
1991,3,Baja California Sur,3,1,Ciruela,13.0,0.0,22.0,1.69,2818.18,62000.0
1991,3,Baja California Sur,3,1,Dátil,381.0,0.0,346.0,0.91,2048.76,708870.0
1991,3,Baja California Sur,3,1,Durazno,22.0,0.0,145.0,6.59,1840.34,266850.0
1991,3,Baja California Sur,3,1,Espárrago,350.0,0.0,208.0,0.59,1652.17,343651.0
1991,3,Baja California Sur,3,1,Guayaba,15.0,0.0,17.0,1.13,3294.12,56000.0
1991,3,Baja California Sur,3,1,Higo,188.0,0.0,390.0,2.07,367.93,143491.0
1991,3,Baja California Sur,3,1,Jojoba,0.0,0.0,0.0,0.0,0.0,0.0
1991,3,Baja California Sur,3,1,Limón,7.0,0.0,51.0,7.29,1024.75,52262.0
1991,3,Baja California Sur,3,1,Litchi,0.0,0.0,0.0,0.0,0.0,0.0
1991,3,Baja California Sur,3,1,Mandarina,2.0,0.0,15.0,7.5,1000.0,15000.0
1991,3,Baja California Sur,3,1,Mango,257.0,0.0,2718.0,10.58,949.78,2581494.0
1991,3,Baja California Sur,3,1,Manzana,12.0,0.0,64.0,5.33,2932.81,187700.0
1991,3,Baja California Sur,3,1,Naranja,793.0,0.0,6650.0,8.39,898.0,5971680.0
1991,3,Baja California Sur,3,1,Papaya,17.0,0.0,180.0,10.59,2998.47,539724.0
1991,3,Baja California Sur,3,1,Tamarindo,5.0,0.0,10.0,2.0,2100.0,21000.0
1991,3,Baja California Sur,3,1,Toronja (pomelo),10.0,0.0,92.0,9.2,950.0,87400.0
1991,3,Baja California Sur,3,1,Uva,503.0,0.0,3404.0,6.77,2599.32,8848099.0
1991,3,Baja California Sur,3,1,Pastos y praderas,910.0,0.0,25267.0,27.77,53.63,1355137.0
1991,4,Campeche,1,1,Arroz palay,866.0,414.0,2208.0,2.55,550.0,1214400.0
1991,4,Campeche,1,1,Chile verde,11.0,1.0,67.0,6.09,2649.0,177483.0
1991,4,Campeche,1,1,Frijol,1.0,40.0,1.0,1.0,2100.0,2100.0
1991,4,Campeche,1,1,Maíz grano,187.0,12.0,535.0,2.86,636.0,340260.0
1991,4,Campeche,1,1,Melón,10.0,10.0,83.0,8.3,1347.0,111801.0
1991,4,Campeche,1,1,Sandía,87.0,16.0,1087.0,12.49,800.0,869600.0
1991,4,Campeche,1,1,Soya,0.0,15.0,0.0,0.0,0.0,0.0
1991,4,Campeche,1,1,Tomate rojo (jitomate),308.0,93.0,2745.0,8.91,1163.1,3192710.0
1991,4,Campeche,1,2,Frijol,1396.0,149.0,698.0,0.5,2100.0,1465800.0
1991,4,Campeche,1,2,Maíz grano,171.0,0.0,167.0,0.98,636.0,106212.0
1991,4,Campeche,1,2,Sandía,60.0,0.0,551.0,9.18,800.0,440800.0
1991,4,Campeche,1,2,Sorgo grano,0.0,7.0,0.0,0.0,0.0,0.0
1991,4,Campeche,1,2,Tomate rojo (jitomate),3.0,3.0,21.0,7.0,1163.1,24425.0
1991,4,Campeche,2,1,Arroz palay,4381.0,694.0,16248.0,3.71,660.0,10723680.0
1991,4,Campeche,2,1,Maíz grano,44.0,20.0,149.0,3.39,715.0,106535.0
1991,4,Campeche,2,1,Sorgo grano,45.0,0.0,54.0,1.2,375.0,20250.0
1991,4,Campeche,2,1,Soya,190.0,10.0,418.0,2.2,850.0,355300.0
1991,4,Campeche,2,2,Algodón hueso,545.0,2.0,589.0,1.08,1517.08,893562.0
1991,4,Campeche,2,2,Arroz palay,11571.0,3991.0,30367.0,2.62,660.0,20042220.0
1991,4,Campeche,2,2,Frijol,176.0,8.0,103.0,0.59,2100.0,216300.0
