Anio,Idestado,Nomestado,Idciclo,Nommodalidad,Nomunidad,Nomcultivo,Cosechada,Siniestrada,Volumenproduccion,Rendimiento,PMR,Valorproduccion
1993,1,Aguascalientes,3,Riego,Tonelada,Durazno,517.0,0.0,5519.0,10.68,1890.0,10430910.0
1993,1,Aguascalientes,3,Riego,Tonelada,Fresa,9.0,0.0,86.0,9.56,2850.0,245100.0
1993,1,Aguascalientes,3,Riego,Tonelada,Guayaba,7109.0,0.0,120852.0,17.0,829.0,100186308.0
1993,1,Aguascalientes,3,Riego,Tonelada,Lima,3.0,0.0,27.0,9.0,650.56,17565.0
1993,1,Aguascalientes,3,Riego,Tonelada,Limón,2.0,0.0,20.0,10.0,1250.0,25000.0
1993,1,Aguascalientes,3,Riego,Tonelada,Manzana,1.0,0.0,10.0,10.0,800.0,8000.0
1993,1,Aguascalientes,3,Riego,Tonelada,Membrillo,9.0,0.0,80.0,8.89,986.0,78880.0
1993,1,Aguascalientes,3,Riego,Tonelada,Naranja,2.0,0.0,33.0,16.5,400.0,13200.0
1993,1,Aguascalientes,3,Riego,Tonelada,Nopalitos,28.0,0.0,485.0,17.32,584.0,283240.0
1993,1,Aguascalientes,3,Riego,Tonelada,Nuez,145.0,0.0,177.0,1.22,7775.0,1376175.0
1993,1,Aguascalientes,3,Riego,Tonelada,Persimonio,4.0,0.0,24.0,6.0,4750.0,114000.0
1993,1,Aguascalientes,3,Riego,Tonelada,Tuna,27.0,0.0,42.0,1.56,400.0,16800.0
1993,1,Aguascalientes,3,Riego,Tonelada,Uva,1591.0,0.0,16213.0,10.19,744.6,12072232.0
1993,1,Aguascalientes,3,Temporal,Tonelada,Tuna,2557.0,0.0,10095.0,3.95,741.0,7480395.0
1993,2,Baja California,1,Riego,Tonelada,Ajo,198.0,19.0,1197.0,6.05,5298.0,6341706.0
1993,2,Baja California,1,Riego,Tonelada,Apio,192.0,1.0,1870.0,9.74,755.0,1411850.0
1993,2,Baja California,1,Riego,Tonelada,Semilla de apio,7.0,0.0,4.0,0.57,6032.0,24128.0
1993,2,Baja California,1,Riego,Tonelada,Avena forrajera en verde,387.0,5.0,12002.0,31.01,170.22,2042930.0
1993,2,Baja California,1,Riego,Tonelada,Betabel,24.0,0.0,604.0,25.17,827.0,499508.0
1993,2,Baja California,1,Riego,Tonelada,Boi choi,63.0,0.0,441.0,7.0,847.0,373527.0
1993,2,Baja California,1,Riego,Tonelada,Brócoli,204.0,2.0,2229.0,10.93,1044.0,2327076.0
1993,2,Baja California,1,Riego,Tonelada,Semilla de brócoli,13.0,0.0,2.0,0.15,20460.0,40920.0
1993,2,Baja California,1,Riego,Tonelada,Calabacita,326.0,35.0,3399.0,10.43,865.0,2940135.0
1993,2,Baja California,1,Riego,Tonelada,Calabaza,3.0,0.0,34.0,11.33,318.0,10812.0
1993,2,Baja California,1,Riego,Tonelada,Cártamo,3911.0,145.0,8976.0,2.3,802.0,7198752.0
1993,2,Baja California,1,Riego,Tonelada,Cebada forrajera en verde,278.0,0.0,4398.0,15.82,83.36,366637.0
1993,2,Baja California,1,Riego,Tonelada,Cebada grano,489.0,34.0,1568.0,3.21,500.0,784000.0
1993,2,Baja California,1,Riego,Tonelada,Cebolla,3269.0,80.0,39482.0,12.08,1175.25,46401400.0
1993,2,Baja California,1,Riego,Tonelada,Semilla de cebolla,124.0,0.0,68.0,0.55,65835.0,4476780.0
1993,2,Baja California,1,Riego,Tonelada,Chícharo,114.0,20.0,420.0,3.68,2812.0,1181040.0
1993,2,Baja California,1,Riego,Tonelada,Chile verde,15.0,4.0,149.0,9.93,1980.67,295120.0
1993,2,Baja California,1,Riego,Tonelada,Cilantro,204.0,38.0,1226.0,6.01,2184.0,2677584.0
1993,2,Baja California,1,Riego,Tonelada,Semilla de cilantro,11.0,0.0,3.0,0.27,10000.0,30000.0
1993,2,Baja California,1,Riego,Tonelada,Col (repollo),135.0,33.0,3122.0,23.13,1067.0,3331174.0
1993,2,Baja California,1,Riego,Tonelada,Col de bruselas,368.0,190.0,4560.0,12.39,1668.0,7606080.0
1993,2,Baja California,1,Riego,Tonelada,Semilla de coliflor,21.0,0.0,8.0,0.38,7502.0,60016.0
1993,2,Baja California,1,Riego,Tonelada,Ejote,21.0,9.0,134.0,6.38,2588.0,346792.0
1993,2,Baja California,1,Riego,Tonelada,Elote,3.0,0.0,23.0,7.67,1974.0,45402.0
1993,2,Baja California,1,Riego,Tonelada,Espinaca,88.0,1.0,591.0,6.72,933.0,551403.0
1993,2,Baja California,1,Riego,Tonelada,Flores,42.0,14.0,103.0,2.45,8866.0,913198.0
1993,2,Baja California,1,Riego,Tonelada,Semilla de flores,12.0,0.0,5.0,0.42,23700.0,118500.0
1993,2,Baja California,1,Riego,Tonelada,Fresa,334.0,55.0,16032.0,48.0,3273.0,52472736.0
1993,2,Baja California,1,Riego,Tonelada,Frijol,0.0,7.0,0.0,0.0,0.0,0.0
1993,2,Baja California,1,Riego,Tonelada,Gai lan (kay laan),1.0,1.0,2.0,2.0,7000.0,14000.0
1993,2,Baja California,1,Riego,Tonelada,Haba verde,17.0,1.0,94.0,5.53,2016.0,189504.0
1993,2,Baja California,1,Riego,Tonelada,Kale,30.0,0.0,494.0,16.47,887.0,438178.0
1993,2,Baja California,1,Riego,Tonelada,Kohlrabi,5.0,0.0,80.0,16.0,823.0,65840.0
1993,2,Baja California,1,Riego,Tonelada,Lechuga,275.0,14.0,3962.0,14.41,878.0,3478636.0
1993,2,Baja California,1,Riego,Tonelada,Maíz grano,15.0,0.0,47.0,3.13,700.0,32900.0
1993,2,Baja California,1,Riego,Tonelada,Nabo,17.0,0.0,340.0,20.0,800.0,272000.0
1993,2,Baja California,1,Riego,Tonelada,Napa,12.0,0.0,300.0,25.0,700.0,210000.0
1993,2,Baja California,1,Riego,Tonelada,Pepino,220.0,0.0,4959.0,22.54,1326.0,6575634.0
1993,2,Baja California,1,Riego,Tonelada,Perejil,26.0,0.0,221.0,8.5,511.0,112931.0
1993,2,Baja California,1,Riego,Tonelada,Poro (leek),86.0,0.0,1141.0,13.27,1066.0,1216306.0
1993,2,Baja California,1,Riego,Tonelada,Quelite,112.0,1.0,620.0,5.54,615.0,381300.0
1993,2,Baja California,1,Riego,Tonelada,Rábano,454.0,17.0,3475.0,7.65,1090.0,3787750.0
1993,2,Baja California,1,Riego,Tonelada,Rapini,156.0,0.0,901.0,5.78,1101.0,992001.0
1993,2,Baja California,1,Riego,Tonelada,Sandía,32.0,0.0,630.0,19.69,550.0,346500.0
1993,2,Baja California,1,Riego,Tonelada,Tomate rojo (jitomate),963.0,4.0,35050.0,36.4,1037.0,36346850.0
1993,2,Baja California,1,Riego,Tonelada,Tomate verde,8.0,0.0,71.0,8.88,960.0,68160.0
1993,2,Baja California,1,Riego,Tonelada,Trigo grano,79751.0,2192.0,456208.0,5.72,617.94,281908763.0
1993,2,Baja California,1,Riego,Tonelada,Zanahoria,187.0,0.0,6284.0,33.6,569.0,3575596.0
1993,2,Baja California,1,Riego,Tonelada,Pastos y praderas,10744.0,0.0,420564.0,39.14,109.88,46212040.0
1993,2,Baja California,1,Temporal,Tonelada,Avena forrajera en verde,435.0,8.0,2660.0,6.11,77.26,205524.0
1993,2,Baja California,1,Temporal,Tonelada,Cebada forrajera en verde,8309.0,60.0,43380.0,5.22,72.95,3164532.0
1993,2,Baja California,1,Temporal,Tonelada,Cebada grano,1235.0,62.0,1214.0,0.98,592.0,718688.0
1993,2,Baja California,1,Temporal,Tonelada,Centeno forrajero en verde,586.0,0.0,1524.0,2.6,550.0,838200.0
1993,2,Baja California,1,Temporal,Tonelada,Maíz grano,83.0,7.0,54.0,0.65,700.0,37800.0
1993,2,Baja California,1,Temporal,Tonelada,Trigo grano,2550.0,90.0,6094.0,2.39,460.27,2804910.0
1993,2,Baja California,1,Temporal,Tonelada,Pastos y praderas,12.0,0.0,84.0,7.0,85.0,7140.0
1993,2,Baja California,2,Riego,Tonelada,Ajo,4.0,0.0,24.0,6.0,2151.0,51624.0
1993,2,Baja California,2,Riego,Tonelada,Ajonjolí,8.0,9.0,3.0,0.38,2111.0,6333.0
1993,2,Baja California,2,Riego,Tonelada,Algodón hueso,649.0,65.0,2043.0,3.15,1540.0,3146220.0
1993,2,Baja California,2,Riego,Tonelada,Apio,22.0,0.0,130.0,5.91,1524.7,198211.0
1993,2,Baja California,2,Riego,Tonelada,Avena forrajera en verde,56.0,0.0,320.0,5.71,238.98,76474.0
1993,2,Baja California,2,Riego,Tonelada,Semilla de berenjena,2.0,0.0,1.0,0.5,24500.0,24500.0
1993,2,Baja California,2,Riego,Tonelada,Betabel,3.0,0.0,39.0,13.0,2000.0,78000.0
1993,2,Baja California,2,Riego,Tonelada,Brócoli,15.0,14.0,241.0,16.07,1317.0,317397.0
1993,2,Baja California,2,Riego,Tonelada,Calabacita,443.0,36.0,5129.0,11.58,819.3,4202190.0
1993,2,Baja California,2,Riego,Tonelada,Cebada forrajera en verde,114.0,0.0,399.0,3.5,260.0,103740.0
1993,2,Baja California,2,Riego,Tonelada,Cebada grano,15.0,0.0,30.0,2.0,580.0,17400.0
1993,2,Baja California,2,Riego,Tonelada,Cebolla,2290.0,170.0,34425.0,15.03,1659.39,57124574.0
1993,2,Baja California,2,Riego,Tonelada,Chayote,8.0,2.0,56.0,7.0,800.0,44800.0
1993,2,Baja California,2,Riego,Tonelada,Chícharo,72.0,0.0,268.0,3.72,2165.6,580381.0
1993,2,Baja California,2,Riego,Tonelada,Chile verde,839.0,42.0,10378.0,12.37,1504.04,15608898.0
1993,2,Baja California,2,Riego,Tonelada,Semilla de chile verde,59.0,0.0,24.0,0.41,39120.0,938880.0
1993,2,Baja California,2,Riego,Tonelada,Cilantro,260.0,8.0,1735.0,6.67,1923.11,3336596.0
1993,2,Baja California,2,Riego,Tonelada,Col (repollo),49.0,2.0,1107.0,22.59,518.43,573902.0
1993,2,Baja California,2,Riego,Tonelada,Col de bruselas,40.0,0.0,560.0,14.0,1690.0,946400.0
1993,2,Baja California,2,Riego,Tonelada,Ejote,37.0,8.0,118.0,3.19,1834.0,216412.0
1993,2,Baja California,2,Riego,Tonelada,Elote,140.0,0.0,1074.0,7.67,1345.4,1444960.0
1993,2,Baja California,2,Riego,Tonelada,Espinaca,7.0,0.0,44.0,6.29,1414.59,62242.0
1993,2,Baja California,2,Riego,Tonelada,Flores,19.0,4.0,129.0,6.79,7875.03,1015879.0
1993,2,Baja California,2,Riego,Tonelada,Semilla de flores,43.0,0.0,10.0,0.23,312000.0,3120000.0
1993,2,Baja California,2,Riego,Tonelada,Fresa,20.0,0.0,280.0,14.0,2100.0,588000.0
1993,2,Baja California,2,Riego,Tonelada,Frijol,181.0,28.0,203.0,1.12,1970.0,399910.0
1993,2,Baja California,2,Riego,Tonelada,Gai lan (kay laan),3.0,0.0,6.0,2.0,8000.0,48000.0
1993,2,Baja California,2,Riego,Tonelada,Lechuga,112.0,36.0,1587.0,14.17,855.8,1358155.0
1993,2,Baja California,2,Riego,Tonelada,Maíz forrajero en verde,323.0,0.0,6564.0,20.32,104.02,682787.0
1993,2,Baja California,2,Riego,Tonelada,Maíz grano,17741.0,1684.0,61343.0,3.46,750.0,46007250.0
1993,2,Baja California,2,Riego,Tonelada,Melón,524.0,21.0,6310.0,12.04,438.6,2767566.0
1993,2,Baja California,2,Riego,Tonelada,Semilla de melón,26.0,0.0,3.0,0.12,45000.0,135000.0
1993,2,Baja California,2,Riego,Tonelada,Papa,311.0,60.0,9172.0,29.49,1335.0,12244620.0
1993,2,Baja California,2,Riego,Tonelada,Semilla de papa,7.0,0.0,210.0,30.0,934.89,196327.0
1993,2,Baja California,2,Riego,Tonelada,Pepino,242.0,9.0,6281.0,25.95,1549.0,9729269.0
1993,2,Baja California,2,Riego,Tonelada,Semilla de pepino,6.0,0.0,1.0,0.17,42000.0,42000.0
1993,2,Baja California,2,Riego,Tonelada,Perejil,12.0,0.0,72.0,6.0,2462.5,177300.0
1993,2,Baja California,2,Riego,Tonelada,Poro (leek),13.0,5.0,232.0,17.85,1835.8,425906.0
1993,2,Baja California,2,Riego,Tonelada,Quelite,0.0,9.0,0.0,0.0,0.0,0.0
1993,2,Baja California,2,Riego,Tonelada,Rábano,186.0,8.0,1391.0,7.48,1464.8,2037537.0
1993,2,Baja California,2,Riego,Tonelada,Sandía,383.0,44.0,7825.0,20.43,514.87,4028858.0
1993,2,Baja California,2,Riego,Tonelada,Semilla de sandía,10.0,0.0,1.0,0.1,45000.0,45000.0
1993,2,Baja California,2,Riego,Tonelada,Sorgo escobero,593.0,85.0,652.0,1.1,3315.0,2161380.0
1993,2,Baja California,2,Riego,Tonelada,Sorgo forrajero en verde,4186.0,68.0,143849.0,34.36,116.16,16709500.0
1993,2,Baja California,2,Riego,Tonelada,Sorgo grano,2792.0,71.0,10442.0,3.74,400.0,4176800.0
1993,2,Baja California,2,Riego,Tonelada,Semilla de tomate rojo (jitomate),11.0,0.0,3.0,0.27,39850.0,119550.0
1993,2,Baja California,2,Riego,Tonelada,Tomate rojo (jitomate),3911.0,2.0,148657.0,38.01,1029.58,153053861.0
1993,2,Baja California,2,Riego,Tonelada,Tomate verde,314.0,29.0,4093.0,13.04,1598.0,6540614.0
1993,2,Baja California,2,Riego,Tonelada,Trigo grano,82.0,0.0,246.0,3.0,600.0,147600.0
1993,2,Baja California,2,Riego,Tonelada,Verdolaga,7.0,0.0,68.0,9.71,1529.0,103972.0
1993,2,Baja California,2,Riego,Tonelada,Zanahoria,3.0,22.0,33.0,11.0,689.39,22750.0
1993,2,Baja California,2,Temporal,Tonelada,Avena forrajera en verde,200.0,0.0,247.0,1.24,194.0,47918.0
1993,2,Baja California,2,Temporal,Tonelada,Cebada forrajera en verde,1509.0,4.0,2566.0,1.7,249.6,640474.0
1993,2,Baja California,2,Temporal,Tonelada,Cebada grano,223.0,0.0,275.0,1.23,525.0,144375.0
1993,2,Baja California,2,Temporal,Tonelada,Frijol,321.0,33.0,321.0,1.0,2060.8,661517.0
1993,2,Baja California,2,Temporal,Tonelada,Haba verde,1.0,0.0,3.0,3.0,4000.0,12000.0
1993,2,Baja California,2,Temporal,Tonelada,Maíz grano,307.0,82.0,434.0,1.41,725.8,314997.0
1993,2,Baja California,2,Temporal,Tonelada,Trigo grano,1112.0,0.0,2710.0,2.44,422.4,1144704.0
1993,2,Baja California,3,Riego,Tonelada,Aceituna,1651.0,0.0,5613.0,3.4,1032.7,5796545.0
1993,2,Baja California,3,Riego,Tonelada,Aguacate,17.0,0.0,131.0,7.71,2000.0,262000.0
1993,2,Baja California,3,Riego,Tonelada,Alfalfa verde,19189.0,0.0,950696.0,49.54,76.99,73194085.0
1993,2,Baja California,3,Riego,Tonelada,Algarrobo,10.0,0.0,17.0,1.7,2717.65,46200.0
1993,2,Baja California,3,Riego,Tonelada,Almendra,11.0,0.0,9.0,0.82,7500.0,67500.0
1993,2,Baja California,3,Riego,Tonelada,Ciruela,1.0,0.0,6.0,6.0,2000.0,12000.0
1993,2,Baja California,3,Riego,Tonelada,Dátil,13.0,0.0,108.0,8.31,9550.0,1031400.0
1993,2,Baja California,3,Riego,Tonelada,Durazno,31.0,0.0,120.0,3.87,1133.3,135996.0
1993,2,Baja California,3,Riego,Tonelada,Espárrago,2531.0,0.0,7867.0,3.11,5092.0,40058764.0
1993,2,Baja California,3,Riego,Tonelada,Eucalipto,0.0,0.0,0.0,0.0,0.0,0.0
1993,2,Baja California,3,Riego,Tonelada,Flor cera,15.0,0.0,90.0,6.0,6000.0,540000.0
1993,2,Baja California,3,Riego,Tonelada,Flores,78.0,0.0,768.0,9.85,11172.75,8580672.0
1993,2,Baja California,3,Riego,Tonelada,Higo,5.0,0.0,15.0,3.0,950.0,14250.0
1993,2,Baja California,3,Riego,Tonelada,Jojoba,10.0,0.0,12.0,1.2,4000.0,48000.0
1993,2,Baja California,3,Riego,Tonelada,Limón,183.0,0.0,3160.0,17.27,609.6,1926336.0
1993,2,Baja California,3,Riego,Tonelada,Mandarina,15.0,0.0,156.0,10.4,731.9,114176.0
1993,2,Baja California,3,Riego,Tonelada,Manzana,42.0,0.0,123.0,2.93,1538.0,189174.0
1993,2,Baja California,3,Riego,Tonelada,Membrillo,5.0,0.0,43.0,8.6,2000.0,86000.0
1993,2,Baja California,3,Riego,Tonelada,Naranja,285.0,0.0,5086.0,17.85,708.6,3603940.0
1993,2,Baja California,3,Riego,Tonelada,Nopalitos,88.0,0.0,1762.0,20.02,1204.6,2122505.0
1993,2,Baja California,3,Riego,Tonelada,Nuez,23.0,0.0,56.0,2.43,9723.5,544516.0
1993,2,Baja California,3,Riego,Tonelada,Pera,9.0,0.0,49.0,5.44,2000.0,98000.0
1993,2,Baja California,3,Riego,Tonelada,Pistache,0.0,0.0,0.0,0.0,0.0,0.0
1993,2,Baja California,3,Riego,Tonelada,Toronja (pomelo),28.0,0.0,661.0,23.61,654.4,432558.0
1993,2,Baja California,3,Riego,Tonelada,Uva,4421.0,0.0,43830.0,9.91,744.8,32644584.0
1993,2,Baja California,3,Riego,Tonelada,Semilla de pastos y praderas,236.0,0.0,127.0,0.54,8500.0,1079500.0
1993,2,Baja California,3,Riego,Tonelada,Pastos y praderas,291.0,0.0,5098.0,17.52,292.67,1492050.0
1993,2,Baja California,3,Temporal,Tonelada,Aceituna,1398.0,0.0,1461.0,1.05,947.0,1383567.0
1993,2,Baja California,3,Temporal,Tonelada,Algarrobo,60.0,0.0,48.0,0.8,2000.0,96000.0
1993,2,Baja California,3,Temporal,Tonelada,Durazno,0.0,0.0,0.0,0.0,0.0,0.0
1993,2,Baja California,3,Temporal,Tonelada,Limón,10.0,0.0,10.0,1.0,1000.0,10000.0
1993,2,Baja California,3,Temporal,Tonelada,Membrillo,2.0,0.0,2.0,1.0,2000.0,4000.0
1993,2,Baja California,3,Temporal,Tonelada,Nopalitos,42.0,0.0,210.0,5.0,1000.0,210000.0
1993,2,Baja California,3,Temporal,Tonelada,Uva,1006.0,0.0,1824.0,1.81,1429.0,2606496.0
1993,3,Baja California Sur,1,Riego,Tonelada,Ajo,46.0,0.0,155.0,3.37,4162.0,645110.0
1993,3,Baja California Sur,1,Riego,Tonelada,Albahaca,1.0,2.0,19.0,19.0,2800.0,53200.0
1993,3,Baja California Sur,1,Riego,Tonelada,Berenjena,3.0,0.0,24.0,8.0,1200.0,28800.0
1993,3,Baja California Sur,1,Riego,Tonelada,Calabacita,39.0,15.0,259.0,6.64,974.59,252419.0
1993,3,Baja California Sur,1,Riego,Tonelada,Cártamo,92.0,71.0,57.0,0.62,700.0,39900.0
1993,3,Baja California Sur,1,Riego,Tonelada,Cebolla,41.0,9.0,752.0,18.34,1236.1,929547.0
1993,3,Baja California Sur,1,Riego,Tonelada,Chícharo,12.0,0.0,39.0,3.25,3488.9,136067.0
1993,3,Baja California Sur,1,Riego,Tonelada,Chile verde,1476.0,61.0,18509.0,12.54,2885.8,53413272.0
1993,3,Baja California Sur,1,Riego,Tonelada,Cilantro,3.0,0.0,9.0,3.0,3278.0,29502.0
1993,3,Baja California Sur,1,Riego,Tonelada,Col (repollo),1.0,1.0,20.0,20.0,800.0,16000.0
1993,3,Baja California Sur,1,Riego,Tonelada,Ejote,3.0,0.0,9.0,3.0,1800.0,16200.0
1993,3,Baja California Sur,1,Riego,Tonelada,Fresa,37.0,1.0,1577.0,42.62,2763.0,4357251.0
1993,3,Baja California Sur,1,Riego,Tonelada,Frijol,76.0,1.0,63.0,0.83,3249.79,204737.0
1993,3,Baja California Sur,1,Riego,Tonelada,Garbanzo grano,15398.0,756.0,18111.0,1.18,2415.0,43738065.0
1993,3,Baja California Sur,1,Riego,Tonelada,Hortalizas,160.0,3.0,833.0,5.21,6036.0,5027988.0
1993,3,Baja California Sur,1,Riego,Tonelada,Maíz forrajero en verde,51.0,6.0,754.0,14.78,171.0,128934.0
1993,3,Baja California Sur,1,Riego,Tonelada,Maíz grano,290.0,3.0,1050.0,3.62,850.4,892920.0
1993,3,Baja California Sur,1,Riego,Tonelada,Melón,279.0,4.0,5323.0,19.08,2133.0,11353959.0
1993,3,Baja California Sur,1,Riego,Tonelada,Papa,65.0,0.0,1645.0,25.31,802.7,1320442.0
1993,3,Baja California Sur,1,Riego,Tonelada,Pepino,33.0,19.0,392.0,11.88,996.59,390663.0
1993,3,Baja California Sur,1,Riego,Tonelada,Rábano,8.0,0.0,168.0,21.0,2805.74,471365.0
1993,3,Baja California Sur,1,Riego,Tonelada,Sandía,90.0,24.0,1864.0,20.71,763.1,1422418.0
1993,3,Baja California Sur,1,Riego,Tonelada,Sorgo escobero,8.0,0.0,3.0,0.38,750.0,2250.0
1993,3,Baja California Sur,1,Riego,Tonelada,Sorgo forrajero en verde,48.0,0.0,1865.0,38.85,147.63,275330.0
1993,3,Baja California Sur,1,Riego,Tonelada,Tomate rojo (jitomate),517.0,130.0,14664.0,28.36,1636.93,24003875.0
1993,3,Baja California Sur,1,Riego,Tonelada,Tomate verde,72.0,37.0,917.0,12.74,1175.0,1077475.0
1993,3,Baja California Sur,1,Riego,Tonelada,Trigo grano,2054.0,0.0,9492.0,4.62,600.0,5695200.0
1993,3,Baja California Sur,1,Riego,Tonelada,Zanahoria,2.0,0.0,8.0,4.0,800.0,6400.0
1993,3,Baja California Sur,2,Riego,Tonelada,Calabacita,8.0,8.0,48.0,6.0,3120.79,149798.0
1993,3,Baja California Sur,2,Riego,Tonelada,Cebolla,12.0,3.0,200.0,16.67,1250.0,250000.0
1993,3,Baja California Sur,2,Riego,Tonelada,Chile verde,287.0,35.0,2546.0,8.87,1705.1,4341185.0
