Anio,Idestado,Nomestado,Idciclo,Idmodalidad,Idcultivo,Nomcultivo,Cosechada,Siniestrada,Volumenproduccion,Rendimiento,PMR,Valorproduccion
1989,1,Aguascalientes,3,1,7580000,Manzana,4.0,0.0,13.0,3.25,2021.31,26277.0
1989,1,Aguascalientes,3,1,7690000,Membrillo,8.0,0.0,60.0,7.5,575.0,34500.0
1989,1,Aguascalientes,3,1,7850000,Naranja,2.0,0.0,30.0,15.0,409.77,12293.0
1989,1,Aguascalientes,3,1,7920000,Nopalitos,79.0,0.0,2370.0,30.0,453.63,1075095.0
1989,1,Aguascalientes,3,1,7960000,Nuez,156.0,0.0,121.0,0.78,2887.73,349415.0
1989,1,Aguascalientes,3,1,8260000,Persimonio,9.0,0.0,64.0,7.11,1843.75,118000.0
1989,1,Aguascalientes,3,1,9130000,Uva,3688.0,0.0,33502.0,9.08,828.13,27744078.0
1989,2,Baja California,1,1,5010000,Acelga,104.0,0.0,1667.0,16.03,585.42,975900.0
1989,2,Baja California,1,1,5070000,Ajo,124.0,0.0,980.0,7.9,1707.8,1673640.0
1989,2,Baja California,1,1,5370000,Apio,106.0,0.0,1567.0,14.78,566.34,887460.0
1989,2,Baja California,1,1,5490000,Avena forrajera en verde,1414.0,0.0,8538.0,6.04,151.66,1294891.0
1989,2,Baja California,1,1,5610000,Berenjena,10.0,0.0,120.0,12.0,805.0,96600.0
1989,2,Baja California,1,1,5640000,Betabel,42.0,0.0,486.0,11.57,752.72,365823.0
1989,2,Baja California,1,1,5670000,Brócoli,320.0,43.0,3194.0,9.98,917.81,2931500.0
1989,2,Baja California,1,1,5740000,Calabacita,427.0,294.0,3950.0,9.25,705.27,2785800.0
1989,2,Baja California,1,1,5760000,Calabaza,7.0,25.0,42.0,6.0,500.0,21000.0
1989,2,Baja California,1,1,5870000,Cártamo,4260.0,218.0,10030.0,2.35,635.37,6372771.0
1989,2,Baja California,1,1,5900000,Cebada forrajera en verde,696.0,7.0,5184.0,7.45,107.98,559764.0
1989,2,Baja California,1,1,5920000,Cebada grano,8453.0,441.0,25617.0,3.03,376.8,9652500.0
1989,2,Baja California,1,1,5940000,Cebolla,4142.0,108.0,51563.0,12.45,525.37,27089396.0
1989,2,Baja California,1,1,6050000,Chayote,8.0,2.0,120.0,15.0,600.0,72000.0
1989,2,Baja California,1,1,6070000,Chícharo,40.0,3.0,192.0,4.8,1228.29,235831.0
1989,2,Baja California,1,1,6120000,Chile verde,30.0,0.0,176.0,5.87,639.74,112594.0
1989,2,Baja California,1,1,6190000,Cilantro,398.0,8.0,3054.0,7.67,985.23,3008904.0
1989,2,Baja California,1,1,6310000,Col (repollo),131.0,1.0,2608.0,19.91,567.92,1481126.0
1989,2,Baja California,1,1,6320000,Col de bruselas,360.0,6.0,3744.0,10.4,870.05,3257463.0
1989,2,Baja California,1,1,6330000,Coliflor,9.0,1.0,104.0,11.56,1235.19,128460.0
1989,2,Baja California,1,1,6600000,Ejote,36.0,4.0,157.0,4.36,1192.52,187225.0
1989,2,Baja California,1,1,6610000,Elote,20.0,0.0,40.0,2.0,508.0,20320.0
1989,2,Baja California,1,1,6670000,Espinaca,169.0,3.0,1420.0,8.4,674.59,957920.0
1989,2,Baja California,1,1,6750000,Flores,10.0,1.0,150.0,15.0,1250.0,187500.0
1989,2,Baja California,1,1,6820000,Fresa,283.0,27.0,7916.0,27.97,1462.44,11576680.0
1989,2,Baja California,1,1,6840000,Frijol,10.0,0.0,4.0,0.4,561.75,2247.0
1989,2,Baja California,1,1,7100000,Haba grano,33.0,0.0,172.0,5.21,1147.33,197340.0
1989,2,Baja California,1,1,7330000,Lechuga,838.0,58.0,13015.0,15.53,772.67,10056286.0
1989,2,Baja California,1,1,7670000,Melón,117.0,0.0,1404.0,12.0,250.0,351000.0
1989,2,Baja California,1,1,7760000,Mostaza,21.0,0.0,13.0,0.62,1890.31,24574.0
1989,2,Baja California,1,1,7780000,Nabo,24.0,0.0,352.0,14.67,760.22,267596.0
1989,2,Baja California,1,1,7840000,Napa,19.0,0.0,342.0,18.0,750.0,256500.0
1989,2,Baja California,1,1,8100000,Papa,22.0,0.0,509.0,23.14,1311.79,667700.0
1989,2,Baja California,1,1,8210000,Pepino,56.0,13.0,1094.0,19.54,413.16,452001.0
1989,2,Baja California,1,1,8240000,Perejil,29.0,1.0,164.0,5.66,497.2,81540.0
1989,2,Baja California,1,1,8460000,Quelite,50.0,0.0,450.0,9.0,540.0,243000.0
1989,2,Baja California,1,1,8490000,Rábano,744.0,4.0,8495.0,11.42,678.97,5767862.0
1989,2,Baja California,1,1,8710000,Sandía,258.0,0.0,4644.0,18.0,275.0,1277100.0
1989,2,Baja California,1,1,8790000,Sorgo forrajero en verde,20.0,0.0,180.0,9.0,250.0,45000.0
1989,2,Baja California,1,1,8970000,Tomate rojo (jitomate),740.0,107.0,26982.0,36.46,841.01,22692023.0
1989,2,Baja California,1,1,8980000,Tomate verde,15.0,0.0,155.0,10.33,1254.12,194389.0
1989,2,Baja California,1,1,9050000,Trigo grano,51564.0,1846.0,224001.0,4.34,406.41,91036851.0
1989,2,Baja California,1,1,9270000,Zanahoria,743.0,0.0,21179.0,28.5,439.93,9317361.0
1989,2,Baja California,1,2,5490000,Avena forrajera en verde,220.0,1635.0,44.0,0.2,130.0,5720.0
1989,2,Baja California,1,2,5900000,Cebada forrajera en verde,2034.0,5342.0,407.0,0.2,120.11,48883.0
1989,2,Baja California,1,2,5920000,Cebada grano,72.0,7947.0,15.0,0.21,376.8,5652.0
1989,2,Baja California,1,2,9050000,Trigo grano,0.0,3800.0,0.0,0.0,0.0,0.0
1989,2,Baja California,2,1,5010000,Acelga,9.0,9.0,96.0,10.67,1657.29,159100.0
1989,2,Baja California,2,1,5070000,Ajo,2.0,2.0,2.0,1.0,1137.5,2275.0
1989,2,Baja California,2,1,5080000,Ajonjolí,2209.0,531.0,1899.0,0.86,1831.17,3477385.0
1989,2,Baja California,2,1,5190000,Algodón hueso,37107.0,234.0,99910.0,2.69,1090.29,108930853.0
1989,2,Baja California,2,1,5370000,Apio,16.0,0.0,187.0,11.69,1885.83,352650.0
1989,2,Baja California,2,1,5490000,Avena forrajera en verde,16.0,0.0,124.0,7.75,351.61,43600.0
1989,2,Baja California,2,1,5640000,Betabel,2.0,0.0,31.0,15.5,877.42,27200.0
1989,2,Baja California,2,1,5670000,Brócoli,50.0,24.0,490.0,9.8,1077.09,527775.0
1989,2,Baja California,2,1,5740000,Calabacita,353.0,76.0,3782.0,10.71,563.62,2131626.0
1989,2,Baja California,2,1,5760000,Calabaza,14.0,2.0,132.0,9.43,315.3,41620.0
1989,2,Baja California,2,1,5900000,Cebada forrajera en verde,16.0,0.0,117.0,7.31,322.46,37728.0
1989,2,Baja California,2,1,5920000,Cebada grano,239.0,0.0,404.0,1.69,657.62,265679.0
1989,2,Baja California,2,1,5940000,Cebolla,1865.0,64.0,25629.0,13.74,1026.08,26297372.0
1989,2,Baja California,2,1,6050000,Chayote,8.0,0.0,128.0,16.0,785.0,100480.0
1989,2,Baja California,2,1,6070000,Chícharo,21.0,10.0,115.0,5.48,2076.83,238835.0
1989,2,Baja California,2,1,6120000,Chile verde,591.0,44.0,6580.0,11.13,1166.41,7674975.0
1989,2,Baja California,2,1,6190000,Cilantro,363.0,12.0,3074.0,8.47,2262.87,6956075.0
1989,2,Baja California,2,1,6310000,Col (repollo),24.0,3.0,491.0,20.46,608.39,298720.0
1989,2,Baja California,2,1,6320000,Col de bruselas,40.0,0.0,540.0,13.5,698.61,377250.0
1989,2,Baja California,2,1,6330000,Coliflor,8.0,0.0,88.0,11.0,525.0,46200.0
1989,2,Baja California,2,1,6600000,Ejote,33.0,3.0,237.0,7.18,1719.5,407521.0
1989,2,Baja California,2,1,6670000,Espinaca,29.0,7.0,165.0,5.69,1540.0,254100.0
1989,2,Baja California,2,1,6820000,Fresa,31.0,0.0,271.0,8.74,2359.99,639558.0
1989,2,Baja California,2,1,6840000,Frijol,73.0,1.0,55.0,0.75,955.76,52567.0
1989,2,Baja California,2,1,7100000,Haba grano,2.0,2.0,10.0,5.0,1100.0,11000.0
1989,2,Baja California,2,1,7330000,Lechuga,151.0,20.0,2758.0,18.26,1570.42,4331209.0
1989,2,Baja California,2,1,7490000,Maíz grano,3115.0,119.0,7670.0,2.46,575.43,4413525.0
1989,2,Baja California,2,1,7670000,Melón,1566.0,48.0,22858.0,14.6,828.78,18944309.0
1989,2,Baja California,2,1,8100000,Papa,840.0,23.0,19670.0,23.42,1251.33,24613720.0
1989,2,Baja California,2,1,8210000,Pepino,203.0,40.0,3914.0,19.28,818.6,3203997.0
1989,2,Baja California,2,1,8490000,Rábano,158.0,0.0,1430.0,9.05,849.57,1214889.0
1989,2,Baja California,2,1,8710000,Sandía,724.0,113.0,14314.0,19.77,545.04,7801706.0
1989,2,Baja California,2,1,8770000,Sorgo escobero,23.0,0.0,30.0,1.3,450.0,13500.0
1989,2,Baja California,2,1,8790000,Sorgo forrajero en verde,4302.0,521.0,59992.0,13.95,83.45,5006624.0
1989,2,Baja California,2,1,8810000,Sorgo grano,3771.0,250.0,9806.0,2.6,338.86,3322885.0
1989,2,Baja California,2,1,8830000,Soya,231.0,21.0,201.0,0.87,1184.24,238033.0
1989,2,Baja California,2,1,8970000,Tomate rojo (jitomate),5367.0,157.0,207308.0,38.63,442.34,91699863.0
1989,2,Baja California,2,1,8980000,Tomate verde,127.0,3.0,1363.0,10.73,452.48,616730.0
1989,2,Baja California,2,1,9050000,Trigo grano,20.0,0.0,120.0,6.0,700.0,84000.0
1989,2,Baja California,2,1,9170000,Verdolaga,15.0,0.0,192.0,12.8,971.88,186600.0
1989,2,Baja California,2,1,9270000,Zanahoria,41.0,0.0,1044.0,25.46,805.49,840929.0
1989,2,Baja California,3,1,5000000,Aceituna,1589.0,0.0,3990.0,2.51,485.67,1937807.0
1989,2,Baja California,3,1,5060000,Aguacate,5.0,0.0,10.0,2.0,1369.4,13694.0
1989,2,Baja California,3,1,5170000,Alfalfa verde,19003.0,0.0,941692.0,49.55,58.77,55347892.0
1989,2,Baja California,3,1,5180000,Algarrobo,10.0,0.0,20.0,2.0,1850.0,37000.0
1989,2,Baja California,3,1,5260000,Almendra,11.0,0.0,14.0,1.27,436.07,6105.0
1989,2,Baja California,3,1,6020000,Chabacano,6.0,0.0,4.0,0.67,1785.0,7140.0
1989,2,Baja California,3,1,6220000,Ciruela,38.0,0.0,73.0,1.92,1200.58,87642.0
1989,2,Baja California,3,1,6490000,Dátil,37.0,0.0,167.0,4.51,2000.0,334000.0
1989,2,Baja California,3,1,6530000,Durazno,8.0,0.0,15.0,1.88,1743.2,26148.0
1989,2,Baja California,3,1,6650000,Espárrago,2972.0,0.0,9063.0,3.05,2973.01,26944380.0
1989,2,Baja California,3,1,6750000,Flores,44.0,0.0,387.0,8.8,3572.25,1382459.0
1989,2,Baja California,3,1,6810000,Frambuesa,2.0,0.0,1.0,0.5,1350.0,1350.0
1989,2,Baja California,3,1,7150000,Higo,19.0,0.0,85.0,4.47,900.0,76500.0
1989,2,Baja California,3,1,7260000,Jojoba,10.0,0.0,3.0,0.3,3500.0,10500.0
1989,2,Baja California,3,1,7390000,Limón,158.0,0.0,3546.0,22.44,456.48,1618681.0
1989,2,Baja California,3,1,7550000,Mandarina,11.0,0.0,183.0,16.64,352.46,64500.0
1989,2,Baja California,3,1,7580000,Manzana,68.0,0.0,141.0,2.07,685.18,96610.0
1989,2,Baja California,3,1,7690000,Membrillo,6.0,0.0,9.0,1.5,840.0,7560.0
1989,2,Baja California,3,1,7850000,Naranja,231.0,0.0,3213.0,13.91,376.74,1210457.0
1989,2,Baja California,3,1,7920000,Nopalitos,45.0,0.0,572.0,12.71,802.8,459200.0
1989,2,Baja California,3,1,7960000,Nuez,23.0,0.0,23.0,1.0,4308.57,99097.0
1989,2,Baja California,3,1,8230000,Pera,9.0,0.0,10.0,1.11,792.0,7920.0
1989,2,Baja California,3,1,8330000,Pistache,0.0,0.0,0.0,0.0,0.0,0.0
1989,2,Baja California,3,1,9000000,Toronja (pomelo),24.0,0.0,528.0,22.0,350.0,184800.0
1989,2,Baja California,3,1,9130000,Uva,5491.0,0.0,31964.0,5.82,991.89,31704900.0
1989,2,Baja California,3,1,15050000,Pastos y praderas,392.0,0.0,11226.0,28.64,41.9,470321.0
1989,2,Baja California,3,2,5000000,Aceituna,299.0,0.0,187.0,0.63,944.51,176624.0
1989,2,Baja California,3,2,5180000,Algarrobo,60.0,0.0,25.0,0.42,1600.0,40000.0
1989,2,Baja California,3,2,7920000,Nopalitos,0.0,0.0,0.0,0.0,0.0,0.0
1989,2,Baja California,3,2,9130000,Uva,984.0,0.0,802.0,0.82,337.98,271058.0
1989,3,Baja California Sur,1,1,5070000,Ajo,28.0,0.0,206.0,7.36,1471.31,303090.0
1989,3,Baja California Sur,1,1,5190000,Algodón hueso,359.0,52.0,986.0,2.75,1136.02,1120118.0
1989,3,Baja California Sur,1,1,5740000,Calabacita,261.0,105.0,2887.0,11.06,330.97,955519.0
1989,3,Baja California Sur,1,1,5760000,Calabaza,1.0,17.0,7.0,7.0,921.43,6450.0
1989,3,Baja California Sur,1,1,5870000,Cártamo,1049.0,270.0,1260.0,1.2,624.75,787187.0
1989,3,Baja California Sur,1,1,5940000,Cebolla,181.0,52.0,2581.0,14.26,345.73,892324.0
1989,3,Baja California Sur,1,1,6070000,Chícharo,9.0,0.0,22.0,2.44,2219.41,48827.0
1989,3,Baja California Sur,1,1,6120000,Chile verde,602.0,171.0,4680.0,7.77,1172.21,5485948.0
1989,3,Baja California Sur,1,1,6600000,Ejote,12.0,0.0,48.0,4.0,1736.0,83328.0
1989,3,Baja California Sur,1,1,6840000,Frijol,97.0,4.0,103.0,1.06,743.7,76601.0
1989,3,Baja California Sur,1,1,6900000,Garbanzo grano,11236.0,511.0,13921.0,1.24,981.4,13662024.0
1989,3,Baja California Sur,1,1,7170000,Hortalizas,87.0,0.0,634.0,7.29,1173.6,744060.0
1989,3,Baja California Sur,1,1,7330000,Lechuga,2.0,4.0,14.0,7.0,1200.0,16800.0
1989,3,Baja California Sur,1,1,7470000,Maíz forrajero en verde,68.0,0.0,2163.0,31.81,76.86,166255.0
1989,3,Baja California Sur,1,1,7490000,Maíz grano,195.0,97.0,566.0,2.9,535.54,303113.0
1989,3,Baja California Sur,1,1,7670000,Melón,56.0,17.0,802.0,14.32,636.2,510232.0
1989,3,Baja California Sur,1,1,8100000,Papa,30.0,0.0,540.0,18.0,600.0,324000.0
1989,3,Baja California Sur,1,1,8210000,Pepino,49.0,15.0,188.0,3.84,1494.03,280877.0
1989,3,Baja California Sur,1,1,8710000,Sandía,146.0,113.0,2351.0,16.1,288.4,678034.0
1989,3,Baja California Sur,1,1,8790000,Sorgo forrajero en verde,44.0,0.0,1085.0,24.66,162.79,176625.0
1989,3,Baja California Sur,1,1,8970000,Tomate rojo (jitomate),163.0,61.0,2235.0,13.71,662.3,1480243.0
1989,3,Baja California Sur,1,1,8980000,Tomate verde,20.0,10.0,250.0,12.5,477.75,119438.0
1989,3,Baja California Sur,1,1,9040000,Trigo forrajero verde,30.0,0.0,60.0,2.0,108.0,6480.0
1989,3,Baja California Sur,1,1,9050000,Trigo grano,25474.0,217.0,132893.0,5.22,395.01,52493674.0
1989,3,Baja California Sur,2,1,5190000,Algodón hueso,3101.0,39.0,11513.0,3.71,1307.9,15057853.0
1989,3,Baja California Sur,2,1,5270000,Alpiste,24.0,0.0,36.0,1.5,500.0,18000.0
1989,3,Baja California Sur,2,1,5740000,Calabacita,154.0,52.0,929.0,6.03,935.55,869124.0
1989,3,Baja California Sur,2,1,5940000,Cebolla,25.0,6.0,89.0,3.56,274.33,24415.0
1989,3,Baja California Sur,2,1,6120000,Chile verde,530.0,137.0,5396.0,10.18,909.32,4906702.0
1989,3,Baja California Sur,2,1,6600000,Ejote,19.0,7.0,63.0,3.32,2308.76,145452.0
1989,3,Baja California Sur,2,1,6820000,Fresa,10.0,0.0,74.0,7.4,3686.49,272800.0
1989,3,Baja California Sur,2,1,6840000,Frijol,726.0,96.0,831.0,1.14,1030.56,856394.0
1989,3,Baja California Sur,2,1,7170000,Hortalizas,21.0,0.0,124.0,5.9,872.58,108200.0
1989,3,Baja California Sur,2,1,7330000,Lechuga,2.0,0.0,12.0,6.0,600.0,7200.0
1989,3,Baja California Sur,2,1,7470000,Maíz forrajero en verde,76.0,0.0,2280.0,30.0,74.91,170785.0
1989,3,Baja California Sur,2,1,7490000,Maíz grano,3055.0,153.0,8397.0,2.75,359.53,3018981.0
1989,3,Baja California Sur,2,1,7670000,Melón,161.0,38.0,986.0,6.12,980.28,966560.0
1989,3,Baja California Sur,2,1,8100000,Papa,20.0,0.0,240.0,12.0,600.0,144000.0
1989,3,Baja California Sur,2,1,8210000,Pepino,75.0,14.0,910.0,12.13,651.53,592893.0
1989,3,Baja California Sur,2,1,8710000,Sandía,941.0,184.0,20865.0,22.17,203.83,4253009.0
1989,3,Baja California Sur,2,1,8770000,Sorgo escobero,20.0,0.0,48.0,2.4,101.04,4850.0
1989,3,Baja California Sur,2,1,8790000,Sorgo forrajero en verde,93.0,2.0,3281.0,35.28,121.98,400207.0
1989,3,Baja California Sur,2,1,8810000,Sorgo grano,9696.0,522.0,51479.0,5.31,308.91,15902373.0
1989,3,Baja California Sur,2,1,8970000,Tomate rojo (jitomate),711.0,22.0,10618.0,14.93,613.85,6517807.0
1989,3,Baja California Sur,2,1,8980000,Tomate verde,76.0,34.0,861.0,11.33,455.56,392239.0
1989,3,Baja California Sur,3,1,5000000,Aceituna,5.0,0.0,9.0,1.8,4000.0,36000.0
1989,3,Baja California Sur,3,1,5060000,Aguacate,201.0,0.0,741.0,3.69,1205.11,892989.0
1989,3,Baja California Sur,3,1,5170000,Alfalfa verde,2933.0,0.0,241075.0,82.19,57.35,13824860.0
1989,3,Baja California Sur,3,1,5260000,Almendra,2.0,0.0,1.0,0.5,500.0,500.0
1989,3,Baja California Sur,3,1,6020000,Chabacano,1.0,0.0,1.0,1.0,527.0,527.0
1989,3,Baja California Sur,3,1,6220000,Ciruela,9.0,0.0,30.0,3.33,1906.67,57200.0
1989,3,Baja California Sur,3,1,6490000,Dátil,424.0,0.0,502.0,1.18,1330.54,667930.0
1989,3,Baja California Sur,3,1,6530000,Durazno,134.0,0.0,284.0,2.12,1747.4,496263.0
1989,3,Baja California Sur,3,1,6650000,Espárrago,100.0,0.0,100.0,1.0,2600.0,260000.0
1989,3,Baja California Sur,3,1,7060000,Guayaba,17.0,0.0,27.0,1.59,444.89,12012.0
1989,3,Baja California Sur,3,1,7150000,Higo,199.0,0.0,1499.0,7.53,402.53,603395.0
1989,3,Baja California Sur,3,1,7260000,Jojoba,0.0,0.0,0.0,0.0,0.0,0.0
1989,3,Baja California Sur,3,1,7390000,Limón,3.0,0.0,5.0,1.67,752.0,3760.0
1989,3,Baja California Sur,3,1,7420000,Litchi,0.0,0.0,0.0,0.0,0.0,0.0
1989,3,Baja California Sur,3,1,7550000,Mandarina,0.0,0.0,0.0,0.0,0.0,0.0
1989,3,Baja California Sur,3,1,7560000,Mango,228.0,0.0,2323.0,10.19,675.25,1568600.0
1989,3,Baja California Sur,3,1,7580000,Manzana,43.0,0.0,53.0,1.23,969.49,51383.0
1989,3,Baja California Sur,3,1,7850000,Naranja,542.0,0.0,7454.0,13.75,376.03,2802958.0
1989,3,Baja California Sur,3,1,8130000,Papaya,6.0,0.0,62.0,10.33,1824.19,113100.0
1989,3,Baja California Sur,3,1,8880000,Tamarindo,0.0,0.0,0.0,0.0,0.0,0.0
1989,3,Baja California Sur,3,1,9000000,Toronja (pomelo),3.0,0.0,30.0,10.0,600.0,18000.0
1989,3,Baja California Sur,3,1,9130000,Uva,521.0,0.0,3109.0,5.97,1431.37,4450138.0
1989,3,Baja California Sur,3,1,15050000,Pastos y praderas,622.0,0.0,21871.0,35.16,85.0,1859035.0
1989,4,Campeche,1,1,6120000,Chile verde,9.0,14.0,71.0,7.89,977.03,69369.0
1989,4,Campeche,1,1,7170000,Hortalizas,39.0,3.0,298.0,7.64,652.44,194427.0
1989,4,Campeche,1,1,7670000,Melón,173.0,145.0,1368.0,7.91,360.99,493833.0
1989,4,Campeche,1,1,8710000,Sandía,258.0,26.0,782.0,3.03,370.0,289340.0
1989,4,Campeche,1,1,8970000,Tomate rojo (jitomate),321.0,41.0,4222.0,13.15,217.87,919861.0
1989,4,Campeche,1,2,6840000,Frijol,369.0,63.0,175.0,0.47,547.22,95764.0
1989,4,Campeche,1,2,7490000,Maíz grano,381.0,26.0,907.0,2.38,351.5,318811.0
1989,4,Campeche,1,2,8710000,Sandía,5.0,6.0,15.0,3.0,361.0,5415.0
1989,4,Campeche,1,2,8810000,Sorgo grano,29.0,13.0,26.0,0.9,213.38,5548.0
1989,4,Campeche,2,1,5410000,Arroz palay,3321.0,841.0,8626.0,2.6,431.05,3718203.0
1989,4,Campeche,2,1,7490000,Maíz grano,14.0,0.0,42.0,3.0,413.26,17357.0
1989,4,Campeche,2,2,5190000,Algodón hueso,170.0,0.0,217.0,1.28,1082.4,234881.0
1989,4,Campeche,2,2,5410000,Arroz palay,28238.0,24041.0,64391.0,2.28,431.05,27755547.0
1989,4,Campeche,2,2,7490000,Maíz grano,43086.0,16763.0,54958.0,1.28,413.25,22711394.0
