Anio,Idestado,Nomestado,Idciclo,Nommodalidad,Nomunidad,Nomcultivo,Cosechada,Siniestrada,Volumenproduccion,Rendimiento,PMR,Valorproduccion
1987,2,Baja California,1,Riego,Tonelada,Avena forrajera en verde,1245.0,0.0,40232.0,32.31,25.28,1017145.0
1987,2,Baja California,1,Riego,Tonelada,Betabel,5.0,0.0,150.0,30.0,90.0,13500.0
1987,2,Baja California,1,Riego,Tonelada,Brócoli,183.0,7.0,941.0,5.14,169.69,159677.0
1987,2,Baja California,1,Riego,Tonelada,Calabacita,318.0,307.0,3794.0,11.93,100.58,381586.0
1987,2,Baja California,1,Riego,Tonelada,Calabaza,6.0,0.0,84.0,14.0,75.0,6300.0
1987,2,Baja California,1,Riego,Tonelada,Cártamo,3585.0,138.0,8604.0,2.4,225.0,1935900.0
1987,2,Baja California,1,Riego,Tonelada,Cebada forrajera en verde,525.0,29.0,3689.0,7.03,35.26,130070.0
1987,2,Baja California,1,Riego,Tonelada,Cebada grano,5223.0,642.0,26151.0,5.01,133.21,3483676.0
1987,2,Baja California,1,Riego,Tonelada,Cebolla,2149.0,5.0,28565.0,13.29,401.63,11472447.0
1987,2,Baja California,1,Riego,Tonelada,Chayote,10.0,0.0,170.0,17.0,388.24,66000.0
1987,2,Baja California,1,Riego,Tonelada,Chícharo,94.0,109.0,237.0,2.52,817.32,193705.0
1987,2,Baja California,1,Riego,Tonelada,Chile verde,42.0,3.0,340.0,8.1,157.86,53672.0
1987,2,Baja California,1,Riego,Tonelada,Cilantro,224.0,10.0,1877.0,8.38,586.23,1100345.0
1987,2,Baja California,1,Riego,Tonelada,Col (repollo),144.0,28.0,3135.0,21.77,60.93,191009.0
1987,2,Baja California,1,Riego,Tonelada,Col de bruselas,400.0,30.0,5560.0,13.9,297.66,1654973.0
1987,2,Baja California,1,Riego,Tonelada,Coliflor,24.0,0.0,346.0,14.42,563.25,194884.0
1987,2,Baja California,1,Riego,Tonelada,Ejote,6.0,2.0,12.0,2.0,395.08,4741.0
1987,2,Baja California,1,Riego,Tonelada,Espinaca,126.0,0.0,1512.0,12.0,480.0,725760.0
1987,2,Baja California,1,Riego,Tonelada,Fresa,177.0,67.0,4913.0,27.76,548.83,2696392.0
1987,2,Baja California,1,Riego,Tonelada,Haba grano,14.0,12.0,38.0,2.71,499.32,18974.0
1987,2,Baja California,1,Riego,Tonelada,Lechuga,677.0,16.0,11328.0,16.73,82.7,936849.0
1987,2,Baja California,1,Riego,Tonelada,Maíz grano,8.0,6.0,30.0,3.75,231.8,6954.0
1987,2,Baja California,1,Riego,Tonelada,Manzanilla,77.0,2.0,368.0,4.78,79.13,29120.0
1987,2,Baja California,1,Riego,Tonelada,Melón,54.0,0.0,626.0,11.59,155.0,97030.0
1987,2,Baja California,1,Riego,Tonelada,Mostaza,5.0,0.0,80.0,16.0,370.0,29600.0
1987,2,Baja California,1,Riego,Tonelada,Papa,8.0,0.0,96.0,12.0,280.0,26880.0
1987,2,Baja California,1,Riego,Tonelada,Pepino,45.0,23.0,725.0,16.11,203.46,147505.0
1987,2,Baja California,1,Riego,Tonelada,Perejil,14.0,0.0,126.0,9.0,355.0,44730.0
1987,2,Baja California,1,Riego,Tonelada,Rábano,521.0,0.0,5718.0,10.98,190.81,1091059.0
1987,2,Baja California,1,Riego,Tonelada,Sandía,134.0,4.0,2672.0,19.94,183.55,490451.0
1987,2,Baja California,1,Riego,Tonelada,Sorgo forrajero en verde,0.0,54.0,0.0,0.0,0.0,0.0
1987,2,Baja California,1,Riego,Tonelada,Tomate rojo (jitomate),1178.0,53.0,48219.0,40.93,264.36,12747368.0
1987,2,Baja California,1,Riego,Tonelada,Tomate verde,34.0,4.0,501.0,14.74,206.45,103430.0
1987,2,Baja California,1,Riego,Tonelada,Trigo grano,85759.0,2837.0,401663.0,4.68,202.7,81417090.0
1987,2,Baja California,1,Riego,Tonelada,Zanahoria,70.0,1.0,1429.0,20.41,67.92,97062.0
1987,2,Baja California,1,Temporal,Tonelada,Avena forrajera en verde,1192.0,0.0,1813.0,1.52,61.39,111300.0
1987,2,Baja California,1,Temporal,Tonelada,Avena grano,1465.0,0.0,149.0,0.1,130.0,19370.0
1987,2,Baja California,1,Temporal,Tonelada,Cebada grano,7479.0,1454.0,9579.0,1.28,103.48,991192.0
1987,2,Baja California,1,Temporal,Tonelada,Trigo grano,1298.0,2854.0,609.0,0.47,116.44,70910.0
1987,2,Baja California,2,Riego,Tonelada,Ajonjolí,13009.0,891.0,11848.0,0.91,740.75,8776406.0
1987,2,Baja California,2,Riego,Tonelada,Algodón hueso,36550.0,437.0,67823.0,1.86,773.58,52466516.0
1987,2,Baja California,2,Riego,Tonelada,Apio,0.0,2.0,0.0,0.0,0.0,0.0
1987,2,Baja California,2,Riego,Tonelada,Avena forrajera en verde,14.0,0.0,174.0,12.43,49.39,8593.0
1987,2,Baja California,2,Riego,Tonelada,Brócoli,58.0,4.0,408.0,7.03,566.91,231299.0
1987,2,Baja California,2,Riego,Tonelada,Calabacita,375.0,53.0,3559.0,9.49,272.17,968657.0
1987,2,Baja California,2,Riego,Tonelada,Calabaza,96.0,0.0,2035.0,21.2,147.32,299792.0
1987,2,Baja California,2,Riego,Tonelada,Cebada forrajera en verde,32.0,0.0,320.0,10.0,27.0,8640.0
1987,2,Baja California,2,Riego,Tonelada,Cebada grano,146.0,86.0,386.0,2.64,161.72,62422.0
1987,2,Baja California,2,Riego,Tonelada,Cebolla,731.0,14.0,10387.0,14.21,613.29,6370280.0
1987,2,Baja California,2,Riego,Tonelada,Chícharo,35.0,3.0,133.0,3.8,404.89,53850.0
1987,2,Baja California,2,Riego,Tonelada,Chile verde,736.0,45.0,7775.0,10.56,716.92,5574071.0
1987,2,Baja California,2,Riego,Tonelada,Cilantro,132.0,107.0,1733.0,13.13,987.1,1710640.0
1987,2,Baja California,2,Riego,Tonelada,Col (repollo),57.0,1.0,1138.0,19.96,159.56,181584.0
1987,2,Baja California,2,Riego,Tonelada,Col de bruselas,35.0,0.0,420.0,12.0,450.0,189000.0
1987,2,Baja California,2,Riego,Tonelada,Coliflor,2.0,0.0,8.0,4.0,425.0,3400.0
1987,2,Baja California,2,Riego,Tonelada,Ejote,77.0,6.0,420.0,5.45,393.65,165332.0
1987,2,Baja California,2,Riego,Tonelada,Espinaca,20.0,0.0,160.0,8.0,420.0,67200.0
1987,2,Baja California,2,Riego,Tonelada,Fresa,3.0,0.0,18.0,6.0,800.0,14400.0
1987,2,Baja California,2,Riego,Tonelada,Frijol,149.0,21.0,158.0,1.06,615.19,97200.0
1987,2,Baja California,2,Riego,Tonelada,Haba grano,13.0,0.0,48.0,3.69,869.31,41727.0
1987,2,Baja California,2,Riego,Tonelada,Lechuga,173.0,27.0,3071.0,17.75,289.32,888493.0
1987,2,Baja California,2,Riego,Tonelada,Maíz grano,3872.0,179.0,12162.0,3.14,149.31,1815933.0
1987,2,Baja California,2,Riego,Tonelada,Melón,1647.0,1.0,22560.0,13.7,231.13,5214357.0
1987,2,Baja California,2,Riego,Tonelada,Papa,1420.0,126.0,33694.0,23.73,405.0,13646036.0
1987,2,Baja California,2,Riego,Tonelada,Pepino,111.0,1.0,2057.0,18.53,289.73,595975.0
1987,2,Baja California,2,Riego,Tonelada,Rábano,124.0,3.0,1243.0,10.02,570.2,708763.0
1987,2,Baja California,2,Riego,Tonelada,Sandía,713.0,60.0,14190.0,19.9,257.56,3654776.0
1987,2,Baja California,2,Riego,Tonelada,Sorgo escobero,129.0,0.0,155.0,1.2,379.51,58824.0
1987,2,Baja California,2,Riego,Tonelada,Sorgo forrajero en verde,6534.0,82.0,134311.0,20.56,59.07,7933214.0
1987,2,Baja California,2,Riego,Tonelada,Sorgo grano,7451.0,491.0,22175.0,2.98,158.78,3520921.0
1987,2,Baja California,2,Riego,Tonelada,Soya,218.0,19.0,236.0,1.08,530.0,125080.0
1987,2,Baja California,2,Riego,Tonelada,Tomate rojo (jitomate),4220.0,86.0,167547.0,39.7,309.36,51833045.0
1987,2,Baja California,2,Riego,Tonelada,Tomate verde,124.0,9.0,1692.0,13.65,311.55,527139.0
1987,2,Baja California,2,Riego,Tonelada,Trigo grano,46.0,0.0,176.0,3.83,229.09,40320.0
1987,2,Baja California,2,Riego,Tonelada,Verdolaga,3.0,0.0,22.0,7.33,566.18,12456.0
1987,2,Baja California,2,Riego,Tonelada,Zanahoria,48.0,20.0,965.0,20.1,210.04,202687.0
1987,2,Baja California,3,Riego,Tonelada,Aceituna,2128.0,0.0,8427.0,3.96,378.74,3191634.0
1987,2,Baja California,3,Riego,Tonelada,Aguacate,3.0,0.0,45.0,15.0,620.0,27900.0
1987,2,Baja California,3,Riego,Tonelada,Alfalfa verde,27783.0,0.0,1931838.0,69.53,27.31,52758577.0
1987,2,Baja California,3,Riego,Tonelada,Algarrobo,0.0,0.0,0.0,0.0,0.0,0.0
1987,2,Baja California,3,Riego,Tonelada,Almendra,0.0,0.0,0.0,0.0,0.0,0.0
1987,2,Baja California,3,Riego,Tonelada,Chabacano,0.0,0.0,0.0,0.0,0.0,0.0
1987,2,Baja California,3,Riego,Tonelada,Ciruela,0.0,0.0,0.0,0.0,0.0,0.0
1987,2,Baja California,3,Riego,Tonelada,Durazno,0.0,0.0,0.0,0.0,0.0,0.0
1987,2,Baja California,3,Riego,Tonelada,Espárrago,2867.0,0.0,8929.0,3.11,1700.0,15179300.0
1987,2,Baja California,3,Riego,Tonelada,Higo,17.0,0.0,51.0,3.0,300.0,15300.0
1987,2,Baja California,3,Riego,Tonelada,Limón,22.0,0.0,105.0,4.77,270.66,28419.0
1987,2,Baja California,3,Riego,Tonelada,Mandarina,2.0,0.0,30.0,15.0,232.3,6969.0
1987,2,Baja California,3,Riego,Tonelada,Manzana,23.0,0.0,27.0,1.17,497.19,13424.0
1987,2,Baja California,3,Riego,Tonelada,Membrillo,4.0,0.0,30.0,7.5,318.53,9556.0
1987,2,Baja California,3,Riego,Tonelada,Naranja,18.0,0.0,86.0,4.78,263.16,22632.0
1987,2,Baja California,3,Riego,Tonelada,Nopalitos,30.0,0.0,312.0,10.4,155.91,48645.0
1987,2,Baja California,3,Riego,Tonelada,Nuez,22.0,0.0,14.0,0.64,1191.0,16674.0
1987,2,Baja California,3,Riego,Tonelada,Pera,8.0,0.0,10.0,1.25,595.2,5952.0
1987,2,Baja California,3,Riego,Tonelada,Pistache,0.0,0.0,0.0,0.0,0.0,0.0
1987,2,Baja California,3,Riego,Tonelada,Uva,5591.0,0.0,43352.0,7.75,195.14,8459902.0
1987,2,Baja California,3,Temporal,Tonelada,Aceituna,1321.0,0.0,498.0,0.38,372.19,185350.0
1987,2,Baja California,3,Temporal,Tonelada,Algarrobo,0.0,0.0,0.0,0.0,0.0,0.0
1987,2,Baja California,3,Temporal,Tonelada,Nopalitos,0.0,0.0,0.0,0.0,0.0,0.0
1987,2,Baja California,3,Temporal,Tonelada,Uva,1074.0,0.0,1054.0,0.98,148.14,156135.0
1987,3,Baja California Sur,1,Riego,Tonelada,Ajo,10.0,2.0,66.0,6.6,748.48,49400.0
1987,3,Baja California Sur,1,Riego,Tonelada,Algodón hueso,451.0,0.0,869.0,1.93,650.19,565015.0
1987,3,Baja California Sur,1,Riego,Tonelada,Calabacita,68.0,38.0,772.0,11.35,255.58,197308.0
1987,3,Baja California Sur,1,Riego,Tonelada,Calabaza,4.0,0.0,48.0,12.0,500.0,24000.0
1987,3,Baja California Sur,1,Riego,Tonelada,Cártamo,676.0,24.0,740.0,1.09,223.01,165027.0
1987,3,Baja California Sur,1,Riego,Tonelada,Cebolla,116.0,0.0,2309.0,19.91,203.43,469720.0
1987,3,Baja California Sur,1,Riego,Tonelada,Chícharo,28.0,0.0,86.0,3.07,790.2,67957.0
1987,3,Baja California Sur,1,Riego,Tonelada,Chile verde,319.0,66.0,4675.0,14.66,363.03,1697165.0
1987,3,Baja California Sur,1,Riego,Tonelada,Col (repollo),2.0,0.0,18.0,9.0,58.33,1050.0
1987,3,Baja California Sur,1,Riego,Tonelada,Frijol,253.0,15.0,183.0,0.72,432.76,79195.0
1987,3,Baja California Sur,1,Riego,Tonelada,Garbanzo grano,31113.0,982.0,46035.0,1.48,378.7,17433455.0
1987,3,Baja California Sur,1,Riego,Tonelada,Hortalizas,76.0,0.0,475.0,6.25,150.89,71673.0
1987,3,Baja California Sur,1,Riego,Tonelada,Maíz forrajero en verde,116.0,0.0,2398.0,20.67,31.13,74650.0
1987,3,Baja California Sur,1,Riego,Tonelada,Maíz grano,333.0,54.0,850.0,2.55,219.67,186720.0
1987,3,Baja California Sur,1,Riego,Tonelada,Melón,34.0,338.0,132.0,3.88,294.17,38830.0
1987,3,Baja California Sur,1,Riego,Tonelada,Napa,0.0,6.0,0.0,0.0,0.0,0.0
1987,3,Baja California Sur,1,Riego,Tonelada,Papa,12.0,0.0,60.0,5.0,208.33,12500.0
1987,3,Baja California Sur,1,Riego,Tonelada,Sandía,36.0,38.0,413.0,11.47,85.07,35134.0
1987,3,Baja California Sur,1,Riego,Tonelada,Sorgo forrajero en verde,69.0,32.0,3060.0,44.35,25.45,77877.0
1987,3,Baja California Sur,1,Riego,Tonelada,Sorgo grano,112.0,36.0,215.0,1.92,115.33,24796.0
1987,3,Baja California Sur,1,Riego,Tonelada,Tomate rojo (jitomate),260.0,28.0,6727.0,25.87,305.07,2052206.0
1987,3,Baja California Sur,1,Riego,Tonelada,Tomate verde,20.0,13.0,68.0,3.4,261.76,17800.0
1987,3,Baja California Sur,1,Riego,Tonelada,Trigo grano,16445.0,311.0,87657.0,5.33,120.0,10518840.0
1987,3,Baja California Sur,2,Riego,Tonelada,Ajonjolí,0.0,16.0,0.0,0.0,0.0,0.0
1987,3,Baja California Sur,2,Riego,Tonelada,Algodón hueso,1873.0,32.0,3269.0,1.75,719.35,2351555.0
1987,3,Baja California Sur,2,Riego,Tonelada,Alpiste,35.0,25.0,70.0,2.0,320.0,22400.0
1987,3,Baja California Sur,2,Riego,Tonelada,Calabacita,43.0,78.0,89.0,2.07,484.27,43100.0
1987,3,Baja California Sur,2,Riego,Tonelada,Camote,3.0,0.0,28.0,9.33,167.86,4700.0
1987,3,Baja California Sur,2,Riego,Tonelada,Cebolla,14.0,0.0,94.0,6.71,209.57,19700.0
1987,3,Baja California Sur,2,Riego,Tonelada,Chícharo,5.0,0.0,5.0,1.0,660.0,3300.0
1987,3,Baja California Sur,2,Riego,Tonelada,Chile verde,227.0,109.0,1671.0,7.36,508.38,849503.0
1987,3,Baja California Sur,2,Riego,Tonelada,Fresa,2.0,3.0,6.0,3.0,1333.33,8000.0
1987,3,Baja California Sur,2,Riego,Tonelada,Frijol,1665.0,405.0,1691.0,1.02,237.35,401359.0
1987,3,Baja California Sur,2,Riego,Tonelada,Hortalizas,48.0,23.0,287.0,5.98,215.64,61889.0
1987,3,Baja California Sur,2,Riego,Tonelada,Lechuga,2.0,0.0,11.0,5.5,564.82,6213.0
1987,3,Baja California Sur,2,Riego,Tonelada,Maíz forrajero en verde,83.0,6.0,2002.0,24.12,30.79,61642.0
1987,3,Baja California Sur,2,Riego,Tonelada,Maíz grano,1652.0,147.0,3750.0,2.27,110.67,415013.0
1987,3,Baja California Sur,2,Riego,Tonelada,Melón,129.0,119.0,538.0,4.17,362.35,194944.0
1987,3,Baja California Sur,2,Riego,Tonelada,Napa,10.0,0.0,120.0,12.0,300.0,36000.0
1987,3,Baja California Sur,2,Riego,Tonelada,Papa,20.0,5.0,348.0,17.4,270.0,93960.0
1987,3,Baja California Sur,2,Riego,Tonelada,Pepino,22.0,4.0,90.0,4.09,349.5,31455.0
1987,3,Baja California Sur,2,Riego,Tonelada,Sandía,1001.0,160.0,15908.0,15.89,67.86,1079517.0
1987,3,Baja California Sur,2,Riego,Tonelada,Sorgo escobero,30.0,10.0,30.0,1.0,425.0,12750.0
1987,3,Baja California Sur,2,Riego,Tonelada,Sorgo forrajero en verde,323.0,26.0,7912.0,24.5,35.99,284753.0
1987,3,Baja California Sur,2,Riego,Tonelada,Sorgo grano,4051.0,503.0,16970.0,4.19,95.15,1614696.0
1987,3,Baja California Sur,2,Riego,Tonelada,Soya,60.0,0.0,78.0,1.3,500.0,39000.0
1987,3,Baja California Sur,2,Riego,Tonelada,Tomate rojo (jitomate),285.0,141.0,4632.0,16.25,535.34,2479695.0
1987,3,Baja California Sur,2,Riego,Tonelada,Tomate verde,49.0,27.0,373.0,7.61,349.81,130479.0
1987,3,Baja California Sur,3,Riego,Tonelada,Aceituna,5.0,0.0,2.0,0.4,850.0,1700.0
1987,3,Baja California Sur,3,Riego,Tonelada,Aguacate,287.0,0.0,972.0,3.39,650.54,632325.0
1987,3,Baja California Sur,3,Riego,Tonelada,Alfalfa verde,2425.0,0.0,175750.0,72.47,81.13,14258600.0
1987,3,Baja California Sur,3,Riego,Tonelada,Chabacano,0.0,0.0,0.0,0.0,0.0,0.0
1987,3,Baja California Sur,3,Riego,Tonelada,Ciruela,19.0,0.0,95.0,5.0,181.58,17250.0
1987,3,Baja California Sur,3,Riego,Tonelada,Dátil,335.0,0.0,669.0,2.0,354.02,236839.0
1987,3,Baja California Sur,3,Riego,Tonelada,Durazno,99.0,0.0,275.0,2.78,827.27,227499.0
1987,3,Baja California Sur,3,Riego,Tonelada,Espárrago,30.0,0.0,29.0,0.97,1350.0,39150.0
1987,3,Baja California Sur,3,Riego,Tonelada,Guayaba,10.0,0.0,14.0,1.4,585.71,8200.0
1987,3,Baja California Sur,3,Riego,Tonelada,Higo,207.0,0.0,1927.0,9.31,289.89,558618.0
1987,3,Baja California Sur,3,Riego,Tonelada,Jojoba,0.0,0.0,0.0,0.0,0.0,0.0
1987,3,Baja California Sur,3,Riego,Tonelada,Mandarina,2.0,0.0,2.0,1.0,500.0,1000.0
1987,3,Baja California Sur,3,Riego,Tonelada,Mango,256.0,0.0,1429.0,5.58,244.83,349862.0
1987,3,Baja California Sur,3,Riego,Tonelada,Manzana,32.0,0.0,65.0,2.03,615.38,40000.0
1987,3,Baja California Sur,3,Riego,Tonelada,Naranja,435.0,0.0,4922.0,11.31,160.91,791999.0
1987,3,Baja California Sur,3,Riego,Tonelada,Papaya,4.0,0.0,68.0,17.0,337.94,22980.0
1987,3,Baja California Sur,3,Riego,Tonelada,Toronja (pomelo),7.0,0.0,21.0,3.0,350.0,7350.0
1987,3,Baja California Sur,3,Riego,Tonelada,Uva,544.0,0.0,2470.0,4.54,789.89,1951028.0
1987,3,Baja California Sur,3,Riego,Tonelada,Pastos y praderas,458.0,0.0,11072.0,24.17,22.24,246202.0
1987,4,Campeche,1,Riego,Tonelada,Arroz palay,22.0,0.0,32.0,1.45,96.81,3098.0
1987,4,Campeche,1,Riego,Tonelada,Calabaza,17.0,4.0,168.0,9.88,254.0,42672.0
1987,4,Campeche,1,Riego,Tonelada,Chile verde,23.0,2.0,122.0,5.3,600.0,73200.0
1987,4,Campeche,1,Riego,Tonelada,Frijol,3.0,0.0,2.0,0.67,357.0,714.0
1987,4,Campeche,1,Riego,Tonelada,Hortalizas,11.0,6.0,77.0,7.0,103.0,7931.0
1987,4,Campeche,1,Riego,Tonelada,Maíz grano,103.0,55.0,283.0,2.75,98.0,27734.0
1987,4,Campeche,1,Riego,Tonelada,Melón,12.0,1.0,89.0,7.42,180.0,16020.0
1987,4,Campeche,1,Riego,Tonelada,Sandía,137.0,51.0,1250.0,9.12,129.0,161250.0
1987,4,Campeche,1,Riego,Tonelada,Sorgo grano,56.0,34.0,76.0,1.36,100.0,7600.0
1987,4,Campeche,1,Riego,Tonelada,Tomate rojo (jitomate),48.0,5.0,476.0,9.92,151.0,71876.0
1987,4,Campeche,1,Temporal,Tonelada,Frijol,587.0,144.0,257.0,0.44,340.13,87414.0
1987,4,Campeche,1,Temporal,Tonelada,Maíz grano,3.0,15.0,1.0,0.33,113.0,113.0
1987,4,Campeche,1,Temporal,Tonelada,Sorgo grano,2632.0,1642.0,2870.0,1.09,100.0,287000.0
1987,4,Campeche,2,Riego,Tonelada,Arroz palay,121.0,16.0,799.0,6.6,231.92,185303.0
1987,4,Campeche,2,Riego,Tonelada,Calabaza,6.0,0.0,66.0,11.0,54.0,3564.0
1987,4,Campeche,2,Riego,Tonelada,Chile verde,5.0,2.0,22.0,4.4,650.0,14300.0
1987,4,Campeche,2,Riego,Tonelada,Hortalizas,27.0,0.0,197.0,7.3,172.32,33947.0
1987,4,Campeche,2,Riego,Tonelada,Maíz grano,349.0,60.0,367.0,1.05,245.0,89915.0
