Anio,Idestado,Nomestado,Idciclo,Idmodalidad,Nomcultivo,Cosechada,Siniestrada,Volumenproduccion,Rendimiento,PMR,Valorproduccion
2001,7,Chiapas,3,2,Limón,443.0,0.0,2950.38,6.66,1889.45,5574587.27
2001,7,Chiapas,3,2,Macadamia,345.0,0.0,14.23,0.04,8000.0,113840.0
2001,7,Chiapas,3,2,Mamey,137.0,0.0,795.0,5.8,1104.4,877998.0
2001,7,Chiapas,3,2,Mandarina,65.0,0.0,419.0,6.45,767.57,321611.83
2001,7,Chiapas,3,2,Mango,14301.0,0.0,134853.1,9.43,2332.27,314514339.31
2001,7,Chiapas,3,2,Manzana,1668.0,0.0,4383.4,2.63,6973.98,30569755.42
2001,7,Chiapas,3,2,Marañón,1254.0,0.0,561.55,0.45,4186.7,2351041.38
2001,7,Chiapas,3,2,Naranja,2366.0,0.0,21227.05,8.97,1093.75,23217040.88
2001,7,Chiapas,3,2,Palma africana o de aceite,5994.0,0.0,115955.89,19.35,500.0,57977945.0
2001,7,Chiapas,3,2,Papaya,1456.0,0.0,106584.25,73.2,1993.72,212498740.0
2001,7,Chiapas,3,2,Perón,150.0,0.0,760.5,5.07,2187.38,1663502.49
2001,7,Chiapas,3,2,Pimienta,435.0,0.0,169.65,0.39,18000.0,3053700.0
2001,7,Chiapas,3,2,Piña,45.0,0.0,3239.55,71.99,2500.0,8098875.0
2001,7,Chiapas,3,2,Plátano,13103.0,0.0,264460.69,20.18,1594.47,421673744.68
2001,7,Chiapas,3,2,Tamarindo,42.0,0.0,71.8,1.71,1159.33,83240.0
2001,7,Chiapas,3,2,Tejocote,85.0,0.0,310.6,3.65,2719.1,844551.16
2001,7,Chiapas,3,2,Toronja (pomelo),3.0,0.0,12.0,4.0,1400.0,16800.0
2001,7,Chiapas,3,2,Zapote,191.0,0.0,531.4,2.78,1914.66,1017450.0
2001,7,Chiapas,3,2,Zarzamora,2.0,0.0,1.4,0.7,6000.0,8400.0
2001,8,Chihuahua,1,1,Acelga,8.0,0.0,64.0,8.0,3500.0,224000.0
2001,8,Chihuahua,1,1,Ajo,52.0,0.0,373.5,7.18,7943.78,2967000.0
2001,8,Chihuahua,1,1,Avena forrajera achicalada,11131.25,150.0,58715.36,5.27,1023.01,60066160.24
2001,8,Chihuahua,1,1,Avena grano,5400.0,0.0,14591.75,2.7,2242.37,32720100.0
2001,8,Chihuahua,1,1,Semilla de avena grano,308.0,0.0,1195.6,3.88,3012.65,3601920.0
2001,8,Chihuahua,1,1,Betabel,2.0,0.0,20.0,10.0,6000.0,120000.0
2001,8,Chihuahua,1,1,Cebada forrajera en verde,30.0,0.0,109.0,3.63,345.69,37680.0
2001,8,Chihuahua,1,1,Cebada grano,2849.0,0.0,7237.0,2.54,1447.22,10473549.8
2001,8,Chihuahua,1,1,Cebolla,1521.5,0.0,48475.5,31.86,1295.48,62799118.38
2001,8,Chihuahua,1,1,Semilla de cebolla,136.0,0.0,136.0,1.0,8000.0,1088000.0
2001,8,Chihuahua,1,1,Centeno forrajero en verde,133.0,0.0,2870.0,21.58,309.88,889350.0
2001,8,Chihuahua,1,1,Cilantro,12.0,0.0,68.5,5.71,1000.0,68500.0
2001,8,Chihuahua,1,1,Col (repollo),25.0,4.0,1342.0,53.68,984.5,1321199.0
2001,8,Chihuahua,1,1,Coliflor,2.0,0.0,26.0,13.0,1900.0,49400.0
2001,8,Chihuahua,1,1,Espinaca,6.0,0.0,48.0,8.0,2000.0,96000.0
2001,8,Chihuahua,1,1,Hortalizas,14.0,4.0,224.0,16.0,1000.0,224000.0
2001,8,Chihuahua,1,1,Lechuga,18.0,0.0,335.46,18.64,1829.26,613644.0
2001,8,Chihuahua,1,1,Nabo,0.5,0.0,4.0,8.0,5000.0,20000.0
2001,8,Chihuahua,1,1,Pepino,4.0,0.0,32.0,8.0,2500.0,80000.0
2001,8,Chihuahua,1,1,Perejil,0.5,0.0,3.0,6.0,1000.0,3000.0
2001,8,Chihuahua,1,1,Rábano,1.0,0.0,5.0,5.0,3500.0,17500.0
2001,8,Chihuahua,1,1,Trigo forrajero verde,305.5,0.0,6808.0,22.28,337.5,2297710.7
2001,8,Chihuahua,1,1,Trigo grano,12296.0,47.0,57746.62,4.7,1242.64,71758314.6
2001,8,Chihuahua,1,1,Triticale forrajero en verde,340.0,0.0,10111.0,29.74,340.33,3441100.0
2001,8,Chihuahua,1,1,Pastos y praderas,6979.0,41.0,284847.91,40.82,471.83,134399102.5
2001,8,Chihuahua,1,2,Avena forrajera achicalada,305.0,0.0,875.2,2.87,1062.06,929517.57
2001,8,Chihuahua,1,2,Cebada forrajera en verde,2.25,0.0,13.8,6.13,240.0,3312.0
2001,8,Chihuahua,1,2,Frijol,20.0,0.0,5.0,0.25,6000.0,30000.0
2001,8,Chihuahua,1,2,Maíz grano,59.0,0.0,37.3,0.63,2400.0,89520.0
2001,8,Chihuahua,1,2,Sorgo forrajero achicalado,19.0,0.0,19.0,1.0,1200.0,22800.0
2001,8,Chihuahua,1,2,Sorgo grano,15.0,0.0,8.25,0.55,2200.0,18150.0
2001,8,Chihuahua,1,2,Trigo forrajero seco,369.0,0.0,292.42,0.79,1400.0,409388.0
2001,8,Chihuahua,1,2,Trigo grano,215.0,0.0,151.75,0.71,2070.05,314129.91
2001,8,Chihuahua,1,2,Pastos y praderas,3.0,0.0,90.0,30.0,250.0,22500.0
2001,8,Chihuahua,2,1,Acelga,10.75,0.0,80.25,7.47,1981.93,159049.67
2001,8,Chihuahua,2,1,Ajo,2.5,0.0,7.5,3.0,10000.0,75000.0
2001,8,Chihuahua,2,1,Algodón hueso,31375.59,755.59,85021.49,2.71,2874.66,244407477.68
2001,8,Chihuahua,2,1,Avena forrajera achicalada,3092.5,0.0,10206.31,3.3,1008.99,10298084.69
2001,8,Chihuahua,2,1,Avena grano,2781.0,0.0,8362.5,3.01,1563.14,13071736.34
2001,8,Chihuahua,2,1,Betabel,7.5,0.0,70.25,9.37,2109.25,148175.0
2001,8,Chihuahua,2,1,Cacahuate,7085.0,0.0,18410.14,2.6,4075.45,75029672.91
2001,8,Chihuahua,2,1,Calabacita,260.5,14.0,3482.5,13.37,3092.09,10768187.74
2001,8,Chihuahua,2,1,Calabaza,37.25,0.0,409.75,11.0,1120.81,459250.0
2001,8,Chihuahua,2,1,Camote,280.0,0.0,5810.34,20.75,2959.35,17194829.68
2001,8,Chihuahua,2,1,Cebada forrajera achicalada,20.0,0.0,110.0,5.5,1300.0,143000.0
2001,8,Chihuahua,2,1,Cebada grano,300.0,0.0,482.0,1.61,1735.0,836270.0
2001,8,Chihuahua,2,1,Cebolla,3125.5,1.0,105094.04,33.62,1300.88,136714731.02
2001,8,Chihuahua,2,1,Chícharo,1.25,0.0,11.25,9.0,5000.0,56250.0
2001,8,Chihuahua,2,1,Chile seco,3147.0,16.0,6833.7,2.17,17071.2,116659487.28
2001,8,Chihuahua,2,1,Chile verde,17383.5,1098.0,381835.2,21.97,2334.13,891252483.24
2001,8,Chihuahua,2,1,Cilantro,14.5,0.0,54.5,3.76,931.19,50750.0
2001,8,Chihuahua,2,1,Col (repollo),20.5,0.0,444.0,21.66,1150.0,510599.8
2001,8,Chihuahua,2,1,Coliflor,1.0,0.0,38.0,38.0,4000.0,152000.0
2001,8,Chihuahua,2,1,Coquia,20.0,0.0,800.0,40.0,510.0,408000.0
2001,8,Chihuahua,2,1,Crisantemo,4.0,0.0,30.5,7.63,13549.18,413249.99
2001,8,Chihuahua,2,1,Ejote,29.0,0.0,498.0,17.17,3048.19,1518000.0
2001,8,Chihuahua,2,1,Elote,75.0,0.0,1200.0,16.0,3500.0,4200000.0
2001,8,Chihuahua,2,1,Espinaca,4.0,0.0,28.0,7.0,2500.0,70000.0
2001,8,Chihuahua,2,1,Frijol,20357.0,538.0,24231.13,1.19,6555.03,158835762.77
2001,8,Chihuahua,2,1,Garbanzo grano,36.0,0.0,35.1,0.98,9521.37,334200.0
2001,8,Chihuahua,2,1,Hortalizas,81.0,0.0,1265.0,15.62,1316.36,1665200.0
2001,8,Chihuahua,2,1,Lechuga,41.75,0.0,731.0,17.51,2508.34,1833598.0
2001,8,Chihuahua,2,1,Maíz forrajero en verde,12779.0,305.0,443704.1,34.72,278.22,123446855.86
2001,8,Chihuahua,2,1,Maíz grano,58904.5,223.0,442617.64,7.51,1229.35,544132737.95
2001,8,Chihuahua,2,1,Melón,1427.5,36.0,44308.44,31.04,3286.57,145622727.59
2001,8,Chihuahua,2,1,Nabo forrajero,0.5,0.0,2.5,5.0,1000.0,2500.0
2001,8,Chihuahua,2,1,Papa,5145.0,0.0,183581.0,35.68,3352.43,615442783.47
2001,8,Chihuahua,2,1,Pepino,56.0,2.0,1036.0,18.5,1202.12,1245399.2
2001,8,Chihuahua,2,1,Perejil,0.5,0.0,2.5,5.0,500.0,1250.0
2001,8,Chihuahua,2,1,Rábano,1.5,0.0,9.0,6.0,3777.78,34000.0
2001,8,Chihuahua,2,1,Sandía,5357.5,140.0,146636.9,27.37,729.18,106925154.23
2001,8,Chihuahua,2,1,Sorgo escobero,31.5,2.0,99.6,3.16,3638.55,362400.0
2001,8,Chihuahua,2,1,Sorgo forrajero achicalado,673.0,0.0,6540.0,9.72,511.46,3344952.0
2001,8,Chihuahua,2,1,Sorgo forrajero en verde,8399.23,12.0,238956.76,28.45,269.86,64485124.06
2001,8,Chihuahua,2,1,Sorgo grano,6516.0,0.0,35587.1,5.46,955.37,33998842.26
2001,8,Chihuahua,2,1,Soya,39.0,0.0,78.6,2.02,2876.34,226080.0
2001,8,Chihuahua,2,1,Tomate rojo (jitomate),1114.5,73.0,23906.34,21.45,3027.45,72375253.0
2001,8,Chihuahua,2,1,Tomate verde,480.0,11.0,5652.51,11.78,2750.88,15549360.78
2001,8,Chihuahua,2,1,Trigo grano,336.0,0.0,2184.0,6.5,1500.0,3276000.0
2001,8,Chihuahua,2,1,Zanahoria,13.5,0.0,195.0,14.44,2435.9,474999.6
2001,8,Chihuahua,2,1,Pastos y praderas,25.5,0.0,1062.5,41.67,553.88,588499.48
2001,8,Chihuahua,2,2,Avena forrajera achicalada,184183.0,20571.5,391125.04,2.12,844.43,330277507.31
2001,8,Chihuahua,2,2,Avena grano,52482.0,4911.0,51775.35,0.99,1528.15,79120405.53
2001,8,Chihuahua,2,2,Cacahuate,149.0,18.0,128.1,0.86,8064.79,1033099.6
2001,8,Chihuahua,2,2,Calabaza,30.0,0.0,300.0,10.0,750.0,225000.0
2001,8,Chihuahua,2,2,Cebada grano,6768.0,2495.0,5628.5,0.83,1621.3,9125461.02
2001,8,Chihuahua,2,2,Frijol,128159.5,17611.5,59451.65,0.46,5909.55,351332693.75
2001,8,Chihuahua,2,2,Garbanzo grano,31.0,0.0,10.7,0.35,2000.0,21400.0
2001,8,Chihuahua,2,2,Maíz forrajero en verde,24109.0,7971.0,291641.0,12.1,218.22,63642801.36
2001,8,Chihuahua,2,2,Maíz grano,168036.5,34169.0,214797.47,1.28,1600.47,343776211.3
2001,8,Chihuahua,2,2,Papa,3495.0,30.0,20473.0,5.86,7046.26,144258130.1
2001,8,Chihuahua,2,2,Sorgo forrajero achicalado,7797.5,5678.0,19596.45,2.51,373.94,7327848.0
2001,8,Chihuahua,2,2,Sorgo forrajero en verde,258.0,0.0,4334.0,16.8,310.13,1344100.0
2001,8,Chihuahua,2,2,Sorgo grano,1517.0,369.0,858.0,0.57,1078.32,925200.0
2001,8,Chihuahua,2,2,Trigo forrajero verde,171.0,0.0,338.7,1.98,750.0,254025.0
2001,8,Chihuahua,2,2,Trigo grano,139.0,0.0,142.2,1.02,1542.21,219302.0
2001,8,Chihuahua,2,2,Pastos y praderas,0.0,24.0,0.0,0.0,0.0,0.0
2001,8,Chihuahua,3,1,Alfalfa achicalada,55717.25,0.0,789163.23,14.16,942.44,743741864.45
2001,8,Chihuahua,3,1,Alfalfa verde,20.0,0.0,584.0,29.2,658.9,384797.6
2001,8,Chihuahua,3,1,Cereza,1.0,0.0,2.0,2.0,6500.0,13000.0
2001,8,Chihuahua,3,1,Ciruela,60.5,0.0,178.7,2.95,7991.05,1428000.0
2001,8,Chihuahua,3,1,Durazno,1247.0,0.0,23812.0,19.1,4512.43,107450000.0
2001,8,Chihuahua,3,1,Espárrago,0.0,0.0,0.0,0.0,0.0,0.0
2001,8,Chihuahua,3,1,Frambuesa,1.0,0.0,1.2,1.2,7000.0,8400.0
2001,8,Chihuahua,3,1,Fresa,30.0,0.0,490.8,16.36,12000.0,5889600.0
2001,8,Chihuahua,3,1,Manzana,20993.4,0.0,279804.8,13.33,2702.63,756207723.52
2001,8,Chihuahua,3,1,Membrillo,274.0,0.0,2285.5,8.34,2000.0,4571000.0
2001,8,Chihuahua,3,1,Nopal forrajero,12.0,0.0,555.0,46.25,1600.0,888000.0
2001,8,Chihuahua,3,1,Nopalitos,0.0,0.0,0.0,0.0,0.0,0.0
2001,8,Chihuahua,3,1,Nuez,27474.91,0.0,40091.14,1.46,10811.98,433464450.73
2001,8,Chihuahua,3,1,Orégano,52.0,0.0,138.1,2.66,9000.0,1242900.0
2001,8,Chihuahua,3,1,Pera,163.5,0.0,1695.5,10.37,2973.4,5041400.0
2001,8,Chihuahua,3,1,Pistache,15.0,0.0,9.0,0.6,20000.0,180000.0
2001,8,Chihuahua,3,1,Uva,90.0,0.0,1324.5,14.72,900.0,1192050.0
2001,8,Chihuahua,3,1,Pastos y praderas,1348.0,0.0,50642.4,37.57,432.38,21896812.0
2001,8,Chihuahua,3,2,Manzana,1127.0,0.0,8493.0,7.54,2837.53,24099165.57
2001,9,Ciudad de México / DF,1,1,Acelga,167.0,0.0,2048.0,12.26,3991.21,8173998.08
2001,9,Ciudad de México / DF,1,1,Apio,116.0,0.0,1282.0,11.05,4302.41,5515689.62
2001,9,Ciudad de México / DF,1,1,Brócoli,201.0,0.0,2513.0,12.5,5401.7,13574472.1
2001,9,Ciudad de México / DF,1,1,Calabacita,69.0,0.0,799.0,11.58,3500.0,2796500.0
2001,9,Ciudad de México / DF,1,1,Col (repollo),68.0,0.0,750.0,11.03,3904.0,2928000.0
2001,9,Ciudad de México / DF,1,1,Coliflor,144.0,0.0,2006.0,13.93,4678.02,9384108.12
2001,9,Ciudad de México / DF,1,1,Espinaca,186.0,0.0,2281.0,12.26,3755.94,8567299.14
2001,9,Ciudad de México / DF,1,1,Hortalizas,80.0,0.0,308.5,3.86,3776.33,1164997.8
2001,9,Ciudad de México / DF,1,1,Lechuga,64.0,0.0,911.0,14.23,3861.68,3517990.48
2001,9,Ciudad de México / DF,1,1,Rábano,32.0,0.0,192.0,6.0,2000.0,384000.0
2001,9,Ciudad de México / DF,1,1,Romerito,262.0,0.0,1611.0,6.15,2267.22,3652491.42
2001,9,Ciudad de México / DF,1,1,Verdolaga,27.0,0.0,189.0,7.0,4720.37,892149.93
2001,9,Ciudad de México / DF,1,1,Flores,21.0,0.0,1260000.0,60000.0,10.0,12600000.0
2001,9,Ciudad de México / DF,1,2,Chícharo,101.0,2.0,252.5,2.5,5940.59,1499998.98
2001,9,Ciudad de México / DF,2,1,Acelga,135.0,0.0,1551.0,11.49,3937.13,6106488.63
2001,9,Ciudad de México / DF,2,1,Apio,92.0,0.0,1165.0,12.66,4300.0,5009500.0
2001,9,Ciudad de México / DF,2,1,Betabel,43.0,0.0,401.0,9.33,3442.64,1380498.64
2001,9,Ciudad de México / DF,2,1,Brócoli,167.0,0.0,2129.0,12.75,4848.28,10321988.12
2001,9,Ciudad de México / DF,2,1,Calabacita,65.0,0.0,738.0,11.35,3000.0,2214000.0
2001,9,Ciudad de México / DF,2,1,Chile verde,28.0,0.0,231.0,8.25,6129.87,1415999.97
2001,9,Ciudad de México / DF,2,1,Col (repollo),58.0,0.0,672.0,11.59,3500.0,2352000.0
2001,9,Ciudad de México / DF,2,1,Coliflor,109.0,0.0,1461.5,13.41,4979.47,7277495.41
2001,9,Ciudad de México / DF,2,1,Espinaca,210.0,0.0,2468.0,11.75,3450.0,8514600.0
2001,9,Ciudad de México / DF,2,1,Haba verde,4.0,0.0,14.0,3.5,3650.0,51100.0
2001,9,Ciudad de México / DF,2,1,Hortalizas,31.0,0.0,81.0,2.61,4876.54,394999.74
2001,9,Ciudad de México / DF,2,1,Lechuga,89.0,0.0,1234.5,13.87,3500.0,4320750.0
2001,9,Ciudad de México / DF,2,1,Rábano,69.0,0.0,309.0,4.48,1978.96,611498.64
2001,9,Ciudad de México / DF,2,1,Romerito,125.0,0.0,728.0,5.82,2744.5,1997996.0
2001,9,Ciudad de México / DF,2,1,Verdolaga,25.0,0.0,127.0,5.08,4100.0,520700.0
2001,9,Ciudad de México / DF,2,1,Zanahoria,6.0,0.0,72.0,12.0,3000.0,216000.0
2001,9,Ciudad de México / DF,2,1,Alhelí,2.0,0.0,1200.0,600.0,30.0,36000.0
2001,9,Ciudad de México / DF,2,1,Clavel,2.5,0.0,125000.0,50000.0,8.0,1000000.0
2001,9,Ciudad de México / DF,2,1,Flores,12.0,0.0,600000.0,50000.0,10.0,6000000.0
2001,9,Ciudad de México / DF,2,1,Geranio,12.0,0.0,600000.0,50000.0,10.0,6000000.0
2001,9,Ciudad de México / DF,2,1,Nochebuena,13.0,0.0,650000.0,50000.0,25.0,16250000.0
2001,9,Ciudad de México / DF,2,1,Rosa,8.0,0.0,400000.0,50000.0,10.0,4000000.0
2001,9,Ciudad de México / DF,2,2,Acelga,1.0,0.0,11.0,11.0,3000.0,33000.0
2001,9,Ciudad de México / DF,2,2,Amaranto,292.0,0.0,257.0,0.88,12325.68,3167699.76
2001,9,Ciudad de México / DF,2,2,Avena forrajera en verde,8223.0,0.0,37394.8,4.55,1157.52,43285228.9
2001,9,Ciudad de México / DF,2,2,Calabacita,79.0,0.0,881.0,11.15,3000.0,2643000.0
2001,9,Ciudad de México / DF,2,2,Chile verde,14.0,0.0,150.0,10.71,8000.0,1200000.0
2001,9,Ciudad de México / DF,2,2,Col (repollo),5.0,0.0,71.0,14.2,3300.0,234300.0
2001,9,Ciudad de México / DF,2,2,Coliflor,3.0,0.0,42.0,14.0,5000.0,210000.0
2001,9,Ciudad de México / DF,2,2,Ebo (janamargo o veza),236.0,0.0,1033.0,4.38,2000.0,2066000.0
2001,9,Ciudad de México / DF,2,2,Elote,1052.0,0.0,6824.0,6.49,1794.72,12247169.28
2001,9,Ciudad de México / DF,2,2,Espinaca,103.0,0.0,1232.0,11.96,3280.0,4040960.0
2001,9,Ciudad de México / DF,2,2,Frijol,397.6,0.0,313.55,0.79,11059.55,3467721.9
2001,9,Ciudad de México / DF,2,2,Haba verde,380.4,0.0,976.13,2.57,3500.0,3416455.0
2001,9,Ciudad de México / DF,2,2,Hortalizas,5.0,0.0,12.5,2.5,4000.0,50000.0
2001,9,Ciudad de México / DF,2,2,Lechuga,26.0,0.0,334.0,12.85,3000.0,1002000.0
2001,9,Ciudad de México / DF,2,2,Maíz forrajero en verde,522.0,0.0,13665.0,26.18,1000.0,13665000.0
2001,9,Ciudad de México / DF,2,2,Maíz grano,7598.0,0.0,12654.48,1.67,2000.0,25308960.0
2001,9,Ciudad de México / DF,2,2,Papa,451.0,0.0,6318.0,14.01,3800.0,24008400.0
2001,9,Ciudad de México / DF,2,2,Pastos y praderas seco,239.0,0.0,3330.0,13.93,2000.0,6660000.0
2001,9,Ciudad de México / DF,2,2,Rábano,73.0,0.0,435.0,5.96,2500.0,1087500.0
2001,9,Ciudad de México / DF,2,2,Remolacha forrajera,40.0,0.0,296.0,7.4,1100.0,325600.0
2001,9,Ciudad de México / DF,2,2,Tomate verde,44.0,0.0,396.0,9.0,3686.36,1459798.56
2001,9,Ciudad de México / DF,2,2,Zanahoria,93.0,0.0,1116.0,12.0,3048.38,3401992.08
2001,9,Ciudad de México / DF,2,2,Alhelí,1.0,0.0,600.0,600.0,30.0,18000.0
2001,9,Ciudad de México / DF,2,2,Flores,2.8,0.0,2352.0,840.0,46.0,108192.0
2001,9,Ciudad de México / DF,3,1,Alfalfa verde,28.0,0.0,2400.0,85.71,1200.0,2880000.0
2001,9,Ciudad de México / DF,3,2,Capulín,24.8,0.0,29.76,1.2,2669.35,79439.86
2001,9,Ciudad de México / DF,3,2,Chabacano,18.0,0.0,36.0,2.0,5055.55,181999.8
2001,9,Ciudad de México / DF,3,2,Ciruela,42.0,0.0,147.0,3.5,4142.85,608998.95
2001,9,Ciudad de México / DF,3,2,Durazno,29.0,0.0,145.0,5.0,4675.86,677999.7
2001,9,Ciudad de México / DF,3,2,Higo,31.0,0.0,186.0,6.0,4535.48,843599.28
2001,9,Ciudad de México / DF,3,2,Manzana,25.0,0.0,196.0,7.84,5885.71,1153599.16
2001,9,Ciudad de México / DF,3,2,Membrillo,16.0,0.0,90.0,5.63,4500.0,405000.0
2001,9,Ciudad de México / DF,3,2,Nopalitos,4159.0,0.0,303755.0,73.04,2544.09,772780057.95
2001,9,Ciudad de México / DF,3,2,Nuez,8.0,0.0,40.0,5.0,21000.0,840000.0
2001,9,Ciudad de México / DF,3,2,Pera,35.7,0.0,214.2,6.0,4500.0,963900.0
2001,9,Ciudad de México / DF,3,2,Tejocote,11.3,0.0,56.5,5.0,5000.0,282500.0
2001,9,Ciudad de México / DF,3,2,Rosa,19.0,0.0,13490.0,710.0,118.45,1597890.5
2001,10,Durango,1,1,Acelga,1.0,0.0,15.0,15.0,3000.0,45000.0
2001,10,Durango,1,1,Ajo,5.0,0.0,50.0,10.0,8000.0,400000.0
2001,10,Durango,1,1,Avena forrajera achicalada,6083.42,30.0,25611.7,4.21,1615.06,41364392.34
2001,10,Durango,1,1,Avena forrajera en verde,1621.0,0.0,53870.0,33.23,180.0,9696600.0
2001,10,Durango,1,1,Betabel,1.25,0.0,26.0,20.8,4038.46,105000.0
2001,10,Durango,1,1,Cártamo,18.0,0.0,33.0,1.83,2000.0,66000.0
2001,10,Durango,1,1,Cebada grano,883.3,175.0,3164.44,3.58,1424.71,4508395.42
2001,10,Durango,1,1,Cebolla,134.0,0.0,5232.0,39.04,2492.93,13043000.0
2001,10,Durango,1,1,Chícharo,5.0,0.0,15.0,3.0,5000.0,75000.0
2001,10,Durango,1,1,Cilantro,1.0,0.0,21.0,21.0,2490.0,52290.0
2001,10,Durango,1,1,Col (repollo),7.25,0.0,146.75,20.24,813.63,119400.0
2001,10,Durango,1,1,Coliflor,1.0,0.0,28.0,28.0,3500.0,98000.0
2001,10,Durango,1,1,Flores,1.5,0.0,14.25,9.5,42000.0,598500.0
2001,10,Durango,1,1,Frijol,14.0,0.0,20.8,1.49,6000.0,124800.0
2001,10,Durango,1,1,Haba verde,6.0,0.0,25.5,4.25,7529.41,192000.0
2001,10,Durango,1,1,Lechuga,19.0,0.0,485.0,25.53,1012.37,491000.0
2001,10,Durango,1,1,Maíz grano,17.0,0.0,62.6,3.68,2200.0,137720.0
2001,10,Durango,1,1,Rábano,1.0,0.0,10.0,10.0,3000.0,30000.0
2001,10,Durango,1,1,Trigo forrajero seco,31.0,0.0,120.9,3.9,1800.0,217620.0
2001,10,Durango,1,1,Trigo grano,1278.2,260.0,4754.62,3.72,1282.51,6097865.99
2001,10,Durango,1,1,Zanahoria,23.0,0.0,295.0,12.83,1889.83,557500.0
2001,10,Durango,1,1,Pastos y praderas,2534.08,0.0,77190.92,30.46,480.87,37119075.0
2001,10,Durango,1,2,Avena forrajera en verde,17.0,47.0,51.0,3.0,180.0,9180.0
2001,10,Durango,1,2,Trigo grano,59.0,216.0,101.0,1.71,1300.0,131300.0
2001,10,Durango,1,2,Pastos y praderas,75.0,0.0,15.0,0.2,180.0,2700.0
2001,10,Durango,2,1,Acelga,1.0,0.0,10.0,10.0,2000.0,20000.0
2001,10,Durango,2,1,Algodón hueso,2047.0,0.0,8481.0,4.14,3318.0,28139958.0
2001,10,Durango,2,1,Avena forrajera achicalada,1097.75,0.0,3917.28,3.57,1628.06,6377548.73
2001,10,Durango,2,1,Cacahuate,254.75,0.0,455.25,1.79,13786.59,6276345.0
2001,10,Durango,2,1,Calabacita,91.75,0.0,727.5,7.93,3688.45,2683349.76
2001,10,Durango,2,1,Camote,1.5,0.0,15.0,10.0,5466.67,82000.0
2001,10,Durango,2,1,Cebada grano,133.0,0.0,297.0,2.23,1735.0,515295.0
2001,10,Durango,2,1,Cebolla,104.0,0.0,1587.5,15.26,1895.5,3009099.49
2001,10,Durango,2,1,Chícharo,4.5,0.0,11.4,2.53,6210.53,70800.0
2001,10,Durango,2,1,Chile seco,4128.5,0.0,7011.33,1.7,25000.0,175283250.0
2001,10,Durango,2,1,Chile verde,3338.5,250.0,31799.3,9.53,3577.4,113758779.36
2001,10,Durango,2,1,Cilantro,4.5,0.0,23.0,5.11,2000.0,46000.0
2001,10,Durango,2,1,Col (repollo),24.75,0.0,456.25,18.43,1500.0,684375.0
2001,10,Durango,2,1,Coliflor,5.5,0.0,66.0,12.0,5000.0,330000.0
2001,10,Durango,2,1,Ejote,10.5,0.0,33.6,3.2,3500.0,117600.0
2001,10,Durango,2,1,Elote,67.25,0.0,1243.55,18.49,1000.0,1243550.0
2001,10,Durango,2,1,Frijol,5645.5,0.0,7128.35,1.26,7238.43,51598037.66
2001,10,Durango,2,1,Haba verde,2.0,0.0,3.0,1.5,4000.0,12000.0
2001,10,Durango,2,1,Lechuga,30.5,0.0,379.0,12.43,1332.72,505100.0
2001,10,Durango,2,1,Lenteja,0.5,0.0,0.65,1.3,8000.0,5200.0
2001,10,Durango,2,1,Maíz forrajero en verde,12850.0,0.0,554721.0,43.17,260.59,144556960.0
2001,10,Durango,2,1,Maíz grano,24108.25,95.0,104666.08,4.34,1353.72,141688444.06
2001,10,Durango,2,1,Mano de león,15.0,0.0,167.0,11.13,4350.0,726450.0
2001,10,Durango,2,1,Margarita,5.0,0.0,60.0,12.0,3250.0,195000.0
2001,10,Durango,2,1,Melón,2793.5,0.0,64398.75,23.05,1300.05,83721350.0
2001,10,Durango,2,1,Papa,121.0,0.0,4818.0,39.82,5486.92,26436000.0
2001,10,Durango,2,1,Pepino,3.0,0.0,25.5,8.5,2800.0,71400.0
2001,10,Durango,2,1,Sandía,609.0,0.0,10760.0,17.67,1200.0,12912000.0
2001,10,Durango,2,1,Sorgo escobero,1007.0,0.0,4528.0,4.5,1300.0,5886400.0
2001,10,Durango,2,1,Sorgo forrajero en verde,5679.0,0.0,249049.0,43.85,220.12,54820917.0
2001,10,Durango,2,1,Sorgo grano,2754.75,25.0,10475.48,3.8,1402.22,14688919.81
2001,10,Durango,2,1,Tomate rojo (jitomate),279.25,0.0,3551.72,12.72,2368.53,8412340.0
2001,10,Durango,2,1,Tomate verde,21.25,0.0,103.75,4.88,4532.53,470250.0
2001,10,Durango,2,1,Trigo grano,11.0,0.0,26.6,2.42,1200.0,31920.0
2001,10,Durango,2,1,Zanahoria,21.5,0.0,187.5,8.72,1477.33,277000.0
2001,10,Durango,2,1,Zempoalxochitl,23.0,0.0,288.0,12.52,2400.0,691200.0
2001,10,Durango,2,1,Pastos y praderas,255.25,0.0,2034.8,7.97,1200.0,2441760.0
2001,10,Durango,2,2,Avena forrajera achicalada,54703.1,5343.62,141765.52,2.59,1427.52,202372751.62
2001,10,Durango,2,2,Avena forrajera en verde,36.0,752.0,214.0,5.94,160.0,34240.0
2001,10,Durango,2,2,Avena grano,75.0,105.0,30.0,0.4,1200.0,36000.0
2001,10,Durango,2,2,Cacahuate,154.0,93.0,109.0,0.71,9669.72,1054000.0
2001,10,Durango,2,2,Calabaza,43.75,0.0,18.38,0.42,2000.0,36760.0
2001,10,Durango,2,2,Cebada forrajera achicalada,21.0,0.0,25.2,1.2,1650.0,41580.0
2001,10,Durango,2,2,Cebada grano,2583.0,32.18,1546.0,0.6,1436.56,2220920.0
