Anio,Idestado,Nomestado,Idciclo,Idmodalidad,Idcultivo,Nomcultivo,Cosechada,Siniestrada,Volumenproduccion,Rendimiento,PMR,Valorproduccion
1984,3,Baja California Sur,1,1,5870000,Cártamo,2704.0,338.0,5951.0,2.2,44.41,264305.0
1984,3,Baja California Sur,1,1,6120000,Chile verde,193.0,23.0,2323.0,12.04,56.28,130743.0
1984,3,Baja California Sur,1,1,6840000,Frijol,139.0,13.0,160.0,1.15,32.67,5227.0
1984,3,Baja California Sur,1,1,6900000,Garbanzo grano,10655.0,897.0,17035.0,1.6,90.26,1537613.0
1984,3,Baja California Sur,1,1,7470000,Maíz forrajero en verde,131.0,0.0,2029.0,15.49,3.68,7457.0
1984,3,Baja California Sur,1,1,7490000,Maíz grano,225.0,151.0,501.0,2.23,24.05,12049.0
1984,3,Baja California Sur,1,1,8790000,Sorgo forrajero en verde,86.0,0.0,2665.0,30.99,3.76,10020.0
1984,3,Baja California Sur,1,1,8810000,Sorgo grano,362.0,141.0,1188.0,3.28,19.0,22572.0
1984,3,Baja California Sur,1,1,8970000,Tomate rojo (jitomate),121.0,5.0,2878.0,23.79,23.15,66629.0
1984,3,Baja California Sur,1,1,9050000,Trigo grano,19557.0,234.0,95345.0,4.88,25.0,2383625.0
1984,3,Baja California Sur,2,1,5080000,Ajonjolí,33.0,6.0,42.0,1.27,150.0,6300.0
1984,3,Baja California Sur,2,1,5190000,Algodón hueso,14069.0,1766.0,41644.0,2.96,34.69,1444639.0
1984,3,Baja California Sur,2,1,6120000,Chile verde,339.0,31.0,10706.0,31.58,67.87,726669.0
1984,3,Baja California Sur,2,1,6840000,Frijol,487.0,66.0,558.0,1.15,44.3,24718.0
1984,3,Baja California Sur,2,1,7470000,Maíz forrajero en verde,136.0,0.0,2852.0,20.97,5.15,14691.0
1984,3,Baja California Sur,2,1,7490000,Maíz grano,1107.0,135.0,2646.0,2.39,27.25,72109.0
1984,3,Baja California Sur,2,1,8770000,Sorgo escobero,8.0,0.0,8.0,1.0,60.0,480.0
1984,3,Baja California Sur,2,1,8790000,Sorgo forrajero en verde,177.0,10.0,9820.0,55.48,5.0,49100.0
1984,3,Baja California Sur,2,1,8810000,Sorgo grano,2050.0,311.0,8034.0,3.92,19.43,156093.0
1984,3,Baja California Sur,2,1,8830000,Soya,12.0,0.0,14.0,1.17,49.14,688.0
1984,3,Baja California Sur,2,1,8970000,Tomate rojo (jitomate),347.0,32.0,7649.0,22.04,58.61,448293.0
1984,3,Baja California Sur,3,1,5000000,Aceituna,33.0,0.0,29.0,0.88,81.66,2368.0
1984,3,Baja California Sur,3,1,5060000,Aguacate,256.0,0.0,742.0,2.9,57.4,42594.0
1984,3,Baja California Sur,3,1,5170000,Alfalfa verde,1952.0,0.0,123228.0,63.13,3.58,441033.0
1984,3,Baja California Sur,3,1,6490000,Dátil,337.0,0.0,616.0,1.83,88.29,54388.0
1984,3,Baja California Sur,3,1,6530000,Durazno,64.0,0.0,67.0,1.05,120.0,8040.0
1984,3,Baja California Sur,3,1,7060000,Guayaba,8.0,0.0,6.0,0.75,103.5,621.0
1984,3,Baja California Sur,3,1,7150000,Higo,205.0,0.0,135.0,0.66,111.4,15039.0
1984,3,Baja California Sur,3,1,7560000,Mango,274.0,0.0,1333.0,4.86,40.78,54357.0
1984,3,Baja California Sur,3,1,7850000,Naranja,316.0,0.0,4096.0,12.96,30.07,123187.0
1984,3,Baja California Sur,3,1,9130000,Uva,725.0,0.0,603.0,0.83,94.29,56854.0
1984,3,Baja California Sur,3,1,15050000,Pastos y praderas,570.0,0.0,21318.0,37.4,1.58,33602.0
1984,4,Campeche,1,1,5760000,Calabaza,15.0,0.0,90.0,6.0,22.0,1980.0
1984,4,Campeche,1,1,6120000,Chile verde,9.0,0.0,72.0,8.0,60.0,4320.0
1984,4,Campeche,1,1,6840000,Frijol,42.0,10.0,21.0,0.5,24.0,504.0
1984,4,Campeche,1,1,7490000,Maíz grano,160.0,0.0,480.0,3.0,25.5,12240.0
1984,4,Campeche,1,1,7670000,Melón,4.0,0.0,40.0,10.0,18.5,740.0
1984,4,Campeche,1,1,8710000,Sandía,94.0,23.0,846.0,9.0,22.0,18612.0
1984,4,Campeche,1,1,8970000,Tomate rojo (jitomate),46.0,0.0,460.0,10.0,34.0,15640.0
1984,4,Campeche,1,2,6840000,Frijol,399.0,121.0,221.0,0.55,24.0,5304.0
1984,4,Campeche,1,2,7490000,Maíz grano,62.0,0.0,63.0,1.02,25.51,1607.0
1984,4,Campeche,1,2,8810000,Sorgo grano,80.0,360.0,120.0,1.5,19.0,2280.0
1984,4,Campeche,2,1,5760000,Calabaza,27.0,0.0,237.0,8.78,18.0,4266.0
1984,4,Campeche,2,1,6120000,Chile verde,3.0,0.0,18.0,6.0,30.0,540.0
1984,4,Campeche,2,1,7490000,Maíz grano,89.0,24.0,202.0,2.27,33.45,6757.0
1984,4,Campeche,2,1,7670000,Melón,4.0,1.0,32.0,8.0,28.0,896.0
1984,4,Campeche,2,1,8710000,Sandía,42.0,14.0,152.0,3.62,25.0,3800.0
1984,4,Campeche,2,1,8970000,Tomate rojo (jitomate),13.0,3.0,156.0,12.0,34.0,5304.0
1984,4,Campeche,2,2,5410000,Arroz palay,24225.0,11543.0,56632.0,2.34,34.0,1925488.0
1984,4,Campeche,2,2,5690000,Cacahuate,31.0,0.0,41.0,1.32,48.0,1968.0
1984,4,Campeche,2,2,5770000,Calabaza semilla o chihua,1374.0,0.0,454.0,0.33,120.0,54480.0
1984,4,Campeche,2,2,6120000,Chile verde,20.0,8.0,20.0,1.0,30.0,600.0
1984,4,Campeche,2,2,6840000,Frijol,144.0,195.0,115.0,0.8,52.85,6078.0
1984,4,Campeche,2,2,7490000,Maíz grano,43393.0,16887.0,72224.0,1.66,33.45,2415893.0
1984,4,Campeche,2,2,8810000,Sorgo grano,27.0,0.0,74.0,2.74,23.0,1702.0
1984,4,Campeche,2,2,8830000,Soya,489.0,20.0,981.0,2.01,56.0,54936.0
1984,4,Campeche,2,2,9212000,Yuca alimenticia,112.0,59.0,300.0,2.68,23.0,6900.0
1984,4,Campeche,3,1,5060000,Aguacate,4.0,0.0,24.0,6.0,28.0,672.0
1984,4,Campeche,3,1,5820000,Caña de azúcar,3427.0,0.0,127092.0,37.09,2.15,273629.0
1984,4,Campeche,3,1,7560000,Mango,295.0,0.0,3563.0,12.08,28.0,99764.0
1984,4,Campeche,3,1,7830000,Nanche,42.0,0.0,251.0,5.98,15.0,3765.0
1984,4,Campeche,3,1,8880000,Tamarindo,7.0,0.0,39.0,5.57,16.0,624.0
1984,4,Campeche,3,1,9290000,Zapote,132.0,0.0,792.0,6.0,32.0,25344.0
1984,4,Campeche,3,2,5060000,Aguacate,264.0,0.0,2112.0,8.0,28.0,59136.0
1984,4,Campeche,3,2,5360000,Anona,72.0,0.0,495.0,6.88,14.0,6930.0
1984,4,Campeche,3,2,5730000,Caimito,80.0,0.0,535.0,6.69,10.0,5350.0
1984,4,Campeche,3,2,5820000,Caña de azúcar,2543.0,0.0,196738.0,77.36,2.15,423577.0
1984,4,Campeche,3,2,6160000,Chirimoya,405.0,0.0,6585.0,16.26,103.67,682660.0
1984,4,Campeche,3,2,6220000,Ciruela,361.0,0.0,1125.0,3.12,12.5,14063.0
1984,4,Campeche,3,2,6400000,Copra,6708.0,0.0,5802.0,0.86,90.69,526163.0
1984,4,Campeche,3,2,7010000,Granada,3.0,0.0,22.0,7.33,18.0,396.0
1984,4,Campeche,3,2,7050000,Guanábana,96.0,0.0,584.0,6.08,80.0,46720.0
1984,4,Campeche,3,2,7060000,Guayaba,73.0,0.0,254.0,3.48,11.0,2794.0
1984,4,Campeche,3,2,7380000,Lima,47.0,0.0,709.0,15.09,15.0,10635.0
1984,4,Campeche,3,2,7390000,Limón,121.0,0.0,1264.0,10.45,25.0,31600.0
1984,4,Campeche,3,2,7540000,Mamey,36.0,0.0,262.0,7.28,20.0,5240.0
1984,4,Campeche,3,2,7550000,Mandarina,67.0,0.0,659.0,9.84,25.0,16475.0
1984,4,Campeche,3,2,7560000,Mango,872.0,0.0,9344.0,10.72,28.0,261632.0
1984,4,Campeche,3,2,7610000,Marañón,336.0,0.0,638.0,1.9,29.32,18705.0
1984,4,Campeche,3,2,7830000,Nanche,251.0,0.0,290.0,1.16,15.0,4350.0
1984,4,Campeche,3,2,7850000,Naranja,335.0,0.0,4020.0,12.0,14.0,56280.0
1984,4,Campeche,3,2,8130000,Papaya,150.0,0.0,4485.0,29.9,13.0,58305.0
1984,4,Campeche,3,2,8390000,Plátano,54.0,0.0,1083.0,20.06,15.0,16245.0
1984,4,Campeche,3,2,8880000,Tamarindo,60.0,0.0,283.0,4.72,16.0,4528.0
1984,4,Campeche,3,2,9000000,Toronja (pomelo),15.0,0.0,180.0,12.0,18.0,3240.0
1984,4,Campeche,3,2,9290000,Zapote,184.0,0.0,874.0,4.75,31.65,27662.0
1984,5,Coahuila,1,1,5070000,Ajo,50.0,0.0,1414.0,28.28,20.35,28771.0
1984,5,Coahuila,1,1,5270000,Alpiste,2858.0,245.0,2115.0,0.74,45.41,96036.0
1984,5,Coahuila,1,1,5490000,Avena forrajera en verde,9628.0,184.0,314223.0,32.64,2.97,932300.0
1984,5,Coahuila,1,1,5510000,Avena grano,97.0,80.0,146.0,1.51,28.49,4159.0
1984,5,Coahuila,1,1,5870000,Cártamo,3321.0,125.0,3881.0,1.17,39.72,154153.0
1984,5,Coahuila,1,1,5900000,Cebada forrajera en verde,287.0,0.0,6969.0,24.28,3.81,26580.0
1984,5,Coahuila,1,1,5920000,Cebada grano,911.0,0.0,2117.0,2.32,27.84,58942.0
1984,5,Coahuila,1,1,5940000,Cebolla,27.0,1.0,596.0,22.07,29.78,17750.0
1984,5,Coahuila,1,1,6190000,Cilantro,103.0,0.0,364.0,3.53,30.21,10995.0
1984,5,Coahuila,1,1,6310000,Col (repollo),22.0,0.0,584.0,26.55,18.0,10512.0
1984,5,Coahuila,1,1,7330000,Lechuga,12.0,0.0,112.0,9.33,28.21,3160.0
1984,5,Coahuila,1,1,9040000,Trigo forrajero verde,7.0,0.0,72.0,10.29,3.14,226.0
1984,5,Coahuila,1,1,9050000,Trigo grano,12840.0,205.0,36038.0,2.81,25.74,927690.0
1984,5,Coahuila,1,1,9270000,Zanahoria,15.0,0.0,240.0,16.0,30.0,7200.0
1984,5,Coahuila,1,2,5490000,Avena forrajera en verde,430.0,211.0,3206.0,7.46,3.21,10294.0
1984,5,Coahuila,1,2,5870000,Cártamo,39.0,48.0,8.0,0.21,39.75,318.0
1984,5,Coahuila,1,2,5900000,Cebada forrajera en verde,95.0,33.0,290.0,3.05,3.81,1106.0
1984,5,Coahuila,1,2,5920000,Cebada grano,50.0,48.0,23.0,0.46,27.83,640.0
1984,5,Coahuila,1,2,9040000,Trigo forrajero verde,10.0,0.0,50.0,5.0,3.14,157.0
1984,5,Coahuila,1,2,9050000,Trigo grano,33.0,725.0,25.0,0.76,26.36,659.0
1984,5,Coahuila,2,1,5190000,Algodón hueso,32547.0,630.0,106103.0,3.26,37.28,3955528.0
1984,5,Coahuila,2,1,5490000,Avena forrajera en verde,167.0,5.0,4699.0,28.14,9.09,42707.0
1984,5,Coahuila,2,1,5670000,Brócoli,94.0,0.0,994.0,10.57,35.0,34790.0
1984,5,Coahuila,2,1,5740000,Calabacita,38.0,0.0,347.0,9.13,45.32,15725.0
1984,5,Coahuila,2,1,5760000,Calabaza,4.0,3.0,24.0,6.0,57.5,1380.0
1984,5,Coahuila,2,1,5790000,Camote,18.0,0.0,192.0,10.67,22.34,4289.0
1984,5,Coahuila,2,1,5920000,Cebada grano,245.0,0.0,783.0,3.2,27.41,21462.0
1984,5,Coahuila,2,1,5940000,Cebolla,11.0,0.0,140.0,12.73,57.85,8099.0
1984,5,Coahuila,2,1,6120000,Chile verde,460.0,42.0,5767.0,12.54,63.31,365130.0
