Anio,Idestado,Nomestado,Idciclo,Idmodalidad,Nomcultivo,Cosechada,Siniestrada,Volumenproduccion,Rendimiento,PMR,Valorproduccion
2000,1,Aguascalientes,2,1,Cebolla,88.0,0.0,1685.0,19.15,2185.9,3683241.5
2000,1,Aguascalientes,2,1,Chícharo,8.0,0.0,43.5,5.44,2482.8,108001.8
2000,1,Aguascalientes,2,1,Chile seco,928.0,0.0,1573.9,1.7,30618.2,48189984.98
2000,1,Aguascalientes,2,1,Chile verde,242.0,0.0,1712.4,7.08,3866.2,6620480.88
2000,1,Aguascalientes,2,1,Cilantro,26.0,0.0,294.0,11.31,1073.5,315609.0
2000,1,Aguascalientes,2,1,Col (repollo),98.0,0.0,4421.0,45.11,1377.3,6089043.3
2000,1,Aguascalientes,2,1,Coquia,3.0,3.0,117.0,39.0,307.7,36000.9
2000,1,Aguascalientes,2,1,Ejote,32.0,0.0,228.5,7.14,2275.1,519860.35
2000,1,Aguascalientes,2,1,Elote,203.0,0.0,3421.0,16.85,1112.5,3805862.5
2000,1,Aguascalientes,2,1,Frijol,1161.0,0.0,2320.9,2.0,4650.0,10792185.0
2000,1,Aguascalientes,2,1,Lechuga,162.0,0.0,3138.0,19.37,1043.5,3274503.0
2000,1,Aguascalientes,2,1,Maíz forrajero en verde,9764.0,0.0,461574.0,47.27,280.5,129471507.0
2000,1,Aguascalientes,2,1,Maíz grano,5769.0,163.0,29045.4,5.03,1548.6,44979706.44
2000,1,Aguascalientes,2,1,Papa,200.0,0.0,4364.0,21.82,2844.0,12411216.0
2000,1,Aguascalientes,2,1,Pepino,27.0,0.0,780.0,28.89,1539.7,1200966.0
2000,1,Aguascalientes,2,1,Rábano,3.0,0.0,20.0,6.67,1400.0,28000.0
2000,1,Aguascalientes,2,1,Sandía,7.0,0.0,293.0,41.86,1363.5,399505.5
2000,1,Aguascalientes,2,1,Sorgo forrajero en verde,526.0,0.0,22525.0,42.82,256.8,5784420.0
2000,1,Aguascalientes,2,1,Sorgo grano,41.0,0.0,244.0,5.95,1509.4,368293.6
2000,1,Aguascalientes,2,1,Tomate rojo (jitomate),258.0,3.0,7383.6,28.62,3296.1,24337083.96
2000,1,Aguascalientes,2,1,Tomate verde,273.0,0.0,4704.5,17.23,2785.8,13105796.1
2000,1,Aguascalientes,2,1,Zanahoria,42.0,0.0,648.0,15.43,1388.9,900007.2
2000,1,Aguascalientes,2,1,Fresa,25.0,0.0,1875000.0,75000.0,0.58,1087500.0
2000,1,Aguascalientes,2,2,Avena forrajera en verde,14.0,140.0,147.9,10.56,125.2,18517.08
2000,1,Aguascalientes,2,2,Cebada grano,0.0,14.0,0.0,0.0,0.0,0.0
2000,1,Aguascalientes,2,2,Frijol,1283.0,12412.0,125.0,0.1,4100.0,512500.0
2000,1,Aguascalientes,2,2,Maíz forrajero en verde,9423.0,18431.0,38124.2,4.05,201.4,7678213.88
2000,1,Aguascalientes,2,2,Maíz grano,7407.0,59968.0,2646.6,0.36,1226.6,3246319.56
2000,1,Aguascalientes,2,2,Sorgo forrajero en verde,425.0,164.0,2730.5,6.42,300.0,819150.0
2000,1,Aguascalientes,2,2,Trigo grano,65.0,0.0,13.0,0.2,1600.0,20800.0
2000,1,Aguascalientes,3,1,Agave,0.0,0.0,0.0,0.0,0.0,0.0
2000,1,Aguascalientes,3,1,Aguacate,6.0,0.0,24.0,4.0,2666.7,64000.8
2000,1,Aguascalientes,3,1,Alfalfa verde,7831.0,0.0,719382.8,91.86,355.0,255380894.0
2000,1,Aguascalientes,3,1,Chabacano,5.0,0.0,22.5,4.5,6000.0,135000.0
2000,1,Aguascalientes,3,1,Ciruela,4.0,0.0,19.2,4.8,7000.0,134400.0
2000,1,Aguascalientes,3,1,Durazno,302.0,0.0,4077.0,13.5,5387.8,21966060.6
2000,1,Aguascalientes,3,1,Espárrago,13.0,0.0,104.39,8.03,3700.0,386243.0
2000,1,Aguascalientes,3,1,Fresa,22.0,0.0,316.0,14.36,3500.0,1106000.0
2000,1,Aguascalientes,3,1,Granada,3.0,0.0,15.0,5.0,3000.0,45000.0
2000,1,Aguascalientes,3,1,Guayaba,6551.0,0.0,94372.9,14.41,3718.5,350925628.65
2000,1,Aguascalientes,3,1,Lima,16.0,0.0,128.0,8.0,1812.5,232000.0
2000,1,Aguascalientes,3,1,Limón,4.0,0.0,40.0,10.0,900.0,36000.0
2000,1,Aguascalientes,3,1,Manzana,4.0,0.0,22.0,5.5,1877.3,41300.6
2000,1,Aguascalientes,3,1,Membrillo,8.0,0.0,48.0,6.0,1500.0,72000.0
2000,1,Aguascalientes,3,1,Naranja,2.0,0.0,18.0,9.0,1200.0,21600.0
2000,1,Aguascalientes,3,1,Nopal forrajero,7.0,0.0,203.0,29.0,320.0,64960.0
2000,1,Aguascalientes,3,1,Nopalitos,232.0,0.0,8391.5,36.17,1420.6,11920964.9
2000,1,Aguascalientes,3,1,Nuez,149.0,0.0,163.4,1.1,18304.8,2991004.32
2000,1,Aguascalientes,3,1,Persimonio,2.0,0.0,10.0,5.0,16000.0,160000.0
2000,1,Aguascalientes,3,1,Pistache,0.0,0.0,0.0,0.0,0.0,0.0
2000,1,Aguascalientes,3,1,Tuna,15.0,0.0,117.0,7.8,2800.0,327600.0
2000,1,Aguascalientes,3,1,Uva,668.0,0.0,8407.5,12.59,3036.4,25528533.0
2000,1,Aguascalientes,3,1,Pastos y praderas,1454.0,0.0,127272.9,87.53,313.4,39887326.86
2000,1,Aguascalientes,3,2,Nopal forrajero,612.0,0.0,11352.6,18.55,850.0,9649710.0
2000,1,Aguascalientes,3,2,Tuna,623.0,0.0,1090.3,1.75,2000.0,2180600.0
2000,1,Aguascalientes,3,2,Maguey pulquero,20.0,0.0,1018.8,50.94,1500.0,1528200.0
2000,2,Baja California,1,1,Acelga,36.0,0.0,300.0,8.33,1253.0,375900.0
2000,2,Baja California,1,1,Ajo,406.0,0.0,2928.8,7.21,7219.91,21145678.86
2000,2,Baja California,1,1,Alcachofa,79.0,0.0,2988.7,37.83,2931.42,8761134.95
2000,2,Baja California,1,1,Anís,6.0,0.0,3.0,0.5,3400.0,10200.0
2000,2,Baja California,1,1,Apio,224.0,0.0,4421.0,19.74,4272.58,18889068.04
2000,2,Baja California,1,1,Semilla de apio,15.0,0.0,2.25,0.15,113125.0,254531.25
2000,2,Baja California,1,1,Avena forrajera achicalada,147.0,0.0,821.73,5.59,751.81,617784.83
2000,2,Baja California,1,1,Avena forrajera en verde,699.0,0.0,12980.04,18.57,689.42,8948757.0
2000,2,Baja California,1,1,Baby back choi,5.0,0.0,5.5,1.1,2900.0,15950.0
2000,2,Baja California,1,1,Betabel,68.0,0.0,1657.3,24.37,5280.48,8751345.39
2000,2,Baja California,1,1,Boi choi,15.0,0.0,91.0,6.07,4100.0,373100.0
2000,2,Baja California,1,1,Brócoli,648.0,0.0,6026.6,9.3,5657.08,34092956.37
2000,2,Baja California,1,1,Semilla de brócoli,30.0,0.0,7.5,0.25,83515.0,626362.5
2000,2,Baja California,1,1,Calabacita,118.0,0.0,1434.0,12.15,4602.56,6600064.56
2000,2,Baja California,1,1,Cártamo,3882.0,216.0,6754.0,1.74,1641.0,11083314.0
2000,2,Baja California,1,1,Cebada forrajera achicalada,945.0,0.0,4926.76,5.21,665.89,3280680.22
2000,2,Baja California,1,1,Cebada forrajera en verde,47.0,0.0,465.24,9.9,200.0,93048.0
2000,2,Baja California,1,1,Cebada grano,593.0,45.0,1289.01,2.17,1101.72,1420124.7
2000,2,Baja California,1,1,Cebolla,4954.5,0.0,64460.82,13.01,5272.78,339887840.72
2000,2,Baja California,1,1,Chícharo,415.0,0.0,3333.8,8.03,4102.94,13678374.31
2000,2,Baja California,1,1,Chile verde,35.0,0.0,915.0,26.14,4370.0,3998550.0
2000,2,Baja California,1,1,Cilantro,915.0,0.0,4927.38,5.39,4285.64,21116958.42
2000,2,Baja California,1,1,Col (repollo),203.0,0.0,4369.2,21.52,2191.14,9573512.0
2000,2,Baja California,1,1,Col de bruselas,278.0,0.0,4519.9,16.26,8356.64,37771177.14
2000,2,Baja California,1,1,Coliflor,123.0,0.0,2272.0,18.47,4022.58,9139306.79
2000,2,Baja California,1,1,Semilla de coliflor,35.0,0.0,9.45,0.27,112500.0,1063125.0
2000,2,Baja California,1,1,Ejote,4.0,0.0,9.5,2.38,3200.0,30400.0
2000,2,Baja California,1,1,Elote,3.0,0.0,30.0,10.0,2500.0,75000.0
2000,2,Baja California,1,1,Espinaca,70.0,0.0,590.0,8.43,4408.68,2601120.24
2000,2,Baja California,1,1,Flores,109.0,0.0,791.58,7.26,3686.96,2918523.8
2000,2,Baja California,1,1,Semilla de flores,46.0,0.0,18.4,0.4,102500.0,1886000.0
2000,2,Baja California,1,1,Fresa,637.0,0.0,32512.48,51.04,9629.56,313080876.91
2000,2,Baja California,1,1,Gai lan (kay laan),5.0,0.0,55.0,11.0,3115.0,171325.0
2000,2,Baja California,1,1,Girasol,2.0,0.0,1.2,0.6,4320.0,5184.0
2000,2,Baja California,1,1,Haba verde,134.0,0.0,1324.15,9.88,4529.76,5998081.7
2000,2,Baja California,1,1,Kale,77.0,0.0,626.03,8.13,4127.16,2583725.9
2000,2,Baja California,1,1,Kohlrabi,10.0,0.0,112.0,11.2,4970.0,556640.0
2000,2,Baja California,1,1,Lechuga,1210.0,0.0,28368.24,23.44,4603.59,130595868.69
2000,2,Baja California,1,1,Maíz forrajero en verde,5.0,0.0,75.0,15.0,800.0,60000.0
2000,2,Baja California,1,1,Melón,44.0,0.0,722.0,16.41,4215.0,3043230.0
2000,2,Baja California,1,1,Mostaza,10.0,0.0,23.0,2.3,7900.0,181700.0
2000,2,Baja California,1,1,Nabo,31.0,0.0,279.0,9.0,4050.0,1129950.0
2000,2,Baja California,1,1,Napa,14.0,0.0,282.0,20.14,2849.47,803550.15
2000,2,Baja California,1,1,Pepino,646.0,0.0,19370.0,29.98,5379.29,104196847.3
2000,2,Baja California,1,1,Perejil,159.0,0.0,1263.0,7.94,4025.0,5083575.0
2000,2,Baja California,1,1,Poro (leek),241.0,0.0,3507.02,14.55,6661.58,23362299.14
2000,2,Baja California,1,1,Quelite,128.0,0.0,768.0,6.0,1963.0,1507584.0
2000,2,Baja California,1,1,Rábano,857.0,0.0,6992.59,8.16,3744.62,26184586.09
2000,2,Baja California,1,1,Romero,1.0,0.0,8.0,8.0,5500.0,44000.0
2000,2,Baja California,1,1,Salvia,1.0,0.0,1.5,1.5,20000.0,30000.0
2000,2,Baja California,1,1,Sandía,11.0,0.0,222.0,20.18,3900.0,865800.0
2000,2,Baja California,1,1,Tomate rojo (jitomate),731.0,0.0,30461.96,41.67,4383.96,133543966.92
2000,2,Baja California,1,1,Tomate verde,45.0,0.0,405.0,9.0,5150.0,2085750.0
2000,2,Baja California,1,1,Trébol,2.0,0.0,10.0,5.0,1500.0,15000.0
2000,2,Baja California,1,1,Trigo grano,90663.0,342.0,535861.45,5.91,1421.86,761920913.13
2000,2,Baja California,1,1,Verdolaga,14.0,0.0,154.0,11.0,1000.0,154000.0
2000,2,Baja California,1,1,Zanahoria,300.0,0.0,4844.94,16.15,2714.69,13152526.32
2000,2,Baja California,1,1,Pastos y praderas,4987.0,0.0,198706.0,39.84,170.7,33919884.0
2000,2,Baja California,1,2,Avena forrajera achicalada,1090.0,0.0,1605.2,1.47,2248.0,3608489.6
2000,2,Baja California,1,2,Cebada forrajera achicalada,14717.0,115.0,22973.3,1.56,241.25,5542308.63
2000,2,Baja California,1,2,Cebada grano,20.0,0.0,12.0,0.6,1300.0,15600.0
2000,2,Baja California,1,2,Centeno forrajero en verde,0.0,100.0,0.0,0.0,0.0,0.0
2000,2,Baja California,1,2,Elote,1.0,0.0,5.0,5.0,2200.0,11000.0
2000,2,Baja California,1,2,Trigo forrajero verde,4750.0,0.0,9500.0,2.0,244.0,2318000.0
2000,2,Baja California,1,2,Trigo grano,80.0,2985.0,40.0,0.5,1200.0,48000.0
2000,2,Baja California,1,2,Pastos y praderas,200.0,3.0,100.0,0.5,250.0,25000.0
2000,2,Baja California,2,1,Acelga,11.0,1.0,110.0,10.0,896.0,98560.0
2000,2,Baja California,2,1,Ajo,21.0,0.0,133.6,6.36,4684.19,625808.0
2000,2,Baja California,2,1,Algodón hueso,15750.0,127.0,56212.0,3.57,3896.61,219036241.32
2000,2,Baja California,2,1,Apio,31.0,0.0,877.0,28.29,5448.12,4778001.24
2000,2,Baja California,2,1,Berenjena,5.0,0.0,70.3,14.06,2681.08,188479.92
2000,2,Baja California,2,1,Semilla de berenjena,3.0,0.0,0.06,0.02,1250300.0,75018.0
2000,2,Baja California,2,1,Betabel,22.0,0.0,384.0,17.45,3809.38,1462801.92
2000,2,Baja California,2,1,Brócoli,89.0,0.0,991.0,11.13,4816.86,4773510.6
2000,2,Baja California,2,1,Calabacita,463.5,0.0,5692.05,12.28,3141.4,17881020.1
2000,2,Baja California,2,1,Semilla de calabacita,50.0,0.0,22.5,0.45,292400.0,6579000.0
2000,2,Baja California,2,1,Cebada forrajera achicalada,100.0,0.0,500.0,5.0,1500.0,750000.0
2000,2,Baja California,2,1,Cebada grano,78.0,7.0,273.0,3.5,1742.27,475639.71
2000,2,Baja California,2,1,Cebolla,2388.0,2.0,54005.04,22.62,3007.57,162423830.77
2000,2,Baja California,2,1,Chícharo,43.0,0.0,344.0,8.0,7916.69,2723340.96
2000,2,Baja California,2,1,Chile verde,442.0,0.0,6093.12,13.79,5139.21,31313805.16
2000,2,Baja California,2,1,Semilla de chile verde,50.0,0.0,16.7,0.33,456155.68,7617799.86
2000,2,Baja California,2,1,Cilantro,228.0,4.0,1699.89,7.46,3938.86,6695628.73
2000,2,Baja California,2,1,Col (repollo),100.0,0.0,2559.75,25.6,2536.59,6493024.04
2000,2,Baja California,2,1,Coliflor,15.0,0.0,241.5,16.1,3900.0,941850.0
2000,2,Baja California,2,1,Ejote,26.0,0.0,284.08,10.93,3958.3,1124472.93
2000,2,Baja California,2,1,Elote,89.0,0.0,1502.46,16.88,1663.06,2498684.0
2000,2,Baja California,2,1,Espinaca,10.0,1.0,100.0,10.0,900.0,90000.0
2000,2,Baja California,2,1,Flores,18.0,0.0,27.0,1.5,3600.0,97200.0
2000,2,Baja California,2,1,Semilla de flores,100.0,0.0,40.0,0.4,930000.0,37200000.0
2000,2,Baja California,2,1,Frijol,105.0,0.0,134.24,1.28,6317.85,848108.0
2000,2,Baja California,2,1,Haba verde,2.0,0.0,7.0,3.5,2957.14,20699.98
2000,2,Baja California,2,1,Kale,6.0,0.0,60.0,10.0,3000.0,180000.0
2000,2,Baja California,2,1,Lechuga,29.0,0.0,705.0,24.31,4113.94,2900325.0
2000,2,Baja California,2,1,Maíz forrajero en verde,10.0,0.0,180.0,18.0,550.0,99000.0
2000,2,Baja California,2,1,Maíz grano,2701.0,0.0,9906.64,3.67,1527.12,15128675.33
2000,2,Baja California,2,1,Melón,318.0,0.0,5607.0,17.63,4352.86,24406500.0
2000,2,Baja California,2,1,Semilla de melón,60.0,0.0,4.8,0.08,1125000.0,5400000.0
2000,2,Baja California,2,1,Nabo,1.0,0.0,20.0,20.0,3500.0,70000.0
2000,2,Baja California,2,1,Napa,1.0,0.0,12.3,12.3,3490.0,42927.0
2000,2,Baja California,2,1,Papa,129.0,0.0,3543.2,27.47,2113.62,7488978.38
2000,2,Baja California,2,1,Semilla de papa,10.0,0.0,300.0,30.0,2000.0,600000.0
2000,2,Baja California,2,1,Pepino,643.5,0.0,20915.41,32.5,1836.04,38401487.0
2000,2,Baja California,2,1,Semilla de pepino,10.0,0.0,0.7,0.07,2310400.0,1617280.0
2000,2,Baja California,2,1,Perejil,64.0,0.0,460.0,7.19,3874.78,1782400.0
2000,2,Baja California,2,1,Poro (leek),49.0,0.0,1110.0,22.65,3621.62,4020000.0
2000,2,Baja California,2,1,Quelite,57.0,0.0,383.0,6.72,1880.13,720090.0
2000,2,Baja California,2,1,Rábano,165.0,3.0,1356.3,8.22,3348.64,4541764.87
2000,2,Baja California,2,1,Sandía,394.0,0.0,10078.4,25.58,1757.79,17715744.0
2000,2,Baja California,2,1,Semilla de sandía,100.0,0.0,9.0,0.09,1410000.0,12690000.0
2000,2,Baja California,2,1,Sorgo forrajero achicalado,190.0,0.0,804.0,4.23,2190.15,1760880.0
2000,2,Baja California,2,1,Sorgo forrajero en verde,7698.0,0.0,107954.0,14.02,950.0,102556300.0
2000,2,Baja California,2,1,Sorgo grano,5193.0,0.0,23705.0,4.56,1050.0,24890250.0
2000,2,Baja California,2,1,Tomate rojo (jitomate),5189.5,0.0,221905.13,42.76,3935.21,873244360.5
2000,2,Baja California,2,1,Tomate verde,452.0,0.0,7028.6,15.55,5585.34,39257096.71
2000,2,Baja California,2,1,Verdolaga,7.0,1.0,77.0,11.0,895.0,68915.0
2000,2,Baja California,2,1,Zanahoria,100.0,0.0,1628.5,16.29,3268.75,5323158.4
2000,2,Baja California,2,1,Pastos y praderas,203.5,0.0,2192.0,10.77,595.99,1306400.0
2000,2,Baja California,2,2,Cebada forrajera en verde,361.0,0.0,510.5,1.41,150.0,76575.0
2000,2,Baja California,2,2,Frijol,34.0,609.0,5.1,0.15,5000.0,25500.0
2000,2,Baja California,2,2,Garbanzo grano,9.0,3.0,9.0,1.0,2000.0,18000.0
2000,2,Baja California,2,2,Maíz forrajero en verde,212.0,0.0,318.0,1.5,340.0,108120.0
2000,2,Baja California,2,2,Maíz grano,18.0,370.0,10.5,0.58,2300.0,24150.0
2000,2,Baja California,2,2,Melón,6.0,0.0,60.0,10.0,800.0,48000.0
2000,2,Baja California,2,2,Sandía,12.0,0.0,180.0,15.0,900.0,162000.0
2000,2,Baja California,2,2,Tomate verde,4.0,0.0,24.0,6.0,2000.0,48000.0
2000,2,Baja California,3,1,Aceituna,1644.0,0.0,4450.0,2.71,4070.79,18115018.0
2000,2,Baja California,3,1,Aguacate,17.0,0.0,62.9,3.7,6200.0,389980.0
2000,2,Baja California,3,1,Alfalfa achicalada,1208.0,0.0,22686.24,18.78,1260.0,28584662.4
2000,2,Baja California,3,1,Alfalfa verde,26864.0,0.0,1996351.38,74.31,230.81,460773547.94
2000,2,Baja California,3,1,Algarrobo,10.0,0.0,12.5,1.25,5000.0,62500.0
2000,2,Baja California,3,1,Almendra,7.0,0.0,4.9,0.7,5000.0,24500.0
2000,2,Baja California,3,1,Chabacano,2.5,0.0,7.5,3.0,8000.0,60000.0
2000,2,Baja California,3,1,Chayote,8.0,0.0,56.0,7.0,3100.0,173600.0
2000,2,Baja California,3,1,Ciruela,4.0,0.0,10.0,2.5,3330.0,33300.0
2000,2,Baja California,3,1,Dátil,266.0,0.0,1730.0,6.5,21170.0,36624100.0
2000,2,Baja California,3,1,Durazno,2.0,0.0,7.0,3.5,3200.0,22400.0
2000,2,Baja California,3,1,Espárrago,2897.0,0.0,12098.35,4.18,22782.47,275630300.0
2000,2,Baja California,3,1,Eucalipto,50.0,0.0,515.18,10.3,5911.68,3045581.44
2000,2,Baja California,3,1,Flor cera,15.0,0.0,97.5,6.5,10000.0,975000.0
2000,2,Baja California,3,1,Flores,171.5,0.0,2262.09,13.19,31487.73,71228079.16
2000,2,Baja California,3,1,Semilla de flores,10.0,0.0,2.5,0.25,102000.0,255000.0
2000,2,Baja California,3,1,Higo,16.0,0.0,52.2,3.26,24500.0,1278900.0
2000,2,Baja California,3,1,Jojoba,0.0,0.0,0.0,0.0,0.0,0.0
2000,2,Baja California,3,1,Limón,243.0,0.0,3787.35,15.59,1535.02,5813650.68
2000,2,Baja California,3,1,Mandarina,24.0,0.0,206.7,8.61,2155.22,445484.75
2000,2,Baja California,3,1,Manzana,68.0,0.0,185.96,2.73,5194.38,965946.38
2000,2,Baja California,3,1,Membrillo,6.0,0.0,21.0,3.5,3500.0,73500.0
2000,2,Baja California,3,1,Naranja,358.0,0.0,5928.3,16.56,1565.85,9282801.79
2000,2,Baja California,3,1,Nectarina,0.0,0.0,0.0,0.0,0.0,0.0
2000,2,Baja California,3,1,Nopalitos,326.5,0.0,9265.2,28.38,2151.24,19931634.37
2000,2,Baja California,3,1,Nuez,23.0,0.0,26.68,1.16,29486.98,786712.63
2000,2,Baja California,3,1,Pastos y praderas achicalado,3613.0,0.0,29902.0,8.28,1074.99,32144220.0
2000,2,Baja California,3,1,Pera,2.0,0.0,6.0,3.0,5050.0,30300.0
2000,2,Baja California,3,1,Pistache,0.0,0.0,0.0,0.0,0.0,0.0
2000,2,Baja California,3,1,Toronja (pomelo),22.0,0.0,460.6,20.94,1421.59,654786.55
2000,2,Baja California,3,1,Uva,3801.03,0.0,30656.45,8.07,4204.07,128881844.44
2000,2,Baja California,3,1,Semilla de pastos y praderas,3613.0,0.0,1495.08,0.41,21500.0,32144220.0
2000,2,Baja California,3,1,Pastos y praderas,69.0,0.0,1028.0,14.9,805.45,828000.0
2000,2,Baja California,3,1,Palma de ornato,24.0,0.0,14400.0,600.0,345.0,4968000.0
2000,2,Baja California,3,2,Aceituna,458.0,0.0,368.5,0.8,1676.66,617849.21
2000,2,Baja California,3,2,Algarrobo,60.0,0.0,30.0,0.5,5000.0,150000.0
2000,2,Baja California,3,2,Durazno,1.0,0.0,9.0,9.0,3215.06,28935.5
2000,2,Baja California,3,2,Limón,10.0,0.0,36.3,3.63,1600.0,58080.0
2000,2,Baja California,3,2,Membrillo,2.0,0.0,3.0,1.5,3500.0,10500.0
2000,2,Baja California,3,2,Nopalitos,42.0,0.0,210.0,5.0,2333.33,489999.3
2000,2,Baja California,3,2,Uva,1222.0,0.0,2366.56,1.94,3363.82,7960681.86
2000,3,Baja California Sur,1,1,Ajo,58.75,1.5,280.31,4.77,11603.24,3252503.17
2000,3,Baja California Sur,1,1,Albahaca,370.0,2.0,879.0,2.38,21301.41,18723937.0
2000,3,Baja California Sur,1,1,Avena forrajera en verde,30.0,0.0,600.0,20.0,333.0,199800.0
2000,3,Baja California Sur,1,1,Berenjena,14.0,0.0,93.16,6.65,5947.08,554030.0
2000,3,Baja California Sur,1,1,Betabel,2.0,0.0,6.5,3.25,3500.0,22750.0
2000,3,Baja California Sur,1,1,Calabacita,72.0,1.0,632.47,8.78,3221.88,2037743.31
2000,3,Baja California Sur,1,1,Calabaza,12.0,3.0,104.0,8.67,1463.85,152240.4
2000,3,Baja California Sur,1,1,Cártamo,110.0,10.0,135.0,1.23,1100.0,148500.0
2000,3,Baja California Sur,1,1,Cebada forrajera en verde,1.0,0.0,12.0,12.0,200.0,2400.0
2000,3,Baja California Sur,1,1,Cebada grano,0.0,6.5,0.0,0.0,0.0,0.0
2000,3,Baja California Sur,1,1,Cebolla,30.5,2.5,673.5,22.08,1102.91,742813.25
2000,3,Baja California Sur,1,1,Chícharo,28.0,0.0,126.76,4.53,28189.49,3573300.0
2000,3,Baja California Sur,1,1,Chile verde,897.75,32.5,22371.04,24.92,4995.56,111755911.72
2000,3,Baja California Sur,1,1,Semilla de chile verde,8.0,0.0,2.4,0.3,500000.0,1200000.0
2000,3,Baja California Sur,1,1,Chives,5.0,1.0,13.03,2.61,14185.73,184840.0
2000,3,Baja California Sur,1,1,Cilantro,3.0,0.0,4.2,1.4,5000.0,21000.0
2000,3,Baja California Sur,1,1,Col (repollo),5.0,0.0,45.0,9.0,2333.33,105000.0
2000,3,Baja California Sur,1,1,Ejote,42.0,0.0,157.45,3.75,5946.83,936328.0
2000,3,Baja California Sur,1,1,Eneldo,1.0,1.0,0.21,0.21,28000.0,5880.0
2000,3,Baja California Sur,1,1,Fresa,135.0,2.0,4347.85,32.21,4489.16,19518183.6
2000,3,Baja California Sur,1,1,Frijol,422.0,33.5,408.85,0.97,5507.18,2251609.98
2000,3,Baja California Sur,1,1,Garbanzo grano,4833.0,122.0,6604.8,1.37,5400.0,35665920.0
2000,3,Baja California Sur,1,1,Haba grano,0.0,1.0,0.0,0.0,0.0,0.0
2000,3,Baja California Sur,1,1,Hortalizas,58.0,0.0,289.19,4.99,3394.08,981534.72
2000,3,Baja California Sur,1,1,Jícama,4.0,0.0,80.0,20.0,2000.0,160000.0
2000,3,Baja California Sur,1,1,Lechuga,5.0,0.0,31.0,6.2,2709.68,84000.0
2000,3,Baja California Sur,1,1,Lenteja,3.0,0.0,4.0,1.33,6000.0,24000.0
2000,3,Baja California Sur,1,1,Maíz forrajero en verde,16.0,0.0,624.0,39.0,330.77,206400.0
2000,3,Baja California Sur,1,1,Maíz grano,3978.0,932.0,19893.45,5.0,1472.76,29298338.95
2000,3,Baja California Sur,1,1,Semilla de maíz grano,4.0,0.0,4.0,1.0,3000.0,12000.0
2000,3,Baja California Sur,1,1,Mejorana,3.0,0.0,1.93,0.64,7000.0,13510.0
2000,3,Baja California Sur,1,1,Melón,486.5,5.0,9376.0,19.27,3429.03,32150589.0
2000,3,Baja California Sur,1,1,Semilla de melón,12.0,0.0,6.0,0.5,500000.0,3000000.0
2000,3,Baja California Sur,1,1,Menta,4.0,2.0,5.52,1.38,7000.0,38640.0
2000,3,Baja California Sur,1,1,Napa,0.0,19.5,0.0,0.0,0.0,0.0
2000,3,Baja California Sur,1,1,Papa,163.0,0.0,2930.0,17.98,3500.0,10255000.0
2000,3,Baja California Sur,1,1,Pepino,33.0,0.0,518.25,15.7,2165.35,1122191.74
