Anio,Idestado,Nomestado,Idciclo,Nommodalidad,Nomunidad,Nomcultivo,Cosechada,Siniestrada,Volumenproduccion,Rendimiento,PMR,Valorproduccion
1986,11,Guanajuato,2,Riego,Tonelada,Zempoalxochitl,480.0,11.0,5313.0,11.07,35.26,187341.0
1986,11,Guanajuato,2,Temporal,Tonelada,Avena forrajera en verde,155.0,5.0,191.0,1.23,13.0,2483.0
1986,11,Guanajuato,2,Temporal,Tonelada,Cacahuate,95.0,0.0,63.0,0.66,295.87,18640.0
1986,11,Guanajuato,2,Temporal,Tonelada,Cebada grano,6441.0,702.0,4749.0,0.74,110.64,525447.0
1986,11,Guanajuato,2,Temporal,Tonelada,Cebolla,3743.0,220.0,28844.0,7.71,36.79,1061285.0
1986,11,Guanajuato,2,Temporal,Tonelada,Frijol,83260.0,57091.0,30309.0,0.36,263.11,7974752.0
1986,11,Guanajuato,2,Temporal,Tonelada,Girasol,6.0,8.0,2.0,0.33,195.0,390.0
1986,11,Guanajuato,2,Temporal,Tonelada,Linaza,456.0,164.0,114.0,0.25,155.0,17670.0
1986,11,Guanajuato,2,Temporal,Tonelada,Maíz forrajero en verde,20.0,0.0,405.0,20.25,9.28,3760.0
1986,11,Guanajuato,2,Temporal,Tonelada,Maíz grano,288683.0,96514.0,341092.0,1.18,94.75,32318273.0
1986,11,Guanajuato,2,Temporal,Tonelada,Sorgo grano,150857.0,13925.0,460421.0,3.05,70.0,32229470.0
1986,11,Guanajuato,2,Temporal,Tonelada,Trigo grano,17126.0,6820.0,11702.0,0.68,93.0,1088286.0
1986,11,Guanajuato,2,Temporal,Tonelada,Zempoalxochitl,10.0,0.0,83.0,8.3,30.0,2490.0
1986,11,Guanajuato,3,Riego,Tonelada,Aguacate,1500.0,0.0,9000.0,6.0,200.0,1800000.0
1986,11,Guanajuato,3,Riego,Tonelada,Alfalfa verde,47432.0,0.0,2791946.0,58.86,5.93,16549037.0
1986,11,Guanajuato,3,Riego,Tonelada,Chabacano,20.0,0.0,120.0,6.0,200.0,24000.0
1986,11,Guanajuato,3,Riego,Tonelada,Ciruela,16.0,0.0,40.0,2.5,281.25,11250.0
1986,11,Guanajuato,3,Riego,Tonelada,Durazno,500.0,0.0,2500.0,5.0,300.0,750000.0
1986,11,Guanajuato,3,Riego,Tonelada,Espárrago,2665.0,0.0,17822.0,6.69,232.08,4136170.0
1986,11,Guanajuato,3,Riego,Tonelada,Granada,110.0,0.0,770.0,7.0,150.0,115500.0
1986,11,Guanajuato,3,Riego,Tonelada,Guayaba,360.0,0.0,2880.0,8.0,200.0,576000.0
1986,11,Guanajuato,3,Riego,Tonelada,Higo,10.0,0.0,65.0,6.5,150.0,9750.0
1986,11,Guanajuato,3,Riego,Tonelada,Lima,36.0,0.0,324.0,9.0,150.0,48600.0
1986,11,Guanajuato,3,Riego,Tonelada,Limón,28.0,0.0,224.0,8.0,90.0,20160.0
1986,11,Guanajuato,3,Riego,Tonelada,Mandarina,0.0,0.0,0.0,0.0,0.0,0.0
1986,11,Guanajuato,3,Riego,Tonelada,Mango,20.0,0.0,154.0,7.7,30.0,4620.0
1986,11,Guanajuato,3,Riego,Tonelada,Manzana,20.0,0.0,80.0,4.0,150.0,12000.0
1986,11,Guanajuato,3,Riego,Tonelada,Membrillo,85.0,0.0,850.0,10.0,100.0,85000.0
1986,11,Guanajuato,3,Riego,Tonelada,Nuez,0.0,0.0,0.0,0.0,0.0,0.0
1986,11,Guanajuato,3,Riego,Tonelada,Pera,80.0,0.0,450.0,5.63,150.0,67500.0
1986,11,Guanajuato,3,Riego,Tonelada,Perón,0.0,0.0,0.0,0.0,0.0,0.0
1986,11,Guanajuato,3,Riego,Tonelada,Uva,552.0,0.0,1496.0,2.71,53.0,79288.0
1986,11,Guanajuato,3,Riego,Tonelada,Pastos y praderas,1225.0,0.0,41055.0,33.51,6.17,253352.0
1986,11,Guanajuato,3,Temporal,Tonelada,Aguacate,87.0,0.0,400.0,4.6,98.0,39200.0
1986,11,Guanajuato,3,Temporal,Tonelada,Guayaba,44.0,0.0,88.0,2.0,89.0,7832.0
1986,11,Guanajuato,3,Temporal,Tonelada,Manzana,70.0,0.0,210.0,3.0,125.0,26250.0
1986,11,Guanajuato,3,Temporal,Tonelada,Tuna,20.0,0.0,175.0,8.75,95.18,16656.0
1986,12,Guerrero,1,Riego,Tonelada,Ajo,128.0,0.0,492.0,3.84,240.11,118135.0
1986,12,Guerrero,1,Riego,Tonelada,Ajonjolí,3.0,0.0,1.0,0.33,150.0,150.0
1986,12,Guerrero,1,Riego,Tonelada,Arroz palay,5.0,0.0,11.0,2.2,66.36,730.0
1986,12,Guerrero,1,Riego,Tonelada,Cacahuate,59.0,0.0,87.0,1.47,269.0,23403.0
1986,12,Guerrero,1,Riego,Tonelada,Calabacita,192.0,6.0,2200.0,11.46,162.03,356455.0
1986,12,Guerrero,1,Riego,Tonelada,Camote,118.0,0.0,1822.0,15.44,35.6,64860.0
1986,12,Guerrero,1,Riego,Tonelada,Cebolla,87.0,0.0,1112.0,12.78,92.08,102396.0
1986,12,Guerrero,1,Riego,Tonelada,Chile verde,194.0,35.0,712.0,3.67,127.69,90913.0
1986,12,Guerrero,1,Riego,Tonelada,Cilantro,8.0,0.0,96.0,12.0,120.0,11520.0
1986,12,Guerrero,1,Riego,Tonelada,Col (repollo),9.0,0.0,128.0,14.22,58.09,7435.0
1986,12,Guerrero,1,Riego,Tonelada,Ejote,0.0,4.0,0.0,0.0,0.0,0.0
1986,12,Guerrero,1,Riego,Tonelada,Elote,13.0,0.0,108.0,8.31,42.5,4590.0
1986,12,Guerrero,1,Riego,Tonelada,Estropajo,25.0,0.0,40.0,1.6,260.0,10400.0
1986,12,Guerrero,1,Riego,Tonelada,Frijol,1861.0,1.0,1803.0,0.97,242.62,437449.0
1986,12,Guerrero,1,Riego,Tonelada,Gladiola,175.0,0.0,1575.0,9.0,10.04,15810.0
1986,12,Guerrero,1,Riego,Tonelada,Lechuga,5.0,0.0,63.0,12.6,10.0,630.0
1986,12,Guerrero,1,Riego,Tonelada,Maíz grano,8490.0,375.0,21634.0,2.55,62.54,1352903.0
1986,12,Guerrero,1,Riego,Tonelada,Melón,1156.0,193.0,11680.0,10.1,79.91,933325.0
1986,12,Guerrero,1,Riego,Tonelada,Nardo,3.0,0.0,15.0,5.0,130.67,1960.0
1986,12,Guerrero,1,Riego,Tonelada,Okra (angú o gombo),566.0,0.0,5943.0,10.5,108.81,646652.0
1986,12,Guerrero,1,Riego,Tonelada,Pápalo,86.0,0.0,688.0,8.0,60.0,41280.0
1986,12,Guerrero,1,Riego,Tonelada,Pepino,22.0,2.0,235.0,10.68,53.39,12546.0
1986,12,Guerrero,1,Riego,Tonelada,Rábano,17.0,0.0,319.0,18.76,67.95,21675.0
1986,12,Guerrero,1,Riego,Tonelada,Sandía,980.0,203.0,9556.0,9.75,65.5,625947.0
1986,12,Guerrero,1,Riego,Tonelada,Sorgo escobero,5.0,0.0,8.0,1.6,158.0,1264.0
1986,12,Guerrero,1,Riego,Tonelada,Sorgo forrajero en verde,473.0,2.0,26227.0,55.45,6.5,170397.0
1986,12,Guerrero,1,Riego,Tonelada,Sorgo grano,438.0,14.0,1614.0,3.68,32.04,51718.0
1986,12,Guerrero,1,Riego,Tonelada,Tomate rojo (jitomate),156.0,0.0,3126.0,20.04,102.55,320571.0
1986,12,Guerrero,1,Riego,Tonelada,Tomate verde,269.0,0.0,3209.0,11.93,186.49,598456.0
1986,12,Guerrero,1,Temporal,Tonelada,Chile verde,256.0,201.0,578.0,2.26,202.19,116866.0
1986,12,Guerrero,1,Temporal,Tonelada,Frijol,617.0,0.0,419.0,0.68,245.56,102891.0
1986,12,Guerrero,1,Temporal,Tonelada,Garbanzo grano,316.0,0.0,129.0,0.41,174.55,22517.0
1986,12,Guerrero,1,Temporal,Tonelada,Maíz grano,1402.0,96.0,2143.0,1.53,48.48,103893.0
1986,12,Guerrero,1,Temporal,Tonelada,Melón,352.0,177.0,3042.0,8.64,117.77,358259.0
1986,12,Guerrero,1,Temporal,Tonelada,Sandía,318.0,23.0,1849.0,5.81,69.31,128154.0
1986,12,Guerrero,1,Temporal,Tonelada,Sorgo forrajero en verde,207.0,2.0,6270.0,30.29,10.0,62700.0
1986,12,Guerrero,1,Temporal,Tonelada,Tabaco,54.0,0.0,85.0,1.57,793.14,67417.0
1986,12,Guerrero,1,Temporal,Tonelada,Tomate rojo (jitomate),2.0,0.0,14.0,7.0,79.21,1109.0
1986,12,Guerrero,2,Riego,Tonelada,Ajonjolí,565.0,25.0,360.0,0.64,338.31,121793.0
1986,12,Guerrero,2,Riego,Tonelada,Arroz palay,495.0,27.0,2198.0,4.44,131.37,288749.0
1986,12,Guerrero,2,Riego,Tonelada,Cacahuate,16.0,0.0,13.0,0.81,307.69,4000.0
1986,12,Guerrero,2,Riego,Tonelada,Calabacita,4.0,0.0,4.0,1.0,45.0,180.0
1986,12,Guerrero,2,Riego,Tonelada,Camote,100.0,0.0,1500.0,15.0,50.0,75000.0
1986,12,Guerrero,2,Riego,Tonelada,Cebolla,2.0,0.0,12.0,6.0,100.0,1200.0
1986,12,Guerrero,2,Riego,Tonelada,Chile verde,3.0,0.0,5.0,1.67,300.0,1500.0
1986,12,Guerrero,2,Riego,Tonelada,Estropajo,245.0,0.0,294.0,1.2,433.16,127350.0
1986,12,Guerrero,2,Riego,Tonelada,Frijol,665.0,4.0,793.0,1.19,298.73,236896.0
1986,12,Guerrero,2,Riego,Tonelada,Gladiola,85.0,0.0,1360.0,16.0,80.0,108800.0
1986,12,Guerrero,2,Riego,Tonelada,Jamaica,6.0,0.0,2.0,0.33,800.0,1600.0
1986,12,Guerrero,2,Riego,Tonelada,Maíz grano,7657.0,1272.0,12161.0,1.59,106.21,1291595.0
1986,12,Guerrero,2,Riego,Tonelada,Melón,17.0,0.0,206.0,12.12,105.15,21660.0
1986,12,Guerrero,2,Riego,Tonelada,Nardo,5.0,0.0,70.0,14.0,200.0,14000.0
1986,12,Guerrero,2,Riego,Tonelada,Okra (angú o gombo),122.0,0.0,1238.0,10.15,180.0,222840.0
1986,12,Guerrero,2,Riego,Tonelada,Pápalo,11.0,0.0,66.0,6.0,180.0,11880.0
1986,12,Guerrero,2,Riego,Tonelada,Sandía,26.0,0.0,298.0,11.46,114.43,34100.0
1986,12,Guerrero,2,Riego,Tonelada,Sorgo forrajero en verde,7.0,0.0,246.0,35.14,12.07,2970.0
1986,12,Guerrero,2,Riego,Tonelada,Sorgo grano,277.0,1.0,966.0,3.49,70.03,67645.0
1986,12,Guerrero,2,Riego,Tonelada,Tomate rojo (jitomate),6.0,0.0,132.0,22.0,198.65,26222.0
1986,12,Guerrero,2,Riego,Tonelada,Tomate verde,28.0,0.0,336.0,12.0,200.0,67200.0
1986,12,Guerrero,2,Temporal,Tonelada,Ajonjolí,14554.0,1045.0,7132.0,0.49,338.87,2416856.0
1986,12,Guerrero,2,Temporal,Tonelada,Arroz palay,1144.0,4.0,3827.0,3.35,129.6,495964.0
1986,12,Guerrero,2,Temporal,Tonelada,Cacahuate,5021.0,0.0,6118.0,1.22,248.26,1518842.0
1986,12,Guerrero,2,Temporal,Tonelada,Camote,142.0,0.0,1464.0,10.31,46.98,68779.0
1986,12,Guerrero,2,Temporal,Tonelada,Cebolla,6.0,0.0,21.0,3.5,150.0,3150.0
1986,12,Guerrero,2,Temporal,Tonelada,Chile verde,126.0,0.0,179.0,1.42,354.14,63391.0
1986,12,Guerrero,2,Temporal,Tonelada,Estropajo,146.0,0.0,156.0,1.07,273.44,42657.0
1986,12,Guerrero,2,Temporal,Tonelada,Frijol,8626.0,109.0,3696.0,0.43,354.14,1308901.0
1986,12,Guerrero,2,Temporal,Tonelada,Gladiola,160.0,0.0,1872.0,11.7,117.0,219024.0
1986,12,Guerrero,2,Temporal,Tonelada,Haba grano,2.0,0.0,1.0,0.5,200.0,200.0
1986,12,Guerrero,2,Temporal,Tonelada,Jamaica,7545.0,6.0,1634.0,0.22,888.54,1451869.0
1986,12,Guerrero,2,Temporal,Tonelada,Maíz forrajero en verde,6178.0,112.0,139005.0,22.5,13.5,1876568.0
1986,12,Guerrero,2,Temporal,Tonelada,Maíz grano,366623.0,46891.0,501079.0,1.37,111.36,55798153.0
1986,12,Guerrero,2,Temporal,Tonelada,Melón,7.0,0.0,63.0,9.0,80.0,5040.0
1986,12,Guerrero,2,Temporal,Tonelada,Papa,38.0,12.0,187.0,4.92,86.52,16180.0
1986,12,Guerrero,2,Temporal,Tonelada,Sandía,291.0,14.0,2453.0,8.43,100.06,245435.0
1986,12,Guerrero,2,Temporal,Tonelada,Sorgo forrajero en verde,107.0,0.0,1958.0,18.3,16.0,31329.0
1986,12,Guerrero,2,Temporal,Tonelada,Sorgo grano,2115.0,38.0,4457.0,2.11,96.62,430618.0
1986,12,Guerrero,2,Temporal,Tonelada,Soya,3.0,0.0,2.0,0.67,400.0,800.0
1986,12,Guerrero,2,Temporal,Tonelada,Tomate rojo (jitomate),125.0,0.0,2469.0,19.75,198.26,489494.0
1986,12,Guerrero,2,Temporal,Tonelada,Tomate verde,9.0,0.0,95.0,10.56,169.47,16100.0
1986,12,Guerrero,3,Riego,Tonelada,Aguacate,170.0,0.0,1521.0,8.95,76.0,115596.0
1986,12,Guerrero,3,Riego,Tonelada,Copra,16773.0,0.0,27032.0,1.61,156.01,4217360.0
1986,12,Guerrero,3,Riego,Tonelada,Limón,1541.0,0.0,32585.0,21.15,71.25,2321681.0
1986,12,Guerrero,3,Riego,Tonelada,Mamey,78.0,0.0,569.0,7.29,90.0,51210.0
1986,12,Guerrero,3,Riego,Tonelada,Mango,3562.0,0.0,42142.0,11.83,83.75,3529392.0
1986,12,Guerrero,3,Riego,Tonelada,Papaya,4202.0,0.0,136412.0,32.46,48.2,6574952.0
1986,12,Guerrero,3,Riego,Tonelada,Plátano,1881.0,0.0,48415.0,25.74,31.7,1534582.0
1986,12,Guerrero,3,Riego,Tonelada,Tamarindo,544.0,0.0,3412.0,6.27,50.0,170600.0
1986,12,Guerrero,3,Riego,Tonelada,Pastos y praderas,1760.0,0.0,55335.0,31.44,8.95,495012.0
1986,12,Guerrero,3,Temporal,Tonelada,Aguacate,1402.0,0.0,11735.0,8.37,70.0,821450.0
1986,12,Guerrero,3,Temporal,Tonelada,Cacao,92.0,0.0,97.0,1.05,576.37,55908.0
1986,12,Guerrero,3,Temporal,Tonelada,Café cereza,34243.0,0.0,64480.0,1.88,210.01,13541430.0
1986,12,Guerrero,3,Temporal,Tonelada,Caña de azúcar,1025.0,0.0,53633.0,52.32,5.5,294982.0
1986,12,Guerrero,3,Temporal,Tonelada,Ciruela,1412.0,0.0,5224.0,3.7,112.0,585112.0
1986,12,Guerrero,3,Temporal,Tonelada,Copra,57773.0,0.0,47850.0,0.83,230.0,11005500.0
1986,12,Guerrero,3,Temporal,Tonelada,Durazno,1412.0,0.0,10307.0,7.3,162.01,1669831.0
1986,12,Guerrero,3,Temporal,Tonelada,Limón,5186.0,0.0,105527.0,20.35,74.55,7867389.0
1986,12,Guerrero,3,Temporal,Tonelada,Mango,6979.0,0.0,187670.0,26.89,71.0,13324570.0
1986,12,Guerrero,3,Temporal,Tonelada,Naranja,56.0,0.0,463.0,8.27,75.0,34725.0
1986,12,Guerrero,3,Temporal,Tonelada,Papaya,4853.0,0.0,90733.0,18.7,39.2,3556519.0
1986,12,Guerrero,3,Temporal,Tonelada,Plátano,2567.0,0.0,83727.0,32.62,30.97,2593175.0
1986,12,Guerrero,3,Temporal,Tonelada,Tamarindo,2168.0,0.0,27000.0,12.45,45.0,1215000.0
1986,12,Guerrero,3,Temporal,Tonelada,Pastos y praderas,1154.0,0.0,18171.0,15.75,7.5,136282.0
1986,13,Hidalgo,1,Riego,Tonelada,Ajo,0.0,74.0,0.0,0.0,0.0,0.0
1986,13,Hidalgo,1,Riego,Tonelada,Avena forrajera en verde,3472.0,73.0,71777.0,20.67,4.12,295410.0
1986,13,Hidalgo,1,Riego,Tonelada,Calabacita,421.0,0.0,3368.0,8.0,87.89,296000.0
1986,13,Hidalgo,1,Riego,Tonelada,Cebada forrajera en verde,1757.0,25.0,27324.0,15.55,2.78,75970.0
1986,13,Hidalgo,1,Riego,Tonelada,Cebada grano,3756.0,0.0,3128.0,0.83,51.99,162614.0
1986,13,Hidalgo,1,Riego,Tonelada,Cebolla,0.0,111.0,0.0,0.0,0.0,0.0
1986,13,Hidalgo,1,Riego,Tonelada,Chile verde,23.0,0.0,128.0,5.57,83.5,10688.0
1986,13,Hidalgo,1,Riego,Tonelada,Ejote,50.0,222.0,350.0,7.0,200.0,70000.0
1986,13,Hidalgo,1,Riego,Tonelada,Frijol,69.0,412.0,119.0,1.72,280.0,33320.0
1986,13,Hidalgo,1,Riego,Tonelada,Garbanzo grano,14.0,0.0,16.0,1.14,262.5,4200.0
1986,13,Hidalgo,1,Riego,Tonelada,Haba grano,7.0,0.0,14.0,2.0,271.43,3800.0
1986,13,Hidalgo,1,Riego,Tonelada,Hortalizas,1168.0,178.0,13086.0,11.2,110.57,1446900.0
1986,13,Hidalgo,1,Riego,Tonelada,Lechuga,5.0,1.0,46.0,9.2,33.04,1520.0
1986,13,Hidalgo,1,Riego,Tonelada,Maíz grano,247.0,93.0,548.0,2.22,79.93,43801.0
1986,13,Hidalgo,1,Riego,Tonelada,Papa,573.0,108.0,7449.0,13.0,40.0,297979.0
1986,13,Hidalgo,1,Riego,Tonelada,Tomate rojo (jitomate),119.0,0.0,1904.0,16.0,166.01,316080.0
1986,13,Hidalgo,1,Riego,Tonelada,Tomate verde,107.0,10.0,1177.0,11.0,59.98,70600.0
1986,13,Hidalgo,1,Riego,Tonelada,Trigo forrajero verde,17.0,0.0,150.0,8.82,2.81,422.0
1986,13,Hidalgo,1,Riego,Tonelada,Trigo grano,105.0,165.0,227.0,2.16,55.0,12485.0
1986,13,Hidalgo,1,Temporal,Tonelada,Frijol,2885.0,58.0,1185.0,0.41,215.39,255238.0
1986,13,Hidalgo,1,Temporal,Tonelada,Maíz grano,8684.0,5581.0,6100.0,0.7,57.71,352057.0
1986,13,Hidalgo,2,Riego,Tonelada,Ajo,23.0,0.0,92.0,4.0,250.0,23000.0
1986,13,Hidalgo,2,Riego,Tonelada,Avena forrajera en verde,195.0,0.0,3419.0,17.53,4.77,16300.0
1986,13,Hidalgo,2,Riego,Tonelada,Cacahuate,13.0,0.0,25.0,1.92,372.0,9300.0
1986,13,Hidalgo,2,Riego,Tonelada,Calabacita,2913.0,766.0,34679.0,11.9,66.2,2295800.0
1986,13,Hidalgo,2,Riego,Tonelada,Cebada forrajera en verde,87.0,0.0,1290.0,14.83,4.5,5800.0
1986,13,Hidalgo,2,Riego,Tonelada,Cebada grano,2010.0,378.0,4859.0,2.42,112.23,545347.0
1986,13,Hidalgo,2,Riego,Tonelada,Cebolla,44.0,0.0,956.0,21.73,70.0,66920.0
1986,13,Hidalgo,2,Riego,Tonelada,Chile verde,2401.0,0.0,13510.0,5.63,491.81,6644351.0
1986,13,Hidalgo,2,Riego,Tonelada,Cilantro,34.0,2.0,124.0,3.65,150.0,18600.0
1986,13,Hidalgo,2,Riego,Tonelada,Col (repollo),13.0,0.0,196.0,15.08,58.86,11537.0
1986,13,Hidalgo,2,Riego,Tonelada,Coliflor,21.0,7.0,193.0,9.19,47.98,9261.0
1986,13,Hidalgo,2,Riego,Tonelada,Ejote,389.0,151.0,2751.0,7.07,245.8,676200.0
1986,13,Hidalgo,2,Riego,Tonelada,Flores,30.0,0.0,223.0,7.43,60.0,13380.0
1986,13,Hidalgo,2,Riego,Tonelada,Frijol,7222.0,1181.0,7746.0,1.07,364.25,2821456.0
1986,13,Hidalgo,2,Riego,Tonelada,Haba grano,154.0,3.0,197.0,1.28,168.4,33175.0
1986,13,Hidalgo,2,Riego,Tonelada,Lechuga,43.0,0.0,684.0,15.91,40.06,27400.0
1986,13,Hidalgo,2,Riego,Tonelada,Maíz forrajero en verde,289.0,0.0,12568.0,43.49,8.05,101181.0
1986,13,Hidalgo,2,Riego,Tonelada,Maíz grano,58672.0,3931.0,201978.0,3.44,137.9,27852853.0
1986,13,Hidalgo,2,Riego,Tonelada,Nabo forrajero,89.0,3.0,849.0,9.54,6.83,5800.0
1986,13,Hidalgo,2,Riego,Tonelada,Papa,156.0,0.0,2178.0,13.96,128.39,279639.0
1986,13,Hidalgo,2,Riego,Tonelada,Pepino,65.0,14.0,1436.0,22.09,45.06,64700.0
1986,13,Hidalgo,2,Riego,Tonelada,Sorgo grano,184.0,4.0,1133.0,6.16,63.88,72372.0
1986,13,Hidalgo,2,Riego,Tonelada,Tomate rojo (jitomate),1809.0,0.0,38778.0,21.44,103.32,4006487.0
1986,13,Hidalgo,2,Riego,Tonelada,Tomate verde,1626.0,420.0,13517.0,8.31,125.19,1692200.0
1986,13,Hidalgo,2,Riego,Tonelada,Trigo grano,29.0,21.0,83.0,2.86,85.2,7072.0
1986,13,Hidalgo,2,Riego,Tonelada,Zempoalxochitl,47.0,0.0,364.0,7.74,50.13,18248.0
1986,13,Hidalgo,2,Temporal,Tonelada,Avena grano,740.0,0.0,547.0,0.74,182.71,99943.0
1986,13,Hidalgo,2,Temporal,Tonelada,Cacahuate,330.0,0.0,170.0,0.52,621.18,105600.0
1986,13,Hidalgo,2,Temporal,Tonelada,Cebada grano,75977.0,26000.0,106273.0,1.4,129.42,13754009.0
1986,13,Hidalgo,2,Temporal,Tonelada,Chícharo,764.0,0.0,240.0,0.31,150.0,36000.0
1986,13,Hidalgo,2,Temporal,Tonelada,Chile verde,29.0,0.0,109.0,3.76,417.7,45529.0
1986,13,Hidalgo,2,Temporal,Tonelada,Frijol,20274.0,20416.0,6762.0,0.33,369.48,2498442.0
1986,13,Hidalgo,2,Temporal,Tonelada,Haba grano,1221.0,32.0,495.0,0.41,89.9,44500.0
1986,13,Hidalgo,2,Temporal,Tonelada,Maíz grano,129803.0,91603.0,99012.0,0.76,131.04,12975015.0
1986,13,Hidalgo,2,Temporal,Tonelada,Papa,43.0,0.0,877.0,20.4,84.95,74500.0
1986,13,Hidalgo,2,Temporal,Tonelada,Trigo grano,1161.0,126.0,1566.0,1.35,76.3,119490.0
1986,13,Hidalgo,3,Riego,Tonelada,Aguacate,139.0,0.0,450.0,3.24,293.27,131971.0
1986,13,Hidalgo,3,Riego,Tonelada,Alfalfa verde,28668.0,0.0,2437375.0,85.02,7.31,17826400.0
1986,13,Hidalgo,3,Riego,Tonelada,Durazno,23.0,0.0,144.0,6.26,123.74,17819.0
1986,13,Hidalgo,3,Riego,Tonelada,Granada,31.0,0.0,144.0,4.65,119.44,17200.0
1986,13,Hidalgo,3,Riego,Tonelada,Guayaba,50.0,0.0,100.0,2.0,105.0,10500.0
1986,13,Hidalgo,3,Riego,Tonelada,Higo,52.0,0.0,182.0,3.5,150.0,27300.0
1986,13,Hidalgo,3,Riego,Tonelada,Limón,0.0,0.0,0.0,0.0,0.0,0.0
1986,13,Hidalgo,3,Riego,Tonelada,Mango,8.0,0.0,40.0,5.0,220.0,8800.0
1986,13,Hidalgo,3,Riego,Tonelada,Manzana,0.0,0.0,0.0,0.0,0.0,0.0
1986,13,Hidalgo,3,Riego,Tonelada,Naranja,2.0,0.0,20.0,10.0,64.0,1280.0
1986,13,Hidalgo,3,Riego,Tonelada,Nuez,200.0,0.0,974.0,4.87,578.65,563603.0
1986,13,Hidalgo,3,Riego,Tonelada,Pera,0.0,0.0,0.0,0.0,0.0,0.0
1986,13,Hidalgo,3,Riego,Tonelada,Pastos y praderas,2980.0,0.0,91247.0,30.62,6.61,603200.0
1986,13,Hidalgo,3,Temporal,Tonelada,Aguacate,0.0,0.0,0.0,0.0,0.0,0.0
1986,13,Hidalgo,3,Temporal,Tonelada,Café cereza,59887.0,0.0,91691.0,1.53,141.52,12976000.0
1986,13,Hidalgo,3,Temporal,Tonelada,Caña de azúcar,5100.0,0.0,201050.0,39.42,9.49,1907765.0
1986,13,Hidalgo,3,Temporal,Tonelada,Ciruela,200.0,0.0,1350.0,6.75,90.16,121717.0
1986,13,Hidalgo,3,Temporal,Tonelada,Durazno,110.0,0.0,600.0,5.45,124.99,74996.0
1986,13,Hidalgo,3,Temporal,Tonelada,Lima,0.0,0.0,0.0,0.0,0.0,0.0
1986,13,Hidalgo,3,Temporal,Tonelada,Limón,14.0,0.0,154.0,11.0,47.0,7238.0
1986,13,Hidalgo,3,Temporal,Tonelada,Mango,14.0,0.0,168.0,12.0,140.28,23567.0
1986,13,Hidalgo,3,Temporal,Tonelada,Manzana,684.0,0.0,3480.0,5.09,226.02,786546.0
1986,13,Hidalgo,3,Temporal,Tonelada,Naranja,1535.0,0.0,19472.0,12.69,44.68,869951.0
1986,13,Hidalgo,3,Temporal,Tonelada,Nuez,0.0,0.0,0.0,0.0,0.0,0.0
1986,13,Hidalgo,3,Temporal,Tonelada,Tuna,820.0,0.0,6360.0,7.76,90.0,572393.0
1986,13,Hidalgo,3,Temporal,Miles de lts.,Maguey pulquero,315.0,0.0,36540.0,116.0,89.94,3286515.0
1986,14,Jalisco,1,Riego,Tonelada,Arroz palay,990.0,0.0,4498.0,4.54,55.0,247390.0
1986,14,Jalisco,1,Riego,Tonelada,Avena forrajera en verde,4637.0,10.0,90094.0,19.43,20.6,1855629.0
1986,14,Jalisco,1,Riego,Tonelada,Betabel,39.0,0.0,585.0,15.0,48.3,28255.0
1986,14,Jalisco,1,Riego,Tonelada,Calabacita,695.0,0.0,7796.0,11.22,63.44,494577.0
1986,14,Jalisco,1,Riego,Tonelada,Cártamo,1854.0,76.0,3323.0,1.79,81.89,272107.0
1986,14,Jalisco,1,Riego,Tonelada,Cebada forrajera en verde,41.0,0.0,85.0,2.07,70.0,5950.0
1986,14,Jalisco,1,Riego,Tonelada,Cebada grano,137.0,0.0,468.0,3.42,72.05,33718.0
1986,14,Jalisco,1,Riego,Tonelada,Cebolla,197.0,0.0,5623.0,28.54,8.4,47219.0
1986,14,Jalisco,1,Riego,Tonelada,Chícharo,204.0,0.0,1180.0,5.78,78.5,92630.0
1986,14,Jalisco,1,Riego,Tonelada,Chile verde,731.0,3.0,6749.0,9.23,242.38,1635789.0
1986,14,Jalisco,1,Riego,Tonelada,Col (repollo),663.0,0.0,37294.0,56.25,31.48,1174107.0
1986,14,Jalisco,1,Riego,Tonelada,Coliflor,50.0,0.0,1210.0,24.2,27.5,33278.0
1986,14,Jalisco,1,Riego,Tonelada,Ejote,2.0,0.0,7.0,3.5,80.0,560.0
1986,14,Jalisco,1,Riego,Tonelada,Elote,427.0,0.0,4645.0,10.88,28.73,133456.0
1986,14,Jalisco,1,Riego,Tonelada,Frijol,2626.0,1477.0,2736.0,1.04,243.11,665142.0
1986,14,Jalisco,1,Riego,Tonelada,Garbanzo forrajero,203.0,0.0,333.0,1.64,147.14,48998.0
1986,14,Jalisco,1,Riego,Tonelada,Garbanzo grano,3536.0,20.0,5085.0,1.44,76.17,387317.0
1986,14,Jalisco,1,Riego,Tonelada,Jícama,3.0,0.0,81.0,27.0,90.0,7290.0
1986,14,Jalisco,1,Riego,Tonelada,Lechuga,424.0,0.0,10836.0,25.56,59.51,644840.0
1986,14,Jalisco,1,Riego,Tonelada,Maíz forrajero en verde,65.0,0.0,1120.0,17.23,13.38,14991.0
1986,14,Jalisco,1,Riego,Tonelada,Maíz grano,2621.0,171.0,12002.0,4.58,54.16,650019.0
1986,14,Jalisco,1,Riego,Tonelada,Melón,1129.0,12.0,12405.0,10.99,115.17,1428647.0
1986,14,Jalisco,1,Riego,Tonelada,Papa,13.0,0.0,214.0,16.46,43.44,9296.0
1986,14,Jalisco,1,Riego,Tonelada,Pepino,41.0,10.0,913.0,22.27,74.88,68363.0
