Anio,Idestado,Nomestado,Idciclo,Idmodalidad,Idcultivo,Nomcultivo,Cosechada,Siniestrada,Volumenproduccion,Rendimiento,PMR,Valorproduccion
1982,1,Aguascalientes,2,1,6610000,Elote,54.0,6.0,627.0,11.61,8.58,5380.0
1982,1,Aguascalientes,2,1,6840000,Frijol,4062.0,357.0,5316.0,1.31,21.2,112699.0
1982,1,Aguascalientes,2,1,6940000,Girasol,225.0,0.0,539.0,2.4,15.88,8558.0
1982,1,Aguascalientes,2,1,7330000,Lechuga,7.0,0.0,78.0,11.14,5.23,408.0
1982,1,Aguascalientes,2,1,7470000,Maíz forrajero en verde,3227.0,102.0,101242.0,31.37,1.08,109341.0
1982,1,Aguascalientes,2,1,7490000,Maíz grano,6114.0,1913.0,16049.0,2.62,8.69,139546.0
1982,1,Aguascalientes,2,1,8100000,Papa,175.0,20.0,4591.0,26.23,14.37,65950.0
1982,1,Aguascalientes,2,1,8210000,Pepino,29.0,0.0,213.0,7.34,8.11,1728.0
1982,1,Aguascalientes,2,1,8790000,Sorgo forrajero en verde,28.0,1.0,435.0,15.54,1.2,522.0
1982,1,Aguascalientes,2,1,8810000,Sorgo grano,414.0,70.0,2362.0,5.71,6.25,14760.0
1982,1,Aguascalientes,2,1,8970000,Tomate rojo (jitomate),30.0,8.0,294.0,9.8,10.89,3202.0
1982,1,Aguascalientes,2,1,8980000,Tomate verde,90.0,2.0,1929.0,21.43,5.49,10582.0
1982,1,Aguascalientes,2,1,9050000,Trigo grano,13.0,0.0,39.0,3.0,7.62,297.0
1982,1,Aguascalientes,2,1,9270000,Zanahoria,12.0,0.0,300.0,25.0,6.0,1800.0
1982,1,Aguascalientes,2,2,6840000,Frijol,173.0,27141.0,16.0,0.09,20.81,333.0
1982,1,Aguascalientes,2,2,7470000,Maíz forrajero en verde,116.0,0.0,2009.0,17.32,1.2,2411.0
1982,1,Aguascalientes,2,2,7490000,Maíz grano,2405.0,96164.0,808.0,0.34,9.07,7327.0
1982,1,Aguascalientes,3,1,5060000,Aguacate,51.0,0.0,300.0,5.88,40.0,12000.0
1982,1,Aguascalientes,3,1,5170000,Alfalfa verde,5262.0,0.0,226234.0,42.99,0.81,183250.0
1982,1,Aguascalientes,3,1,6020000,Chabacano,6.0,0.0,18.0,3.0,30.0,540.0
1982,1,Aguascalientes,3,1,6530000,Durazno,1367.0,0.0,12220.0,8.94,25.95,317109.0
1982,1,Aguascalientes,3,1,7060000,Guayaba,6167.0,0.0,125361.0,20.33,6.5,814220.0
1982,1,Aguascalientes,3,1,7690000,Membrillo,1.0,0.0,6.0,6.0,13.33,80.0
1982,1,Aguascalientes,3,1,7960000,Nuez,47.0,0.0,16.0,0.34,93.13,1490.0
1982,1,Aguascalientes,3,1,9130000,Uva,8015.0,0.0,79198.0,9.88,9.64,763706.0
1982,1,Aguascalientes,3,1,15050000,Pastos y praderas,431.0,0.0,15249.0,35.38,1.29,19601.0
1982,2,Baja California,1,1,5070000,Ajo,215.0,0.0,1747.0,8.13,38.0,66386.0
1982,2,Baja California,1,1,5490000,Avena forrajera en verde,606.0,1.0,20003.0,33.01,0.6,12002.0
1982,2,Baja California,1,1,5740000,Calabacita,315.0,81.0,3520.0,11.17,9.58,33711.0
1982,2,Baja California,1,1,5870000,Cártamo,1743.0,155.0,4111.0,2.36,11.86,48773.0
1982,2,Baja California,1,1,5900000,Cebada forrajera en verde,1679.0,167.0,19695.0,11.73,0.7,13787.0
1982,2,Baja California,1,1,5920000,Cebada grano,20580.0,63.0,69269.0,3.37,7.09,491117.0
1982,2,Baja California,1,1,5940000,Cebolla,1246.0,35.0,16924.0,13.58,9.89,167328.0
1982,2,Baja California,1,1,6070000,Chícharo,24.0,6.0,144.0,6.0,17.04,2454.0
1982,2,Baja California,1,1,6120000,Chile verde,6.0,9.0,39.0,6.5,11.31,441.0
1982,2,Baja California,1,1,6190000,Cilantro,61.0,3.0,261.0,4.28,13.07,3412.0
1982,2,Baja California,1,1,6310000,Col (repollo),77.0,7.0,1870.0,24.29,4.28,8007.0
1982,2,Baja California,1,1,6320000,Col de bruselas,244.0,30.0,2769.0,11.35,19.0,52611.0
1982,2,Baja California,1,1,6600000,Ejote,18.0,5.0,132.0,7.33,16.65,2198.0
1982,2,Baja California,1,1,6670000,Espinaca,57.0,0.0,538.0,9.44,5.6,3013.0
1982,2,Baja California,1,1,6840000,Frijol,2.0,0.0,2.0,1.0,17.0,34.0
1982,2,Baja California,1,1,7330000,Lechuga,331.0,19.0,5679.0,17.16,5.82,33052.0
1982,2,Baja California,1,1,7490000,Maíz grano,25.0,11.0,53.0,2.12,7.3,387.0
1982,2,Baja California,1,1,8100000,Papa,71.0,31.0,1478.0,20.82,11.44,16910.0
1982,2,Baja California,1,1,8210000,Pepino,2.0,8.0,17.0,8.5,5.18,88.0
1982,2,Baja California,1,1,8240000,Perejil,10.0,0.0,105.0,10.5,6.51,684.0
1982,2,Baja California,1,1,8490000,Rábano,140.0,0.0,1432.0,10.23,9.1,13031.0
1982,2,Baja California,1,1,8540000,Remolacha forrajera,257.0,0.0,11051.0,43.0,0.8,8841.0
1982,2,Baja California,1,1,8710000,Sandía,43.0,1.0,652.0,15.16,4.9,3195.0
1982,2,Baja California,1,1,8970000,Tomate rojo (jitomate),320.0,40.0,10776.0,33.68,6.75,72716.0
1982,2,Baja California,1,1,9050000,Trigo grano,76610.0,1564.0,403819.0,5.27,6.29,2541233.0
1982,2,Baja California,1,1,9270000,Zanahoria,21.0,6.0,306.0,14.57,6.4,1958.0
1982,2,Baja California,1,2,5490000,Avena forrajera en verde,1336.0,166.0,2003.0,1.5,0.6,1202.0
1982,2,Baja California,1,2,5510000,Avena grano,72.0,0.0,113.0,1.57,4.5,508.0
1982,2,Baja California,1,2,5900000,Cebada forrajera en verde,11799.0,0.0,114831.0,9.73,0.7,80382.0
1982,2,Baja California,1,2,5920000,Cebada grano,5653.0,29370.0,14408.0,2.55,5.8,83566.0
1982,2,Baja California,1,2,9050000,Trigo grano,5173.0,16652.0,3538.0,0.68,6.93,24518.0
1982,2,Baja California,2,1,5080000,Ajonjolí,1063.0,70.0,1382.0,1.3,36.27,50121.0
1982,2,Baja California,2,1,5190000,Algodón hueso,36707.0,286.0,127777.0,3.48,10.55,1348048.0
1982,2,Baja California,2,1,5670000,Brócoli,16.0,0.0,168.0,10.5,10.13,1702.0
1982,2,Baja California,2,1,5740000,Calabacita,239.0,7.0,2620.0,10.96,12.18,31904.0
1982,2,Baja California,2,1,5760000,Calabaza,3.0,0.0,47.0,15.67,4.15,195.0
1982,2,Baja California,2,1,5900000,Cebada forrajera en verde,71.0,0.0,639.0,9.0,0.72,460.0
1982,2,Baja California,2,1,5920000,Cebada grano,70.0,4.0,257.0,3.67,7.62,1958.0
1982,2,Baja California,2,1,5940000,Cebolla,180.0,6.0,3627.0,20.15,12.55,45522.0
1982,2,Baja California,2,1,6070000,Chícharo,4.0,2.0,6.0,1.5,21.33,128.0
1982,2,Baja California,2,1,6120000,Chile verde,691.0,13.0,4428.0,6.41,17.1,75722.0
1982,2,Baja California,2,1,6190000,Cilantro,44.0,0.0,176.0,4.0,13.5,2376.0
1982,2,Baja California,2,1,6310000,Col (repollo),53.0,6.0,1380.0,26.04,5.66,7804.0
1982,2,Baja California,2,1,6330000,Coliflor,3.0,0.0,50.0,16.67,15.0,750.0
1982,2,Baja California,2,1,6600000,Ejote,8.0,19.0,32.0,4.0,10.56,338.0
1982,2,Baja California,2,1,6670000,Espinaca,4.0,0.0,31.0,7.75,8.97,278.0
1982,2,Baja California,2,1,6840000,Frijol,141.0,45.0,118.0,0.84,23.59,2784.0
1982,2,Baja California,2,1,7330000,Lechuga,125.0,13.0,2981.0,23.85,8.55,25494.0
1982,2,Baja California,2,1,7490000,Maíz grano,2173.0,42.0,6621.0,3.05,8.85,58596.0
1982,2,Baja California,2,1,7670000,Melón,793.0,124.0,11958.0,15.08,4.5,53811.0
1982,2,Baja California,2,1,8100000,Papa,2503.0,353.0,65721.0,26.26,9.71,638019.0
1982,2,Baja California,2,1,8210000,Pepino,6.0,25.0,66.0,11.0,8.62,569.0
1982,2,Baja California,2,1,8710000,Sandía,659.0,41.0,12503.0,18.97,4.2,52513.0
1982,2,Baja California,2,1,8770000,Sorgo escobero,148.0,0.0,148.0,1.0,32.7,4840.0
1982,2,Baja California,2,1,8790000,Sorgo forrajero en verde,997.0,0.0,45737.0,45.87,0.65,29866.0
1982,2,Baja California,2,1,8810000,Sorgo grano,618.0,145.0,1614.0,2.61,5.88,9489.0
1982,2,Baja California,2,1,8830000,Soya,11.0,3.0,11.0,1.0,14.27,157.0
1982,2,Baja California,2,1,8970000,Tomate rojo (jitomate),3414.0,37.0,100669.0,29.49,9.06,912061.0
1982,2,Baja California,2,1,8980000,Tomate verde,45.0,4.0,579.0,12.87,11.46,6638.0
1982,2,Baja California,2,1,9050000,Trigo grano,150.0,0.0,282.0,1.88,7.44,2098.0
1982,2,Baja California,2,1,9270000,Zanahoria,22.0,1.0,262.0,11.91,4.1,1074.0
1982,2,Baja California,3,1,5000000,Aceituna,2301.0,0.0,7041.0,3.06,10.73,75557.0
1982,2,Baja California,3,1,5170000,Alfalfa verde,14817.0,0.0,834943.0,56.35,0.76,634557.0
1982,2,Baja California,3,1,5180000,Algarrobo,20.0,0.0,64.0,3.2,16.0,1024.0
1982,2,Baja California,3,1,5260000,Almendra,407.0,0.0,1262.0,3.1,150.0,189300.0
1982,2,Baja California,3,1,6020000,Chabacano,26.0,0.0,127.0,4.88,25.0,3175.0
1982,2,Baja California,3,1,6220000,Ciruela,25.0,0.0,78.0,3.12,20.0,1560.0
1982,2,Baja California,3,1,6490000,Dátil,30.0,0.0,270.0,9.0,50.21,13558.0
1982,2,Baja California,3,1,6530000,Durazno,1.0,0.0,3.0,3.0,30.0,90.0
1982,2,Baja California,3,1,6650000,Espárrago,1484.0,0.0,5045.0,3.4,35.5,179098.0
1982,2,Baja California,3,1,7150000,Higo,10.0,0.0,61.0,6.1,40.0,2440.0
1982,2,Baja California,3,1,7390000,Limón,141.0,0.0,2866.0,20.33,10.05,28798.0
1982,2,Baja California,3,1,7550000,Mandarina,18.0,0.0,304.0,16.89,4.96,1507.0
1982,2,Baja California,3,1,7580000,Manzana,5.0,0.0,10.0,2.0,30.0,300.0
1982,2,Baja California,3,1,7690000,Membrillo,2.0,0.0,9.0,4.5,40.0,360.0
1982,2,Baja California,3,1,7850000,Naranja,141.0,0.0,2468.0,17.5,9.97,24613.0
1982,2,Baja California,3,1,7920000,Nopalitos,1.0,0.0,7.0,7.0,9.0,63.0
1982,2,Baja California,3,1,7960000,Nuez,13.0,0.0,10.0,0.77,83.2,832.0
1982,2,Baja California,3,1,8230000,Pera,14.0,0.0,68.0,4.86,39.57,2691.0
1982,2,Baja California,3,1,9000000,Toronja (pomelo),46.0,0.0,1012.0,22.0,6.0,6072.0
1982,2,Baja California,3,1,9130000,Uva,4832.0,0.0,65112.0,13.48,8.07,525324.0
1982,2,Baja California,3,2,5000000,Aceituna,724.0,0.0,1379.0,1.9,11.0,15169.0
1982,2,Baja California,3,2,5180000,Algarrobo,50.0,0.0,115.0,2.3,11.0,1265.0
1982,2,Baja California,3,2,9130000,Uva,1021.0,0.0,6000.0,5.88,8.0,48000.0
1982,3,Baja California Sur,1,1,5070000,Ajo,11.0,2.0,66.0,6.0,40.0,2640.0
1982,3,Baja California Sur,1,1,5190000,Algodón hueso,319.0,50.0,1095.0,3.43,10.25,11224.0
1982,3,Baja California Sur,1,1,5740000,Calabacita,11.0,3.0,58.0,5.27,10.62,616.0
1982,3,Baja California Sur,1,1,5870000,Cártamo,365.0,54.0,472.0,1.29,8.4,3965.0
1982,3,Baja California Sur,1,1,5940000,Cebolla,116.0,3.0,2489.0,21.46,14.98,37275.0
1982,3,Baja California Sur,1,1,6120000,Chile verde,384.0,11.0,5574.0,14.52,11.1,61860.0
1982,3,Baja California Sur,1,1,6840000,Frijol,375.0,66.0,357.0,0.95,21.76,7770.0
1982,3,Baja California Sur,1,1,6900000,Garbanzo grano,4743.0,2.0,7725.0,1.63,16.07,124148.0
1982,3,Baja California Sur,1,1,7330000,Lechuga,2.0,0.0,20.0,10.0,8.0,160.0
1982,3,Baja California Sur,1,1,7470000,Maíz forrajero en verde,101.0,0.0,1959.0,19.4,1.21,2380.0
1982,3,Baja California Sur,1,1,7490000,Maíz grano,330.0,59.0,846.0,2.56,7.75,6555.0
1982,3,Baja California Sur,1,1,7670000,Melón,5.0,4.0,65.0,13.0,8.35,543.0
1982,3,Baja California Sur,1,1,8100000,Papa,195.0,2.0,2245.0,11.51,14.96,33594.0
1982,3,Baja California Sur,1,1,8210000,Pepino,3.0,1.0,22.0,7.33,8.45,186.0
1982,3,Baja California Sur,1,1,8710000,Sandía,2.0,0.0,30.0,15.0,8.0,240.0
1982,3,Baja California Sur,1,1,8790000,Sorgo forrajero en verde,40.0,2.0,845.0,21.13,1.36,1150.0
1982,3,Baja California Sur,1,1,8810000,Sorgo grano,238.0,48.0,752.0,3.16,5.45,4097.0
1982,3,Baja California Sur,1,1,8970000,Tomate rojo (jitomate),115.0,5.0,1655.0,14.39,11.8,19529.0
1982,3,Baja California Sur,1,1,9050000,Trigo grano,26368.0,828.0,140308.0,5.32,6.93,972334.0
1982,3,Baja California Sur,2,1,5080000,Ajonjolí,12.0,10.0,13.0,1.08,21.15,275.0
1982,3,Baja California Sur,2,1,5190000,Algodón hueso,14519.0,665.0,46737.0,3.22,10.98,513169.0
1982,3,Baja California Sur,2,1,5740000,Calabacita,34.0,0.0,209.0,6.15,17.24,3604.0
1982,3,Baja California Sur,2,1,5940000,Cebolla,18.0,0.0,442.0,24.56,14.48,6402.0
1982,3,Baja California Sur,2,1,6120000,Chile verde,300.0,10.0,3035.0,10.12,12.23,37133.0
1982,3,Baja California Sur,2,1,6840000,Frijol,3687.0,516.0,5674.0,1.54,22.2,125963.0
1982,3,Baja California Sur,2,1,7470000,Maíz forrajero en verde,65.0,0.0,1330.0,20.46,1.27,1688.0
1982,3,Baja California Sur,2,1,7490000,Maíz grano,2378.0,223.0,7409.0,3.12,8.57,63495.0
1982,3,Baja California Sur,2,1,7670000,Melón,26.0,2.0,314.0,12.08,10.01,3142.0
1982,3,Baja California Sur,2,1,8100000,Papa,97.0,1.0,2526.0,26.04,17.54,44314.0
1982,3,Baja California Sur,2,1,8710000,Sandía,111.0,5.0,1504.0,13.55,6.28,9442.0
1982,3,Baja California Sur,2,1,8770000,Sorgo escobero,9.0,0.0,11.0,1.22,25.0,275.0
1982,3,Baja California Sur,2,1,8790000,Sorgo forrajero en verde,97.0,0.0,2224.0,22.93,1.25,2778.0
1982,3,Baja California Sur,2,1,8810000,Sorgo grano,6839.0,430.0,31230.0,4.57,5.64,176137.0
1982,3,Baja California Sur,2,1,8830000,Soya,30.0,0.0,28.0,0.93,14.46,405.0
1982,3,Baja California Sur,2,1,8970000,Tomate rojo (jitomate),264.0,46.0,3465.0,13.13,23.1,80042.0
1982,3,Baja California Sur,3,1,5000000,Aceituna,281.0,0.0,877.0,3.12,12.05,10572.0
1982,3,Baja California Sur,3,1,5060000,Aguacate,224.0,0.0,374.0,1.67,17.2,6433.0
1982,3,Baja California Sur,3,1,5170000,Alfalfa verde,1827.0,0.0,109250.0,59.8,0.8,87072.0
1982,3,Baja California Sur,3,1,6490000,Dátil,194.0,0.0,379.0,1.95,25.64,9716.0
1982,3,Baja California Sur,3,1,7060000,Guayaba,9.0,0.0,17.0,1.89,10.0,170.0
1982,3,Baja California Sur,3,1,7150000,Higo,227.0,0.0,435.0,1.92,29.32,12756.0
1982,3,Baja California Sur,3,1,7560000,Mango,416.0,0.0,1669.0,4.01,9.72,16221.0
1982,3,Baja California Sur,3,1,7850000,Naranja,280.0,0.0,2912.0,10.4,9.0,26208.0
1982,3,Baja California Sur,3,1,9130000,Uva,1209.0,0.0,6130.0,5.07,9.52,58358.0
1982,3,Baja California Sur,3,1,15050000,Pastos y praderas,278.0,0.0,9925.0,35.7,0.66,6550.0
1982,4,Campeche,1,1,5760000,Calabaza,24.0,0.0,202.0,8.42,6.0,1212.0
1982,4,Campeche,1,1,6120000,Chile verde,14.0,6.0,132.0,9.43,13.0,1716.0
1982,4,Campeche,1,1,6840000,Frijol,19.0,112.0,11.0,0.58,21.0,231.0
1982,4,Campeche,1,1,7490000,Maíz grano,571.0,12.0,1202.0,2.11,7.1,8534.0
1982,4,Campeche,1,1,7670000,Melón,17.0,15.0,142.0,8.35,10.0,1420.0
1982,4,Campeche,1,1,8710000,Sandía,263.0,28.0,3355.0,12.76,8.68,29105.0
1982,4,Campeche,1,1,8810000,Sorgo grano,8.0,55.0,15.0,1.88,5.0,75.0
1982,4,Campeche,1,1,8970000,Tomate rojo (jitomate),101.0,6.0,1515.0,15.0,8.2,12423.0
1982,4,Campeche,1,2,6840000,Frijol,1049.0,1447.0,383.0,0.37,21.0,8043.0
1982,4,Campeche,1,2,7490000,Maíz grano,120.0,0.0,186.0,1.55,7.1,1321.0
1982,4,Campeche,1,2,8810000,Sorgo grano,117.0,147.0,124.0,1.06,4.4,546.0
1982,4,Campeche,2,1,5410000,Arroz palay,742.0,389.0,1736.0,2.34,9.4,16318.0
1982,4,Campeche,2,1,5760000,Calabaza,12.0,3.0,132.0,11.0,6.01,793.0
1982,4,Campeche,2,1,6120000,Chile verde,6.0,0.0,40.0,6.67,14.4,576.0
1982,4,Campeche,2,1,6840000,Frijol,2.0,0.0,1.0,0.5,22.0,22.0
1982,4,Campeche,2,1,7490000,Maíz grano,2748.0,881.0,7818.0,2.84,9.91,77476.0
1982,4,Campeche,2,1,7670000,Melón,5.0,8.0,41.0,8.2,11.71,480.0
1982,4,Campeche,2,1,8710000,Sandía,47.0,15.0,417.0,8.87,6.02,2512.0
1982,4,Campeche,2,1,8830000,Soya,25.0,0.0,46.0,1.84,15.61,718.0
1982,4,Campeche,2,1,8970000,Tomate rojo (jitomate),27.0,1.0,161.0,5.96,10.48,1688.0
1982,4,Campeche,2,2,5410000,Arroz palay,31671.0,33805.0,73517.0,2.32,9.4,691060.0
1982,4,Campeche,2,2,5690000,Cacahuate,41.0,1.0,57.0,1.39,37.51,2138.0
1982,4,Campeche,2,2,5770000,Calabaza semilla o chihua,1110.0,68.0,427.0,0.38,72.0,30744.0
1982,4,Campeche,2,2,6120000,Chile verde,507.0,105.0,5259.0,10.37,19.95,104891.0
1982,4,Campeche,2,2,6840000,Frijol,715.0,286.0,533.0,0.75,21.2,11300.0
1982,4,Campeche,2,2,7490000,Maíz grano,34486.0,27026.0,35478.0,1.03,10.2,361876.0
1982,4,Campeche,2,2,8830000,Soya,625.0,0.0,996.0,1.59,15.36,15299.0
1982,4,Campeche,2,2,9212000,Yuca alimenticia,12.0,6.0,96.0,8.0,6.4,614.0
1982,4,Campeche,3,1,5060000,Aguacate,4.0,0.0,28.0,7.0,10.0,280.0
1982,4,Campeche,3,1,5820000,Caña de azúcar,4198.0,0.0,196530.0,46.82,0.76,150149.0
1982,4,Campeche,3,1,7560000,Mango,297.0,0.0,2435.0,8.2,20.0,48700.0
1982,4,Campeche,3,1,7830000,Nanche,6.0,0.0,55.0,9.17,5.0,275.0
1982,4,Campeche,3,1,8880000,Tamarindo,6.0,0.0,35.0,5.83,8.0,280.0
1982,4,Campeche,3,1,9290000,Zapote,132.0,0.0,829.0,6.28,12.0,9948.0
1982,4,Campeche,3,2,5060000,Aguacate,264.0,0.0,2392.0,9.06,10.0,23920.0
1982,4,Campeche,3,2,5360000,Anona,72.0,0.0,522.0,7.25,6.0,3132.0
1982,4,Campeche,3,2,5730000,Caimito,80.0,0.0,579.0,7.24,3.5,2029.0
1982,4,Campeche,3,2,5820000,Caña de azúcar,2885.0,0.0,110398.0,38.27,0.76,84344.0
1982,4,Campeche,3,2,6160000,Chirimoya,405.0,0.0,11360.0,28.05,13.66,155223.0
1982,4,Campeche,3,2,6220000,Ciruela,361.0,0.0,1891.0,5.24,3.5,6619.0
1982,4,Campeche,3,2,6400000,Copra,6150.0,0.0,6150.0,1.0,20.47,125891.0
1982,4,Campeche,3,2,7010000,Granada,3.0,0.0,17.0,5.67,12.47,212.0
1982,4,Campeche,3,2,7050000,Guanábana,96.0,0.0,563.0,5.86,25.0,14075.0
1982,4,Campeche,3,2,7060000,Guayaba,73.0,0.0,354.0,4.85,4.0,1416.0
1982,4,Campeche,3,2,7380000,Lima,47.0,0.0,673.0,14.32,5.95,4001.0
1982,4,Campeche,3,2,7390000,Limón,121.0,0.0,1340.0,11.07,7.0,9380.0
1982,4,Campeche,3,2,7540000,Mamey,36.0,0.0,246.0,6.83,16.0,3936.0
1982,4,Campeche,3,2,7550000,Mandarina,30.0,0.0,464.0,15.47,6.5,3016.0
1982,4,Campeche,3,2,7560000,Mango,872.0,0.0,9236.0,10.59,20.0,184720.0
1982,4,Campeche,3,2,7610000,Marañón,258.0,0.0,495.0,1.92,13.61,6736.0
1982,4,Campeche,3,2,7830000,Nanche,218.0,0.0,1589.0,7.29,5.0,7945.0
1982,4,Campeche,3,2,7850000,Naranja,335.0,0.0,5716.0,17.06,10.0,57160.0
1982,4,Campeche,3,2,8130000,Papaya,150.0,0.0,4585.0,30.57,6.13,28095.0
1982,4,Campeche,3,2,8390000,Plátano,54.0,0.0,1353.0,25.06,8.5,11501.0
1982,4,Campeche,3,2,8880000,Tamarindo,60.0,0.0,276.0,4.6,8.0,2208.0
1982,4,Campeche,3,2,9000000,Toronja (pomelo),15.0,0.0,218.0,14.53,7.0,1526.0
1982,4,Campeche,3,2,9290000,Zapote,184.0,0.0,926.0,5.03,11.86,10986.0
1982,5,Coahuila,1,1,5070000,Ajo,2.0,0.0,15.0,7.5,20.0,300.0
1982,5,Coahuila,1,1,5270000,Alpiste,1177.0,432.0,1123.0,0.95,23.14,25991.0
1982,5,Coahuila,1,1,5490000,Avena forrajera en verde,8039.0,683.0,164046.0,20.41,0.78,128120.0
1982,5,Coahuila,1,1,5510000,Avena grano,75.0,232.0,130.0,1.73,7.77,1010.0
1982,5,Coahuila,1,1,5870000,Cártamo,2720.0,73.0,4436.0,1.63,10.25,45469.0
1982,5,Coahuila,1,1,5900000,Cebada forrajera en verde,377.0,8.0,4782.0,12.68,0.62,2960.0
1982,5,Coahuila,1,1,5920000,Cebada grano,863.0,61.0,2058.0,2.38,6.95,14301.0
1982,5,Coahuila,1,1,5940000,Cebolla,46.0,2.0,1234.0,26.83,14.64,18069.0
1982,5,Coahuila,1,1,6190000,Cilantro,17.0,0.0,82.0,4.82,20.74,1701.0
1982,5,Coahuila,1,1,6310000,Col (repollo),22.0,1.0,435.0,19.77,6.93,3015.0
1982,5,Coahuila,1,1,7330000,Lechuga,3.0,2.0,23.0,7.67,8.13,187.0
1982,5,Coahuila,1,1,9050000,Trigo grano,17708.0,1194.0,39311.0,2.22,6.94,272661.0
1982,5,Coahuila,1,1,9270000,Zanahoria,6.0,4.0,97.0,16.17,5.92,574.0
1982,5,Coahuila,1,2,5270000,Alpiste,2.0,15.0,1.0,0.5,23.0,23.0
1982,5,Coahuila,1,2,5490000,Avena forrajera en verde,206.0,124.0,1955.0,9.49,0.6,1169.0
1982,5,Coahuila,1,2,5510000,Avena grano,82.0,0.0,57.0,0.7,7.3,416.0
1982,5,Coahuila,1,2,5870000,Cártamo,651.0,88.0,861.0,1.32,10.25,8825.0
1982,5,Coahuila,1,2,5900000,Cebada forrajera en verde,120.0,21.0,1062.0,8.85,0.62,657.0
1982,5,Coahuila,1,2,9050000,Trigo grano,935.0,2398.0,503.0,0.54,6.9,3473.0
1982,5,Coahuila,2,1,5190000,Algodón hueso,36680.0,77.0,108224.0,2.95,11.25,1217524.0
1982,5,Coahuila,2,1,5670000,Brócoli,18.0,0.0,145.0,8.06,9.18,1331.0
1982,5,Coahuila,2,1,5740000,Calabacita,17.0,0.0,218.0,12.82,7.24,1578.0
1982,5,Coahuila,2,1,5790000,Camote,17.0,0.0,211.0,12.41,15.0,3165.0
1982,5,Coahuila,2,1,5920000,Cebada grano,30.0,0.0,57.0,1.9,7.35,419.0
1982,5,Coahuila,2,1,5940000,Cebolla,16.0,5.0,234.0,14.63,8.86,2074.0
1982,5,Coahuila,2,1,6120000,Chile verde,412.0,6.0,3379.0,8.2,22.68,76647.0
1982,5,Coahuila,2,1,6190000,Cilantro,36.0,0.0,251.0,6.97,12.02,3016.0
1982,5,Coahuila,2,1,6840000,Frijol,3921.0,584.0,4008.0,1.02,22.58,90505.0
