Anio,Idestado,Nomestado,Idciclo,Idmodalidad,Idcultivo,Nomcultivo,Cosechada,Siniestrada,Volumenproduccion,Rendimiento,PMR,Valorproduccion
1980,2,Baja California,1,1,5490000,Avena forrajera en verde,252.0,2.0,6773.0,26.88,0.6,4064.0
1980,2,Baja California,1,1,5510000,Avena grano,113.0,3.0,349.0,3.09,3.15,1099.0
1980,2,Baja California,1,1,5640000,Betabel,19.0,0.0,198.0,10.42,1.9,376.0
1980,2,Baja California,1,1,5670000,Brócoli,13.0,1.0,143.0,11.0,8.5,1216.0
1980,2,Baja California,1,1,5740000,Calabacita,55.0,0.0,495.0,9.0,3.8,1881.0
1980,2,Baja California,1,1,5870000,Cártamo,3793.0,289.0,9024.0,2.38,5.61,50618.0
1980,2,Baja California,1,1,5900000,Cebada forrajera en verde,153.0,0.0,1990.0,13.01,0.69,1373.0
1980,2,Baja California,1,1,5920000,Cebada grano,24435.0,126.0,74595.0,3.05,3.72,277793.0
1980,2,Baja California,1,1,5940000,Cebolla,1790.0,23.0,22870.0,12.78,3.0,68610.0
1980,2,Baja California,1,1,6070000,Chícharo,19.0,0.0,95.0,5.0,13.83,1314.0
1980,2,Baja California,1,1,6120000,Chile verde,20.0,0.0,124.0,6.2,9.3,1153.0
1980,2,Baja California,1,1,6310000,Col (repollo),62.0,0.0,1339.0,21.6,3.92,5250.0
1980,2,Baja California,1,1,6320000,Col de bruselas,454.0,0.0,4540.0,10.0,16.0,72640.0
1980,2,Baja California,1,1,6330000,Coliflor,49.0,0.0,353.0,7.2,12.0,4236.0
1980,2,Baja California,1,1,6600000,Ejote,95.0,0.0,522.0,5.49,3.23,1684.0
1980,2,Baja California,1,1,6670000,Espinaca,98.0,0.0,833.0,8.5,4.0,3332.0
1980,2,Baja California,1,1,6840000,Frijol,6.0,0.0,10.0,1.67,9.5,95.0
1980,2,Baja California,1,1,7330000,Lechuga,463.0,0.0,6885.0,14.87,2.8,19278.0
1980,2,Baja California,1,1,7670000,Melón,28.0,0.0,336.0,12.0,3.0,1008.0
1980,2,Baja California,1,1,7780000,Nabo,50.0,0.0,550.0,11.0,5.5,3025.0
1980,2,Baja California,1,1,8210000,Pepino,95.0,11.0,522.0,5.49,4.0,2088.0
1980,2,Baja California,1,1,8240000,Perejil,12.0,0.0,60.0,5.0,5.5,330.0
1980,2,Baja California,1,1,8490000,Rábano,210.0,0.0,1722.0,8.2,7.5,12915.0
1980,2,Baja California,1,1,8540000,Remolacha forrajera,9.0,9.0,270.0,30.0,1.0,270.0
1980,2,Baja California,1,1,8710000,Sandía,108.0,0.0,1998.0,18.5,2.6,5195.0
1980,2,Baja California,1,1,8970000,Tomate rojo (jitomate),101.0,0.0,2878.0,28.5,3.21,9250.0
1980,2,Baja California,1,1,9050000,Trigo grano,46594.0,2305.0,204695.0,4.39,4.6,940778.0
1980,2,Baja California,1,1,9270000,Zanahoria,30.0,0.0,590.0,19.67,3.6,2124.0
1980,2,Baja California,1,2,5490000,Avena forrajera en verde,691.0,400.0,6995.0,10.12,0.63,4407.0
1980,2,Baja California,1,2,5510000,Avena grano,400.0,0.0,160.0,0.4,2.25,360.0
1980,2,Baja California,1,2,5900000,Cebada forrajera en verde,5314.0,0.0,55000.0,10.35,0.63,34650.0
1980,2,Baja California,1,2,5920000,Cebada grano,28762.0,3784.0,31620.0,1.1,2.5,79050.0
1980,2,Baja California,1,2,9050000,Trigo grano,14066.0,2330.0,15149.0,1.08,2.5,37873.0
1980,2,Baja California,2,1,5070000,Ajo,4.0,0.0,28.0,7.0,11.0,308.0
1980,2,Baja California,2,1,5080000,Ajonjolí,9573.0,0.0,14078.0,1.47,14.5,204127.0
1980,2,Baja California,2,1,5190000,Algodón hueso,65961.0,66.0,253290.0,3.84,8.75,2216290.0
1980,2,Baja California,2,1,5740000,Calabacita,86.0,1.0,961.0,11.17,4.5,4325.0
1980,2,Baja California,2,1,5760000,Calabaza,6.0,4.0,108.0,18.0,4.0,432.0
1980,2,Baja California,2,1,5920000,Cebada grano,41.0,0.0,90.0,2.2,2.6,234.0
1980,2,Baja California,2,1,5940000,Cebolla,256.0,84.0,4570.0,17.85,6.25,28581.0
1980,2,Baja California,2,1,6070000,Chícharo,26.0,0.0,180.0,6.92,6.99,1259.0
1980,2,Baja California,2,1,6120000,Chile verde,1220.0,71.0,9382.0,7.69,10.73,100674.0
1980,2,Baja California,2,1,6190000,Cilantro,47.0,2.0,259.0,5.51,6.0,1554.0
1980,2,Baja California,2,1,6310000,Col (repollo),55.0,10.0,1428.0,25.96,2.23,3179.0
1980,2,Baja California,2,1,6320000,Col de bruselas,12.0,0.0,55.0,4.58,18.47,1016.0
1980,2,Baja California,2,1,6600000,Ejote,21.0,1.0,136.0,6.48,12.5,1700.0
1980,2,Baja California,2,1,6840000,Frijol,251.0,99.0,378.0,1.51,13.16,4976.0
1980,2,Baja California,2,1,7330000,Lechuga,121.0,15.0,2722.0,22.5,3.74,10169.0
1980,2,Baja California,2,1,7490000,Maíz grano,13880.0,3923.0,24463.0,1.76,4.43,108273.0
1980,2,Baja California,2,1,7670000,Melón,2078.0,0.0,27954.0,13.45,2.34,65384.0
1980,2,Baja California,2,1,8100000,Papa,1704.0,78.0,49733.0,29.19,3.45,171671.0
1980,2,Baja California,2,1,8210000,Pepino,31.0,0.0,471.0,15.19,3.0,1413.0
1980,2,Baja California,2,1,8490000,Rábano,1.0,2.0,6.0,6.0,8.5,51.0
1980,2,Baja California,2,1,8710000,Sandía,1365.0,31.0,25909.0,18.98,2.42,62596.0
1980,2,Baja California,2,1,8770000,Sorgo escobero,51.0,18.0,112.0,2.2,3.25,364.0
1980,2,Baja California,2,1,8790000,Sorgo forrajero en verde,2916.0,20.0,144109.0,49.42,0.53,76378.0
1980,2,Baja California,2,1,8810000,Sorgo grano,1021.0,0.0,2769.0,2.71,2.8,7764.0
1980,2,Baja California,2,1,8830000,Soya,54.0,38.0,35.0,0.65,8.0,280.0
1980,2,Baja California,2,1,8970000,Tomate rojo (jitomate),3927.0,272.0,117559.0,29.94,5.04,592389.0
1980,2,Baja California,2,1,8980000,Tomate verde,46.0,9.0,707.0,15.37,5.0,3535.0
1980,2,Baja California,2,1,9050000,Trigo grano,41.0,0.0,156.0,3.8,3.53,550.0
1980,2,Baja California,2,1,9270000,Zanahoria,13.0,1.0,125.0,9.62,2.06,258.0
1980,2,Baja California,2,2,6840000,Frijol,416.0,79.0,125.0,0.3,12.62,1578.0
1980,2,Baja California,3,1,5170000,Alfalfa verde,17912.0,0.0,1142192.0,63.77,0.41,463730.0
1980,2,Baja California,3,1,5260000,Almendra,399.0,0.0,998.0,2.5,26.4,26347.0
1980,2,Baja California,3,1,6020000,Chabacano,27.0,0.0,270.0,10.0,6.6,1782.0
1980,2,Baja California,3,1,6220000,Ciruela,75.0,0.0,750.0,10.0,10.0,7500.0
1980,2,Baja California,3,1,6490000,Dátil,30.0,0.0,102.0,3.4,30.0,3060.0
1980,2,Baja California,3,1,6530000,Durazno,77.0,0.0,308.0,4.0,6.6,2033.0
1980,2,Baja California,3,1,6650000,Espárrago,1932.0,0.0,5444.0,2.82,18.0,97992.0
1980,2,Baja California,3,1,7150000,Higo,27.0,0.0,189.0,7.0,30.0,5670.0
1980,2,Baja California,3,1,7390000,Limón,203.0,0.0,2032.0,10.01,5.0,10160.0
1980,2,Baja California,3,1,7550000,Mandarina,16.0,0.0,189.0,11.81,4.0,756.0
1980,2,Baja California,3,1,7580000,Manzana,0.0,0.0,0.0,0.0,0.0,0.0
1980,2,Baja California,3,1,7850000,Naranja,85.0,0.0,1275.0,15.0,5.0,6375.0
1980,2,Baja California,3,1,7960000,Nuez,15.0,0.0,12.0,0.8,35.0,420.0
1980,2,Baja California,3,1,8230000,Pera,14.0,0.0,88.0,6.29,6.0,528.0
1980,2,Baja California,3,1,9000000,Toronja (pomelo),29.0,0.0,303.0,10.45,4.5,1364.0
1980,2,Baja California,3,1,9130000,Uva,2439.0,0.0,27805.0,11.4,7.7,214099.0
1980,2,Baja California,3,2,5180000,Algarrobo,48.0,0.0,43.0,0.9,12.0,516.0
1980,2,Baja California,3,2,9130000,Uva,1137.0,0.0,5627.0,4.95,7.0,39389.0
1980,3,Baja California Sur,1,1,5070000,Ajo,51.0,0.0,205.0,4.02,9.88,2026.0
1980,3,Baja California Sur,1,1,5190000,Algodón hueso,1837.0,667.0,4710.0,2.56,9.01,42437.0
1980,3,Baja California Sur,1,1,5740000,Calabacita,20.0,0.0,20.0,1.0,3.0,60.0
1980,3,Baja California Sur,1,1,5760000,Calabaza,35.0,0.0,122.0,3.49,2.5,305.0
1980,3,Baja California Sur,1,1,5870000,Cártamo,2838.0,40.0,3424.0,1.21,6.5,22270.0
1980,3,Baja California Sur,1,1,5940000,Cebolla,43.0,5.0,878.0,20.42,3.58,3146.0
1980,3,Baja California Sur,1,1,6070000,Chícharo,9.0,0.0,9.0,1.0,10.0,90.0
1980,3,Baja California Sur,1,1,6120000,Chile verde,526.0,0.0,9482.0,18.03,4.53,42938.0
1980,3,Baja California Sur,1,1,6310000,Col (repollo),5.0,0.0,50.0,10.0,5.0,250.0
1980,3,Baja California Sur,1,1,6840000,Frijol,321.0,100.0,290.0,0.9,15.83,4590.0
1980,3,Baja California Sur,1,1,6900000,Garbanzo grano,9887.0,12.0,11429.0,1.16,14.0,160029.0
1980,3,Baja California Sur,1,1,7100000,Haba grano,7.0,0.0,7.0,1.0,10.0,70.0
1980,3,Baja California Sur,1,1,7350000,Lenteja,4.0,0.0,2.0,0.5,10.0,20.0
1980,3,Baja California Sur,1,1,7470000,Maíz forrajero en verde,15.0,0.0,300.0,20.0,0.98,294.0
1980,3,Baja California Sur,1,1,7490000,Maíz grano,601.0,3.0,1388.0,2.31,4.5,6246.0
1980,3,Baja California Sur,1,1,7670000,Melón,51.0,0.0,1402.0,27.49,2.7,3785.0
1980,3,Baja California Sur,1,1,8100000,Papa,125.0,0.0,2500.0,20.0,4.5,11250.0
1980,3,Baja California Sur,1,1,8210000,Pepino,4.0,0.0,8.0,2.0,5.0,40.0
1980,3,Baja California Sur,1,1,8710000,Sandía,2.0,0.0,4.0,2.0,3.25,13.0
1980,3,Baja California Sur,1,1,8790000,Sorgo forrajero en verde,34.0,4.0,1071.0,31.5,0.97,1038.0
1980,3,Baja California Sur,1,1,8810000,Sorgo grano,407.0,89.0,1805.0,4.43,3.2,5776.0
1980,3,Baja California Sur,1,1,8970000,Tomate rojo (jitomate),237.0,29.0,2624.0,11.07,4.5,11808.0
1980,3,Baja California Sur,1,1,9050000,Trigo grano,17749.0,165.0,90249.0,5.08,3.55,320385.0
1980,3,Baja California Sur,2,1,5080000,Ajonjolí,48.0,0.0,43.0,0.9,14.26,613.0
1980,3,Baja California Sur,2,1,5190000,Algodón hueso,13821.0,853.0,44089.0,3.19,8.7,383574.0
1980,3,Baja California Sur,2,1,5740000,Calabacita,27.0,0.0,157.0,5.81,7.0,1099.0
1980,3,Baja California Sur,2,1,5940000,Cebolla,8.0,6.0,42.0,5.25,2.43,102.0
1980,3,Baja California Sur,2,1,6120000,Chile verde,203.0,138.0,5745.0,28.3,4.42,25400.0
1980,3,Baja California Sur,2,1,6840000,Frijol,2425.0,108.0,2836.0,1.17,12.07,34218.0
1980,3,Baja California Sur,2,1,7490000,Maíz grano,2690.0,4476.0,7040.0,2.62,4.95,34827.0
1980,3,Baja California Sur,2,1,7670000,Melón,108.0,0.0,246.0,2.28,2.79,686.0
1980,3,Baja California Sur,2,1,8100000,Papa,123.0,21.0,1308.0,10.63,4.32,5647.0
1980,3,Baja California Sur,2,1,8210000,Pepino,16.0,0.0,80.0,5.0,6.0,480.0
1980,3,Baja California Sur,2,1,8710000,Sandía,7.0,1.0,157.0,22.43,3.05,479.0
1980,3,Baja California Sur,2,1,8810000,Sorgo grano,5611.0,110.0,24248.0,4.32,3.2,77595.0
1980,3,Baja California Sur,2,1,8970000,Tomate rojo (jitomate),89.0,24.0,1065.0,11.97,6.7,7140.0
1980,3,Baja California Sur,3,1,5060000,Aguacate,300.0,0.0,833.0,2.78,18.79,15652.0
1980,3,Baja California Sur,3,1,5170000,Alfalfa verde,1948.0,0.0,171762.0,88.17,0.44,75631.0
1980,3,Baja California Sur,3,1,6490000,Dátil,360.0,0.0,900.0,2.5,14.85,13365.0
1980,3,Baja California Sur,3,1,7060000,Guayaba,5.0,0.0,5.0,1.0,5.0,25.0
1980,3,Baja California Sur,3,1,7150000,Higo,280.0,0.0,622.0,2.22,12.98,8075.0
1980,3,Baja California Sur,3,1,7560000,Mango,450.0,0.0,1903.0,4.23,9.4,17894.0
1980,3,Baja California Sur,3,1,7850000,Naranja,210.0,0.0,1828.0,8.7,3.8,6946.0
1980,3,Baja California Sur,3,1,9130000,Uva,1220.0,0.0,9222.0,7.56,5.58,51468.0
1980,4,Campeche,1,1,6120000,Chile verde,15.0,0.0,60.0,4.0,10.0,600.0
1980,4,Campeche,1,1,6840000,Frijol,3.0,0.0,3.0,1.0,12.0,36.0
1980,4,Campeche,1,1,7490000,Maíz grano,140.0,145.0,447.0,3.19,3.72,1663.0
1980,4,Campeche,1,1,7670000,Melón,4.0,0.0,20.0,5.0,3.5,70.0
1980,4,Campeche,1,1,8710000,Sandía,124.0,0.0,1353.0,10.91,3.5,4735.0
1980,4,Campeche,1,1,8810000,Sorgo grano,61.0,0.0,119.0,1.95,2.34,278.0
1980,4,Campeche,1,1,8970000,Tomate rojo (jitomate),48.0,4.0,408.0,8.5,4.0,1632.0
1980,4,Campeche,1,2,6840000,Frijol,364.0,0.0,218.0,0.6,12.0,2616.0
1980,4,Campeche,1,2,7490000,Maíz grano,81.0,0.0,81.0,1.0,3.72,301.0
1980,4,Campeche,2,1,5410000,Arroz palay,100.0,665.0,150.0,1.5,5.0,750.0
1980,4,Campeche,2,1,6120000,Chile verde,12.0,0.0,49.0,4.08,5.92,290.0
1980,4,Campeche,2,1,6840000,Frijol,12.0,0.0,12.0,1.0,20.0,240.0
1980,4,Campeche,2,1,7490000,Maíz grano,339.0,49.0,1017.0,3.0,5.0,5085.0
1980,4,Campeche,2,1,8710000,Sandía,91.0,17.0,773.0,8.49,3.5,2706.0
1980,4,Campeche,2,1,8810000,Sorgo grano,65.0,0.0,195.0,3.0,3.5,683.0
1980,4,Campeche,2,1,8830000,Soya,15.0,0.0,23.0,1.53,8.52,196.0
1980,4,Campeche,2,1,8970000,Tomate rojo (jitomate),27.0,13.0,256.0,9.48,5.0,1280.0
1980,4,Campeche,2,2,5410000,Arroz palay,29541.0,13585.0,68476.0,2.32,5.0,342380.0
1980,4,Campeche,2,2,5690000,Cacahuate,338.0,60.0,285.0,0.84,9.0,2565.0
1980,4,Campeche,2,2,5770000,Calabaza semilla o chihua,2572.0,1261.0,1109.0,0.43,13.0,14417.0
1980,4,Campeche,2,2,6120000,Chile verde,15.0,0.0,55.0,3.67,3.6,198.0
1980,4,Campeche,2,2,6840000,Frijol,964.0,0.0,599.0,0.62,15.0,8985.0
1980,4,Campeche,2,2,7490000,Maíz grano,48610.0,4969.0,47311.0,0.97,5.0,236555.0
1980,4,Campeche,2,2,8810000,Sorgo grano,1189.0,0.0,2330.0,1.96,3.5,8155.0
1980,4,Campeche,2,2,8830000,Soya,1692.0,15.0,1822.0,1.08,8.5,15487.0
1980,4,Campeche,2,2,9212000,Yuca alimenticia,30.0,0.0,300.0,10.0,2.0,600.0
1980,4,Campeche,3,1,5820000,Caña de azúcar,4112.0,0.0,226022.0,54.97,0.36,80690.0
1980,4,Campeche,3,1,7560000,Mango,136.0,0.0,952.0,7.0,8.5,8092.0
1980,4,Campeche,3,1,8880000,Tamarindo,0.0,0.0,0.0,0.0,0.0,0.0
1980,4,Campeche,3,1,9290000,Zapote,0.0,0.0,0.0,0.0,0.0,0.0
1980,4,Campeche,3,2,5060000,Aguacate,264.0,0.0,2112.0,8.0,4.8,10138.0
1980,4,Campeche,3,2,5360000,Anona,72.0,0.0,495.0,6.88,3.5,1733.0
1980,4,Campeche,3,2,5730000,Caimito,80.0,0.0,532.0,6.65,1.7,904.0
1980,4,Campeche,3,2,5820000,Caña de azúcar,3296.0,0.0,111228.0,33.75,0.36,39708.0
1980,4,Campeche,3,2,6160000,Chirimoya,405.0,0.0,1270.0,3.14,1.8,2286.0
1980,4,Campeche,3,2,6220000,Ciruela,361.0,0.0,1125.0,3.12,1.45,1631.0
1980,4,Campeche,3,2,6400000,Copra,4973.0,0.0,4731.0,0.95,12.0,56772.0
1980,4,Campeche,3,2,7010000,Granada,3.0,0.0,22.0,7.33,3.5,77.0
1980,4,Campeche,3,2,7050000,Guanábana,96.0,0.0,584.0,6.08,9.0,5256.0
1980,4,Campeche,3,2,7060000,Guayaba,73.0,0.0,254.0,3.48,1.6,406.0
1980,4,Campeche,3,2,7380000,Lima,8.0,0.0,84.0,10.5,2.5,210.0
1980,4,Campeche,3,2,7390000,Limón,121.0,0.0,1240.0,10.25,3.0,3720.0
1980,4,Campeche,3,2,7540000,Mamey,36.0,0.0,262.0,7.28,7.0,1834.0
1980,4,Campeche,3,2,7550000,Mandarina,19.0,0.0,256.0,13.47,2.5,640.0
1980,4,Campeche,3,2,7560000,Mango,872.0,0.0,10464.0,12.0,5.5,57552.0
1980,4,Campeche,3,2,7610000,Marañón,251.0,0.0,290.0,1.16,3.5,1015.0
1980,4,Campeche,3,2,7830000,Nanche,218.0,0.0,1589.0,7.29,2.5,3973.0
1980,4,Campeche,3,2,7850000,Naranja,335.0,0.0,5381.0,16.06,3.0,16143.0
1980,4,Campeche,3,2,8130000,Papaya,45.0,0.0,918.0,20.4,2.89,2650.0
1980,4,Campeche,3,2,8390000,Plátano,38.0,0.0,762.0,20.05,2.7,2057.0
1980,4,Campeche,3,2,8880000,Tamarindo,34.0,0.0,152.0,4.47,2.8,426.0
1980,4,Campeche,3,2,9000000,Toronja (pomelo),15.0,0.0,180.0,12.0,2.7,486.0
1980,4,Campeche,3,2,9290000,Zapote,184.0,0.0,874.0,4.75,3.99,3487.0
1980,5,Coahuila,1,1,5070000,Ajo,44.0,0.0,418.0,9.5,11.77,4920.0
1980,5,Coahuila,1,1,5270000,Alpiste,805.0,41.0,898.0,1.12,8.63,7753.0
1980,5,Coahuila,1,1,5490000,Avena forrajera en verde,8990.0,151.0,272090.0,30.27,0.43,116999.0
1980,5,Coahuila,1,1,5510000,Avena grano,417.0,787.0,650.0,1.56,3.9,2533.0
1980,5,Coahuila,1,1,5870000,Cártamo,2555.0,272.0,2761.0,1.08,7.65,21122.0
1980,5,Coahuila,1,1,5900000,Cebada forrajera en verde,880.0,9.0,11521.0,13.09,0.49,5588.0
1980,5,Coahuila,1,1,5920000,Cebada grano,1894.0,597.0,3547.0,1.87,3.25,11538.0
1980,5,Coahuila,1,1,5940000,Cebolla,24.0,2.0,420.0,17.5,3.09,1298.0
1980,5,Coahuila,1,1,6190000,Cilantro,45.0,0.0,270.0,6.0,7.0,1890.0
1980,5,Coahuila,1,1,6310000,Col (repollo),14.0,0.0,198.0,14.14,1.05,208.0
1980,5,Coahuila,1,1,7330000,Lechuga,8.0,0.0,86.0,10.75,2.73,235.0
1980,5,Coahuila,1,1,9040000,Trigo forrajero verde,628.0,0.0,1503.0,2.39,0.54,812.0
1980,5,Coahuila,1,1,9050000,Trigo grano,17138.0,1387.0,32171.0,1.88,3.57,114690.0
1980,5,Coahuila,1,1,9270000,Zanahoria,15.0,0.0,330.0,22.0,2.1,693.0
1980,5,Coahuila,1,2,5490000,Avena forrajera en verde,50.0,80.0,250.0,5.0,0.43,108.0
1980,5,Coahuila,1,2,5900000,Cebada forrajera en verde,0.0,500.0,0.0,0.0,0.0,0.0
1980,5,Coahuila,1,2,5920000,Cebada grano,0.0,63.0,0.0,0.0,0.0,0.0
1980,5,Coahuila,1,2,9040000,Trigo forrajero verde,0.0,200.0,0.0,0.0,0.0,0.0
1980,5,Coahuila,1,2,9050000,Trigo grano,0.0,1827.0,0.0,0.0,0.0,0.0
1980,5,Coahuila,2,1,5190000,Algodón hueso,44525.0,1072.0,126095.0,2.83,9.01,1136114.0
1980,5,Coahuila,2,1,5490000,Avena forrajera en verde,103.0,0.0,515.0,5.0,0.7,361.0
1980,5,Coahuila,2,1,5740000,Calabacita,31.0,0.0,450.0,14.52,4.44,1998.0
1980,5,Coahuila,2,1,5790000,Camote,8.0,0.0,50.0,6.25,7.34,367.0
1980,5,Coahuila,2,1,5900000,Cebada forrajera en verde,20.0,110.0,100.0,5.0,0.4,40.0
1980,5,Coahuila,2,1,6120000,Chile verde,552.0,56.0,5876.0,10.64,6.8,39964.0
1980,5,Coahuila,2,1,6190000,Cilantro,50.0,0.0,250.0,5.0,15.0,3750.0
1980,5,Coahuila,2,1,6310000,Col (repollo),10.0,0.0,350.0,35.0,4.5,1575.0
1980,5,Coahuila,2,1,6840000,Frijol,4716.0,1478.0,6937.0,1.47,12.48,86553.0
1980,5,Coahuila,2,1,7330000,Lechuga,20.0,0.0,600.0,30.0,3.0,1800.0
1980,5,Coahuila,2,1,7470000,Maíz forrajero en verde,2834.0,618.0,121129.0,42.74,0.38,46150.0
1980,5,Coahuila,2,1,7490000,Maíz grano,17229.0,4236.0,37023.0,2.15,4.21,155793.0
1980,5,Coahuila,2,1,7670000,Melón,781.0,0.0,16930.0,21.68,2.96,50113.0
1980,5,Coahuila,2,1,8100000,Papa,905.0,17.0,28960.0,32.0,6.5,188240.0
1980,5,Coahuila,2,1,8710000,Sandía,522.0,30.0,13845.0,26.52,2.9,40192.0
1980,5,Coahuila,2,1,8770000,Sorgo escobero,2285.0,580.0,8831.0,3.86,4.38,38715.0
1980,5,Coahuila,2,1,8790000,Sorgo forrajero en verde,9327.0,1078.0,178504.0,19.14,0.44,78720.0
1980,5,Coahuila,2,1,8810000,Sorgo grano,9269.0,412.0,24708.0,2.67,3.02,74692.0
1980,5,Coahuila,2,1,8970000,Tomate rojo (jitomate),272.0,34.0,5908.0,21.72,6.38,37711.0
1980,5,Coahuila,2,2,5490000,Avena forrajera en verde,245.0,20.0,1103.0,4.5,0.7,772.0
1980,5,Coahuila,2,2,6840000,Frijol,2264.0,5553.0,1062.0,0.47,12.48,13251.0
1980,5,Coahuila,2,2,7490000,Maíz grano,2537.0,9683.0,827.0,0.33,4.5,3722.0
