Anio,Idestado,Nomestado,Idciclo,Nommodalidad,Nomunidad,Nomcultivo,Cosechada,Siniestrada,Volumenproduccion,Rendimiento,PMR,Valorproduccion
1983.0,2.0,Baja California,1.0,Riego,Tonelada,Lechuga,346.0,17.0,6377.0,18.43,12.5,79713.0
1983.0,2.0,Baja California,1.0,Riego,Tonelada,Melón,10.0,0.0,200.0,20.0,7.86,1572.0
1983.0,2.0,Baja California,1.0,Riego,Tonelada,Papa,55.0,5.0,793.0,14.42,23.71,18802.0
1983.0,2.0,Baja California,1.0,Riego,Tonelada,Pepino,21.0,0.0,420.0,20.0,15.24,6400.0
1983.0,2.0,Baja California,1.0,Riego,Tonelada,Perejil,2.0,0.0,34.0,17.0,24.41,830.0
1983.0,2.0,Baja California,1.0,Riego,Tonelada,Rábano,173.0,5.0,2755.0,15.92,20.0,55100.0
1983.0,2.0,Baja California,1.0,Riego,Tonelada,Remolacha forrajera,349.0,0.0,17450.0,50.0,1.2,20940.0
1983.0,2.0,Baja California,1.0,Riego,Tonelada,Sandía,24.0,1.0,480.0,20.0,9.7,4656.0
1983.0,2.0,Baja California,1.0,Riego,Tonelada,Tomate rojo (jitomate),435.0,0.0,19524.0,44.88,46.18,901696.0
1983.0,2.0,Baja California,1.0,Riego,Tonelada,Tomate verde,10.0,7.0,128.0,12.8,19.0,2432.0
1983.0,2.0,Baja California,1.0,Riego,Tonelada,Trigo grano,80291.0,4559.0,436830.0,5.44,12.92,5643844.0
1983.0,2.0,Baja California,1.0,Riego,Tonelada,Zanahoria,34.0,0.0,584.0,17.18,25.99,15176.0
1983.0,2.0,Baja California,1.0,Temporal,Tonelada,Avena forrajera en verde,1290.0,0.0,17750.0,13.76,1.2,21300.0
1983.0,2.0,Baja California,1.0,Temporal,Tonelada,Avena grano,260.0,0.0,384.0,1.48,13.84,5316.0
1983.0,2.0,Baja California,1.0,Temporal,Tonelada,Cebada forrajera en verde,5622.0,200.0,83570.0,14.86,1.87,156192.0
1983.0,2.0,Baja California,1.0,Temporal,Tonelada,Cebada grano,11195.0,4755.0,10725.0,0.96,11.85,127134.0
1983.0,2.0,Baja California,1.0,Temporal,Tonelada,Trigo grano,8476.0,845.0,11807.0,1.39,13.84,163409.0
1983.0,2.0,Baja California,2.0,Riego,Tonelada,Ajonjolí,16587.0,97.0,16240.0,0.98,51.93,843294.0
1983.0,2.0,Baja California,2.0,Riego,Tonelada,Algodón hueso,36115.0,557.0,135431.0,3.75,20.33,2753317.0
1983.0,2.0,Baja California,2.0,Riego,Tonelada,Apio,3.0,0.0,74.0,24.67,109.38,8094.0
1983.0,2.0,Baja California,2.0,Riego,Tonelada,Brócoli,13.0,6.0,181.0,13.92,38.35,6941.0
1983.0,2.0,Baja California,2.0,Riego,Tonelada,Calabacita,195.0,7.0,2647.0,13.57,15.6,41293.0
1983.0,2.0,Baja California,2.0,Riego,Tonelada,Calabaza,71.0,0.0,998.0,14.06,15.6,15569.0
1983.0,2.0,Baja California,2.0,Riego,Tonelada,Cebada forrajera en verde,10.0,0.0,150.0,15.0,1.8,270.0
1983.0,2.0,Baja California,2.0,Riego,Tonelada,Cebada grano,562.0,78.0,1132.0,2.01,19.8,22414.0
1983.0,2.0,Baja California,2.0,Riego,Tonelada,Cebolla,688.0,21.0,11150.0,16.21,37.38,416809.0
1983.0,2.0,Baja California,2.0,Riego,Tonelada,Chícharo,40.0,5.0,155.0,3.88,49.15,7619.0
1983.0,2.0,Baja California,2.0,Riego,Tonelada,Chile verde,305.0,196.0,3293.0,10.8,34.87,114827.0
1983.0,2.0,Baja California,2.0,Riego,Tonelada,Cilantro,52.0,3.0,632.0,12.15,62.69,39619.0
1983.0,2.0,Baja California,2.0,Riego,Tonelada,Col (repollo),27.0,2.0,529.0,19.59,9.69,5128.0
1983.0,2.0,Baja California,2.0,Riego,Tonelada,Ejote,23.0,13.0,62.0,2.7,37.21,2307.0
1983.0,2.0,Baja California,2.0,Riego,Tonelada,Frijol,309.0,2.0,270.0,0.87,31.6,8532.0
1983.0,2.0,Baja California,2.0,Riego,Tonelada,Haba grano,8.0,0.0,12.0,1.5,69.0,828.0
1983.0,2.0,Baja California,2.0,Riego,Tonelada,Lechuga,130.0,14.0,2738.0,21.06,26.55,72694.0
1983.0,2.0,Baja California,2.0,Riego,Tonelada,Maíz forrajero en verde,182.0,0.0,2440.0,13.41,2.0,4880.0
1983.0,2.0,Baja California,2.0,Riego,Tonelada,Maíz grano,8331.0,216.0,25711.0,3.09,19.8,509078.0
1983.0,2.0,Baja California,2.0,Riego,Tonelada,Melón,1429.0,3.0,18430.0,12.9,11.5,211945.0
1983.0,2.0,Baja California,2.0,Riego,Tonelada,Papa,1392.0,31.0,33060.0,23.75,30.12,995833.0
1983.0,2.0,Baja California,2.0,Riego,Tonelada,Pepino,55.0,3.0,444.0,8.07,21.5,9546.0
1983.0,2.0,Baja California,2.0,Riego,Tonelada,Rábano,3.0,9.0,24.0,8.0,32.5,780.0
1983.0,2.0,Baja California,2.0,Riego,Tonelada,Sandía,1047.0,14.0,20125.0,19.22,8.0,161000.0
1983.0,2.0,Baja California,2.0,Riego,Tonelada,Sorgo escobero,803.0,0.0,3268.0,4.07,28.5,93138.0
1983.0,2.0,Baja California,2.0,Riego,Tonelada,Sorgo forrajero en verde,4983.0,0.0,212169.0,42.58,1.92,407441.0
1983.0,2.0,Baja California,2.0,Riego,Tonelada,Sorgo grano,2978.0,516.0,7518.0,2.52,11.2,84202.0
1983.0,2.0,Baja California,2.0,Riego,Tonelada,Tomate rojo (jitomate),2620.0,192.0,90262.0,34.45,17.48,1577419.0
1983.0,2.0,Baja California,2.0,Riego,Tonelada,Tomate verde,74.0,0.0,1030.0,13.92,27.18,27995.0
1983.0,2.0,Baja California,2.0,Riego,Tonelada,Trigo grano,236.0,30.0,722.0,3.06,14.12,10192.0
1983.0,2.0,Baja California,2.0,Riego,Tonelada,Zanahoria,50.0,11.0,805.0,16.1,26.66,21464.0
1983.0,2.0,Baja California,2.0,Temporal,Tonelada,Frijol,608.0,853.0,302.0,0.5,31.6,9543.0
1983.0,2.0,Baja California,3.0,Riego,Tonelada,Aceituna,2139.0,0.0,5561.0,2.6,29.61,164648.0
1983.0,2.0,Baja California,3.0,Riego,Tonelada,Alfalfa verde,15621.0,0.0,790225.0,50.59,2.47,1953436.0
1983.0,2.0,Baja California,3.0,Riego,Tonelada,Algarrobo,20.0,0.0,60.0,3.0,30.0,1800.0
1983.0,2.0,Baja California,3.0,Riego,Tonelada,Almendra,407.0,0.0,1425.0,3.5,240.0,342000.0
1983.0,2.0,Baja California,3.0,Riego,Tonelada,Chabacano,22.0,0.0,55.0,2.5,35.15,1933.0
1983.0,2.0,Baja California,3.0,Riego,Tonelada,Ciruela,25.0,0.0,35.0,1.4,45.0,1575.0
1983.0,2.0,Baja California,3.0,Riego,Tonelada,Dátil,30.0,0.0,155.0,5.17,92.0,14260.0
1983.0,2.0,Baja California,3.0,Riego,Tonelada,Durazno,1.0,0.0,3.0,3.0,25.0,75.0
1983.0,2.0,Baja California,3.0,Riego,Tonelada,Espárrago,1532.0,0.0,5209.0,3.4,100.0,520900.0
1983.0,2.0,Baja California,3.0,Riego,Tonelada,Higo,16.0,0.0,80.0,5.0,50.0,4000.0
1983.0,2.0,Baja California,3.0,Riego,Tonelada,Mandarina,19.0,0.0,238.0,12.53,16.75,3987.0
1983.0,2.0,Baja California,3.0,Riego,Tonelada,Manzana,5.0,0.0,10.0,2.0,100.0,1000.0
1983.0,2.0,Baja California,3.0,Riego,Tonelada,Membrillo,4.0,0.0,16.0,4.0,42.0,672.0
1983.0,2.0,Baja California,3.0,Riego,Tonelada,Naranja,142.0,0.0,2456.0,17.3,19.98,49081.0
1983.0,2.0,Baja California,3.0,Riego,Tonelada,Nopalitos,32.0,0.0,561.0,17.53,20.0,11220.0
1983.0,2.0,Baja California,3.0,Riego,Tonelada,Nuez,17.0,0.0,16.0,0.94,200.0,3200.0
1983.0,2.0,Baja California,3.0,Riego,Tonelada,Pera,2.0,0.0,6.0,3.0,25.0,150.0
1983.0,2.0,Baja California,3.0,Riego,Tonelada,Toronja (pomelo),46.0,0.0,414.0,9.0,10.0,4140.0
1983.0,2.0,Baja California,3.0,Riego,Tonelada,Uva,5474.0,0.0,47847.0,8.74,20.73,991820.0
1983.0,2.0,Baja California,3.0,Temporal,Tonelada,Aceituna,613.0,0.0,1226.0,2.0,23.0,28198.0
1983.0,2.0,Baja California,3.0,Temporal,Tonelada,Algarrobo,50.0,0.0,140.0,2.8,30.0,4200.0
1983.0,2.0,Baja California,3.0,Temporal,Tonelada,Uva,1023.0,0.0,2046.0,2.0,16.8,34373.0
1983.0,3.0,Baja California Sur,1.0,Riego,Tonelada,Algodón hueso,735.0,13.0,2600.0,3.54,20.87,54262.0
1983.0,3.0,Baja California Sur,1.0,Riego,Tonelada,Cártamo,1715.0,235.0,4720.0,2.75,37.66,177760.0
1983.0,3.0,Baja California Sur,1.0,Riego,Tonelada,Chile verde,148.0,25.0,1804.0,12.19,37.28,67262.0
1983.0,3.0,Baja California Sur,1.0,Riego,Tonelada,Frijol,333.0,79.0,379.0,1.14,28.63,10852.0
1983.0,3.0,Baja California Sur,1.0,Riego,Tonelada,Garbanzo grano,9427.0,325.0,15760.0,1.67,78.47,1236703.0
1983.0,3.0,Baja California Sur,1.0,Riego,Tonelada,Maíz forrajero en verde,125.0,0.0,2157.0,17.26,1.28,2761.0
1983.0,3.0,Baja California Sur,1.0,Riego,Tonelada,Maíz grano,518.0,84.0,1191.0,2.3,16.69,19874.0
1983.0,3.0,Baja California Sur,1.0,Riego,Tonelada,Sorgo forrajero en verde,4.0,0.0,155.0,38.75,1.4,217.0
1983.0,3.0,Baja California Sur,1.0,Riego,Tonelada,Sorgo grano,126.0,10.0,266.0,2.11,12.65,3365.0
1983.0,3.0,Baja California Sur,1.0,Riego,Tonelada,Tomate rojo (jitomate),75.0,6.0,1242.0,16.56,24.22,30086.0
1983.0,3.0,Baja California Sur,1.0,Riego,Tonelada,Trigo grano,19866.0,199.0,99203.0,4.99,14.0,1388842.0
1983.0,3.0,Baja California Sur,2.0,Riego,Tonelada,Ajonjolí,8.0,0.0,9.0,1.13,68.56,617.0
1983.0,3.0,Baja California Sur,2.0,Riego,Tonelada,Algodón hueso,13186.0,804.0,37910.0,2.88,21.84,827949.0
1983.0,3.0,Baja California Sur,2.0,Riego,Tonelada,Chile verde,136.0,108.0,3258.0,23.96,45.41,147943.0
1983.0,3.0,Baja California Sur,2.0,Riego,Tonelada,Frijol,1695.0,862.0,2064.0,1.22,29.49,60871.0
1983.0,3.0,Baja California Sur,2.0,Riego,Tonelada,Maíz grano,1551.0,546.0,3768.0,2.43,16.65,62737.0
1983.0,3.0,Baja California Sur,2.0,Riego,Tonelada,Sorgo grano,2761.0,629.0,9365.0,3.39,10.5,98333.0
1983.0,3.0,Baja California Sur,2.0,Riego,Tonelada,Tomate rojo (jitomate),413.0,137.0,6656.0,16.12,33.11,220400.0
1983.0,3.0,Baja California Sur,3.0,Riego,Tonelada,Aceituna,276.0,0.0,317.0,1.15,37.48,11882.0
1983.0,3.0,Baja California Sur,3.0,Riego,Tonelada,Aguacate,274.0,0.0,592.0,2.16,59.62,35295.0
1983.0,3.0,Baja California Sur,3.0,Riego,Tonelada,Alfalfa verde,1450.0,0.0,73269.0,50.53,1.97,144486.0
1983.0,3.0,Baja California Sur,3.0,Riego,Tonelada,Guayaba,0.0,0.0,0.0,0.0,0.0,0.0
1983.0,3.0,Baja California Sur,3.0,Riego,Tonelada,Higo,223.0,0.0,492.0,2.21,73.21,36020.0
1983.0,3.0,Baja California Sur,3.0,Riego,Tonelada,Mango,418.0,0.0,1839.0,4.4,26.36,48476.0
1983.0,3.0,Baja California Sur,3.0,Riego,Tonelada,Naranja,282.0,0.0,3516.0,12.47,12.35,43409.0
1983.0,3.0,Baja California Sur,3.0,Riego,Tonelada,Uva,794.0,0.0,1184.0,1.49,27.2,32201.0
1983.0,3.0,Baja California Sur,3.0,Riego,Tonelada,Pastos y praderas,346.0,0.0,14046.0,40.6,0.7,9832.0
1983.0,4.0,Campeche,1.0,Riego,Tonelada,Calabaza,8.0,0.0,49.0,6.13,10.0,490.0
1983.0,4.0,Campeche,1.0,Riego,Tonelada,Chile verde,8.0,0.0,84.0,10.5,14.0,1176.0
1983.0,4.0,Campeche,1.0,Riego,Tonelada,Frijol,7.0,71.0,5.0,0.71,21.2,106.0
1983.0,4.0,Campeche,1.0,Riego,Tonelada,Maíz grano,260.0,27.0,557.0,2.14,11.5,6406.0
1983.0,4.0,Campeche,1.0,Riego,Tonelada,Melón,7.0,3.0,73.0,10.43,18.0,1314.0
1983.0,4.0,Campeche,1.0,Riego,Tonelada,Sandía,149.0,15.0,1083.0,7.27,13.8,14945.0
1983.0,4.0,Campeche,1.0,Riego,Tonelada,Soya,20.0,80.0,10.0,0.5,18.0,180.0
1983.0,4.0,Campeche,1.0,Riego,Tonelada,Tomate rojo (jitomate),57.0,2.0,558.0,9.79,17.32,9665.0
1983.0,4.0,Campeche,1.0,Temporal,Tonelada,Frijol,953.0,2080.0,302.0,0.32,21.1,6372.0
1983.0,4.0,Campeche,1.0,Temporal,Tonelada,Maíz grano,88.0,12.0,75.0,0.85,11.51,863.0
1983.0,4.0,Campeche,1.0,Temporal,Tonelada,Sorgo grano,80.0,48.0,108.0,1.35,7.4,799.0
1983.0,4.0,Campeche,2.0,Riego,Tonelada,Arroz palay,14.0,530.0,27.0,1.93,21.0,567.0
1983.0,4.0,Campeche,2.0,Riego,Tonelada,Calabaza,15.0,0.0,44.0,2.93,20.0,880.0
1983.0,4.0,Campeche,2.0,Riego,Tonelada,Maíz grano,572.0,0.0,1210.0,2.12,19.2,23232.0
1983.0,4.0,Campeche,2.0,Riego,Tonelada,Melón,4.0,0.0,31.0,7.75,12.0,372.0
1983.0,4.0,Campeche,2.0,Riego,Tonelada,Sandía,25.0,8.0,173.0,6.92,8.6,1488.0
1983.0,4.0,Campeche,2.0,Riego,Tonelada,Tomate rojo (jitomate),26.0,7.0,253.0,9.73,10.0,2530.0
1983.0,4.0,Campeche,2.0,Temporal,Tonelada,Arroz palay,40695.0,20012.0,82609.0,2.03,21.0,1734789.0
1983.0,4.0,Campeche,2.0,Temporal,Tonelada,Cacahuate,44.0,5.0,44.0,1.0,43.0,1892.0
1983.0,4.0,Campeche,2.0,Temporal,Tonelada,Calabaza semilla o chihua,1516.0,422.0,542.0,0.36,96.0,52032.0
1983.0,4.0,Campeche,2.0,Temporal,Tonelada,Frijol,445.0,107.0,315.0,0.71,33.0,10395.0
1983.0,4.0,Campeche,2.0,Temporal,Tonelada,Maíz grano,38389.0,16002.0,33547.0,0.87,19.2,644102.0
1983.0,4.0,Campeche,2.0,Temporal,Tonelada,Sorgo grano,80.0,46.0,180.0,2.25,12.6,2268.0
1983.0,4.0,Campeche,2.0,Temporal,Tonelada,Soya,345.0,682.0,293.0,0.85,31.1,9112.0
1983.0,4.0,Campeche,2.0,Temporal,Tonelada,Yuca alimenticia,162.0,6.0,1820.0,11.23,15.0,27300.0
1983.0,4.0,Campeche,3.0,Riego,Tonelada,Aguacate,4.0,0.0,24.0,6.0,25.0,600.0
1983.0,4.0,Campeche,3.0,Riego,Tonelada,Caña de azúcar,3763.0,0.0,216883.0,57.64,1.15,249849.0
1983.0,4.0,Campeche,3.0,Riego,Tonelada,Mango,295.0,0.0,2448.0,8.3,25.0,61200.0
1983.0,4.0,Campeche,3.0,Riego,Tonelada,Nanche,42.0,0.0,251.0,5.98,13.0,3263.0
1983.0,4.0,Campeche,3.0,Riego,Tonelada,Tamarindo,7.0,0.0,39.0,5.57,12.51,488.0
1983.0,4.0,Campeche,3.0,Riego,Tonelada,Zapote,132.0,0.0,792.0,6.0,26.0,20592.0
1983.0,4.0,Campeche,3.0,Temporal,Tonelada,Aguacate,264.0,0.0,2112.0,8.0,25.0,52800.0
1983.0,4.0,Campeche,3.0,Temporal,Tonelada,Anona,72.0,0.0,498.0,6.92,12.0,5976.0
1983.0,4.0,Campeche,3.0,Temporal,Tonelada,Caimito,80.0,0.0,532.0,6.65,8.0,4256.0
1983.0,4.0,Campeche,3.0,Temporal,Tonelada,Caña de azúcar,2848.0,0.0,132628.0,46.57,1.15,152787.0
1983.0,4.0,Campeche,3.0,Temporal,Tonelada,Chirimoya,405.0,0.0,6558.0,16.19,46.06,302062.0
1983.0,4.0,Campeche,3.0,Temporal,Tonelada,Ciruela,361.0,0.0,1125.0,3.12,10.0,11250.0
1983.0,4.0,Campeche,3.0,Temporal,Tonelada,Copra,6463.0,0.0,7109.0,1.1,35.85,254868.0
1983.0,4.0,Campeche,3.0,Temporal,Tonelada,Granada,99.0,0.0,606.0,6.12,39.09,23690.0
1983.0,4.0,Campeche,3.0,Temporal,Tonelada,Guanábana,96.0,0.0,584.0,6.08,40.0,23360.0
1983.0,4.0,Campeche,3.0,Temporal,Tonelada,Guayaba,73.0,0.0,254.0,3.48,9.0,2286.0
1983.0,4.0,Campeche,3.0,Temporal,Tonelada,Lima,47.0,0.0,709.0,15.09,10.24,7258.0
1983.0,4.0,Campeche,3.0,Temporal,Tonelada,Limón,121.0,0.0,1264.0,10.45,20.0,25280.0
1983.0,4.0,Campeche,3.0,Temporal,Tonelada,Mamey,36.0,0.0,262.0,7.28,18.0,4716.0
1983.0,4.0,Campeche,3.0,Temporal,Tonelada,Mandarina,67.0,0.0,659.0,9.84,22.0,14498.0
1983.0,4.0,Campeche,3.0,Temporal,Tonelada,Mango,872.0,0.0,8371.0,9.6,25.0,209275.0
1983.0,4.0,Campeche,3.0,Temporal,Tonelada,Marañón,247.0,0.0,518.0,2.1,21.53,11152.0
1983.0,4.0,Campeche,3.0,Temporal,Tonelada,Nanche,251.0,0.0,290.0,1.16,13.0,3770.0
1983.0,4.0,Campeche,3.0,Temporal,Tonelada,Naranja,335.0,0.0,5381.0,16.06,12.0,64572.0
1983.0,4.0,Campeche,3.0,Temporal,Tonelada,Papaya,150.0,0.0,4480.0,29.87,10.0,44800.0
1983.0,4.0,Campeche,3.0,Temporal,Tonelada,Plátano,54.0,0.0,1100.0,20.37,12.0,13200.0
1983.0,4.0,Campeche,3.0,Temporal,Tonelada,Tamarindo,60.0,0.0,283.0,4.72,12.5,3538.0
1983.0,4.0,Campeche,3.0,Temporal,Tonelada,Toronja (pomelo),15.0,0.0,182.0,12.13,15.0,2730.0
