Anio,Idestado,Nomestado,Idciclo,Nommodalidad,Nomunidad,Nomcultivo,Cosechada,Siniestrada,Volumenproduccion,Rendimiento,PMR,Valorproduccion
1992,2,Baja California,2,Riego,Tonelada,Cilantro,147.0,13.0,924.0,6.29,2319.61,2143320.0
1992,2,Baja California,2,Riego,Tonelada,Col (repollo),22.0,31.0,495.0,22.5,655.92,324680.0
1992,2,Baja California,2,Riego,Tonelada,Col de bruselas,28.0,0.0,350.0,12.5,1625.0,568750.0
1992,2,Baja California,2,Riego,Tonelada,Coliflor,0.0,4.0,0.0,0.0,0.0,0.0
1992,2,Baja California,2,Riego,Tonelada,Ejote,17.0,0.0,79.0,4.65,600.38,47430.0
1992,2,Baja California,2,Riego,Tonelada,Elote,1323.0,0.0,13066.0,9.88,658.27,8600956.0
1992,2,Baja California,2,Riego,Tonelada,Espinaca,4.0,0.0,36.0,9.0,1200.0,43200.0
1992,2,Baja California,2,Riego,Tonelada,Flores,17.0,5.0,127.0,7.47,2532.18,321587.0
1992,2,Baja California,2,Riego,Tonelada,Semilla de flores,24.0,0.0,6.0,0.25,31000.0,186000.0
1992,2,Baja California,2,Riego,Tonelada,Fresa,6.0,0.0,216.0,36.0,3125.0,675000.0
1992,2,Baja California,2,Riego,Tonelada,Frijol,34.0,7.0,33.0,0.97,2377.58,78460.0
1992,2,Baja California,2,Riego,Tonelada,Lechuga,20.0,102.0,315.0,15.75,944.44,297499.0
1992,2,Baja California,2,Riego,Tonelada,Maíz forrajero en verde,225.0,0.0,6374.0,28.33,79.74,508263.0
1992,2,Baja California,2,Riego,Tonelada,Maíz grano,9209.0,862.0,25735.0,2.79,736.2,18946107.0
1992,2,Baja California,2,Riego,Tonelada,Melón,1351.0,36.0,13428.0,9.94,395.72,5313728.0
1992,2,Baja California,2,Riego,Tonelada,Semilla de melón,17.0,0.0,3.0,0.18,42000.0,126000.0
1992,2,Baja California,2,Riego,Tonelada,Papa,741.0,315.0,16278.0,21.97,747.91,12174479.0
1992,2,Baja California,2,Riego,Tonelada,Pepino,374.0,4.0,8839.0,23.63,1144.3,10114468.0
1992,2,Baja California,2,Riego,Tonelada,Poro (leek),3.0,2.0,90.0,30.0,1900.0,171000.0
1992,2,Baja California,2,Riego,Tonelada,Quelite,3.0,0.0,36.0,12.0,1200.0,43200.0
1992,2,Baja California,2,Riego,Tonelada,Rábano,149.0,13.0,1085.0,7.28,1674.25,1816561.0
1992,2,Baja California,2,Riego,Tonelada,Sandía,585.0,45.0,10194.0,17.43,477.73,4869980.0
1992,2,Baja California,2,Riego,Tonelada,Semilla de sandía,19.0,0.0,2.0,0.11,42250.0,84500.0
1992,2,Baja California,2,Riego,Tonelada,Sorgo escobero,71.0,13.0,85.0,1.2,3200.0,272000.0
1992,2,Baja California,2,Riego,Tonelada,Sorgo forrajero en verde,3474.0,0.0,39573.0,11.39,148.63,5881577.0
1992,2,Baja California,2,Riego,Tonelada,Sorgo grano,4045.0,118.0,13843.0,3.42,400.11,5538723.0
1992,2,Baja California,2,Riego,Tonelada,Semilla de tomate rojo (jitomate),19.0,0.0,5.0,0.26,39825.0,199125.0
1992,2,Baja California,2,Riego,Tonelada,Tomate rojo (jitomate),4443.0,999.0,150028.0,33.77,998.62,149820961.0
1992,2,Baja California,2,Riego,Tonelada,Tomate verde,221.0,8.0,2498.0,11.3,1510.6,3773479.0
1992,2,Baja California,2,Riego,Tonelada,Trigo grano,74.0,0.0,274.0,3.7,680.69,186509.0
1992,2,Baja California,2,Riego,Tonelada,Verdolaga,6.0,0.0,48.0,8.0,1250.0,60000.0
1992,2,Baja California,2,Riego,Tonelada,Zanahoria,9.0,3.0,182.0,20.22,1038.4,188989.0
1992,2,Baja California,2,Temporal,Tonelada,Avena forrajera en verde,80.0,0.0,132.0,1.65,193.33,25520.0
1992,2,Baja California,2,Temporal,Tonelada,Cebada forrajera en verde,327.0,49.0,391.0,1.2,200.12,78248.0
1992,2,Baja California,2,Temporal,Tonelada,Cebada grano,680.0,0.0,340.0,0.5,532.5,181050.0
1992,2,Baja California,2,Temporal,Tonelada,Frijol,189.0,102.0,86.0,0.46,2336.26,200918.0
1992,2,Baja California,2,Temporal,Tonelada,Maíz grano,203.0,202.0,134.0,0.66,749.84,100479.0
1992,2,Baja California,2,Temporal,Tonelada,Trigo grano,240.0,70.0,230.0,0.96,425.68,97906.0
1992,2,Baja California,3,Riego,Tonelada,Aceituna,1660.0,0.0,5710.0,3.44,1166.7,6661857.0
1992,2,Baja California,3,Riego,Tonelada,Aguacate,7.0,0.0,20.0,2.86,2005.1,40102.0
1992,2,Baja California,3,Riego,Tonelada,Alfalfa verde,21812.0,0.0,1040236.0,47.69,64.34,66928784.0
1992,2,Baja California,3,Riego,Tonelada,Algarrobo,10.0,0.0,23.0,2.3,3150.0,72450.0
1992,2,Baja California,3,Riego,Tonelada,Almendra,4.0,0.0,13.0,3.25,7500.0,97500.0
1992,2,Baja California,3,Riego,Tonelada,Ciruela,0.0,0.0,0.0,0.0,0.0,0.0
1992,2,Baja California,3,Riego,Tonelada,Dátil,37.0,0.0,185.0,5.0,7150.0,1322750.0
1992,2,Baja California,3,Riego,Tonelada,Durazno,13.0,0.0,35.0,2.69,1943.4,68019.0
1992,2,Baja California,3,Riego,Tonelada,Espárrago,3016.0,0.0,9862.0,3.27,4235.0,41765570.0
1992,2,Baja California,3,Riego,Tonelada,Flores,59.0,0.0,652.0,11.05,9578.51,6245190.0
1992,2,Baja California,3,Riego,Tonelada,Frambuesa,0.0,0.0,0.0,0.0,0.0,0.0
1992,2,Baja California,3,Riego,Tonelada,Higo,2.0,0.0,6.0,3.0,875.0,5250.0
1992,2,Baja California,3,Riego,Tonelada,Jojoba,0.0,0.0,0.0,0.0,0.0,0.0
1992,2,Baja California,3,Riego,Tonelada,Limón,163.0,0.0,3432.0,21.06,582.49,1999106.0
1992,2,Baja California,3,Riego,Tonelada,Mandarina,15.0,0.0,157.0,10.47,702.1,110230.0
1992,2,Baja California,3,Riego,Tonelada,Manzana,42.0,0.0,77.0,1.83,1580.39,121690.0
1992,2,Baja California,3,Riego,Tonelada,Membrillo,2.0,0.0,4.0,2.0,1700.0,6800.0
1992,2,Baja California,3,Riego,Tonelada,Naranja,224.0,0.0,4004.0,17.88,886.76,3550587.0
1992,2,Baja California,3,Riego,Tonelada,Nopalitos,67.0,0.0,1483.0,22.13,995.0,1475585.0
1992,2,Baja California,3,Riego,Tonelada,Nuez,23.0,0.0,80.0,3.48,8782.6,702608.0
1992,2,Baja California,3,Riego,Tonelada,Pera,9.0,0.0,11.0,1.22,1850.0,20350.0
1992,2,Baja California,3,Riego,Tonelada,Pistache,21.0,0.0,53.0,2.52,7000.0,371000.0
1992,2,Baja California,3,Riego,Tonelada,Toronja (pomelo),29.0,0.0,542.0,18.69,651.1,352896.0
1992,2,Baja California,3,Riego,Tonelada,Uva,4815.0,0.0,41385.0,8.6,741.52,30687640.0
1992,2,Baja California,3,Riego,Tonelada,Pastos y praderas,59.0,0.0,1864.0,31.59,69.41,129380.0
1992,2,Baja California,3,Temporal,Tonelada,Aceituna,1366.0,0.0,2323.0,1.7,1193.83,2773267.0
1992,2,Baja California,3,Temporal,Tonelada,Algarrobo,60.0,0.0,90.0,1.5,2100.0,189000.0
1992,2,Baja California,3,Temporal,Tonelada,Limón,10.0,0.0,17.0,1.7,960.0,16320.0
1992,2,Baja California,3,Temporal,Tonelada,Membrillo,2.0,0.0,1.0,0.5,1200.0,1200.0
1992,2,Baja California,3,Temporal,Tonelada,Nopalitos,40.0,0.0,255.0,6.38,943.0,240465.0
1992,2,Baja California,3,Temporal,Tonelada,Uva,934.0,0.0,1716.0,1.84,641.89,1101483.0
1992,3,Baja California Sur,1,Riego,Tonelada,Ajo,69.0,0.0,336.0,4.87,4015.54,1349222.0
1992,3,Baja California Sur,1,Riego,Tonelada,Albahaca,23.0,1.0,428.0,18.61,2794.86,1196198.0
1992,3,Baja California Sur,1,Riego,Tonelada,Algodón hueso,427.0,106.0,1296.0,3.04,1950.0,2527200.0
1992,3,Baja California Sur,1,Riego,Tonelada,Berenjena,11.0,0.0,356.0,32.36,1532.58,545600.0
1992,3,Baja California Sur,1,Riego,Tonelada,Calabacita,96.0,27.0,888.0,9.25,1349.57,1198415.0
1992,3,Baja California Sur,1,Riego,Tonelada,Cártamo,506.0,67.0,352.0,0.7,750.0,264000.0
1992,3,Baja California Sur,1,Riego,Tonelada,Cebolla,62.0,15.0,1484.0,23.94,1676.0,2487188.0
1992,3,Baja California Sur,1,Riego,Tonelada,Chícharo,3.0,10.0,5.0,1.67,4020.0,20100.0
1992,3,Baja California Sur,1,Riego,Tonelada,Chile verde,1031.0,45.0,16383.0,15.89,4679.15,76658465.0
1992,3,Baja California Sur,1,Riego,Tonelada,Chives,4.0,0.0,12.0,3.0,24000.0,288000.0
1992,3,Baja California Sur,1,Riego,Tonelada,Cilantro,56.0,0.0,186.0,3.32,1849.46,344000.0
1992,3,Baja California Sur,1,Riego,Tonelada,Ejote,7.0,0.0,53.0,7.57,2556.6,135500.0
1992,3,Baja California Sur,1,Riego,Tonelada,Fresa,12.0,3.0,99.0,8.25,5921.37,586216.0
1992,3,Baja California Sur,1,Riego,Tonelada,Frijol,72.0,13.0,67.0,0.93,2933.73,196560.0
1992,3,Baja California Sur,1,Riego,Tonelada,Garbanzo grano,6344.0,300.0,8312.0,1.31,1508.8,12541146.0
1992,3,Baja California Sur,1,Riego,Tonelada,Haba grano,22.0,0.0,24.0,1.09,1297.92,31150.0
1992,3,Baja California Sur,1,Riego,Tonelada,Hortalizas,108.0,7.0,638.0,5.91,12245.18,7812422.0
1992,3,Baja California Sur,1,Riego,Tonelada,Lechuga,3.0,4.0,18.0,6.0,1580.0,28440.0
1992,3,Baja California Sur,1,Riego,Tonelada,Maíz forrajero en verde,64.0,0.0,1244.0,19.44,56.73,70570.0
1992,3,Baja California Sur,1,Riego,Tonelada,Maíz grano,419.0,96.0,1188.0,2.84,844.47,1003229.0
1992,3,Baja California Sur,1,Riego,Tonelada,Melón,297.0,105.0,2902.0,9.77,951.08,2760020.0
1992,3,Baja California Sur,1,Riego,Tonelada,Napa,4.0,0.0,56.0,14.0,1000.0,56000.0
1992,3,Baja California Sur,1,Riego,Tonelada,Papa,53.0,0.0,1568.0,29.58,1482.78,2324999.0
1992,3,Baja California Sur,1,Riego,Tonelada,Pepino,26.0,15.0,398.0,15.31,2578.89,1026400.0
1992,3,Baja California Sur,1,Riego,Tonelada,Rábano,5.0,0.0,168.0,33.6,3000.0,504000.0
1992,3,Baja California Sur,1,Riego,Tonelada,Sandía,70.0,21.0,800.0,11.43,872.0,697600.0
1992,3,Baja California Sur,1,Riego,Tonelada,Sorgo forrajero en verde,30.0,0.0,677.0,22.57,197.21,133510.0
1992,3,Baja California Sur,1,Riego,Tonelada,Sorgo grano,25.0,0.0,125.0,5.0,450.0,56250.0
1992,3,Baja California Sur,1,Riego,Tonelada,Tomate rojo (jitomate),421.0,14.0,9687.0,23.01,1509.41,14621661.0
1992,3,Baja California Sur,1,Riego,Tonelada,Tomate verde,78.0,37.0,184.0,2.36,2936.27,540274.0
