Anio,Idestado,Nomestado,Idciclo,Idmodalidad,Idcultivo,Nomcultivo,Cosechada,Siniestrada,Volumenproduccion,Rendimiento,PMR,Valorproduccion
1996,1,Aguascalientes,2,1,6190000,Cilantro,5.0,0.0,25.5,5.1,400.0,10200.0
1996,1,Aguascalientes,2,1,6310000,Col (repollo),239.0,0.0,11510.0,48.16,603.7,6948587.0
1996,1,Aguascalientes,2,1,6330000,Coliflor,73.0,0.0,859.5,11.77,1450.0,1246275.0
1996,1,Aguascalientes,2,1,6600000,Ejote,82.0,0.0,615.8,7.51,1406.5,866122.7
1996,1,Aguascalientes,2,1,6610000,Elote,461.0,0.0,8186.2,17.76,583.2,4774191.84
1996,1,Aguascalientes,2,1,6840000,Frijol,2676.0,5.0,4777.0,1.79,6058.6,28941932.2
1996,1,Aguascalientes,2,1,7330000,Lechuga,160.0,0.0,2999.0,18.74,940.4,2820259.6
1996,1,Aguascalientes,2,1,7470000,Maíz forrajero en verde,7864.0,0.0,368816.57,46.9,132.5,48868195.53
1996,1,Aguascalientes,2,1,7490000,Maíz grano,14926.0,0.0,65633.0,4.4,1350.0,88604550.0
1996,1,Aguascalientes,2,1,8100000,Papa,768.0,0.0,12214.0,15.9,2700.0,32977800.0
1996,1,Aguascalientes,2,1,8210000,Pepino,68.0,0.0,2343.4,34.46,661.5,1550159.1
1996,1,Aguascalientes,2,1,8490000,Rábano,5.0,0.0,30.0,6.0,400.0,12000.0
1996,1,Aguascalientes,2,1,8710000,Sandía,2.0,0.0,40.0,20.0,800.0,32000.0
1996,1,Aguascalientes,2,1,8790000,Sorgo forrajero en verde,81.0,0.0,2932.0,36.2,93.7,274728.4
1996,1,Aguascalientes,2,1,8810000,Sorgo grano,448.0,0.0,2906.0,6.49,950.0,2760700.0
1996,1,Aguascalientes,2,1,8970000,Tomate rojo (jitomate),260.0,8.0,5471.2,21.04,1264.9,6920520.88
1996,1,Aguascalientes,2,1,8980000,Tomate verde,245.0,53.0,4275.0,17.45,1000.0,4275000.0
1996,1,Aguascalientes,2,1,9050000,Trigo grano,137.0,0.0,410.0,2.99,1600.0,656000.0
1996,1,Aguascalientes,2,1,9270000,Zanahoria,3.0,0.0,36.0,12.0,900.0,32400.0
1996,1,Aguascalientes,2,2,5490000,Avena forrajera en verde,171.0,2.0,1375.9,8.05,132.0,181618.8
1996,1,Aguascalientes,2,2,5690000,Cacahuate,3.0,0.0,7.5,2.5,5000.0,37500.0
1996,1,Aguascalientes,2,2,5920000,Cebada grano,61.0,0.0,23.0,0.38,1800.82,41418.86
1996,1,Aguascalientes,2,2,6840000,Frijol,14904.0,895.0,2680.0,0.18,6060.3,16241604.0
1996,1,Aguascalientes,2,2,7470000,Maíz forrajero en verde,32577.0,1952.0,269375.0,8.27,124.16,33445600.0
1996,1,Aguascalientes,2,2,7490000,Maíz grano,41284.0,8337.0,11616.0,0.28,1325.0,15391200.0
1996,1,Aguascalientes,2,2,8790000,Sorgo forrajero en verde,191.0,0.0,1726.5,9.04,110.8,191296.2
1996,1,Aguascalientes,2,2,8810000,Sorgo grano,272.0,24.0,76.0,0.28,911.0,69236.0
1996,1,Aguascalientes,2,2,9050000,Trigo grano,200.0,0.0,77.0,0.39,1594.0,122738.0
1996,1,Aguascalientes,3,1,5060000,Aguacate,4.0,0.0,30.0,7.5,2500.0,75000.0
1996,1,Aguascalientes,3,1,5170000,Alfalfa verde,7300.0,0.0,609988.0,83.56,141.58,86362372.25
1996,1,Aguascalientes,3,1,6020000,Chabacano,11.0,0.0,82.0,7.45,1415.5,116071.0
1996,1,Aguascalientes,3,1,6220000,Ciruela,11.0,0.0,92.9,8.45,3208.3,298051.07
1996,1,Aguascalientes,3,1,6530000,Durazno,328.0,0.0,4703.0,14.34,5071.4,23850794.2
1996,1,Aguascalientes,3,1,6820000,Fresa,11.0,0.0,165.0,15.0,3211.4,529881.0
1996,1,Aguascalientes,3,1,7060000,Guayaba,7594.0,0.0,119083.3,15.68,2150.0,256029095.0
1996,1,Aguascalientes,3,1,7380000,Lima,3.0,0.0,24.0,8.0,1450.0,34800.0
1996,1,Aguascalientes,3,1,7390000,Limón,4.0,0.0,36.5,9.13,1000.0,36500.0
1996,1,Aguascalientes,3,1,7580000,Manzana,10.0,0.0,98.8,9.88,2445.0,241566.0
1996,1,Aguascalientes,3,1,7690000,Membrillo,8.0,0.0,73.6,9.2,1909.6,140546.56
1996,1,Aguascalientes,3,1,7850000,Naranja,2.0,0.0,27.8,13.9,850.0,23630.0
1996,1,Aguascalientes,3,1,7920000,Nopalitos,96.0,0.0,3629.6,37.81,1355.3,4919196.88
1996,1,Aguascalientes,3,1,7960000,Nuez,143.0,0.0,179.0,1.25,12229.6,2189098.4
1996,1,Aguascalientes,3,1,8260000,Persimonio,1.0,0.0,5.0,5.0,10500.0,52500.0
1996,1,Aguascalientes,3,1,9120000,Tuna,18.0,0.0,102.4,5.69,1000.0,102400.0
1996,1,Aguascalientes,3,1,9130000,Uva,560.0,0.0,6081.6,10.86,870.0,5290992.0
1996,1,Aguascalientes,3,1,15050000,Pastos y praderas,2210.0,0.0,174075.0,78.77,121.8,21202335.0
1996,1,Aguascalientes,3,2,7910000,Nopal forrajero,333.0,0.0,9990.0,30.0,400.0,3996000.0
1996,1,Aguascalientes,3,2,9120000,Tuna,1550.0,0.0,5509.0,3.55,1000.0,5509000.0
1996,2,Baja California,1,1,5010000,Acelga,50.0,0.0,532.0,10.64,794.74,422801.68
1996,2,Baja California,1,1,5070000,Ajo,287.0,0.0,1888.0,6.58,7229.13,13648597.44
1996,2,Baja California,1,1,5370000,Apio,304.0,0.0,5484.0,18.04,2938.95,16117201.8
1996,2,Baja California,1,1,5380000,Semilla de apio,10.0,0.0,2.0,0.2,9050.0,18100.0
1996,2,Baja California,1,1,5490000,Avena forrajera en verde,682.0,0.0,16033.0,23.51,328.69,5269890.0
1996,2,Baja California,1,1,5640000,Betabel,68.0,0.0,1913.0,28.13,1255.18,2401159.34
1996,2,Baja California,1,1,5660000,Boi choi,48.0,0.0,864.0,18.0,1900.0,1641600.0
1996,2,Baja California,1,1,5670000,Brócoli,336.0,0.0,3734.0,11.11,2491.54,9303410.36
1996,2,Baja California,1,1,5680000,Semilla de brócoli,30.0,0.0,8.0,0.27,26725.0,213800.0
1996,2,Baja California,1,1,5740000,Calabacita,208.0,0.0,2439.0,11.73,1692.1,4127031.9
1996,2,Baja California,1,1,5870000,Cártamo,5945.0,17.0,12968.0,2.18,1900.0,24639200.0
1996,2,Baja California,1,1,5900000,Cebada forrajera en verde,313.0,0.0,6882.0,21.99,160.71,1105984.72
1996,2,Baja California,1,1,5920000,Cebada grano,565.0,223.0,2323.0,4.11,1192.44,2770038.12
1996,2,Baja California,1,1,5940000,Cebolla,4099.0,27.0,74901.0,18.27,4962.95,371729999.13
1996,2,Baja California,1,1,6070000,Chícharo,110.0,0.0,979.0,8.9,3750.0,3671250.0
1996,2,Baja California,1,1,6120000,Chile verde,23.0,0.0,550.0,23.91,921.09,506599.5
1996,2,Baja California,1,1,6190000,Cilantro,534.0,0.0,4231.0,7.92,2981.31,12613922.61
1996,2,Baja California,1,1,6310000,Col (repollo),139.0,0.0,3375.0,24.28,1275.33,4304238.75
1996,2,Baja California,1,1,6320000,Col de bruselas,350.0,0.0,4903.5,14.01,1315.0,6448102.5
1996,2,Baja California,1,1,6330000,Coliflor,59.0,0.0,723.0,12.25,2683.4,1940098.2
1996,2,Baja California,1,1,6340000,Semilla de coliflor,25.0,0.0,7.0,0.28,9000.0,63000.0
1996,2,Baja California,1,1,6600000,Ejote,7.0,0.0,70.0,10.0,4375.0,306250.0
1996,2,Baja California,1,1,6670000,Espinaca,75.0,0.0,582.0,7.76,1094.85,637202.7
1996,2,Baja California,1,1,6750000,Flores,10.0,0.0,135.0,13.5,4125.83,556987.0
1996,2,Baja California,1,1,6790000,Semilla de flores,38.0,0.0,2.0,0.05,8500.0,17000.0
1996,2,Baja California,1,1,6820000,Fresa,510.0,0.0,24480.0,48.0,1680.0,41126400.0
1996,2,Baja California,1,1,6880000,Gai lan (kay laan),18.0,0.0,234.0,13.0,2300.0,538200.0
1996,2,Baja California,1,1,7110000,Haba verde,65.0,4.0,325.0,5.0,2000.0,650000.0
1996,2,Baja California,1,1,7170000,Hortalizas,67.0,0.0,512.0,7.64,1700.0,870400.0
1996,2,Baja California,1,1,7270000,Kale,23.0,0.0,176.0,7.65,1297.73,228400.48
1996,2,Baja California,1,1,7320000,Kohlrabi,15.0,0.0,235.0,15.67,2725.0,640375.0
1996,2,Baja California,1,1,7330000,Lechuga,743.0,0.0,13319.0,17.93,2225.67,29643698.73
1996,2,Baja California,1,1,7670000,Melón,80.0,0.0,1007.0,12.59,1500.0,1510500.0
1996,2,Baja California,1,1,7760000,Mostaza,12.0,0.0,14.0,1.17,4700.0,65800.0
1996,2,Baja California,1,1,7780000,Nabo,14.0,0.0,294.0,21.0,600.0,176400.0
1996,2,Baja California,1,1,7840000,Napa,51.0,0.0,1020.0,20.0,951.0,970020.0
1996,2,Baja California,1,1,8100000,Papa,4.0,0.0,95.0,23.75,1168.42,110999.9
1996,2,Baja California,1,1,8210000,Pepino,254.0,0.0,8636.0,34.0,1850.0,15976600.0
1996,2,Baja California,1,1,8240000,Perejil,83.0,0.0,662.0,7.98,950.51,629237.62
1996,2,Baja California,1,1,8440000,Poro (leek),163.0,0.0,5571.0,34.18,2308.68,12861679.45
1996,2,Baja California,1,1,8460000,Quelite,47.0,0.0,298.0,6.34,560.4,166999.2
1996,2,Baja California,1,1,8490000,Rábano,913.0,0.0,7891.0,8.64,5578.43,44019391.13
1996,2,Baja California,1,1,8520000,Rapini,86.0,0.0,800.0,9.3,4132.19,3305752.0
1996,2,Baja California,1,1,8710000,Sandía,92.0,0.0,2019.0,21.95,1421.25,2869503.75
1996,2,Baja California,1,1,8970000,Tomate rojo (jitomate),1149.0,0.0,51444.0,44.77,1371.65,70563162.6
1996,2,Baja California,1,1,8980000,Tomate verde,72.0,0.0,1237.0,17.18,1148.54,1420743.98
1996,2,Baja California,1,1,9050000,Trigo grano,54258.0,398.0,282246.0,5.2,1894.11,534604971.06
1996,2,Baja California,1,1,9270000,Zanahoria,200.0,0.0,5457.0,27.29,2086.3,11384939.1
1996,2,Baja California,1,1,15050000,Pastos y praderas,7367.0,0.0,287103.0,38.97,204.92,58833146.76
1996,2,Baja California,1,2,5490000,Avena forrajera en verde,256.0,259.0,290.0,1.13,207.67,60225.0
1996,2,Baja California,1,2,5510000,Avena grano,0.0,80.0,0.0,0.0,0.0,0.0
1996,2,Baja California,1,2,5900000,Cebada forrajera en verde,4997.0,0.0,3962.0,0.79,253.91,1005983.0
1996,2,Baja California,1,2,5920000,Cebada grano,40.0,22329.0,32.0,0.8,1850.0,59200.0
1996,2,Baja California,1,2,5980000,Centeno forrajero en verde,310.0,0.0,186.0,0.6,390.0,72540.0
1996,2,Baja California,1,2,9040000,Trigo forrajero verde,208.0,66.0,129.0,0.62,275.0,35475.0
1996,2,Baja California,1,2,9050000,Trigo grano,234.0,14331.0,82.0,0.35,1750.0,143500.0
1996,2,Baja California,2,1,5010000,Acelga,4.0,0.0,40.0,10.0,1200.0,48000.0
1996,2,Baja California,2,1,5130000,Alcachofa,42.0,0.0,756.0,18.0,3750.0,2835000.0
1996,2,Baja California,2,1,5190000,Algodón hueso,43276.0,875.0,140485.0,3.25,3778.0,530752330.0
1996,2,Baja California,2,1,5370000,Apio,38.0,20.0,988.0,26.0,3000.0,2964000.0
1996,2,Baja California,2,1,5490000,Avena forrajera en verde,5.0,0.0,75.0,15.0,180.0,13500.0
1996,2,Baja California,2,1,5620000,Semilla de berenjena,3.0,0.0,0.06,0.02,544800.0,32688.0
1996,2,Baja California,2,1,5640000,Betabel,9.0,0.0,235.0,26.11,2909.11,683640.85
1996,2,Baja California,2,1,5670000,Brócoli,15.0,2.0,210.0,14.0,1942.86,408000.6
1996,2,Baja California,2,1,5740000,Calabacita,675.0,0.0,8108.0,12.01,2900.0,23513200.0
1996,2,Baja California,2,1,5750000,Semilla de calabacita,8.0,0.0,3.36,0.42,108960.0,366105.6
1996,2,Baja California,2,1,5760000,Calabaza,3.0,0.0,16.0,5.33,900.0,14400.0
1996,2,Baja California,2,1,5920000,Cebada grano,2.0,0.0,10.0,5.0,1700.0,17000.0
1996,2,Baja California,2,1,5940000,Cebolla,1629.0,62.0,31361.0,19.25,4579.74,143625346.29
1996,2,Baja California,2,1,6050000,Chayote,9.0,0.0,77.0,8.56,1672.0,128744.0
1996,2,Baja California,2,1,6120000,Chile verde,827.0,0.0,16881.0,20.41,2713.82,45811995.42
1996,2,Baja California,2,1,6140000,Semilla de chile verde,54.0,0.0,23.76,0.44,199760.0,4746297.6
1996,2,Baja California,2,1,6190000,Cilantro,428.0,0.0,3145.0,7.35,3426.48,10776279.6
1996,2,Baja California,2,1,6310000,Col (repollo),81.0,1.0,2025.0,25.0,801.64,1623321.0
1996,2,Baja California,2,1,6600000,Ejote,17.0,0.0,68.0,4.0,2454.0,166872.0
1996,2,Baja California,2,1,6670000,Espinaca,4.0,0.0,40.0,10.0,1175.0,47000.0
1996,2,Baja California,2,1,6750000,Flores,47.0,0.0,376.0,8.0,3859.57,1451200.0
1996,2,Baja California,2,1,6790000,Semilla de flores,40.0,0.0,14.4,0.36,435840.0,6276096.0
1996,2,Baja California,2,1,6820000,Fresa,7.0,0.0,48.0,6.86,3000.0,144000.0
1996,2,Baja California,2,1,6840000,Frijol,77.0,0.0,66.0,0.86,3950.0,260700.0
1996,2,Baja California,2,1,7100000,Haba grano,6.0,2.0,24.0,4.0,3000.0,72000.0
1996,2,Baja California,2,1,7270000,Kale,3.0,0.0,30.0,10.0,2350.0,70500.0
1996,2,Baja California,2,1,7330000,Lechuga,23.0,0.0,391.0,17.0,1128.8,441360.8
1996,2,Baja California,2,1,7470000,Maíz forrajero en verde,408.0,1464.0,6482.0,15.89,300.0,1944600.0
1996,2,Baja California,2,1,7490000,Maíz grano,2052.0,10.0,7176.0,3.5,1518.2,10894603.2
1996,2,Baja California,2,1,7670000,Melón,769.0,0.0,13274.0,17.26,1856.62,24644773.88
1996,2,Baja California,2,1,7680000,Semilla de melón,50.0,0.0,6.0,0.12,108960.0,653760.0
1996,2,Baja California,2,1,8100000,Papa,250.0,0.0,8020.0,32.08,2485.6,19934512.0
1996,2,Baja California,2,1,8110000,Semilla de papa,113.0,0.0,2029.48,17.96,3500.0,7103180.0
1996,2,Baja California,2,1,8210000,Pepino,281.0,5.0,5659.0,20.14,3496.27,19785391.93
1996,2,Baja California,2,1,8440000,Poro (leek),2.0,0.0,76.0,38.0,2800.0,212800.0
1996,2,Baja California,2,1,8490000,Rábano,261.0,0.0,2145.0,8.22,3257.44,6987208.8
1996,2,Baja California,2,1,8520000,Rapini,15.0,0.0,180.0,12.0,1200.0,216000.0
1996,2,Baja California,2,1,8720000,Semilla de sandía,40.0,0.0,6.0,0.15,217920.0,1307520.0
1996,2,Baja California,2,1,8770000,Sorgo escobero,98.0,0.0,484.0,4.94,1497.8,724935.2
1996,2,Baja California,2,1,8790000,Sorgo forrajero en verde,4849.0,0.0,187428.0,38.65,250.52,46954462.56
1996,2,Baja California,2,1,8810000,Sorgo grano,13569.0,455.0,47154.0,3.48,1195.69,56381566.26
1996,2,Baja California,2,1,8960000,Semilla de tomate rojo (jitomate),40.0,0.0,14.0,0.35,217920.0,3050880.0
1996,2,Baja California,2,1,8970000,Tomate rojo (jitomate),6179.0,22.0,261420.0,42.31,3824.89,999902743.8
1996,2,Baja California,2,1,8980000,Tomate verde,414.0,0.0,7810.0,18.86,2187.0,17080470.0
1996,2,Baja California,2,1,9050000,Trigo grano,10.0,0.0,48.0,4.8,1750.0,84000.0
1996,2,Baja California,2,1,9170000,Verdolaga,8.0,0.0,88.0,11.0,1387.5,122100.0
1996,2,Baja California,2,1,9270000,Zanahoria,7.0,0.0,158.0,22.57,2217.72,350399.76
1996,2,Baja California,2,2,5490000,Avena forrajera en verde,80.0,328.0,80.0,1.0,1000.0,80000.0
1996,2,Baja California,2,2,5900000,Cebada forrajera en verde,0.0,150.0,0.0,0.0,0.0,0.0
1996,2,Baja California,2,2,5920000,Cebada grano,0.0,1293.0,0.0,0.0,0.0,0.0
1996,2,Baja California,2,2,6840000,Frijol,0.0,898.0,0.0,0.0,0.0,0.0
1996,2,Baja California,2,2,7490000,Maíz grano,0.0,1171.0,0.0,0.0,0.0,0.0
1996,2,Baja California,2,2,8710000,Sandía,45.0,0.0,574.65,12.77,1500.0,861975.0
1996,2,Baja California,2,2,9050000,Trigo grano,0.0,232.0,0.0,0.0,0.0,0.0
1996,2,Baja California,3,1,5000000,Aceituna,1847.0,0.0,5693.0,3.08,2863.65,16302759.45
1996,2,Baja California,3,1,5060000,Aguacate,19.0,0.0,168.0,8.84,2820.55,473852.4
1996,2,Baja California,3,1,5170000,Alfalfa verde,20983.0,0.0,1300077.0,61.96,206.1,267946910.0
1996,2,Baja California,3,1,5180000,Algarrobo,10.0,0.0,15.0,1.5,2000.0,30000.0
1996,2,Baja California,3,1,5260000,Almendra,7.0,0.0,1.0,0.14,8728.5,8728.5
1996,2,Baja California,3,1,6020000,Chabacano,5.0,0.0,8.0,1.6,6500.0,52000.0
1996,2,Baja California,3,1,6220000,Ciruela,4.0,0.0,10.0,2.5,4000.0,40000.0
1996,2,Baja California,3,1,6490000,Dátil,95.0,0.0,475.0,5.0,22600.0,10735000.0
1996,2,Baja California,3,1,6530000,Durazno,0.0,0.0,0.0,0.0,0.0,0.0
1996,2,Baja California,3,1,6650000,Espárrago,1757.0,0.0,5923.0,3.37,38360.0,227206280.0
1996,2,Baja California,3,1,6690000,Eucalipto,36.0,0.0,368.0,10.22,3077.04,1132350.72
1996,2,Baja California,3,1,6700000,Flor cera,15.0,0.0,90.0,6.0,9200.0,828000.0
1996,2,Baja California,3,1,6750000,Flores,163.0,0.0,1687.0,10.35,15044.53,25380126.0
1996,2,Baja California,3,1,7150000,Higo,0.0,0.0,0.0,0.0,0.0,0.0
1996,2,Baja California,3,1,7260000,Jojoba,19.0,0.0,19.0,1.0,9000.0,171000.0
1996,2,Baja California,3,1,7390000,Limón,199.0,0.0,2941.0,14.78,1084.97,3190896.77
1996,2,Baja California,3,1,7550000,Mandarina,15.0,0.0,166.0,11.07,1246.75,206960.5
1996,2,Baja California,3,1,7580000,Manzana,71.0,0.0,109.0,1.54,3627.52,395399.68
1996,2,Baja California,3,1,7690000,Membrillo,5.0,0.0,22.0,4.4,1500.0,33000.0
1996,2,Baja California,3,1,7850000,Naranja,309.0,0.0,4624.0,14.96,1191.54,5509680.96
1996,2,Baja California,3,1,7880000,Nectarina,0.0,0.0,0.0,0.0,0.0,0.0
1996,2,Baja California,3,1,7920000,Nopalitos,193.0,0.0,3873.0,20.07,1573.01,6092267.73
1996,2,Baja California,3,1,7960000,Nuez,23.0,0.0,21.0,0.91,10000.0,210000.0
1996,2,Baja California,3,1,8230000,Pera,10.0,0.0,21.0,2.1,3500.0,73500.0
1996,2,Baja California,3,1,8330000,Pistache,0.0,0.0,0.0,0.0,0.0,0.0
1996,2,Baja California,3,1,9000000,Toronja (pomelo),19.0,0.0,373.0,19.63,961.07,358479.11
1996,2,Baja California,3,1,9130000,Uva,4184.0,0.0,29803.0,7.12,1848.4,55087945.2
1996,2,Baja California,3,1,9250000,Semilla de pastos y praderas,1881.0,0.0,1035.0,0.55,17000.0,17595000.0
1996,2,Baja California,3,1,15050000,Pastos y praderas,68.0,0.0,816.0,12.0,292.65,238800.0
1996,2,Baja California,3,2,5000000,Aceituna,1574.0,0.0,1211.0,0.77,2765.0,3348415.0
1996,2,Baja California,3,2,5180000,Algarrobo,60.0,0.0,39.6,0.66,2000.0,79200.0
1996,2,Baja California,3,2,6530000,Durazno,0.0,0.0,0.0,0.0,0.0,0.0
1996,2,Baja California,3,2,7390000,Limón,10.0,0.0,20.0,2.0,800.0,16000.0
1996,2,Baja California,3,2,7690000,Membrillo,2.0,0.0,4.0,2.0,1500.0,6000.0
1996,2,Baja California,3,2,7920000,Nopalitos,42.0,0.0,210.0,5.0,1227.0,257670.0
1996,2,Baja California,3,2,9130000,Uva,1073.0,0.0,1609.5,1.5,1100.0,1770450.0
1996,3,Baja California Sur,1,1,5070000,Ajo,52.0,1.0,179.0,3.44,9072.0,1623888.0
1996,3,Baja California Sur,1,1,5110000,Albahaca,220.0,2.0,672.8,3.06,25000.0,16820000.0
1996,3,Baja California Sur,1,1,5190000,Algodón hueso,127.0,5.0,314.0,2.47,3586.0,1126004.0
1996,3,Baja California Sur,1,1,5490000,Avena forrajera en verde,3.0,0.0,50.0,16.67,100.0,5000.0
1996,3,Baja California Sur,1,1,5610000,Berenjena,26.0,0.0,433.0,16.65,2965.0,1283845.0
1996,3,Baja California Sur,1,1,5740000,Calabacita,139.0,6.0,1741.0,12.53,1520.66,2647469.06
1996,3,Baja California Sur,1,1,5760000,Calabaza,38.0,0.0,300.0,7.89,1000.0,300000.0
1996,3,Baja California Sur,1,1,5870000,Cártamo,636.0,0.0,667.0,1.05,1800.0,1200600.0
1996,3,Baja California Sur,1,1,5940000,Cebolla,135.0,6.0,2915.3,21.59,1123.0,3273881.9
1996,3,Baja California Sur,1,1,6070000,Chícharo,20.0,0.0,64.0,3.2,10890.52,696993.28
1996,3,Baja California Sur,1,1,6120000,Chile verde,1279.0,6.0,38175.0,29.85,2853.37,108927399.75
1996,3,Baja California Sur,1,1,6170000,Chives,4.0,0.0,3.6,0.9,10833.0,38998.8
1996,3,Baja California Sur,1,1,6190000,Cilantro,5.0,0.0,10.0,2.0,2000.0,20000.0
1996,3,Baja California Sur,1,1,6310000,Col (repollo),9.0,0.0,150.0,16.67,972.0,145800.0
1996,3,Baja California Sur,1,1,6840000,Frijol,175.0,104.0,136.0,0.78,4811.0,654296.0
1996,3,Baja California Sur,1,1,6900000,Garbanzo grano,7715.0,422.0,8298.0,1.08,6000.0,49788000.0
1996,3,Baja California Sur,1,1,7330000,Lechuga,3.0,0.0,37.0,12.33,1945.95,72000.0
1996,3,Baja California Sur,1,1,7470000,Maíz forrajero en verde,12.0,0.0,608.0,50.67,310.0,188480.0
1996,3,Baja California Sur,1,1,7490000,Maíz grano,7716.0,579.0,29398.0,3.81,1389.0,40833822.0
1996,3,Baja California Sur,1,1,7670000,Melón,457.0,0.0,12305.0,26.93,2182.37,26854055.0
1996,3,Baja California Sur,1,1,7700000,Menta,2.0,0.0,4.7,2.35,2886.0,13564.2
1996,3,Baja California Sur,1,1,7840000,Napa,6.0,0.0,49.0,8.17,2707.0,132643.0
1996,3,Baja California Sur,1,1,8010000,Orégano,2.0,0.0,1.9,0.95,15000.0,28500.0
1996,3,Baja California Sur,1,1,8100000,Papa,15.0,0.0,330.0,22.0,3000.0,990000.0
1996,3,Baja California Sur,1,1,8210000,Pepino,145.0,9.0,1460.0,10.07,2314.0,3378440.0
1996,3,Baja California Sur,1,1,8490000,Rábano,11.0,0.0,248.0,22.55,1254.0,310992.0
1996,3,Baja California Sur,1,1,8590000,Romero,3.0,0.0,6.0,2.0,3550.0,21300.0
1996,3,Baja California Sur,1,1,8700000,Salvia,4.0,0.0,2.3,0.58,13385.0,30785.5
1996,3,Baja California Sur,1,1,8710000,Sandía,60.0,15.0,1812.4,30.21,1000.0,1812400.0
1996,3,Baja California Sur,1,1,8770000,Sorgo escobero,40.0,0.0,20.0,0.5,3500.0,70000.0
1996,3,Baja California Sur,1,1,8790000,Sorgo forrajero en verde,89.0,0.0,3625.0,40.73,297.0,1076625.0
1996,3,Baja California Sur,1,1,8810000,Sorgo grano,505.0,35.0,2297.0,4.55,1206.0,2770182.0
1996,3,Baja California Sur,1,1,8970000,Tomate rojo (jitomate),852.0,3.0,37356.3,43.85,2953.58,110334866.4
1996,3,Baja California Sur,1,1,8980000,Tomate verde,165.0,32.0,1087.0,6.59,4087.46,4443069.02
1996,3,Baja California Sur,1,1,9050000,Trigo grano,3572.0,49.0,14728.0,4.12,1900.0,27983200.0
1996,3,Baja California Sur,2,1,5110000,Albahaca,170.0,0.0,294.2,1.73,12000.0,3530400.0
1996,3,Baja California Sur,2,1,5190000,Algodón hueso,180.0,113.0,415.0,2.31,3921.0,1627215.0
1996,3,Baja California Sur,2,1,5610000,Berenjena,5.0,0.0,75.0,15.0,4000.0,300000.0
1996,3,Baja California Sur,2,1,5740000,Calabacita,59.0,0.0,406.0,6.88,1696.87,688929.22
1996,3,Baja California Sur,2,1,5940000,Cebolla,14.0,0.0,126.5,9.04,1407.0,177985.5
1996,3,Baja California Sur,2,1,6120000,Chile verde,348.0,53.0,7211.0,20.72,1645.0,11862095.0
1996,3,Baja California Sur,2,1,6190000,Cilantro,2.0,0.0,4.0,2.0,2000.0,8000.0
1996,3,Baja California Sur,2,1,6310000,Col (repollo),3.0,0.0,40.0,13.33,2625.0,105000.0
