Anio,Idestado,Nomestado,Idciclo,Idmodalidad,Nomcultivo,Cosechada,Siniestrada,Volumenproduccion,Rendimiento,PMR,Valorproduccion
1997,1,Aguascalientes,3,1,Naranja,2.0,0.0,29.0,14.5,850.0,24650.0
1997,1,Aguascalientes,3,1,Nopalitos,96.0,0.0,1475.0,15.36,1498.5,2210287.5
1997,1,Aguascalientes,3,1,Nuez,143.0,0.0,168.0,1.17,14219.2,2388825.6
1997,1,Aguascalientes,3,1,Tuna,16.0,0.0,115.0,7.19,630.0,72450.0
1997,1,Aguascalientes,3,1,Uva,560.0,0.0,4676.0,8.35,2295.7,10734693.2
1997,1,Aguascalientes,3,1,Pastos y praderas,2227.0,0.0,173432.0,77.88,128.1,22216639.2
1997,1,Aguascalientes,3,2,Nopal forrajero,333.0,0.0,8488.0,25.49,415.74,3528801.12
1997,1,Aguascalientes,3,2,Tuna,1550.0,0.0,5952.0,3.84,1103.56,6568389.12
1997,2,Baja California,1,1,Acelga,101.0,0.0,648.0,6.42,1104.07,715437.36
1997,2,Baja California,1,1,Ajo,166.0,0.0,1162.0,7.0,7788.55,9050295.1
1997,2,Baja California,1,1,Alcachofa,28.0,0.0,753.0,26.89,1941.57,1462000.0
1997,2,Baja California,1,1,Apio,141.0,0.0,3915.0,27.77,2086.58,8168960.7
1997,2,Baja California,1,1,Avena forrajera en verde,1302.0,0.0,32550.0,25.0,55.0,1790255.0
1997,2,Baja California,1,1,Betabel,84.0,0.0,1928.0,22.95,2563.93,4943257.04
1997,2,Baja California,1,1,Boi choi,11.0,0.0,77.0,7.0,2170.0,167090.0
1997,2,Baja California,1,1,Brócoli,235.0,0.0,2926.0,12.45,3775.48,11047054.48
1997,2,Baja California,1,1,Calabacita,328.0,0.0,7831.0,23.88,3578.5,28023233.5
1997,2,Baja California,1,1,Cártamo,2241.0,25.0,4761.0,2.12,1900.0,9045900.0
1997,2,Baja California,1,1,Cebada forrajera en verde,1045.0,0.0,22575.0,21.6,277.83,6271973.25
1997,2,Baja California,1,1,Cebada grano,429.0,0.0,1522.0,3.55,1150.0,1750300.0
1997,2,Baja California,1,1,Cebolla,4322.0,0.0,84872.0,19.64,5517.1,468247073.04
1997,2,Baja California,1,1,Chícharo,257.0,0.0,1704.0,6.63,8639.87,14722338.48
1997,2,Baja California,1,1,Chile verde,113.0,0.0,1989.0,17.6,2635.26,5241532.14
1997,2,Baja California,1,1,Cilantro,681.0,0.0,5271.0,7.74,7062.7,37227491.7
1997,2,Baja California,1,1,Col (repollo),85.0,0.0,2391.0,28.13,1627.42,3891161.22
1997,2,Baja California,1,1,Col de bruselas,331.0,0.0,6110.0,18.46,2858.08,17462868.8
1997,2,Baja California,1,1,Coliflor,72.0,0.0,1066.0,14.81,2887.14,3077691.24
1997,2,Baja California,1,1,Ejote,10.0,0.0,70.0,7.0,3800.0,266000.0
1997,2,Baja California,1,1,Especias y medicinales,3.0,0.0,21.0,7.0,4000.0,84000.0
1997,2,Baja California,1,1,Espinaca,123.0,0.0,1083.0,8.8,4443.79,4812624.57
1997,2,Baja California,1,1,Flores,58.0,0.0,533.0,9.19,2984.0,1590472.0
1997,2,Baja California,1,1,Fresa,363.0,200.0,7623.0,21.0,7200.0,54885600.0
1997,2,Baja California,1,1,Haba verde,113.0,0.0,904.0,8.0,3000.0,2712000.0
1997,2,Baja California,1,1,Kale,22.0,0.0,314.0,14.27,2471.31,775991.34
1997,2,Baja California,1,1,Kohlrabi,40.0,0.0,560.0,14.0,2975.0,1666000.0
1997,2,Baja California,1,1,Lechuga,993.0,0.0,21359.0,21.51,4332.83,92544915.97
1997,2,Baja California,1,1,Maíz grano,40.0,0.0,180.0,4.5,1800.0,324000.0
1997,2,Baja California,1,1,Melón,31.0,0.0,396.0,12.77,1570.0,621720.0
1997,2,Baja California,1,1,Mostaza,16.0,0.0,41.0,2.56,8586.0,352026.0
1997,2,Baja California,1,1,Nabo,40.0,0.0,320.0,8.0,1740.0,556800.0
1997,2,Baja California,1,1,Napa,27.0,0.0,597.0,22.11,1195.68,713820.96
1997,2,Baja California,1,1,Pepino,256.0,0.0,4664.0,18.22,1515.95,7070390.8
1997,2,Baja California,1,1,Perejil,177.0,0.0,1189.0,6.72,1461.06,1737200.34
1997,2,Baja California,1,1,Poro (leek),157.0,0.0,3972.0,25.3,3165.48,12573272.36
1997,2,Baja California,1,1,Quelite,163.0,0.0,989.0,6.07,685.34,677801.26
1997,2,Baja California,1,1,Rábano,858.0,1.0,7384.0,8.61,6326.64,46715909.76
1997,2,Baja California,1,1,Rapini,90.0,10.0,1529.0,16.99,3164.66,4838765.14
1997,2,Baja California,1,1,Sandía,25.0,0.0,625.0,25.0,900.0,562500.0
1997,2,Baja California,1,1,Tomate rojo (jitomate),2103.0,0.0,89375.0,42.5,4898.14,437771262.5
1997,2,Baja California,1,1,Tomate verde,96.0,0.0,1188.0,12.38,2244.44,2666394.72
1997,2,Baja California,1,1,Trigo grano,67928.0,658.0,414300.0,6.1,1405.27,582203361.0
1997,2,Baja California,1,1,Varios,185.0,0.0,1614.0,8.72,1400.0,2259600.0
1997,2,Baja California,1,1,Verdolaga,3.0,0.0,90.0,30.0,2100.0,189000.0
1997,2,Baja California,1,1,Zanahoria,348.0,0.0,10414.0,29.93,2024.99,21088245.86
1997,2,Baja California,1,1,Pastos y praderas,5738.0,0.0,219636.0,38.28,190.29,41793994.62
1997,2,Baja California,1,2,Avena forrajera en verde,1402.0,526.0,2272.0,1.62,165.63,376300.0
1997,2,Baja California,1,2,Cártamo,0.0,100.0,0.0,0.0,0.0,0.0
1997,2,Baja California,1,2,Cebada forrajera en verde,13874.0,2723.0,15254.0,1.1,246.92,3766512.0
1997,2,Baja California,1,2,Cebada grano,224.0,4370.0,179.0,0.8,1500.0,268500.0
1997,2,Baja California,1,2,Centeno forrajero en verde,150.0,0.0,150.0,1.0,150.0,22500.0
1997,2,Baja California,1,2,Maíz grano,0.0,20.0,0.0,0.0,0.0,0.0
1997,2,Baja California,1,2,Trigo forrajero verde,1415.0,0.0,1415.0,1.0,150.0,212250.0
1997,2,Baja California,1,2,Trigo grano,935.0,12344.0,561.0,0.6,1500.0,841500.0
1997,2,Baja California,2,1,Acelga,10.0,0.0,100.0,10.0,1344.5,134450.0
1997,2,Baja California,2,1,Ajo,4.0,0.0,27.0,6.75,7610.0,205470.0
1997,2,Baja California,2,1,Alcachofa,82.0,0.0,2203.0,26.87,1850.0,4075550.0
1997,2,Baja California,2,1,Algodón hueso,33822.0,481.0,146080.0,4.32,3795.86,554499228.8
1997,2,Baja California,2,1,Apio,64.0,0.0,2236.0,34.94,3512.16,7853189.76
1997,2,Baja California,2,1,Semilla de berenjena,3.0,0.0,0.59,0.2,880000.0,519200.0
1997,2,Baja California,2,1,Betabel,23.0,0.0,655.0,28.48,2589.88,1696371.4
1997,2,Baja California,2,1,Brócoli,145.0,0.0,1818.0,12.54,4849.67,8816700.06
1997,2,Baja California,2,1,Calabacita,515.0,0.0,6129.0,11.9,3033.95,18595079.55
1997,2,Baja California,2,1,Semilla de calabacita,3.0,0.0,1.2,0.4,320000.0,384000.0
1997,2,Baja California,2,1,Cebada forrajera en verde,291.0,0.0,4428.0,15.22,148.24,656399.04
1997,2,Baja California,2,1,Cebada grano,135.0,0.0,420.0,3.11,2083.33,874998.6
1997,2,Baja California,2,1,Cebolla,2339.0,0.0,40620.0,17.37,5369.06,218091049.77
1997,2,Baja California,2,1,Chícharo,65.0,0.0,555.0,8.54,4469.0,2480295.0
1997,2,Baja California,2,1,Chile verde,935.0,0.0,16803.0,17.97,2479.22,41658333.66
1997,2,Baja California,2,1,Semilla de chile verde,37.0,0.0,13.0,0.35,35200.0,457600.0
1997,2,Baja California,2,1,Cilantro,329.0,0.0,2612.0,7.94,2468.21,6446964.52
1997,2,Baja California,2,1,Col (repollo),110.0,0.0,2782.0,25.29,1157.42,3219942.44
1997,2,Baja California,2,1,Coliflor,10.0,0.0,160.0,16.0,4725.0,756000.0
1997,2,Baja California,2,1,Ejote,12.0,0.0,92.0,7.67,3654.15,336181.8
1997,2,Baja California,2,1,Elote,10.0,0.0,83.0,8.3,2079.91,172632.53
1997,2,Baja California,2,1,Espinaca,29.0,0.0,264.0,9.1,2970.4,784185.6
1997,2,Baja California,2,1,Flores,56.0,0.0,374.0,6.68,4480.21,1675598.0
1997,2,Baja California,2,1,Semilla de flores,7.0,0.0,0.53,0.08,1600000.0,848000.0
1997,2,Baja California,2,1,Frijol,32.0,7.0,38.0,1.19,5088.12,193348.56
1997,2,Baja California,2,1,Gai lan (kay laan),11.0,0.0,77.0,7.0,7800.0,600600.0
1997,2,Baja California,2,1,Kale,8.0,0.0,168.0,21.0,2900.0,487200.0
1997,2,Baja California,2,1,Lechuga,98.0,0.0,2082.0,21.24,2693.64,5608154.78
1997,2,Baja California,2,1,Maíz forrajero en verde,1788.0,0.0,31932.0,17.86,194.07,6197043.24
1997,2,Baja California,2,1,Maíz grano,1732.0,234.0,6499.0,3.75,1549.31,10068953.37
1997,2,Baja California,2,1,Melón,596.0,0.0,8651.0,14.52,1783.48,15428885.48
1997,2,Baja California,2,1,Semilla de melón,28.0,0.0,5.0,0.18,800000.0,4000000.0
1997,2,Baja California,2,1,Papa,200.0,0.0,6517.0,32.59,2432.56,15852993.52
1997,2,Baja California,2,1,Semilla de papa,46.0,10.0,1260.0,27.39,3270.0,4120200.0
1997,2,Baja California,2,1,Pepino,639.0,0.0,11567.0,18.1,2486.02,28755793.34
1997,2,Baja California,2,1,Semilla de pepino,5.0,0.0,0.9,0.18,794122.22,714710.0
1997,2,Baja California,2,1,Perejil,11.0,0.0,76.0,6.91,2517.15,191303.4
1997,2,Baja California,2,1,Poro (leek),15.0,0.0,373.0,24.87,3169.43,1182197.39
1997,2,Baja California,2,1,Quelite,2.0,0.0,20.0,10.0,1200.0,24000.0
1997,2,Baja California,2,1,Rábano,204.0,0.0,1800.0,8.82,2257.51,4063518.0
1997,2,Baja California,2,1,Rapini,29.0,0.0,564.0,19.45,3138.3,1770001.2
1997,2,Baja California,2,1,Sandía,902.0,57.0,27670.0,30.68,1754.29,48541204.3
1997,2,Baja California,2,1,Semilla de sandía,55.0,0.0,10.0,0.18,960000.0,9600000.0
1997,2,Baja California,2,1,Sorgo escobero,273.0,0.0,1180.0,4.32,6000.0,7080000.0
1997,2,Baja California,2,1,Sorgo forrajero en verde,15911.0,0.0,550963.0,34.63,211.16,116340380.0
1997,2,Baja California,2,1,Sorgo grano,7744.0,0.0,32204.0,4.16,1097.49,35343567.96
1997,2,Baja California,2,1,Semilla de tomate rojo (jitomate),40.0,0.0,7.0,0.18,480000.0,3360000.0
1997,2,Baja California,2,1,Tomate rojo (jitomate),8130.0,0.0,366887.0,45.13,5677.17,2082879869.79
1997,2,Baja California,2,1,Tomate verde,451.0,0.0,5907.4,13.1,4362.3,25769851.02
1997,2,Baja California,2,1,Trigo grano,169.0,0.0,1014.0,6.0,1400.0,1419600.0
1997,2,Baja California,2,1,Varios,146.0,0.0,905.0,6.2,1600.0,1448000.0
1997,2,Baja California,2,1,Verdolaga,13.0,0.0,136.0,10.46,1253.71,170504.56
1997,2,Baja California,2,1,Zanahoria,69.0,0.0,1429.0,20.71,2882.28,4118778.12
1997,2,Baja California,2,1,Flores,56.0,0.0,174.0,3.11,3882.75,675598.5
1997,2,Baja California,2,2,Cebada forrajera en verde,0.0,68.0,0.0,0.0,0.0,0.0
1997,2,Baja California,2,2,Frijol,89.0,214.0,12.0,0.13,6000.0,72000.0
1997,2,Baja California,2,2,Maíz forrajero en verde,646.0,0.0,646.0,1.0,158.0,102068.0
1997,2,Baja California,2,2,Maíz grano,49.0,393.0,25.0,0.51,1582.0,39550.0
1997,2,Baja California,2,2,Trigo grano,0.0,11.0,0.0,0.0,0.0,0.0
1997,2,Baja California,3,1,Aceituna,1992.0,0.0,7242.0,3.64,4411.08,31945041.36
1997,2,Baja California,3,1,Aguacate,22.0,0.0,89.0,4.05,3550.06,315955.0
1997,2,Baja California,3,1,Alfalfa verde,20377.0,0.0,1690936.0,82.98,260.59,440641012.24
1997,2,Baja California,3,1,Algarrobo,10.0,0.0,13.0,1.3,2000.0,26000.0
1997,2,Baja California,3,1,Almendra,8.0,0.0,6.0,0.75,8000.0,48000.0
1997,2,Baja California,3,1,Chabacano,8.0,0.0,16.0,2.0,6000.0,96000.0
1997,2,Baja California,3,1,Chayote,9.0,0.0,61.0,6.78,2150.0,131150.0
1997,2,Baja California,3,1,Ciruela,44.0,0.0,112.0,2.55,4000.0,448000.0
1997,2,Baja California,3,1,Dátil,95.0,0.0,480.0,5.05,23000.0,11040000.0
1997,2,Baja California,3,1,Durazno,35.0,0.0,123.0,3.51,5000.0,615000.0
1997,2,Baja California,3,1,Espárrago,1914.0,0.0,7606.0,3.97,16832.0,128024192.0
1997,2,Baja California,3,1,Eucalipto,36.0,0.0,337.0,9.36,3858.49,1300311.13
1997,2,Baja California,3,1,Flor cera,15.0,0.0,225.0,15.0,10150.0,2283750.0
1997,2,Baja California,3,1,Flores,172.0,0.0,1273.0,7.4,11764.28,14975928.0
1997,2,Baja California,3,1,Higo,6.0,0.0,15.0,2.5,21900.0,328500.0
1997,2,Baja California,3,1,Jojoba,10.0,0.0,21.0,2.1,9000.0,189000.0
1997,2,Baja California,3,1,Limón,223.0,0.0,3530.0,15.83,1414.46,4993043.8
1997,2,Baja California,3,1,Mandarina,11.0,0.0,119.0,10.82,1336.13,158999.47
1997,2,Baja California,3,1,Manzana,62.0,0.0,170.0,2.74,4212.76,716169.2
1997,2,Baja California,3,1,Membrillo,5.0,0.0,23.0,4.6,1400.0,32200.0
1997,2,Baja California,3,1,Naranja,326.0,0.0,5124.0,15.72,1239.62,6351812.88
1997,2,Baja California,3,1,Nectarina,0.0,0.0,0.0,0.0,0.0,0.0
1997,2,Baja California,3,1,Nopalitos,216.0,0.0,5333.0,24.69,2012.97,10735169.01
1997,2,Baja California,3,1,Nuez,28.0,0.0,86.0,3.07,8290.65,712995.9
1997,2,Baja California,3,1,Pera,11.0,0.0,55.0,5.0,4500.0,247500.0
1997,2,Baja California,3,1,Pistache,0.0,0.0,0.0,0.0,0.0,0.0
1997,2,Baja California,3,1,Toronja (pomelo),16.0,0.0,289.0,18.06,1087.45,314273.05
1997,2,Baja California,3,1,Uva,4425.0,0.0,51251.0,11.58,2679.19,137311309.04
1997,2,Baja California,3,1,Semilla de pastos y praderas,1029.0,0.0,566.0,0.55,17787.0,10067442.0
1997,2,Baja California,3,1,Pastos y praderas,1214.0,0.0,12779.0,10.53,685.52,8760315.0
1997,2,Baja California,3,1,Palma de ornato,14.0,0.0,7000.0,500.0,300.0,2100000.0
1997,2,Baja California,3,2,Aceituna,1512.0,0.0,1512.0,1.0,3293.85,4980301.2
1997,2,Baja California,3,2,Algarrobo,60.0,0.0,30.0,0.5,2100.0,63000.0
1997,2,Baja California,3,2,Durazno,0.0,0.0,0.0,0.0,0.0,0.0
1997,2,Baja California,3,2,Limón,10.0,0.0,40.0,4.0,3300.0,132000.0
1997,2,Baja California,3,2,Membrillo,2.0,0.0,4.0,2.0,1400.0,5600.0
1997,2,Baja California,3,2,Nopalitos,42.0,0.0,273.0,6.5,2300.0,627900.0
1997,2,Baja California,3,2,Uva,1073.0,0.0,1180.0,1.1,4500.0,5310000.0
1997,3,Baja California Sur,1,1,Ajo,78.0,0.0,301.0,3.86,9191.7,2766701.0
1997,3,Baja California Sur,1,1,Albahaca,215.0,0.0,725.0,3.37,24032.0,17423200.0
1997,3,Baja California Sur,1,1,Algodón hueso,155.0,0.0,651.0,4.2,5022.43,3269601.93
1997,3,Baja California Sur,1,1,Avena forrajera en verde,4.0,0.0,40.0,10.0,450.0,18000.0
1997,3,Baja California Sur,1,1,Berenjena,27.0,0.0,427.0,15.81,7107.27,3034804.29
1997,3,Baja California Sur,1,1,Betabel,2.0,0.0,13.0,6.5,2153.85,28000.0
1997,3,Baja California Sur,1,1,Calabacita,70.0,1.0,569.0,8.13,2584.23,1470426.87
1997,3,Baja California Sur,1,1,Camote,3.0,0.0,28.0,9.33,1650.0,46200.0
1997,3,Baja California Sur,1,1,Cártamo,1497.0,29.0,1766.0,1.18,2000.0,3532000.0
1997,3,Baja California Sur,1,1,Cebolla,60.0,4.0,1808.0,30.13,1911.6,3456172.8
1997,3,Baja California Sur,1,1,Chícharo,27.0,0.0,72.0,2.67,4053.0,291816.0
1997,3,Baja California Sur,1,1,Chile verde,1056.0,25.0,20333.0,19.25,3297.49,67047792.1
1997,3,Baja California Sur,1,1,Chives,7.0,0.0,1.0,0.14,35510.0,35510.0
1997,3,Baja California Sur,1,1,Cilantro,3.0,0.0,8.0,2.67,3000.0,24000.0
1997,3,Baja California Sur,1,1,Col (repollo),5.0,0.0,53.0,10.6,1800.0,95400.0
1997,3,Baja California Sur,1,1,Ejote,3.0,1.0,9.0,3.0,5556.0,50004.0
1997,3,Baja California Sur,1,1,Eneldo,7.0,0.0,2.0,0.29,36480.0,72960.0
1997,3,Baja California Sur,1,1,Frijol,222.0,32.0,223.0,1.0,7246.5,1615969.5
1997,3,Baja California Sur,1,1,Garbanzo grano,4129.0,96.0,5723.0,1.39,4700.0,26898100.0
1997,3,Baja California Sur,1,1,Haba grano,2.0,0.0,3.0,1.5,6200.0,18600.0
1997,3,Baja California Sur,1,1,Hortalizas,31.0,1.0,198.0,6.39,8503.94,1683780.8
1997,3,Baja California Sur,1,1,Lechuga,2.0,0.0,18.0,9.0,4500.0,81000.0
1997,3,Baja California Sur,1,1,Maíz forrajero en verde,82.0,0.0,2433.0,29.67,400.0,973200.0
1997,3,Baja California Sur,1,1,Maíz grano,10154.0,430.0,49006.0,4.83,1578.0,77331468.0
1997,3,Baja California Sur,1,1,Melón,672.0,11.0,17764.0,26.43,2958.5,52554794.0
1997,3,Baja California Sur,1,1,Menta,4.0,0.0,6.0,1.5,41250.0,247500.0
1997,3,Baja California Sur,1,1,Napa,20.0,0.0,200.0,10.0,5000.0,1000000.0
1997,3,Baja California Sur,1,1,Orégano,4.0,0.0,5.0,1.25,30464.0,152320.0
1997,3,Baja California Sur,1,1,Papa,30.0,0.0,600.0,20.0,3000.0,1800000.0
1997,3,Baja California Sur,1,1,Pepino,80.0,1.0,738.0,9.23,2308.8,1703894.4
1997,3,Baja California Sur,1,1,Rábano,14.0,0.0,46.0,3.29,1968.75,90562.5
1997,3,Baja California Sur,1,1,Salvia,6.0,1.0,5.0,0.83,20255.0,101275.0
1997,3,Baja California Sur,1,1,Sandía,80.0,6.0,1904.0,23.8,2781.47,5295918.88
1997,3,Baja California Sur,1,1,Sorgo escobero,55.0,0.0,80.0,1.45,3250.0,260000.0
1997,3,Baja California Sur,1,1,Sorgo forrajero en verde,85.0,0.0,4314.0,50.75,400.0,1725600.0
1997,3,Baja California Sur,1,1,Sorgo grano,558.0,2.0,2242.0,4.02,950.0,2129900.0
1997,3,Baja California Sur,1,1,Tomate rojo (jitomate),532.0,12.0,19906.0,37.42,2618.88,52131377.84
1997,3,Baja California Sur,1,1,Tomate verde,47.0,49.0,561.0,11.94,3875.66,2174245.26
1997,3,Baja California Sur,1,1,Tomillo,3.0,0.0,6.0,2.0,22785.0,136710.0
1997,3,Baja California Sur,1,1,Trigo grano,7458.0,23.0,35475.0,4.76,1431.95,50798426.25
1997,3,Baja California Sur,1,1,Zanahoria,2.0,0.0,34.0,17.0,2205.88,75000.0
1997,3,Baja California Sur,2,1,Albahaca,181.0,0.0,480.0,2.65,36000.0,17280000.0
1997,3,Baja California Sur,2,1,Algodón hueso,620.0,47.0,1964.0,3.17,5000.0,9820000.0
1997,3,Baja California Sur,2,1,Berenjena,14.0,0.0,178.0,12.71,6874.2,1223607.6
1997,3,Baja California Sur,2,1,Calabacita,104.0,0.0,981.0,9.43,4159.0,4079979.0
1997,3,Baja California Sur,2,1,Cebolla,3.0,0.0,33.0,11.0,1888.89,62333.37
1997,3,Baja California Sur,2,1,Chícharo,2.0,0.0,12.0,6.0,6632.0,79584.0
1997,3,Baja California Sur,2,1,Chile verde,369.0,34.0,6176.0,16.74,3140.33,19394678.08
1997,3,Baja California Sur,2,1,Cilantro,2.0,0.0,5.0,2.5,5000.0,25000.0
1997,3,Baja California Sur,2,1,Ejote,19.0,2.0,189.0,9.95,4621.67,873495.75
1997,3,Baja California Sur,2,1,Frijol,1297.0,106.0,1665.0,1.28,6563.87,10928843.55
1997,3,Baja California Sur,2,1,Hortalizas,22.0,0.0,123.0,5.59,6048.81,744004.0
1997,3,Baja California Sur,2,1,Lechuga,5.0,0.0,14.0,2.8,3000.0,42000.0
1997,3,Baja California Sur,2,1,Maíz forrajero en verde,132.0,0.0,3455.0,26.17,400.0,1382000.0
1997,3,Baja California Sur,2,1,Maíz grano,8977.0,225.0,39651.0,4.42,1531.19,60713102.55
1997,3,Baja California Sur,2,1,Melón,75.0,3.0,325.0,4.33,3254.03,1057559.75
1997,3,Baja California Sur,2,1,Napa,4.0,0.0,120.0,30.0,1500.0,180000.0
1997,3,Baja California Sur,2,1,Papa,22.0,0.0,411.0,18.68,2400.0,986400.0
1997,3,Baja California Sur,2,1,Pepino,116.0,0.0,1027.0,8.85,2666.57,2738567.39
1997,3,Baja California Sur,2,1,Salvia,3.0,0.0,4.0,1.33,35000.0,140000.0
1997,3,Baja California Sur,2,1,Sandía,167.0,9.0,3700.0,22.16,2683.5,9928950.0
1997,3,Baja California Sur,2,1,Sorgo escobero,60.0,10.0,75.0,1.25,3250.0,243750.0
